SprungID,Sprungtyp,avg_Acc_N_Fil,std_Acc_N_Fil,avg_Gyro_x_R,std_Gyro_x_R,avg_Gyro_y_R,std_Gyro_y_R,avg_Gyro_z_R,std_Gyro_z_R,avg_Gyro_x_Fil,std_Gyro_x_Fil,avg_Gyro_y_Fil,std_Gyro_y_Fil,avg_Gyro_z_Fil,std_Gyro_z_Fil,avg_DJump_SIG_I_x LapEnd,avg_DJump_SIG_I_y LapEnd,avg_DJump_SIG_I_z LapEnd,avg_DJump_I_ABS_x LapEnd,avg_DJump_I_ABS_y LapEnd,avg_DJump_I_ABS_z LapEnd,avg_DJump_ABS_I_x LapEnd,avg_DJump_ABS_I_y LapEnd,avg_DJump_ABS_I_z LapEnd,avg_DJump_SIG_I_S1_x LapEnd,avg_DJump_SIG_I_S1_y LapEnd,avg_DJump_SIG_I_S1_z LapEnd,avg_DJump_SIG_I_S2_x LapEnd,avg_DJump_SIG_I_S2_y LapEnd,avg_DJump_SIG_I_S2_z LapEnd,avg_DJump_SIG_I_S3_x LapEnd,avg_DJump_SIG_I_S3_y LapEnd,avg_DJump_SIG_I_S3_z LapEnd,avg_DJump_SIG_I_S4_x LapEnd,avg_DJump_SIG_I_S4_y LapEnd,avg_DJump_SIG_I_S4_z LapEnd,avg_DJump_I_ABS_S1_x LapEnd,avg_DJump_I_ABS_S1_y LapEnd,avg_DJump_I_ABS_S1_z LapEnd,avg_DJump_I_ABS_S2_x LapEnd,avg_DJump_I_ABS_S2_y LapEnd,avg_DJump_I_ABS_S2_z LapEnd,avg_DJump_I_ABS_S3_x LapEnd,avg_DJump_I_ABS_S3_y LapEnd,avg_DJump_I_ABS_S3_z LapEnd,avg_DJump_I_ABS_S4_x LapEnd,avg_DJump_I_ABS_S4_y LapEnd,avg_DJump_I_ABS_S4_z LapEnd,avg_DJump_ABS_I_S1_x LapEnd,avg_DJump_ABS_I_S1_y LapEnd,avg_DJump_ABS_I_S1_z LapEnd,avg_DJump_ABS_I_S2_x LapEnd,avg_DJump_ABS_I_S2_y LapEnd,avg_DJump_ABS_I_S2_z LapEnd,avg_DJump_ABS_I_S3_x LapEnd,avg_DJump_ABS_I_S3_y LapEnd,avg_DJump_ABS_I_S3_z LapEnd,avg_DJump_ABS_I_S4_x LapEnd,avg_DJump_ABS_I_S4_y LapEnd,avg_DJump_ABS_I_S4_z LapEnd
0609-1-01-775,Bauchsprung,13.083,25.197,1.56,15.174,-18.533,89.294,-5.677,28.358,1.402,11.146,-18.71,83.495,-5.285,22.095,2.881,-33.985,-10.305,2.881,33.985,10.305,20.143,133.762,36.822,-0.466,-4.616,-1.253,-2.039,-41.378,-5.721,5.97,-27.304,7.261,-0.584,39.313,-10.593,0.466,4.616,1.253,2.039,41.378,5.721,0.96,27.304,-6.686,-0.584,-39.313,10.017,4.353,23.51,7.737,2.347,41.378,5.995,5.982,27.304,10.243,7.461,41.57,12.847
0609-1-01-776,Von Bauch in Stand,10.483,20.753,-4.003,21.602,19.009,86.671,2.408,29.569,-3.81,18.17,19.248,69.328,2.035,17.786,-6.852,31.135,3.989,6.852,31.135,3.989,29.958,98.065,33.581,-6.636,-17.475,-2.855,1.619,-3.418,2.782,5.645,13.874,-5.516,-7.48,38.155,9.577,6.636,17.475,2.855,-1.619,3.418,-2.782,-4.388,-13.874,5.516,6.224,24.116,-1.6,9.041,38.689,14.206,3.52,6.191,3.143,6.326,15.03,6.064,11.072,38.155,10.169
0609-1-01-777,Doppelsalto C,32.321,22.43,-5.302,42.608,408.024,285.184,-6.377,42.567,-5.468,38.89,407.423,279.276,-6.357,31.842,-9.124,700.741,-11.008,9.124,700.741,11.008,57.675,701.55,56.792,2.258,68.531,-3.748,-24.007,320.212,2.983,16.999,220.988,-2.646,-4.374,91.01,-7.598,2.258,68.531,3.748,19.49,320.212,-2.983,-16.999,220.988,2.646,4.374,91.01,7.598,6.448,69.34,20.736,24.007,320.212,9.735,18.111,220.988,15.525,9.108,91.01,10.797
0609-1-01-779,Bauchsprung,12.972,25.891,-2.272,14.558,-18.773,78.005,-7.312,29.663,-2.216,11.129,-18.864,70.667,-6.877,21.045,-4.188,-34.169,-13.278,4.188,34.169,13.278,19.885,105.619,39.728,-3.249,-6.614,0.909,-1.153,-25.703,-5.66,3.056,-30.632,4.178,-2.842,28.779,-12.705,3.249,6.614,0.909,1.153,25.703,3.841,-3.056,30.632,-4.178,2.842,-28.779,12.705,6.081,17.754,7.078,2.716,26.224,6.613,3.478,30.879,10.097,7.61,30.762,15.94
0609-1-01-780,Von Bauch in Stand,10.917,22.221,2.009,20.653,21.019,68.913,6.799,39.515,2.032,18.097,21.127,62.23,6.216,29.157,3.362,34.735,11.426,3.362,34.735,11.426,25.639,72.282,49.565,-1.579,-15.023,3.692,2.892,2.989,4.521,6.825,9.167,2.454,-4.776,37.602,0.759,1.579,15.023,3.692,-0.265,-2.989,4.521,6.825,-9.167,2.454,-4.776,31.868,0.759,7.731,19.203,15.222,2.977,3.954,5.584,8.173,11.523,9.111,6.757,37.602,19.649
0609-1-01-781,Doppelsalto C,32.069,21.709,21.68,33.867,405.462,281.309,-20.433,29.567,21.62,29.921,405.193,275.997,-20.4,19.585,37.51,701.37,-35.42,37.51,701.37,35.42,49.796,701.608,50.934,7.47,67.364,-4.01,-0.048,322.514,-10.579,29.198,234.468,-9.398,0.89,77.023,-11.434,7.47,67.364,4.01,-0.048,322.514,10.579,29.198,234.468,9.398,0.89,77.023,11.434,8.901,67.603,10.208,5.96,322.514,11.293,29.198,234.468,15.676,5.738,77.023,13.757
0609-1-01-783,Bauchsprung,12.538,24.015,1.924,13.35,-17.758,98.469,-8.105,28.856,1.949,8.912,-17.692,91.716,-7.725,19.704,3.461,-31.497,-14.45,3.461,31.497,14.45,18.123,133.191,33.141,-0.215,-7.683,-3.44,-0.766,-48.796,-4.89,3.907,-19.321,1.109,0.536,44.303,-7.228,0.215,7.683,3.44,0.766,48.796,4.89,1.944,19.321,-1.109,0.536,-44.303,7.228,3.141,19.272,5.905,3.816,48.796,7.693,3.964,19.384,3.624,7.202,45.739,15.92
0609-1-01-784,Von Bauch in Stand,10.353,21.809,-0.599,18.842,15.679,73.924,4.448,24.874,-0.564,16.293,15.961,69.167,4.035,18.668,-1.108,25.218,7.143,1.108,25.218,7.143,24.606,77.294,31.29,-2.867,-19.153,5.034,4.267,-2.169,-3.211,-0.601,4.388,-0.482,-1.907,42.151,5.803,2.867,19.153,5.034,-1.467,2.169,-3.211,-0.601,-4.388,-0.482,0.309,8.284,5.803,6.397,25.234,12.336,4.308,2.833,4.244,5.327,7.076,3.509,8.574,42.151,11.201
0609-1-01-785,Doppelsalto C,31.648,20.899,5.981,40.9,416.889,279.531,-10.567,41.004,5.914,37.348,416.142,273.904,-10.586,28.18,9.983,708.268,-17.977,9.983,708.268,17.977,59.576,709.998,56.162,6.074,66.096,-9.3,-19.359,300.668,-1.63,6.625,247.713,-1.346,16.643,93.79,-5.701,6.074,66.096,9.3,7.21,300.668,1.63,-6.625,247.713,1.346,3.323,93.79,5.701,12.573,67.827,18.306,19.51,300.668,14.154,10.85,247.713,16.171,16.643,93.79,7.531
0609-1-01-788,Bauchsprung,12.467,23.686,-2.937,23.617,-20.322,82.2,-4.877,26.15,-2.705,14.866,-20.613,74.643,-4.595,17.694,-5.161,-35.697,-8.514,5.161,35.697,8.514,25.531,117.745,32.172,-0.205,0.849,0.716,-1.518,-40.984,-3.788,-0.359,-23.517,3.787,-3.079,27.954,-9.228,0.205,0.849,0.716,1.518,39.285,2.356,0.359,23.517,-2.358,3.079,-27.954,7.799,3.446,20.07,4.921,3.273,40.984,9.036,6.991,23.517,4.274,11.82,33.174,13.941
0609-1-01-789,Von Bauch in Stand,10.402,21.588,6.063,19.181,24.876,55.866,5.438,43.974,5.773,16.694,25.467,48.304,5.253,37.882,9.83,39.992,9.09,9.83,39.992,9.09,27.848,70.761,59.191,3.401,-4.9,8.214,-3.491,2.062,12.935,5.08,14.715,-17.239,4.84,28.115,5.181,3.401,4.9,8.214,-3.311,-2.062,12.935,4.9,9.039,-17.239,4.84,28.115,5.181,6.614,22.799,14.736,8.457,5.133,12.935,6.325,14.715,17.309,6.452,28.115,14.21
0609-1-01-790,Doppelsalto C,33.106,22.08,12.306,29.495,419.905,291.914,-19.215,45.498,12.574,24.121,419.041,285.82,-19.118,27.873,20.165,694.031,-31.983,20.165,694.031,31.983,38.762,696.489,62.374,-1.078,63.105,-8.145,0.036,292.118,-3.291,18.973,254.658,-6.876,2.234,84.151,-13.671,1.078,63.105,8.145,-0.036,292.118,3.291,16.889,254.658,6.876,2.234,84.151,13.671,5.637,65.563,19.744,7.726,292.118,13.7,19.481,254.658,12.163,5.919,84.151,16.767
0609-1-01-793,Bauchsprung,8.722,19.882,-3.674,12.964,-23.184,69.182,-1.463,22.053,-3.491,10.344,-22.879,62.762,-1.612,14.825,-6.503,-41.788,-2.698,6.503,41.788,2.698,17.096,108.424,28.427,0.122,1.788,3.581,-1.688,-30.973,-2.03,-1.692,-31.966,-3.048,-3.245,19.363,-1.201,0.122,1.788,3.581,1.443,27.398,-2.03,1.692,31.966,-0.055,3.245,-19.363,1.201,2.843,22.66,8.252,3.173,30.973,4.205,3.245,31.966,5.078,7.834,22.826,10.893
0609-1-01-794,Von Bauch in Stand,14.037,25.986,-0.572,26.199,23.354,70.334,3.208,39.915,-0.714,23.54,23.246,59.083,3.423,31.141,-1.132,41.836,5.733,1.132,41.836,5.733,37.493,87.613,55.132,3.2,-9.049,-4.155,-0.732,2.011,-0.555,-8.77,11.757,-2.228,5.17,37.116,12.671,3.2,9.049,4.155,-0.732,-2.011,0.555,3.834,-2.318,2.228,-5.17,37.116,-1.206,10.197,27.425,12.485,10.797,8.369,7.27,8.77,14.703,19.365,7.73,37.116,16.012
0609-1-01-795,Doppelsalto C,30.752,22.278,4.069,30.063,403.241,274.468,-6.179,33.191,4.081,25.799,402.526,268.866,-6.283,22.062,7.108,707.124,-10.902,7.108,707.124,10.902,41.923,710.308,47.319,0.532,77.447,-1.479,-9.703,344.275,2.808,15.784,188.144,-4.632,0.494,97.258,-7.599,0.532,77.447,1.479,8.639,344.275,-0.149,-2.558,188.144,1.973,0.494,97.258,7.599,4.866,80.631,13.117,12.616,344.275,7.049,17.553,188.144,12.207,6.888,97.258,14.946
0609-1-01-798,Bauchsprung,11.889,24.612,-3.707,17.028,-19.652,75.207,-7.912,30.239,-3.403,14.533,-19.845,68.817,-7.823,23.254,-6.613,-35.822,-14.515,6.613,35.822,14.515,25.27,116.227,41.074,-3.871,-3.493,-1.684,-2.363,-34.468,-5.579,6.713,-26.347,5.147,-7.091,28.486,-12.4,3.871,3.493,1.684,2.363,34.468,5.579,-5.756,26.347,-5.147,6.134,-28.486,12.4,7.558,22.574,7.551,2.896,34.468,7.271,6.713,26.347,10.869,8.103,32.838,15.382
0609-1-01-799,Von Bauch in Stand,10.497,22.5,3.454,14.661,19.249,58.341,5.552,30.54,3.062,10.848,19.33,51.32,5.568,20.99,5.728,31.699,9.293,5.728,31.699,9.293,17.63,61.583,34.49,2.746,-9.906,9.508,2.714,4.057,-0.334,-1.455,10.841,-1.328,1.722,26.706,1.447,2.746,9.906,9.508,2.714,-4.057,-0.334,-1.455,-0.857,-1.328,1.722,26.706,1.447,6.306,15.91,19.302,2.986,7.104,6.698,3.146,10.841,3.231,5.191,27.728,5.259
0609-1-01-800,Doppelsalto C,32.218,21.532,12.905,25.72,414.356,279.34,-15.962,39.261,12.868,19.755,413.811,272.116,-16.0,24.27,22.124,714.866,-27.634,22.124,714.866,27.634,39.575,719.332,56.719,5.565,65.241,-6.564,-1.421,313.459,-8.842,11.496,237.742,-7.314,6.484,98.423,-4.914,5.565,65.241,6.564,-1.421,313.459,8.842,11.496,237.742,7.314,6.484,98.423,4.914,11.61,69.708,15.737,5.973,313.459,13.792,13.217,237.742,12.517,8.774,98.423,14.673
0609-1-01-803,Bauchsprung,11.842,24.562,-3.027,15.367,-22.51,67.296,-4.848,27.392,-2.881,11.29,-22.492,61.943,-4.671,20.41,-5.413,-40.614,-8.671,5.413,40.614,8.671,21.533,104.403,34.538,-0.138,-4.306,1.932,-4.607,-27.312,1.305,2.518,-31.849,-9.907,-3.186,22.853,-2.001,0.138,4.306,1.932,4.607,27.312,1.305,-2.518,31.849,3.433,3.186,-22.853,2.001,2.928,16.966,6.249,5.628,27.312,4.07,4.789,31.849,11.095,8.189,28.276,13.126
0609-1-01-804,Von Bauch in Stand,11.203,22.888,3.638,18.613,25.073,62.313,6.871,29.941,3.582,15.944,25.125,58.714,6.657,21.936,5.996,41.638,11.525,5.996,41.638,11.525,25.693,76.383,40.703,0.25,-9.243,1.535,1.82,-6.679,0.974,7.52,22.148,6.661,-3.595,35.412,2.356,0.25,9.243,1.535,1.82,6.679,0.974,7.52,-9.696,6.661,-3.595,35.412,2.356,4.903,10.923,12.969,2.551,7.386,5.737,7.52,22.662,7.275,10.719,35.412,14.722
0609-1-01-805,Doppelsalto C,33.61,20.407,1.931,36.303,427.482,273.461,-14.562,37.813,1.784,32.551,426.972,268.429,-14.545,24.013,3.207,705.186,-24.01,3.207,705.186,24.01,49.475,705.604,50.553,5.056,64.813,-6.918,-11.427,284.611,-6.693,14.621,260.778,-5.38,-5.044,94.985,-5.018,5.056,64.813,6.918,1.314,284.611,6.693,1.88,260.778,5.38,-5.044,94.985,5.018,9.652,65.23,15.306,11.924,284.611,10.458,19.193,260.778,14.864,8.706,94.985,9.924
0609-1-01-809,Bauchsprung,12.285,24.751,-1.782,15.813,-17.839,74.458,-2.771,24.321,-1.755,13.134,-17.981,70.711,-2.556,17.143,-3.127,-31.458,-4.817,3.127,31.458,4.817,20.35,116.706,32.935,-1.334,-5.172,0.394,3.609,-33.823,-0.703,1.081,-24.143,-1.883,-6.483,31.68,-2.626,1.334,5.172,0.394,0.942,33.823,-0.085,1.081,24.143,1.883,-0.23,-31.68,2.626,3.909,21.475,6.738,5.4,33.823,8.906,1.732,24.143,5.603,9.309,37.266,11.689
0609-1-01-810,Von Bauch in Stand,10.887,21.989,2.095,19.422,21.933,79.778,1.431,27.726,1.936,15.771,22.352,66.547,1.37,15.045,3.416,36.061,2.458,3.416,36.061,2.458,27.515,85.969,30.991,1.922,-15.406,-2.369,5.248,0.991,1.696,2.796,14.331,-0.143,-6.55,36.145,3.273,1.922,15.406,2.369,5.248,-0.991,-1.696,2.796,-14.331,0.143,-6.55,35.978,1.642,7.595,27.865,16.433,5.808,6.747,2.866,5.01,14.331,4.303,9.103,37.026,7.388
0609-1-01-811,Doppelsalto C,31.465,20.626,5.601,28.684,413.727,261.306,-21.65,43.707,5.82,23.791,413.102,257.01,-21.506,32.802,9.461,698.911,-36.559,9.461,698.911,36.559,41.544,699.325,63.456,2.25,69.683,-3.781,2.247,287.049,-8.095,4.99,250.367,-12.454,-0.026,91.811,-12.23,2.25,69.683,3.781,2.247,287.049,8.095,4.99,250.367,12.454,-0.026,91.811,12.23,9.265,70.097,15.679,11.736,287.049,15.262,12.458,250.367,20.283,8.084,91.811,12.232
0609-1-01-818,Bauchsprung,12.976,25.175,-0.09,17.813,-18.919,87.678,-6.919,32.124,0.053,15.32,-19.144,81.058,-6.424,24.727,-0.117,-34.099,-12.415,0.117,34.099,12.415,25.367,126.944,42.704,1.059,-0.845,-0.695,-0.724,-40.759,-6.855,7.734,-28.413,6.287,-8.186,35.918,-11.151,1.059,0.845,0.695,-0.724,40.759,6.855,7.734,28.413,-6.287,-7.951,-35.918,11.151,3.602,18.996,6.548,3.955,40.759,6.855,7.734,28.413,13.661,10.076,38.775,15.64
0609-1-01-819,Von Bauch in Stand,10.36,21.365,7.444,15.782,22.866,61.621,9.254,38.7,7.265,12.908,23.156,52.203,8.629,32.325,12.348,37.7,15.449,12.348,37.7,15.449,22.064,75.548,54.933,1.301,-13.605,11.603,6.609,10.882,4.871,0.512,13.628,-10.01,3.926,26.795,8.984,1.301,13.605,11.603,6.609,-10.882,4.871,0.512,8.182,-10.01,3.926,26.795,8.984,7.606,21.031,17.599,6.734,10.971,13.083,1.55,13.628,12.353,6.174,29.918,11.898
0609-1-01-820,Doppelsalto C,31.862,20.687,-9.392,32.422,414.526,290.549,-15.408,41.961,-9.445,28.663,414.135,284.969,-15.294,29.866,-15.758,693.69,-25.716,15.758,693.69,25.716,45.892,695.802,59.032,3.278,57.31,-12.038,-17.461,289.639,-6.086,2.142,268.963,-6.407,-3.717,77.778,-1.186,3.278,57.31,12.038,10.904,289.639,6.086,-2.142,268.963,6.407,3.717,77.778,1.186,6.962,59.422,18.266,17.871,289.639,12.998,11.373,268.963,11.175,9.686,77.778,16.593
0609-1-01-823,Bauchsprung,11.761,23.587,0.16,15.974,-20.701,84.885,-4.919,33.568,0.233,12.725,-21.124,75.83,-4.755,23.398,0.286,-37.315,-8.764,0.286,37.315,8.764,21.377,124.163,40.587,0.429,-5.366,-0.989,-0.348,-49.443,-3.37,0.507,-14.901,4.66,-0.302,32.394,-9.066,0.429,5.366,0.989,-0.348,49.443,3.37,0.507,14.901,-4.057,-0.302,-32.394,8.463,2.621,22.194,6.044,4.027,49.443,6.353,5.087,15.271,9.805,9.642,37.255,18.386
0609-1-01-824,Von Bauch in Stand,10.765,22.11,-1.341,19.82,22.023,84.687,2.624,51.898,-1.317,16.0,22.427,75.227,2.508,23.528,-2.306,36.804,4.465,2.306,36.804,4.465,25.784,94.689,45.237,-0.461,-17.528,-1.583,5.309,7.779,-5.099,-4.435,4.16,5.924,-2.719,42.393,5.223,0.461,17.528,1.583,4.388,-7.779,5.099,-4.435,-4.16,-5.924,1.893,31.215,3.706,9.306,34.692,22.315,6.335,10.378,5.588,4.561,7.227,7.848,5.582,42.393,9.487
0609-1-01-825,Doppelsalto C,33.162,23.045,29.215,45.448,415.958,289.533,-0.589,44.756,29.113,40.661,415.137,282.155,-0.469,29.885,50.221,714.428,-0.912,50.221,714.428,0.912,69.005,719.408,54.949,2.338,69.014,-4.302,-0.6,332.273,8.62,30.504,221.382,7.246,17.979,91.76,-12.476,2.338,69.014,4.302,-0.6,332.273,0.015,30.504,221.382,7.246,17.979,91.76,-10.652,9.096,73.993,17.24,8.791,332.273,10.902,30.504,221.382,13.53,20.614,91.76,13.278
0609-1-01-828,Bauchsprung,11.676,23.957,-4.302,13.501,-24.017,66.933,-4.137,32.556,-4.145,11.842,-24.159,60.923,-4.11,18.454,-7.543,-42.832,-7.335,7.543,42.832,7.335,19.299,110.918,33.66,-2.01,-7.254,2.95,-0.32,-28.359,-6.713,2.843,-30.29,4.666,-8.056,23.071,-8.238,2.01,7.254,2.95,0.32,28.359,0.812,-1.817,30.29,-2.859,7.031,-23.071,6.431,4.157,25.098,4.652,3.117,28.359,6.921,3.961,30.29,6.179,8.065,27.171,15.908
0609-1-01-829,Von Bauch in Stand,11.878,23.251,4.311,17.63,25.819,68.472,6.783,34.12,4.253,14.112,26.175,65.602,6.472,28.708,7.167,42.542,11.351,7.167,42.542,11.351,24.443,68.344,43.826,1.314,-9.876,4.671,-1.595,1.386,4.103,6.739,8.986,-4.989,0.709,42.047,7.565,1.314,9.876,4.671,-1.034,-1.386,4.103,6.178,-7.996,-4.989,0.709,42.047,7.565,8.021,15.247,13.469,4.524,2.065,4.538,7.141,8.986,8.679,4.758,42.047,17.14
0609-1-01-830,Doppelsalto C,31.648,20.436,0.618,32.325,421.049,276.184,-25.898,35.652,0.528,28.888,420.255,270.144,-25.776,21.472,1.058,701.812,-43.071,1.058,701.812,43.071,44.252,703.911,57.168,5.867,67.697,-7.793,-9.935,312.753,-11.164,10.991,223.125,-8.471,-5.865,98.237,-15.643,5.867,67.697,7.793,-1.799,312.753,11.164,2.854,223.125,8.471,-5.865,98.237,15.643,9.792,69.796,14.435,10.567,312.753,14.786,12.572,223.125,10.651,11.321,98.237,17.296
0609-1-01-833,Bauchsprung,11.777,23.567,0.349,18.065,-22.312,74.118,-1.004,34.707,0.338,14.506,-22.55,69.07,-1.319,24.893,0.602,-38.743,-1.793,0.602,38.743,1.793,22.944,113.608,38.366,0.598,-8.803,-0.147,-1.123,-31.535,1.155,2.733,-25.051,1.737,-1.607,26.646,-4.537,0.598,8.803,0.147,-0.073,31.535,0.86,1.683,25.051,1.737,-1.607,-26.646,-0.951,7.659,25.342,9.083,4.606,31.535,5.508,4.493,25.924,7.557,6.185,30.807,16.219
0609-1-01-834,Von Bauch in Stand,11.444,22.069,0.11,19.511,24.105,60.859,2.104,31.506,-0.004,15.802,24.438,51.287,2.285,14.98,0.048,38.979,3.451,0.048,38.979,3.451,23.553,65.295,34.407,3.21,-6.867,0.651,1.169,8.639,-1.326,-3.047,11.404,4.152,-1.283,25.803,-0.026,3.21,6.867,0.651,1.169,-5.096,0.024,-3.047,11.404,2.801,-1.283,25.803,-0.026,9.468,18.524,12.385,3.679,8.639,8.332,3.721,11.404,4.975,6.685,26.729,8.715
0609-1-01-835,Doppelsalto C,35.069,21.526,22.642,27.341,427.789,281.885,-13.321,43.716,22.701,21.611,427.497,275.782,-13.476,26.184,37.475,709.15,-22.232,37.475,709.15,22.232,48.951,711.468,59.723,6.313,65.739,-4.507,1.372,290.889,-9.238,13.611,257.088,-5.292,16.179,95.434,-3.195,6.313,65.739,4.507,1.372,290.889,9.238,13.611,257.088,5.292,16.179,95.434,3.195,9.346,68.056,12.238,9.168,290.889,12.387,14.257,257.088,19.604,16.179,95.434,15.495
0609-1-01-841,Bauchsprung,10.911,22.155,-4.133,19.567,-17.179,73.179,-5.873,30.989,-3.938,16.174,-17.639,69.264,-5.8,19.145,-7.142,-29.891,-10.156,7.142,29.891,10.156,24.283,109.339,34.096,-0.962,0.414,2.415,1.33,-39.017,-7.22,-0.053,-20.771,3.164,-7.457,29.484,-8.515,0.962,0.414,2.415,-0.594,38.189,2.389,-0.053,20.771,-3.164,6.826,-29.484,8.515,3.577,17.652,5.053,5.857,39.017,7.827,3.15,20.85,7.183,11.699,31.82,14.033
0609-1-01-842,Von Bauch in Stand,12.248,24.023,6.583,18.283,23.824,64.034,6.675,30.378,6.509,14.065,24.507,59.276,6.404,19.892,11.0,39.367,11.256,11.0,39.367,11.256,24.385,74.039,41.141,4.251,-16.778,6.846,1.156,9.919,9.888,-1.34,10.452,-3.19,6.933,35.774,-2.287,4.251,16.778,6.846,1.156,-9.919,9.888,-1.34,-3.266,-3.19,6.933,35.774,-2.287,9.179,17.813,14.491,4.789,9.919,10.177,3.13,10.452,6.543,7.287,35.855,9.931
0609-1-01-843,Doppelsalto C,33.177,20.966,2.273,27.975,426.665,281.455,-28.67,32.682,2.149,23.938,426.061,275.793,-28.108,23.449,3.64,707.022,-47.528,3.64,707.022,47.528,37.152,707.025,60.991,3.657,65.942,-7.497,-9.131,301.055,-18.601,8.401,252.99,-14.532,0.712,87.036,-6.898,3.657,65.942,7.497,1.817,301.055,18.601,-2.547,252.99,14.532,0.712,87.036,6.898,7.488,65.944,16.178,9.985,301.055,18.678,13.834,252.99,15.401,5.845,87.036,10.734
0609-1-01-844,Strecksprung,10.191,22.847,1.066,9.727,-4.362,26.258,-1.714,21.402,1.25,7.639,-3.992,24.669,-2.213,18.061,1.657,-7.323,-2.902,1.657,7.323,2.902,12.632,35.072,28.847,0.509,-1.079,6.316,-1.848,-7.08,-4.631,2.727,-5.024,-6.813,0.268,5.86,2.226,0.509,1.079,6.316,0.83,7.08,-4.631,0.049,5.024,3.444,0.268,-5.86,-2.226,4.347,14.58,8.698,2.528,7.08,5.255,2.801,5.614,6.813,2.957,7.798,8.08
0609-1-01-849,Bauchsprung,10.165,20.73,-0.376,22.082,-22.328,78.721,-8.015,39.589,-0.507,17.389,-22.06,74.768,-7.741,30.625,-0.394,-39.395,-13.551,0.394,39.395,13.551,28.297,117.633,42.728,1.103,1.463,-0.314,0.964,-45.952,1.553,1.15,-15.568,-0.629,-3.612,20.662,-14.162,1.103,1.463,0.314,0.964,43.026,0.925,1.15,15.568,-0.629,-2.824,-20.662,12.941,6.05,28.634,7.949,4.896,45.952,9.213,5.504,16.06,4.688,11.847,26.987,20.877
0609-1-01-850,Von Bauch in Stand,12.969,25.151,1.672,20.435,23.655,77.736,8.248,29.019,1.862,15.746,23.457,71.652,8.07,16.69,2.815,40.523,14.231,2.815,40.523,14.231,25.611,103.103,34.692,-5.483,-11.043,4.878,3.45,-9.678,5.409,1.733,10.995,3.741,3.115,50.249,0.204,5.483,11.043,4.878,-3.45,9.678,5.409,-1.733,-10.995,3.741,2.515,30.797,0.204,9.995,23.416,18.311,5.245,15.111,5.689,5.301,14.327,4.326,5.07,50.249,6.367
0609-1-01-851,Doppelsalto C,30.87,21.227,8.974,31.681,412.367,281.391,-12.254,38.676,9.191,27.504,411.733,275.379,-12.335,24.776,15.109,694.087,-20.764,15.109,694.087,20.764,42.079,694.387,52.242,2.149,67.238,-6.714,-4.059,300.871,0.56,20.103,241.445,-6.964,-3.083,84.533,-7.646,2.149,67.238,6.714,-0.239,300.871,-0.56,16.283,241.445,6.964,-3.083,84.533,7.646,6.116,67.539,18.412,7.996,300.871,9.27,20.105,241.445,12.238,7.862,84.533,12.322
0609-1-01-853,Strecksprung,10.225,21.966,1.312,10.193,9.333,30.865,4.378,12.41,1.198,8.866,9.337,27.823,4.434,9.248,2.187,15.752,7.427,2.187,15.752,7.427,14.184,32.615,17.273,0.791,10.436,-1.611,2.082,-2.253,3.674,-1.909,-2.327,3.438,1.224,9.896,1.926,0.791,10.436,1.611,2.082,-2.253,0.453,-1.909,-2.327,3.438,1.224,9.896,1.926,4.644,15.439,4.008,3.033,3.2,5.308,3.19,2.587,3.643,3.317,11.39,4.314
0609-1-01-854,Bauchsprung,11.793,24.757,0.053,18.564,-20.568,67.713,-3.586,23.115,0.163,16.189,-20.784,61.882,-3.915,14.822,0.115,-38.067,-6.558,0.115,38.067,6.558,24.418,110.297,29.267,0.308,-5.151,-1.221,-3.135,-35.348,-9.06,6.254,-22.748,1.724,-3.312,25.18,2.0,0.308,5.151,1.221,2.52,35.348,9.06,0.599,22.748,-1.724,-3.312,-25.18,-2.0,2.66,19.328,6.414,3.422,35.348,9.318,6.254,22.748,3.782,12.082,32.874,9.754
0609-1-01-855,Von Bauch in Stand,11.171,23.068,2.81,18.126,23.025,69.309,1.3,35.407,2.716,15.154,23.552,63.15,1.573,14.495,4.816,39.418,2.189,4.816,39.418,2.189,24.753,86.575,34.003,4.106,-13.532,-1.473,0.18,17.51,-0.231,0.333,8.474,2.288,0.196,26.965,1.605,4.106,13.532,1.473,0.18,-9.553,0.231,0.333,8.474,-1.121,0.196,26.965,1.605,9.937,30.6,18.96,4.753,17.51,4.658,3.966,8.474,4.21,6.097,29.99,6.175
0609-1-01-856,Doppelsalto C,31.996,21.272,17.296,36.022,411.829,284.633,-18.097,39.196,17.406,32.083,411.349,279.289,-17.73,25.977,29.796,708.098,-31.119,29.796,708.098,31.119,54.362,708.459,59.944,5.973,70.319,-7.472,-1.005,317.732,-10.211,27.482,240.507,-4.926,-2.655,79.54,-8.51,5.973,70.319,7.472,-1.005,317.732,10.211,27.482,240.507,4.926,-2.655,79.54,8.51,8.95,70.68,17.827,8.359,317.732,15.229,27.482,240.507,13.319,9.572,79.54,13.569
0609-1-01-859,Bauchsprung,11.669,24.25,0.85,14.547,-17.469,88.223,-2.51,16.62,0.817,12.026,-18.003,76.19,-2.561,11.332,1.594,-32.034,-4.477,1.594,32.034,4.477,19.444,127.284,23.565,0.172,-5.878,-1.367,-3.767,-42.606,-2.621,0.86,-21.22,3.758,4.329,37.671,-4.248,0.172,5.878,1.367,3.423,42.606,2.621,-0.86,21.22,-3.758,-1.14,-37.671,4.248,2.734,18.996,4.989,4.264,42.606,3.846,3.647,21.22,5.055,8.8,44.462,9.675
