SprungID,Sprungtyp,0_Acc_N_Fil,0_Gyro_x_R,0_Gyro_y_R,0_Gyro_z_R,0_Gyro_x_Fil,0_Gyro_y_Fil,0_Gyro_z_Fil,10_Acc_N_Fil,10_Gyro_x_R,10_Gyro_y_R,10_Gyro_z_R,10_Gyro_x_Fil,10_Gyro_y_Fil,10_Gyro_z_Fil,20_Acc_N_Fil,20_Gyro_x_R,20_Gyro_y_R,20_Gyro_z_R,20_Gyro_x_Fil,20_Gyro_y_Fil,20_Gyro_z_Fil,30_Acc_N_Fil,30_Gyro_x_R,30_Gyro_y_R,30_Gyro_z_R,30_Gyro_x_Fil,30_Gyro_y_Fil,30_Gyro_z_Fil,40_Acc_N_Fil,40_Gyro_x_R,40_Gyro_y_R,40_Gyro_z_R,40_Gyro_x_Fil,40_Gyro_y_Fil,40_Gyro_z_Fil,50_Acc_N_Fil,50_Gyro_x_R,50_Gyro_y_R,50_Gyro_z_R,50_Gyro_x_Fil,50_Gyro_y_Fil,50_Gyro_z_Fil,60_Acc_N_Fil,60_Gyro_x_R,60_Gyro_y_R,60_Gyro_z_R,60_Gyro_x_Fil,60_Gyro_y_Fil,60_Gyro_z_Fil,70_Acc_N_Fil,70_Gyro_x_R,70_Gyro_y_R,70_Gyro_z_R,70_Gyro_x_Fil,70_Gyro_y_Fil,70_Gyro_z_Fil,80_Acc_N_Fil,80_Gyro_x_R,80_Gyro_y_R,80_Gyro_z_R,80_Gyro_x_Fil,80_Gyro_y_Fil,80_Gyro_z_Fil,90_Acc_N_Fil,90_Gyro_x_R,90_Gyro_y_R,90_Gyro_z_R,90_Gyro_x_Fil,90_Gyro_y_Fil,90_Gyro_z_Fil
0609-1-01-453,Doppelsalto B,101.509,31.2,186.0,21.92,26.82,201.14,15.9,4.851,47.12,279.76,78.16,35.82,206.72,-23.79,19.733,-16.24,-117.92,48.0,-4.58,-102.3,-6.03,21.574,-53.28,534.72,33.76,-49.93,511.6,19.58,34.524,-20.16,691.76,6.88,-24.78,687.9,16.22,36.514,-41.6,800.72,-67.36,-20.33,786.81,-52.11,45.912,65.84,660.0,41.44,50.47,684.96,36.43,7.228,37.52,299.28,-38.88,36.71,309.78,-35.47,10.815,7.52,77.36,-32.24,11.45,86.31,-20.13,12.123,-8.96,251.76,-46.32,-7.84,248.03,-37.77
0609-1-01-460,Salto C,102.243,14.32,133.04,8.4,20.66,149.52,-2.97,4.249,59.12,99.44,11.44,37.49,55.7,12.83,10.284,-17.6,2.16,-63.76,-9.83,10.26,-53.6,23.967,-48.24,698.4,-3.6,-24.11,679.94,-29.42,21.171,19.36,513.92,-5.92,13.91,500.54,10.3,1.701,38.96,178.72,-7.76,37.21,185.76,-6.78,2.955,21.6,127.6,-1.36,21.19,126.5,-1.75,2.695,10.0,98.8,-6.16,11.64,98.82,-12.85,3.373,2.56,45.2,-1.36,2.14,47.39,-1.02,3.042,-5.44,46.8,2.08,-4.93,46.45,8.82
0609-1-01-461,Doppelsalto B,99.321,79.28,166.32,-3.28,62.0,175.84,-8.87,4.81,-24.64,253.12,40.64,-4.79,222.96,7.57,20.166,5.12,-117.76,15.84,6.23,-103.99,-11.49,25.158,-47.84,559.52,46.08,-53.6,541.82,20.3,34.317,-24.32,658.08,-5.04,-29.47,673.53,-2.59,50.291,-7.68,895.12,27.44,-7.6,882.55,29.51,30.095,103.84,657.04,-8.48,100.14,648.84,-18.14,8.778,44.0,236.88,-33.76,40.37,252.24,-30.11,9.83,25.28,144.48,-35.92,20.86,152.94,-41.24,15.004,-33.04,249.2,6.16,-30.1,226.59,-3.13
0609-1-01-465,Salto C,98.614,33.36,185.68,18.96,29.89,180.1,4.82,3.335,28.48,50.48,-1.04,19.26,36.61,-2.34,12.219,4.64,12.32,-51.92,2.06,23.58,-58.23,23.29,-64.88,640.88,26.16,-59.35,636.75,9.49,16.704,41.84,451.68,14.64,37.68,446.14,11.22,1.362,12.72,183.6,-41.84,23.12,185.25,-33.91,2.723,13.68,136.8,-15.44,14.46,134.83,-15.94,3.417,13.68,108.16,-29.12,14.22,113.12,-25.68,4.816,-19.52,37.28,-13.84,-16.0,43.26,-15.35,5.256,-9.04,75.44,2.96,-11.94,72.55,2.24
0609-1-01-466,Doppelsalto B,102.941,44.08,193.28,-5.04,31.25,216.31,-10.39,6.738,39.44,151.68,-258.4,24.12,196.49,-95.49,20.525,-22.4,-123.52,-37.04,-25.04,-107.3,-48.02,32.923,16.72,637.44,36.08,-3.62,637.36,27.22,34.857,-22.24,745.76,-30.88,-19.09,755.47,-12.5,53.547,-8.16,863.12,49.68,19.3,819.56,49.96,14.553,84.56,483.04,-61.44,78.69,500.25,-50.64,11.967,39.76,239.2,8.16,37.77,233.3,2.54,11.604,28.16,118.48,-4.64,30.43,124.01,-19.73,8.776,7.04,222.72,-5.68,6.26,230.2,-9.57
0609-1-01-468,Strecksprung,100.974,10.08,37.36,25.28,11.93,36.76,24.16,3.458,-20.16,28.8,-8.0,-19.9,28.73,-6.62,0.609,8.72,4.8,27.76,6.77,9.02,23.42,0.795,-27.92,11.84,-19.76,-19.77,12.0,-19.58,0.98,19.28,-4.24,-12.48,18.16,-2.88,-13.48,1.49,-21.44,-12.4,-44.56,-18.19,-9.78,-42.51,1.085,-6.72,-39.28,28.88,-6.09,-32.46,26.43,1.21,9.2,-8.48,-2.08,8.83,-12.67,1.09,0.74,12.96,0.56,-20.4,13.54,1.24,-18.64,0.948,-4.32,-20.08,1.52,-4.88,-17.38,1.72
0609-1-01-470,Salto C,98.098,30.24,145.12,19.2,31.92,161.65,10.2,4.347,3.68,23.12,17.6,0.28,7.81,-13.68,9.725,-0.0,38.24,-25.36,-5.53,66.88,-33.68,21.936,18.16,666.32,-17.2,16.25,655.29,-10.38,13.772,17.04,383.12,-35.52,24.36,368.59,-14.14,2.639,33.92,160.96,-7.6,28.5,161.95,-4.25,2.777,24.72,130.32,-11.68,26.31,126.33,-12.12,3.057,21.04,98.4,-10.8,22.39,99.08,-9.54,5.08,7.68,66.16,-9.28,9.79,65.34,-11.8,5.224,-21.12,96.8,9.68,-14.35,93.33,14.6
0609-1-01-471,Doppelsalto B,103.25,63.12,200.56,42.32,53.16,223.86,26.51,7.927,22.96,60.88,-40.4,26.02,138.81,-45.31,18.167,0.56,-20.56,-30.32,-4.37,-82.37,-49.09,27.22,-66.8,591.68,53.28,-71.36,569.6,17.16,32.624,-76.08,647.04,10.8,-68.71,662.77,13.01,44.435,-14.4,937.12,33.68,-16.26,865.75,-16.55,39.434,54.88,634.16,11.2,71.07,653.6,-9.07,7.803,45.92,221.36,-53.36,42.76,234.85,-46.94,10.911,1.12,135.52,-35.36,-0.08,141.05,-37.64,11.396,-28.24,260.8,-44.0,-25.6,255.94,-34.39
0609-1-01-475,Salto C,100.561,18.72,144.08,7.68,24.71,158.03,5.5,4.883,9.04,110.4,27.68,6.68,70.09,6.85,10.898,-8.72,52.8,-34.4,-2.78,50.01,-38.17,20.382,28.64,594.8,-35.92,20.25,612.97,-2.98,14.025,51.76,397.76,13.84,47.39,401.63,19.45,1.801,33.68,151.68,13.12,33.84,156.73,11.53,3.176,21.92,102.08,2.24,21.85,99.01,2.02,3.788,18.56,98.64,-4.32,20.03,98.02,0.66,5.044,11.6,93.2,-47.6,10.48,89.31,-49.1,3.643,-17.68,78.64,14.96,-10.5,87.1,-7.79
0609-1-01-476,Doppelsalto B,103.524,51.76,146.48,52.64,46.46,170.61,25.29,5.133,7.68,188.64,21.2,14.65,186.32,-6.65,23.409,13.12,-57.12,56.16,2.06,-95.37,4.18,21.192,-56.56,493.28,35.44,-50.33,468.91,17.85,36.06,-56.4,694.16,36.8,-53.94,684.03,26.12,38.878,-58.48,757.12,25.76,-47.21,765.91,25.13,37.54,81.36,691.04,9.04,67.5,698.28,10.8,13.361,40.64,352.4,13.2,43.18,331.59,-13.48,10.758,0.48,166.56,-61.04,3.31,169.36,-53.47,9.589,-3.68,368.16,-39.2,-4.48,347.62,-23.71
0609-1-01-479,Strecksprung,77.381,42.96,174.16,6.64,28.55,176.52,6.27,15.656,-16.48,45.2,-18.08,-10.81,45.49,-14.19,1.53,4.64,-21.04,-24.64,2.66,-17.04,-18.3,0.196,-7.76,-12.32,-7.84,-8.5,-13.33,-9.05,0.699,4.4,-26.08,1.28,2.43,-24.58,1.72,0.587,-9.84,-24.56,-3.52,-8.65,-26.63,-2.63,0.238,-3.84,-17.76,3.92,-2.46,-19.86,5.58,0.43,1.84,-38.16,5.2,1.8,-35.34,3.32,0.444,14.4,-44.32,1.84,12.82,-40.44,1.73,5.771,4.4,-51.52,9.36,8.86,-34.2,-3.7
0609-1-01-481,Salto C,100.746,27.76,175.04,20.96,27.6,163.88,13.34,3.441,15.84,55.92,-82.16,18.43,50.66,-54.67,12.267,-8.72,18.4,-22.16,-4.03,29.47,-21.47,20.946,2.72,718.72,-20.88,-0.49,691.69,-16.04,18.071,39.68,398.8,73.12,49.45,404.69,55.8,1.905,29.36,179.52,-28.4,35.82,184.88,-31.19,2.575,29.76,144.72,-11.6,27.81,134.52,-8.99,3.209,3.12,82.48,-8.64,2.86,81.89,-11.72,4.205,-1.28,59.12,-11.84,-1.13,56.98,-17.35,3.699,-11.04,110.16,-5.36,-15.24,97.86,-0.32
0609-1-01-482,Doppelsalto B,104.776,40.88,123.52,14.96,35.09,158.1,10.05,6.475,29.68,80.0,-79.04,15.6,127.18,-52.83,21.737,-18.32,-114.4,-37.44,-15.23,-104.61,-21.21,28.09,-34.48,610.48,61.12,-45.15,596.45,41.27,36.741,3.52,680.72,3.84,-6.18,693.17,4.97,47.983,2.48,931.52,-95.28,-3.09,898.62,-19.5,42.28,116.64,681.28,-2.8,111.34,677.53,26.01,6.529,62.56,305.12,-3.12,60.6,302.49,-7.14,11.132,30.4,149.92,-54.8,30.18,146.83,-40.34,6.612,-21.76,140.96,8.24,-13.4,154.25,-0.41
0609-1-01-486,Salto C,102.523,25.92,151.68,5.12,24.8,165.71,6.77,5.955,25.04,104.8,35.76,20.38,54.39,1.41,8.464,-11.76,-73.36,-62.56,-13.16,-18.44,-41.01,23.055,46.0,664.56,11.04,41.0,639.92,14.55,12.867,53.76,411.2,-24.8,57.88,426.7,-11.74,2.024,15.2,162.64,-8.48,16.14,162.47,-13.25,2.724,16.56,135.28,-2.08,13.65,135.58,-0.23,3.066,27.04,108.4,-3.36,26.17,107.52,-5.68,5.265,7.52,45.04,-28.32,4.47,46.67,-22.55,4.878,1.28,77.12,11.84,0.89,70.12,7.91
0609-1-01-487,Doppelsalto B,106.248,57.12,195.44,21.2,40.27,199.79,13.05,6.761,20.88,176.72,-82.4,17.28,176.95,-53.51,20.186,26.08,-188.72,-89.36,3.63,-107.25,-27.09,27.051,4.32,600.8,-75.6,-14.03,588.24,-35.14,33.09,-10.32,674.0,0.32,-10.75,670.47,1.03,47.803,-58.32,818.48,-17.76,-56.95,828.66,-10.15,24.329,-10.4,658.64,20.88,-8.32,601.11,3.5,10.343,-4.16,213.28,-14.16,-2.59,221.91,-13.77,9.469,19.76,160.64,-4.16,10.53,156.67,4.4,10.575,30.4,233.28,-14.48,25.34,224.91,-13.47
0609-1-01-491,Salto C,102.836,14.64,178.4,19.12,23.09,182.05,11.98,5.298,31.68,0.8,13.68,22.03,-16.65,-21.27,7.801,19.28,39.04,-51.2,9.78,80.98,-35.35,22.962,-15.44,580.48,4.24,5.23,579.79,7.94,7.668,43.76,391.52,17.92,51.45,380.66,12.18,1.562,7.76,152.56,-21.12,16.4,156.27,-18.9,2.872,17.04,110.48,-5.52,20.65,115.73,-4.97,2.664,9.76,102.24,-4.16,13.01,105.15,-1.45,4.251,14.96,66.96,-18.0,11.89,67.91,-17.6,4.676,-10.32,60.48,36.08,-10.46,49.62,31.97
0609-1-01-492,Doppelsalto B,106.706,68.48,185.92,4.8,51.27,193.65,-4.41,3.819,25.6,153.44,63.84,20.78,154.8,-15.72,18.957,-16.24,-170.72,0.88,-30.61,-123.67,-10.36,24.012,-50.48,556.56,29.84,-59.12,537.54,13.76,32.823,-63.84,635.12,13.12,-67.57,639.95,18.45,45.384,-7.76,872.8,69.2,-11.24,859.44,49.08,32.228,101.6,648.32,-28.88,94.83,661.35,-21.99,6.485,49.44,216.64,-9.36,43.24,227.59,-9.24,9.734,16.4,116.08,-16.96,19.83,112.37,-16.46,9.958,11.92,213.92,-16.48,10.61,215.9,-38.79
0609-1-01-499,Strecksprung,90.295,10.64,174.4,32.72,17.23,167.25,26.39,8.045,-5.6,55.12,-12.4,-3.95,53.57,-16.81,1.581,-0.96,28.24,20.32,0.53,26.11,14.01,1.054,-13.2,11.92,-18.72,-10.65,0.45,-15.66,0.842,4.88,-21.2,-14.08,4.05,-19.17,-12.28,0.364,-8.16,-15.76,-19.84,-5.7,-15.08,-22.93,0.945,11.28,-17.36,0.96,11.31,-16.15,2.95,0.659,6.32,-32.16,19.6,4.72,-32.81,25.05,0.67,-2.64,-47.84,-0.16,-2.02,-46.74,1.27,4.905,1.04,-30.24,21.28,2.83,-32.63,2.46
0609-1-01-501,Salto C,103.268,33.52,140.88,16.96,21.63,155.01,11.76,4.573,44.56,104.72,26.08,26.08,47.48,1.03,11.03,5.92,35.76,-70.64,4.95,53.82,-63.38,20.453,37.04,606.48,-22.64,30.09,610.63,-10.54,8.871,35.84,361.44,-16.32,38.41,377.64,-9.86,2.101,33.76,166.56,-14.4,34.24,166.58,-15.29,2.857,29.68,143.6,-5.52,23.7,141.03,-4.67,3.265,12.56,104.32,-8.24,12.59,103.88,-4.53,4.875,-9.2,48.88,-35.92,-6.26,43.85,-32.88,2.742,-7.76,19.84,11.92,-10.67,40.0,6.57
0609-1-01-502,Doppelsalto B,103.794,70.64,201.44,7.28,43.28,215.68,22.55,8.003,63.68,238.72,187.44,39.56,185.08,37.58,19.288,46.56,-183.52,-27.52,23.22,-116.57,-32.61,24.489,-25.68,533.52,42.88,-31.15,526.27,16.54,34.243,-73.44,660.08,-11.6,-66.12,668.95,-6.37,51.376,-10.88,881.6,29.28,-10.75,866.38,36.14,26.341,65.12,584.32,28.48,64.38,624.18,-7.25,7.148,17.44,230.08,-56.64,19.4,235.09,-46.95,12.217,-12.0,90.08,-17.6,-7.63,95.39,-20.23,11.789,0.72,233.68,9.84,-9.97,242.5,-2.6
0609-1-01-512,Salto C,101.473,49.76,204.48,2.08,37.5,191.65,-6.16,3.73,23.68,86.0,-15.44,11.46,51.43,-12.46,8.917,-11.36,-21.52,-54.48,-10.71,-9.0,-27.83,20.662,6.24,697.6,-9.2,5.2,674.86,-12.13,18.365,94.56,443.36,6.32,67.5,447.07,6.78,1.984,13.92,166.56,-12.32,17.26,170.0,-17.68,2.285,13.2,110.8,-21.36,13.48,112.0,-18.25,2.054,16.08,79.36,-0.96,15.29,80.29,-2.73,3.255,-9.44,67.76,-12.0,-6.09,56.9,-12.79,3.746,-14.64,122.48,41.68,-14.46,107.31,26.83
0609-1-01-513,Doppelsalto B,104.283,42.4,229.68,25.04,52.5,249.31,34.2,3.583,38.88,50.48,-102.96,33.91,127.48,-63.53,20.576,-40.0,21.76,-66.16,-22.34,-49.64,-53.04,30.598,-92.96,707.12,-30.88,-76.66,668.2,-9.84,34.52,-51.28,722.72,29.68,-39.62,714.15,16.33,47.914,0.48,846.24,87.68,21.56,831.16,67.45,18.049,101.68,427.12,-71.76,102.68,473.53,-73.16,9.535,26.88,196.72,-24.96,26.77,197.72,-21.21,10.994,15.92,140.16,-32.96,13.29,141.47,-37.58,12.694,-28.88,291.44,0.32,-20.88,261.6,-0.04
0609-1-01-517,Strecksprung,100.373,18.88,81.12,6.24,15.89,78.43,5.23,3.083,-15.68,45.04,-55.84,-13.78,28.05,-46.0,1.897,-20.96,62.24,14.64,-10.19,62.67,5.0,1.886,25.76,-41.2,43.6,18.74,-23.12,21.39,0.605,-3.6,-84.72,-4.8,-3.15,-77.9,-5.14,0.46,3.2,-29.36,-20.88,1.13,-32.68,-22.44,0.239,-3.84,-20.32,-0.48,-4.04,-21.65,-0.36,0.495,9.12,-8.56,4.08,7.58,-12.58,0.09,0.627,20.64,-28.56,10.56,16.13,-30.5,9.74,3.034,-39.6,10.88,32.32,-35.17,-4.53,42.12
0609-1-01-518,Salto C,104.331,38.64,129.28,24.48,32.66,136.44,8.93,0.609,-4.4,55.44,14.88,0.98,50.68,-12.05,12.021,-10.8,10.96,-59.04,-3.99,25.52,-33.24,23.05,2.8,658.4,-12.88,7.61,654.2,-9.87,7.805,37.84,370.96,-19.36,47.66,376.9,3.97,2.268,36.96,139.28,-5.12,36.85,149.24,-6.21,3.254,43.52,144.32,-29.92,38.55,141.89,-21.59,2.756,21.12,112.56,-20.4,23.22,114.86,-14.95,3.799,15.04,35.28,-17.52,10.13,34.54,-15.03,3.487,-21.2,65.76,7.44,-21.74,68.34,10.98
0609-1-01-519,Doppelsalto B,104.688,60.64,150.8,5.2,53.22,192.73,-5.47,3.234,9.04,162.88,-106.24,17.36,183.49,-85.11,17.702,-15.68,-224.0,-81.84,-8.86,-119.87,-32.82,27.314,-0.96,588.48,26.8,-25.86,570.26,21.96,33.979,-36.56,659.92,5.76,-34.5,669.22,5.13,41.543,6.24,903.68,-16.96,-4.48,853.81,-17.37,38.919,49.44,513.36,57.28,59.78,595.91,33.56,7.427,43.6,255.6,-9.04,44.9,273.2,-2.29,9.427,35.04,165.04,-44.0,35.35,162.44,-39.5,10.37,26.48,268.96,-36.56,18.58,260.69,-39.58
0609-1-01-520,Strecksprung,94.233,42.0,77.76,136.24,31.72,90.33,75.11,10.55,23.44,8.48,0.96,22.3,8.83,-4.21,1.398,-24.24,13.76,-25.44,-23.98,12.42,-24.01,0.71,-25.76,40.72,-11.84,-23.3,29.44,-13.16,0.083,-4.88,10.24,-16.8,-5.36,5.91,-13.37,1.169,8.8,10.96,26.0,7.21,7.29,24.86,0.478,2.0,-15.04,-7.2,3.48,-13.0,-6.69,0.319,3.36,-21.92,-8.32,4.89,-23.87,-8.34,0.401,-0.0,-12.32,2.8,-0.61,-16.98,4.32,4.467,-8.0,-39.2,20.56,-1.06,-32.13,9.41
0609-1-01-523,Salto C,103.897,45.12,99.6,-1.28,22.79,115.27,0.04,4.944,24.08,86.8,52.48,18.78,55.94,19.72,9.085,1.92,6.08,-46.72,1.8,18.62,-47.94,20.476,4.0,647.04,35.04,-6.04,639.44,2.8,15.232,47.6,418.4,-64.08,31.04,423.01,-24.12,1.274,-0.0,188.24,-18.8,3.65,184.58,-13.37,3.207,17.92,129.76,8.32,16.96,131.38,11.8,3.318,16.4,97.76,2.32,18.01,100.3,2.44,4.581,15.2,52.24,-11.92,15.2,58.77,-13.16,2.404,13.2,43.28,-17.28,4.81,54.27,-14.02
0609-1-01-524,Doppelsalto B,103.658,44.88,159.68,6.4,32.95,194.68,18.24,5.848,54.4,122.8,20.24,41.08,178.1,-6.7,18.937,49.52,-236.56,-90.08,21.4,-135.4,-13.32,28.367,-22.0,599.68,6.32,-30.1,578.85,-15.89,37.138,-54.0,738.48,-19.68,-51.63,750.5,-9.63,55.276,1.76,843.04,57.04,21.34,829.29,55.85,22.706,134.72,630.8,-65.52,133.12,600.08,-62.04,10.329,31.04,216.24,-26.4,34.73,224.2,-26.36,11.407,20.88,123.52,-34.88,26.87,129.92,-34.11,12.348,11.2,257.92,-24.08,8.96,265.0,-25.9
0609-1-01-529,Salto C,99.893,21.52,155.2,-23.04,27.02,170.38,-20.74,3.142,13.12,52.48,28.08,8.75,39.45,-1.55,10.725,7.68,-18.56,-39.2,-2.29,9.4,-25.3,20.234,37.68,605.92,-8.0,26.96,611.21,-10.41,14.36,39.68,431.2,-58.32,42.63,417.15,-27.13,1.07,25.76,192.24,-33.28,24.7,188.76,-31.12,2.781,18.16,116.72,-14.88,15.51,117.82,-13.4,3.241,8.88,82.88,-14.96,6.81,76.27,-13.61,4.356,-13.12,72.8,-10.0,-16.19,67.27,-3.72,4.59,4.08,125.68,22.88,-0.83,137.71,16.38
0609-1-01-530,Doppelsalto B,105.59,55.36,168.96,50.32,52.66,189.31,12.77,5.44,36.32,-9.04,-16.0,22.63,111.71,-36.19,16.573,17.76,-123.28,-113.04,-14.82,-88.95,-19.64,24.891,-36.32,563.36,73.52,-39.59,544.54,45.49,32.263,-36.08,647.28,6.96,-29.48,661.3,9.81,45.186,70.56,896.48,-53.6,56.9,863.25,-35.23,28.518,95.52,660.32,-20.32,89.67,675.86,-23.42,8.172,29.44,222.48,-18.0,30.24,234.96,-13.48,9.895,34.24,106.64,-10.8,34.12,107.82,-13.26,9.704,10.08,227.68,-6.08,5.81,222.3,-15.04
0609-1-01-538,Salto C,100.477,22.4,180.64,-4.64,21.16,166.64,0.98,3.713,13.36,92.72,52.8,12.96,53.23,0.58,9.662,-32.08,5.52,38.72,-22.26,5.33,12.25,21.046,1.2,683.36,-26.88,-0.04,664.76,-22.66,16.454,45.2,453.12,35.52,40.17,453.99,28.4,1.852,22.8,176.4,-15.52,26.17,170.99,-15.04,3.137,25.52,120.24,3.2,21.65,118.68,2.59,2.989,46.64,110.24,1.44,43.07,106.83,-1.95,4.692,15.44,57.68,-23.44,14.61,54.21,-19.95,3.204,-9.92,56.96,-4.8,-10.8,66.15,-12.13
0609-1-01-539,Doppelsalto B,103.882,42.56,155.76,-2.0,36.46,180.29,-10.49,3.004,69.04,12.24,-186.64,35.84,136.96,-92.43,19.212,41.2,-286.16,-73.36,9.44,-139.42,-27.89,28.401,-26.4,571.6,22.48,-47.65,557.44,1.81,34.343,-71.36,648.56,-0.16,-71.61,661.68,-8.12,44.328,-1.28,886.96,-37.44,-35.62,865.83,-3.88,42.987,93.76,582.88,22.8,90.05,633.69,23.11,9.135,61.44,307.2,-36.08,57.73,306.63,-31.64,12.515,36.32,162.88,-44.56,30.61,152.96,-37.38,9.898,24.56,231.2,4.24,13.96,215.1,0.23
0609-1-01-542,Salto C,106.156,30.64,112.32,14.72,28.84,125.73,6.8,6.17,9.44,132.0,40.48,12.82,70.79,14.7,8.223,-2.96,-3.84,-69.52,-4.36,2.28,-50.46,19.976,0.24,654.08,19.04,3.96,641.25,5.56,16.991,52.8,427.04,21.6,38.97,430.97,14.16,1.468,10.4,149.92,2.72,12.52,154.04,1.49,2.284,34.16,110.64,-1.52,29.52,111.75,0.89,2.936,12.88,87.52,-18.24,13.64,89.29,-18.51,4.2,-4.24,83.52,-18.0,-4.58,79.15,-16.35,4.207,-2.56,80.08,30.4,-3.65,77.87,15.6
0609-1-01-543,Doppelsalto B,107.209,29.84,120.8,18.72,26.65,173.25,12.05,9.265,0.16,123.52,15.92,6.7,141.94,-7.1,16.532,-16.96,0.32,-34.48,-10.02,-42.03,-32.02,26.01,-62.96,599.36,-2.72,-69.62,578.57,2.67,32.115,-77.28,626.16,18.24,-74.62,640.99,19.28,42.031,-62.64,804.48,40.24,-78.89,813.57,38.24,38.25,5.36,617.92,65.36,19.13,643.88,43.94,6.266,16.16,239.92,-45.52,25.79,259.05,-34.47,10.432,-2.0,164.16,-49.36,-3.97,153.32,-53.13,11.024,20.96,209.92,10.4,-4.73,200.9,17.4
0609-1-01-546,Salto C,104.433,21.84,151.04,-3.44,31.02,153.83,-5.27,3.268,-4.72,88.48,37.84,1.33,53.92,2.24,9.208,2.88,70.56,-12.72,7.66,89.38,-21.45,19.68,37.6,535.36,-69.76,23.17,535.57,-45.93,9.447,30.96,386.4,11.2,32.5,387.49,-1.53,1.908,8.96,169.52,-22.56,12.34,173.0,-21.2,2.949,22.8,125.68,-0.56,20.62,126.83,-0.89,2.882,19.52,112.88,-3.6,16.63,111.89,-2.85,3.933,20.24,58.8,-49.92,12.8,70.66,-38.44,4.424,-25.52,96.4,-8.56,-22.62,87.62,-0.0
0609-1-01-547,Doppelsalto B,106.228,54.8,160.64,21.28,47.6,198.7,7.43,7.129,0.64,215.28,12.64,7.76,185.45,-18.68,20.125,0.96,-67.44,-24.8,2.88,-68.57,-21.9,32.352,-64.4,669.04,-36.64,-63.42,655.67,-13.96,35.725,-38.24,703.36,23.44,-34.87,719.07,36.37,45.204,47.84,877.68,-7.04,51.29,837.07,-3.21,20.24,66.8,612.48,-74.08,83.83,585.95,-68.06,10.825,30.4,225.04,-8.8,34.46,208.38,-12.18,14.114,-0.8,144.08,-5.68,2.61,140.36,-18.12,10.104,-5.6,244.08,12.08,-7.53,231.14,10.3
0609-1-01-550,Strecksprung,98.124,-5.12,84.96,3.76,8.92,87.63,-7.05,3.308,-44.0,23.68,-48.24,-39.41,24.42,-54.27,1.095,-4.4,41.2,13.68,-3.5,41.59,13.07,1.148,20.88,62.56,90.48,19.21,46.19,69.22,0.893,14.88,-52.32,12.08,11.88,-44.53,11.97,0.775,-17.28,-53.6,-30.16,-14.57,-60.54,-35.95,0.767,12.88,-24.88,6.48,11.41,-22.09,5.23,0.639,5.92,1.52,0.4,6.3,-1.26,-1.23,1.197,15.92,-2.08,9.76,12.11,-7.07,9.46,4.983,-18.32,4.64,33.84,-22.15,15.35,36.93
0609-1-01-551,Salto C,102.646,40.64,105.84,23.04,37.99,126.16,23.83,2.618,-2.08,57.2,-17.36,7.96,40.37,-24.83,9.141,44.32,9.68,-24.64,36.18,31.58,-18.94,16.082,34.08,665.04,-32.48,32.55,626.19,-22.44,15.695,56.4,390.0,-33.36,52.05,400.08,-35.34,3.227,25.04,210.24,-8.24,28.01,201.48,-11.68,3.288,20.4,130.32,-20.32,17.66,128.75,-18.55,3.502,9.52,100.16,-14.08,10.47,104.59,-12.98,4.605,-3.44,89.84,-14.0,-3.25,89.44,-16.38,4.793,0.64,135.12,-0.32,-1.87,130.76,-5.93
0609-1-01-552,Doppelsalto B,101.632,63.44,205.84,4.16,40.42,208.75,3.83,2.201,67.36,7.28,-62.96,46.02,165.81,-62.96,26.817,-15.04,-138.08,98.64,-0.01,-127.59,40.67,24.971,-45.52,573.76,32.72,-48.38,537.82,7.43,41.754,-77.2,733.92,-18.24,-72.05,729.48,-19.66,46.785,20.88,898.08,17.68,4.98,875.48,6.48,46.278,116.64,570.16,30.32,101.93,633.28,18.77,9.997,25.68,306.16,-47.84,30.2,312.34,-45.45,12.267,29.68,133.44,11.6,27.44,136.34,9.5,12.716,38.08,334.48,-5.6,36.48,321.69,-9.44
0609-1-01-555,Strecksprung,77.571,-17.28,167.12,-0.48,-12.21,175.15,-5.26,15.861,-52.88,56.64,13.92,-42.69,54.25,0.98,1.046,13.92,-0.48,21.04,11.77,-0.96,24.25,0.184,-4.56,11.04,10.8,-0.29,9.6,11.36,0.683,-0.96,-17.36,-29.12,0.4,-14.98,-21.23,0.183,-3.2,-30.48,-6.4,-2.46,-31.95,-7.84,0.162,0.96,-27.52,-14.88,0.52,-26.03,-17.7,0.392,8.32,-37.28,-4.16,8.37,-39.55,-3.98,0.604,18.8,-48.08,8.72,17.15,-46.83,7.34,5.554,4.4,-70.88,8.24,1.65,-43.42,12.74
0609-1-01-557,Salto C,102.87,54.8,145.12,25.68,39.66,163.25,20.85,4.066,31.12,104.24,5.44,14.91,67.34,-2.58,10.071,0.8,20.24,-96.24,0.36,43.14,-67.13,21.619,54.72,638.24,10.24,29.62,630.05,20.29,13.163,44.72,393.68,36.4,44.5,387.85,25.93,2.052,37.92,169.2,-8.32,37.45,169.37,-8.58,3.231,17.04,130.4,-8.56,17.42,129.87,-12.03,2.59,19.84,91.12,-4.32,20.06,94.79,-5.29,4.547,10.56,72.48,-8.08,7.56,70.61,-10.37,4.055,-6.32,70.08,3.92,-2.66,76.12,4.11
