SprungID,Sprungtyp,0_Acc_N_Fil,0_Gyro_x_R,0_Gyro_y_R,0_Gyro_z_R,0_Gyro_x_Fil,0_Gyro_y_Fil,0_Gyro_z_Fil,10_Acc_N_Fil,10_Gyro_x_R,10_Gyro_y_R,10_Gyro_z_R,10_Gyro_x_Fil,10_Gyro_y_Fil,10_Gyro_z_Fil,20_Acc_N_Fil,20_Gyro_x_R,20_Gyro_y_R,20_Gyro_z_R,20_Gyro_x_Fil,20_Gyro_y_Fil,20_Gyro_z_Fil,30_Acc_N_Fil,30_Gyro_x_R,30_Gyro_y_R,30_Gyro_z_R,30_Gyro_x_Fil,30_Gyro_y_Fil,30_Gyro_z_Fil,40_Acc_N_Fil,40_Gyro_x_R,40_Gyro_y_R,40_Gyro_z_R,40_Gyro_x_Fil,40_Gyro_y_Fil,40_Gyro_z_Fil,50_Acc_N_Fil,50_Gyro_x_R,50_Gyro_y_R,50_Gyro_z_R,50_Gyro_x_Fil,50_Gyro_y_Fil,50_Gyro_z_Fil,60_Acc_N_Fil,60_Gyro_x_R,60_Gyro_y_R,60_Gyro_z_R,60_Gyro_x_Fil,60_Gyro_y_Fil,60_Gyro_z_Fil,70_Acc_N_Fil,70_Gyro_x_R,70_Gyro_y_R,70_Gyro_z_R,70_Gyro_x_Fil,70_Gyro_y_Fil,70_Gyro_z_Fil,80_Acc_N_Fil,80_Gyro_x_R,80_Gyro_y_R,80_Gyro_z_R,80_Gyro_x_Fil,80_Gyro_y_Fil,80_Gyro_z_Fil,90_Acc_N_Fil,90_Gyro_x_R,90_Gyro_y_R,90_Gyro_z_R,90_Gyro_x_Fil,90_Gyro_y_Fil,90_Gyro_z_Fil
0609-1-01-776,Von Bauch in Stand,54.382,-8.428,-31.145,14.767,-6.053,-33.029,6.807,5.839,-18.91,-71.59,-26.204,-20.352,-68.333,-22.383,1.209,-17.265,6.227,-1.824,-16.282,5.562,-1.939,0.679,7.328,-11.308,12.056,6.682,-10.731,11.403,0.905,7.39,-16.4,0.761,7.64,-15.936,1.292,1.292,9.222,12.665,-5.23,9.187,12.479,-5.502,0.95,23.576,41.161,-20.191,22.486,41.572,-19.585,1.411,-10.063,66.507,5.748,-9.247,64.999,5.55,3.544,-28.346,48.801,21.924,-28.335,49.286,21.213,34.734,-4.673,145.59,22.289,-3.965,147.034,23.506
0115-CHARI-05-9,Salto B,58.822,-18.987,140.007,-3.153,-18.667,140.869,-3.9,9.257,2.696,-94.678,2.972,2.426,-91.262,4.057,12.899,7.955,78.962,17.713,8.225,83.725,14.313,22.196,6.343,539.335,-37.958,6.203,529.833,-35.409,15.316,-8.336,393.401,-24.087,-8.708,391.289,-24.476,3.373,-22.028,128.914,-8.617,-21.119,132.649,-7.997,3.724,6.014,126.703,7.922,5.338,125.823,7.221,5.06,8.144,109.163,-21.988,7.715,109.554,-21.969,4.787,-10.74,124.952,-35.611,-9.135,126.214,-34.159,47.132,-15.717,211.195,-33.98,-16.307,211.199,-33.719
20190930-1153-FRANKFURT_1-01-106,Salto B,49.369,-14.286,141.291,2.122,-13.947,137.663,1.022,10.713,6.331,-110.13,-5.321,5.791,-104.18,-4.612,13.72,3.823,41.308,44.861,6.864,51.74,41.237,28.136,80.34,661.676,5.157,78.032,645.503,10.121,23.831,42.889,500.362,23.853,42.123,498.676,23.312,5.241,18.596,182.992,15.534,19.48,187.41,15.006,4.531,2.548,113.551,10.405,3.227,113.859,10.983,4.788,8.854,86.954,14.031,8.718,87.462,14.145,3.2,24.716,112.993,13.782,24.465,114.22,13.53,41.901,27.343,169.142,-9.101,26.53,169.012,-9.233
20191007-1524-FRANKFURT_1-01-233,Doppelsalto B,70.232,90.775,242.423,-74.334,92.379,249.533,-78.979,16.568,-32.893,53.899,-58.595,-27.868,66.841,-59.741,28.901,3.43,383.259,-38.868,2.108,385.997,-34.58,40.949,20.123,694.956,-1.513,21.335,691.493,-5.514,50.088,85.106,718.43,18.34,84.569,718.25,15.714,46.924,119.906,736.95,-37.264,116.513,733.828,-36.77,22.966,57.752,481.365,-51.22,59.547,475.642,-48.808,10.484,10.587,196.602,-1.467,12.239,204.304,-2.288,10.843,49.74,227.727,44.416,49.344,228.748,39.604,48.106,61.727,289.983,-128.825,59.365,284.678,-120.481
0115-MORITZ-03-41,Doppelsalto B,54.659,-0.498,222.816,-23.543,3.723,218.849,-25.602,12.731,12.203,-57.756,-5.274,8.591,-46.298,-0.483,17.179,-46.618,305.045,-13.869,-44.861,303.407,-12.632,35.088,-61.865,635.188,2.698,-63.006,631.455,2.574,39.091,-94.52,699.529,24.528,-93.971,697.787,24.976,47.194,-42.81,767.8,42.967,-43.521,760.325,41.579,16.703,-13.116,367.763,-11.667,-12.605,373.831,-12.302,9.401,-19.172,145.104,-25.518,-19.184,149.018,-23.319,8.961,-27.688,234.084,49.893,-26.253,234.972,48.122,52.124,-9.896,197.574,0.239,-10.691,196.088,0.879
0609-4-01-548,Barani C,62.78,15.645,-78.096,38.429,15.391,-78.271,37.453,12.662,-3.843,-373.699,36.007,-4.017,-373.103,38.052,15.326,-8.734,-432.709,89.33,-8.545,-426.006,88.917,11.151,4.008,-113.879,143.09,4.078,-118.193,144.357,8.76,18.231,-34.777,271.896,16.827,-34.24,269.279,7.246,-61.428,26.673,262.42,-59.897,26.448,262.714,6.206,-51.66,130.061,208.9,-51.111,127.846,208.421,5.429,-10.603,121.362,120.687,-11.252,121.66,120.862,7.013,18.048,138.842,72.383,18.622,139.399,72.234,44.531,19.886,167.701,-9.543,19.879,167.127,-7.018
20191008-1207-FRANKFURT_2-01-309,Fliffis C,67.391,0.62,-235.501,141.638,-7.452,-227.947,136.786,26.773,-87.14,-613.248,102.836,-79.234,-608.276,100.922,44.424,0.422,-581.364,105.658,-6.914,-575.063,114.886,51.871,-119.471,-606.776,184.768,-114.796,-610.698,180.752,54.254,-188.474,-612.152,230.686,-189.166,-606.763,231.777,33.699,-248.985,-248.368,329.158,-239.323,-254.904,325.792,21.845,-41.338,19.567,353.496,-49.169,24.168,353.2,14.955,-37.555,218.372,281.186,-36.268,213.817,279.362,14.635,44.337,297.751,95.887,44.654,303.787,96.375,35.76,104.916,424.973,-177.433,101.413,415.298,-164.559
20191008-1207-FRANKFURT_2-01-337,Salto B,67.421,71.23,244.449,-14.58,74.556,254.597,-31.818,4.519,10.655,70.122,-52.085,6.596,63.331,-46.435,12.948,-74.916,-200.11,-13.156,-68.663,-180.344,-17.859,14.442,-11.933,352.71,-43.138,-11.053,344.848,-39.265,31.808,96.868,630.792,-23.468,91.753,622.01,-25.643,11.335,33.67,352.048,-86.818,36.935,355.843,-83.235,5.444,27.868,136.324,-28.224,26.185,139.761,-28.972,6.53,-14.382,132.853,-3.889,-12.238,132.402,-5.185,5.466,23.44,131.846,8.442,22.128,133.958,3.772,40.397,42.474,199.267,-75.519,39.984,183.743,-64.599
0609-1-01-476,Doppelsalto B,49.691,16.478,290.657,-29.018,19.029,286.34,-27.835,8.647,5.132,25.591,-20.445,3.53,25.836,-21.449,14.988,-29.572,89.311,-28.624,-28.433,101.728,-26.405,32.152,-48.804,630.929,7.975,-49.345,622.332,5.62,35.809,-55.04,695.369,14.657,-53.407,698.821,15.424,41.169,11.305,791.514,38.09,10.873,783.08,35.907,25.59,69.228,531.368,-6.978,66.577,532.483,-6.428,10.74,19.859,202.991,-46.854,20.452,207.01,-45.117,12.29,8.916,243.474,-11.852,8.552,243.087,-13.618,42.698,4.852,266.66,-14.203,6.021,263.818,-12.161
0609-4-01-316,Strecksprung,57.544,28.543,39.665,-23.622,26.462,39.721,-22.447,2.535,-27.956,8.039,6.252,-25.892,8.827,5.928,1.073,-3.895,-11.373,7.935,-4.31,-10.522,7.934,1.05,-3.854,-10.435,14.398,-3.494,-10.66,13.642,0.943,2.985,1.07,-17.443,3.173,0.953,-16.717,0.612,2.562,-6.017,6.712,2.714,-5.984,6.612,0.78,4.308,-23.251,9.786,3.945,-23.529,9.843,0.738,5.061,-39.918,14.025,4.901,-39.802,13.438,1.693,-4.311,-50.706,-0.222,-4.156,-50.578,-0.421,42.783,-10.216,80.774,-14.097,-9.448,79.529,-11.876
20191007-1524-FRANKFURT_1-01-253,Fliffis- Rudi C,76.411,31.876,-170.73,92.703,24.776,-172.938,68.736,30.384,-57.432,-653.413,6.822,-47.401,-634.975,12.863,48.516,27.97,-596.891,49.397,18.463,-602.593,55.171,59.333,-112.219,-721.021,152.666,-107.014,-714.167,145.449,42.527,-159.952,-515.906,359.548,-150.922,-512.278,372.323,36.836,204.448,-18.701,981.398,206.961,-33.142,963.984,50.746,519.472,-181.594,1042.333,497.498,-153.207,1041.696,34.179,39.88,241.352,744.372,56.873,224.166,742.849,16.954,109.648,329.619,238.572,105.518,329.485,231.837,50.697,106.612,343.232,-184.5,102.01,329.497,-154.176
0609-1-01-223,Von Bauch in Stand,63.878,16.726,-60.035,10.547,14.405,-46.663,11.942,3.518,5.759,16.74,-6.259,6.033,8.728,-4.869,2.236,-2.463,36.227,28.762,-1.073,34.342,26.872,1.969,8.02,40.732,18.124,7.999,39.831,17.832,2.544,-22.454,-84.204,-27.091,-21.791,-78.602,-28.064,4.429,5.251,9.593,-5.126,5.034,4.381,-5.253,2.065,6.584,84.583,-3.32,5.655,84.409,-0.746,2.706,2.135,45.065,1.153,2.484,45.772,0.135,3.094,-10.59,35.446,-0.46,-10.049,35.662,2.204,33.098,28.004,91.882,6.386,26.078,98.371,2.412
0609-1-01-606,Doppelsalto B,49.406,11.222,272.763,-31.283,12.89,271.019,-32.444,12.491,2.944,34.08,-26.096,2.896,36.252,-24.272,16.857,-29.764,215.872,-4.449,-29.628,220.666,-5.593,35.624,-30.074,696.76,-5.849,-31.536,691.287,-2.962,40.793,-21.168,810.175,27.563,-19.908,805.0,25.477,48.267,62.614,714.895,35.449,60.835,718.281,38.168,12.165,70.933,422.058,-4.889,71.445,420.514,-5.863,10.916,35.849,182.141,-14.979,35.998,184.21,-16.629,12.972,5.263,181.536,-37.46,4.955,182.981,-35.57,34.009,8.162,249.32,0.898,8.556,245.109,2.407
0110-MORITZ-01-79,Doppelsalto B,54.255,-7.046,236.809,-10.911,-7.159,234.404,-7.011,13.666,12.131,-89.768,12.729,11.709,-75.601,10.512,16.636,-33.876,357.322,-4.019,-34.083,350.544,-4.305,35.005,-57.418,634.501,12.384,-55.97,636.282,13.451,45.748,-58.919,767.213,41.061,-57.299,766.296,40.714,43.771,-1.686,674.95,25.686,-3.168,666.005,25.257,11.193,-9.592,286.249,4.25,-9.214,292.369,5.151,10.312,-1.758,255.178,8.184,-2.611,253.484,7.56,10.798,-11.65,109.337,15.784,-11.048,113.323,15.691,20.228,23.189,277.141,15.656,20.888,263.665,15.152
0609-1-01-103,Von Bauch in Stand,59.663,4.786,-7.284,-10.313,2.228,-6.457,-12.287,4.729,27.935,-18.314,-11.398,25.868,-19.22,-10.61,1.262,10.309,24.933,14.267,11.22,25.28,15.261,0.521,4.813,16.744,4.491,4.266,17.237,4.952,0.408,-2.68,-1.994,-2.962,-2.326,-2.504,-3.037,0.904,-13.218,-12.269,-15.463,-12.629,-11.215,-15.197,0.734,-0.776,15.726,-10.938,-1.918,16.237,-10.957,1.128,-15.58,48.934,21.682,-14.013,46.196,21.892,4.11,-5.621,27.851,31.952,-6.505,30.627,29.649,43.493,4.758,151.56,-1.986,4.174,152.599,-0.323
20191007-1159-FRANKFURT_1-01-4,Strecksprung,57.27,39.408,107.759,-10.166,35.227,107.067,-11.594,4.023,-19.851,77.082,-62.493,-16.107,74.789,-60.018,1.802,-1.084,20.012,-21.972,-1.449,21.72,-19.938,1.024,15.575,-44.138,56.399,14.788,-43.899,53.189,1.826,1.599,-102.991,39.542,1.826,-101.685,39.675,2.142,-22.581,-95.348,20.528,-21.901,-96.176,21.705,1.376,-12.76,-80.554,41.602,-13.47,-79.678,40.742,1.211,-24.102,-56.972,6.218,-23.61,-56.653,6.768,3.266,-17.446,-11.472,-0.874,-17.471,-6.799,-2.714,37.969,19.782,178.307,-18.473,16.25,169.551,-19.579
20190930-1247-FRANKFURT_2-01-243,Schraubensalto,53.778,-7.237,228.705,45.171,-5.068,227.742,45.599,6.642,60.894,171.866,106.804,60.526,173.315,109.399,4.301,138.657,98.765,192.001,138.555,96.489,189.773,4.605,218.273,-10.152,244.162,217.959,-10.316,244.136,7.885,186.553,-128.032,327.166,183.161,-126.233,326.702,10.899,-2.649,-124.065,387.917,-0.087,-120.375,386.9,10.276,-42.639,80.283,348.631,-42.901,77.954,346.626,8.236,-59.398,203.496,156.661,-58.661,201.361,158.622,7.254,-52.343,198.108,56.506,-52.902,200.926,57.237,35.194,-23.328,290.26,44.134,-23.56,286.978,41.151
0609-4-01-78,Salto C,42.71,5.343,253.65,22.975,5.964,250.15,22.293,7.594,11.714,294.723,7.013,10.826,294.067,7.019,6.078,-10.044,227.38,-22.198,-9.549,226.14,-20.682,6.132,-11.683,116.304,1.066,-12.042,119.69,0.526,6.805,-14.211,178.177,0.605,-13.84,176.806,0.895,6.823,-6.457,216.173,22.649,-6.406,215.786,21.938,7.099,3.062,208.32,21.968,3.071,208.355,21.92,6.957,6.32,202.136,8.45,6.203,202.87,8.119,6.695,7.305,232.835,-19.476,7.052,231.067,-19.078,41.375,0.703,163.229,-6.353,0.572,161.366,-6.731
0609-4-01-444,Strecksprung,56.594,-17.972,115.02,21.19,-17.798,113.116,20.674,1.833,8.553,-18.96,-5.171,8.013,-16.962,-3.404,0.718,-5.811,-33.464,6.133,-5.65,-32.287,6.017,1.326,6.029,-15.845,22.945,5.835,-16.568,22.208,0.92,-0.928,-13.772,-10.012,-1.262,-14.131,-9.64,1.018,-10.705,-29.292,-17.466,-10.354,-28.108,-17.122,0.975,5.229,-9.949,1.101,5.26,-10.598,1.213,0.906,3.722,-15.951,3.838,3.945,-16.635,3.449,1.889,6.417,-49.243,-4.298,5.918,-49.224,-4.331,42.0,-8.265,112.082,-7.255,-7.558,112.387,-6.773
20191008-1157-FRANKFURT_1-01-91,Barani A,54.438,-8.224,-210.249,44.3,-8.795,-209.245,41.771,8.479,-26.641,-193.0,73.159,-27.052,-191.493,75.188,8.227,-95.01,-113.971,131.938,-94.27,-115.405,133.278,11.136,-176.12,-121.03,233.391,-175.705,-117.422,233.712,11.185,-139.604,56.008,337.253,-138.933,54.559,331.732,8.693,-60.014,169.849,204.759,-60.46,167.624,204.045,8.056,-10.685,167.858,17.203,-10.71,168.533,20.919,9.597,-8.972,209.28,-15.142,-9.23,210.562,-15.629,7.627,-6.993,306.913,1.088,-6.552,305.883,-0.133,53.017,19.643,265.23,-3.496,19.929,271.12,-0.085
0827-BK2-01-59,Salto B,47.538,-1.93,118.41,26.834,-0.009,115.37,24.142,10.859,4.112,-134.581,-32.55,2.998,-130.396,-28.996,11.634,23.164,125.458,-40.646,22.274,127.515,-40.458,22.536,1.986,581.855,-42.603,3.089,576.934,-43.485,17.154,25.103,435.625,-3.91,24.022,430.475,-5.496,3.144,6.507,107.76,-52.36,7.129,112.864,-50.124,3.487,-15.714,106.735,-27.021,-15.003,105.899,-27.197,3.397,-8.978,91.305,-17.852,-9.372,92.529,-18.039,5.048,-17.989,106.338,-9.146,-17.672,106.889,-8.872,38.257,-14.369,155.652,-3.624,-14.126,152.581,-4.921
0609-4-01-258,Salto C,53.923,-16.804,240.629,9.93,-16.027,229.807,11.269,10.111,-13.653,-40.065,16.888,-12.87,-18.4,15.631,11.988,3.845,420.746,14.304,2.671,409.009,13.736,13.771,7.882,359.21,11.487,7.402,353.397,12.199,4.219,4.775,166.342,11.434,4.643,171.353,11.097,3.83,6.546,160.662,10.598,6.796,160.941,10.789,3.574,13.658,144.574,7.387,13.632,143.996,7.106,2.84,9.809,93.657,-6.557,9.607,93.223,-6.401,6.112,0.298,61.249,2.496,0.922,62.866,2.045,42.022,1.68,197.291,-25.338,2.576,192.726,-24.968
0827-BK1-01-59,Salto B,62.269,18.924,127.841,9.26,16.079,123.194,9.33,9.998,-1.761,-98.749,18.534,-1.902,-87.9,16.188,11.344,-40.979,302.531,2.039,-39.934,296.778,1.608,29.111,-19.302,505.27,43.012,-18.483,500.575,42.793,7.906,10.474,222.456,20.013,9.11,226.911,20.285,4.242,5.491,180.326,9.087,5.886,180.118,9.512,3.867,8.734,176.427,8.316,8.693,175.554,7.945,3.638,7.816,119.509,2.335,7.843,119.683,2.543,4.481,8.132,63.212,3.147,7.604,66.846,3.352,32.356,1.347,161.274,4.364,2.555,155.9,6.069
0115-MORITZ-03-83,Voll- ein- Rudi- aus B,68.505,41.454,-265.643,-45.322,42.843,-261.433,-46.476,23.845,-8.602,-448.924,-285.783,-16.393,-441.829,-290.893,31.95,-538.104,128.254,-801.726,-534.829,110.767,-787.524,49.347,-600.854,-430.417,-307.461,-594.909,-417.796,-317.224,32.008,-385.974,-275.996,-566.421,-388.538,-271.461,-565.521,53.753,-676.315,50.74,-832.188,-665.103,39.048,-829.998,40.44,-96.114,-257.515,-665.309,-105.267,-244.687,-662.792,23.595,156.628,159.864,-440.108,151.535,155.029,-438.673,20.695,-28.574,234.29,-93.992,-24.56,239.633,-97.471,45.629,-0.594,443.367,2.873,-1.363,435.702,3.515
0110-MORITZ-01-77,Salto C,53.486,4.922,124.013,-4.051,4.269,119.292,-3.519,10.379,5.315,-74.467,6.109,4.187,-60.271,5.926,14.432,-47.038,514.465,1.365,-44.192,500.871,1.036,18.159,-6.06,356.824,9.368,-8.337,357.956,8.802,3.606,-3.882,160.603,-8.412,-3.066,163.833,-8.023,3.455,1.512,153.263,0.044,1.416,152.736,-0.019,3.31,-2.764,147.151,2.385,-2.562,146.997,2.144,2.435,-2.756,104.057,-1.041,-3.05,103.012,-0.738,4.046,-4.833,-9.39,23.116,-4.567,-4.319,22.353,40.582,14.623,174.436,-2.811,14.289,165.545,-1.424
0827-BK2-02-127,Salto A,44.728,0.577,210.887,-27.472,2.239,209.093,-27.596,3.677,11.183,158.224,-39.549,10.761,160.855,-38.596,4.877,4.072,161.727,-18.237,3.846,161.225,-19.334,6.018,11.11,205.697,-14.558,11.015,206.063,-13.824,5.956,10.001,224.889,-17.941,10.144,222.808,-18.175,5.512,18.459,206.982,-23.022,18.255,207.209,-22.598,5.582,21.256,175.066,-16.89,21.4,175.412,-16.201,6.639,21.535,155.072,-21.886,20.713,154.823,-22.788,6.497,-0.357,135.292,-29.143,0.888,136.191,-28.699,42.146,18.342,161.768,-7.067,17.479,161.082,-7.807
20191007-1524-FRANKFURT_1-01-276,Fliffis- Rudi B,80.743,17.823,-237.47,84.446,12.627,-245.39,75.279,38.426,-117.605,-731.767,83.807,-112.456,-719.014,86.664,43.446,-92.652,-705.225,18.016,-92.805,-705.604,22.961,38.053,-75.566,-652.933,89.504,-70.291,-645.505,92.553,23.344,127.212,-287.251,494.465,135.149,-294.216,491.849,37.261,593.079,-57.043,902.382,578.857,-76.799,895.2,36.316,407.614,-479.573,793.776,403.197,-447.932,793.726,24.792,38.443,135.051,546.898,44.598,127.96,547.385,19.322,76.826,389.642,244.562,80.278,389.278,240.274,52.072,172.206,397.246,-69.766,159.569,413.419,-64.874
20191008-1157-FRANKFURT_1-01-333,Barani A,48.271,29.834,-158.583,55.682,27.415,-168.512,52.143,8.756,-24.131,-118.702,168.826,-24.664,-121.927,164.812,6.704,-108.022,-117.689,137.616,-109.153,-116.101,139.635,10.046,-182.44,-104.918,184.868,-179.957,-102.249,185.459,9.939,-163.162,56.213,280.902,-162.283,55.412,279.691,9.129,-77.438,153.19,274.007,-77.424,150.222,269.345,6.92,0.563,143.071,44.895,0.104,144.842,48.927,8.416,23.083,217.061,-32.327,21.567,216.677,-32.584,9.401,2.347,302.502,-25.79,3.391,305.623,-28.023,51.383,-10.311,298.731,-33.89,-10.456,297.816,-31.506
0827-BK2-01-102,Salto A,59.011,43.786,170.547,5.996,44.064,164.018,5.661,5.048,-2.592,67.301,-18.596,-1.039,73.652,-19.633,8.534,3.263,184.938,-22.786,2.511,182.912,-22.978,6.086,12.01,260.647,-25.67,11.59,259.466,-25.432,4.668,-4.387,208.567,-28.891,-3.714,208.189,-28.25,5.176,-1.046,168.074,-11.755,-1.601,169.052,-12.273,4.938,-13.933,158.611,-21.437,-13.984,158.028,-21.416,4.545,-15.024,115.684,1.085,-14.845,117.033,0.541,6.164,-5.363,131.515,-2.375,-5.087,132.066,-2.08,34.523,-12.414,224.65,-20.139,-11.799,219.468,-20.834
0609-4-01-479,Salto C,57.855,4.362,241.092,21.24,4.16,231.377,19.836,8.704,-13.742,-6.183,14.97,-12.875,7.718,13.833,11.199,-3.752,360.902,13.497,-3.223,354.589,14.343,14.477,27.99,388.563,4.839,26.234,388.282,4.729,5.115,1.568,166.108,1.067,1.764,169.724,1.249,3.988,-3.019,149.446,1.725,-2.936,147.693,1.834,3.76,0.898,140.166,-2.361,0.761,139.774,-2.244,3.33,-2.049,105.363,0.944,-2.01,105.458,0.81,5.982,-8.163,84.118,9.327,-7.848,85.869,9.389,21.039,14.199,211.156,0.128,11.646,197.96,0.177
20190930-1616-FRANKFURT_1-01-273,Doppelsalto C,54.278,-7.822,191.707,-25.443,-8.58,195.237,-20.331,18.396,-7.66,77.645,15.656,-5.785,81.278,10.068,31.294,-8.483,471.954,-13.236,-9.205,464.581,-11.257,41.838,6.107,649.14,53.751,8.155,649.492,53.21,49.755,104.465,729.309,20.709,101.182,727.42,21.023,46.496,67.959,732.696,15.281,69.677,722.545,14.02,17.178,7.166,349.188,-38.608,7.55,351.641,-37.97,8.51,-2.531,140.282,16.077,-2.485,148.011,16.957,8.937,15.675,164.168,31.098,14.67,169.011,28.437,42.504,30.516,257.205,-19.354,30.348,248.333,-15.027
20191007-1524-FRANKFURT_1-01-198,Fliffis B,74.691,-17.621,-232.629,126.297,-30.17,-229.463,116.611,35.175,-162.212,-685.056,26.447,-151.174,-672.89,30.482,36.319,-79.605,-685.548,30.759,-78.219,-685.206,30.307,40.777,-35.337,-637.727,67.001,-39.386,-638.78,69.381,38.653,-126.886,-607.117,173.527,-124.952,-603.292,170.589,23.411,-132.601,-371.248,258.744,-129.585,-363.903,262.966,23.508,38.524,-10.175,451.226,32.595,-16.774,442.966,19.998,7.911,189.135,358.954,11.688,192.063,357.047,22.911,59.351,437.365,126.589,59.389,428.175,127.767,26.301,100.401,495.414,-115.967,91.985,487.85,-90.53
0609-4-01-135,Schraubensalto C,50.674,49.433,243.12,105.853,49.529,241.41,104.95,4.26,98.387,154.273,151.303,99.231,155.723,153.314,9.926,251.005,57.951,368.878,247.992,52.876,365.754,16.577,218.125,-173.633,504.891,214.703,-167.487,505.032,15.835,-45.681,-60.546,476.083,-42.394,-59.33,473.562,9.861,-96.192,125.45,307.412,-94.697,122.938,308.378,6.481,-24.482,159.88,181.963,-25.411,159.516,182.109,6.859,-5.615,168.904,74.763,-5.318,168.711,75.714,6.086,14.369,170.889,48.93,14.287,172.468,49.638,17.695,50.259,194.892,39.486,47.803,185.585,36.894
0609-1-01-281,Strecksprung,64.534,-21.709,28.773,19.359,-20.269,38.466,19.491,3.111,-19.376,7.584,-15.899,-19.709,6.27,-14.78,0.863,-8.71,-13.429,7.309,-8.923,-14.29,6.58,0.639,-4.768,-14.68,21.618,-4.417,-13.54,21.385,0.977,-3.213,-5.343,16.413,-3.084,-5.875,16.129,0.899,1.393,-4.108,9.276,1.312,-3.705,9.618,0.538,8.328,5.843,-3.143,8.589,6.584,-2.73,0.661,13.474,14.34,-11.577,12.928,13.884,-12.353,1.022,7.456,11.869,-46.182,6.991,10.283,-44.358,38.33,-8.679,9.92,3.892,-7.407,11.363,1.808
20190930-1153-FRANKFURT_1-01-89,Salto B,49.608,0.934,108.795,-19.453,3.135,105.984,-17.988,11.679,-12.789,-106.948,-2.189,-13.978,-101.783,-1.779,13.47,12.529,30.864,35.124,12.982,38.25,32.514,23.86,61.107,613.345,-20.986,61.371,602.301,-16.697,23.327,54.037,526.283,21.685,52.703,522.242,20.207,6.635,14.251,173.944,-6.504,14.935,179.373,-6.531,3.736,9.55,84.556,17.212,9.229,84.637,16.694,4.072,-4.254,78.762,7.177,-3.821,79.417,8.387,6.363,20.425,126.838,21.223,20.632,127.711,19.731,47.651,27.131,174.811,-46.21,27.301,169.522,-45.445
0827-BK2-02-133,Salto A,56.16,15.574,199.68,-43.221,16.002,200.503,-41.406,3.456,11.519,156.174,-39.763,11.432,156.148,-40.455,5.843,-6.117,170.45,-35.709,-5.568,169.919,-35.34,5.671,6.158,215.694,-20.445,6.203,215.355,-20.638,5.567,19.778,220.74,-17.867,18.898,220.155,-19.179,5.3,-3.496,204.376,-37.524,-2.762,204.394,-36.214,5.171,4.317,162.551,-27.397,4.371,162.877,-27.396,5.758,17.182,139.847,-26.218,16.486,139.962,-26.58,7.106,-4.843,147.067,-18.851,-4.601,148.876,-19.155,50.306,16.221,188.12,1.628,16.401,186.383,1.785
20191003-1152-FRANKFURT_1-01-65,Barani A,66.392,-39.291,-60.446,-37.953,-37.748,-56.505,-35.516,6.989,43.124,-206.388,-58.803,41.92,-200.38,-58.683,5.961,82.686,-131.001,-54.764,83.911,-135.242,-57.068,8.51,141.433,-118.881,-121.886,141.754,-118.189,-122.279,10.122,238.725,-67.912,-196.46,236.624,-66.861,-195.278,10.468,226.886,15.808,-218.81,224.87,15.052,-218.586,10.547,99.303,106.769,-211.271,100.003,107.275,-208.164,9.299,12.685,193.326,-95.034,13.613,192.717,-96.024,8.054,-11.905,249.788,-41.237,-13.008,251.671,-43.463,39.748,-37.897,238.312,-26.133,-35.505,233.585,-26.18
0827-BK2-02-67,Salto B,49.674,-2.523,147.65,-19.579,-0.048,141.879,-21.404,7.701,0.139,-77.352,-32.866,-0.782,-71.229,-30.612,11.079,6.277,153.799,-79.305,5.288,157.592,-76.366,23.5,24.37,521.85,-5.243,26.467,514.34,-8.65,14.623,93.443,388.18,-36.605,90.467,387.93,-34.953,4.106,32.133,202.758,-60.258,32.964,202.954,-59.753,3.61,20.008,102.435,-33.55,19.598,103.338,-34.506,4.665,10.32,102.751,-48.51,11.156,102.761,-47.741,5.151,14.008,107.373,-24.318,12.839,109.538,-24.646,39.812,7.04,177.776,-5.806,6.805,173.999,-5.139
20190930-1153-FRANKFURT_1-01-80,Salto A,50.42,5.656,228.335,-15.772,4.933,224.871,-12.932,5.383,3.793,119.64,17.195,4.162,122.795,16.825,7.267,12.319,121.194,32.672,13.178,123.384,31.525,7.736,44.644,227.391,-1.97,43.547,224.58,-0.863,6.391,37.377,232.79,-15.463,37.488,233.129,-15.572,6.647,27.004,226.069,-20.088,27.534,225.403,-19.574,5.788,19.549,189.815,-11.221,18.916,190.284,-11.361,5.627,-5.048,136.99,10.237,-3.785,137.148,10.704,6.804,24.81,124.292,25.237,23.05,126.807,22.483,28.998,-24.04,222.659,-71.421,-22.8,215.575,-66.345
0827-BK2-02-89,Strecksprung,44.191,-4.207,23.621,-10.711,-2.778,23.809,-11.264,2.329,-5.218,1.291,-24.202,-6.13,1.969,-23.626,0.788,0.072,-10.242,-16.986,0.093,-10.664,-16.497,0.773,-1.844,-26.386,-6.975,-1.803,-26.006,-7.487,0.624,-5.149,-29.928,-11.286,-4.927,-29.873,-11.333,0.495,-1.224,-28.753,-16.163,-1.297,-28.8,-16.14,0.606,-0.678,-27.223,-17.723,-0.723,-26.989,-17.57,0.796,-0.015,-15.79,-15.326,-0.028,-16.157,-15.239,3.786,-4.752,-13.236,-12.201,-4.581,-11.367,-13.125,49.296,-0.991,36.47,-17.534,-1.305,34.365,-16.734
