SprungID,Sprungtyp,0_mean_Acc_N_Fil,0_std_Acc_N_Fil,0_mean_Gyro_x_R,0_std_Gyro_x_R,0_mean_Gyro_y_R,0_std_Gyro_y_R,0_mean_Gyro_z_R,0_std_Gyro_z_R,0_mean_Gyro_x_Fil,0_std_Gyro_x_Fil,0_mean_Gyro_y_Fil,0_std_Gyro_y_Fil,0_mean_Gyro_z_Fil,0_std_Gyro_z_Fil,10_mean_Acc_N_Fil,10_std_Acc_N_Fil,10_mean_Gyro_x_R,10_std_Gyro_x_R,10_mean_Gyro_y_R,10_std_Gyro_y_R,10_mean_Gyro_z_R,10_std_Gyro_z_R,10_mean_Gyro_x_Fil,10_std_Gyro_x_Fil,10_mean_Gyro_y_Fil,10_std_Gyro_y_Fil,10_mean_Gyro_z_Fil,10_std_Gyro_z_Fil,20_mean_Acc_N_Fil,20_std_Acc_N_Fil,20_mean_Gyro_x_R,20_std_Gyro_x_R,20_mean_Gyro_y_R,20_std_Gyro_y_R,20_mean_Gyro_z_R,20_std_Gyro_z_R,20_mean_Gyro_x_Fil,20_std_Gyro_x_Fil,20_mean_Gyro_y_Fil,20_std_Gyro_y_Fil,20_mean_Gyro_z_Fil,20_std_Gyro_z_Fil,30_mean_Acc_N_Fil,30_std_Acc_N_Fil,30_mean_Gyro_x_R,30_std_Gyro_x_R,30_mean_Gyro_y_R,30_std_Gyro_y_R,30_mean_Gyro_z_R,30_std_Gyro_z_R,30_mean_Gyro_x_Fil,30_std_Gyro_x_Fil,30_mean_Gyro_y_Fil,30_std_Gyro_y_Fil,30_mean_Gyro_z_Fil,30_std_Gyro_z_Fil,40_mean_Acc_N_Fil,40_std_Acc_N_Fil,40_mean_Gyro_x_R,40_std_Gyro_x_R,40_mean_Gyro_y_R,40_std_Gyro_y_R,40_mean_Gyro_z_R,40_std_Gyro_z_R,40_mean_Gyro_x_Fil,40_std_Gyro_x_Fil,40_mean_Gyro_y_Fil,40_std_Gyro_y_Fil,40_mean_Gyro_z_Fil,40_std_Gyro_z_Fil,50_mean_Acc_N_Fil,50_std_Acc_N_Fil,50_mean_Gyro_x_R,50_std_Gyro_x_R,50_mean_Gyro_y_R,50_std_Gyro_y_R,50_mean_Gyro_z_R,50_std_Gyro_z_R,50_mean_Gyro_x_Fil,50_std_Gyro_x_Fil,50_mean_Gyro_y_Fil,50_std_Gyro_y_Fil,50_mean_Gyro_z_Fil,50_std_Gyro_z_Fil,60_mean_Acc_N_Fil,60_std_Acc_N_Fil,60_mean_Gyro_x_R,60_std_Gyro_x_R,60_mean_Gyro_y_R,60_std_Gyro_y_R,60_mean_Gyro_z_R,60_std_Gyro_z_R,60_mean_Gyro_x_Fil,60_std_Gyro_x_Fil,60_mean_Gyro_y_Fil,60_std_Gyro_y_Fil,60_mean_Gyro_z_Fil,60_std_Gyro_z_Fil,70_mean_Acc_N_Fil,70_std_Acc_N_Fil,70_mean_Gyro_x_R,70_std_Gyro_x_R,70_mean_Gyro_y_R,70_std_Gyro_y_R,70_mean_Gyro_z_R,70_std_Gyro_z_R,70_mean_Gyro_x_Fil,70_std_Gyro_x_Fil,70_mean_Gyro_y_Fil,70_std_Gyro_y_Fil,70_mean_Gyro_z_Fil,70_std_Gyro_z_Fil,80_mean_Acc_N_Fil,80_std_Acc_N_Fil,80_mean_Gyro_x_R,80_std_Gyro_x_R,80_mean_Gyro_y_R,80_std_Gyro_y_R,80_mean_Gyro_z_R,80_std_Gyro_z_R,80_mean_Gyro_x_Fil,80_std_Gyro_x_Fil,80_mean_Gyro_y_Fil,80_std_Gyro_y_Fil,80_mean_Gyro_z_Fil,80_std_Gyro_z_Fil,90_mean_Acc_N_Fil,90_std_Acc_N_Fil,90_mean_Gyro_x_R,90_std_Gyro_x_R,90_mean_Gyro_y_R,90_std_Gyro_y_R,90_mean_Gyro_z_R,90_std_Gyro_z_R,90_mean_Gyro_x_Fil,90_std_Gyro_x_Fil,90_mean_Gyro_y_Fil,90_std_Gyro_y_Fil,90_mean_Gyro_z_Fil,90_std_Gyro_z_Fil
20191001-1202-FRANKFURT_2-01-104,Strecksprung,59.584,27.038,-30.111,7.946,-105.011,27.343,3.799,15.448,-27.449,4.066,-106.435,14.589,5.682,6.639,3.094,1.908,13.544,15.088,-39.434,33.808,-4.033,18.996,11.292,10.639,-39.297,25.557,-2.341,9.738,1.704,0.573,3.675,7.277,15.863,14.333,27.061,21.62,4.47,3.769,14.045,11.782,23.54,9.732,1.627,0.647,7.481,22.597,11.343,15.931,20.37,30.299,6.497,15.526,12.029,10.591,20.828,14.571,1.754,0.401,-6.055,21.551,5.889,9.182,-1.784,9.405,-5.434,15.801,6.218,8.464,-0.786,5.591,0.736,0.401,-5.54,7.589,44.866,14.751,13.399,9.348,-5.243,6.45,44.366,12.928,12.467,5.891,0.505,0.18,-3.654,7.548,55.656,7.581,-5.41,10.085,-3.651,6.215,55.803,5.347,-5.153,5.926,1.183,0.057,4.548,4.742,51.355,5.734,3.281,10.557,5.076,4.417,51.113,2.506,3.518,8.16,2.006,0.304,23.652,8.497,49.015,13.493,22.391,5.755,22.754,5.328,47.031,8.642,20.741,3.055,24.975,20.984,10.052,19.106,-36.286,65.728,-48.391,67.211,13.223,5.532,-41.984,33.868,-45.537,30.061
0609-1-01-323,Salto C,57.505,30.463,12.474,9.044,134.396,39.122,9.283,24.041,13.395,5.621,133.301,29.473,5.988,16.269,6.834,1.539,13.234,19.167,-25.849,62.145,-28.287,19.732,13.233,11.01,-20.025,42.167,-27.191,7.611,13.142,3.954,-20.289,15.745,252.17,231.843,-34.736,61.131,-19.596,6.5,253.937,216.823,-35.114,39.57,24.685,1.512,2.343,15.842,621.082,65.173,0.682,22.102,2.251,10.394,613.412,54.14,1.88,8.75,10.703,6.19,28.096,17.869,364.145,99.755,13.295,12.624,27.137,12.818,364.497,91.306,11.875,5.428,2.704,0.502,28.736,9.915,170.864,28.018,-7.388,4.855,29.832,6.505,171.881,26.386,-6.512,2.691,2.873,0.339,23.011,4.108,126.014,6.246,-13.189,6.318,22.441,1.942,125.734,6.459,-12.713,3.976,3.315,0.543,21.874,2.99,86.893,16.9,-5.231,12.083,20.378,3.167,87.307,16.048,-5.725,7.473,5.954,0.526,-18.866,8.019,66.477,9.115,-13.32,5.111,-17.118,7.474,69.155,10.319,-12.861,2.042,46.119,33.686,14.996,26.865,171.454,57.512,4.622,41.75,14.28,21.178,171.689,35.313,4.641,13.977
20190930-1616-FRANKFURT_1-01-31,Salto A,70.079,25.887,12.24,12.203,244.434,30.999,35.251,15.18,13.116,2.685,247.554,9.226,30.0,14.55,6.803,4.164,4.971,30.693,180.194,67.624,8.179,52.171,4.823,17.837,182.612,36.01,6.692,21.523,6.548,1.558,-5.775,16.367,106.407,24.39,-21.655,21.555,-4.119,6.8,110.422,20.354,-20.099,15.309,6.645,0.181,10.998,11.175,183.639,9.502,18.619,11.456,11.128,10.308,182.073,10.422,17.194,8.389,6.7,0.107,18.804,14.58,203.446,13.157,-5.043,8.382,18.137,12.627,203.363,10.574,-4.588,4.668,6.586,0.097,2.985,8.757,210.145,9.749,0.571,3.905,2.975,7.026,209.523,8.739,0.568,2.723,6.837,0.148,1.536,5.852,175.0,10.348,6.12,3.439,1.879,4.298,175.226,10.081,6.3,2.876,7.178,0.107,5.714,2.486,168.526,13.508,13.445,3.547,5.686,2.187,169.463,12.274,14.015,2.635,6.635,1.546,17.926,6.993,225.837,25.501,21.72,10.999,17.943,4.906,225.488,20.337,21.308,7.521,39.564,33.138,19.557,43.396,161.408,88.952,-47.48,84.676,20.032,21.982,160.235,72.953,-43.737,44.353
0609-4-01-325,Strecksprung,80.076,26.555,25.129,15.548,32.489,59.51,-3.59,28.486,24.325,6.91,40.884,48.664,-2.579,16.0,4.442,5.116,-3.594,21.643,-13.374,20.043,21.061,9.655,-3.232,19.457,-12.981,9.997,21.084,6.538,0.854,0.206,-11.022,9.88,-10.07,6.335,22.342,3.179,-10.985,9.002,-10.037,4.641,21.862,2.428,1.061,0.056,-2.294,3.793,-6.362,6.555,3.231,12.122,-2.11,2.793,-6.406,5.11,4.024,9.746,1.02,0.398,5.208,10.937,-29.235,22.593,-3.8,8.172,4.672,8.024,-29.099,19.278,-4.17,4.808,1.914,0.088,-6.714,6.175,-33.727,11.274,10.912,6.004,-6.162,5.568,-33.658,9.948,9.646,4.462,2.034,0.591,21.985,11.072,8.634,12.898,-17.286,6.552,21.181,9.258,7.38,10.729,-15.934,6.527,1.165,0.155,-3.161,14.579,-20.348,18.635,5.496,19.382,-2.34,12.798,-19.022,14.163,4.844,13.944,2.428,0.933,-5.74,4.522,-6.445,12.985,1.146,12.141,-5.689,3.115,-6.868,5.59,2.213,8.429,42.111,33.965,10.206,13.009,14.164,23.674,30.292,24.575,9.171,9.34,14.48,13.962,28.742,16.156
20191008-1207-FRANKFURT_2-01-17,Strecksprung,50.429,23.459,-8.847,16.085,134.541,31.833,13.496,23.816,-8.878,13.716,131.131,18.352,5.916,12.837,4.049,2.119,-1.792,18.591,12.978,49.327,15.561,50.079,0.675,10.459,18.288,33.427,14.298,25.789,2.373,1.229,14.168,16.915,-27.208,29.725,20.991,20.815,11.401,7.792,-30.86,11.723,24.273,14.315,1.054,0.431,-12.999,23.782,-75.06,11.556,-3.744,21.673,-11.437,16.962,-72.864,8.875,-3.319,15.041,1.205,0.129,16.004,7.18,-65.767,5.796,2.05,10.084,14.481,8.325,-65.69,5.163,2.217,9.154,1.332,0.264,10.837,13.454,-50.643,5.943,7.392,16.178,11.195,10.399,-50.256,2.767,7.782,9.082,1.013,0.089,1.07,7.144,-33.31,5.022,19.417,3.269,0.526,5.442,-33.885,4.061,17.946,1.733,0.868,0.063,-7.392,0.474,-27.836,2.323,3.27,6.757,-7.302,0.126,-27.92,1.487,4.263,5.761,2.452,2.68,-2.996,4.321,-17.821,15.153,17.3,8.371,-2.537,4.228,-10.67,22.313,16.415,6.031,39.525,27.933,7.23,7.121,164.89,70.109,-7.89,32.882,6.522,2.178,155.254,42.077,-2.869,10.594
0609-4-01-518,Barani C,46.54,33.905,24.813,16.277,-117.33,103.32,-0.492,12.924,24.102,13.6,-116.593,99.634,4.406,11.776,14.027,2.896,20.651,19.042,-360.689,52.297,69.317,48.27,19.97,16.005,-356.208,38.481,65.01,21.768,9.768,2.201,-29.615,18.744,-237.072,111.279,132.289,25.036,-25.647,13.587,-236.786,103.584,128.909,17.293,10.975,2.221,-9.17,36.543,-80.663,33.297,202.677,55.938,-15.184,27.396,-83.481,18.223,206.425,46.442,8.495,2.291,-110.88,8.516,-41.424,57.067,271.445,10.882,-107.601,7.236,-39.685,49.923,268.949,6.145,7.232,0.599,-95.965,13.473,78.042,32.794,231.61,17.141,-95.78,12.835,77.85,31.217,231.404,17.371,5.425,0.686,-50.693,17.722,128.774,6.365,160.037,23.596,-51.029,16.334,127.97,4.97,160.364,22.907,5.481,0.465,-8.862,15.579,111.623,6.375,92.757,22.124,-8.942,13.936,112.255,4.788,92.901,20.599,6.943,0.634,21.684,11.172,141.939,17.795,50.974,9.479,21.871,9.694,141.931,17.197,49.834,8.836,45.717,34.904,15.827,16.385,173.121,77.718,-8.231,19.742,15.139,13.743,172.218,55.344,-7.176,10.342
20191007-1159-FRANKFURT_1-01-91,Barani B,75.551,21.336,8.551,30.149,-167.457,133.779,-44.38,21.117,6.607,28.253,-180.462,119.094,-39.597,14.978,23.11,2.433,68.443,11.863,-552.343,54.364,28.621,29.608,66.242,9.869,-540.352,45.469,27.306,25.704,10.502,3.68,7.188,16.992,-350.333,122.209,68.218,13.486,9.295,14.455,-349.655,114.463,70.329,12.188,13.124,2.553,65.774,41.484,-73.308,28.018,270.173,129.16,63.155,34.913,-75.735,28.92,272.538,120.657,13.298,0.83,35.657,38.156,76.577,64.359,496.761,65.788,37.217,34.487,75.704,59.018,486.268,58.711,10.856,0.363,0.456,5.699,189.379,16.701,196.529,77.439,-0.11,3.172,188.054,13.86,199.805,77.339,8.675,1.383,-16.53,8.853,195.661,11.273,52.806,14.376,-13.913,7.338,198.17,5.407,55.241,8.296,4.683,0.828,15.606,16.58,220.118,68.581,-7.82,47.996,13.71,10.78,214.528,55.928,-5.639,33.391,5.507,1.649,-3.7,16.692,49.535,20.515,0.296,40.299,-4.145,9.819,59.89,15.87,-3.902,22.493,36.258,35.72,-28.46,26.025,226.58,92.46,-40.744,46.941,-27.549,8.358,203.44,66.242,-35.665,23.095
20191008-1157-FRANKFURT_1-01-190,Strecksprung,44.082,23.306,6.159,6.951,153.854,35.754,-2.437,14.009,6.964,4.184,149.734,26.082,-2.597,5.518,1.973,0.926,18.581,6.808,24.477,53.038,22.428,20.218,16.55,3.018,23.57,42.491,21.469,12.629,0.726,0.445,-20.204,7.363,-51.112,4.098,3.72,5.457,-18.448,7.529,-49.445,2.985,4.405,5.57,0.905,0.288,-13.644,8.982,-60.766,4.117,-4.639,7.903,-13.256,7.589,-60.013,2.875,-3.115,7.233,1.451,0.155,-3.238,5.941,-58.108,4.752,24.558,5.001,-3.394,4.305,-57.894,3.077,23.512,4.405,1.552,0.316,-11.266,5.55,-47.543,8.087,22.788,11.164,-11.111,3.717,-48.912,5.649,21.603,9.672,0.758,0.158,-7.007,2.866,-76.435,13.112,-21.642,8.371,-6.922,3.136,-75.811,12.118,-20.248,6.808,0.896,0.094,2.196,5.687,-87.364,17.434,-19.942,6.476,1.129,4.55,-85.475,14.59,-19.717,4.257,6.028,3.264,-8.409,11.147,24.969,60.757,-3.01,16.226,-8.581,6.13,29.999,61.715,-5.346,12.104,46.355,28.35,-18.229,18.987,189.821,54.805,-34.636,44.801,-16.617,12.769,181.679,34.414,-32.915,31.808
0609-4-01-594,Barani C,59.115,29.912,35.078,17.487,-81.273,85.142,45.274,37.284,33.54,12.967,-83.649,82.037,42.391,33.778,11.54,4.703,-14.019,15.674,-353.446,89.497,63.595,49.619,-12.046,11.347,-349.672,66.892,65.11,28.948,15.097,2.245,6.968,8.081,-414.225,34.074,109.039,41.221,5.631,6.545,-408.192,35.352,109.463,39.24,11.958,0.678,1.678,18.305,-84.091,113.23,191.32,20.858,0.033,12.308,-90.497,106.465,191.0,12.47,8.618,2.454,-37.416,21.069,-42.594,48.345,270.805,56.599,-35.146,19.515,-38.873,39.437,269.405,48.021,8.139,1.312,-68.077,4.618,41.477,47.952,270.089,25.659,-67.788,2.641,39.336,46.223,269.34,24.09,6.008,0.687,-46.016,9.951,121.115,11.69,177.611,27.039,-45.602,10.079,119.988,10.559,178.227,25.833,5.668,0.464,-11.253,5.731,117.194,5.527,110.259,23.983,-12.059,4.943,118.082,3.96,110.204,22.545,6.471,0.84,1.157,13.5,157.673,21.671,62.28,5.755,1.576,12.107,157.518,20.644,61.816,6.638,47.063,33.155,9.098,16.777,188.397,80.137,10.23,26.998,8.899,13.17,186.364,58.405,10.253,14.516
20191001-1202-FRANKFURT_2-01-110,Hocksprung,64.94,23.876,10.093,34.074,-147.33,110.226,25.247,156.809,13.141,17.373,-143.235,23.209,-2.257,25.661,6.694,4.508,16.021,25.072,126.041,98.8,4.9,47.985,12.58,14.54,117.515,91.975,4.446,16.143,7.787,2.529,-24.357,15.732,211.921,36.41,1.875,41.027,-20.944,5.418,207.005,31.525,1.51,18.073,12.342,3.847,4.766,7.726,-31.932,117.569,-23.788,24.353,3.37,3.647,-25.841,104.517,-22.334,13.353,7.273,2.172,32.536,25.45,-139.088,16.476,21.542,25.352,32.76,17.622,-140.775,10.18,20.73,17.312,3.986,2.779,3.894,24.813,-93.571,68.092,16.54,12.265,3.748,19.674,-94.089,53.214,18.261,8.648,1.618,0.605,0.652,13.872,-14.159,31.538,39.399,18.928,0.06,10.684,-13.025,26.256,39.637,17.412,1.522,0.322,-8.558,10.849,26.56,5.443,31.058,39.908,-7.364,8.755,25.845,2.56,28.74,34.691,2.531,0.51,-6.494,4.662,1.503,19.463,-32.439,21.817,-6.594,2.317,2.962,14.464,-32.572,13.897,30.383,25.867,-4.865,23.669,-4.999,216.462,-35.687,144.17,-2.748,4.682,-4.647,26.457,-32.113,21.387
0110-MORITZ-01-33,Fliffis B,65.391,35.572,36.819,50.736,-173.12,152.962,-48.792,40.723,38.315,42.406,-167.327,150.57,-40.857,33.301,31.915,6.79,80.445,33.077,-604.471,106.218,43.122,34.4,78.718,29.124,-605.18,89.031,38.649,8.511,43.035,1.568,-27.313,23.259,-771.919,32.337,31.483,26.818,-25.978,21.727,-767.954,24.379,29.509,22.158,37.488,11.148,-8.953,29.776,-648.896,117.875,-59.476,17.438,-8.362,27.33,-638.625,116.085,-59.383,16.877,17.907,8.584,-14.746,79.05,-72.595,99.902,-199.067,154.488,-15.909,62.852,-83.372,100.492,-199.947,134.913,18.679,2.792,95.552,175.258,61.993,41.369,-314.575,100.636,96.1,154.541,64.987,36.654,-311.117,83.415,16.072,2.872,207.068,48.988,186.079,18.854,-179.657,28.651,205.359,45.555,183.648,17.502,-181.083,23.683,13.128,0.285,64.787,36.57,191.127,5.045,-141.351,40.308,65.015,36.26,190.717,2.137,-139.535,38.101,15.8,1.334,-33.225,13.708,199.004,24.451,-16.931,25.543,-30.704,9.605,201.157,21.105,-16.471,26.37,43.634,35.861,-1.667,20.944,330.667,106.689,10.641,61.435,-2.321,8.841,329.555,70.798,8.031,41.413
20191001-1148-FRANKFURT_1-01-52,Salto rw B,40.156,31.509,4.85,17.706,263.005,89.258,-10.491,50.352,1.049,10.283,234.365,52.857,-10.226,21.493,7.373,3.581,7.592,15.863,-86.374,186.697,7.463,42.818,7.559,6.314,-81.611,135.291,11.056,17.533,10.216,4.67,25.577,12.329,-25.107,264.784,12.632,29.637,25.555,10.355,-13.367,225.434,10.93,19.378,16.987,3.484,5.764,23.4,505.449,82.592,-46.348,23.772,6.933,17.46,495.382,72.581,-47.14,10.883,27.126,1.331,9.387,17.471,508.418,57.07,-31.361,37.124,9.849,6.896,512.711,34.607,-31.107,14.005,7.936,5.189,-3.155,22.019,280.293,132.142,-14.056,23.206,-4.712,11.947,276.552,110.187,-13.472,7.67,4.935,0.858,-6.318,4.491,89.529,12.345,-16.217,6.775,-6.888,1.497,93.384,12.175,-15.644,4.049,5.152,0.546,-2.69,5.677,130.358,26.802,3.08,10.454,-2.519,3.211,132.544,27.08,0.587,6.061,4.774,0.891,-16.888,11.829,251.347,22.41,-26.548,33.469,-17.934,11.402,251.052,23.114,-28.143,16.488,55.359,34.961,-32.094,48.106,130.45,205.802,2.728,91.846,-32.111,27.674,137.463,144.549,7.37,37.985
0609-1-01-591,Salto C,52.222,34.554,24.103,17.475,125.288,44.179,-4.682,22.96,24.806,12.659,122.048,35.75,-5.447,15.084,7.512,1.871,-0.306,9.445,-38.296,57.332,-24.841,38.1,-0.767,6.519,-30.477,29.894,-25.028,17.724,12.49,3.746,-13.847,15.018,378.986,238.593,-29.263,40.393,-12.649,11.025,373.864,217.942,-29.847,29.801,21.569,2.314,18.991,16.698,522.785,66.604,-11.749,27.334,18.241,7.317,520.911,58.713,-10.95,13.239,6.096,4.192,22.612,13.491,300.877,88.774,-13.261,18.468,21.892,8.062,300.974,82.745,-12.794,10.022,2.02,0.526,6.707,7.083,132.134,26.852,-16.137,10.247,6.961,3.742,132.991,26.795,-15.893,8.114,2.93,0.224,6.913,5.159,54.921,19.749,-11.726,5.189,6.854,3.051,56.033,18.385,-11.153,2.376,3.989,0.812,4.929,5.989,73.958,30.579,-11.057,15.133,4.793,3.581,74.58,27.105,-11.277,11.307,4.981,0.834,-11.287,20.302,130.097,21.638,7.132,41.307,-11.092,14.236,131.334,18.004,6.471,32.495,44.002,36.435,10.998,19.265,231.891,97.841,2.18,21.366,11.239,15.318,232.217,58.617,2.819,15.536
0609-1-01-487,Doppelsalto B,49.999,35.392,25.993,15.305,276.152,94.46,-17.881,24.034,26.921,7.672,274.039,65.395,-18.784,17.448,11.95,7.942,13.756,23.422,-5.295,144.821,-23.688,67.493,13.834,12.759,3.605,115.947,-21.961,37.332,14.635,5.73,-16.753,23.873,233.633,215.185,-19.444,26.619,-18.582,14.916,230.541,208.38,-21.114,12.759,33.106,2.013,-33.715,14.382,662.298,20.641,-11.475,26.032,-31.639,10.734,657.637,19.206,-9.753,14.974,39.371,6.257,-15.187,35.365,783.269,83.956,-17.64,26.645,-15.311,25.812,781.279,70.864,-15.863,13.167,43.827,8.668,-40.094,14.38,744.964,78.146,8.897,22.694,-39.282,13.649,742.244,72.632,7.378,9.21,11.194,5.32,17.155,12.259,366.795,127.299,-4.726,12.635,14.536,9.847,369.213,117.584,-4.672,5.846,9.533,0.756,-0.381,11.974,194.384,30.744,9.17,19.958,0.444,6.348,195.173,24.664,8.55,12.516,10.308,0.754,7.966,11.404,175.927,27.898,-5.78,7.876,8.396,7.704,176.699,23.635,-5.182,6.17,30.437,27.897,14.728,21.756,232.941,33.415,-33.713,26.648,14.302,8.152,225.779,25.846,-31.159,13.321
0115-CHARI-05-88,Fliffis- Rudi B,70.702,34.396,36.523,29.485,-254.866,196.729,-8.736,52.088,36.859,26.513,-254.292,186.308,-15.654,34.618,31.779,11.196,45.431,28.391,-650.534,61.327,20.411,23.274,42.933,20.382,-647.599,58.002,23.276,9.978,46.462,2.231,14.175,17.249,-722.414,30.624,40.563,57.063,13.906,11.549,-717.859,26.508,43.011,48.142,28.883,5.676,20.356,71.714,-455.516,149.294,216.234,101.347,30.154,70.776,-455.818,139.591,225.916,101.061,33.864,1.996,444.028,88.859,-50.632,140.769,817.4,143.476,440.006,93.812,-56.705,122.324,800.013,130.519,30.401,1.665,544.168,175.421,-210.368,189.28,733.327,38.567,528.484,161.074,-202.806,166.283,741.942,35.615,32.419,3.424,-108.452,110.072,-28.707,210.466,684.772,115.81,-94.928,105.551,-29.805,195.735,678.272,104.589,18.666,2.216,-36.091,52.686,285.694,31.117,284.655,107.514,-38.836,50.582,281.827,22.855,284.871,104.937,16.119,0.706,27.111,11.852,255.905,28.739,-36.989,73.104,26.209,9.657,260.535,29.124,-32.51,67.194,31.831,26.127,-18.693,22.822,385.667,68.818,-82.397,23.308,-17.763,16.595,376.987,44.216,-79.435,7.646
0115-MORITZ-03-145,Voll- ein- voll- aus B,54.761,36.745,-63.363,82.879,351.819,107.132,-163.778,82.453,-70.51,79.543,349.684,75.567,-163.437,68.111,18.454,8.622,-406.803,57.33,71.282,115.885,-449.668,168.805,-398.692,57.843,67.78,112.571,-456.422,157.069,45.984,5.22,-325.301,73.754,-38.437,249.165,-1002.398,130.14,-333.986,58.662,-24.049,222.241,-985.554,113.543,37.198,5.428,-682.782,192.451,239.643,294.669,-682.751,115.029,-666.051,166.624,220.213,267.731,-688.872,117.668,48.548,7.206,-348.504,144.037,-599.169,117.478,-343.618,75.793,-353.923,144.177,-582.932,110.203,-351.141,67.978,30.927,4.366,-48.778,61.536,-139.975,294.528,-504.252,124.787,-54.77,52.851,-143.112,274.538,-495.35,104.987,23.602,5.062,197.518,175.75,270.287,51.268,-271.552,195.377,196.777,148.027,265.854,27.077,-279.178,176.175,18.292,1.87,190.953,80.203,200.004,6.045,-141.243,6.601,191.092,79.297,200.267,7.851,-137.554,5.19,19.215,1.946,12.826,12.174,178.687,42.927,-37.416,37.953,15.281,11.507,184.526,40.541,-38.351,35.929,39.814,31.57,48.164,34.16,354.273,103.544,37.263,55.508,45.575,21.134,339.837,73.27,34.563,32.741
0609-1-01-324,Doppelsalto B,48.017,33.009,25.88,14.103,280.029,109.639,-12.065,42.472,26.771,8.139,275.338,75.026,-17.157,20.601,11.063,7.287,3.103,19.127,20.854,139.646,-32.473,70.971,2.215,14.323,21.007,118.137,-33.964,30.603,14.881,4.515,-43.652,23.363,143.003,224.929,-20.717,35.049,-42.583,16.87,152.459,202.647,-14.456,16.54,32.382,2.988,-51.953,9.308,644.423,40.829,20.785,15.389,-52.798,6.565,636.592,43.395,20.396,6.145,34.955,3.096,-49.083,33.157,697.43,59.604,37.17,37.406,-47.466,26.567,701.478,54.775,33.976,17.172,47.944,1.646,34.09,42.236,832.257,46.629,28.49,25.542,32.701,32.457,823.308,39.279,29.411,12.721,22.258,12.654,81.887,9.89,499.11,143.851,-35.428,35.503,80.663,7.561,499.626,138.528,-33.033,19.351,8.841,1.64,22.387,17.445,167.615,39.274,-30.354,8.894,24.029,16.222,172.284,40.496,-30.988,4.811,10.758,0.541,2.66,8.033,180.762,36.857,-29.256,6.641,1.949,4.339,182.882,34.927,-29.394,3.535,33.063,29.561,-11.613,23.675,267.432,43.242,-25.58,31.377,-9.346,12.574,258.882,37.639,-22.206,27.614
20191007-1159-FRANKFURT_1-01-344,Schraubensalto A,55.244,29.674,13.566,23.574,-248.288,134.758,34.568,38.903,9.989,18.259,-246.876,125.458,40.122,29.865,13.155,0.859,3.774,49.622,-320.801,140.811,241.539,96.847,6.383,42.293,-314.03,119.037,247.614,101.06,18.973,2.246,254.554,135.643,-126.628,36.335,686.798,106.763,257.264,123.006,-111.909,24.865,672.01,97.396,16.898,3.658,461.991,32.668,107.872,145.379,664.469,51.244,457.081,13.549,86.039,92.338,664.981,49.407,13.082,1.022,404.826,53.871,-232.905,98.725,534.568,21.26,401.428,51.223,-223.341,75.472,540.005,16.367,14.46,1.147,194.244,49.854,15.847,132.432,552.332,40.702,195.8,50.666,13.142,121.896,545.41,40.67,9.836,0.753,69.761,18.149,219.068,18.024,269.899,97.038,71.785,19.27,217.231,14.969,271.572,95.082,9.888,0.731,7.387,30.588,276.044,27.219,29.268,48.262,6.786,28.001,275.389,19.071,34.552,42.908,10.491,1.608,-15.355,32.728,326.986,39.928,25.123,20.824,-13.167,28.057,329.54,34.764,24.194,14.076,47.526,32.653,28.359,25.739,290.614,140.386,41.198,30.17,28.066,14.516,289.189,110.068,38.264,16.557
20190930-1616-FRANKFURT_1-01-135,Fliffis C,55.233,31.771,-71.252,76.231,-235.417,202.818,35.688,53.923,-60.574,57.911,-234.973,165.932,31.797,31.162,23.908,8.365,48.376,16.127,-542.149,96.443,-57.12,74.562,41.369,21.484,-538.547,66.728,-53.928,25.034,46.771,4.837,57.595,22.155,-625.567,28.701,-21.348,35.729,57.387,8.844,-627.573,16.495,-22.538,12.692,55.083,2.164,36.636,9.799,-691.897,15.322,-1.816,16.821,34.533,9.599,-690.917,15.405,1.213,14.384,52.192,8.802,-74.095,56.867,-658.669,117.127,107.838,46.6,-72.805,52.461,-649.182,107.817,105.913,42.054,22.718,3.096,-81.033,62.89,-124.355,146.111,272.627,114.685,-75.801,53.523,-142.204,125.211,259.883,80.856,14.895,3.657,-126.396,134.702,2.68,203.748,226.698,230.469,-130.357,78.005,13.777,69.23,240.136,78.55,12.611,0.56,-127.851,36.777,141.907,49.544,244.693,65.516,-129.012,32.477,140.41,35.705,241.251,55.117,9.495,3.27,-71.83,12.58,210.17,22.898,65.133,20.601,-69.981,12.522,211.371,16.171,66.069,18.213,52.448,27.972,0.632,40.53,182.098,90.302,12.517,65.256,-4.164,22.305,180.958,71.541,14.971,15.661
