SprungID,Sprungtyp,Acc_x_Fil_1,Acc_y_Fil_1,Acc_z_Fil_1,Gyro_x_Fil_1,Gyro_y_Fil_1,Gyro_z_Fil_1,Acc_x_Fil_2,Acc_y_Fil_2,Acc_z_Fil_2,Gyro_x_Fil_2,Gyro_y_Fil_2,Gyro_z_Fil_2,Acc_x_Fil_3,Acc_y_Fil_3,Acc_z_Fil_3,Gyro_x_Fil_3,Gyro_y_Fil_3,Gyro_z_Fil_3,Acc_x_Fil_4,Acc_y_Fil_4,Acc_z_Fil_4,Gyro_x_Fil_4,Gyro_y_Fil_4,Gyro_z_Fil_4,Acc_x_Fil_5,Acc_y_Fil_5,Acc_z_Fil_5,Gyro_x_Fil_5,Gyro_y_Fil_5,Gyro_z_Fil_5,Acc_x_Fil_6,Acc_y_Fil_6,Acc_z_Fil_6,Gyro_x_Fil_6,Gyro_y_Fil_6,Gyro_z_Fil_6,Acc_x_Fil_7,Acc_y_Fil_7,Acc_z_Fil_7,Gyro_x_Fil_7,Gyro_y_Fil_7,Gyro_z_Fil_7,Acc_x_Fil_8,Acc_y_Fil_8,Acc_z_Fil_8,Gyro_x_Fil_8,Gyro_y_Fil_8,Gyro_z_Fil_8,Acc_x_Fil_9,Acc_y_Fil_9,Acc_z_Fil_9,Gyro_x_Fil_9,Gyro_y_Fil_9,Gyro_z_Fil_9,Acc_x_Fil_10,Acc_y_Fil_10,Acc_z_Fil_10,Gyro_x_Fil_10,Gyro_y_Fil_10,Gyro_z_Fil_10,Acc_x_Fil_11,Acc_y_Fil_11,Acc_z_Fil_11,Gyro_x_Fil_11,Gyro_y_Fil_11,Gyro_z_Fil_11,Acc_x_Fil_12,Acc_y_Fil_12,Acc_z_Fil_12,Gyro_x_Fil_12,Gyro_y_Fil_12,Gyro_z_Fil_12,Acc_x_Fil_13,Acc_y_Fil_13,Acc_z_Fil_13,Gyro_x_Fil_13,Gyro_y_Fil_13,Gyro_z_Fil_13,Acc_x_Fil_14,Acc_y_Fil_14,Acc_z_Fil_14,Gyro_x_Fil_14,Gyro_y_Fil_14,Gyro_z_Fil_14,Acc_x_Fil_15,Acc_y_Fil_15,Acc_z_Fil_15,Gyro_x_Fil_15,Gyro_y_Fil_15,Gyro_z_Fil_15,Acc_x_Fil_16,Acc_y_Fil_16,Acc_z_Fil_16,Gyro_x_Fil_16,Gyro_y_Fil_16,Gyro_z_Fil_16,Acc_x_Fil_17,Acc_y_Fil_17,Acc_z_Fil_17,Gyro_x_Fil_17,Gyro_y_Fil_17,Gyro_z_Fil_17,Acc_x_Fil_18,Acc_y_Fil_18,Acc_z_Fil_18,Gyro_x_Fil_18,Gyro_y_Fil_18,Gyro_z_Fil_18,Acc_x_Fil_19,Acc_y_Fil_19,Acc_z_Fil_19,Gyro_x_Fil_19,Gyro_y_Fil_19,Gyro_z_Fil_19,Acc_x_Fil_20,Acc_y_Fil_20,Acc_z_Fil_20,Gyro_x_Fil_20,Gyro_y_Fil_20,Gyro_z_Fil_20,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_Abs_I_x LapEnd,DJump_Abs_I_y LapEnd,DJump_Abs_I_z LapEnd
0609-1-01-115,Von Bauch in Stand,50.781,0.794,37.173,-7.11,-22.71,42.97,7.207,-1.497,-1.541,-45.77,-84.71,11.64,-0.213,-0.529,-2.251,-19.2,-16.53,-12.54,-0.93,0.286,-1.709,-15.88,-10.25,11.96,-0.846,0.397,1.041,10.51,20.61,-9.66,-0.342,-0.334,-0.364,2.32,28.42,-9.07,-0.215,0.111,0.145,16.01,19.13,3.56,0.42,-1.071,-0.41,19.71,2.64,-12.36,0.077,0.079,-0.957,5.98,-9.2,-14.74,-0.406,0.691,0.017,-2.67,-16.44,-9.74,-0.246,-0.13,-0.481,-1.81,-10.82,17.53,-0.066,-0.393,-0.423,-0.23,-5.97,8.97,0.6,0.601,-0.797,-3.19,12.51,16.67,0.487,-0.534,-0.867,7.98,34.38,15.13,0.737,-1.272,-0.683,33.54,62.3,3.2,-0.285,-1.875,-0.072,26.84,49.84,-15.39,-2.214,0.087,-0.675,-11.19,31.82,-18.16,-5.6,0.482,0.872,-29.01,8.37,14.05,7.823,-1.926,6.772,-2.43,24.99,60.36,22.733,-4.286,31.813,18.2,217.87,2.35,2.62,38.289,7.16,30.54,68.234,36.16
20191007-1534-FRANKFURT_2-01-120,Salto C,2.254,5.51,57.069,-37.24,174.92,-43.94,1.289,0.143,10.009,4.48,97.56,6.87,-5.318,-0.205,-9.89,-2.49,-14.11,29.32,-9.806,-0.503,-11.277,18.21,-33.13,36.22,-1.352,-2.029,-13.151,21.12,169.5,17.72,-10.39,-1.697,-10.558,37.8,516.3,-28.53,-17.54,-0.313,-13.418,29.27,629.88,-56.12,-22.201,0.734,-17.114,31.46,583.5,-35.12,-11.616,-1.722,-3.227,16.2,384.17,-69.28,-6.534,0.022,-0.973,2.92,276.92,-31.96,-2.535,-0.623,-3.317,2.38,191.54,-7.05,-1.798,-0.895,-4.48,-2.59,139.9,-12.77,-1.98,-0.565,-5.532,-13.95,118.32,-5.88,-2.505,-0.601,-5.581,-13.99,120.81,18.49,-3.728,-1.279,-6.467,-3.22,151.51,8.02,-4.999,-1.19,-4.508,7.18,186.56,-24.24,-5.19,-1.036,-2.813,6.76,146.44,-9.12,-5.636,-1.074,0.46,3.47,185.75,-26.23,-0.367,-0.982,8.152,16.43,252.91,-30.1,13.481,3.837,45.619,34.47,283.26,-9.2,11.243,348.086,-29.182,29.434,358.74,48.842
20191007-1159-FRANKFURT_1-01-60,Salto C,0.753,0.391,50.04,-14.04,251.42,16.01,4.378,-0.338,1.304,-10.0,104.57,27.92,-5.488,-1.625,-6.253,-3.69,-60.1,8.1,-9.353,0.146,-10.624,-10.12,-113.05,21.9,0.008,-0.708,-4.903,0.12,145.84,20.3,-4.421,-0.734,-9.244,15.01,548.48,-24.3,-7.665,-0.956,-10.189,-16.46,612.02,-19.33,-8.756,-2.257,-17.269,-15.55,645.26,-4.81,-9.802,-0.963,-19.385,-9.93,406.83,-33.63,-5.198,-0.561,-4.049,5.52,287.71,12.45,-1.333,-0.983,0.781,30.07,147.31,5.53,-0.348,-0.542,-0.801,13.2,39.16,-7.06,-1.183,-0.738,-2.907,-4.91,-0.73,7.19,-1.142,-1.147,-6.155,-17.87,1.27,8.51,-0.88,-1.027,-4.677,-19.4,46.14,2.72,-1.381,-0.368,-3.619,-18.21,118.99,7.67,-2.022,-1.899,-3.143,-5.86,191.63,-24.02,-4.308,0.405,-1.611,-13.85,222.6,-3.57,-4.586,-1.564,4.346,12.69,281.85,-11.32,7.153,0.604,42.806,-28.34,271.15,-7.58,-9.698,354.735,-0.136,27.305,389.937,39.279
0609-1-01-14,Salto C,7.262,0.718,50.627,24.97,169.52,-33.84,-2.14,1.574,0.539,8.76,70.84,-24.33,-4.612,0.923,-7.175,7.48,-69.5,-10.31,-4.981,-1.364,-9.077,3.36,38.09,0.52,-1.039,-1.675,-12.814,-5.52,450.27,-30.82,-12.354,0.292,-17.375,45.17,649.27,-27.82,-23.687,2.452,-19.48,23.03,578.38,-10.12,-12.432,0.743,-8.514,71.87,428.58,29.23,-4.884,0.253,-0.286,46.8,302.7,-9.6,-1.032,0.207,-1.551,46.39,198.1,-5.29,-0.332,0.024,-2.257,35.54,152.65,-3.88,0.442,-0.554,-3.19,29.37,136.04,-11.38,0.532,-0.265,-3.097,26.82,132.2,-20.58,0.495,0.062,-3.44,20.95,116.79,-6.77,-1.026,-0.204,-3.524,11.41,108.19,3.36,-2.237,-0.287,-3.45,11.76,89.35,-13.91,-2.915,0.341,-1.495,7.63,71.13,-23.05,-3.773,0.102,0.905,-10.74,30.74,-7.04,0.871,-1.053,1.32,-12.5,63.71,18.08,8.245,-1.503,42.833,58.63,237.34,23.54,43.949,358.762,-15.279,50.383,386.226,39.369
20191007-1159-FRANKFURT_1-01-264,Salto A,-3.826,-1.047,45.121,3.89,322.93,-6.26,-11.355,-2.071,2.14,-19.27,313.48,-21.39,5.515,0.449,0.317,-22.07,186.15,-11.45,2.79,-0.988,-5.575,-15.06,185.32,-7.26,2.074,-0.448,-9.159,-7.38,172.86,10.91,0.389,-1.947,-8.527,-12.44,199.03,3.34,-0.284,-1.063,-8.372,8.02,209.16,0.67,-0.911,-0.77,-6.561,15.32,205.12,-4.62,-1.937,-1.799,-7.261,5.52,195.17,-10.29,-2.82,-1.787,-6.522,1.05,211.14,-9.94,-2.298,-1.864,-6.504,0.85,199.66,-21.34,-2.446,-1.318,-6.062,8.79,181.75,-17.53,-2.644,-1.292,-6.801,2.66,158.85,-31.55,-4.636,-0.707,-7.152,-16.88,155.81,-33.31,-5.856,-0.649,-4.8,-19.94,159.14,-19.77,-6.383,-0.914,-3.395,-18.93,167.91,-9.95,-6.471,-1.059,-1.075,-13.15,211.5,-14.85,-4.107,-1.121,-0.959,-8.85,272.65,-27.2,-0.25,0.553,2.387,-17.26,277.53,-54.86,16.022,-2.55,49.711,-88.71,95.88,-73.61,-16.656,326.401,-26.764,28.396,327.342,36.461
0609-1-01-680,Doppelsalto C,4.611,3.78,47.422,23.26,314.83,-62.68,2.41,-0.331,3.876,-3.6,178.5,-78.65,-4.479,0.798,-8.319,-16.33,74.17,-32.5,-7.539,-1.044,-16.113,-10.07,91.42,17.71,-19.26,-1.737,-15.887,-4.25,270.31,17.41,-34.892,-1.65,-16.581,-11.41,615.13,-20.59,-45.912,-1.836,-13.953,7.39,722.66,-19.08,-46.282,-1.567,-19.69,-20.12,751.99,-23.2,-47.841,-1.417,-23.627,-3.03,787.48,-11.28,-47.836,-1.477,-28.32,-1.46,807.93,-25.73,-44.003,-1.793,-31.82,16.55,825.05,-41.61,-41.302,-1.293,-30.981,6.88,777.83,-44.65,-30.564,-0.465,-19.272,24.51,605.0,11.4,-17.763,-1.263,-15.165,62.68,426.54,-5.67,-14.161,1.487,-13.89,57.0,287.83,12.58,-6.839,-0.492,-11.066,46.97,235.3,4.08,-9.889,-0.08,-7.028,49.72,234.2,-44.77,-11.8,0.802,-3.278,35.06,230.73,-72.61,-3.86,1.542,3.766,-3.54,219.13,-25.94,19.851,-2.327,37.402,15.48,275.23,-42.47,22.168,709.226,-37.093,43.597,709.226,60.214
0827-BK1-01-131,Salto A,12.795,1.102,50.551,14.04,217.14,-18.2,1.574,-1.96,4.741,-4.79,242.04,-32.68,-4.35,-0.054,-1.556,-2.28,105.41,-39.35,1.352,0.958,-8.345,-15.49,41.73,59.32,-1.646,-1.667,-9.27,0.38,167.0,23.22,-3.932,-1.159,-4.997,-3.08,228.56,-2.16,-4.144,0.514,-4.847,4.32,164.15,22.94,-4.026,-0.979,-5.951,26.0,140.06,5.96,-4.666,0.002,-7.742,-10.72,221.42,-22.94,-6.972,-1.395,-4.413,9.48,259.23,-18.41,-5.092,0.226,-4.619,12.27,246.14,-22.43,-4.593,-0.067,-4.812,3.54,231.05,-13.99,-4.446,-0.294,-5.062,5.86,212.11,-11.63,-4.377,-0.048,-4.766,15.46,199.21,-0.68,-4.609,0.203,-4.216,13.37,205.14,4.34,-4.165,-0.428,-3.809,-0.39,190.61,-8.18,-5.142,-0.766,-4.071,-0.12,138.34,-23.68,-8.174,-0.012,-1.077,-6.7,139.59,-11.57,-2.584,1.365,3.875,0.68,158.05,15.13,21.078,-3.86,37.217,-2.25,245.21,-2.56,4.071,354.968,-8.328,18.877,354.975,42.227
20191007-1524-FRANKFURT_1-01-98,Salto A,19.955,10.977,42.547,3.77,173.32,-0.63,-1.542,-0.133,-0.632,-30.6,222.41,52.21,-1.25,-3.698,-3.412,-21.28,96.7,-64.12,-3.019,-2.295,-6.294,-17.42,81.44,-39.98,-0.889,-0.263,-4.146,-25.63,100.22,-73.67,-4.081,-0.646,-5.798,-11.2,160.04,-24.03,-5.324,-1.2,-6.085,-19.05,273.52,-3.01,-6.559,-1.055,-7.877,4.14,369.88,-0.43,-10.803,-1.077,-4.001,30.84,376.72,-37.5,-8.084,-1.452,-4.866,21.21,342.72,-25.78,-7.895,-0.933,-4.641,9.42,289.98,-30.92,-7.74,-1.253,-3.773,8.62,231.38,-35.2,-4.291,-0.812,-3.46,1.62,185.46,-33.41,-3.729,-0.668,-2.526,4.17,180.95,-16.15,-4.302,-0.953,-2.744,10.55,189.41,-11.46,-3.422,-1.391,-2.896,6.57,184.23,-15.71,-4.889,-1.238,-1.882,2.44,211.46,-28.6,-4.772,-0.274,-0.433,15.88,233.03,-13.98,2.347,-1.284,1.181,-11.36,290.46,-48.98,18.246,4.028,43.641,-1.75,318.07,-109.87,2.535,350.836,-41.349,26.149,360.99,67.495
20190930-1247-FRANKFURT_2-01-149,Cody C,43.635,3.064,31.883,-27.76,-1.07,13.9,3.277,2.881,-12.368,-156.64,-310.0,43.09,-2.1,-2.181,-14.049,-24.57,101.85,-7.1,-1.464,-1.479,-0.785,-16.86,-35.75,-35.6,-12.157,0.24,-8.741,-8.78,343.8,9.15,-18.393,-0.665,-6.599,-13.04,463.13,30.74,-19.135,-0.18,-9.597,18.47,531.36,35.59,-17.92,-1.442,-9.927,16.96,537.5,8.15,-16.292,0.338,-9.378,29.41,484.94,4.65,-14.69,-0.914,-5.729,30.85,399.06,-31.93,-8.682,-1.069,-2.898,-4.65,265.92,-48.17,-2.898,-0.093,-3.243,-5.3,173.06,-7.95,-2.146,-0.837,-2.907,-8.51,130.74,18.48,-2.138,-1.093,-3.9,-7.84,140.38,11.71,-2.937,-1.044,-4.307,-6.48,147.67,-0.17,-3.343,-0.904,-4.102,-3.51,154.5,-5.54,-4.507,-0.305,-3.972,-1.82,173.25,-5.0,-5.106,-0.229,-1.859,-7.72,192.24,-6.07,5.197,-1.543,5.49,-14.75,231.12,-42.32,12.652,1.159,35.811,14.05,302.84,6.33,-11.973,389.231,-6.079,44.126,504.072,55.273
0609-4-01-422,Salto C,22.26,1.789,38.211,-53.37,258.48,11.19,-3.804,-1.023,1.15,-1.88,54.88,35.81,-7.523,-1.1,-7.426,2.81,-79.6,34.79,1.776,-0.167,-8.811,-16.31,112.17,23.75,-4.467,-1.235,-5.616,-5.04,470.13,-1.94,-16.891,-1.1,-8.859,27.79,442.92,21.59,-13.687,-1.053,-4.27,-10.21,404.81,5.7,-8.085,-1.174,5.958,-2.55,323.29,-1.75,-0.719,-0.044,-4.961,7.22,188.23,16.4,-0.501,-0.548,-2.752,-2.11,155.37,8.28,-1.282,-0.999,-3.481,-7.13,145.65,5.04,-1.14,-0.388,-3.661,-5.9,135.29,2.74,-1.409,-0.644,-2.828,-0.05,133.88,8.78,-1.375,-0.799,-2.738,4.14,119.98,3.75,-1.402,-0.621,-1.993,9.08,92.19,-10.46,-1.259,-0.285,-2.284,2.69,63.8,-3.32,-2.09,-0.575,-3.834,-2.28,47.15,0.31,-4.417,-0.309,-4.912,4.88,57.93,36.29,3.674,0.275,3.219,26.86,133.97,-0.09,16.983,0.095,32.958,-8.94,309.16,-53.05,-5.166,362.426,6.07,28.165,380.112,36.203
20190930-1616-FRANKFURT_1-01-180,Salto C,10.853,2.89,49.631,-8.15,162.87,22.91,-1.598,-1.482,-2.931,-14.0,-23.41,37.7,-9.489,0.664,-2.961,-4.51,-97.1,25.36,-3.679,-0.026,-7.805,-13.88,-48.95,-24.34,1.382,-0.616,-11.885,-20.52,282.15,-30.54,-12.684,-1.081,-12.838,-25.93,533.79,7.22,-15.928,-1.071,-10.383,-15.07,567.5,8.65,-17.732,-1.361,-16.244,-13.08,557.21,18.77,-15.24,-0.658,-8.25,16.35,408.63,-34.42,-3.633,-1.732,2.386,-42.11,188.56,-41.85,0.529,-0.915,-2.805,-16.96,117.49,-2.06,-0.388,-0.487,-4.57,-11.66,117.7,15.57,-1.12,-0.735,-3.259,-5.36,132.25,15.67,-0.776,-0.611,-3.286,-8.55,131.31,10.69,-1.404,-0.494,-3.068,-2.05,110.59,8.39,-2.332,-0.818,-3.049,-4.74,89.38,11.3,-3.882,-0.857,-2.593,-7.52,75.79,22.85,-5.54,0.399,-0.881,1.32,82.68,41.24,6.902,-2.614,6.771,22.43,94.05,-79.79,14.142,2.666,31.663,27.81,229.9,8.45,-9.551,345.701,-2.216,30.782,379.226,49.755
0609-1-01-867,Bauchsprung,4.981,-2.668,52.06,-17.41,20.98,-8.93,0.365,0.425,9.503,-14.75,-52.18,0.63,1.166,-0.027,-0.231,-5.14,-54.02,12.52,-0.321,0.393,-0.737,-5.14,-47.83,2.61,-0.686,-0.055,0.307,-8.95,-60.44,-8.04,-0.643,-0.234,0.464,-8.59,-67.04,-13.46,-0.868,-0.158,-0.186,-2.9,-68.7,-7.94,-0.484,-0.616,-0.228,2.63,-68.77,-5.68,-0.482,-0.521,0.064,-6.3,-91.13,-25.85,-0.514,-0.052,0.371,20.81,-79.91,-43.51,-0.48,-0.302,-0.994,23.91,-69.59,-38.47,-0.39,0.068,-1.183,25.43,-44.46,-23.24,-0.268,-0.312,-1.385,16.02,-26.89,21.18,0.796,-0.295,-0.313,11.35,-33.12,43.93,0.832,-0.812,-1.247,-0.18,-25.9,35.82,-0.025,0.498,-0.653,-13.94,-21.08,-3.34,-0.37,-0.266,-1.497,-18.02,-13.85,-4.94,-0.395,-0.345,-1.761,-17.3,62.96,17.83,5.293,1.107,2.504,-17.46,234.32,6.42,39.434,5.696,38.551,9.33,105.48,-50.27,-3.554,-33.72,-10.636,24.665,107.239,39.633
0827-BK2-01-81,Salto B,14.628,-1.333,52.183,49.45,142.31,-34.98,1.462,1.553,-1.708,-8.32,13.42,2.83,-8.399,0.298,0.949,-1.84,-83.32,-8.74,-11.809,1.473,-5.143,-25.77,-154.27,-25.01,0.344,1.147,-0.995,1.01,-50.85,-3.45,5.25,-1.379,-11.233,22.84,343.1,-33.12,-5.859,1.63,-15.375,7.82,608.84,-44.04,-17.251,2.973,-14.788,22.88,545.84,5.92,-18.755,2.322,-15.442,50.03,482.4,14.35,-11.589,1.247,-2.33,11.57,340.17,1.85,-2.802,0.57,1.615,-4.99,171.75,-10.94,0.028,0.907,-3.364,-7.47,99.07,-17.87,-0.584,0.298,-3.617,0.76,100.12,-29.13,-2.11,0.477,-3.072,13.15,110.96,-22.21,-2.311,1.519,-2.898,16.38,104.16,-9.03,-2.207,1.436,-3.497,23.91,106.07,-11.11,-3.215,-0.171,-3.402,2.8,116.33,-10.39,-5.593,-0.097,-2.503,-20.34,104.88,-26.93,-1.187,-0.204,1.48,-19.41,127.54,-24.0,16.151,-0.671,37.294,-0.03,261.82,-14.07,15.372,334.618,-25.211,35.253,393.401,44.459
0609-4-01-155,Schraubensalto C,11.294,4.331,47.313,54.79,238.87,98.17,0.458,-1.58,2.962,63.25,225.13,112.93,-1.666,2.569,-4.642,90.63,136.16,140.2,-3.614,1.434,-2.895,116.77,121.14,187.71,-4.434,2.886,-1.93,196.23,86.03,264.16,-8.454,1.796,4.705,303.13,-13.56,363.02,-11.666,-2.98,3.115,284.97,-146.56,438.36,-13.373,-4.803,-2.312,162.81,-200.25,474.05,-13.044,-3.935,-7.807,22.42,-170.78,485.48,-10.341,-3.386,-9.866,-64.19,-74.16,460.25,-7.569,-4.583,-8.405,-83.38,39.69,382.32,-4.763,-3.6,-6.334,-74.95,117.87,285.76,-3.556,-0.773,-6.477,-66.67,159.01,224.76,-4.053,-0.75,-6.194,-34.36,161.21,195.18,-4.259,-0.653,-5.713,-20.8,165.09,146.35,-5.311,-0.5,-5.039,6.65,158.2,94.54,-5.394,-0.735,-3.967,19.14,158.69,64.78,-6.325,-0.194,-3.453,39.77,170.5,37.23,-3.381,0.563,1.898,36.91,197.63,12.97,14.962,-0.526,43.296,18.62,237.93,8.77,96.345,164.869,398.011,161.016,278.615,404.666
0609-1-01-207,Bauchsprung,4.255,-1.211,50.063,-1.33,46.79,2.47,1.07,-1.301,2.921,-36.8,-32.34,-40.03,0.353,1.342,-2.242,-4.66,33.41,-6.52,0.412,-0.548,0.17,0.67,0.82,-3.47,0.444,-0.245,0.6,4.83,-25.08,1.72,0.122,-0.417,0.463,8.33,-52.53,4.16,-0.285,-0.643,0.278,7.51,-74.69,8.65,-0.193,-0.32,-0.026,0.89,-76.3,1.92,0.246,-0.465,-0.141,-2.19,-74.17,-2.25,-0.211,-0.255,-0.244,-1.42,-51.72,-0.71,-0.515,-0.215,-0.106,-10.02,-35.45,-6.58,-1.379,0.43,0.891,-19.16,-64.98,12.01,-1.92,-0.741,-1.143,-7.48,-133.74,22.35,0.448,0.074,-1.926,6.45,-48.21,-6.48,1.288,-0.324,-0.8,18.17,-45.0,-32.99,-0.051,-1.524,-0.115,9.55,-48.14,-45.71,-1.695,0.744,-1.849,-10.18,-24.68,7.81,-1.404,-1.082,-1.869,1.5,30.09,6.74,4.344,0.185,1.904,-12.08,168.42,23.62,44.948,1.538,30.888,-18.56,56.34,-34.24,-6.417,-37.126,-7.268,20.526,115.966,36.537
0827-BK1-01-10,Salto C,19.537,-0.837,48.131,11.79,146.47,-17.1,-1.757,2.349,-2.203,18.2,-24.92,29.4,-7.728,-1.232,-4.466,-1.58,-52.82,3.69,-1.904,0.002,-8.363,-13.42,174.53,-10.18,-5.627,1.27,-12.326,-29.89,509.25,32.62,-11.466,-2.085,-6.632,-17.86,483.39,12.57,-24.971,0.521,-22.898,1.49,416.86,1.82,-9.436,-2.154,3.452,-13.16,269.01,-26.38,-2.207,1.509,-1.562,15.62,186.59,-3.25,-1.956,-0.44,-2.288,8.35,162.55,-3.68,-1.9,-0.246,-2.657,-3.17,154.98,-2.31,-2.038,-0.327,-3.077,-8.6,159.53,-3.98,-1.924,-0.557,-2.7,-4.51,152.93,0.72,-2.047,-0.376,-1.845,-6.86,141.46,13.54,-1.936,-0.052,-2.062,0.62,130.39,5.79,-1.776,-0.519,-1.792,-2.55,112.11,-5.4,-1.965,0.368,-3.078,-13.44,89.42,7.91,-4.376,0.059,-1.146,-6.64,68.42,2.52,-4.06,-0.214,2.869,-0.44,106.26,-7.47,22.454,-0.311,32.432,15.07,248.57,13.97,-5.825,358.946,3.876,22.168,373.566,32.467
20191007-1524-FRANKFURT_1-01-33,Barani A,1.675,12.228,49.248,-14.07,-246.08,122.04,-1.428,-1.282,-15.878,-105.78,-320.51,56.89,-6.884,1.866,-4.591,-42.3,-106.66,117.28,-6.673,0.057,-5.211,-61.27,-91.82,74.51,-4.248,-1.222,-6.323,-64.89,-98.54,83.77,-1.121,-0.54,-7.408,-103.73,-138.05,75.28,0.356,-0.19,-8.046,-120.45,-146.11,115.05,0.086,1.652,-8.602,-173.85,-140.45,124.99,-0.461,-1.239,-8.723,-199.52,-117.01,158.28,-0.882,-1.082,-8.728,-216.3,-60.22,150.16,0.538,-2.348,-9.013,-213.04,-25.13,152.21,-1.107,-2.955,-8.479,-185.8,15.67,179.14,-2.231,-3.618,-7.173,-153.97,72.65,184.03,-2.658,-3.77,-6.404,-107.92,104.79,197.52,-3.447,-4.301,-5.855,-62.15,146.28,164.12,-3.637,-4.355,-5.201,-34.17,170.67,85.4,-4.321,-3.427,-6.269,-53.0,156.93,43.13,-7.085,-3.513,-5.227,-69.0,202.98,40.34,-2.881,-4.105,2.764,-15.78,315.74,4.92,-0.889,3.166,33.771,-4.48,407.48,-71.5,-159.017,10.423,166.004,165.206,259.725,196.076
