SprungID,Sprungtyp,Acc_x_Fil_avg_1,Acc_y_Fil_avg_1,Acc_z_Fil_avg_1,Gyro_x_Fil_avg_1,Gyro_y_Fil_avg_1,Gyro_z_Fil_avg_1,Acc_x_Fil_avg_2,Acc_y_Fil_avg_2,Acc_z_Fil_avg_2,Gyro_x_Fil_avg_2,Gyro_y_Fil_avg_2,Gyro_z_Fil_avg_2,Acc_x_Fil_avg_3,Acc_y_Fil_avg_3,Acc_z_Fil_avg_3,Gyro_x_Fil_avg_3,Gyro_y_Fil_avg_3,Gyro_z_Fil_avg_3,Acc_x_Fil_avg_4,Acc_y_Fil_avg_4,Acc_z_Fil_avg_4,Gyro_x_Fil_avg_4,Gyro_y_Fil_avg_4,Gyro_z_Fil_avg_4
0115-MORITZ-03-144,Fliffis aus B,-16.657,-1.236,10.264,7.902,-498.216,11.121,-20.772,-3.017,-8.582,-15.686,-278.837,-109.942,-3.131,2.81,-16.037,247.254,102.559,-175.856,-1.688,-0.219,8.827,13.18,242.126,-44.305
0609-4-01-534,Barani C,0.172,1.003,17.481,6.032,-276.256,52.615,-5.903,0.462,-7.358,-35.935,-100.003,191.019,-2.829,-1.548,-5.444,-79.711,79.677,204.945,5.247,-0.72,14.523,2.525,141.128,50.222
0609-1-01-545,Salto C,3.511,0.038,14.797,3.334,83.305,-14.699,-12.272,0.338,-8.131,19.383,452.679,1.125,-0.161,-0.379,-2.396,18.4,109.217,-5.157,4.258,0.591,15.834,1.955,109.224,-4.778
0609-4-01-477,Fliffis B,-17.989,-0.257,15.262,-4.395,-538.81,8.369,-16.257,1.742,-12.896,-43.262,-159.398,227.103,-8.697,-4.287,-16.753,-165.875,236.908,210.263,-3.253,-0.784,11.136,-6.137,289.566,31.406
0609-1-01-433,Doppelsalto B,-3.421,-0.092,12.951,-0.492,118.438,-15.858,-31.642,-1.809,-11.4,-18.699,695.536,20.255,-15.791,0.569,-15.0,32.466,444.09,-8.622,4.104,-0.061,7.12,10.242,235.252,-7.345
0115-CHARI-05-123,1 3/4 Salto vw C,-11.644,0.975,17.348,12.715,-410.454,-4.17,-25.851,-0.233,-16.309,-8.675,-409.021,14.28,-2.402,0.606,-2.784,-7.685,-275.104,-12.886,-21.796,-0.329,6.941,0.136,-289.829,-12.266
0827-BK2-01-16,Salto C,3.34,0.441,14.071,4.698,77.568,-3.285,-10.288,1.168,-4.951,5.385,369.621,-7.794,-1.311,0.696,-1.9,5.479,95.075,-13.86,6.15,0.484,14.891,-0.528,115.628,3.171
0609-1-01-227,Doppelsalto B,-2.221,0.36,13.471,9.238,128.629,-28.303,-27.724,-0.999,-4.477,-22.93,559.955,6.654,-27.445,-0.039,-21.526,45.976,636.004,4.083,4.463,1.073,5.07,3.78,237.885,-31.552
0115-JANEIKE-01-17,Salto B,3.52,1.164,19.927,2.999,69.853,-39.495,-6.9,0.741,-10.601,12.537,390.565,23.586,-2.333,-0.125,-2.569,30.482,165.519,8.615,7.245,-0.506,13.725,24.213,128.547,-1.675
20191007-1159-FRANKFURT_1-01-371,Salto C,-2.059,-0.256,14.749,-4.804,43.688,10.044,-7.001,-1.003,-8.874,-13.737,508.556,6.039,-1.528,-0.863,-3.375,6.714,93.482,-15.063,3.077,-0.954,17.989,-31.51,167.35,-11.562
0115-CHARI-05-40,Doppelsalto B,-3.919,0.306,13.06,-13.464,129.396,5.705,-29.954,1.312,-7.855,7.093,592.385,7.943,-22.754,2.677,-18.289,34.824,493.982,13.149,0.054,2.03,8.915,30.762,259.853,-39.485
20191007-1524-FRANKFURT_1-01-115,Fliffis C,-10.693,4.839,12.928,-55.096,-440.583,80.417,-42.492,1.394,-27.715,-59.328,-661.226,128.888,-12.021,-0.712,-20.426,-139.748,-103.886,344.47,-4.547,-1.37,9.897,10.497,310.236,94.084
0609-4-01-367,Fliffis B,-15.133,0.786,18.111,-2.38,-498.924,21.451,-23.442,0.661,-8.422,4.46,-317.159,116.921,-8.332,-1.031,-15.708,-171.499,21.051,295.124,-2.177,-1.1,11.244,-8.01,252.627,56.844
20191007-1159-FRANKFURT_1-01-348,3/4 Salto vw A,3.003,-0.609,16.967,12.376,-29.522,12.001,0.51,-0.689,-0.749,-1.637,-106.628,9.492,-3.15,-0.64,-1.8,9.363,-257.914,13.222,-21.091,-0.188,3.713,6.49,-230.37,18.658
0609-4-01-610,Barani C,0.721,1.264,18.143,-7.5,-276.749,54.255,-11.003,0.863,-6.306,16.829,-202.252,202.837,-3.873,-1.792,-4.407,6.226,96.921,222.244,3.385,0.032,14.276,11.275,167.679,36.407
20191008-1157-FRANKFURT_1-01-354,Salto B,-4.045,-0.591,15.382,-0.038,53.015,15.432,-3.917,-0.764,-14.584,39.66,421.77,-12.347,-2.961,-0.549,-2.596,-2.237,143.997,-2.079,2.815,0.268,18.809,-8.253,159.539,-15.25
20190930-1247-FRANKFURT_2-01-290,Cody C,11.881,0.456,3.875,-39.919,39.642,-11.172,-14.298,-0.327,-10.279,-12.942,459.01,-14.39,-1.563,-1.199,-5.276,-11.76,127.802,1.556,4.09,0.9,11.75,-8.876,202.67,1.75
0609-1-01-479,Doppelsalto B,-1.629,0.987,13.981,6.76,112.605,-26.13,-29.255,-2.173,-3.088,-50.367,580.703,3.894,-24.149,0.137,-15.778,36.068,578.193,4.362,3.196,-0.191,7.13,8.052,237.847,-21.857
0609-1-01-283,Doppelsalto B,-1.455,0.196,11.92,3.828,150.107,-20.483,-31.313,-3.322,-5.089,-60.046,607.219,10.701,-25.905,-0.841,-22.85,48.495,621.964,-21.817,1.622,-0.303,8.79,-12.22,209.408,-28.102
0609-1-01-744,Bauchsprung,2.092,-0.401,19.716,-9.393,-10.734,5.178,-0.538,-0.195,0.107,-1.622,-89.043,-10.365,0.278,-0.123,-0.797,2.754,-61.444,0.773,16.202,-0.219,10.962,-6.05,65.618,-6.918
20191008-1207-FRANKFURT_2-01-39,Salto A,1.577,0.959,13.754,0.664,135.555,-29.996,-5.583,-0.94,-6.858,16.939,275.361,-20.956,-2.922,-0.785,-6.148,20.741,206.379,1.05,-0.22,1.772,17.542,57.951,199.72,-21.795
0609-4-01-604,Barani C,-0.278,1.279,20.353,-1.003,-276.553,51.939,-12.502,1.153,-5.996,22.272,-241.913,186.376,-4.204,-1.228,-3.989,14.112,74.562,245.469,5.733,-1.002,14.365,26.9,151.576,45.393
0827-BK2-01-46,Salto C,2.224,-1.375,15.028,10.073,65.967,-9.954,-11.733,0.804,-5.32,4.511,374.747,-20.067,-1.646,0.265,-2.283,-17.318,120.147,-30.35,3.807,-0.011,16.265,-19.819,114.08,11.014
0609-4-01-5,Fliffis B,-12.152,0.513,16.74,-7.015,-484.343,13.632,-26.217,0.482,-8.872,24.693,-361.402,90.69,-7.191,-1.293,-14.271,-182.481,38.066,278.968,-1.949,-1.045,10.82,-8.867,241.118,71.096
0827-BK2-01-40,Salto C,4.061,-0.223,14.118,6.863,80.169,-14.025,-11.126,1.245,-4.697,5.647,372.941,-6.941,-1.469,0.656,-2.319,4.67,111.903,-15.688,6.19,-0.163,15.636,-9.33,103.27,-2.572
0115-MORITZ-03-102,Voll- ein- voll- aus B,-6.997,-1.282,17.69,-279.567,98.36,-396.434,-30.484,8.497,-18.586,-516.418,-57.967,-406.334,-17.402,1.326,-20.923,-20.668,-114.343,-345.376,0.056,-1.107,8.279,25.734,219.949,-77.929
20191001-1202-FRANKFURT_2-01-96,3/4 Salto vw A,-6.41,-1.852,15.295,18.774,60.954,12.714,-0.143,-0.598,-1.228,21.171,85.358,5.421,6.367,-1.175,-2.206,34.105,324.217,-1.747,19.446,-2.613,8.975,17.38,186.592,10.853
20191007-1159-FRANKFURT_1-01-432,Salto B,-1.664,0.278,14.793,6.217,182.371,-15.732,-3.802,-1.311,-6.67,-15.06,197.896,-28.52,-5.083,-2.24,-4.387,-39.945,222.274,-14.481,2.462,0.334,18.07,-38.979,227.795,-41.903
20191007-1524-FRANKFURT_1-01-213,Fliffis- Rudi C,-25.754,2.267,8.143,-42.431,-596.136,39.424,-36.986,5.747,-28.257,-103.257,-549.582,265.799,-32.944,-5.881,-5.412,271.941,-102.076,943.584,-9.454,-2.297,11.278,80.242,350.011,211.164
0609-1-01-632,Von Bauch in Stand,16.628,4.116,13.214,1.626,-43.201,16.042,-0.26,-0.436,-0.547,8.265,-9.862,7.641,0.676,0.064,-0.554,-4.503,25.75,9.179,6.642,-0.806,14.726,11.079,115.982,8.995
20190930-1247-FRANKFURT_2-01-222,Salto A,2.708,0.695,17.082,16.798,200.241,2.719,-0.813,-0.638,-6.125,17.015,203.302,-5.469,-1.992,-0.71,-5.883,3.964,158.235,-2.41,2.774,0.251,13.904,10.191,194.305,5.382
20190930-1247-FRANKFURT_2-01-80,Salto A,0.893,0.159,16.907,-7.573,193.486,-7.761,-1.709,-1.113,-7.794,10.309,211.224,0.045,-3.086,-0.873,-6.824,-4.846,206.805,-9.636,0.367,-0.72,12.105,14.364,188.497,-8.432
20191008-1157-FRANKFURT_1-01-299,3/4 Salto vw A,2.02,-0.19,17.447,2.084,-26.398,2.158,0.317,-0.75,-0.539,12.211,-125.332,5.475,-4.108,-0.792,-1.984,21.002,-278.91,32.029,-19.685,-1.158,4.118,13.677,-202.192,11.243
0609-1-01-183,Bauchsprung,2.337,-1.348,18.592,0.623,-0.446,18.634,-0.131,0.119,-0.2,-14.054,-65.133,-14.945,-0.248,-0.268,-0.39,3.904,-70.391,-18.025,17.64,-0.368,9.448,-5.571,44.547,-7.687
0609-1-01-318,Doppelsalto B,-3.099,1.001,13.518,7.762,123.387,-37.402,-30.763,-2.005,-5.656,-38.522,623.508,12.433,-23.845,1.051,-21.577,67.036,596.69,-0.874,3.017,-0.765,11.514,-8.271,173.618,-18.249
0827-BK1-01-53,Salto B,2.226,-1.369,17.686,1.642,16.648,-5.876,-10.979,0.503,-11.549,-12.364,424.528,46.208,-2.081,0.276,-3.487,15.364,158.922,15.563,6.233,-1.083,14.617,15.317,101.635,-0.347
20191008-1157-FRANKFURT_1-01-219,Rudi,-5.432,3.84,17.405,7.632,-255.215,231.906,-18.992,0.723,1.2,284.845,-69.126,739.163,-8.045,-4.35,-6.641,31.528,144.02,320.019,0.149,-1.369,18.263,20.761,275.646,6.892
0609-4-01-544,Barani C,-1.577,1.134,17.61,8.934,-302.485,49.735,-7.315,0.642,-7.232,-6.03,-120.882,218.804,-3.834,-1.326,-5.213,-27.907,105.503,201.026,2.189,-1.239,15.42,19.425,138.838,39.134
20190930-1247-FRANKFURT_2-01-28,Salto C,-0.109,0.569,15.312,-4.993,53.045,10.685,-12.387,-0.877,-9.311,-2.103,432.972,-6.23,-1.631,-0.769,-4.341,-7.49,143.373,-2.678,1.929,-0.88,16.133,-17.862,170.622,5.166
20191008-1157-FRANKFURT_1-01-222,Salto C,-1.5,0.362,15.891,1.026,90.212,15.666,-6.903,-1.091,-10.724,3.412,469.812,-26.623,-1.511,-1.052,-3.585,-4.422,95.119,-23.437,1.96,-0.635,16.9,-24.884,170.045,-21.712
20191001-1148-FRANKFURT_1-01-218,Fliffis aus B,-19.841,-1.134,14.252,15.062,-600.74,0.359,-34.693,-4.463,-5.545,81.92,-606.261,-28.977,-16.097,1.222,-6.565,196.392,-39.137,388.922,-6.388,0.029,15.555,16.372,417.841,8.641
0827-BK1-01-76,Salto B,4.285,-1.18,16.96,5.262,27.866,5.979,-10.583,-0.428,-9.604,-16.101,406.583,21.61,-1.827,-0.054,-2.575,6.818,131.381,8.525,6.83,-0.614,13.597,11.941,139.386,-4.794
20190930-1616-FRANKFURT_1-01-297,Barani C,2.15,0.595,17.684,-29.917,-210.564,41.083,-5.15,1.427,-7.425,-53.855,-146.451,178.094,-2.624,-2.843,-5.159,-71.964,94.699,173.531,7.798,-1.234,12.583,-30.424,154.322,35.13
0110-MORITZ-01-125,Salto C,4.509,-1.423,12.577,-5.87,115.529,6.366,-9.16,-1.129,-6.381,-10.897,335.987,9.392,-1.263,-0.766,-2.963,2.822,144.884,-0.137,7.652,-0.787,14.631,6.102,80.213,7.966
20191007-1150-FRANKFURT_2-01-167,Salto B,-2.828,0.891,17.337,5.855,30.937,-12.594,-7.07,-1.317,-12.965,29.983,393.435,-35.497,-8.628,-0.365,-6.85,15.521,254.037,0.586,2.674,-0.026,14.324,32.904,155.738,10.221
0609-1-01-718,Von Bauch in Stand,18.079,-1.438,12.447,6.386,-22.928,-10.531,-0.451,-0.389,-0.16,0.395,-5.401,-3.61,0.406,-0.098,-0.779,-5.439,16.463,-9.854,7.171,-0.072,15.061,3.227,111.108,25.98
0609-1-01-872,Bauchsprung,4.396,-1.018,18.324,1.483,-3.101,3.908,-0.635,-0.167,0.542,-1.71,-75.097,-19.326,0.075,0.053,-1.4,10.936,-67.199,7.507,14.494,1.229,13.187,-3.897,82.083,-21.612
20191007-1159-FRANKFURT_1-01-398,Barani C,-4.816,-0.446,16.643,30.816,-335.722,30.032,-5.17,0.681,-8.125,-46.001,-24.424,277.293,-3.47,-2.391,-5.201,-43.999,134.559,138.49,2.055,-1.083,18.159,-15.631,221.288,6.63
20191008-1157-FRANKFURT_1-01-389,Rudi,-1.755,3.66,17.328,9.324,-246.557,249.181,-21.466,-0.152,1.546,253.726,-75.67,739.983,-7.454,-4.598,-5.87,36.205,182.148,333.712,-1.22,1.175,16.317,15.273,305.869,-10.027
0827-BK1-01-68,Salto B,3.224,-0.392,16.729,0.599,52.637,6.788,-9.072,0.219,-9.576,-5.333,378.278,24.698,-1.623,0.189,-3.631,16.389,156.29,10.398,6.535,-1.189,14.564,8.367,109.459,-5.699
0609-4-01-568,Barani C,-0.54,0.32,18.247,17.304,-273.26,38.565,-5.757,0.481,-6.931,-11.515,-95.9,205.619,-2.914,-1.614,-4.873,-56.639,102.173,181.931,4.637,-1.313,13.54,1.83,157.187,43.708
20190930-1247-FRANKFURT_2-01-247,Fliffis C,-15.42,2.51,14.329,-62.836,-444.146,-2.232,-44.882,4.125,-23.48,-65.429,-646.832,30.178,-5.288,2.238,-12.284,-99.308,-21.394,235.508,4.951,-3.342,9.825,-49.896,186.688,95.368
0609-1-01-576,Salto C,3.097,-0.735,14.902,6.689,115.626,-17.939,-6.958,0.013,-8.132,25.255,389.582,-2.332,-0.48,-0.354,-3.21,19.896,117.069,-8.421,4.554,0.326,13.949,7.341,145.293,-1.735
20190930-1247-FRANKFURT_2-01-77,Barani C,-3.766,2.283,18.026,-66.173,-266.43,40.729,-4.05,2.259,-8.816,-73.478,-121.055,153.013,-1.504,-2.085,-4.859,-61.308,45.795,187.549,1.5,-0.17,14.538,-17.919,198.285,31.839
0609-4-01-104,Schraubensalto C,2.903,1.605,17.638,107.543,150.654,148.311,-11.215,-1.791,-3.27,98.449,-111.342,441.345,-4.634,-2.014,-6.246,-61.668,138.199,212.115,2.916,-0.941,14.599,22.968,169.091,41.498
0609-4-01-47,Fliffis B,-9.664,1.324,17.643,-49.004,-420.542,48.544,-40.892,0.222,-8.694,7.417,-597.07,103.428,-11.0,0.892,-9.896,2.762,10.696,324.52,1.912,0.919,8.469,27.361,237.898,80.044
20191008-1157-FRANKFURT_1-01-297,Barani C,-3.377,-1.208,16.99,14.291,-312.91,28.369,-4.85,1.076,-7.928,-37.945,-60.845,258.384,-3.297,-2.598,-5.271,-46.042,132.795,131.071,-0.763,-0.496,15.79,-27.848,236.022,-4.311
20191008-1207-FRANKFURT_2-01-214,Salto C,-4.771,1.515,15.388,-0.743,-6.07,-5.692,-11.559,-0.99,-13.862,4.034,444.217,-28.147,-4.142,-0.418,-1.712,1.525,206.083,-13.343,2.03,0.326,17.938,12.984,172.47,-9.271
20191007-1159-FRANKFURT_1-01-448,Fliffis C,-20.163,-2.003,16.927,36.929,-568.218,18.034,-45.177,2.824,-23.26,-38.373,-658.691,103.942,-9.706,-0.21,-15.092,-55.892,49.162,353.819,-4.385,-0.791,15.574,23.697,288.92,-3.5
20190930-1153-FRANKFURT_1-01-202,Rudi,-0.877,3.44,15.582,-47.254,-174.597,260.638,-15.853,0.545,-2.175,111.143,-96.549,594.298,-6.713,-2.556,-9.551,-132.52,7.561,371.786,1.598,-1.675,14.206,21.499,164.966,70.307
0609-1-01-669,Von Bauch in Stand,19.101,1.381,11.771,4.779,-22.774,0.23,-0.285,-0.34,-0.211,13.556,6.312,11.59,0.274,-0.121,-0.962,-3.078,12.797,-6.931,7.336,-0.362,14.369,-11.466,103.79,7.62
0827-BK1-01-26,Salto C,4.198,-0.955,13.787,4.279,110.988,-0.356,-10.605,0.056,-6.533,-2.291,358.69,13.657,-1.779,0.156,-2.761,12.589,150.269,8.008,6.46,-0.425,15.517,12.529,98.875,5.235
0609-4-01-305,Fliffis C,-16.157,1.287,13.516,-26.099,-452.912,36.001,-31.425,2.029,-20.436,-46.09,-454.575,155.729,-7.082,-0.877,-12.156,-120.633,79.434,283.558,0.052,-0.919,12.78,11.785,215.706,54.161
0609-1-01-768,Bauchsprung,3.133,-0.451,19.145,-6.232,-13.824,-1.601,-0.563,-0.219,-0.03,-3.113,-75.836,-10.824,0.263,-0.181,-0.734,3.03,-40.836,-0.793,15.777,0.443,11.77,-9.502,49.508,-8.794
0110-MORITZ-01-46,Salto C,2.979,-1.253,14.645,-4.849,94.636,8.074,-9.515,-0.708,-6.283,-5.434,340.761,20.386,-1.344,-0.596,-2.275,3.411,115.418,3.409,8.729,-1.049,13.404,3.016,100.897,1.15
0827-BK2-01-110,Salto A,5.742,-0.666,15.668,15.48,142.393,-7.449,-3.244,0.714,-4.856,4.296,208.227,-24.84,-2.969,0.542,-4.496,-1.204,183.004,-9.085,2.464,0.501,14.959,7.469,148.052,-6.695
0609-1-01-625,Von Bauch in Stand,18.232,-0.393,11.13,8.167,-14.154,-7.592,-0.438,-0.203,0.153,-2.083,-0.765,22.579,0.617,-0.244,-1.085,8.609,33.435,-16.294,8.206,-0.343,14.73,-0.65,83.38,16.486
20191008-1207-FRANKFURT_2-01-313,1 3/4 Salto vw B,-11.142,8.292,9.536,-129.193,-442.533,176.567,-14.84,-0.058,-5.047,-15.469,-268.18,60.875,-8.7,0.127,-7.023,-77.516,-285.314,95.657,-31.415,-0.651,-1.459,-87.155,-340.952,85.081
20190930-1616-FRANKFURT_1-01-57,Barani C,-3.209,2.018,18.326,-38.905,-261.251,48.31,-7.043,1.559,-8.417,-62.044,-219.782,173.297,-1.935,-1.05,-4.39,-17.735,56.881,177.737,4.729,-0.234,14.59,-33.971,158.335,52.059
20190930-1247-FRANKFURT_2-01-89,Salto A,2.079,0.299,16.35,11.473,196.123,-3.188,-1.786,-0.921,-7.55,5.864,215.799,-12.278,-2.84,-0.97,-6.474,2.237,193.742,-5.15,4.822,-0.038,11.826,8.83,173.221,-3.258
20191008-1207-FRANKFURT_2-01-217,Schraubensalto A,-3.263,2.92,16.958,115.575,171.851,157.275,-5.23,-2.854,-5.182,108.863,-114.071,313.18,-4.117,-4.064,-8.842,-129.542,55.28,297.246,-2.692,-1.409,14.887,6.553,247.953,51.929
20191007-1150-FRANKFURT_2-01-131,Salto A,1.127,0.42,14.416,21.95,212.837,-25.63,-0.362,-0.376,-8.788,4.583,250.526,-0.39,-3.843,-1.222,-8.02,-2.61,181.065,-11.9,3.125,-0.479,15.453,5.207,185.005,10.811
0609-4-01-263,Fliffis C,-20.684,-0.224,12.533,6.89,-497.793,23.115,-16.897,1.612,-17.965,-84.835,-272.786,178.351,-7.094,-2.598,-14.338,-164.27,147.921,242.461,0.035,-0.999,10.828,-3.537,247.378,40.465
0115-CHARI-05-10,Doppelsalto B,-1.153,0.902,14.203,-8.105,127.665,-4.83,-27.315,0.884,-4.803,-5.588,533.666,-9.079,-24.125,2.075,-16.979,16.15,523.013,11.28,4.76,0.999,6.278,2.665,222.885,-24.204
0609-1-01-591,Salto C,3.202,0.557,15.734,-1.855,68.03,-13.432,-10.116,0.152,-7.87,26.024,427.739,-6.232,-1.103,-0.307,-2.083,15.088,98.671,-18.35,3.394,0.535,14.818,6.399,166.557,-1.554
0115-MORITZ-03-115,Doppelsalto B,-2.831,-1.661,15.687,1.909,98.063,-0.75,-36.295,-3.409,-1.555,-58.751,647.223,-0.909,-24.775,-1.414,-12.633,-12.79,515.981,11.487,2.438,-1.837,13.496,0.706,155.343,7.065
20190930-1153-FRANKFURT_1-01-163,Salto B,-2.362,-0.131,17.024,-3.669,3.968,-4.716,-12.25,1.483,-14.94,72.194,466.45,14.039,-1.481,-0.589,-3.782,21.036,153.696,-6.718,4.071,-1.009,16.017,14.751,113.002,-19.023
0827-BK2-02-133,Salto A,3.183,0.698,16.804,10.01,170.595,-41.929,-2.34,0.431,-5.062,8.565,215.141,-21.499,-2.203,0.138,-4.774,3.708,175.356,-30.315,3.771,0.65,14.394,7.625,162.048,-13.447
0609-1-01-105,Bauchsprung,2.09,-0.228,18.437,-2.431,-1.923,-1.062,-0.026,-0.145,0.091,-2.796,-59.226,4.851,-0.353,-0.135,-0.223,-2.831,-75.151,-27.077,16.821,-1.62,9.149,-8.882,37.869,15.756
0115-MORITZ-03-146,Fliffis- Rudi B,-23.449,0.574,10.036,-27.705,-564.013,29.945,-29.329,-11.024,-2.335,-312.443,-118.123,-513.473,-19.23,7.243,-13.095,-56.034,-139.235,-499.068,-7.436,0.113,5.712,-11.47,323.774,-66.068
20191007-1159-FRANKFURT_1-01-387,3/4 Salto vw A,5.207,-0.202,15.963,1.13,-6.773,6.813,0.37,-0.606,-0.21,-4.002,-99.31,3.15,-4.597,-0.4,-1.888,3.24,-281.82,11.633,-22.3,0.123,3.075,-4.776,-228.272,-2.168
0609-1-01-168,Doppelsalto C,-2.455,0.335,11.187,4.275,160.177,-15.999,-43.74,2.551,-17.41,39.987,742.539,23.437,-18.449,1.621,-13.558,57.203,472.695,4.784,6.271,0.475,10.044,9.304,180.461,-10.6
0609-1-01-813,Von Bauch in Stand,18.84,-0.056,12.23,4.284,-35.413,-6.193,-0.013,-0.171,-0.658,12.553,2.794,3.599,-0.196,-0.283,-0.527,5.372,34.428,0.124,7.466,-0.248,14.467,-14.02,93.623,7.569
20191008-1207-FRANKFURT_2-01-290,Doppelsalto C,-3.419,4.029,7.958,12.32,167.172,-54.688,-37.198,2.871,-19.499,101.258,663.259,-90.299,-28.32,1.661,-19.715,138.399,557.717,-132.825,0.654,1.716,8.575,13.55,277.678,-86.074
20191001-1148-FRANKFURT_1-01-139,40/,-0.005,-0.798,14.971,-6.062,220.206,-8.645,-0.405,-0.632,-6.981,-2.346,213.458,16.757,-2.353,-0.585,-5.765,5.904,154.19,-1.881,4.072,-0.323,16.264,-7.672,186.452,-10.344
0110-MORITZ-01-32,Doppelsalto B,0.341,-1.641,14.0,-7.461,105.071,4.399,-31.7,-3.119,1.197,-54.39,600.687,21.542,-26.876,-2.272,-10.479,-28.574,521.398,21.984,3.419,-1.438,12.544,-6.472,199.032,11.604
20190930-1153-FRANKFURT_1-01-182,Salto A,2.911,-0.722,17.386,12.466,153.761,4.346,-1.758,-0.535,-5.467,21.777,216.648,-3.001,-2.084,-0.301,-4.559,8.332,141.863,7.473,1.664,-0.687,13.098,37.389,206.647,9.148
0609-1-01-490,Doppelsalto B,-2.04,-0.196,13.531,13.23,122.41,-22.674,-30.238,-1.204,-10.275,-25.003,669.918,-12.126,-15.398,-0.75,-14.719,-8.791,463.124,2.275,5.77,-0.227,8.139,11.262,189.201,-11.523
20190930-1616-FRANKFURT_1-01-41,Salto C,1.994,-0.794,15.754,-2.295,29.632,10.286,-14.11,-0.907,-10.419,-12.321,495.711,-8.29,-1.215,-0.496,-2.452,-5.683,99.532,18.53,5.29,0.479,16.055,15.544,132.251,4.212
0110-MORITZ-01-33,Fliffis B,-16.04,-2.224,11.75,44.505,-491.17,10.553,-27.93,-4.559,-5.499,-20.447,-423.509,-110.116,-6.648,1.32,-13.438,142.878,139.559,-228.436,0.075,0.164,9.202,-6.638,250.545,-24.437
0115-JANEIKE-01-115,Salto B,2.344,0.189,18.205,7.577,23.774,-32.283,-9.935,0.475,-8.236,20.421,393.078,22.093,-4.129,0.216,-2.258,40.022,203.722,-15.305,7.197,-0.601,15.246,5.261,110.81,-4.811
20191007-1150-FRANKFURT_2-01-196,Fliffis B,-21.452,3.972,11.051,-105.559,-589.029,35.35,-38.666,1.234,-5.394,-20.363,-612.442,9.64,-15.188,4.795,-11.684,76.282,-65.548,394.06,-2.526,-1.414,9.972,62.295,321.326,53.464
20191008-1207-FRANKFURT_2-01-114,3/4 Salto rw A,1.705,2.067,15.962,-3.786,104.765,-18.49,-1.665,-0.858,-3.981,-0.598,159.726,-20.567,-1.279,-1.167,-3.394,-9.184,197.05,-38.045,14.853,3.715,8.274,-0.613,178.54,-48.878
0609-1-01-200,Bauchsprung,2.017,-0.293,18.069,-3.167,5.643,-0.813,-0.522,-0.256,-0.111,-6.205,-98.546,-11.193,0.148,-0.137,-0.702,13.405,-51.339,-2.131,17.372,0.215,9.927,-13.789,46.434,-9.127
0609-4-01-138,Schraubensalto C,2.443,2.336,16.925,89.527,174.301,146.178,-12.075,-1.794,-3.512,100.86,-106.634,459.04,-5.386,-2.425,-6.924,-64.355,152.509,216.007,1.278,-0.374,15.955,26.654,154.5,36.947
0609-1-01-422,Salto C,1.559,-0.599,14.838,20.562,75.783,-23.816,-10.37,0.037,-10.22,33.512,455.577,-21.667,-0.618,-0.444,-2.871,20.371,135.631,-27.438,5.026,-0.152,14.489,-6.635,105.834,-3.987
0609-4-01-458,Salto C,6.688,-0.472,12.509,-0.032,102.657,7.472,-11.181,-0.208,-4.734,10.709,396.277,-9.891,-1.355,-0.771,-2.471,1.017,121.756,4.761,8.43,-0.307,14.082,6.217,117.664,-3.589
0609-1-01-668,Bauchsprung,3.685,-0.63,19.086,-4.943,-18.72,8.434,-0.827,-0.243,0.206,-2.147,-78.001,-2.516,-0.328,-0.46,-1.454,-0.614,-74.866,11.126,17.851,1.086,9.107,-16.89,75.456,-33.195
20191007-1524-FRANKFURT_1-01-147,Salto A,3.064,2.365,13.848,13.678,228.717,-45.025,-1.352,-1.393,-6.947,6.89,192.689,-35.2,-3.789,-1.595,-6.762,-7.774,183.373,-1.056,4.068,2.055,17.389,52.234,216.455,-28.572
0827-BK2-01-13,Salto C,2.828,0.372,15.208,-0.74,70.231,-0.007,-9.694,0.951,-4.8,10.652,372.35,-14.757,-1.22,0.477,-1.938,-18.443,72.7,-12.123,4.046,0.68,15.123,2.053,144.014,8.961
20190930-1616-FRANKFURT_1-01-361,Barani C,-4.671,3.116,17.813,-59.384,-267.157,59.46,-3.09,1.627,-8.4,-81.256,-104.71,169.364,-1.265,-1.159,-5.45,-116.259,55.144,150.095,3.401,-0.046,14.303,-3.62,133.891,61.139
20191007-1534-FRANKFURT_2-01-38,Barani A,-1.84,5.173,16.486,-36.114,-176.032,116.104,-3.01,-1.042,-8.929,-149.585,-54.042,215.569,-3.741,-2.959,-7.092,-80.924,127.833,171.764,4.958,0.213,10.463,-7.414,237.397,-2.679
0827-BK1-01-38,Salto C,3.517,-0.848,15.045,9.746,95.084,12.537,-11.001,0.035,-6.329,4.792,359.707,0.797,-1.814,-0.176,-2.173,5.927,130.852,1.936,6.466,-0.556,14.373,1.052,120.828,-0.512
20191008-1207-FRANKFURT_2-01-312,Salto C,-0.139,5.516,13.078,-15.551,52.652,-27.595,-13.942,0.653,-8.003,80.032,464.8,-72.547,-1.74,-0.944,-2.394,24.824,90.211,-22.971,5.165,4.989,15.743,40.223,186.409,-50.558
20191003-1152-FRANKFURT_1-01-129,Fliffis C,-21.553,-0.006,13.869,-5.467,-583.545,14.471,-45.413,-9.858,-18.334,135.88,-593.348,-95.301,-5.226,-4.442,-15.849,141.033,19.071,-252.018,-2.899,1.505,6.865,33.688,247.773,-90.846
