SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_I_ABS_x LapEnd,DJump_I_ABS_y LapEnd,DJump_I_ABS_z LapEnd,DJump_ABS_I_x LapEnd,DJump_ABS_I_y LapEnd,DJump_ABS_I_z LapEnd,DJump_SIG_I_S1_x LapEnd,DJump_SIG_I_S1_y LapEnd,DJump_SIG_I_S1_z LapEnd,DJump_SIG_I_S2_x LapEnd,DJump_SIG_I_S2_y LapEnd,DJump_SIG_I_S2_z LapEnd,DJump_SIG_I_S3_x LapEnd,DJump_SIG_I_S3_y LapEnd,DJump_SIG_I_S3_z LapEnd,DJump_SIG_I_S4_x LapEnd,DJump_SIG_I_S4_y LapEnd,DJump_SIG_I_S4_z LapEnd,DJump_I_ABS_S1_x LapEnd,DJump_I_ABS_S1_y LapEnd,DJump_I_ABS_S1_z LapEnd,DJump_I_ABS_S2_x LapEnd,DJump_I_ABS_S2_y LapEnd,DJump_I_ABS_S2_z LapEnd,DJump_I_ABS_S3_x LapEnd,DJump_I_ABS_S3_y LapEnd,DJump_I_ABS_S3_z LapEnd,DJump_I_ABS_S4_x LapEnd,DJump_I_ABS_S4_y LapEnd,DJump_I_ABS_S4_z LapEnd,DJump_ABS_I_S1_x LapEnd,DJump_ABS_I_S1_y LapEnd,DJump_ABS_I_S1_z LapEnd,DJump_ABS_I_S2_x LapEnd,DJump_ABS_I_S2_y LapEnd,DJump_ABS_I_S2_z LapEnd,DJump_ABS_I_S3_x LapEnd,DJump_ABS_I_S3_y LapEnd,DJump_ABS_I_S3_z LapEnd,DJump_ABS_I_S4_x LapEnd,DJump_ABS_I_S4_y LapEnd,DJump_ABS_I_S4_z LapEnd,0_mean_Acc_N_Fil,0_std_Acc_N_Fil,0_mean_Gyro_x_R,0_std_Gyro_x_R,0_mean_Gyro_y_R,0_std_Gyro_y_R,0_mean_Gyro_z_R,0_std_Gyro_z_R,0_mean_Gyro_x_Fil,0_std_Gyro_x_Fil,0_mean_Gyro_y_Fil,0_std_Gyro_y_Fil,0_mean_Gyro_z_Fil,0_std_Gyro_z_Fil,25_mean_Acc_N_Fil,25_std_Acc_N_Fil,25_mean_Gyro_x_R,25_std_Gyro_x_R,25_mean_Gyro_y_R,25_std_Gyro_y_R,25_mean_Gyro_z_R,25_std_Gyro_z_R,25_mean_Gyro_x_Fil,25_std_Gyro_x_Fil,25_mean_Gyro_y_Fil,25_std_Gyro_y_Fil,25_mean_Gyro_z_Fil,25_std_Gyro_z_Fil,50_mean_Acc_N_Fil,50_std_Acc_N_Fil,50_mean_Gyro_x_R,50_std_Gyro_x_R,50_mean_Gyro_y_R,50_std_Gyro_y_R,50_mean_Gyro_z_R,50_std_Gyro_z_R,50_mean_Gyro_x_Fil,50_std_Gyro_x_Fil,50_mean_Gyro_y_Fil,50_std_Gyro_y_Fil,50_mean_Gyro_z_Fil,50_std_Gyro_z_Fil,75_mean_Acc_N_Fil,75_std_Acc_N_Fil,75_mean_Gyro_x_R,75_std_Gyro_x_R,75_mean_Gyro_y_R,75_std_Gyro_y_R,75_mean_Gyro_z_R,75_std_Gyro_z_R,75_mean_Gyro_x_Fil,75_std_Gyro_x_Fil,75_mean_Gyro_y_Fil,75_std_Gyro_y_Fil,75_mean_Gyro_z_Fil,75_std_Gyro_z_Fil
20191007-1159-FRANKFURT_1-01-264,Salto A,-16.909,325.248,-27.504,16.909,325.248,27.504,28.266,326.333,36.272,-3.283,95.46,-2.632,1.327,82.075,-1.484,-2.253,68.723,-9.575,-12.701,78.99,-13.813,3.283,95.46,2.632,-1.327,82.075,1.484,2.253,68.723,9.575,12.701,78.99,13.813,7.008,95.46,9.268,4.075,82.075,3.258,4.467,68.723,9.575,12.716,80.076,14.171,21.244,25.806,-8.092,18.94,235.477,91.098,-6.584,35.478,-9.105,12.604,233.192,58.37,-6.566,18.76,7.81,0.59,3.237,11.696,202.962,13.315,-3.586,8.892,3.154,9.367,202.529,9.37,-3.644,7.206,7.555,0.568,-5.643,12.411,170.084,18.04,-23.623,9.461,-5.54,11.436,170.486,17.036,-23.462,7.81,23.541,31.019,-31.362,35.794,194.563,99.653,-34.391,31.653,-29.777,26.43,193.423,86.183,-33.809,20.14
20191007-1159-FRANKFURT_1-01-265,Schraubensalto A,283.269,3.461,488.024,283.269,3.461,488.024,283.468,376.582,534.408,16.772,-98.986,91.987,152.974,-36.172,248.221,82.962,12.396,147.974,30.56,126.222,-0.158,16.772,98.986,91.987,152.974,36.172,248.221,82.962,-12.396,147.974,30.56,-119.3,-0.158,16.971,99.098,93.685,152.974,62.306,248.221,82.962,88.956,147.974,30.56,126.222,44.528,30.246,26.845,41.37,54.053,-250.792,134.565,229.448,233.066,42.76,55.146,-249.877,120.287,232.446,230.7,14.993,8.095,387.779,42.38,-90.396,163.871,630.959,149.7,383.434,35.585,-90.751,145.09,628.454,131.631,10.149,2.932,211.172,77.437,29.461,245.668,376.72,215.904,212.061,76.846,29.558,235.372,375.244,208.836,21.37,24.186,77.552,28.312,320.488,99.965,-1.147,128.19,76.858,26.869,319.2,84.722,0.449,119.388
20191007-1159-FRANKFURT_1-01-266,Strecksprung,-8.116,-0.344,-1.064,8.116,0.344,1.064,23.168,72.945,42.476,-0.674,15.267,6.824,-0.429,-17.483,0.181,-2.934,5.278,4.963,-4.079,-3.406,-13.032,0.674,15.267,6.824,0.429,-13.051,0.181,2.934,0.846,4.963,4.079,-2.718,-10.905,8.313,32.949,15.335,1.287,17.483,3.424,3.945,6.201,9.103,9.624,16.312,14.613,23.287,31.74,-1.649,26.185,37.498,89.678,16.591,48.071,-0.627,20.469,39.024,82.489,15.26,41.033,1.077,0.418,-1.02,3.307,-42.803,12.049,0.457,9.322,-0.903,2.531,-42.47,11.711,0.575,8.191,1.537,0.624,-7.143,10.296,12.71,14.283,12.085,27.282,-7.397,9.67,12.44,12.439,11.98,21.6,20.421,25.12,-10.093,24.671,-8.441,46.047,-32.219,45.652,-10.05,21.585,-7.997,39.811,-31.633,38.677
20191007-1159-FRANKFURT_1-01-272,Strecksprung,-1.436,-8.064,0.683,1.436,8.064,0.683,25.037,108.854,36.431,-2.043,22.128,4.95,-0.051,-23.656,1.181,-4.827,-22.038,1.076,5.485,15.503,-6.523,2.043,22.128,4.95,0.051,-20.599,1.181,4.827,22.038,1.076,-5.485,-15.503,-6.523,5.268,31.426,13.026,3.468,23.656,5.58,5.05,22.038,4.489,11.251,31.733,13.336,19.512,27.931,-5.004,13.914,54.423,89.843,12.034,36.451,-4.565,8.854,53.248,84.132,12.601,31.188,0.984,0.31,-0.129,9.444,-57.885,14.08,2.978,17.902,-0.352,8.146,-57.039,11.054,3.028,15.717,1.192,0.314,-11.77,7.94,-53.896,14.866,2.541,13.099,-12.046,6.507,-54.408,13.678,2.819,10.017,20.377,28.42,13.531,37.156,38.716,85.162,-16.179,41.556,13.55,30.853,39.358,78.652,-15.951,34.787
20191007-1159-FRANKFURT_1-01-291,Barani A,-75.728,89.215,176.43,75.728,89.215,176.43,82.294,301.016,195.007,-6.672,-78.646,33.733,-50.698,-10.58,106.242,-16.834,65.969,38.705,-1.524,112.471,-2.251,6.672,78.646,33.733,50.698,10.58,106.242,16.834,-65.969,38.705,1.524,65.958,-2.251,10.862,78.646,37.105,50.698,43.93,106.242,16.836,65.969,38.705,3.897,112.471,12.954,27.758,31.172,-16.115,28.518,-189.965,124.829,81.481,70.288,-16.752,26.74,-190.064,109.066,81.723,66.454,10.176,0.942,-122.459,30.801,-25.556,119.255,256.624,52.508,-121.578,29.404,-24.324,114.49,255.923,49.174,8.285,0.439,-40.86,39.919,160.12,11.816,93.945,80.047,-41.544,39.52,160.722,10.328,94.513,78.469,22.698,27.945,-3.757,10.798,272.448,77.308,-5.651,38.124,-3.482,7.331,273.332,60.796,-5.165,33.292
20191007-1159-FRANKFURT_1-01-292,Salto A,-5.504,344.65,-3.885,5.504,344.65,3.885,19.545,344.888,25.72,-7.584,94.922,-0.217,0.36,91.933,5.468,0.622,70.46,-1.315,1.098,87.335,-7.821,7.584,94.922,0.217,-0.36,91.933,5.034,-0.622,70.46,-1.315,-1.098,87.335,-0.051,8.419,94.922,7.28,4.721,91.933,5.635,1.93,70.46,2.524,4.474,87.574,10.28,21.964,27.435,-18.271,14.237,229.847,87.896,-0.724,29.932,-18.353,8.712,229.188,70.519,-1.757,14.08,8.108,1.273,0.733,14.073,222.603,23.556,13.405,10.477,0.342,12.284,221.297,20.92,13.71,6.375,7.017,0.332,1.538,5.005,170.935,31.418,-3.1,7.045,1.829,3.75,171.431,30.45,-2.953,5.636,18.203,26.541,2.437,15.329,211.313,85.864,-19.658,32.035,2.617,7.807,208.4,70.805,-19.258,26.35
20191007-1159-FRANKFURT_1-01-293,Schraubensalto A,208.437,88.559,531.406,208.437,88.559,531.406,216.257,341.947,551.04,5.338,-100.982,73.23,147.021,24.437,250.501,40.563,30.782,189.802,15.514,134.322,17.872,5.338,100.982,73.23,147.021,-24.437,250.501,40.563,-30.782,189.802,15.514,42.796,17.872,13.158,100.995,82.163,147.021,54.567,250.501,40.563,52.063,189.802,15.514,134.322,28.574,33.377,31.304,12.957,56.662,-245.101,126.401,177.743,207.122,15.837,54.707,-239.65,118.505,180.921,205.996,16.578,4.948,356.848,68.233,59.313,142.731,608.013,149.291,352.414,64.222,55.908,125.67,605.098,127.785,12.893,4.031,98.166,46.141,75.43,120.493,458.843,214.525,98.98,46.5,76.769,115.601,457.171,208.264,19.224,22.116,38.249,23.626,326.337,99.635,43.111,71.254,37.8,16.183,323.447,83.773,43.852,58.74
20191007-1159-FRANKFURT_1-01-299,Strecksprung,4.685,5.247,5.623,4.685,5.247,5.623,18.161,107.131,28.834,2.825,25.685,-0.614,2.226,-28.066,-2.583,-2.435,-18.624,9.864,2.068,26.252,-1.044,2.825,25.685,0.614,2.226,-23.305,2.583,-2.435,18.624,3.469,2.068,-15.757,-1.044,6.379,27.83,6.549,2.89,28.066,6.254,3.781,18.624,9.864,5.112,32.611,6.167,21.364,26.275,6.983,18.259,67.174,58.397,1.304,22.393,6.947,14.307,67.077,54.296,1.074,13.734,1.555,0.302,5.39,7.972,-75.781,22.953,-3.931,18.491,4.997,6.628,-75.505,20.737,-3.686,15.702,1.378,0.336,-7.041,8.918,-50.935,21.075,29.313,14.001,-6.939,8.286,-50.859,19.727,28.802,12.655,20.174,25.591,4.96,18.595,69.478,94.326,0.092,22.884,4.785,13.885,69.356,87.092,0.421,17.072
20191007-1159-FRANKFURT_1-01-305,Barani A,-86.27,58.639,163.834,86.27,58.639,163.834,102.877,310.095,184.8,2.753,-75.297,19.068,-64.227,-49.933,82.701,-21.5,62.266,67.143,-3.296,121.603,-5.078,2.753,75.297,19.068,58.721,49.933,82.701,21.5,-62.266,67.143,3.296,-4.325,-5.078,9.212,75.331,24.409,64.227,50.894,82.701,21.571,62.266,67.143,7.867,121.603,10.548,26.689,30.249,6.183,27.187,-184.789,136.501,49.446,47.273,5.312,25.614,-184.519,121.309,50.679,43.049,9.051,2.376,-157.181,24.374,-122.925,76.665,204.647,80.356,-155.333,24.371,-121.025,72.074,204.197,78.044,8.869,1.055,-52.97,39.776,150.73,35.054,166.7,116.748,-53.378,39.396,149.473,35.172,166.892,113.695,26.768,31.231,-8.79,22.673,296.411,110.998,-9.433,35.284,-8.692,14.399,298.177,93.788,-9.731,16.172
20191007-1159-FRANKFURT_1-01-306,Salto A,10.137,334.727,-10.948,10.137,334.727,10.948,20.904,336.161,31.022,5.074,95.037,0.557,2.435,88.058,-2.935,0.834,67.078,-5.323,1.795,84.554,-3.248,5.074,95.037,0.557,2.435,88.058,1.82,0.834,67.078,5.323,1.795,84.554,3.248,9.695,95.037,13.41,5.028,88.058,4.396,1.454,67.078,5.797,4.727,85.988,7.418,19.724,24.605,11.905,25.534,231.796,90.156,4.304,48.191,11.665,21.132,230.349,68.4,4.104,20.349,7.655,0.664,5.436,12.227,214.692,9.783,-4.254,13.02,5.427,10.66,213.749,8.391,-3.737,10.195,7.151,0.324,1.539,3.919,164.112,20.971,-10.092,10.994,1.684,2.707,165.057,19.921,-10.035,9.673,21.168,29.937,4.145,16.165,205.023,98.341,-5.594,23.672,3.794,7.924,202.126,84.101,-6.191,12.59
20191007-1159-FRANKFURT_1-01-307,Schraubensalto A,254.398,43.362,508.155,254.398,43.362,508.155,262.639,338.327,546.453,6.132,-91.586,88.629,137.439,-12.403,257.786,68.55,17.183,161.958,42.277,130.168,-0.218,6.132,91.586,88.629,137.439,12.403,257.786,68.55,-17.183,161.958,42.277,-43.444,-0.218,14.373,91.586,94.141,137.439,38.634,257.786,68.55,77.864,161.958,42.277,130.243,32.569,31.259,29.604,13.919,47.352,-229.913,154.056,221.091,217.85,16.609,47.525,-227.31,136.767,224.551,214.335,19.464,3.203,342.667,66.77,-30.801,120.371,647.887,98.946,339.358,60.885,-32.198,113.48,646.149,80.285,11.248,2.792,171.264,53.215,40.081,206.193,408.74,208.629,172.155,50.839,42.077,196.375,407.432,201.033,23.025,24.6,105.378,33.596,324.144,107.081,1.654,92.037,102.948,30.664,323.732,90.086,3.089,81.846
20191007-1159-FRANKFURT_1-01-308,Grätschwinkel,-8.017,-1.989,2.645,8.017,1.989,2.645,37.306,208.769,45.165,0.178,29.359,3.668,-3.753,-68.442,13.554,-4.02,3.395,-6.648,-0.422,33.699,-7.929,0.178,29.359,3.668,3.397,9.723,13.554,4.02,-3.395,-6.648,0.422,-33.699,-7.929,14.686,29.532,10.472,10.462,68.442,13.925,7.401,73.706,12.003,4.757,37.09,8.764,22.538,31.576,-0.193,40.023,69.452,62.975,11.783,40.312,2.38,34.599,68.341,56.753,10.526,27.324,4.23,4.142,-9.42,32.004,-164.888,118.922,35.336,24.784,-10.236,27.975,-163.386,113.828,34.64,20.421,8.063,4.626,-10.095,18.984,8.09,196.083,-12.982,30.768,-9.636,17.026,6.925,190.839,-12.293,22.882,22.866,28.757,-1.633,14.19,79.197,75.963,-16.151,17.428,-1.681,10.828,80.313,71.746,-15.294,9.216
20191007-1159-FRANKFURT_1-01-311,Strecksprung,-4.68,-44.575,4.221,4.68,44.575,4.221,26.468,150.779,33.881,-2.567,-16.543,2.617,8.267,-56.071,8.503,-5.158,-15.812,4.733,-5.222,43.85,-11.631,2.567,16.543,2.617,3.132,56.071,8.503,-5.158,15.812,4.733,4.139,-43.85,-11.631,4.933,21.354,5.839,8.268,56.071,9.991,6.552,26.052,4.733,6.714,47.302,13.318,25.737,35.362,-6.702,15.216,-40.565,39.703,9.206,20.892,-6.264,11.318,-39.933,37.079,8.029,13.848,1.694,0.496,19.247,6.146,-135.616,24.951,23.303,19.145,18.891,4.953,-135.03,23.941,23.322,17.521,1.968,0.27,-12.968,12.025,-38.594,65.313,14.288,6.575,-12.668,11.365,-38.318,64.522,14.189,5.831,25.945,33.298,-13.163,13.288,103.117,73.718,-25.363,41.014,-13.078,7.179,101.11,62.294,-23.753,20.305
20191007-1159-FRANKFURT_1-01-323,Barani A,-72.445,96.473,172.343,72.445,96.473,172.343,90.898,310.869,190.094,4.441,-76.121,29.78,-48.5,-17.041,106.072,-21.344,74.169,40.825,-7.041,115.466,-4.334,4.441,76.121,29.78,39.619,17.041,106.072,21.344,-74.169,40.825,7.041,77.479,-4.334,12.385,76.121,33.924,48.5,45.114,106.072,21.379,74.169,41.261,8.635,115.466,8.838,25.784,31.035,10.333,37.018,-182.76,99.863,73.561,58.651,9.565,33.897,-181.573,87.586,74.214,54.362,9.531,0.953,-116.217,29.089,-43.235,110.117,256.05,78.856,-115.741,26.717,-41.901,107.133,254.174,75.034,8.363,0.722,-51.93,40.727,176.294,15.144,101.403,88.586,-52.211,39.23,176.022,12.182,102.542,88.905,25.166,29.747,-17.277,19.694,276.073,86.245,-7.447,22.311,-17.329,13.111,278.132,70.921,-8.196,13.262
20191007-1159-FRANKFURT_1-01-324,Salto A,-12.304,343.439,-23.648,12.304,343.439,23.648,25.42,343.991,37.159,0.203,98.371,-12.375,-4.539,89.046,2.156,-1.273,69.667,-2.764,-6.695,86.355,-10.666,0.203,98.371,12.375,4.132,89.046,-2.156,1.273,69.667,2.764,6.695,86.355,10.666,7.961,98.371,13.356,5.37,89.046,5.657,1.434,69.667,3.659,10.655,86.907,14.487,20.136,26.363,-0.042,21.574,235.331,86.4,-26.811,25.966,0.085,17.395,233.061,56.783,-25.871,15.769,7.646,0.882,-11.495,11.7,213.949,19.128,8.147,17.34,-11.299,10.22,213.829,15.499,8.384,14.563,7.196,0.546,-3.607,2.629,167.141,26.853,-3.738,9.09,-3.564,1.975,167.055,25.261,-3.521,7.99,20.725,28.696,-16.737,36.205,206.406,94.365,-22.834,40.416,-16.369,30.006,204.292,80.512,-24.137,22.804
20191007-1159-FRANKFURT_1-01-325,Schraubensalto A,186.088,88.689,527.6,186.088,88.689,527.6,191.002,352.189,577.403,27.009,-106.113,69.367,131.691,4.19,315.963,16.073,66.057,137.402,11.315,124.554,4.868,27.009,106.113,69.367,131.691,-4.19,315.963,16.073,-66.057,137.402,11.315,52.824,4.868,28.244,106.201,100.264,131.691,51.022,315.963,16.073,70.413,137.402,14.994,124.554,23.774,31.632,29.698,64.708,48.51,-257.449,151.878,170.491,253.045,66.263,47.449,-254.56,139.538,174.464,245.835,23.688,2.521,318.194,64.505,8.292,144.048,769.719,58.252,314.087,59.836,8.415,124.387,764.921,50.234,11.498,2.703,38.097,25.526,161.411,103.161,333.289,215.116,39.914,27.405,160.862,101.116,335.23,212.2,28.11,30.865,25.859,31.879,298.725,104.626,13.736,65.517,25.841,27.677,299.751,87.124,14.663,57.864
20191007-1159-FRANKFURT_1-01-326,Grätschwinkel,-2.61,1.12,16.237,2.61,1.12,16.237,30.825,198.414,35.51,-0.9,17.398,4.726,3.907,-92.187,6.304,-4.516,47.602,-4.051,-1.101,28.308,9.258,0.9,17.398,4.726,2.108,57.392,6.304,-1.499,-47.602,-4.051,1.101,-26.067,9.258,7.389,25.278,9.917,10.011,92.187,7.895,7.111,50.519,5.998,6.314,30.43,11.699,18.741,28.009,-2.704,24.175,40.885,63.817,14.353,26.526,-1.746,19.014,38.552,55.212,13.194,20.192,5.486,2.081,8.886,26.084,-224.06,81.221,18.239,16.482,8.454,24.253,-221.452,75.497,18.494,11.802,6.905,2.742,-11.52,17.787,115.206,72.019,-7.094,15.24,-11.256,9.73,113.306,69.105,-6.832,9.521,21.813,28.434,-2.993,19.978,66.466,41.633,24.651,37.083,-3.888,16.243,69.026,21.093,22.878,17.466
20191007-1159-FRANKFURT_1-01-337,Strecksprung,-6.26,2.68,-1.76,6.26,2.68,1.76,12.121,109.588,33.939,-1.927,32.875,-1.484,-1.625,-12.404,4.08,-0.812,-32.393,-3.043,-1.896,14.602,-1.314,1.927,32.875,1.484,1.625,-12.404,1.113,0.812,-8.549,-2.15,1.896,-9.242,1.314,4.363,33.822,9.85,3.571,13.128,7.904,1.358,32.393,4.638,2.829,30.244,11.548,21.265,30.308,-4.952,11.172,74.265,51.962,-0.465,30.048,-4.671,6.959,73.767,46.447,0.299,23.846,1.067,0.524,-4.258,8.667,-29.588,26.922,12.296,18.833,-4.631,6.39,-29.954,26.077,12.252,16.13,1.242,0.495,-2.387,3.402,-75.704,11.273,-4.012,10.432,-2.336,2.252,-75.259,9.441,-3.682,9.24,20.235,30.198,-4.886,8.837,33.746,83.551,-0.561,30.088,-5.082,6.433,33.032,76.954,-1.173,26.71
20191007-1159-FRANKFURT_1-01-340,Fliffis C,-13.53,-343.795,186.818,13.53,343.795,186.818,68.67,685.72,216.134,12.572,-213.347,0.084,-0.119,-273.207,18.507,-29.701,2.753,151.212,3.718,140.005,17.015,12.572,213.347,0.084,-0.119,273.207,18.507,4.795,-2.753,151.212,-3.718,-140.005,17.015,13.451,214.668,14.588,13.423,273.207,23.935,30.237,57.84,151.212,11.559,140.005,26.399,54.493,25.932,29.402,24.585,-509.106,234.828,3.139,45.49,28.009,19.493,-510.766,218.892,4.483,29.484,51.788,9.401,-0.814,34.353,-651.63,130.851,47.002,66.927,-1.614,33.048,-647.608,128.293,50.202,68.674,18.2,4.205,-71.587,48.668,5.449,159.46,364.689,68.349,-70.846,41.293,1.496,158.906,360.21,62.005,26.14,27.677,8.438,30.468,332.468,136.655,43.253,73.289,8.38,26.484,332.173,109.468,45.003,66.29
20191007-1159-FRANKFURT_1-01-341,Salto B,-7.541,339.1,-21.176,7.541,339.1,21.176,33.644,440.274,52.847,1.729,6.964,-7.478,-3.403,175.546,-6.19,-0.906,78.373,5.205,-4.961,78.217,-12.713,1.729,6.964,7.478,-0.055,175.546,6.19,0.906,78.373,-5.205,4.961,78.217,12.713,10.394,80.926,15.85,8.222,199.481,12.055,5.129,78.373,10.217,9.899,81.493,14.726,24.507,27.59,3.578,30.324,17.063,224.449,-15.205,45.62,4.022,21.174,17.784,204.691,-15.769,17.717,16.139,8.829,-8.467,20.964,419.056,298.856,-11.845,31.806,-8.583,17.524,417.674,272.868,-10.696,24.029,8.084,5.406,-2.923,16.322,189.699,131.647,15.361,27.025,-2.949,14.777,190.508,125.016,14.4,24.698,23.462,30.619,-12.546,31.213,187.748,107.858,-27.733,30.606,-10.823,24.662,185.995,93.247,-26.285,11.714
20191007-1159-FRANKFURT_1-01-342,Barani A,-53.748,75.603,170.917,53.748,75.603,170.917,66.829,303.812,203.387,3.139,-74.165,17.138,-48.156,-34.574,114.913,-4.633,67.653,47.29,-4.098,116.689,-8.424,3.139,74.165,17.138,41.877,34.574,114.913,4.633,-67.653,47.29,4.098,34.517,-8.424,7.071,74.165,21.718,48.156,45.306,114.913,5.579,67.653,55.027,6.023,116.689,11.729,25.827,29.454,7.164,19.621,-182.914,112.994,44.944,57.906,4.665,15.316,-182.167,98.147,44.652,52.845,10.596,1.006,-118.893,28.179,-85.297,99.012,286.441,55.861,-117.059,27.216,-83.731,96.203,284.939,55.005,8.839,1.217,-11.677,13.641,165.943,21.858,117.361,139.082,-12.858,13.546,166.044,18.646,117.923,135.022,23.663,28.313,-10.555,14.028,285.423,88.837,-17.629,38.825,-10.846,9.042,286.051,71.695,-17.838,23.14
20191007-1159-FRANKFURT_1-01-343,Salto A,-20.274,335.292,-19.894,20.274,335.292,19.894,27.194,337.118,37.985,-5.634,98.25,-6.457,-5.205,89.325,2.664,-1.674,58.229,-7.758,-7.761,89.487,-8.343,5.634,98.25,6.457,5.205,89.325,-2.664,1.674,58.229,7.758,7.761,89.487,8.343,8.904,98.25,15.432,6.875,89.325,3.541,3.375,58.229,7.775,8.04,91.314,11.237,21.736,28.361,-14.206,19.949,237.334,87.299,-12.735,46.214,-14.43,13.081,236.113,58.857,-11.972,28.005,7.607,0.842,-13.164,14.521,215.671,15.072,9.403,9.389,-12.893,12.03,214.975,14.14,8.431,4.399,7.164,0.833,-4.673,10.209,140.321,29.936,-15.843,14.334,-4.469,9.854,141.359,28.234,-15.424,13.049,23.717,30.209,-19.002,17.399,214.259,113.202,-18.106,34.661,-18.033,12.873,211.726,99.088,-18.704,24.14
20191007-1159-FRANKFURT_1-01-344,Schraubensalto A,230.629,52.029,493.011,230.629,52.029,493.011,250.391,368.567,498.244,14.21,-101.162,92.524,170.453,-30.844,255.423,45.226,60.384,136.207,0.74,123.651,8.858,14.21,101.162,92.524,170.453,30.844,255.423,45.226,-60.384,136.207,0.74,-19.593,8.858,22.402,101.162,94.732,170.453,69.339,255.423,45.226,74.414,136.347,12.311,123.651,11.741,30.907,27.43,33.379,65.655,-250.774,144.904,228.407,217.326,35.801,66.72,-248.386,130.446,232.06,213.947,16.085,3.727,421.229,61.435,-77.186,191.726,635.864,99.194,416.19,56.687,-75.357,158.876,633.303,88.975,11.563,2.535,112.273,76.074,146.532,137.216,341.269,200.265,113.095,77.264,145.029,133.878,339.67,195.836,25.351,27.499,1.211,35.241,305.284,94.256,25.079,29.769,2.339,29.797,305.163,75.634,25.15,19.484
20191007-1159-FRANKFURT_1-01-345,Grätschwinkel,-16.371,-7.113,-11.961,16.371,7.113,11.961,30.579,221.34,41.209,-4.319,-23.179,3.142,-4.023,-51.201,-1.291,-3.445,58.457,-12.587,-4.585,8.81,-1.224,4.319,23.179,3.142,4.023,51.201,-1.291,3.445,-58.457,8.886,4.585,-8.81,1.224,11.271,58.344,11.894,8.263,86.829,5.826,5.814,59.03,12.618,5.231,17.138,10.873,22.905,29.606,-10.821,31.398,-55.824,165.866,10.605,32.834,-10.461,25.604,-56.537,158.855,11.306,20.744,11.197,4.101,-10.675,22.1,-128.639,205.944,-0.06,17.383,-11.664,20.355,-128.185,197.923,-0.807,13.638,4.91,2.914,-8.804,15.842,141.517,84.073,-27.767,27.198,-8.608,12.111,141.394,79.444,-26.745,23.024,19.479,27.441,-11.738,19.122,19.814,63.455,0.174,41.006,-11.426,11.859,18.326,34.528,-0.296,16.803
20191007-1159-FRANKFURT_1-01-346,Barani C,-4.717,-22.798,175.831,4.717,22.798,175.831,44.038,327.684,210.293,12.76,-143.581,6.078,-16.936,-30.18,106.385,-1.504,47.069,69.865,0.963,103.894,-6.497,12.76,143.581,6.078,-8.583,30.18,106.385,1.504,-47.069,69.865,-0.963,-103.894,-6.497,16.687,143.581,21.169,16.983,33.14,106.385,5.856,47.069,73.172,4.511,103.894,9.567,34.289,28.401,30.724,38.429,-349.298,142.967,17.641,55.814,30.49,34.35,-345.852,136.149,17.727,50.879,10.1,3.214,-41.74,26.973,-77.005,105.594,260.784,105.723,-41.463,22.22,-78.397,99.211,261.764,99.059,7.125,1.122,-4.413,19.95,113.328,32.398,174.256,158.104,-4.648,19.221,113.467,32.183,174.142,152.611,23.38,30.15,1.743,14.18,252.811,83.549,-12.953,26.155,2.277,8.897,253.768,63.49,-13.314,18.389
20191007-1159-FRANKFURT_1-01-347,Salto C,-14.508,342.467,-28.173,14.508,342.467,28.173,37.629,401.207,52.224,3.816,47.81,-2.251,1.95,183.681,-12.453,-7.142,35.639,-8.602,-13.132,75.337,-4.867,3.816,47.81,2.251,1.95,183.681,12.453,-4.391,35.639,8.602,13.132,75.337,4.867,6.925,106.28,12.484,10.342,183.681,22.847,7.142,35.639,8.602,13.22,75.607,8.291,24.036,25.91,8.784,17.157,111.525,311.762,-2.207,40.258,7.485,10.889,106.44,250.543,0.182,23.431,13.396,7.162,4.082,35.444,444.607,184.839,-27.344,79.866,4.433,22.582,446.294,176.462,-29.689,32.819,4.435,1.074,-17.697,7.277,85.278,26.608,-17.828,8.596,-17.303,6.601,87.827,26.581,-17.901,7.415,20.549,29.691,-32.5,12.743,180.659,72.509,-9.121,26.436,-32.117,6.685,179.201,58.685,-8.989,14.371
20191007-1159-FRANKFURT_1-01-348,3/4 Salto vw A,12.93,-272.858,18.888,12.93,272.858,18.888,20.566,302.559,38.062,5.917,-12.878,4.108,-0.576,-47.857,2.908,4.542,-115.835,4.659,3.045,-96.288,7.212,5.917,12.878,4.108,-0.576,47.857,2.908,4.542,115.835,4.659,3.045,96.288,7.212,8.168,24.911,10.993,1.775,48.803,3.886,4.542,115.835,4.668,6.08,113.01,18.514,21.777,31.066,12.678,18.252,-29.883,78.708,12.108,27.083,12.131,13.765,-29.194,62.836,11.856,15.373,1.459,0.603,-1.821,4.601,-108.44,64.269,9.459,8.506,-1.614,3.68,-108.673,62.238,9.577,5.992,3.895,2.551,9.654,3.469,-260.858,51.248,13.384,4.821,9.467,2.336,-260.798,50.151,13.28,2.448,29.106,34.872,6.298,17.26,-216.084,232.249,19.151,122.188,6.352,8.649,-217.402,122.372,19.533,20.818
