Acc_N_Fil,Gyro_x_R,Gyro_y_R,Gyro_z_R,Gyro_x_Fil,Gyro_y_Fil,Gyro_z_Fil,SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_I_ABS_x LapEnd,DJump_I_ABS_y LapEnd,DJump_I_ABS_z LapEnd,DJump_ABS_I_x LapEnd,DJump_ABS_I_y LapEnd,DJump_ABS_I_z LapEnd,DJump_SIG_I_S1_x LapEnd,DJump_SIG_I_S1_y LapEnd,DJump_SIG_I_S1_z LapEnd,DJump_SIG_I_S2_x LapEnd,DJump_SIG_I_S2_y LapEnd,DJump_SIG_I_S2_z LapEnd,DJump_SIG_I_S3_x LapEnd,DJump_SIG_I_S3_y LapEnd,DJump_SIG_I_S3_z LapEnd,DJump_SIG_I_S4_x LapEnd,DJump_SIG_I_S4_y LapEnd,DJump_SIG_I_S4_z LapEnd,DJump_I_ABS_S1_x LapEnd,DJump_I_ABS_S1_y LapEnd,DJump_I_ABS_S1_z LapEnd,DJump_I_ABS_S2_x LapEnd,DJump_I_ABS_S2_y LapEnd,DJump_I_ABS_S2_z LapEnd,DJump_I_ABS_S3_x LapEnd,DJump_I_ABS_S3_y LapEnd,DJump_I_ABS_S3_z LapEnd,DJump_I_ABS_S4_x LapEnd,DJump_I_ABS_S4_y LapEnd,DJump_I_ABS_S4_z LapEnd,DJump_ABS_I_S1_x LapEnd,DJump_ABS_I_S1_y LapEnd,DJump_ABS_I_S1_z LapEnd,DJump_ABS_I_S2_x LapEnd,DJump_ABS_I_S2_y LapEnd,DJump_ABS_I_S2_z LapEnd,DJump_ABS_I_S3_x LapEnd,DJump_ABS_I_S3_y LapEnd,DJump_ABS_I_S3_z LapEnd,DJump_ABS_I_S4_x LapEnd,DJump_ABS_I_S4_y LapEnd,DJump_ABS_I_S4_z LapEnd
104.537,5.2,-10.4,-57.44,-0.87,6.43,-37.23,0609-1-01-887,Von Bauch in Stand,0.694,36.083,7.942,0.694,36.083,7.942,17.479,74.409,40.844,2.351,-13.269,1.083,0.589,8.76,0.594,-0.396,6.982,-0.724,-1.849,33.61,6.989,2.351,13.269,1.083,0.589,-8.76,0.594,-0.396,-2.037,-0.724,-1.849,33.61,6.989,7.068,24.234,19.892,2.168,8.76,3.839,1.114,7.676,5.412,7.129,33.739,11.7
1.358,8.4,21.92,9.6,11.02,22.09,13.69,0609-1-01-887,Von Bauch in Stand,0.694,36.083,7.942,0.694,36.083,7.942,17.479,74.409,40.844,2.351,-13.269,1.083,0.589,8.76,0.594,-0.396,6.982,-0.724,-1.849,33.61,6.989,2.351,13.269,1.083,0.589,-8.76,0.594,-0.396,-2.037,-0.724,-1.849,33.61,6.989,7.068,24.234,19.892,2.168,8.76,3.839,1.114,7.676,5.412,7.129,33.739,11.7
0.713,-2.4,14.88,-12.64,-3.7,15.68,-7.67,0609-1-01-887,Von Bauch in Stand,0.694,36.083,7.942,0.694,36.083,7.942,17.479,74.409,40.844,2.351,-13.269,1.083,0.589,8.76,0.594,-0.396,6.982,-0.724,-1.849,33.61,6.989,2.351,13.269,1.083,0.589,-8.76,0.594,-0.396,-2.037,-0.724,-1.849,33.61,6.989,7.068,24.234,19.892,2.168,8.76,3.839,1.114,7.676,5.412,7.129,33.739,11.7
0.875,-8.32,28.08,-15.68,-6.74,29.98,-15.81,0609-1-01-887,Von Bauch in Stand,0.694,36.083,7.942,0.694,36.083,7.942,17.479,74.409,40.844,2.351,-13.269,1.083,0.589,8.76,0.594,-0.396,6.982,-0.724,-1.849,33.61,6.989,2.351,13.269,1.083,0.589,-8.76,0.594,-0.396,-2.037,-0.724,-1.849,33.61,6.989,7.068,24.234,19.892,2.168,8.76,3.839,1.114,7.676,5.412,7.129,33.739,11.7
111.923,36.12,108.48,48.44,12.16,116.76,46.03,20190930-1247-FRANKFURT_2-01-263,3/4 Salto rw A,22.94,321.746,-3.415,22.94,321.746,3.415,34.432,321.814,50.048,5.981,64.6,3.503,4.555,70.721,-5.825,0.158,80.921,-7.021,12.247,105.504,5.928,5.981,64.6,3.503,4.555,70.721,-1.181,0.158,80.921,7.021,12.247,105.504,-5.928,8.693,64.6,11.864,4.737,70.721,7.438,1.768,80.921,7.246,19.234,105.572,23.5
3.194,20.4,106.0,-20.24,15.5,108.61,-18.45,20190930-1247-FRANKFURT_2-01-263,3/4 Salto rw A,22.94,321.746,-3.415,22.94,321.746,3.415,34.432,321.814,50.048,5.981,64.6,3.503,4.555,70.721,-5.825,0.158,80.921,-7.021,12.247,105.504,5.928,5.981,64.6,3.503,4.555,70.721,-1.181,0.158,80.921,7.021,12.247,105.504,-5.928,8.693,64.6,11.864,4.737,70.721,7.438,1.768,80.921,7.246,19.234,105.572,23.5
3.618,5.6,137.6,-13.96,3.26,145.3,-7.63,20190930-1247-FRANKFURT_2-01-263,3/4 Salto rw A,22.94,321.746,-3.415,22.94,321.746,3.415,34.432,321.814,50.048,5.981,64.6,3.503,4.555,70.721,-5.825,0.158,80.921,-7.021,12.247,105.504,5.928,5.981,64.6,3.503,4.555,70.721,-1.181,0.158,80.921,7.021,12.247,105.504,-5.928,8.693,64.6,11.864,4.737,70.721,7.438,1.768,80.921,7.246,19.234,105.572,23.5
4.043,-2.92,186.0,-18.96,-6.49,184.4,-10.34,20190930-1247-FRANKFURT_2-01-263,3/4 Salto rw A,22.94,321.746,-3.415,22.94,321.746,3.415,34.432,321.814,50.048,5.981,64.6,3.503,4.555,70.721,-5.825,0.158,80.921,-7.021,12.247,105.504,5.928,5.981,64.6,3.503,4.555,70.721,-1.181,0.158,80.921,7.021,12.247,105.504,-5.928,8.693,64.6,11.864,4.737,70.721,7.438,1.768,80.921,7.246,19.234,105.572,23.5
85.494,36.48,183.68,19.2,29.87,211.46,10.12,0609-1-01-648,Doppelsalto C,18.093,696.617,-28.189,18.093,696.617,28.189,40.561,697.097,57.767,3.299,74.314,-5.198,-2.258,326.359,-12.751,12.298,195.745,2.872,4.754,100.198,-13.112,3.299,74.314,5.198,-2.258,326.359,12.751,12.298,195.745,-2.872,4.754,100.198,13.112,7.133,74.794,16.821,7.126,326.359,14.601,15.686,195.745,9.807,10.615,100.198,16.538
30.252,-26.08,456.24,-16.96,-23.1,445.89,-14.79,0609-1-01-648,Doppelsalto C,18.093,696.617,-28.189,18.093,696.617,28.189,40.561,697.097,57.767,3.299,74.314,-5.198,-2.258,326.359,-12.751,12.298,195.745,2.872,4.754,100.198,-13.112,3.299,74.314,5.198,-2.258,326.359,12.751,12.298,195.745,-2.872,4.754,100.198,13.112,7.133,74.794,16.821,7.126,326.359,14.601,15.686,195.745,9.807,10.615,100.198,16.538
47.63,-54.48,830.96,-18.32,-38.41,814.69,-16.46,0609-1-01-648,Doppelsalto C,18.093,696.617,-28.189,18.093,696.617,28.189,40.561,697.097,57.767,3.299,74.314,-5.198,-2.258,326.359,-12.751,12.298,195.745,2.872,4.754,100.198,-13.112,3.299,74.314,5.198,-2.258,326.359,12.751,12.298,195.745,-2.872,4.754,100.198,13.112,7.133,74.794,16.821,7.126,326.359,14.601,15.686,195.745,9.807,10.615,100.198,16.538
9.365,33.76,167.12,-30.32,32.1,166.86,-31.2,0609-1-01-648,Doppelsalto C,18.093,696.617,-28.189,18.093,696.617,28.189,40.561,697.097,57.767,3.299,74.314,-5.198,-2.258,326.359,-12.751,12.298,195.745,2.872,4.754,100.198,-13.112,3.299,74.314,5.198,-2.258,326.359,12.751,12.298,195.745,-2.872,4.754,100.198,13.112,7.133,74.794,16.821,7.126,326.359,14.601,15.686,195.745,9.807,10.615,100.198,16.538
117.796,59.0,-59.88,-45.24,49.46,-44.73,-32.44,20190930-1247-FRANKFURT_2-01-314,Cody C,-9.62,385.227,5.246,9.62,385.227,5.246,51.493,487.503,76.598,-15.979,-25.511,-14.611,7.475,242.164,6.334,-5.35,87.548,1.546,4.235,81.026,11.976,15.979,25.511,14.611,-7.475,191.142,-6.334,5.35,87.548,-1.546,-4.235,81.026,-1.485,24.369,76.765,28.581,11.735,242.164,19.626,5.766,87.548,9.551,9.624,81.026,18.84
18.333,-33.28,350.48,-47.28,-23.46,371.56,-27.6,20190930-1247-FRANKFURT_2-01-314,Cody C,-9.62,385.227,5.246,9.62,385.227,5.246,51.493,487.503,76.598,-15.979,-25.511,-14.611,7.475,242.164,6.334,-5.35,87.548,1.546,4.235,81.026,11.976,15.979,25.511,14.611,-7.475,191.142,-6.334,5.35,87.548,-1.546,-4.235,81.026,-1.485,24.369,76.765,28.581,11.735,242.164,19.626,5.766,87.548,9.551,9.624,81.026,18.84
21.084,-22.8,410.2,33.0,-15.77,417.9,-7.89,20190930-1247-FRANKFURT_2-01-314,Cody C,-9.62,385.227,5.246,9.62,385.227,5.246,51.493,487.503,76.598,-15.979,-25.511,-14.611,7.475,242.164,6.334,-5.35,87.548,1.546,4.235,81.026,11.976,15.979,25.511,14.611,-7.475,191.142,-6.334,5.35,87.548,-1.546,-4.235,81.026,-1.485,24.369,76.765,28.581,11.735,242.164,19.626,5.766,87.548,9.551,9.624,81.026,18.84
5.3,-9.88,130.2,22.96,-8.61,130.08,19.25,20190930-1247-FRANKFURT_2-01-314,Cody C,-9.62,385.227,5.246,9.62,385.227,5.246,51.493,487.503,76.598,-15.979,-25.511,-14.611,7.475,242.164,6.334,-5.35,87.548,1.546,4.235,81.026,11.976,15.979,25.511,14.611,-7.475,191.142,-6.334,5.35,87.548,-1.546,-4.235,81.026,-1.485,24.369,76.765,28.581,11.735,242.164,19.626,5.766,87.548,9.551,9.624,81.026,18.84
101.687,-28.36,197.92,-49.24,-8.63,206.9,29.18,20190930-1247-FRANKFURT_2-01-173,Salto A,-9.46,344.499,-13.786,9.46,344.499,13.786,32.069,344.499,45.522,2.526,89.376,2.664,1.326,95.25,-9.77,-7.026,80.861,-5.777,-6.287,79.012,-0.904,2.526,89.376,2.664,1.326,95.25,4.442,-0.679,80.861,5.777,6.287,79.012,0.904,9.627,89.376,16.33,4.573,95.25,9.819,7.026,80.861,5.777,10.844,79.012,13.596
6.691,10.24,194.4,-12.08,12.25,186.72,-16.06,20190930-1247-FRANKFURT_2-01-173,Salto A,-9.46,344.499,-13.786,9.46,344.499,13.786,32.069,344.499,45.522,2.526,89.376,2.664,1.326,95.25,-9.77,-7.026,80.861,-5.777,-6.287,79.012,-0.904,2.526,89.376,2.664,1.326,95.25,4.442,-0.679,80.861,5.777,6.287,79.012,0.904,9.627,89.376,16.33,4.573,95.25,9.819,7.026,80.861,5.777,10.844,79.012,13.596
6.514,-9.12,217.36,-25.2,-11.13,215.39,-23.02,20190930-1247-FRANKFURT_2-01-173,Salto A,-9.46,344.499,-13.786,9.46,344.499,13.786,32.069,344.499,45.522,2.526,89.376,2.664,1.326,95.25,-9.77,-7.026,80.861,-5.777,-6.287,79.012,-0.904,2.526,89.376,2.664,1.326,95.25,4.442,-0.679,80.861,5.777,6.287,79.012,0.904,9.627,89.376,16.33,4.573,95.25,9.819,7.026,80.861,5.777,10.844,79.012,13.596
7.027,-5.04,137.04,-5.92,-6.39,141.05,-9.46,20190930-1247-FRANKFURT_2-01-173,Salto A,-9.46,344.499,-13.786,9.46,344.499,13.786,32.069,344.499,45.522,2.526,89.376,2.664,1.326,95.25,-9.77,-7.026,80.861,-5.777,-6.287,79.012,-0.904,2.526,89.376,2.664,1.326,95.25,4.442,-0.679,80.861,5.777,6.287,79.012,0.904,9.627,89.376,16.33,4.573,95.25,9.819,7.026,80.861,5.777,10.844,79.012,13.596
89.827,19.36,125.92,-26.08,27.3,132.55,-10.82,0609-1-01-678,Strecksprung,2.553,3.765,-0.44,2.553,3.765,0.44,18.648,37.705,20.973,3.853,11.646,-0.428,-4.398,-6.728,2.267,1.295,-6.831,1.174,1.802,5.678,-3.452,3.853,11.646,0.428,-3.309,-6.728,1.411,0.206,-3.006,1.174,1.802,1.853,-2.573,8.887,17.275,7.907,4.398,6.728,3.253,1.63,6.831,3.827,3.733,6.871,5.986
0.666,-17.04,-4.4,-0.48,-15.6,-8.66,-3.64,0609-1-01-678,Strecksprung,2.553,3.765,-0.44,2.553,3.765,0.44,18.648,37.705,20.973,3.853,11.646,-0.428,-4.398,-6.728,2.267,1.295,-6.831,1.174,1.802,5.678,-3.452,3.853,11.646,0.428,-3.309,-6.728,1.411,0.206,-3.006,1.174,1.802,1.853,-2.573,8.887,17.275,7.907,4.398,6.728,3.253,1.63,6.831,3.827,3.733,6.871,5.986
0.474,-5.36,-7.36,-4.64,-3.02,-13.28,-6.44,0609-1-01-678,Strecksprung,2.553,3.765,-0.44,2.553,3.765,0.44,18.648,37.705,20.973,3.853,11.646,-0.428,-4.398,-6.728,2.267,1.295,-6.831,1.174,1.802,5.678,-3.452,3.853,11.646,0.428,-3.309,-6.728,1.411,0.206,-3.006,1.174,1.802,1.853,-2.573,8.887,17.275,7.907,4.398,6.728,3.253,1.63,6.831,3.827,3.733,6.871,5.986
0.249,-1.68,-3.6,5.68,-0.02,-2.97,6.69,0609-1-01-678,Strecksprung,2.553,3.765,-0.44,2.553,3.765,0.44,18.648,37.705,20.973,3.853,11.646,-0.428,-4.398,-6.728,2.267,1.295,-6.831,1.174,1.802,5.678,-3.452,3.853,11.646,0.428,-3.309,-6.728,1.411,0.206,-3.006,1.174,1.802,1.853,-2.573,8.887,17.275,7.907,4.398,6.728,3.253,1.63,6.831,3.827,3.733,6.871,5.986
94.71,4.88,19.68,-9.72,8.24,24.78,-16.89,0609-4-01-594,Barani C,-22.416,-67.455,233.025,22.416,67.455,233.025,48.813,300.621,236.427,4.596,-119.751,25.211,-6.054,-59.602,95.832,-21.887,39.636,92.001,0.929,72.263,19.981,4.596,119.751,25.211,-3.139,59.602,95.832,21.887,-39.636,92.001,-0.929,-72.263,19.981,10.663,120.764,25.748,10.56,64.793,95.832,21.887,42.801,92.001,5.703,72.263,22.846
15.033,15.84,-453.64,115.44,13.47,-435.76,112.62,0609-4-01-594,Barani C,-22.416,-67.455,233.025,22.416,67.455,233.025,48.813,300.621,236.427,4.596,-119.751,25.211,-6.054,-59.602,95.832,-21.887,39.636,92.001,0.929,72.263,19.981,4.596,119.751,25.211,-3.139,59.602,95.832,21.887,-39.636,92.001,-0.929,-72.263,19.981,10.663,120.764,25.748,10.56,64.793,95.832,21.887,42.801,92.001,5.703,72.263,22.846
9.616,-71.64,-76.04,288.96,-67.46,-63.83,300.77,0609-4-01-594,Barani C,-22.416,-67.455,233.025,22.416,67.455,233.025,48.813,300.621,236.427,4.596,-119.751,25.211,-6.054,-59.602,95.832,-21.887,39.636,92.001,0.929,72.263,19.981,4.596,119.751,25.211,-3.139,59.602,95.832,21.887,-39.636,92.001,-0.929,-72.263,19.981,10.663,120.764,25.748,10.56,64.793,95.832,21.887,42.801,92.001,5.703,72.263,22.846
5.582,-5.28,112.0,113.48,-7.05,114.23,111.61,0609-4-01-594,Barani C,-22.416,-67.455,233.025,22.416,67.455,233.025,48.813,300.621,236.427,4.596,-119.751,25.211,-6.054,-59.602,95.832,-21.887,39.636,92.001,0.929,72.263,19.981,4.596,119.751,25.211,-3.139,59.602,95.832,21.887,-39.636,92.001,-0.929,-72.263,19.981,10.663,120.764,25.748,10.56,64.793,95.832,21.887,42.801,92.001,5.703,72.263,22.846
107.057,-8.52,149.12,-12.44,-12.07,165.41,-3.06,0609-4-01-289,Salto C,6.554,364.765,-3.25,6.554,364.765,3.25,24.817,394.603,27.075,-2.633,66.549,0.569,3.068,180.176,-0.706,2.682,65.383,-0.045,3.437,52.657,-3.068,2.633,66.549,0.569,-2.198,180.176,-0.432,2.682,65.383,0.045,3.437,52.657,3.068,8.859,96.387,11.236,6.623,180.176,5.22,2.945,65.383,1.415,6.39,52.657,9.204
11.599,8.52,553.4,-17.48,10.6,519.31,-6.17,0609-4-01-289,Salto C,6.554,364.765,-3.25,6.554,364.765,3.25,24.817,394.603,27.075,-2.633,66.549,0.569,3.068,180.176,-0.706,2.682,65.383,-0.045,3.437,52.657,-3.068,2.633,66.549,0.569,-2.198,180.176,-0.432,2.682,65.383,0.045,3.437,52.657,3.068,8.859,96.387,11.236,6.623,180.176,5.22,2.945,65.383,1.415,6.39,52.657,9.204
3.398,13.28,151.52,14.44,12.31,154.91,14.61,0609-4-01-289,Salto C,6.554,364.765,-3.25,6.554,364.765,3.25,24.817,394.603,27.075,-2.633,66.549,0.569,3.068,180.176,-0.706,2.682,65.383,-0.045,3.437,52.657,-3.068,2.633,66.549,0.569,-2.198,180.176,-0.432,2.682,65.383,0.045,3.437,52.657,3.068,8.859,96.387,11.236,6.623,180.176,5.22,2.945,65.383,1.415,6.39,52.657,9.204
2.386,15.44,100.0,-3.24,15.38,99.09,-4.04,0609-4-01-289,Salto C,6.554,364.765,-3.25,6.554,364.765,3.25,24.817,394.603,27.075,-2.633,66.549,0.569,3.068,180.176,-0.706,2.682,65.383,-0.045,3.437,52.657,-3.068,2.633,66.549,0.569,-2.198,180.176,-0.432,2.682,65.383,0.045,3.437,52.657,3.068,8.859,96.387,11.236,6.623,180.176,5.22,2.945,65.383,1.415,6.39,52.657,9.204
101.461,64.8,199.28,7.52,40.53,207.62,-3.1,0609-1-01-612,Doppelsalto B,-2.733,697.921,-33.513,2.733,697.921,33.513,76.92,730.087,71.004,-0.164,56.869,-10.376,-29.897,304.179,-3.581,24.042,223.529,-11.31,3.286,113.344,-8.246,0.164,56.869,10.376,29.897,304.179,3.581,-24.042,223.529,11.31,-3.286,113.344,8.246,12.042,89.035,16.896,31.081,304.179,18.644,26.351,223.529,21.614,7.446,113.344,13.85
12.201,-34.56,370.08,-35.76,-39.27,266.83,-7.93,0609-1-01-612,Doppelsalto B,-2.733,697.921,-33.513,2.733,697.921,33.513,76.92,730.087,71.004,-0.164,56.869,-10.376,-29.897,304.179,-3.581,24.042,223.529,-11.31,3.286,113.344,-8.246,0.164,56.869,10.376,29.897,304.179,3.581,-24.042,223.529,11.31,-3.286,113.344,8.246,12.042,89.035,16.896,31.081,304.179,18.644,26.351,223.529,21.614,7.446,113.344,13.85
54.897,-37.68,808.16,-44.16,-26.01,826.38,-20.29,0609-1-01-612,Doppelsalto B,-2.733,697.921,-33.513,2.733,697.921,33.513,76.92,730.087,71.004,-0.164,56.869,-10.376,-29.897,304.179,-3.581,24.042,223.529,-11.31,3.286,113.344,-8.246,0.164,56.869,10.376,29.897,304.179,3.581,-24.042,223.529,11.31,-3.286,113.344,8.246,12.042,89.035,16.896,31.081,304.179,18.644,26.351,223.529,21.614,7.446,113.344,13.85
12.084,7.76,154.72,-16.08,13.57,161.54,-22.32,0609-1-01-612,Doppelsalto B,-2.733,697.921,-33.513,2.733,697.921,33.513,76.92,730.087,71.004,-0.164,56.869,-10.376,-29.897,304.179,-3.581,24.042,223.529,-11.31,3.286,113.344,-8.246,0.164,56.869,10.376,29.897,304.179,3.581,-24.042,223.529,11.31,-3.286,113.344,8.246,12.042,89.035,16.896,31.081,304.179,18.644,26.351,223.529,21.614,7.446,113.344,13.85
106.878,-6.56,152.92,-4.68,-6.5,165.73,-5.63,0609-4-01-402,Salto C,10.369,360.115,7.297,10.369,360.115,7.297,31.959,373.121,29.429,-4.636,79.206,6.481,7.844,139.558,3.533,3.306,72.929,1.665,3.854,68.422,-4.383,4.636,79.206,6.481,-1.428,139.558,3.533,3.306,72.929,1.665,3.854,68.422,-4.383,7.246,92.212,11.56,10.979,139.558,6.101,6.302,72.929,3.371,7.433,68.422,8.398
6.77,19.56,472.8,28.48,17.43,450.07,28.23,0609-4-01-402,Salto C,10.369,360.115,7.297,10.369,360.115,7.297,31.959,373.121,29.429,-4.636,79.206,6.481,7.844,139.558,3.533,3.306,72.929,1.665,3.854,68.422,-4.383,4.636,79.206,6.481,-1.428,139.558,3.533,3.306,72.929,1.665,3.854,68.422,-4.383,7.246,92.212,11.56,10.979,139.558,6.101,6.302,72.929,3.371,7.433,68.422,8.398
4.35,-29.72,177.52,6.64,-25.18,168.84,3.61,0609-4-01-402,Salto C,10.369,360.115,7.297,10.369,360.115,7.297,31.959,373.121,29.429,-4.636,79.206,6.481,7.844,139.558,3.533,3.306,72.929,1.665,3.854,68.422,-4.383,4.636,79.206,6.481,-1.428,139.558,3.533,3.306,72.929,1.665,3.854,68.422,-4.383,7.246,92.212,11.56,10.979,139.558,6.101,6.302,72.929,3.371,7.433,68.422,8.398
3.128,11.92,107.4,-2.72,12.79,108.19,-4.01,0609-4-01-402,Salto C,10.369,360.115,7.297,10.369,360.115,7.297,31.959,373.121,29.429,-4.636,79.206,6.481,7.844,139.558,3.533,3.306,72.929,1.665,3.854,68.422,-4.383,4.636,79.206,6.481,-1.428,139.558,3.533,3.306,72.929,1.665,3.854,68.422,-4.383,7.246,92.212,11.56,10.979,139.558,6.101,6.302,72.929,3.371,7.433,68.422,8.398
85.23,2.76,25.36,30.76,-22.12,17.37,14.73,20191007-1159-FRANKFURT_1-01-59,Salto C,0.029,352.395,-1.089,0.029,352.395,1.089,39.373,382.569,38.258,1.091,18.495,6.085,9.447,208.625,2.481,-1.067,43.834,-11.965,-9.442,81.44,2.31,1.091,18.495,6.085,9.447,208.625,2.481,-1.067,43.834,-5.167,-9.442,81.44,-2.31,4.813,48.045,9.933,11.088,209.037,7.147,13.423,43.834,11.965,10.05,81.653,9.214
13.273,1.44,-27.4,23.68,-5.34,-7.56,7.11,20191007-1159-FRANKFURT_1-01-59,Salto C,0.029,352.395,-1.089,0.029,352.395,1.089,39.373,382.569,38.258,1.091,18.495,6.085,9.447,208.625,2.481,-1.067,43.834,-11.965,-9.442,81.44,2.31,1.091,18.495,6.085,9.447,208.625,2.481,-1.067,43.834,-5.167,-9.442,81.44,-2.31,4.813,48.045,9.933,11.088,209.037,7.147,13.423,43.834,11.965,10.05,81.653,9.214
17.921,43.72,384.08,-47.96,54.85,352.19,-33.02,20191007-1159-FRANKFURT_1-01-59,Salto C,0.029,352.395,-1.089,0.029,352.395,1.089,39.373,382.569,38.258,1.091,18.495,6.085,9.447,208.625,2.481,-1.067,43.834,-11.965,-9.442,81.44,2.31,1.091,18.495,6.085,9.447,208.625,2.481,-1.067,43.834,-5.167,-9.442,81.44,-2.31,4.813,48.045,9.933,11.088,209.037,7.147,13.423,43.834,11.965,10.05,81.653,9.214
3.501,-35.04,110.92,-17.52,-32.81,99.4,-17.37,20191007-1159-FRANKFURT_1-01-59,Salto C,0.029,352.395,-1.089,0.029,352.395,1.089,39.373,382.569,38.258,1.091,18.495,6.085,9.447,208.625,2.481,-1.067,43.834,-11.965,-9.442,81.44,2.31,1.091,18.495,6.085,9.447,208.625,2.481,-1.067,43.834,-5.167,-9.442,81.44,-2.31,4.813,48.045,9.933,11.088,209.037,7.147,13.423,43.834,11.965,10.05,81.653,9.214
103.316,18.16,53.6,-31.96,30.1,-13.76,-1.71,20191007-1524-FRANKFURT_1-01-144,Fliffis B,28.49,-376.803,226.026,113.408,711.836,288.318,28.49,376.803,226.026,-18.471,-234.878,17.898,0.745,-256.965,31.438,-3.865,-27.75,155.306,50.081,142.792,21.383,18.471,234.878,17.898,-0.745,256.965,31.438,3.865,27.75,155.306,6.898,-142.792,21.383,22.148,235.461,37.328,18.776,256.965,37.344,22.403,71.908,155.306,50.081,147.502,58.34
39.606,-19.12,-682.72,-64.6,-11.03,-688.29,-30.3,20191007-1524-FRANKFURT_1-01-144,Fliffis B,28.49,-376.803,226.026,113.408,711.836,288.318,28.49,376.803,226.026,-18.471,-234.878,17.898,0.745,-256.965,31.438,-3.865,-27.75,155.306,50.081,142.792,21.383,18.471,234.878,17.898,-0.745,256.965,31.438,3.865,27.75,155.306,6.898,-142.792,21.383,22.148,235.461,37.328,18.776,256.965,37.344,22.403,71.908,155.306,50.081,147.502,58.34
27.124,-76.16,-520.12,176.12,-74.69,-510.23,196.69,20191007-1524-FRANKFURT_1-01-144,Fliffis B,28.49,-376.803,226.026,113.408,711.836,288.318,28.49,376.803,226.026,-18.471,-234.878,17.898,0.745,-256.965,31.438,-3.865,-27.75,155.306,50.081,142.792,21.383,18.471,234.878,17.898,-0.745,256.965,31.438,3.865,27.75,155.306,6.898,-142.792,21.383,22.148,235.461,37.328,18.776,256.965,37.344,22.403,71.908,155.306,50.081,147.502,58.34
17.426,52.96,222.04,376.24,49.35,210.65,369.61,20191007-1524-FRANKFURT_1-01-144,Fliffis B,28.49,-376.803,226.026,113.408,711.836,288.318,28.49,376.803,226.026,-18.471,-234.878,17.898,0.745,-256.965,31.438,-3.865,-27.75,155.306,50.081,142.792,21.383,18.471,234.878,17.898,-0.745,256.965,31.438,3.865,27.75,155.306,6.898,-142.792,21.383,22.148,235.461,37.328,18.776,256.965,37.344,22.403,71.908,155.306,50.081,147.502,58.34
100.803,64.08,2.2,21.76,55.12,57.12,25.9,20190930-1616-FRANKFURT_1-01-150,Fliffis C,-85.857,-398.733,162.086,85.857,398.733,162.086,126.475,665.089,225.042,-8.209,-191.206,6.94,-18.924,-294.879,8.443,-44.754,-7.9,118.467,-13.971,95.252,28.237,8.209,191.206,6.94,18.924,294.879,8.443,44.754,7.9,118.467,13.971,-95.252,28.237,18.994,195.545,30.311,32.091,294.879,20.127,57.806,79.412,125.057,17.584,95.252,49.547
53.02,16.92,-668.88,-32.12,16.06,-651.83,-28.77,20190930-1616-FRANKFURT_1-01-150,Fliffis C,-85.857,-398.733,162.086,85.857,398.733,162.086,126.475,665.089,225.042,-8.209,-191.206,6.94,-18.924,-294.879,8.443,-44.754,-7.9,118.467,-13.971,95.252,28.237,8.209,191.206,6.94,18.924,294.879,8.443,44.754,7.9,118.467,13.971,-95.252,28.237,18.994,195.545,30.311,32.091,294.879,20.127,57.806,79.412,125.057,17.584,95.252,49.547
21.928,-116.76,-268.64,54.44,-115.33,-279.69,93.58,20190930-1616-FRANKFURT_1-01-150,Fliffis C,-85.857,-398.733,162.086,85.857,398.733,162.086,126.475,665.089,225.042,-8.209,-191.206,6.94,-18.924,-294.879,8.443,-44.754,-7.9,118.467,-13.971,95.252,28.237,8.209,191.206,6.94,18.924,294.879,8.443,44.754,7.9,118.467,13.971,-95.252,28.237,18.994,195.545,30.311,32.091,294.879,20.127,57.806,79.412,125.057,17.584,95.252,49.547
13.559,-86.68,176.2,321.44,-87.79,169.23,313.48,20190930-1616-FRANKFURT_1-01-150,Fliffis C,-85.857,-398.733,162.086,85.857,398.733,162.086,126.475,665.089,225.042,-8.209,-191.206,6.94,-18.924,-294.879,8.443,-44.754,-7.9,118.467,-13.971,95.252,28.237,8.209,191.206,6.94,18.924,294.879,8.443,44.754,7.9,118.467,13.971,-95.252,28.237,18.994,195.545,30.311,32.091,294.879,20.127,57.806,79.412,125.057,17.584,95.252,49.547
100.627,2.6,30.8,-70.32,1.59,15.13,21.02,20191007-1159-FRANKFURT_1-01-387,3/4 Salto vw A,-1.112,-272.093,3.153,1.112,272.093,3.153,19.081,310.989,27.559,0.844,-2.927,1.732,-1.65,-41.718,-0.066,1.902,-120.811,3.755,-2.208,-106.638,-2.268,0.844,2.927,1.732,-0.038,41.718,-0.066,0.289,120.811,3.755,0.016,106.638,-2.268,6.077,26.64,11.869,2.421,44.437,2.995,2.217,120.811,4.529,8.367,119.102,8.166
1.661,-6.76,12.68,5.76,-4.66,12.84,11.18,20191007-1159-FRANKFURT_1-01-387,3/4 Salto vw A,-1.112,-272.093,3.153,1.112,272.093,3.153,19.081,310.989,27.559,0.844,-2.927,1.732,-1.65,-41.718,-0.066,1.902,-120.811,3.755,-2.208,-106.638,-2.268,0.844,2.927,1.732,-0.038,41.718,-0.066,0.289,120.811,3.755,0.016,106.638,-2.268,6.077,26.64,11.869,2.421,44.437,2.995,2.217,120.811,4.529,8.367,119.102,8.166
