SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_I_ABS_x LapEnd,DJump_I_ABS_y LapEnd,DJump_I_ABS_z LapEnd,DJump_ABS_I_x LapEnd,DJump_ABS_I_y LapEnd,DJump_ABS_I_z LapEnd,DJump_SIG_I_S1_x LapEnd,DJump_SIG_I_S1_y LapEnd,DJump_SIG_I_S1_z LapEnd,DJump_SIG_I_S2_x LapEnd,DJump_SIG_I_S2_y LapEnd,DJump_SIG_I_S2_z LapEnd,DJump_SIG_I_S3_x LapEnd,DJump_SIG_I_S3_y LapEnd,DJump_SIG_I_S3_z LapEnd,DJump_SIG_I_S4_x LapEnd,DJump_SIG_I_S4_y LapEnd,DJump_SIG_I_S4_z LapEnd,DJump_I_ABS_S1_x LapEnd,DJump_I_ABS_S1_y LapEnd,DJump_I_ABS_S1_z LapEnd,DJump_I_ABS_S2_x LapEnd,DJump_I_ABS_S2_y LapEnd,DJump_I_ABS_S2_z LapEnd,DJump_I_ABS_S3_x LapEnd,DJump_I_ABS_S3_y LapEnd,DJump_I_ABS_S3_z LapEnd,DJump_I_ABS_S4_x LapEnd,DJump_I_ABS_S4_y LapEnd,DJump_I_ABS_S4_z LapEnd,DJump_ABS_I_S1_x LapEnd,DJump_ABS_I_S1_y LapEnd,DJump_ABS_I_S1_z LapEnd,DJump_ABS_I_S2_x LapEnd,DJump_ABS_I_S2_y LapEnd,DJump_ABS_I_S2_z LapEnd,DJump_ABS_I_S3_x LapEnd,DJump_ABS_I_S3_y LapEnd,DJump_ABS_I_S3_z LapEnd,DJump_ABS_I_S4_x LapEnd,DJump_ABS_I_S4_y LapEnd,DJump_ABS_I_S4_z LapEnd,0_Acc_N_Fil,0_Gyro_x_R,0_Gyro_y_R,0_Gyro_z_R,0_Gyro_x_Fil,0_Gyro_y_Fil,0_Gyro_z_Fil,25_Acc_N_Fil,25_Gyro_x_R,25_Gyro_y_R,25_Gyro_z_R,25_Gyro_x_Fil,25_Gyro_y_Fil,25_Gyro_z_Fil,50_Acc_N_Fil,50_Gyro_x_R,50_Gyro_y_R,50_Gyro_z_R,50_Gyro_x_Fil,50_Gyro_y_Fil,50_Gyro_z_Fil,75_Acc_N_Fil,75_Gyro_x_R,75_Gyro_y_R,75_Gyro_z_R,75_Gyro_x_Fil,75_Gyro_y_Fil,75_Gyro_z_Fil
0609-4-01-119,Strecksprung,5.689,12.569,5.913,5.689,12.569,5.913,18.019,44.861,25.3,-0.545,3.308,-1.884,3.873,-7.367,5.786,-0.413,2.966,7.595,2.773,13.662,-5.584,0.545,3.308,1.884,2.784,0.751,2.018,-0.413,-2.966,7.595,2.773,11.476,-5.584,10.15,20.302,3.99,3.873,7.367,5.947,1.103,3.152,9.496,2.893,14.039,5.867,23.032,-1.229,7.43,-4.119,-1.684,7.261,-3.769,0.964,8.492,-16.259,12.621,8.536,-16.234,12.341,1.093,-0.867,6.575,16.504,-0.714,6.614,16.415,16.666,6.121,29.966,-12.306,5.945,29.63,-12.229
20191007-1524-FRANKFURT_1-01-178,Doppelsalto B,72.062,683.681,-45.209,75.833,696.213,71.936,72.062,683.681,45.209,8.472,69.001,-10.104,18.751,298.013,-17.001,26.525,211.604,-12.638,18.314,105.064,-5.466,8.472,69.001,10.104,18.751,298.013,17.001,26.525,211.604,12.638,18.314,105.064,5.466,12.242,73.737,25.297,18.751,298.013,17.329,26.525,211.604,16.379,18.314,112.859,12.931,30.876,20.267,165.074,-24.172,23.138,172.445,-27.298,45.14,44.858,712.949,-40.672,45.138,708.555,-39.382,29.039,63.581,506.96,-30.267,63.069,506.261,-28.892,29.426,44.418,245.856,-13.177,43.275,244.185,-13.784
0609-1-01-776,Von Bauch in Stand,-6.852,31.135,3.989,6.852,31.135,3.989,29.958,98.065,33.581,-6.636,-17.475,-2.855,1.619,-3.418,2.782,5.645,13.874,-5.516,-7.48,38.155,9.577,6.636,17.475,2.855,-1.619,3.418,-2.782,-4.388,-13.874,5.516,6.224,24.116,-1.6,9.041,38.689,14.206,3.52,6.191,3.143,6.326,15.03,6.064,11.072,38.155,10.169,24.423,-15.799,-41.607,-6.797,-14.918,-40.622,-8.613,0.784,3.855,-8.138,6.625,3.565,-8.413,6.697,1.118,13.31,33.164,-13.09,12.948,33.325,-12.293,15.653,-17.461,92.548,22.966,-16.915,92.636,22.418
20191008-1207-FRANKFURT_2-01-306,Salto B,27.384,340.956,-75.88,27.384,340.956,75.88,56.769,406.878,104.239,-6.059,8.506,-10.087,21.458,185.569,-23.836,5.939,81.136,-26.277,6.046,65.744,-15.68,6.059,8.506,10.087,9.34,185.569,23.836,5.939,81.136,26.277,6.046,65.744,15.68,14.798,70.41,26.056,26.147,189.588,25.882,6.976,81.136,26.277,8.848,65.744,26.023,21.858,-14.358,20.157,-23.903,-10.983,20.441,-25.423,22.175,50.849,439.738,-56.482,48.835,435.681,-55.783,6.266,13.958,191.839,-62.221,15.399,193.939,-62.456,21.688,14.595,155.111,-36.896,14.068,148.366,-34.175
20191007-1524-FRANKFURT_1-01-180,Salto B,32.362,350.875,-3.939,56.292,405.485,70.27,32.362,350.875,3.939,-0.979,25.038,-6.942,7.333,129.586,4.547,11.043,122.349,-1.366,14.964,73.901,-0.178,0.979,25.038,6.942,5.376,129.586,-4.547,11.043,122.349,1.366,14.964,73.901,0.178,16.483,56.893,29.942,12.425,145.437,10.099,11.266,122.349,10.923,16.117,80.805,19.306,30.539,-2.319,59.332,-16.451,0.91,71.744,-24.859,13.964,17.378,307.076,10.776,17.409,306.446,9.625,12.182,26.077,288.891,-3.332,26.31,288.527,-3.228,24.359,35.764,172.905,-1.018,33.629,170.523,0.431
0609-1-01-811,Doppelsalto C,9.461,698.911,-36.559,9.461,698.911,36.559,41.544,699.325,63.456,2.25,69.683,-3.781,2.247,287.049,-8.095,4.99,250.367,-12.454,-0.026,91.811,-12.23,2.25,69.683,3.781,2.247,287.049,8.095,4.99,250.367,12.454,-0.026,91.811,12.23,9.265,70.097,15.679,11.736,287.049,15.262,12.458,250.367,20.283,8.084,91.811,12.232,29.953,5.404,163.661,-8.855,5.735,166.928,-11.056,44.077,5.072,677.884,-19.001,4.864,675.004,-17.902,34.139,11.948,594.263,-29.655,12.011,592.084,-29.917,17.679,-0.052,218.243,-29.053,0.64,217.544,-27.111
0609-1-01-361,Doppelsalto B,20.164,713.554,-25.288,20.164,713.554,25.288,59.568,740.865,61.377,-0.35,60.915,-10.274,-9.463,306.453,-1.458,30.354,272.567,-9.636,-0.377,73.618,-3.921,0.35,60.915,10.274,9.463,306.453,1.458,10.728,272.567,9.636,-0.377,73.618,3.921,8.973,86.674,17.93,11.616,306.453,11.4,31.226,272.567,16.302,7.753,75.171,15.745,27.671,-0.662,129.47,-21.939,-0.327,132.688,-22.201,33.345,-20.593,651.566,-2.772,-20.439,649.169,-3.146,30.641,64.869,583.854,-20.855,64.642,581.463,-20.534,25.653,-0.734,157.262,-8.043,-0.329,158.31,-8.001
0609-4-01-550,Barani C,-15.611,-88.184,228.773,15.611,88.184,228.773,45.589,300.842,234.861,1.828,-134.589,21.263,-5.201,-55.763,89.399,-20.747,35.27,99.874,8.508,66.898,18.237,1.828,134.589,21.263,1.544,55.763,89.399,20.747,-35.27,99.874,-8.508,-66.898,18.237,5.389,135.967,22.179,10.251,57.075,89.399,20.874,40.901,99.874,9.075,66.898,23.409,28.454,4.086,-294.486,49.827,3.697,-292.757,49.889,10.144,-11.396,-120.86,199.907,-11.893,-120.559,199.516,6.619,-45.615,80.154,223.493,-44.74,79.091,222.995,21.662,18.659,149.284,42.398,18.387,148.967,42.885
20191007-1150-FRANKFURT_2-01-154,Fliffis C,-67.733,-416.342,197.558,67.733,416.342,197.558,110.402,662.6,228.756,-29.357,-210.026,8.821,-26.633,-267.529,9.11,-30.068,-46.889,158.03,18.324,108.103,21.596,29.357,210.026,8.821,26.633,267.529,9.11,30.068,46.889,158.03,-18.324,-108.103,21.596,29.485,210.026,13.893,26.633,267.529,14.374,33.647,76.942,158.03,20.637,108.103,42.458,49.298,-73.89,-528.992,24.933,-71.64,-524.029,25.499,59.34,-67.011,-674.202,25.663,-67.857,-671.747,28.172,29.205,-76.071,-117.631,403.75,-75.108,-119.635,398.615,25.199,46.485,274.704,57.106,45.672,269.745,57.269
0115-JANEIKE-01-14,Salto B,47.326,353.769,-53.004,47.326,353.769,53.004,65.891,381.844,72.472,7.113,32.04,-13.882,28.012,193.669,-15.309,13.052,75.574,-20.049,-0.851,52.487,-3.764,7.113,32.04,13.882,28.012,193.669,15.309,13.052,75.574,20.049,-0.851,52.487,3.764,13.54,60.115,25.231,28.992,193.669,16.349,13.148,75.574,20.049,10.211,52.487,10.843,30.189,14.496,64.752,-28.402,15.492,67.665,-27.885,14.238,56.887,394.919,-31.099,56.864,391.279,-30.246,3.746,26.828,154.562,-40.82,27.119,154.904,-40.843,21.256,-1.659,107.307,-7.771,-3.013,105.808,-7.666
0609-1-01-466,Doppelsalto B,34.076,703.715,-20.686,34.076,703.715,20.686,65.205,734.343,76.082,0.244,61.602,-14.577,-7.341,343.166,1.852,32.116,207.234,-4.019,9.057,91.713,-3.943,0.244,61.602,14.577,6.853,343.166,-1.852,17.922,207.234,4.019,9.057,91.713,3.943,11.441,92.23,30.499,11.024,343.166,17.027,32.169,207.234,18.766,10.571,91.713,9.79,25.749,0.517,130.513,-30.882,1.072,133.392,-29.236,38.293,-15.552,727.046,3.925,-14.282,720.794,4.741,21.414,68.042,439.056,-8.515,66.813,440.74,-10.284,26.902,19.352,194.792,-8.148,19.041,194.902,-8.188
20191008-1207-FRANKFURT_2-01-33,Strecksprung,-0.252,-1.038,9.277,0.252,1.038,9.277,22.581,82.311,36.187,5.376,24.793,7.446,-0.836,-13.01,-2.694,-1.804,-20.547,7.648,-2.988,7.726,-3.124,5.376,24.793,7.446,-0.836,-13.01,-2.694,-1.804,-3.019,7.648,-2.484,-7.726,-3.124,11.406,26.14,14.731,1.858,13.023,6.996,3.91,20.547,8.625,5.406,22.601,5.834,21.667,12.503,57.658,17.317,11.717,57.237,17.753,0.96,-1.945,-30.255,-6.264,-1.468,-30.125,-5.985,0.799,-4.261,-47.731,17.814,-4.541,-47.554,16.769,15.759,-7.26,19.044,-7.978,-6.993,17.819,-6.451
20191007-1524-FRANKFURT_1-01-77,Fliffis- Rudi C,211.984,-316.572,566.858,299.843,682.937,663.496,211.984,316.572,566.858,-2.449,-207.451,21.791,-19.804,-246.946,111.051,196.583,17.772,392.67,37.653,120.053,41.346,2.449,207.451,21.791,19.804,246.946,111.051,152.078,-17.772,392.67,37.653,-120.053,41.346,31.749,212.587,70.099,30.422,246.946,111.161,196.583,101.516,392.67,41.089,121.888,89.566,49.973,-6.354,-512.975,53.862,-4.537,-514.991,48.041,51.96,-49.297,-616.045,272.075,-41.125,-614.721,278.613,46.955,486.888,42.677,976.449,477.529,42.909,964.344,28.275,93.503,298.505,103.733,94.345,295.115,117.064
0609-1-01-223,Von Bauch in Stand,6.413,37.846,4.266,6.413,37.846,4.266,27.198,109.333,43.793,3.895,-4.962,2.606,-2.872,-3.92,1.704,2.668,21.33,-1.139,2.723,25.397,1.095,3.895,4.962,2.606,-2.872,3.92,1.704,2.668,3.567,-1.139,2.723,25.397,1.095,7.419,20.984,14.33,7.629,28.944,14.87,4.474,33.948,9.01,7.676,25.456,5.583,27.286,8.694,-11.075,5.817,8.431,-9.597,6.503,2.208,-6.44,-8.789,3.821,-6.181,-7.05,2.99,3.104,5.982,47.826,-2.554,5.491,45.981,-1.93,14.968,6.497,58.837,1.983,6.116,61.479,1.432
20191007-1524-FRANKFURT_1-01-252,Doppelsalto B,83.467,667.132,-55.296,87.384,670.639,77.944,83.467,667.132,55.296,12.405,63.72,-7.182,28.381,264.561,-16.504,31.885,229.659,-11.877,10.796,109.193,-19.733,12.405,63.72,7.182,28.381,264.561,16.504,31.885,229.659,11.877,10.796,109.193,19.733,15.803,67.227,19.026,28.381,264.561,18.829,31.885,229.659,15.422,11.315,109.193,24.667,31.594,31.169,160.1,-18.045,33.244,161.184,-22.06,40.324,71.309,664.725,-41.468,70.851,659.216,-40.307,33.027,79.832,575.583,-30.163,79.537,574.824,-30.434,14.422,26.198,275.202,-49.652,26.325,269.855,-41.593
0609-1-01-595,Doppelsalto B,13.077,698.172,-20.413,13.077,698.172,20.413,55.138,735.059,55.702,4.894,56.561,-10.706,-13.731,292.656,1.79,19.593,255.22,-7.773,2.322,93.735,-3.724,4.894,56.561,10.706,3.943,292.656,-1.79,1.918,255.22,7.773,2.322,93.735,3.724,8.811,93.448,18.476,21.783,292.656,11.939,19.64,255.22,16.538,4.904,93.735,8.748,27.493,10.593,122.426,-23.172,10.633,125.613,-22.937,31.967,-29.721,633.456,3.875,-30.405,629.854,3.466,28.28,42.593,554.827,-16.898,43.637,553.417,-17.021,19.637,5.139,203.327,-7.77,4.836,201.486,-6.632
0609-1-01-103,Von Bauch in Stand,2.617,43.4,3.327,2.617,43.4,3.327,22.31,73.534,46.275,7.049,-2.882,-3.049,0.99,5.389,1.996,-3.34,4.271,-4.845,-2.082,36.622,9.224,7.049,2.882,3.049,0.99,-0.374,-1.996,-3.34,4.271,4.845,-2.082,36.622,-2.571,9.295,20.43,17.673,2.197,7.463,3.673,4.102,9.02,5.461,6.717,36.622,19.468,26.18,15.764,-6.604,-6.922,13.945,-6.312,-6.722,0.511,2.332,12.197,4.53,2.583,12.004,4.409,0.856,-7.545,9.779,-10.78,-7.687,10.173,-10.098,19.333,-4.623,83.106,20.95,-4.662,83.77,20.191
20191007-1150-FRANKFURT_2-01-219,Strecksprung,-2.862,2.063,-5.522,2.862,2.063,5.522,25.996,95.759,35.796,-3.298,37.182,-10.822,1.738,-10.841,2.482,-5.116,-22.34,8.687,3.814,-1.938,-5.868,3.298,37.182,10.822,-1.738,-10.841,-2.482,5.116,-22.34,-7.993,-3.814,-1.938,5.175,9.195,37.81,15.009,4.789,16.073,4.164,5.126,22.34,8.796,6.885,19.536,7.827,22.727,-6.906,83.824,-21.312,-6.686,83.713,-20.243,0.74,3.846,-22.151,8.157,3.826,-21.701,7.335,1.027,-11.11,-48.198,22.042,-10.904,-48.289,21.804,18.923,8.628,-2.335,-10.102,8.33,-2.207,-9.144
20190930-1247-FRANKFURT_2-01-111,Schraubensalto,90.807,207.321,370.219,90.807,207.321,370.219,164.429,281.496,375.661,22.862,82.135,48.422,95.425,-5.103,131.753,-18.082,21.813,156.089,-9.398,108.476,33.956,22.862,82.135,48.422,95.425,-5.103,131.753,-18.082,21.813,156.089,-9.398,108.476,33.956,31.217,82.135,48.811,95.425,34.73,131.753,20.327,56.156,156.089,17.46,108.476,39.008,23.973,51.083,183.64,109.739,53.261,183.828,110.083,6.406,212.56,-9.413,295.395,210.931,-9.249,295.159,10.801,-39.677,50.401,349.476,-38.241,50.674,348.871,21.2,-19.955,242.581,78.536,-20.874,241.831,77.156
0827-BK1-01-22,Salto C,4.115,350.955,16.79,4.115,350.955,16.79,22.406,360.153,28.12,1.27,52.368,2.488,-2.873,178.852,6.954,3.323,75.713,3.024,2.395,44.021,4.324,1.27,52.368,2.488,0.332,178.852,6.954,0.117,75.713,3.024,2.395,44.021,4.324,7.317,61.567,8.572,6.433,178.852,7.627,3.891,75.713,3.67,4.765,44.021,8.251,31.712,2.511,103.495,4.918,2.274,105.884,4.223,12.397,-5.678,353.463,13.744,-5.555,351.89,13.384,3.313,6.589,149.981,5.984,6.515,149.757,6.178,15.864,4.646,87.341,8.711,4.934,86.942,8.791
0609-4-01-501,Strecksprung,0.804,-8.937,10.827,0.804,8.937,10.827,18.999,90.006,33.765,-1.659,16.128,3.062,0.383,-17.261,1.055,3.391,-22.687,8.772,-1.311,14.883,-2.062,1.659,16.128,3.062,-0.383,-14.995,1.055,0.84,22.687,8.772,-1.311,-14.883,-2.062,7.369,23.368,11.31,3.839,18.29,5.07,4.287,22.687,8.775,3.505,25.661,8.61,34.246,-3.15,33.766,8.849,-2.432,38.208,7.387,0.829,0.886,-32.222,4.883,0.972,-32.155,4.856,1.126,6.785,-42.936,20.074,6.805,-42.98,20.02,17.248,-2.551,32.57,-1.364,-2.351,33.24,-1.525
20191008-1157-FRANKFURT_1-01-333,Barani A,-85.159,111.502,176.525,85.159,111.502,176.525,110.633,283.417,210.457,-6.282,-53.15,48.909,-68.556,-20.94,89.47,-10.724,64.76,51.85,0.404,120.833,-13.704,6.282,53.15,48.909,68.556,20.94,89.47,10.724,-64.76,51.85,-0.404,102.171,-13.704,18.339,57.025,48.909,68.556,40.8,89.47,16.822,64.76,55.803,6.915,120.833,16.275,24.126,-15.027,-127.154,117.006,-16.485,-133.136,114.886,9.43,-164.01,-50.096,214.044,-162.852,-48.01,213.707,7.989,-25.545,155.933,123.846,-26.12,155.528,123.417,26.196,0.711,289.891,-32.745,0.856,290.524,-32.62
0827-BK2-01-96,Salto A,-1.032,341.14,-27.604,1.032,341.14,27.604,29.26,341.14,34.021,6.746,65.201,-2.509,0.074,117.06,-12.617,-1.075,88.91,-5.386,-6.778,69.969,-7.092,6.746,65.201,2.509,0.074,117.06,12.617,-1.075,88.91,5.386,-4.713,69.969,7.092,7.962,65.201,7.299,5.313,117.06,12.617,8.977,88.91,5.386,7.008,69.969,8.719,25.89,13.564,131.12,-4.99,13.674,131.101,-5.273,6.345,0.433,237.004,-25.555,0.351,235.867,-25.316,5.533,-2.356,180.076,-10.932,-2.064,180.373,-10.712,16.08,-13.761,141.862,-14.374,-13.63,140.601,-14.466
0827-BK2-02-25,Salto C,18.174,338.434,-48.605,18.174,338.434,48.605,36.656,359.694,71.264,3.568,24.747,-16.871,6.087,210.861,-13.497,8.238,50.295,-16.078,0.281,52.531,-2.158,3.568,24.747,16.871,6.087,210.861,13.497,8.238,50.295,16.078,0.281,52.531,2.158,9.628,46.007,22.186,11.542,210.861,17.942,8.238,50.295,16.078,7.248,52.531,15.058,28.292,7.657,53.106,-36.204,7.209,57.211,-35.093,16.98,13.062,452.491,-28.964,13.46,447.139,-29.637,2.653,17.754,108.394,-34.651,17.474,109.289,-34.855,20.193,0.623,113.15,-4.592,0.597,112.804,-4.12
20190930-1616-FRANKFURT_1-01-28,Salto B,14.164,358.259,20.434,14.164,358.259,20.434,34.071,413.325,36.783,-2.652,3.162,3.424,12.679,201.41,7.884,-3.352,84.928,1.523,7.488,68.759,7.602,2.652,3.162,3.424,7.376,201.41,7.884,-3.352,84.928,1.523,7.488,68.759,7.602,6.374,57.886,7.354,12.888,201.752,10.771,7.085,84.928,7.283,7.723,68.759,11.374,27.956,-5.972,7.121,7.713,-5.058,9.148,6.959,19.947,28.556,453.626,17.758,28.382,449.46,17.242,7.082,-7.55,191.28,3.431,-7.388,192.31,4.481,17.598,17.008,155.43,17.051,16.322,155.166,16.84
0115-MORITZ-03-83,Voll- ein- Rudi- aus B,-427.235,-133.085,-806.949,427.235,133.085,806.949,569.897,583.038,828.955,-37.501,-144.289,-151.712,-260.915,-114.257,-249.63,-135.379,-31.895,-348.311,6.56,157.355,-57.295,37.501,144.289,151.712,260.915,114.257,249.63,135.379,31.895,348.311,-6.56,-157.355,57.295,84.407,162.024,157.433,260.915,170.367,249.63,201.161,93.292,348.311,23.414,157.355,73.58,43.581,-75.002,-288.577,-303.424,-75.855,-282.849,-301.448,38.681,-521.83,-228.513,-499.261,-520.875,-229.852,-501.607,42.96,-270.157,-62.98,-698.513,-270.446,-63.39,-696.785,30.684,12.17,315.278,-112.977,12.542,313.28,-113.383
20191008-1207-FRANKFURT_2-01-171,Salto C,27.776,345.044,-32.625,27.776,345.044,32.625,45.19,407.497,65.623,-0.352,-6.888,-2.317,18.763,200.504,-9.998,10.333,81.95,-13.856,-0.969,69.478,-6.454,0.352,6.888,2.317,18.06,186.728,9.998,10.333,81.95,13.856,-0.969,69.478,6.454,6.372,53.51,16.319,21.23,202.559,14.637,10.595,81.95,14.729,6.992,69.478,19.938,25.684,-0.693,-15.912,-5.658,0.065,-14.658,-3.881,23.802,43.311,468.014,-23.054,41.622,463.406,-23.544,5.713,24.743,193.857,-32.57,25.684,196.491,-32.121,15.814,-2.155,164.047,-15.337,-0.556,161.076,-14.656
0827-BK2-02-147,Salto A,17.006,327.968,-39.212,17.006,327.968,39.212,23.245,327.968,44.081,4.367,78.494,-12.151,1.933,86.462,-7.541,5.421,82.592,-11.264,5.286,80.421,-8.256,4.367,78.494,12.151,1.933,86.462,7.541,5.421,82.592,11.264,5.286,80.421,8.256,6.358,78.494,14.159,4.41,86.462,8.33,5.421,82.592,11.425,7.056,80.421,10.167,22.112,9.955,176.186,-27.254,9.976,176.678,-28.023,6.203,4.215,194.459,-17.02,4.387,194.124,-16.832,6.249,12.202,185.873,-25.484,12.289,185.838,-25.539,21.89,12.088,181.038,-18.288,11.557,180.644,-17.764
0110-MORITZ-01-31,Fliffis- Rudi B,-180.021,-250.518,-503.015,180.021,250.518,503.015,312.031,624.722,550.583,-2.335,-274.133,10.427,-139.84,-42.969,-233.783,-42.596,-62.818,-230.662,4.75,129.402,-48.996,2.335,274.133,10.427,139.84,42.969,212.929,42.596,62.818,230.662,-4.75,-129.402,48.996,24.807,274.165,31.519,139.84,120.064,234.637,129.142,101.09,230.662,18.242,129.402,53.765,52.106,-4.308,-543.113,20.722,-3.869,-538.467,20.713,33.937,-276.759,-88.598,-463.458,-277.503,-93.338,-461.842,25.035,-86.658,-124.605,-459.85,-87.012,-120.745,-460.666,28.466,9.248,258.401,-97.796,9.702,257.718,-98.267
20191001-1202-FRANKFURT_2-01-77,Barani A,66.054,-37.211,194.904,66.054,37.211,194.904,108.717,276.006,217.176,12.62,64.386,24.388,53.301,53.478,84.902,17.197,-66.035,89.128,-17.064,-89.041,-3.514,12.62,64.386,24.388,53.301,53.478,84.902,17.197,-66.035,89.128,-17.064,-14.619,-3.514,14.32,64.386,27.499,53.301,53.478,84.902,23.14,66.274,89.128,17.956,91.869,15.647,29.479,30.964,160.148,62.483,31.727,160.451,61.26,11.391,131.84,134.046,212.574,130.074,130.984,212.151,11.275,42.345,-161.979,222.567,43.226,-160.178,221.923,17.227,-41.957,-219.793,-6.502,-41.205,-217.781,-3.29
20191008-1207-FRANKFURT_2-01-341,Salto A,66.945,346.408,-88.132,66.945,346.408,88.132,70.124,346.408,99.153,15.722,96.902,-16.103,20.703,76.74,-18.501,11.921,67.614,-27.847,18.599,105.152,-25.681,15.722,96.902,16.103,20.703,76.74,18.501,11.921,67.614,27.847,18.599,105.152,25.681,16.192,96.902,27.124,20.703,76.74,18.501,12.95,67.614,27.847,20.279,105.152,25.681,25.813,37.793,232.937,-38.709,39.352,234.398,-41.695,7.972,50.008,185.363,-44.688,49.293,185.043,-44.476,7.987,28.794,163.319,-67.263,28.927,163.474,-66.516,23.076,44.78,253.402,-62.754,44.027,254.376,-61.999
0827-BK2-02-22,Salto C,4.198,342.222,-51.522,4.198,342.222,51.522,30.892,361.874,61.032,0.352,17.823,-14.763,-2.491,223.63,-17.854,6.361,54.384,-12.792,-0.024,46.385,-6.112,0.352,17.823,14.763,1.787,223.63,17.854,2.083,54.384,12.792,-0.024,46.385,6.112,11.087,37.475,17.414,8.388,223.63,20.137,6.361,54.384,12.792,5.056,46.385,10.688,27.675,0.739,37.444,-31.015,1.055,42.775,-30.714,18.141,-5.179,470.589,-37.586,-5.415,464.608,-37.674,2.325,13.424,114.368,-27.096,13.461,115.075,-27.08,20.154,-0.138,97.617,-12.566,-0.156,97.664,-12.699
0609-1-01-753,Doppelsalto C,26.237,698.621,-27.184,26.237,698.621,27.184,42.684,698.621,53.61,1.932,67.884,-7.251,6.311,312.523,-3.359,17.914,237.586,-8.782,0.081,80.628,-7.792,1.932,67.884,7.251,6.311,312.523,3.359,17.914,237.586,8.782,0.081,80.628,7.792,5.089,67.884,15.885,12.524,312.523,8.056,18.115,237.586,13.131,6.954,80.628,16.539,31.041,4.602,156.984,-16.51,4.452,162.542,-17.368,46.889,14.306,727.89,-8.148,14.706,722.335,-7.865,29.64,42.009,556.435,-20.555,41.453,555.846,-19.9,15.525,0.318,188.807,-18.08,0.816,187.127,-17.092
20191007-1150-FRANKFURT_2-01-212,Fliffis B,-16.547,-367.009,195.948,16.547,367.009,195.948,120.088,711.616,222.724,-31.741,-250.094,15.464,-28.308,-239.989,9.489,15.926,-13.523,151.155,27.576,136.597,19.84,31.741,250.094,15.464,28.308,239.989,9.489,-15.926,13.523,151.155,-27.576,-136.597,19.84,31.817,250.094,17.213,28.308,239.989,17.971,29.366,84.935,151.155,30.597,136.597,36.386,47.033,-78.753,-620.671,41.202,-77.835,-618.265,40.211,40.712,-70.213,-595.535,26.338,-70.013,-593.099,27.773,22.588,40.021,-32.353,380.622,39.753,-35.475,378.259,22.641,69.235,341.928,51.799,67.7,341.999,51.772
0609-4-01-135,Schraubensalto C,93.973,191.077,415.272,93.973,191.077,415.272,159.479,284.794,417.885,44.99,83.28,73.48,60.124,-42.586,222.209,-22.168,66.998,98.655,11.029,83.385,20.928,44.99,83.28,73.48,60.124,-42.586,222.209,-22.168,66.998,98.655,11.029,83.385,20.928,45.029,83.28,73.48,78.816,51.131,222.209,22.173,66.998,98.655,13.462,83.385,23.541,23.389,97.804,181.043,159.739,98.426,179.884,160.854,15.519,130.704,-92.577,483.064,129.198,-90.608,480.191,7.866,-48.402,146.284,215.403,-48.258,145.386,215.772,10.918,23.946,181.813,45.218,23.126,178.4,44.918
0609-1-01-334,Strecksprung,3.668,0.933,3.774,3.668,0.933,3.774,21.537,40.331,28.311,-2.333,-8.762,-0.535,-1.559,-8.418,5.358,3.655,1.743,1.247,3.905,16.37,-2.296,2.333,8.762,0.535,1.559,8.418,4.288,-3.655,-1.743,1.247,3.431,-14.504,-2.296,5.9,12.018,5.725,3.757,8.665,5.498,6.813,3.217,10.999,5.067,16.432,6.089,24.631,-5.4,-20.282,-1.238,-4.953,-19.715,-1.606,0.605,-3.608,-19.487,12.402,-3.642,-19.439,12.259,0.691,8.536,4.062,2.842,8.316,4.286,2.602,17.14,9.199,38.502,-5.0,9.746,37.912,-4.813
20191007-1150-FRANKFURT_2-01-69,Salto B,37.84,339.381,-17.395,37.84,339.381,17.395,46.367,393.595,52.759,0.063,15.529,0.607,16.997,139.254,-17.602,9.636,117.274,-4.308,11.143,67.324,3.908,0.063,15.529,0.607,16.997,139.254,16.387,9.636,117.274,4.308,11.143,67.324,-3.908,8.579,61.018,16.168,16.997,147.001,18.789,9.636,117.274,8.106,11.154,68.301,9.696,28.971,0.323,39.115,4.444,1.343,38.367,3.505,14.395,42.034,344.045,-40.4,41.008,341.93,-41.096,12.777,23.902,289.908,-7.657,24.06,289.771,-8.149,19.012,27.699,166.89,12.336,25.821,164.665,10.162
20191008-1157-FRANKFURT_1-01-218,Salto A,-12.773,344.554,-11.197,12.773,344.554,11.197,22.983,346.281,28.136,-3.701,117.477,-5.192,-3.723,79.309,1.851,-1.034,60.815,-1.481,-4.315,86.952,-6.375,3.701,117.477,5.192,3.723,79.309,-1.851,1.034,60.815,1.481,4.315,86.952,6.375,7.69,117.477,14.257,5.863,79.309,2.888,2.315,60.815,3.435,7.116,88.68,7.556,22.708,-8.853,281.046,-12.421,-8.62,280.326,-12.146,7.746,-8.906,189.735,4.429,-8.649,189.228,4.604,7.189,-2.42,145.638,-3.51,-2.503,146.642,-3.659,21.665,-10.012,206.278,-14.954,-10.389,204.47,-14.896
