SprungID,Sprungtyp,Acc_N_Fil,Gyro_x_R,Gyro_y_R,Gyro_z_R,Gyro_x_Fil,Gyro_y_Fil,Gyro_z_Fil
generated_Mean_Hocksprung,Hocksprung,2.344,-4.63,7.653,-16.352,-6.499,7.653,-14.403
generated_Mean_Hocksprung,Hocksprung,2.768,-6.656,-6.905,-0.278,-5.174,-6.097,-4.54
generated_Mean_Hocksprung,Hocksprung,8.523,-1.429,-3.125,-55.368,-1.976,-3.946,-47.342
generated_Mean_Hocksprung,Hocksprung,54.533,-4.203,-0.696,-40.833,-1.851,4.471,-36.454
generated_Mean_Schraubensalto A,Schraubensalto A,79.479,23.135,187.128,4.831,27.155,185.564,10.495
generated_Mean_Schraubensalto A,Schraubensalto A,27.733,47.291,182.006,61.261,47.789,177.89,58.659
generated_Mean_Schraubensalto A,Schraubensalto A,7.32,77.725,115.682,98.553,77.025,118.488,103.927
generated_Mean_Schraubensalto A,Schraubensalto A,5.737,99.39,87.536,197.339,99.191,86.43,195.804
generated_Mean_Schraubensalto A,Schraubensalto A,7.112,124.64,47.752,272.561,126.364,47.931,270.134
generated_Mean_Schraubensalto A,Schraubensalto A,8.386,169.295,6.859,315.873,168.317,8.26,313.457
generated_Mean_Schraubensalto A,Schraubensalto A,9.467,198.069,-22.927,329.576,197.036,-27.656,330.508
generated_Mean_Schraubensalto A,Schraubensalto A,10.59,205.083,-103.847,351.238,200.42,-102.652,351.8
generated_Mean_Schraubensalto A,Schraubensalto A,12.053,147.611,-171.326,383.016,145.564,-167.411,383.252
generated_Mean_Schraubensalto A,Schraubensalto A,13.466,54.325,-176.948,415.146,55.822,-171.915,414.483
generated_Mean_Schraubensalto A,Schraubensalto A,14.37,-14.811,-97.05,436.498,-13.145,-91.838,431.787
generated_Mean_Schraubensalto A,Schraubensalto A,13.4,-52.667,42.977,391.803,-49.716,38.392,388.435
generated_Mean_Schraubensalto A,Schraubensalto A,11.423,-50.451,117.648,295.977,-49.692,114.437,296.948
generated_Mean_Schraubensalto A,Schraubensalto A,9.874,-32.953,149.836,211.326,-32.624,149.66,212.441
generated_Mean_Schraubensalto A,Schraubensalto A,9.466,-9.511,181.369,145.08,-9.553,181.314,146.32
generated_Mean_Schraubensalto A,Schraubensalto A,9.229,10.828,209.701,95.566,9.94,210.174,96.927
generated_Mean_Schraubensalto A,Schraubensalto A,9.431,17.823,244.039,65.414,18.673,245.597,65.384
generated_Mean_Schraubensalto A,Schraubensalto A,8.19,35.677,298.569,34.984,35.664,299.304,33.477
generated_Mean_Schraubensalto A,Schraubensalto A,12.342,57.997,365.881,-15.339,56.542,354.351,-14.611
generated_Mean_Schraubensalto A,Schraubensalto A,63.654,58.428,245.238,-42.692,54.436,248.576,-36.54
generated_Mean_Fliffis B,Fliffis B,97.358,1.227,-74.551,19.957,0.954,-73.859,21.582
generated_Mean_Fliffis B,Fliffis B,45.025,-36.996,-406.51,81.99,-34.112,-395.622,72.716
generated_Mean_Fliffis B,Fliffis B,27.646,-56.624,-623.789,37.911,-57.223,-617.591,42.293
generated_Mean_Fliffis B,Fliffis B,37.219,-60.374,-698.687,30.943,-58.779,-696.656,30.207
generated_Mean_Fliffis B,Fliffis B,39.903,-37.639,-692.867,18.797,-37.635,-688.49,19.758
generated_Mean_Fliffis B,Fliffis B,40.781,-15.548,-609.411,25.802,-16.491,-613.519,27.468
generated_Mean_Fliffis B,Fliffis B,36.663,-11.531,-567.106,52.598,-12.202,-561.88,52.527
generated_Mean_Fliffis B,Fliffis B,29.723,-19.627,-428.994,81.46,-19.872,-427.798,82.573
generated_Mean_Fliffis B,Fliffis B,25.57,-33.912,-285.687,133.599,-35.394,-289.792,133.006
generated_Mean_Fliffis B,Fliffis B,22.037,-74.312,-234.308,176.259,-74.143,-233.208,176.0
generated_Mean_Fliffis B,Fliffis B,20.786,-115.384,-168.715,210.091,-112.948,-164.536,210.702
generated_Mean_Fliffis B,Fliffis B,21.617,-112.91,-31.256,249.592,-111.35,-33.898,249.409
generated_Mean_Fliffis B,Fliffis B,20.79,-77.129,83.277,273.695,-78.953,83.396,269.458
generated_Mean_Fliffis B,Fliffis B,18.24,-62.524,184.361,238.56,-61.84,180.636,237.409
generated_Mean_Fliffis B,Fliffis B,15.674,-42.314,221.258,181.81,-41.75,218.455,181.342
generated_Mean_Fliffis B,Fliffis B,15.284,-14.693,207.547,117.054,-15.454,209.376,117.608
generated_Mean_Fliffis B,Fliffis B,16.576,0.542,225.633,67.746,0.772,228.224,70.015
generated_Mean_Fliffis B,Fliffis B,16.703,19.662,299.004,53.818,20.42,299.554,51.798
generated_Mean_Fliffis B,Fliffis B,15.256,48.672,387.563,7.847,45.895,382.342,7.617
generated_Mean_Fliffis B,Fliffis B,55.856,36.731,346.057,-48.866,34.438,335.861,-42.589
generated_Mean_Barani B,Barani B,82.442,0.73,-114.252,-35.461,1.257,-125.777,-32.134
generated_Mean_Barani B,Barani B,35.953,41.067,-335.793,-19.301,38.633,-332.913,-15.023
generated_Mean_Barani B,Barani B,20.643,52.91,-511.488,41.139,51.216,-498.854,37.358
generated_Mean_Barani B,Barani B,19.437,32.733,-493.524,67.238,32.083,-487.616,65.686
generated_Mean_Barani B,Barani B,11.75,-1.73,-392.937,64.658,-1.121,-388.147,62.808
generated_Mean_Barani B,Barani B,5.42,-20.524,-231.618,39.402,-17.936,-234.115,45.35
generated_Mean_Barani B,Barani B,7.966,-3.399,-90.493,103.372,-1.134,-97.865,110.01
generated_Mean_Barani B,Barani B,12.821,46.215,-55.901,270.343,45.129,-56.636,269.978
generated_Mean_Barani B,Barani B,12.732,74.591,-33.394,427.169,68.531,-28.969,415.395
generated_Mean_Barani B,Barani B,10.732,20.472,45.01,417.344,22.319,42.335,414.363
generated_Mean_Barani B,Barani B,10.014,-10.663,90.712,347.97,-7.906,90.337,346.77
generated_Mean_Barani B,Barani B,9.435,-2.182,127.554,263.503,-2.908,126.522,261.611
generated_Mean_Barani B,Barani B,8.355,-1.129,149.239,154.901,-1.02,149.452,156.968
generated_Mean_Barani B,Barani B,7.389,0.275,173.056,77.283,0.239,173.808,80.357
generated_Mean_Barani B,Barani B,6.877,2.096,210.924,44.271,1.601,209.357,45.82
generated_Mean_Barani B,Barani B,6.804,-1.308,226.151,33.86,-0.386,226.479,32.9
generated_Mean_Barani B,Barani B,6.689,5.649,234.27,13.258,5.91,233.729,15.757
generated_Mean_Barani B,Barani B,6.816,16.696,245.002,11.141,16.064,247.644,6.916
generated_Mean_Barani B,Barani B,17.053,15.177,279.711,-36.598,13.375,266.32,-33.367
generated_Mean_Barani B,Barani B,65.3,-14.725,134.273,-52.367,-11.592,135.28,-50.746
generated_Mean_Fliffis- Rudi B,Fliffis- Rudi B,96.305,6.325,-110.69,0.883,6.457,-115.437,4.037
generated_Mean_Fliffis- Rudi B,Fliffis- Rudi B,40.465,-17.271,-465.487,55.506,-14.859,-457.19,48.048
generated_Mean_Fliffis- Rudi B,Fliffis- Rudi B,32.782,-27.139,-678.771,45.809,-29.683,-669.29,49.128
generated_Mean_Fliffis- Rudi B,Fliffis- Rudi B,42.007,-60.954,-752.194,50.382,-59.616,-749.66,49.946
generated_Mean_Fliffis- Rudi B,Fliffis- Rudi B,45.795,-73.279,-749.965,43.218,-72.427,-746.736,43.91
generated_Mean_Fliffis- Rudi B,Fliffis- Rudi B,44.565,-74.574,-682.326,41.07,-76.459,-677.282,39.082
generated_Mean_Fliffis- Rudi B,Fliffis- Rudi B,30.857,-102.798,-526.031,-4.516,-102.595,-521.873,-8.202
generated_Mean_Fliffis- Rudi B,Fliffis- Rudi B,27.231,-147.336,-303.139,-119.279,-143.781,-307.237,-112.959
generated_Mean_Fliffis- Rudi B,Fliffis- Rudi B,32.451,-119.968,-130.411,-117.268,-116.033,-131.264,-105.378
generated_Mean_Fliffis- Rudi B,Fliffis- Rudi B,35.928,-21.681,4.821,84.824,-25.797,1.382,76.731
generated_Mean_Fliffis- Rudi B,Fliffis- Rudi B,32.85,10.666,4.395,198.325,12.591,-13.959,192.042
generated_Mean_Fliffis- Rudi B,Fliffis- Rudi B,31.846,74.932,-231.956,188.461,71.12,-228.658,185.858
generated_Mean_Fliffis- Rudi B,Fliffis- Rudi B,33.237,98.61,-382.767,118.319,94.378,-357.799,122.786
generated_Mean_Fliffis- Rudi B,Fliffis- Rudi B,32.65,55.651,-140.334,123.887,58.717,-140.427,121.647
generated_Mean_Fliffis- Rudi B,Fliffis- Rudi B,23.881,38.224,115.077,100.673,38.573,108.353,98.372
generated_Mean_Fliffis- Rudi B,Fliffis- Rudi B,18.254,26.405,226.402,48.586,27.514,219.841,51.381
generated_Mean_Fliffis- Rudi B,Fliffis- Rudi B,18.661,22.021,246.249,37.141,22.401,250.759,37.2
generated_Mean_Fliffis- Rudi B,Fliffis- Rudi B,19.035,26.253,338.321,26.104,28.915,339.36,25.999
generated_Mean_Fliffis- Rudi B,Fliffis- Rudi B,17.394,71.288,460.063,8.403,67.247,452.939,4.502
generated_Mean_Fliffis- Rudi B,Fliffis- Rudi B,69.211,65.638,364.771,-63.467,60.453,365.561,-54.313
generated_Mean_Halb ein Triffis C,Halb ein Triffis C,73.964,-32.457,348.436,-137.82,-34.829,335.872,-140.008
generated_Mean_Halb ein Triffis C,Halb ein Triffis C,13.74,-156.115,273.261,-271.686,-151.883,270.066,-266.067
generated_Mean_Halb ein Triffis C,Halb ein Triffis C,10.064,-246.759,75.834,-315.568,-255.194,76.448,-315.056
generated_Mean_Halb ein Triffis C,Halb ein Triffis C,25.147,-453.568,-158.914,-252.349,-451.344,-160.33,-239.128
generated_Mean_Halb ein Triffis C,Halb ein Triffis C,42.494,-595.99,-423.117,82.068,-586.48,-419.89,74.32
generated_Mean_Halb ein Triffis C,Halb ein Triffis C,61.474,-554.203,-576.899,229.347,-553.019,-574.99,220.993
generated_Mean_Halb ein Triffis C,Halb ein Triffis C,69.417,-490.096,-700.252,173.005,-491.579,-696.731,174.438
generated_Mean_Halb ein Triffis C,Halb ein Triffis C,74.26,-435.536,-764.797,143.886,-435.602,-764.106,142.696
generated_Mean_Halb ein Triffis C,Halb ein Triffis C,75.665,-382.633,-803.838,91.02,-382.628,-804.023,91.518
generated_Mean_Halb ein Triffis C,Halb ein Triffis C,77.513,-326.423,-842.735,45.443,-325.965,-842.626,43.605
generated_Mean_Halb ein Triffis C,Halb ein Triffis C,78.634,-258.913,-884.16,-38.862,-255.681,-881.497,-40.073
generated_Mean_Halb ein Triffis C,Halb ein Triffis C,72.46,-116.981,-836.69,-158.128,-114.479,-817.784,-158.138
generated_Mean_Halb ein Triffis C,Halb ein Triffis C,40.376,71.032,-422.457,-280.712,65.115,-433.285,-285.943
generated_Mean_Halb ein Triffis C,Halb ein Triffis C,29.944,131.406,-173.737,-463.163,132.867,-175.684,-448.882
generated_Mean_Halb ein Triffis C,Halb ein Triffis C,22.728,175.378,-29.909,-406.059,167.27,-33.834,-410.533
generated_Mean_Halb ein Triffis C,Halb ein Triffis C,18.823,101.15,62.162,-393.065,102.762,62.328,-386.84
generated_Mean_Halb ein Triffis C,Halb ein Triffis C,15.757,36.29,141.435,-269.902,37.899,143.305,-271.012
generated_Mean_Halb ein Triffis C,Halb ein Triffis C,14.737,-5.334,260.75,-136.689,-3.919,262.612,-139.93
generated_Mean_Halb ein Triffis C,Halb ein Triffis C,17.202,-5.777,365.002,-79.17,-6.979,351.719,-76.66
generated_Mean_Halb ein Triffis C,Halb ein Triffis C,69.821,-9.114,204.86,4.394,-7.902,202.16,-0.716
generated_Mean_Triffis C,Triffis C,96.605,-34.518,-55.141,-18.45,-31.141,-65.729,-18.64
generated_Mean_Triffis C,Triffis C,32.372,-74.483,-432.567,-39.116,-69.017,-417.283,-32.6
generated_Mean_Triffis C,Triffis C,34.613,-53.02,-625.065,25.894,-60.722,-629.07,21.537
generated_Mean_Triffis C,Triffis C,54.816,-119.43,-788.046,73.769,-116.196,-776.256,71.338
generated_Mean_Triffis C,Triffis C,68.902,-136.506,-790.001,60.933,-135.506,-793.767,61.807
generated_Mean_Triffis C,Triffis C,73.155,-139.509,-834.939,64.314,-140.139,-834.466,64.666
generated_Mean_Triffis C,Triffis C,76.598,-146.709,-861.009,74.035,-146.095,-859.615,74.176
generated_Mean_Triffis C,Triffis C,77.46,-150.084,-863.052,82.414,-150.953,-863.064,80.584
generated_Mean_Triffis C,Triffis C,77.983,-163.779,-865.564,66.446,-162.784,-865.886,66.183
generated_Mean_Triffis C,Triffis C,78.155,-160.986,-874.4,34.556,-159.747,-874.614,33.112
generated_Mean_Triffis C,Triffis C,78.276,-136.297,-886.203,-24.67,-132.678,-881.739,-27.964
generated_Mean_Triffis C,Triffis C,69.987,-32.777,-793.8,-148.573,-30.401,-779.489,-150.8
generated_Mean_Triffis C,Triffis C,41.862,107.908,-449.712,-309.95,101.897,-455.723,-308.623
generated_Mean_Triffis C,Triffis C,32.43,114.339,-203.25,-442.083,111.528,-205.889,-436.351
generated_Mean_Triffis C,Triffis C,26.244,82.482,-27.286,-429.695,85.675,-29.395,-425.969
generated_Mean_Triffis C,Triffis C,19.848,123.153,106.881,-354.169,119.466,104.477,-351.248
generated_Mean_Triffis C,Triffis C,19.423,83.091,183.794,-249.973,83.389,183.696,-248.278
generated_Mean_Triffis C,Triffis C,21.743,36.662,259.695,-97.405,39.558,259.411,-102.392
generated_Mean_Triffis C,Triffis C,17.631,54.811,356.297,-34.692,57.656,353.717,-36.947
generated_Mean_Triffis C,Triffis C,64.153,109.696,306.418,-17.351,98.001,297.002,-23.79
generated_Mean_Voll- ein- Rudi- aus B,Voll- ein- Rudi- aus B,101.728,-17.182,-56.014,-63.038,-9.086,-54.414,-57.182
generated_Mean_Voll- ein- Rudi- aus B,Voll- ein- Rudi- aus B,37.343,53.447,-398.706,-7.016,50.435,-390.712,-15.323
generated_Mean_Voll- ein- Rudi- aus B,Voll- ein- Rudi- aus B,22.827,93.235,-563.035,-78.172,80.548,-544.457,-86.622
generated_Mean_Voll- ein- Rudi- aus B,Voll- ein- Rudi- aus B,24.884,-112.308,-375.136,-404.637,-116.332,-375.33,-409.539
generated_Mean_Voll- ein- Rudi- aus B,Voll- ein- Rudi- aus B,32.913,-404.612,-80.411,-819.053,-395.833,-68.674,-797.284
generated_Mean_Voll- ein- Rudi- aus B,Voll- ein- Rudi- aus B,31.091,-576.663,278.272,-786.951,-580.083,236.825,-775.746
generated_Mean_Voll- ein- Rudi- aus B,Voll- ein- Rudi- aus B,38.567,-750.418,-98.861,-466.314,-729.181,-100.746,-467.483
generated_Mean_Voll- ein- Rudi- aus B,Voll- ein- Rudi- aus B,50.108,-508.718,-537.333,-205.657,-513.817,-520.091,-219.292
generated_Mean_Voll- ein- Rudi- aus B,Voll- ein- Rudi- aus B,34.495,-351.756,-540.857,-231.751,-363.112,-521.57,-247.086
generated_Mean_Voll- ein- Rudi- aus B,Voll- ein- Rudi- aus B,35.494,-436.031,-195.344,-551.434,-435.266,-203.185,-545.068
generated_Mean_Voll- ein- Rudi- aus B,Voll- ein- Rudi- aus B,48.091,-536.08,10.398,-743.616,-539.991,-0.389,-728.702
generated_Mean_Voll- ein- Rudi- aus B,Voll- ein- Rudi- aus B,42.586,-672.784,-36.368,-624.21,-657.794,-47.012,-629.522
generated_Mean_Voll- ein- Rudi- aus B,Voll- ein- Rudi- aus B,36.173,-509.956,-299.786,-603.837,-500.367,-282.972,-607.866
generated_Mean_Voll- ein- Rudi- aus B,Voll- ein- Rudi- aus B,34.352,-133.253,-235.795,-692.319,-144.178,-224.286,-685.331
generated_Mean_Voll- ein- Rudi- aus B,Voll- ein- Rudi- aus B,28.083,24.902,60.99,-612.193,17.369,52.238,-604.143
generated_Mean_Voll- ein- Rudi- aus B,Voll- ein- Rudi- aus B,19.646,3.78,218.152,-366.196,1.783,213.872,-367.592
generated_Mean_Voll- ein- Rudi- aus B,Voll- ein- Rudi- aus B,21.376,-57.408,257.198,-146.732,-53.432,259.151,-151.903
generated_Mean_Voll- ein- Rudi- aus B,Voll- ein- Rudi- aus B,24.063,-46.781,330.152,-39.102,-47.472,336.151,-35.028
generated_Mean_Voll- ein- Rudi- aus B,Voll- ein- Rudi- aus B,19.914,-16.134,494.266,65.946,-12.824,480.194,52.566
generated_Mean_Voll- ein- Rudi- aus B,Voll- ein- Rudi- aus B,66.756,40.793,356.155,-18.824,35.473,356.375,-14.722
generated_Mean_Voll- ein- voll- aus B,Voll- ein- voll- aus B,84.067,-5.072,295.925,-96.839,-8.667,303.762,-96.982
generated_Mean_Voll- ein- voll- aus B,Voll- ein- voll- aus B,21.461,-99.479,378.898,-213.639,-107.494,364.73,-209.107
generated_Mean_Voll- ein- voll- aus B,Voll- ein- voll- aus B,12.578,-325.919,199.891,-286.747,-320.665,199.165,-296.852
generated_Mean_Voll- ein- voll- aus B,Voll- ein- voll- aus B,21.117,-453.367,16.729,-504.652,-444.381,10.985,-507.459
generated_Mean_Voll- ein- voll- aus B,Voll- ein- voll- aus B,35.688,-423.698,-244.845,-776.659,-419.764,-225.996,-776.966
generated_Mean_Voll- ein- voll- aus B,Voll- ein- voll- aus B,47.891,-302.476,-103.524,-1027.966,-310.014,-80.251,-1006.801
generated_Mean_Voll- ein- voll- aus B,Voll- ein- voll- aus B,41.944,-366.23,398.764,-872.341,-385.518,361.607,-865.78
generated_Mean_Voll- ein- voll- aus B,Voll- ein- voll- aus B,30.765,-744.895,217.601,-556.321,-719.239,200.125,-561.466
generated_Mean_Voll- ein- voll- aus B,Voll- ein- voll- aus B,42.488,-672.995,-315.976,-357.238,-662.355,-305.309,-359.237
generated_Mean_Voll- ein- voll- aus B,Voll- ein- voll- aus B,49.437,-386.076,-638.075,-199.54,-394.591,-622.124,-206.928
generated_Mean_Voll- ein- voll- aus B,Voll- ein- voll- aus B,42.897,-247.173,-641.71,-195.138,-249.602,-628.331,-205.435
generated_Mean_Voll- ein- voll- aus B,Voll- ein- voll- aus B,34.878,-155.168,-382.978,-389.41,-155.339,-380.881,-385.706
generated_Mean_Voll- ein- voll- aus B,Voll- ein- voll- aus B,28.702,-53.63,-79.356,-527.814,-55.026,-85.404,-516.564
generated_Mean_Voll- ein- voll- aus B,Voll- ein- voll- aus B,23.672,21.557,107.709,-468.933,20.006,102.089,-465.156
generated_Mean_Voll- ein- voll- aus B,Voll- ein- voll- aus B,19.895,50.021,175.178,-327.613,48.709,172.52,-332.477
generated_Mean_Voll- ein- voll- aus B,Voll- ein- voll- aus B,18.058,44.772,196.975,-252.444,41.6,195.541,-249.724
generated_Mean_Voll- ein- voll- aus B,Voll- ein- voll- aus B,19.084,-19.809,200.925,-126.9,-16.122,204.982,-126.913
generated_Mean_Voll- ein- voll- aus B,Voll- ein- voll- aus B,22.033,-27.189,269.888,-16.986,-27.142,271.845,-18.986
generated_Mean_Voll- ein- voll- aus B,Voll- ein- voll- aus B,17.468,-6.984,370.855,50.846,-4.157,365.342,47.046
generated_Mean_Voll- ein- voll- aus B,Voll- ein- voll- aus B,62.084,42.251,312.98,28.717,35.861,296.365,27.481
generated_Mean_Voll- ein- halb- aus B,Voll- ein- halb- aus B,95.615,-46.328,5.365,-36.473,-39.738,-1.336,-36.635
generated_Mean_Voll- ein- halb- aus B,Voll- ein- halb- aus B,41.213,-29.641,-357.806,-32.538,-26.981,-347.625,-32.603
generated_Mean_Voll- ein- halb- aus B,Voll- ein- halb- aus B,26.847,45.524,-568.758,-58.293,40.026,-551.913,-64.29
generated_Mean_Voll- ein- halb- aus B,Voll- ein- halb- aus B,22.461,-3.089,-443.028,-248.578,-14.461,-438.163,-264.063
generated_Mean_Voll- ein- halb- aus B,Voll- ein- halb- aus B,28.567,-252.52,-251.59,-658.334,-247.193,-242.813,-646.042
generated_Mean_Voll- ein- halb- aus B,Voll- ein- halb- aus B,34.775,-408.857,80.013,-877.644,-413.166,64.487,-852.403
generated_Mean_Voll- ein- halb- aus B,Voll- ein- halb- aus B,31.31,-635.802,156.465,-648.256,-627.684,129.713,-645.005
generated_Mean_Voll- ein- halb- aus B,Voll- ein- halb- aus B,37.309,-721.174,-253.847,-308.836,-703.223,-249.112,-315.803
generated_Mean_Voll- ein- halb- aus B,Voll- ein- halb- aus B,49.558,-481.228,-595.758,-89.458,-488.73,-585.245,-95.058
generated_Mean_Voll- ein- halb- aus B,Voll- ein- halb- aus B,51.949,-355.255,-733.329,-12.119,-357.335,-725.079,-22.594
generated_Mean_Voll- ein- halb- aus B,Voll- ein- halb- aus B,47.868,-277.573,-711.784,-118.233,-275.409,-702.884,-117.368
generated_Mean_Voll- ein- halb- aus B,Voll- ein- halb- aus B,33.003,-161.182,-516.318,-239.147,-161.058,-508.303,-245.987
generated_Mean_Voll- ein- halb- aus B,Voll- ein- halb- aus B,23.561,-48.656,-201.922,-470.822,-57.232,-214.618,-461.209
generated_Mean_Voll- ein- halb- aus B,Voll- ein- halb- aus B,25.38,-62.837,-64.838,-539.594,-58.432,-61.686,-530.722
generated_Mean_Voll- ein- halb- aus B,Voll- ein- halb- aus B,20.095,-2.383,91.83,-420.403,-2.979,85.991,-422.423
generated_Mean_Voll- ein- halb- aus B,Voll- ein- halb- aus B,16.563,39.298,142.666,-317.553,35.38,141.084,-314.901
generated_Mean_Voll- ein- halb- aus B,Voll- ein- halb- aus B,19.538,-0.506,179.878,-180.439,2.008,183.581,-180.516
generated_Mean_Voll- ein- halb- aus B,Voll- ein- halb- aus B,22.264,-2.551,276.306,-53.377,-0.924,281.959,-55.152
generated_Mean_Voll- ein- halb- aus B,Voll- ein- halb- aus B,18.885,35.61,453.68,4.197,35.518,442.818,-5.859
generated_Mean_Voll- ein- halb- aus B,Voll- ein- halb- aus B,62.447,64.195,363.851,-56.783,56.296,358.735,-54.188
generated_Mean_Voll- ein- voll- aus A,Voll- ein- voll- aus A,82.17,-14.488,323.392,-106.095,-18.389,343.16,-109.061
generated_Mean_Voll- ein- voll- aus A,Voll- ein- voll- aus A,22.833,-106.271,532.084,-225.166,-112.007,498.567,-214.256
generated_Mean_Voll- ein- voll- aus A,Voll- ein- voll- aus A,15.462,-292.181,295.203,-269.413,-286.834,298.962,-281.773
generated_Mean_Voll- ein- voll- aus A,Voll- ein- voll- aus A,18.934,-388.647,87.16,-443.341,-384.232,83.452,-449.467
generated_Mean_Voll- ein- voll- aus A,Voll- ein- voll- aus A,30.91,-415.221,-169.905,-688.39,-398.311,-161.989,-691.188
generated_Mean_Voll- ein- voll- aus A,Voll- ein- voll- aus A,44.212,-155.485,-284.76,-909.507,-148.151,-257.496,-893.685
generated_Mean_Voll- ein- voll- aus A,Voll- ein- voll- aus A,56.539,187.721,56.969,-883.386,153.796,58.721,-868.509
generated_Mean_Voll- ein- voll- aus A,Voll- ein- voll- aus A,52.414,4.625,424.562,-625.482,-7.956,404.852,-629.596
generated_Mean_Voll- ein- voll- aus A,Voll- ein- voll- aus A,37.938,-396.14,445.643,-459.712,-386.888,425.474,-463.977
generated_Mean_Voll- ein- voll- aus A,Voll- ein- voll- aus A,23.974,-648.291,120.327,-363.179,-630.952,116.103,-369.824
generated_Mean_Voll- ein- voll- aus A,Voll- ein- voll- aus A,29.36,-608.412,-277.267,-370.247,-595.009,-262.853,-377.789
generated_Mean_Voll- ein- voll- aus A,Voll- ein- voll- aus A,41.125,-337.82,-437.693,-503.984,-335.468,-416.705,-510.405
generated_Mean_Voll- ein- voll- aus A,Voll- ein- voll- aus A,48.341,-29.868,-234.566,-739.257,-36.658,-219.998,-726.514
generated_Mean_Voll- ein- voll- aus A,Voll- ein- voll- aus A,45.706,148.925,172.28,-738.21,134.311,152.097,-718.889
generated_Mean_Voll- ein- voll- aus A,Voll- ein- voll- aus A,31.328,89.474,302.088,-451.837,88.111,293.029,-455.847
generated_Mean_Voll- ein- voll- aus A,Voll- ein- voll- aus A,25.967,-9.726,267.188,-217.256,-7.598,270.775,-220.624
generated_Mean_Voll- ein- voll- aus A,Voll- ein- voll- aus A,26.146,-54.904,294.926,-54.137,-54.321,297.159,-60.537
generated_Mean_Voll- ein- voll- aus A,Voll- ein- voll- aus A,22.452,-74.299,374.547,2.033,-68.515,375.096,2.681
generated_Mean_Voll- ein- voll- aus A,Voll- ein- voll- aus A,14.94,-18.907,444.043,70.973,-17.424,432.343,67.931
generated_Mean_Voll- ein- voll- aus A,Voll- ein- voll- aus A,60.994,43.16,261.485,65.89,37.099,263.236,60.955
generated_Mean_Voll- ein- voll- aus C,Voll- ein- voll- aus C,76.918,-16.86,292.807,-191.999,-14.575,304.48,-189.923
generated_Mean_Voll- ein- voll- aus C,Voll- ein- voll- aus C,20.059,-127.254,434.306,-313.738,-130.882,408.314,-299.336
generated_Mean_Voll- ein- voll- aus C,Voll- ein- voll- aus C,13.164,-288.632,214.772,-276.397,-286.825,218.806,-295.706
generated_Mean_Voll- ein- voll- aus C,Voll- ein- voll- aus C,20.504,-386.272,26.905,-483.336,-382.566,20.818,-482.701
generated_Mean_Voll- ein- voll- aus C,Voll- ein- voll- aus C,34.625,-428.403,-258.119,-721.463,-416.477,-247.15,-719.707
generated_Mean_Voll- ein- voll- aus C,Voll- ein- voll- aus C,48.714,-258.757,-299.412,-944.824,-257.926,-270.444,-933.676
generated_Mean_Voll- ein- voll- aus C,Voll- ein- voll- aus C,48.828,-95.157,102.713,-945.503,-121.259,96.014,-919.721
generated_Mean_Voll- ein- voll- aus C,Voll- ein- voll- aus C,37.32,-362.177,384.503,-546.825,-360.957,359.866,-554.836
generated_Mean_Voll- ein- voll- aus C,Voll- ein- voll- aus C,27.124,-643.732,250.149,-249.725,-630.505,237.057,-257.878
generated_Mean_Voll- ein- voll- aus C,Voll- ein- voll- aus C,31.025,-698.127,-111.773,-84.82,-686.321,-107.229,-89.868
generated_Mean_Voll- ein- voll- aus C,Voll- ein- voll- aus C,41.649,-559.955,-412.324,-6.798,-561.193,-402.074,-20.963
generated_Mean_Voll- ein- voll- aus C,Voll- ein- voll- aus C,45.074,-407.958,-533.398,-174.652,-404.301,-524.504,-179.324
generated_Mean_Voll- ein- voll- aus C,Voll- ein- voll- aus C,41.329,-204.359,-466.418,-466.333,-207.495,-449.787,-463.96
generated_Mean_Voll- ein- voll- aus C,Voll- ein- voll- aus C,37.668,-45.208,-132.123,-695.133,-54.757,-142.991,-677.749
generated_Mean_Voll- ein- voll- aus C,Voll- ein- voll- aus C,30.84,-43.891,90.375,-619.292,-43.391,88.231,-610.547
generated_Mean_Voll- ein- voll- aus C,Voll- ein- voll- aus C,23.523,-65.012,193.299,-354.502,-61.82,190.795,-353.532
generated_Mean_Voll- ein- voll- aus C,Voll- ein- voll- aus C,21.902,-27.81,243.464,-101.032,-32.062,247.598,-123.161
generated_Mean_Voll- ein- voll- aus C,Voll- ein- voll- aus C,24.086,-46.708,386.325,-107.914,-39.29,380.608,-97.325
generated_Mean_Voll- ein- voll- aus C,Voll- ein- voll- aus C,20.003,1.747,457.845,8.855,-3.792,441.359,-4.404
generated_Mean_Voll- ein- voll- aus C,Voll- ein- voll- aus C,68.636,12.858,186.916,-42.212,7.58,190.22,-30.7
generated_Mean_Voll- ein 1 3/4 Salto vw C,Voll- ein 1 3/4 Salto vw C,90.482,34.544,-92.205,-9.651,32.716,-96.156,-6.715
generated_Mean_Voll- ein 1 3/4 Salto vw C,Voll- ein 1 3/4 Salto vw C,29.347,31.869,-266.741,105.881,27.373,-255.131,96.522
generated_Mean_Voll- ein 1 3/4 Salto vw C,Voll- ein 1 3/4 Salto vw C,8.393,-67.704,-213.75,88.298,-64.724,-216.235,90.406
generated_Mean_Voll- ein 1 3/4 Salto vw C,Voll- ein 1 3/4 Salto vw C,14.225,-114.857,-207.719,93.073,-116.678,-210.336,101.731
