SprungID,Sprungtyp,0_Acc_N_Fil,0_Gyro_x_R,0_Gyro_y_R,0_Gyro_z_R,0_Gyro_x_Fil,0_Gyro_y_Fil,0_Gyro_z_Fil,5_Acc_N_Fil,5_Gyro_x_R,5_Gyro_y_R,5_Gyro_z_R,5_Gyro_x_Fil,5_Gyro_y_Fil,5_Gyro_z_Fil,10_Acc_N_Fil,10_Gyro_x_R,10_Gyro_y_R,10_Gyro_z_R,10_Gyro_x_Fil,10_Gyro_y_Fil,10_Gyro_z_Fil,15_Acc_N_Fil,15_Gyro_x_R,15_Gyro_y_R,15_Gyro_z_R,15_Gyro_x_Fil,15_Gyro_y_Fil,15_Gyro_z_Fil,20_Acc_N_Fil,20_Gyro_x_R,20_Gyro_y_R,20_Gyro_z_R,20_Gyro_x_Fil,20_Gyro_y_Fil,20_Gyro_z_Fil,25_Acc_N_Fil,25_Gyro_x_R,25_Gyro_y_R,25_Gyro_z_R,25_Gyro_x_Fil,25_Gyro_y_Fil,25_Gyro_z_Fil,30_Acc_N_Fil,30_Gyro_x_R,30_Gyro_y_R,30_Gyro_z_R,30_Gyro_x_Fil,30_Gyro_y_Fil,30_Gyro_z_Fil,35_Acc_N_Fil,35_Gyro_x_R,35_Gyro_y_R,35_Gyro_z_R,35_Gyro_x_Fil,35_Gyro_y_Fil,35_Gyro_z_Fil,40_Acc_N_Fil,40_Gyro_x_R,40_Gyro_y_R,40_Gyro_z_R,40_Gyro_x_Fil,40_Gyro_y_Fil,40_Gyro_z_Fil,45_Acc_N_Fil,45_Gyro_x_R,45_Gyro_y_R,45_Gyro_z_R,45_Gyro_x_Fil,45_Gyro_y_Fil,45_Gyro_z_Fil,50_Acc_N_Fil,50_Gyro_x_R,50_Gyro_y_R,50_Gyro_z_R,50_Gyro_x_Fil,50_Gyro_y_Fil,50_Gyro_z_Fil,55_Acc_N_Fil,55_Gyro_x_R,55_Gyro_y_R,55_Gyro_z_R,55_Gyro_x_Fil,55_Gyro_y_Fil,55_Gyro_z_Fil,60_Acc_N_Fil,60_Gyro_x_R,60_Gyro_y_R,60_Gyro_z_R,60_Gyro_x_Fil,60_Gyro_y_Fil,60_Gyro_z_Fil,65_Acc_N_Fil,65_Gyro_x_R,65_Gyro_y_R,65_Gyro_z_R,65_Gyro_x_Fil,65_Gyro_y_Fil,65_Gyro_z_Fil,70_Acc_N_Fil,70_Gyro_x_R,70_Gyro_y_R,70_Gyro_z_R,70_Gyro_x_Fil,70_Gyro_y_Fil,70_Gyro_z_Fil,75_Acc_N_Fil,75_Gyro_x_R,75_Gyro_y_R,75_Gyro_z_R,75_Gyro_x_Fil,75_Gyro_y_Fil,75_Gyro_z_Fil,80_Acc_N_Fil,80_Gyro_x_R,80_Gyro_y_R,80_Gyro_z_R,80_Gyro_x_Fil,80_Gyro_y_Fil,80_Gyro_z_Fil,85_Acc_N_Fil,85_Gyro_x_R,85_Gyro_y_R,85_Gyro_z_R,85_Gyro_x_Fil,85_Gyro_y_Fil,85_Gyro_z_Fil,90_Acc_N_Fil,90_Gyro_x_R,90_Gyro_y_R,90_Gyro_z_R,90_Gyro_x_Fil,90_Gyro_y_Fil,90_Gyro_z_Fil,95_Acc_N_Fil,95_Gyro_x_R,95_Gyro_y_R,95_Gyro_z_R,95_Gyro_x_Fil,95_Gyro_y_Fil,95_Gyro_z_Fil
20191007-1534-FRANKFURT_2-01-141,Baby- Fliffis C,97.159,-28.285,-97.879,-17.403,-17.205,-130.217,-7.163,42.109,33.386,-325.583,20.063,22.022,-295.714,14.267,18.075,15.42,-273.172,43.461,11.386,-275.471,37.781,20.976,-25.07,-346.041,31.082,-24.132,-352.581,32.093,28.071,-52.702,-490.217,24.935,-50.57,-485.477,29.378,34.17,-54.76,-570.141,80.672,-56.644,-563.492,76.202,32.114,-72.574,-551.133,102.933,-71.104,-541.121,106.477,24.116,-71.416,-399.404,168.58,-68.993,-394.926,175.192,16.832,-48.151,-177.475,305.356,-45.935,-182.85,296.493,15.875,-1.673,-19.213,333.536,-2.261,-19.96,334.055,14.723,30.631,87.443,338.076,15.908,77.783,330.68,8.972,-85.425,74.29,267.111,-75.557,77.04,269.412,8.176,-99.307,91.294,232.143,-96.394,88.437,233.337,8.868,-76.497,88.433,211.653,-74.692,89.837,211.94,9.527,-32.443,113.137,186.343,-35.333,114.968,186.078,8.157,-18.892,153.652,150.227,-20.355,154.58,145.45,8.266,-26.536,204.968,72.318,-24.41,207.319,76.263,8.44,-15.009,299.029,34.792,-11.008,298.848,34.281,24.676,46.408,351.458,-5.058,37.465,330.797,-5.384,68.697,29.05,182.768,-14.585,31.227,192.115,-13.415
20191008-1157-FRANKFURT_1-01-8,Salto A,71.917,-33.539,251.662,-6.377,-31.319,237.317,5.945,16.482,-53.132,241.926,54.45,-41.729,244.381,44.256,3.371,49.443,220.033,-25.841,35.963,216.375,-18.286,3.414,-10.844,169.321,-26.277,-5.113,169.912,-26.423,6.755,-12.135,136.425,-0.193,-12.282,138.418,-1.839,5.282,-9.584,112.81,14.962,-9.268,113.095,15.539,5.246,4.581,92.092,21.785,2.524,92.198,19.986,6.361,-3.032,85.112,10.714,-2.375,87.315,10.918,6.088,-4.75,117.619,3.599,-4.704,119.604,4.717,6.46,-9.817,166.781,9.37,-10.292,162.199,10.939,6.856,-15.436,168.071,32.531,-14.022,171.022,29.851,6.992,-3.551,203.102,20.821,-4.185,202.205,21.163,6.85,-5.222,219.243,3.469,-5.853,218.263,3.749,7.357,-11.894,218.748,-7.215,-11.66,219.666,-7.242,7.558,-10.794,231.257,-11.623,-11.13,230.894,-8.497,8.26,-11.043,244.359,8.99,-11.411,247.554,4.378,7.202,-17.641,284.078,-9.232,-14.847,280.497,-7.459,5.281,-0.462,292.014,-38.349,-7.522,302.18,-35.008,18.758,-50.78,410.415,-43.668,-47.98,381.978,-44.367,82.433,-57.83,166.004,-34.831,-52.961,178.33,-40.866
20191008-1157-FRANKFURT_1-01-17,Salto A,75.312,8.709,179.852,-88.134,1.546,174.836,-73.816,19.911,-60.403,192.376,11.382,-46.215,194.041,-4.698,9.231,-4.767,161.246,0.183,-10.048,160.343,4.472,5.757,-17.187,181.852,8.317,-19.356,179.679,8.651,8.281,-22.535,192.363,-10.603,-22.396,194.336,-8.922,8.445,-18.132,224.471,-15.127,-18.466,224.405,-14.413,8.871,-12.717,246.0,-12.221,-11.204,243.886,-10.327,8.481,11.914,243.91,1.945,9.08,243.792,0.713,8.261,-4.97,237.917,-5.812,-3.292,237.807,-6.27,7.439,-13.317,230.688,-18.406,-12.756,230.293,-17.667,7.175,-7.604,212.329,-17.704,-7.383,211.744,-17.286,6.827,2.124,182.037,-9.615,1.291,182.259,-10.839,6.844,-4.136,154.804,-18.217,-3.793,157.428,-17.058,7.813,-8.586,165.945,-16.05,-9.089,164.855,-16.341,7.798,-14.755,170.69,-15.204,-13.845,171.335,-15.348,6.955,-13.11,178.887,-12.296,-13.054,180.785,-9.871,5.09,-7.741,213.77,7.001,-8.618,213.986,4.825,2.777,-9.129,270.657,-2.478,-7.885,270.625,-7.504,23.498,-5.975,308.067,-42.407,-2.893,292.353,-33.239,83.714,13.265,130.305,6.521,10.233,145.793,3.245
20191008-1157-FRANKFURT_1-01-19,Salto B,75.605,-17.988,206.81,2.883,-17.606,191.122,3.918,20.438,-39.471,193.972,11.006,-30.38,185.13,9.467,3.909,39.437,48.892,9.869,29.66,46.291,11.06,8.733,33.98,-135.224,14.653,29.766,-127.792,16.88,16.273,-3.538,-175.425,10.47,1.934,-156.845,12.266,3.918,-1.637,26.769,8.307,0.758,27.71,2.149,8.971,10.678,220.437,-32.615,7.531,224.409,-25.903,15.374,7.123,456.632,0.439,8.917,450.606,-0.781,21.416,42.289,651.674,2.176,45.02,633.633,2.171,19.02,86.102,566.167,-1.725,81.063,567.674,-8.019,16.448,39.147,418.434,-49.016,40.592,413.67,-47.421,15.125,14.111,316.778,-37.096,16.043,319.934,-33.219,8.332,17.016,238.072,8.925,15.335,237.325,8.236,5.217,8.709,125.96,6.14,9.253,132.821,5.018,4.486,10.094,86.679,-21.819,9.92,88.994,-19.081,4.524,15.48,88.379,-11.801,16.355,90.47,-11.183,3.395,32.261,138.105,13.137,30.546,141.32,12.001,5.001,33.774,223.042,23.838,32.805,220.825,16.957,12.552,17.188,296.343,-52.724,19.266,279.325,-48.96,65.931,20.739,137.243,-28.267,15.189,148.263,-33.025
20191008-1157-FRANKFURT_1-01-21,Salto A,72.655,3.99,271.329,9.956,3.958,244.088,11.136,19.897,-19.243,233.71,-37.667,-17.639,253.018,-39.671,3.112,-16.504,281.682,-64.972,-15.844,268.257,-58.492,4.788,-11.038,178.423,-10.332,-9.239,179.877,-10.589,9.133,3.195,160.282,7.724,0.635,166.629,7.735,8.884,-16.126,216.344,6.801,-15.5,214.443,7.069,7.374,-21.142,244.717,10.789,-22.046,241.486,11.584,6.849,-21.375,233.393,18.701,-20.849,232.957,18.591,6.571,-12.14,205.133,19.62,-12.605,206.898,14.94,7.063,-12.776,198.149,-16.365,-10.27,198.22,-11.68,6.664,6.302,194.277,-2.934,4.683,194.242,-4.765,6.257,5.755,183.904,-16.336,6.846,181.447,-15.265,6.621,13.887,149.815,-16.378,12.029,151.78,-16.397,7.235,-1.109,135.484,-15.814,-0.623,136.67,-15.175,7.696,-10.452,140.011,-5.684,-10.204,140.777,-5.973,7.665,-16.628,164.426,2.406,-16.604,167.982,1.159,6.457,-23.403,228.182,-11.572,-21.676,220.628,-10.626,2.855,-13.097,218.856,9.913,-14.982,229.626,6.181,16.577,-21.408,330.881,5.497,-20.276,311.429,10.354,76.122,2.151,171.789,30.73,0.214,181.06,25.969
20191008-1157-FRANKFURT_1-01-28,Strecksprung,68.509,-4.842,131.847,0.865,-3.106,128.044,2.525,16.295,0.386,82.557,7.196,-1.094,80.565,8.261,2.752,-1.48,0.532,25.002,1.738,7.405,22.351,0.892,25.699,5.813,13.134,21.321,2.392,12.125,0.959,0.886,-22.001,-3.075,2.071,-22.43,-2.927,0.974,-10.999,-46.756,-26.774,-10.998,-44.716,-28.331,0.937,-14.342,-45.313,-60.42,-13.652,-47.32,-55.82,1.08,-13.148,-65.591,-35.313,-11.962,-62.748,-37.349,1.082,1.366,-52.116,-30.514,-0.076,-52.442,-27.977,1.181,5.42,-35.192,8.826,5.442,-33.917,9.097,1.39,7.053,-7.183,52.541,7.092,-10.765,47.712,1.737,7.841,-29.578,38.007,8.18,-28.621,40.45,1.682,14.553,-38.881,41.956,13.592,-37.488,38.775,0.951,0.499,-36.057,10.995,-0.114,-37.971,12.221,1.395,-18.954,-53.41,-5.345,-17.687,-52.567,-1.563,1.268,-11.802,-50.161,23.086,-12.383,-50.199,21.218,2.059,-13.384,-46.09,23.689,-11.045,-41.787,21.518,5.068,8.542,6.459,3.844,6.505,9.787,0.831,20.463,21.757,141.853,-27.078,20.737,130.239,-23.235,75.864,8.597,142.293,-30.182,6.177,143.983,-26.527
20191008-1157-FRANKFURT_1-01-32,Salto A,70.154,-1.266,268.323,-15.527,1.985,247.22,-10.917,15.96,17.442,258.277,-43.985,13.522,267.514,-42.433,3.453,-3.485,269.4,-30.002,0.262,260.469,-27.74,4.402,-7.438,181.202,-6.944,-6.879,183.278,-9.458,8.366,-21.342,155.116,-14.943,-21.099,161.223,-13.112,8.319,-14.507,205.116,13.265,-14.245,204.033,13.156,7.514,3.688,232.141,22.359,0.507,230.573,20.72,6.756,1.436,229.041,17.118,2.84,227.774,15.005,6.066,15.424,215.59,9.96,15.7,215.633,11.247,6.081,17.246,198.21,7.55,16.461,198.926,6.876,6.128,5.755,191.297,-7.649,5.519,190.593,-8.061,6.298,-6.521,179.046,-18.432,-5.653,177.329,-17.88,6.393,-5.52,146.736,-22.354,-4.979,147.99,-21.47,7.108,3.308,123.393,-15.781,3.347,124.888,-14.312,6.703,5.025,122.059,16.3,4.57,122.24,15.412,6.163,11.284,144.628,35.435,11.586,147.452,31.487,4.233,15.09,190.598,-16.016,15.51,189.212,-10.779,3.817,19.414,204.897,-12.688,16.957,210.763,-20.082,10.909,-4.076,343.045,-40.698,-2.02,325.819,-36.155,72.042,-10.516,213.229,20.629,-9.844,216.78,16.548
20191008-1157-FRANKFURT_1-01-34,Salto B,68.507,-18.069,208.23,14.243,-18.547,196.728,17.71,13.733,-2.936,206.886,37.929,-0.572,197.282,30.094,4.1,36.439,94.242,-29.21,32.506,89.33,-18.614,7.571,16.858,-66.432,32.891,17.383,-64.93,28.279,13.725,4.007,-187.572,13.298,6.414,-153.825,14.24,6.298,23.57,34.149,22.2,21.619,29.06,16.331,8.546,11.933,215.97,-0.361,14.478,218.043,2.471,14.938,24.584,476.357,-4.676,25.755,459.754,-10.308,23.787,45.119,564.006,-90.179,39.487,561.418,-81.178,26.828,0.395,515.454,-40.935,2.535,520.697,-46.615,24.656,-10.479,410.319,-53.307,-13.236,402.435,-54.058,5.664,-61.966,272.725,-54.86,-55.534,272.161,-47.824,4.273,-26.932,152.994,-4.327,-29.998,153.537,-6.494,4.486,-10.887,74.526,2.237,-10.338,81.646,2.126,5.864,3.116,91.032,9.252,2.04,92.738,9.205,5.852,-5.731,142.529,18.919,-7.192,141.624,19.528,5.338,-36.763,176.308,37.234,-33.4,174.625,35.132,3.165,-17.342,199.954,37.618,-16.923,211.647,27.417,21.476,-4.894,347.988,-51.17,-7.117,319.048,-34.981,82.429,-6.641,118.188,-5.404,-9.238,142.959,-7.458
20191008-1157-FRANKFURT_1-01-35,Strecksprung,76.907,-38.823,117.104,-14.381,-35.673,105.964,-18.82,20.101,-41.354,56.5,3.178,-36.831,53.517,4.03,3.674,33.931,-18.9,-2.571,25.846,-12.693,-0.223,1.652,34.091,5.878,-1.244,34.518,1.521,-1.899,1.285,3.91,-27.583,40.133,5.035,-21.936,38.463,0.954,-17.555,-23.127,66.429,-13.989,-24.03,62.668,1.693,3.913,-36.251,26.415,2.689,-36.65,26.408,0.959,13.366,-33.504,-9.793,12.676,-33.075,-7.245,0.865,17.389,-32.428,-1.598,16.625,-32.564,0.75,0.818,10.966,-43.605,38.87,10.351,-42.417,35.36,1.523,-8.331,-46.843,32.063,-6.058,-46.11,31.365,1.342,0.073,-42.193,9.656,-0.918,-42.983,11.138,1.14,-5.98,-45.135,6.474,-6.052,-45.096,6.23,1.311,-13.385,-37.552,4.046,-14.162,-39.422,2.938,1.275,-19.051,-41.439,-15.145,-18.746,-38.453,-15.328,1.073,-20.944,-13.323,-29.392,-19.592,-11.152,-28.229,0.584,-8.901,45.202,-28.915,-10.492,44.743,-27.811,2.705,-14.53,89.5,-11.264,-14.107,91.139,-16.266,17.72,-21.084,145.586,-23.623,-19.352,133.621,-15.197,78.135,9.936,93.15,57.914,5.251,112.226,51.062
20191008-1157-FRANKFURT_1-01-36,Salto A,71.375,-25.157,276.665,42.489,-21.14,253.632,43.925,17.908,-15.803,265.298,23.826,-13.755,283.394,22.074,3.923,20.49,299.113,-32.347,18.3,280.566,-24.346,4.202,16.939,201.51,-2.534,18.55,206.874,-10.08,8.866,12.829,164.087,-9.811,7.937,171.193,-6.762,8.639,-38.397,168.981,11.814,-32.836,172.214,9.226,7.448,-14.908,207.226,-2.129,-18.995,204.005,0.477,7.026,-18.008,202.896,11.599,-15.091,200.162,11.717,6.916,5.79,182.968,18.711,4.326,186.886,17.689,6.986,6.988,200.809,9.521,7.926,197.904,9.625,6.848,12.368,187.579,5.716,9.755,186.943,3.632,7.129,-13.672,166.57,-20.541,-11.966,167.276,-18.544,7.356,-17.5,151.918,-22.986,-16.897,153.096,-21.37,7.294,-13.379,152.466,-4.641,-14.014,151.55,-4.437,5.688,-13.673,147.725,20.946,-14.496,147.267,18.571,5.52,-18.14,162.059,29.29,-16.078,164.656,29.473,5.604,2.448,223.391,13.832,1.044,225.027,11.855,3.387,-3.568,294.347,-23.157,-1.683,293.167,-19.514,21.448,16.252,316.056,12.133,12.835,295.641,10.658,86.448,12.55,69.052,27.454,9.8,93.296,23.559
20191008-1157-FRANKFURT_1-01-39,Salto A,69.376,33.682,186.601,-26.012,33.339,186.585,-26.983,21.084,35.778,312.749,-64.592,28.627,291.656,-56.411,5.829,-33.024,186.129,-30.466,-27.379,196.232,-32.557,6.857,-27.824,153.709,-20.116,-26.552,155.594,-22.327,7.349,-20.442,169.904,-22.035,-21.439,170.812,-20.604,8.779,-23.023,202.633,-16.81,-23.308,203.862,-17.563,9.392,-26.687,249.908,-18.944,-25.84,247.501,-18.191,9.479,-21.094,271.925,-7.933,-20.665,270.549,-9.448,9.685,-14.605,275.826,-15.463,-15.423,274.375,-15.223,9.68,-19.189,263.678,-20.673,-18.93,265.667,-19.157,8.786,-18.056,267.708,-8.553,-18.474,266.454,-9.601,8.019,-20.208,257.64,-7.141,-19.659,256.96,-6.669,6.74,-16.929,239.893,-0.836,-16.799,240.575,-1.365,7.214,-15.252,231.553,-3.057,-15.171,232.155,-2.814,5.324,-10.977,220.417,-2.869,-11.243,222.181,-5.576,6.429,-3.054,249.588,-17.318,-4.83,251.547,-14.12,5.849,-20.926,296.744,-17.296,-20.746,289.912,-18.087,7.398,-32.424,253.692,-0.628,-27.785,252.589,0.978,20.227,8.853,176.403,20.856,-1.415,166.807,19.428,68.639,-38.692,-49.372,-31.242,-35.327,-26.778,-35.254
20191008-1157-FRANKFURT_1-01-54,Salto A,73.006,5.271,274.409,5.527,7.961,256.058,7.577,14.271,-34.343,255.292,-34.091,-28.459,259.027,-29.546,4.384,21.648,230.605,-72.11,17.641,228.647,-66.027,5.067,3.382,210.261,-28.65,2.704,209.217,-37.038,9.39,-40.135,139.691,-11.212,-39.202,148.461,-7.284,8.044,-48.42,177.816,10.463,-46.019,177.355,6.756,7.26,-28.653,210.935,-10.12,-29.579,209.48,-6.842,6.189,-28.491,233.581,-1.496,-27.465,229.515,-1.58,5.906,-15.936,222.17,9.69,-16.17,221.454,6.189,5.814,-10.818,202.63,-7.452,-11.036,202.375,-6.191,5.683,-11.006,185.273,-8.233,-11.153,185.896,-7.662,5.454,-5.779,169.103,-6.578,-5.764,167.351,-7.366,5.512,-0.31,139.156,-7.311,-0.122,138.909,-6.264,5.988,3.167,106.61,-4.428,1.043,110.009,-6.742,7.008,-19.438,107.945,-30.981,-19.097,109.575,-27.488,6.835,-32.988,131.61,-9.543,-31.17,134.027,-11.405,5.783,-31.539,192.112,-12.041,-31.505,192.272,-10.316,6.526,-33.724,272.971,17.102,-31.182,273.913,8.554,16.564,-16.636,366.327,-56.003,-22.077,347.361,-37.712,79.211,-9.024,173.516,50.892,-8.952,186.064,34.034
20191008-1157-FRANKFURT_1-01-55,Strecksprung,81.045,-14.124,118.74,-0.003,-12.55,113.814,5.392,22.426,-29.231,57.301,-6.697,-24.517,54.501,2.216,3.545,35.397,-12.618,49.792,26.81,-4.59,49.123,1.948,-7.057,2.811,83.573,-4.448,5.127,76.001,2.516,-27.214,-8.279,44.96,-25.302,-10.466,40.622,0.877,-18.917,-24.872,-33.34,-18.483,-25.973,-31.7,1.279,-8.303,-36.558,-60.548,-8.616,-35.753,-57.443,1.131,-1.218,-35.303,-36.77,-1.113,-35.499,-37.605,1.19,1.914,-45.207,-24.93,0.28,-45.574,-25.875,0.866,-5.585,-54.87,-20.469,-3.49,-53.836,-18.7,0.613,10.193,-41.043,3.351,9.509,-41.127,1.372,0.926,11.565,-35.281,-3.678,12.326,-32.944,-2.789,1.246,24.571,-10.151,-4.409,23.428,-12.225,-4.677,1.468,20.347,-12.663,-11.646,20.755,-12.699,-12.226,1.552,14.58,-20.323,-17.453,13.698,-17.83,-15.361,1.472,-10.548,11.745,19.853,-10.654,10.17,18.285,0.944,-30.433,30.297,38.089,-27.851,28.426,36.6,2.838,-8.318,45.237,21.071,-11.387,52.341,21.923,15.419,-10.656,133.462,19.055,-7.227,119.925,19.05,75.796,29.95,73.316,28.454,28.76,89.031,21.727
20191008-1157-FRANKFURT_1-01-56,Salto B,80.63,45.55,151.996,-18.903,41.799,146.42,-10.853,22.967,11.084,151.06,-45.731,12.072,149.58,-43.359,3.524,-17.824,63.298,8.485,-14.488,59.15,11.57,6.674,-1.726,-76.758,78.339,-6.502,-70.945,65.526,12.47,-26.86,-108.451,7.877,-21.174,-102.688,12.964,5.504,7.683,21.064,-21.326,4.377,30.92,-22.243,8.773,-6.277,301.997,-54.378,-6.767,295.393,-49.85,13.12,-24.629,487.978,-31.157,-19.361,473.817,-33.572,19.139,6.054,458.848,-31.176,2.425,453.938,-30.476,22.717,-1.562,406.716,-22.548,-1.875,403.218,-26.989,14.93,1.381,362.972,-53.538,-0.684,358.346,-44.359,5.107,-5.491,211.942,-22.252,-4.538,221.643,-26.007,4.556,-2.906,134.117,-5.078,-2.982,138.933,-6.464,5.399,-7.562,117.549,-1.418,-6.745,116.733,-1.322,4.506,-12.641,93.416,1.61,-10.824,101.89,-0.47,3.278,13.002,167.43,-19.819,10.679,164.175,-18.662,4.176,10.747,216.254,-13.482,7.02,211.969,-12.756,5.535,-48.146,247.839,2.263,-44.623,243.117,-2.575,7.134,-56.71,240.181,-75.897,-58.22,245.198,-67.44,47.192,-38.081,218.815,-70.38,-41.495,211.227,-74.59
20191008-1157-FRANKFURT_1-01-57,Strecksprung,93.258,-65.652,68.532,-84.967,-55.188,77.616,-74.98,43.92,-10.058,55.454,37.9,-12.722,47.806,32.297,4.755,26.939,-13.534,93.189,24.068,-7.438,88.66,2.042,19.671,-17.427,66.947,20.501,-16.154,65.959,1.291,14.071,-16.127,28.915,13.412,-17.425,30.295,0.601,5.21,-28.431,13.004,5.689,-26.953,13.323,0.688,2.555,-21.365,4.374,2.442,-21.709,4.124,0.596,0.748,-18.731,-6.639,0.716,-18.453,-5.296,0.333,-2.111,-17.453,0.43,-2.103,-18.99,0.885,0.364,-4.842,-29.714,15.459,-4.564,-28.67,14.5,0.612,-4.493,-30.918,19.521,-4.692,-30.582,19.742,0.663,-8.665,-29.487,22.298,-8.418,-29.918,21.708,0.672,-7.728,-32.474,15.035,-7.579,-30.319,15.019,1.24,-3.097,-7.644,8.09,-2.824,-8.862,8.135,1.114,3.482,2.53,1.395,2.883,2.765,0.617,1.52,1.659,17.07,-19.297,2.088,16.261,-17.518,1.405,6.551,25.107,-12.124,7.233,24.263,-9.488,2.389,22.18,14.946,40.128,21.86,18.902,35.657,23.17,31.037,54.301,35.125,27.964,52.06,32.111,77.131,-7.479,64.115,-15.756,-7.899,61.041,-8.953
20191008-1157-FRANKFURT_1-01-68,Salto A,71.071,-2.081,244.33,10.283,2.387,231.071,11.091,16.861,22.212,289.355,-33.584,18.714,284.932,-34.756,2.888,-3.334,251.03,-30.549,-2.263,255.926,-27.282,3.327,-22.506,211.118,2.174,-21.574,207.931,7.167,10.891,-23.035,141.365,46.243,-17.743,150.643,37.684,9.351,34.007,183.054,-10.557,24.886,181.632,-3.449,7.03,2.57,227.645,-11.352,5.252,225.381,-14.072,6.11,-0.582,233.328,-6.673,0.6,231.915,-7.908,6.547,2.378,213.91,-5.754,2.195,215.641,-5.775,6.991,3.019,213.225,-13.174,2.567,211.986,-12.775,6.55,2.195,209.788,-16.258,3.705,209.478,-14.76,5.908,13.632,192.783,-7.999,11.975,191.776,-8.75,5.575,8.863,152.761,-10.923,7.926,152.772,-11.987,6.732,-4.994,122.424,-23.49,-5.119,124.318,-22.952,7.394,-20.257,126.763,-25.095,-19.131,127.885,-24.836,6.833,-27.396,143.72,-24.314,-29.063,146.162,-22.303,5.767,-43.476,176.731,5.24,-39.397,177.881,4.852,4.516,-2.626,246.755,17.226,-7.044,246.071,9.021,21.396,-26.809,338.998,-18.389,-25.229,319.318,-15.738,82.404,-6.244,163.884,3.127,-6.375,178.235,3.174
20191008-1157-FRANKFURT_1-01-70,Salto B,72.933,-42.359,178.568,9.092,-42.338,167.297,10.035,18.255,-48.921,122.503,43.526,-38.647,124.916,37.92,5.478,24.9,34.548,-2.932,19.943,17.218,3.196,10.614,46.714,-126.734,-18.694,43.301,-117.751,-26.093,14.475,39.32,-135.395,-57.749,40.045,-108.821,-56.293,4.686,42.299,99.374,-57.364,37.332,82.799,-46.339,6.88,-22.266,182.09,71.78,-21.198,195.148,65.164,13.33,-52.855,435.758,59.872,-46.232,425.27,54.668,18.29,7.415,545.085,-33.663,2.346,533.188,-25.816,16.781,-3.876,456.875,-3.658,-0.157,463.936,-11.56,18.341,8.947,395.353,-25.638,6.9,392.718,-21.203,14.008,-9.469,326.129,-25.47,-8.8,317.83,-23.414,6.681,0.351,201.461,-12.972,-0.806,206.912,-14.561,4.803,-4.33,144.33,-14.547,-3.923,149.529,-14.664,5.318,-6.473,151.454,-20.705,-7.652,152.629,-19.487,6.166,-14.487,185.142,-16.87,-14.178,186.014,-17.787,6.089,-29.093,223.629,-17.941,-28.215,223.141,-16.369,6.357,-28.262,246.584,5.39,-28.894,250.413,-1.141,17.699,-35.901,305.65,-0.884,-35.604,287.548,-1.571,73.419,-20.26,122.967,5.563,-17.66,138.26,3.91
20191008-1157-FRANKFURT_1-01-72,Salto A,70.343,-20.069,247.577,-7.876,-19.232,233.925,-8.218,15.115,-14.505,284.044,-17.454,-12.398,274.712,-15.285,2.865,-1.122,236.601,-13.064,-3.195,240.023,-9.758,2.575,-15.864,163.286,18.961,-14.812,166.699,16.453,10.735,-8.249,108.212,26.246,-11.008,115.296,23.77,11.332,-18.815,170.417,14.413,-18.224,173.064,15.208,9.243,-16.785,250.586,22.182,-16.568,244.372,21.693,7.936,-19.686,247.788,21.619,-16.18,245.402,22.742,6.165,15.54,211.438,29.368,13.452,214.803,29.69,5.872,26.758,221.282,29.313,27.874,221.398,27.894,5.919,38.06,230.677,14.5,34.76,227.799,15.03,6.501,11.968,202.909,4.757,14.219,203.028,4.69,6.65,17.657,174.681,-7.585,16.107,175.387,-8.077,7.409,6.519,149.934,-21.812,7.587,151.59,-21.401,8.417,4.518,145.842,-22.275,4.314,148.204,-21.602,8.431,1.326,178.368,-14.196,1.351,179.749,-14.02,7.571,-10.313,240.856,-9.535,-10.549,237.475,-7.667,4.533,-12.313,257.229,-1.185,-12.445,261.556,-0.392,18.228,-15.739,286.528,26.987,-14.706,272.902,21.753,73.84,13.532,130.359,30.73,13.094,137.492,28.651
20191008-1157-FRANKFURT_1-01-74,Strecksprung,69.133,2.552,43.342,-23.045,0.863,43.017,-21.258,18.315,-6.025,25.967,6.642,-5.354,24.48,5.151,1.41,0.082,-9.243,18.009,-0.734,-9.854,18.03,1.549,-0.235,-45.11,23.243,0.615,-41.792,21.245,1.364,2.591,-38.774,1.786,0.509,-37.141,2.043,0.86,-21.62,-16.876,-11.173,-20.098,-21.236,-8.095,0.56,-26.523,-42.989,19.373,-22.011,-38.292,20.273,1.209,19.14,-26.864,52.01,12.83,-29.955,45.788,1.48,-6.62,-39.835,2.198,-5.427,-37.647,4.653,0.919,-18.899,-24.498,-13.15,-16.544,-24.979,-10.931,0.314,0.962,-10.972,3.344,-0.216,-11.42,2.241,0.884,7.662,-4.838,6.676,6.487,-4.817,6.441,1.171,-1.656,0.77,4.186,-0.826,0.774,4.616,1.313,-1.593,10.112,8.142,-1.524,9.078,6.253,1.233,0.369,6.111,-11.207,-0.196,6.882,-10.357,0.884,-2.862,11.103,-21.03,-1.857,11.586,-20.123,1.699,1.991,28.718,-17.242,1.102,30.145,-17.75,1.929,-4.876,54.937,-24.429,-5.05,49.8,-23.396,23.386,-8.453,13.483,-21.661,-6.001,21.021,-20.074,71.99,13.662,41.612,5.967,10.808,37.273,2.159
