Acc_N_Fil,Gyro_x_R,Gyro_y_R,Gyro_z_R,Gyro_x_Fil,Gyro_y_Fil,Gyro_z_Fil,SprungID,Sprungtyp
63.616,-546.58,-598.538,199.613,-543.686,-594.136,196.904,0110-JANEIKE-01-82,Halb ein Triffis C
73.973,-428.946,-754.897,168.218,-433.291,-749.769,166.263,0110-JANEIKE-01-82,Halb ein Triffis C
77.951,-380.48,-815.751,140.678,-380.86,-814.325,138.087,0110-JANEIKE-01-82,Halb ein Triffis C
77.322,-347.331,-834.992,63.732,-347.032,-835.328,64.638,0110-JANEIKE-01-82,Halb ein Triffis C
79.074,-297.412,-860.712,-12.369,-295.591,-862.29,-12.965,0110-JANEIKE-01-82,Halb ein Triffis C
80.595,-214.867,-907.079,-104.135,-212.225,-902.479,-105.439,0110-JANEIKE-01-82,Halb ein Triffis C
67.436,-50.898,-785.614,-236.469,-51.721,-763.361,-230.436,0110-JANEIKE-01-82,Halb ein Triffis C
29.202,106.614,-265.192,-302.222,99.648,-286.275,-315.661,0110-JANEIKE-01-82,Halb ein Triffis C
30.627,124.861,-100.656,-485.826,134.753,-101.498,-465.814,0110-JANEIKE-01-82,Halb ein Triffis C
18.992,216.312,20.458,-375.503,202.966,20.538,-382.912,0110-JANEIKE-01-82,Halb ein Triffis C
18.581,95.318,81.731,-374.622,95.954,80.614,-369.083,0110-JANEIKE-01-82,Halb ein Triffis C
15.32,14.626,134.222,-242.228,17.94,136.393,-242.082,0110-JANEIKE-01-82,Halb ein Triffis C
14.108,-17.675,259.901,-86.221,-15.041,262.433,-89.737,0110-JANEIKE-01-82,Halb ein Triffis C
16.422,-3.247,399.536,-39.744,-5.163,386.612,-38.338,0110-JANEIKE-01-82,Halb ein Triffis C
76.095,16.874,251.485,17.403,11.954,250.905,6.288,0110-JANEIKE-01-82,Halb ein Triffis C
81.9,-39.442,-94.127,22.175,-30.508,-113.39,-0.295,20191001-1202-FRANKFURT_2-01-26,Bücksprung
50.167,-16.967,-135.513,-14.234,-12.963,-120.236,-6.392,20191001-1202-FRANKFURT_2-01-26,Bücksprung
11.028,39.473,55.735,30.554,31.185,54.566,23.448,20191001-1202-FRANKFURT_2-01-26,Bücksprung
8.814,-0.213,209.442,54.816,9.716,207.188,45.69,20191001-1202-FRANKFURT_2-01-26,Bücksprung
14.224,54.782,291.872,-1.355,47.088,283.315,7.683,20191001-1202-FRANKFURT_2-01-26,Bücksprung
8.727,32.237,294.523,-7.322,30.141,291.364,-7.097,20191001-1202-FRANKFURT_2-01-26,Bücksprung
13.267,3.746,232.211,-8.405,7.683,216.022,-7.944,20191001-1202-FRANKFURT_2-01-26,Bücksprung
15.158,8.482,-29.668,-15.587,10.242,-30.009,-8.747,20191001-1202-FRANKFURT_2-01-26,Bücksprung
8.505,8.804,-245.918,27.918,5.2,-224.863,21.153,20191001-1202-FRANKFURT_2-01-26,Bücksprung
9.308,-21.613,-231.252,-5.116,-22.882,-228.491,-0.197,20191001-1202-FRANKFURT_2-01-26,Bücksprung
11.212,-69.224,-208.941,42.917,-60.998,-207.135,32.157,20191001-1202-FRANKFURT_2-01-26,Bücksprung
6.194,-22.885,-119.193,-13.702,-25.286,-119.707,-8.67,20191001-1202-FRANKFURT_2-01-26,Bücksprung
2.403,11.883,-24.13,-30.122,7.942,-29.377,-28.214,20191001-1202-FRANKFURT_2-01-26,Bücksprung
1.017,-9.066,-16.991,-30.138,-7.279,-15.583,-29.783,20191001-1202-FRANKFURT_2-01-26,Bücksprung
1.445,4.582,0.779,-19.08,4.616,-1.329,-19.289,20191001-1202-FRANKFURT_2-01-26,Bücksprung
2.058,26.49,-7.113,-9.55,27.611,-5.292,-10.368,20191001-1202-FRANKFURT_2-01-26,Bücksprung
2.1,47.463,-2.733,2.183,44.547,-5.036,5.469,20191001-1202-FRANKFURT_2-01-26,Bücksprung
3.443,35.096,-10.166,50.564,32.016,-9.925,47.488,20191001-1202-FRANKFURT_2-01-26,Bücksprung
8.354,-11.425,14.06,3.3,-9.007,16.712,0.976,20191001-1202-FRANKFURT_2-01-26,Bücksprung
51.857,-32.578,30.892,-16.881,-29.181,30.454,-16.069,20191001-1202-FRANKFURT_2-01-26,Bücksprung
76.565,-4.493,144.916,5.331,-0.163,138.03,6.189,0827-BK2-01-73,Salto B
17.201,19.572,75.141,11.778,19.946,76.757,4.004,0827-BK2-01-73,Salto B
6.562,18.058,-37.872,-38.332,15.22,-44.988,-30.455,0827-BK2-01-73,Salto B
14.293,-5.962,-193.549,-18.62,-6.641,-181.663,-20.19,0827-BK2-01-73,Salto B
6.487,-20.103,-119.259,-40.573,-16.333,-103.168,-36.122,0827-BK2-01-73,Salto B
12.347,10.109,245.251,-16.536,6.129,242.504,-19.577,0827-BK2-01-73,Salto B
17.997,-12.056,573.992,-21.535,-9.25,560.077,-23.035,0827-BK2-01-73,Salto B
23.482,9.552,623.96,-18.362,5.319,619.032,-21.531,0827-BK2-01-73,Salto B
24.875,-27.287,543.745,-59.414,-24.029,535.897,-53.705,0827-BK2-01-73,Salto B
12.319,-33.603,355.215,-29.466,-33.713,355.199,-29.655,0827-BK2-01-73,Salto B
4.86,-31.527,181.291,-4.88,-30.106,188.14,-6.073,0827-BK2-01-73,Salto B
2.965,-9.112,111.698,-15.123,-10.836,114.735,-16.931,0827-BK2-01-73,Salto B
2.984,-12.078,103.538,-39.94,-11.266,103.583,-37.435,0827-BK2-01-73,Salto B
2.798,-7.241,86.86,-17.396,-8.375,86.597,-17.825,0827-BK2-01-73,Salto B
3.562,-18.552,72.842,1.535,-17.41,73.423,1.172,0827-BK2-01-73,Salto B
3.478,-15.391,81.296,-3.189,-16.235,82.078,-2.802,0827-BK2-01-73,Salto B
4.568,-21.9,96.454,-5.433,-22.25,96.533,-5.103,0827-BK2-01-73,Salto B
5.793,-33.71,117.093,13.31,-32.563,119.565,12.024,0827-BK2-01-73,Salto B
7.511,-22.927,223.559,10.761,-22.488,219.163,9.851,0827-BK2-01-73,Salto B
73.045,2.374,166.686,8.0,0.892,168.234,10.087,0827-BK2-01-73,Salto B
81.523,42.774,165.202,105.643,42.336,168.925,100.396,0609-4-01-209,Schraubensalto C
22.046,77.902,256.9,115.709,77.178,247.046,120.594,0609-4-01-209,Schraubensalto C
6.727,88.118,156.361,144.623,88.417,162.754,141.066,0609-4-01-209,Schraubensalto C
3.907,108.304,131.648,169.813,109.204,128.468,171.291,0609-4-01-209,Schraubensalto C
5.298,158.739,95.282,243.52,160.491,91.266,246.49,0609-4-01-209,Schraubensalto C
7.097,242.603,14.004,341.081,237.28,13.093,338.216,0609-4-01-209,Schraubensalto C
10.209,228.375,-107.702,398.163,224.478,-106.42,396.008,0609-4-01-209,Schraubensalto C
12.046,125.298,-203.411,423.995,123.293,-198.737,423.888,0609-4-01-209,Schraubensalto C
14.006,-15.794,-199.623,436.123,-14.0,-194.894,435.768,0609-4-01-209,Schraubensalto C
15.061,-120.332,-103.277,432.769,-116.337,-102.333,429.777,0609-4-01-209,Schraubensalto C
14.07,-149.884,14.047,381.833,-147.862,13.261,380.57,0609-4-01-209,Schraubensalto C
11.326,-135.041,116.338,308.248,-133.366,113.331,308.287,0609-4-01-209,Schraubensalto C
8.322,-90.716,156.98,229.963,-92.232,155.125,229.023,0609-4-01-209,Schraubensalto C
7.022,-69.352,160.195,152.518,-68.666,160.466,155.638,0609-4-01-209,Schraubensalto C
6.641,-41.899,166.432,116.167,-42.326,164.186,116.48,0609-4-01-209,Schraubensalto C
6.325,-17.456,142.993,80.469,-17.477,144.622,80.116,0609-4-01-209,Schraubensalto C
6.354,3.968,136.481,48.177,3.225,137.294,49.243,0609-4-01-209,Schraubensalto C
6.761,13.076,148.435,34.473,13.664,147.927,36.742,0609-4-01-209,Schraubensalto C
8.956,32.032,180.212,43.801,30.001,184.382,39.985,0609-4-01-209,Schraubensalto C
66.739,10.053,179.435,-4.94,8.537,171.004,-2.48,0609-4-01-209,Schraubensalto C
79.456,23.372,258.442,-10.538,26.105,259.688,-10.376,0609-1-01-438,Doppelsalto B
18.037,26.415,271.107,-10.235,23.958,258.658,-21.38,0609-1-01-438,Doppelsalto B
5.914,14.409,94.041,-58.376,12.66,93.57,-46.942,0609-1-01-438,Doppelsalto B
17.116,-4.965,-87.22,-9.825,-4.603,-71.078,-11.762,0609-1-01-438,Doppelsalto B
15.575,-15.13,11.897,-37.552,-16.217,23.912,-32.652,0609-1-01-438,Doppelsalto B
17.748,-47.391,397.632,12.664,-43.459,392.712,7.716,0609-1-01-438,Doppelsalto B
32.513,-30.048,680.51,5.123,-30.668,667.548,8.297,0609-1-01-438,Doppelsalto B
36.683,-21.458,700.942,4.645,-22.399,700.542,4.64,0609-1-01-438,Doppelsalto B
34.868,-25.817,704.537,-5.71,-24.067,713.025,-5.03,0609-1-01-438,Doppelsalto B
39.869,12.928,848.383,13.287,13.487,838.388,2.781,0609-1-01-438,Doppelsalto B
47.058,23.585,830.134,-73.404,23.125,828.352,-53.408,0609-1-01-438,Doppelsalto B
44.034,61.315,656.517,35.877,62.769,666.827,20.145,0609-1-01-438,Doppelsalto B
26.867,108.57,605.305,-85.238,103.178,585.769,-72.17,0609-1-01-438,Doppelsalto B
11.304,49.988,334.41,-63.782,49.66,344.264,-67.493,0609-1-01-438,Doppelsalto B
9.146,17.47,230.907,-28.515,18.655,234.178,-30.004,0609-1-01-438,Doppelsalto B
10.815,-2.72,176.865,-28.382,-0.686,175.522,-30.374,0609-1-01-438,Doppelsalto B
12.148,-8.6,157.722,-43.935,-9.774,162.758,-41.961,0609-1-01-438,Doppelsalto B
11.052,-18.63,207.627,-1.403,-14.397,204.721,-1.325,0609-1-01-438,Doppelsalto B
15.692,24.47,216.553,27.729,19.737,215.111,20.517,0609-1-01-438,Doppelsalto B
80.466,21.33,143.9,-10.463,21.607,139.763,-3.535,0609-1-01-438,Doppelsalto B
85.618,46.968,183.716,-46.154,31.488,197.507,-43.124,20191001-1148-FRANKFURT_1-01-197,Salto rw B
30.266,-5.583,303.143,-59.843,-4.616,281.967,-58.629,20191001-1148-FRANKFURT_1-01-197,Salto rw B
3.322,-39.574,92.544,-6.187,-32.74,106.238,-6.403,20191001-1148-FRANKFURT_1-01-197,Salto rw B
7.281,-0.154,-61.309,45.383,-5.144,-91.277,40.997,20191001-1148-FRANKFURT_1-01-197,Salto rw B
12.407,-15.07,-504.964,55.045,-13.947,-434.628,49.358,20191001-1148-FRANKFURT_1-01-197,Salto rw B
8.872,-8.53,-22.611,-27.047,-7.844,-49.954,-15.384,20191001-1148-FRANKFURT_1-01-197,Salto rw B
7.199,-8.013,352.775,-15.663,-8.79,329.607,-14.628,20191001-1148-FRANKFURT_1-01-197,Salto rw B
15.583,-14.653,461.281,28.721,-10.483,472.991,21.364,20191001-1148-FRANKFURT_1-01-197,Salto rw B
20.175,34.351,554.802,-9.797,29.883,547.413,-6.256,20191001-1148-FRANKFURT_1-01-197,Salto rw B
19.728,26.788,529.086,-19.012,25.911,529.73,-20.366,20191001-1148-FRANKFURT_1-01-197,Salto rw B
19.424,-7.791,521.251,-46.746,-5.721,504.425,-44.876,20191001-1148-FRANKFURT_1-01-197,Salto rw B
9.656,-12.355,317.724,-46.73,-10.953,327.155,-44.774,20191001-1148-FRANKFURT_1-01-197,Salto rw B
6.774,10.469,199.262,-26.202,7.006,202.605,-27.466,20191001-1148-FRANKFURT_1-01-197,Salto rw B
4.579,-10.397,147.205,-12.982,-9.246,150.562,-14.173,20191001-1148-FRANKFURT_1-01-197,Salto rw B
5.015,-16.01,128.106,-4.611,-14.712,132.537,-1.937,20191001-1148-FRANKFURT_1-01-197,Salto rw B
4.031,-4.338,170.931,30.171,-5.365,170.926,27.151,20191001-1148-FRANKFURT_1-01-197,Salto rw B
4.35,-2.381,226.601,20.064,-2.89,221.473,19.94,20191001-1148-FRANKFURT_1-01-197,Salto rw B
4.373,-9.291,235.558,-2.006,-9.912,239.954,-2.063,20191001-1148-FRANKFURT_1-01-197,Salto rw B
17.901,-14.758,246.907,-53.124,-10.583,220.531,-42.451,20191001-1148-FRANKFURT_1-01-197,Salto rw B
84.587,13.941,-31.382,-2.51,10.84,-16.913,-11.326,20191001-1148-FRANKFURT_1-01-197,Salto rw B
89.09,15.586,76.176,28.954,15.092,76.457,25.39,0827-BK2-01-28,Salto C
21.815,9.018,64.786,14.442,7.959,60.492,13.395,0827-BK2-01-28,Salto C
10.83,-23.743,-44.132,-35.514,-23.086,-41.981,-31.599,0827-BK2-01-28,Salto C
9.443,-23.57,-71.484,-44.987,-20.973,-56.632,-46.454,0827-BK2-01-28,Salto C
12.166,16.311,267.854,-18.1,14.365,268.016,-17.713,0827-BK2-01-28,Salto C
19.055,22.299,571.467,3.981,21.683,554.309,4.499,0827-BK2-01-28,Salto C
16.313,20.041,491.936,-6.731,18.865,496.359,-6.737,0827-BK2-01-28,Salto C
17.747,-6.845,500.091,12.336,-6.774,492.87,10.282,0827-BK2-01-28,Salto C
10.313,-36.365,323.234,2.97,-32.397,325.694,5.513,0827-BK2-01-28,Salto C
2.962,1.5,147.206,3.63,-1.529,148.619,2.167,0827-BK2-01-28,Salto C
2.414,9.299,73.881,2.409,9.945,78.094,1.776,0827-BK2-01-28,Salto C
3.134,13.306,90.88,-2.79,12.788,88.342,-2.404,0827-BK2-01-28,Salto C
2.359,0.281,80.264,-8.444,0.229,80.611,-8.135,0827-BK2-01-28,Salto C
2.368,-10.806,71.57,-9.678,-10.72,73.293,-9.515,0827-BK2-01-28,Salto C
2.276,-15.131,80.339,-14.75,-13.872,77.897,-15.112,0827-BK2-01-28,Salto C
2.657,3.556,61.892,-22.329,3.724,64.111,-21.974,0827-BK2-01-28,Salto C
3.74,29.421,90.789,-24.616,27.118,89.906,-22.556,0827-BK2-01-28,Salto C
3.746,10.922,104.693,-4.398,11.94,106.218,-8.449,0827-BK2-01-28,Salto C
6.909,-10.488,186.099,-19.118,-10.688,182.607,-17.494,0827-BK2-01-28,Salto C
74.614,-16.229,154.62,10.121,-15.17,151.716,9.737,0827-BK2-01-28,Salto C
81.15,40.176,238.095,-8.722,37.42,243.516,-12.285,0609-1-01-95,Doppelsalto C
34.779,14.619,280.322,-14.67,17.123,257.64,-14.384,0609-1-01-95,Doppelsalto C
9.57,0.713,72.504,-34.915,2.614,84.186,-28.894,0609-1-01-95,Doppelsalto C
16.494,-1.945,31.856,4.206,-4.036,48.266,-0.507,0609-1-01-95,Doppelsalto C
23.138,0.347,192.051,-13.26,1.062,207.679,-12.339,0609-1-01-95,Doppelsalto C
36.582,22.569,571.9,3.664,21.105,556.4,-2.099,0609-1-01-95,Doppelsalto C
50.094,25.412,757.94,-40.944,24.917,753.321,-34.153,0609-1-01-95,Doppelsalto C
53.804,17.947,829.08,-15.602,19.03,826.045,-18.781,0609-1-01-95,Doppelsalto C
55.956,21.783,867.23,-18.261,22.681,864.138,-16.25,0609-1-01-95,Doppelsalto C
51.544,36.735,818.835,17.575,36.384,820.005,8.215,0609-1-01-95,Doppelsalto C
38.443,40.3,726.685,-19.169,37.15,719.858,-12.683,0609-1-01-95,Doppelsalto C
25.403,37.787,578.014,-0.117,40.067,568.654,0.661,0609-1-01-95,Doppelsalto C
9.263,54.591,361.398,9.86,51.82,370.651,9.017,0609-1-01-95,Doppelsalto C
7.022,26.548,234.804,-26.02,27.746,235.478,-21.21,0609-1-01-95,Doppelsalto C
7.365,10.6,134.327,-3.058,11.17,138.982,-5.808,0609-1-01-95,Doppelsalto C
9.315,9.471,100.769,-8.616,8.898,102.807,-8.928,0609-1-01-95,Doppelsalto C
9.492,3.872,121.099,-19.458,5.02,123.197,-18.26,0609-1-01-95,Doppelsalto C
8.454,16.611,180.624,-10.627,15.146,184.237,-10.986,0609-1-01-95,Doppelsalto C
10.698,7.908,285.684,-18.636,6.481,285.601,-20.363,0609-1-01-95,Doppelsalto C
46.189,-16.296,339.06,-38.5,-11.609,311.791,-31.122,0609-1-01-95,Doppelsalto C
87.884,0.442,-22.046,19.743,-1.997,-19.541,11.26,0609-1-01-661,Von Bauch in Stand
31.944,-34.616,-59.786,27.341,-27.596,-60.734,24.151,0609-1-01-661,Von Bauch in Stand
5.606,2.394,-60.791,-8.765,-1.27,-49.178,-2.894,0609-1-01-661,Von Bauch in Stand
3.933,-8.857,11.314,-2.996,-9.65,5.41,-3.891,0609-1-01-661,Von Bauch in Stand
1.246,-12.996,13.147,-16.541,-13.263,12.312,-15.653,0609-1-01-661,Von Bauch in Stand
0.823,-8.368,23.767,11.563,-8.082,22.763,10.042,0609-1-01-661,Von Bauch in Stand
0.982,7.34,12.541,4.372,6.169,12.245,2.374,0609-1-01-661,Von Bauch in Stand
0.984,9.615,2.829,-22.324,12.045,2.977,-17.823,0609-1-01-661,Von Bauch in Stand
0.704,19.535,0.042,20.8,18.302,0.412,17.478,0609-1-01-661,Von Bauch in Stand
0.718,12.954,-5.14,27.862,12.843,-3.969,28.818,0609-1-01-661,Von Bauch in Stand
1.148,9.072,5.674,21.544,7.338,6.391,20.711,0609-1-01-661,Von Bauch in Stand
0.79,-12.638,24.069,5.728,-9.769,22.565,5.865,0609-1-01-661,Von Bauch in Stand
0.753,1.846,24.93,-1.044,1.075,25.699,-0.427,0609-1-01-661,Von Bauch in Stand
0.897,10.958,34.251,2.167,10.867,32.915,1.452,0609-1-01-661,Von Bauch in Stand
1.136,14.495,33.451,-14.837,13.91,34.88,-16.093,0609-1-01-661,Von Bauch in Stand
1.694,10.265,49.931,-41.884,10.136,47.1,-38.803,0609-1-01-661,Von Bauch in Stand
2.655,-0.724,18.47,-20.735,-2.459,18.715,-15.487,0609-1-01-661,Von Bauch in Stand
3.492,-29.072,5.991,59.831,-25.983,11.176,54.273,0609-1-01-661,Von Bauch in Stand
16.155,-11.36,110.162,48.668,-9.239,116.037,45.024,0609-1-01-661,Von Bauch in Stand
56.583,35.691,234.07,-6.863,31.5,223.175,1.366,0609-1-01-661,Von Bauch in Stand
80.009,6.94,-65.011,10.539,8.717,-63.944,15.222,20191007-1150-FRANKFURT_2-01-120,Rudi
37.908,9.384,-232.224,71.184,6.825,-230.938,66.731,20191007-1150-FRANKFURT_2-01-120,Rudi
9.105,-35.027,-333.059,143.881,-35.075,-330.92,145.053,20191007-1150-FRANKFURT_2-01-120,Rudi
10.38,-90.596,-366.943,249.082,-84.933,-351.804,240.908,20191007-1150-FRANKFURT_2-01-120,Rudi
13.657,-90.575,-249.328,326.138,-92.805,-253.317,344.266,20191007-1150-FRANKFURT_2-01-120,Rudi
20.863,-92.186,-164.634,557.818,-80.86,-168.817,549.931,20191007-1150-FRANKFURT_2-01-120,Rudi
23.827,48.405,-145.754,679.42,46.22,-135.998,669.311,20191007-1150-FRANKFURT_2-01-120,Rudi
28.62,182.318,-20.076,673.273,180.572,-26.876,683.864,20191007-1150-FRANKFURT_2-01-120,Rudi
24.283,303.808,58.953,736.973,302.648,46.25,738.711,20191007-1150-FRANKFURT_2-01-120,Rudi
27.744,387.534,-63.74,829.507,369.128,-56.575,821.547,20191007-1150-FRANKFURT_2-01-120,Rudi
25.537,236.936,-124.735,841.023,239.428,-110.562,833.916,20191007-1150-FRANKFURT_2-01-120,Rudi
23.166,85.355,21.59,759.189,86.775,25.418,745.918,20191007-1150-FRANKFURT_2-01-120,Rudi
16.921,-31.68,208.842,478.514,-23.851,190.02,492.834,20191007-1150-FRANKFURT_2-01-120,Rudi
14.088,-29.217,174.642,359.694,-24.427,180.991,360.325,20191007-1150-FRANKFURT_2-01-120,Rudi
14.53,43.453,221.019,249.032,35.498,215.969,248.923,20191007-1150-FRANKFURT_2-01-120,Rudi
11.358,14.976,232.972,130.705,21.994,235.834,133.2,20191007-1150-FRANKFURT_2-01-120,Rudi
8.888,39.666,264.675,71.959,37.328,265.798,82.243,20191007-1150-FRANKFURT_2-01-120,Rudi
7.889,65.959,318.234,132.68,67.416,319.011,118.487,20191007-1150-FRANKFURT_2-01-120,Rudi
11.83,126.524,331.359,20.528,120.866,328.884,25.452,20191007-1150-FRANKFURT_2-01-120,Rudi
55.289,87.901,249.898,-59.015,86.405,239.562,-58.419,20191007-1150-FRANKFURT_2-01-120,Rudi
77.249,27.583,135.61,5.321,24.341,129.586,6.493,20191007-1159-FRANKFURT_1-01-345,Grätschwinkel
23.682,2.267,74.283,-5.46,4.285,69.594,1.176,20191007-1159-FRANKFURT_1-01-345,Grätschwinkel
3.487,-17.293,-44.856,48.934,-15.533,-41.151,41.988,20191007-1159-FRANKFURT_1-01-345,Grätschwinkel
2.712,-14.824,-127.021,15.798,-18.811,-134.123,15.516,20191007-1159-FRANKFURT_1-01-345,Grätschwinkel
7.396,-51.841,-317.138,-11.569,-46.589,-306.59,-8.643,20191007-1159-FRANKFURT_1-01-345,Grätschwinkel
11.9,-32.825,-351.852,-1.519,-37.052,-346.29,-1.041,20191007-1159-FRANKFURT_1-01-345,Grätschwinkel
8.292,-32.32,-297.548,-20.513,-30.59,-297.506,-16.887,20191007-1159-FRANKFURT_1-01-345,Grätschwinkel
11.938,-2.274,-186.265,8.861,-4.103,-180.01,6.86,20191007-1159-FRANKFURT_1-01-345,Grätschwinkel
16.578,-4.865,18.009,17.158,-2.065,18.53,15.308,20191007-1159-FRANKFURT_1-01-345,Grätschwinkel
7.179,18.878,174.049,-4.871,15.547,164.646,-8.918,20191007-1159-FRANKFURT_1-01-345,Grätschwinkel
6.547,6.565,200.187,-68.49,4.294,201.83,-58.923,20191007-1159-FRANKFURT_1-01-345,Grätschwinkel
8.531,-25.378,233.267,-38.286,-22.287,228.141,-42.143,20191007-1159-FRANKFURT_1-01-345,Grätschwinkel
5.854,-19.328,179.47,-30.728,-18.696,173.275,-28.334,20191007-1159-FRANKFURT_1-01-345,Grätschwinkel
2.581,-9.945,73.282,-0.688,-8.946,77.562,-3.396,20191007-1159-FRANKFURT_1-01-345,Grätschwinkel
1.075,3.421,21.0,-0.619,1.947,25.302,-0.721,20191007-1159-FRANKFURT_1-01-345,Grätschwinkel
1.671,-2.485,7.122,-1.431,-1.944,7.223,-0.351,20191007-1159-FRANKFURT_1-01-345,Grätschwinkel
2.956,-1.567,19.137,6.443,-2.973,17.498,8.491,20191007-1159-FRANKFURT_1-01-345,Grätschwinkel
5.516,-12.681,10.633,24.351,-10.606,11.546,13.497,20191007-1159-FRANKFURT_1-01-345,Grätschwinkel
16.746,-9.293,47.577,-8.648,-10.063,41.95,-10.046,20191007-1159-FRANKFURT_1-01-345,Grätschwinkel
70.505,-32.663,14.603,-19.845,-31.545,13.415,-13.07,20191007-1159-FRANKFURT_1-01-345,Grätschwinkel
75.097,9.198,163.466,-42.927,10.44,169.418,-41.847,0827-BK2-02-141,Salto A
18.275,4.38,250.315,-54.38,6.899,245.634,-53.835,0827-BK2-02-141,Salto A
2.725,34.572,253.849,-44.393,30.76,247.129,-43.758,0827-BK2-02-141,Salto A
3.948,6.693,137.957,-64.313,6.376,142.924,-64.13,0827-BK2-02-141,Salto A
5.224,-20.976,113.478,-44.454,-16.29,118.527,-43.292,0827-BK2-02-141,Salto A
3.946,1.737,157.355,-10.282,-0.561,157.144,-11.11,0827-BK2-02-141,Salto A
6.766,9.189,181.182,-23.225,10.042,179.976,-23.121,0827-BK2-02-141,Salto A
6.622,25.226,209.932,-17.932,23.158,210.978,-18.58,0827-BK2-02-141,Salto A
5.871,7.767,224.233,-21.822,8.728,224.372,-22.802,0827-BK2-02-141,Salto A
5.375,3.962,224.183,-34.612,3.353,222.632,-34.773,0827-BK2-02-141,Salto A
5.532,-1.957,211.056,-41.01,-0.785,210.527,-40.109,0827-BK2-02-141,Salto A
5.237,4.197,191.787,-37.367,3.643,191.613,-37.08,0827-BK2-02-141,Salto A
4.881,5.026,163.925,-33.753,5.088,163.003,-34.424,0827-BK2-02-141,Salto A
4.642,6.007,127.593,-38.761,5.952,128.204,-37.17,0827-BK2-02-141,Salto A
5.444,8.426,107.614,-24.772,8.02,110.713,-26.12,0827-BK2-02-141,Salto A
6.383,6.977,140.416,-30.351,7.827,139.28,-30.668,0827-BK2-02-141,Salto A
6.235,12.7,149.067,-42.811,10.456,149.905,-39.901,0827-BK2-02-141,Salto A
6.732,-4.184,167.817,-4.63,-4.256,172.906,-7.523,0827-BK2-02-141,Salto A
11.521,-19.417,314.359,-19.927,-14.918,301.98,-19.493,0827-BK2-02-141,Salto A
73.193,9.499,184.927,-43.224,6.153,186.682,-39.913,0827-BK2-02-141,Salto A
80.711,18.907,276.14,-22.031,20.701,275.059,-20.183,0609-1-01-606,Doppelsalto B
18.1,3.537,269.386,-40.534,5.079,266.979,-44.705,0609-1-01-606,Doppelsalto B
7.262,7.673,162.664,-56.292,7.266,149.263,-44.506,0609-1-01-606,Doppelsalto B
17.608,-1.685,-91.769,3.457,-1.381,-74.354,-4.467,0609-1-01-606,Doppelsalto B
16.241,-12.148,24.022,-46.24,-16.132,36.095,-37.743,0609-1-01-606,Doppelsalto B
17.486,-47.763,411.892,38.25,-43.417,409.25,27.256,0609-1-01-606,Doppelsalto B
33.853,-28.878,693.578,-9.377,-29.745,678.149,-2.009,0609-1-01-606,Doppelsalto B
37.396,-31.27,699.942,-2.322,-33.326,704.425,-3.914,0609-1-01-606,Doppelsalto B
36.731,-38.397,731.369,-3.357,-37.414,740.209,3.458,0609-1-01-606,Doppelsalto B
44.854,-3.939,888.982,58.482,-2.403,869.791,47.496,0609-1-01-606,Doppelsalto B
53.427,34.087,812.466,47.546,36.915,803.701,47.498,0609-1-01-606,Doppelsalto B
43.218,90.534,619.401,23.61,84.247,634.679,29.036,0609-1-01-606,Doppelsalto B
16.059,83.144,543.031,-9.702,83.982,532.24,-11.269,0609-1-01-606,Doppelsalto B
8.187,58.457,298.456,0.03,58.636,306.359,-0.339,0609-1-01-606,Doppelsalto B
9.899,37.689,188.919,-0.933,38.981,194.641,-1.394,0609-1-01-606,Doppelsalto B
11.934,34.009,175.363,-29.025,33.014,173.778,-31.864,0609-1-01-606,Doppelsalto B
12.838,13.404,167.86,-69.974,12.975,169.813,-62.977,0609-1-01-606,Doppelsalto B
13.106,-2.878,195.212,-4.945,-3.065,196.15,-8.163,0609-1-01-606,Doppelsalto B
9.905,-16.619,221.941,13.188,-10.684,233.233,11.022,0609-1-01-606,Doppelsalto B
57.599,32.415,276.117,-11.13,27.387,256.733,-6.024,0609-1-01-606,Doppelsalto B
67.836,14.717,138.212,-4.495,15.181,139.57,-2.122,20191008-1207-FRANKFURT_2-01-3,Strecksprung
24.89,31.281,179.622,14.021,28.075,166.794,16.856,20191008-1207-FRANKFURT_2-01-3,Strecksprung
3.7,6.978,12.846,13.632,5.456,31.965,8.941,20191008-1207-FRANKFURT_2-01-3,Strecksprung
4.894,-17.031,45.528,-63.641,-15.319,25.985,-47.263,20191008-1207-FRANKFURT_2-01-3,Strecksprung
3.147,-7.24,-36.354,48.803,-7.1,-25.623,24.916,20191008-1207-FRANKFURT_2-01-3,Strecksprung
1.843,-13.092,-43.055,-23.966,-9.927,-40.964,-14.792,20191008-1207-FRANKFURT_2-01-3,Strecksprung
1.205,3.304,-31.341,8.497,1.923,-33.75,5.249,20191008-1207-FRANKFURT_2-01-3,Strecksprung
0.696,4.569,-41.174,9.415,4.874,-40.546,11.382,20191008-1207-FRANKFURT_2-01-3,Strecksprung
0.918,9.818,-52.012,27.666,8.659,-51.033,28.334,20191008-1207-FRANKFURT_2-01-3,Strecksprung
1.23,1.336,-45.838,39.506,0.948,-46.111,35.404,20191008-1207-FRANKFURT_2-01-3,Strecksprung
1.166,-11.865,-54.398,2.061,-11.2,-54.554,3.128,20191008-1207-FRANKFURT_2-01-3,Strecksprung
0.996,-14.475,-62.713,-17.118,-13.619,-61.854,-14.566,20191008-1207-FRANKFURT_2-01-3,Strecksprung
