SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_Abs_I_x LapEnd,DJump_Abs_I_y LapEnd,DJump_Abs_I_z LapEnd,0-ACC_N,0-ACC_N_ROT_filtered,0-Acc_x_Fil,0-Acc_y_Fil,0-Acc_z_Fil,0-Gyro_x_Fil,0-Gyro_y_Fil,0-Gyro_z_Fil,10-ACC_N,10-ACC_N_ROT_filtered,10-Acc_x_Fil,10-Acc_y_Fil,10-Acc_z_Fil,10-Gyro_x_Fil,10-Gyro_y_Fil,10-Gyro_z_Fil,20-ACC_N,20-ACC_N_ROT_filtered,20-Acc_x_Fil,20-Acc_y_Fil,20-Acc_z_Fil,20-Gyro_x_Fil,20-Gyro_y_Fil,20-Gyro_z_Fil,30-ACC_N,30-ACC_N_ROT_filtered,30-Acc_x_Fil,30-Acc_y_Fil,30-Acc_z_Fil,30-Gyro_x_Fil,30-Gyro_y_Fil,30-Gyro_z_Fil,40-ACC_N,40-ACC_N_ROT_filtered,40-Acc_x_Fil,40-Acc_y_Fil,40-Acc_z_Fil,40-Gyro_x_Fil,40-Gyro_y_Fil,40-Gyro_z_Fil,50-ACC_N,50-ACC_N_ROT_filtered,50-Acc_x_Fil,50-Acc_y_Fil,50-Acc_z_Fil,50-Gyro_x_Fil,50-Gyro_y_Fil,50-Gyro_z_Fil,60-ACC_N,60-ACC_N_ROT_filtered,60-Acc_x_Fil,60-Acc_y_Fil,60-Acc_z_Fil,60-Gyro_x_Fil,60-Gyro_y_Fil,60-Gyro_z_Fil,70-ACC_N,70-ACC_N_ROT_filtered,70-Acc_x_Fil,70-Acc_y_Fil,70-Acc_z_Fil,70-Gyro_x_Fil,70-Gyro_y_Fil,70-Gyro_z_Fil,80-ACC_N,80-ACC_N_ROT_filtered,80-Acc_x_Fil,80-Acc_y_Fil,80-Acc_z_Fil,80-Gyro_x_Fil,80-Gyro_y_Fil,80-Gyro_z_Fil,90-ACC_N,90-ACC_N_ROT_filtered,90-Acc_x_Fil,90-Acc_y_Fil,90-Acc_z_Fil,90-Gyro_x_Fil,90-Gyro_y_Fil,90-Gyro_z_Fil
20191003-1152-FRANKFURT_1-01-62,Cody C,-32.502,393.876,0.415,41.159,459.562,35.983,63.557,85.585,52.537,4.376,23.339,14.6,-89.091,5.745,22.134,27.085,-6.861,0.367,-14.524,-11.301,-48.844,45.97,31.6,23.368,-22.858,-1.582,-20.172,-19.751,540.829,11.239,36.339,40.132,-32.235,-2.729,-13.647,-41.703,639.095,2.837,8.508,16.969,-6.623,-1.334,-4.265,-47.049,370.83,-3.011,7.707,7.438,-2.086,-0.739,-7.195,-25.906,210.949,3.007,6.698,6.969,-3.328,-1.055,-5.656,-9.956,151.13,4.908,8.22,7.181,-3.721,-0.786,-7.162,-11.039,133.708,12.222,7.855,9.23,-5.724,-1.73,-2.705,-18.344,217.031,-2.196,43.013,18.588,9.496,0.335,40.729,-30.918,235.813,-42.681
20190930-1153-FRANKFURT_1-01-185,Salto C,40.728,349.128,-15.588,50.479,370.112,53.199,50.568,73.78,8.001,-1.217,47.506,5.928,152.533,-6.796,12.248,12.979,-7.387,-0.279,-6.218,-2.091,-39.604,-17.269,18.179,15.843,-3.103,0.536,-15.608,19.143,389.183,42.097,25.112,25.443,-19.745,2.25,-13.352,104.217,505.403,15.121,9.559,14.449,-2.628,-0.497,-1.525,41.186,226.248,-39.728,4.608,5.255,-1.438,-0.664,-4.254,8.845,158.406,-15.484,4.31,4.383,-2.04,-0.738,-3.58,-0.735,110.083,13.78,3.75,3.905,-2.54,-0.64,-2.328,4.741,82.012,9.944,2.88,3.253,-1.714,-0.541,-0.962,17.889,88.465,-16.867,47.904,19.95,16.763,-0.351,42.71,10.128,147.445,-32.038
20191008-1207-FRANKFURT_2-01-99,Salto A,28.102,354.664,-35.281,31.903,367.759,61.813,56.258,76.477,7.034,9.526,52.152,21.196,280.237,-21.695,6.356,13.287,0.163,-1.94,-3.044,17.851,119.012,-30.169,9.217,7.241,0.255,-1.289,-8.195,5.274,88.136,-24.132,8.402,8.383,-4.051,-1.181,-7.135,18.755,225.139,-44.761,6.783,7.596,-3.787,-0.901,-5.572,4.995,249.922,-29.412,6.051,6.219,-2.97,-0.942,-5.073,1.701,206.067,-16.344,6.581,6.218,-3.143,-1.175,-5.603,7.095,168.532,-5.076,7.081,6.86,-3.942,-0.584,-5.826,3.285,168.489,-12.717,8.626,8.463,-6.089,-1.293,-4.082,21.926,238.263,-7.374,56.943,24.423,12.443,4.125,51.397,63.249,265.96,-22.653
0609-1-01-706,Von Bauch in Stand,1.199,36.937,7.331,26.677,83.462,41.397,57.717,79.156,43.639,3.502,34.248,2.779,-49.558,13.443,13.458,19.482,-0.635,0.331,-1.702,12.637,-38.883,17.504,2.755,6.681,-0.273,-0.544,-0.732,9.066,26.076,-11.413,1.127,1.231,0.352,0.387,-0.087,0.707,31.843,4.82,1.405,0.897,0.225,-0.341,-0.371,8.404,7.874,5.917,1.981,1.063,0.131,-0.41,-0.936,17.737,25.455,4.936,2.269,1.853,0.055,-0.701,-0.459,3.051,11.965,-9.794,2.0,1.677,-1.182,0.0,-0.682,-23.534,12.752,-1.828,4.8,3.015,-0.035,0.247,1.226,-22.802,8.15,23.206,42.305,19.812,19.051,-0.533,36.597,-1.93,192.083,-3.121
20191001-1202-FRANKFURT_2-01-172,Salto A,-30.38,-344.221,-22.754,40.357,346.201,52.547,47.23,67.492,-8.274,-2.482,44.717,7.277,-236.342,28.835,11.074,16.747,0.781,-1.052,-2.827,-11.778,-130.851,0.035,9.72,9.991,0.817,-0.269,-8.651,-30.577,-176.172,-28.45,8.648,8.96,3.678,0.013,-7.644,-6.327,-258.58,-18.402,7.674,8.129,2.641,-0.666,-6.823,1.519,-258.488,-10.899,7.669,7.46,3.185,-0.683,-6.914,-19.47,-166.899,24.381,8.902,8.308,4.745,-0.349,-7.34,-20.718,-163.431,8.437,9.917,9.509,6.801,-1.274,-7.002,-29.082,-219.223,-20.399,10.302,10.657,8.899,-1.633,-3.369,-46.773,-262.762,-3.448,42.631,17.519,-13.619,-1.883,35.162,-34.171,-273.277,-68.612
0115-MORITZ-03-74,Salto C,-4.452,349.974,25.12,27.071,385.051,41.181,55.072,79.41,17.227,-3.147,48.958,13.305,83.707,3.034,11.381,13.216,-5.995,-1.101,-7.292,-5.387,-42.539,6.272,16.038,13.11,-9.996,-0.323,-10.291,-31.201,500.091,39.332,21.697,21.418,-14.645,-0.848,-9.789,-7.226,405.747,20.307,4.619,9.634,-3.009,-0.723,-0.944,0.71,179.031,13.839,3.401,3.433,-1.193,-0.682,-3.001,-0.174,160.838,6.567,2.837,3.088,-1.177,-0.52,-2.498,-2.773,134.366,-2.035,2.893,2.762,-2.103,-0.337,-1.796,2.644,72.111,15.76,3.421,3.073,-2.826,-0.783,-0.164,5.086,26.859,27.275,47.41,20.487,20.255,-4.302,37.901,3.216,130.952,-12.85
20191007-1150-FRANKFURT_2-01-143,Salto C,52.173,355.782,-21.471,53.645,372.435,53.826,44.387,64.451,16.528,-0.264,39.322,28.868,185.022,-0.293,11.937,14.573,-7.699,-0.103,-6.676,16.366,1.894,-7.633,10.3,11.57,-6.041,-1.0,-8.155,46.084,289.961,-49.699,18.46,14.295,-10.058,-0.433,-15.357,48.521,543.185,-60.053,20.336,22.984,-15.12,-0.065,-11.508,28.882,397.131,-22.746,5.351,8.848,-3.38,-0.267,-3.43,18.11,218.397,0.178,5.198,4.995,-2.256,-0.493,-4.352,22.135,123.29,1.116,6.405,6.046,-4.258,0.165,-3.987,22.594,103.281,16.111,5.12,5.94,-3.272,-0.698,0.675,24.556,136.606,-2.706,45.056,19.576,19.273,1.017,37.695,59.854,176.762,14.545
0609-4-01-336,Fliffis B,-80.266,-268.377,236.312,131.675,624.906,264.796,64.149,82.929,14.102,2.7,40.799,-28.202,-326.223,50.743,39.217,40.672,-31.135,0.167,1.018,-34.295,-655.263,-23.926,41.032,39.638,-40.463,-2.203,-5.014,51.56,-587.205,8.173,29.654,37.346,-26.927,-2.085,-9.805,43.215,-512.208,81.633,18.398,18.767,-13.3,4.644,-9.739,-7.018,-22.873,202.619,20.86,19.134,-9.972,-0.062,-17.084,-202.159,-93.421,354.167,17.682,19.88,-8.012,-3.019,-15.503,-179.823,151.527,309.831,14.347,14.633,-7.913,-1.637,-11.875,-62.739,211.114,164.642,15.233,15.297,-12.228,-1.755,-7.723,-4.112,246.105,70.567,50.109,24.876,13.147,0.815,44.691,12.593,260.369,8.922
20190930-1247-FRANKFURT_2-01-341,Salto A,5.986,340.397,-23.621,20.846,340.397,38.201,55.485,76.471,6.282,4.934,53.558,14.971,217.894,8.487,8.046,13.111,-1.514,-1.189,-4.935,16.519,182.907,-25.637,6.802,6.403,1.428,-0.484,-5.261,-6.91,168.384,-32.419,5.723,5.819,-0.41,-1.156,-5.443,4.628,217.784,-10.3,5.777,5.787,-0.285,-1.099,-5.639,7.462,183.767,-7.692,6.151,5.97,-0.603,-0.906,-6.079,2.444,141.903,-4.647,6.889,6.65,-1.983,-1.364,-6.379,-6.473,149.148,-7.705,7.565,7.212,-4.24,-0.824,-6.16,-4.791,178.109,-15.62,8.785,8.75,-6.259,0.102,-3.152,-8.585,191.606,-3.305,42.979,17.95,17.212,-0.488,37.957,16.101,227.017,-0.957
20191008-1207-FRANKFURT_2-01-287,Fliffis Rudi C,61.469,-232.169,629.027,265.031,621.054,675.119,61.357,82.184,2.091,15.731,38.598,-120.029,-467.145,211.072,42.708,39.228,-41.811,3.269,-7.674,-99.402,-702.092,157.151,56.913,53.189,-52.739,2.721,-19.064,-102.581,-619.943,156.263,49.06,55.208,-35.275,8.295,-31.273,-194.728,-501.235,315.727,36.225,37.411,-25.921,2.286,-19.664,25.866,-17.158,767.494,40.219,36.967,-35.899,-6.719,6.95,445.096,6.49,1004.806,46.343,48.478,-33.814,-20.876,-17.487,94.769,-64.598,905.925,17.601,27.009,-11.667,-8.621,-10.5,37.529,253.184,345.627,16.869,16.341,-13.308,-1.814,-7.343,114.538,351.496,62.35,46.553,22.748,4.964,13.152,39.799,173.581,367.663,-134.664
0115-CHARI-05-102,Doppelsalto B,-9.588,693.976,-25.922,41.643,719.101,61.705,52.178,73.891,4.168,3.405,48.474,-49.296,280.46,-14.551,15.199,15.07,-5.603,-0.86,-8.142,-12.661,63.109,12.075,19.363,18.859,-16.236,0.256,-9.085,-8.623,181.547,13.065,38.297,30.391,-37.356,0.887,-2.96,3.558,633.327,-18.844,47.039,41.691,-37.2,0.623,-25.99,-23.492,836.272,7.647,47.52,56.38,-37.474,1.766,-24.774,26.449,697.425,-10.984,12.756,17.358,-5.112,0.677,-10.335,14.151,292.379,-27.71,13.836,13.13,-7.209,-0.321,-10.805,13.378,187.588,-18.47,18.03,15.28,-11.569,-0.27,-11.889,3.22,268.73,-37.587,49.813,31.282,11.377,2.654,42.664,-18.468,311.699,-44.667
0827-BK1-01-19,Salto C,16.107,358.032,15.567,39.039,381.975,38.091,54.587,77.743,17.779,1.232,48.364,30.961,94.406,-0.432,12.442,14.749,-6.294,-1.283,-6.814,-13.624,-18.741,20.179,14.602,12.07,-7.087,-0.044,-9.996,-22.787,474.718,11.872,25.565,24.33,-16.315,0.681,-9.055,13.363,385.809,38.48,4.408,9.297,-2.617,0.168,-1.094,12.789,175.713,9.845,3.484,3.087,-1.668,0.109,-2.296,15.95,154.019,10.119,3.096,2.653,-1.594,0.005,-2.039,17.889,123.474,5.973,2.94,2.514,-1.702,0.052,-1.757,17.752,98.717,-5.498,5.367,3.466,-3.376,0.242,-1.907,-0.218,76.475,4.17,46.866,21.769,18.927,-2.844,41.016,6.282,189.767,-19.354
0827-BK1-01-121,Salto A,-5.498,350.457,-6.86,24.42,350.737,35.962,50.546,74.269,17.318,-2.33,46.394,-3.673,202.219,-13.179,8.533,10.417,-0.352,0.013,-4.818,8.051,99.337,11.954,7.333,7.217,-3.289,-0.587,-5.786,7.529,197.095,-1.925,6.913,6.677,-3.795,-0.629,-5.066,6.896,209.729,-16.154,7.367,6.809,-4.43,-0.647,-4.986,-15.076,219.69,-27.774,6.46,6.228,-3.873,-0.402,-4.512,-10.471,208.023,-12.084,6.273,5.841,-3.906,-0.414,-4.14,-10.795,182.335,-1.284,5.585,5.265,-3.925,-0.345,-3.326,-11.207,163.501,-1.085,7.199,5.915,-5.726,-0.516,-1.752,-11.118,133.14,22.964,49.275,23.091,24.289,-3.155,40.344,10.69,179.266,3.181
0609-1-01-560,Salto C,32.246,361.447,-11.41,42.915,389.111,41.197,51.136,73.731,10.422,-1.047,47.229,16.575,151.218,6.494,10.926,12.854,-4.796,0.214,-7.352,1.804,-50.351,-29.246,15.111,11.808,-4.868,0.092,-12.877,-8.869,453.762,-22.529,22.66,22.62,-16.935,0.908,-13.011,31.584,498.463,22.686,4.928,10.111,-3.909,-0.069,-0.962,47.322,255.96,2.395,3.309,2.579,-0.18,-0.376,-2.474,28.506,142.062,-9.134,3.701,3.2,-0.088,-0.051,-2.927,12.955,119.756,-12.31,4.456,3.423,-1.158,-0.577,-3.458,17.631,80.104,-11.913,5.196,4.728,-3.773,0.186,-1.163,-2.305,56.599,2.192,45.751,19.83,16.877,-0.28,41.615,22.505,182.82,-8.803
0115-MORITZ-03-12,Voll- ein- Rudi- aus B,-563.446,-135.967,-766.8,597.668,590.173,790.654,66.393,87.224,7.555,-2.372,43.553,17.533,-308.197,-37.071,22.876,25.11,-17.609,-8.92,-9.547,-91.968,-391.035,-353.626,34.114,31.944,-29.203,-3.483,-2.234,-575.955,131.658,-786.645,53.38,47.706,-29.477,27.16,-21.619,-557.014,-492.388,-254.987,28.464,33.083,-14.67,-11.227,-12.496,-431.056,-195.963,-529.512,38.075,40.432,-29.698,-1.004,11.741,-743.501,55.829,-628.369,32.748,31.743,-24.149,8.447,-16.758,-354.586,-311.423,-658.72,22.451,27.173,-13.001,2.38,-17.18,4.225,144.385,-482.719,22.21,21.408,-15.75,-2.466,-14.816,-76.774,347.645,-104.279,52.979,31.941,7.565,-1.5,30.552,-6.668,345.334,3.898
0609-1-01-504,Salto C,25.93,358.358,-20.087,41.102,383.333,46.361,51.585,74.281,10.498,-1.693,48.241,5.837,141.053,-4.186,10.564,12.59,-4.861,-0.175,-7.054,14.333,-44.647,-39.762,14.835,12.227,-3.552,-0.172,-12.966,-7.969,441.983,-13.146,24.563,23.962,-18.109,0.317,-14.437,35.514,532.365,-1.631,5.213,9.808,-3.227,0.037,-0.406,34.778,245.664,-13.98,3.763,3.552,0.497,-0.249,-2.82,27.129,153.249,-11.746,3.709,3.008,0.328,-0.664,-2.779,16.719,123.011,-2.171,4.485,3.462,-0.523,-0.699,-3.546,8.82,72.869,-20.056,5.773,5.071,-4.015,0.433,-1.421,-10.543,21.327,-10.798,44.19,19.432,17.672,0.874,39.321,12.363,188.145,11.157
20191007-1150-FRANKFURT_2-01-173,Fliffis C,-63.953,-431.339,210.935,99.944,663.599,228.415,63.098,74.764,9.685,1.304,51.023,-33.167,-361.845,39.203,35.232,38.828,-33.019,2.183,-8.853,-56.694,-614.447,36.323,48.208,41.317,-46.869,3.128,-9.462,-69.563,-626.352,32.443,59.473,56.0,-56.404,2.449,-17.926,-37.842,-667.049,8.328,64.268,63.25,-57.758,2.873,-26.341,-40.763,-707.604,65.991,44.457,55.333,-30.408,9.723,-29.486,-126.87,-393.799,320.525,24.435,29.941,-8.318,3.767,-21.322,-73.253,-54.967,430.901,17.37,19.587,-8.399,-4.814,-13.834,-13.287,129.089,300.265,15.186,17.289,-12.163,-2.03,-6.401,-20.348,287.258,119.923,44.377,22.679,9.989,-4.068,38.931,74.101,300.946,4.231
20191001-1148-FRANKFURT_1-01-164,40°,-2.895,349.532,-12.078,38.355,430.341,59.692,51.797,74.9,4.798,-3.098,48.239,-28.974,235.89,28.448,12.761,15.242,-3.239,-1.264,-7.283,9.239,-91.431,25.245,10.71,12.62,-7.061,-0.054,-5.4,28.415,162.566,17.179,18.013,15.611,-14.208,-0.003,-8.621,26.642,636.097,-30.777,15.024,14.991,-9.078,-1.303,-9.788,12.128,524.644,-13.276,12.122,16.042,-2.956,-0.362,-1.466,13.652,125.504,-27.044,5.375,6.18,-2.246,-0.934,-4.148,-10.331,51.393,-19.375,4.18,4.589,-3.492,-0.707,-1.435,-18.157,118.259,8.232,2.511,3.062,-1.302,-0.747,0.527,-14.025,208.987,-14.5,51.259,19.606,9.786,-0.011,49.246,-28.155,103.066,-15.391
