SprungID,Sprungtyp,Time,TimeInJump,ACC_N,ACC_N_ROT_filtered,Acc_x_Fil,Acc_y_Fil,Acc_z_Fil,Gyro_x_Fil,Gyro_y_Fil,Gyro_z_Fil,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_Abs_I_x LapEnd,DJump_Abs_I_y LapEnd,DJump_Abs_I_z LapEnd
20191008-1157-FRANKFURT_1-01-387,Barani A,3035.032,0.508,8.03,6.88,-3.279,1.603,-6.989,-138.87,-142.42,152.03,-65.368,88.585,175.212,92.288,294.127,200.439
20191008-1157-FRANKFURT_1-01-387,Barani A,3035.2,0.676,9.46,10.46,-1.728,0.302,-10.133,-177.53,-69.61,242.97,-65.368,88.585,175.212,92.288,294.127,200.439
20191008-1157-FRANKFURT_1-01-387,Barani A,3035.37,0.846,12.99,11.02,-5.149,-5.665,-8.497,-85.11,130.96,334.43,-65.368,88.585,175.212,92.288,294.127,200.439
20191008-1157-FRANKFURT_1-01-387,Barani A,3035.538,1.014,7.28,8.21,-2.928,-3.865,-5.596,-6.86,166.45,137.77,-65.368,88.585,175.212,92.288,294.127,200.439
20191008-1157-FRANKFURT_1-01-387,Barani A,3035.706,1.182,8.28,7.28,-5.273,-1.049,-5.661,11.94,160.87,16.7,-65.368,88.585,175.212,92.288,294.127,200.439
20191008-1157-FRANKFURT_1-01-387,Barani A,3035.874,1.35,7.24,7.2,-5.126,0.103,-4.4,15.69,238.47,-32.71,-65.368,88.585,175.212,92.288,294.127,200.439
20191008-1157-FRANKFURT_1-01-387,Barani A,3036.044,1.52,7.8,7.48,-5.839,-0.625,3.79,31.95,322.41,-27.96,-65.368,88.585,175.212,92.288,294.127,200.439
20191008-1157-FRANKFURT_1-01-388,Salto A,3036.214,0.002,112.5,61.67,6.384,5.885,99.184,18.85,221.73,-14.85,-16.042,331.834,-23.361,33.694,334.089,39.067
20191008-1157-FRANKFURT_1-01-388,Salto A,3036.382,0.17,9.76,32.18,1.657,2.694,-5.701,21.9,302.95,-17.96,-16.042,331.834,-23.361,33.694,334.089,39.067
20191008-1157-FRANKFURT_1-01-388,Salto A,3036.548,0.336,5.55,6.03,1.518,0.026,-4.841,-9.77,175.57,-20.97,-16.042,331.834,-23.361,33.694,334.089,39.067
20191008-1157-FRANKFURT_1-01-388,Salto A,3036.714,0.502,7.49,8.28,1.173,-0.708,-7.712,-21.88,189.05,-6.76,-16.042,331.834,-23.361,33.694,334.089,39.067
20191008-1157-FRANKFURT_1-01-388,Salto A,3036.882,0.67,6.84,7.81,-0.987,-0.457,-6.517,-16.89,211.53,10.11,-16.042,331.834,-23.361,33.694,334.089,39.067
20191008-1157-FRANKFURT_1-01-388,Salto A,3037.05,0.838,7.67,7.22,-1.886,-1.52,-6.478,-2.09,192.54,7.19,-16.042,331.834,-23.361,33.694,334.089,39.067
20191008-1157-FRANKFURT_1-01-388,Salto A,3037.216,1.004,7.05,6.13,-1.658,-1.254,-6.569,6.33,144.51,-4.83,-16.042,331.834,-23.361,33.694,334.089,39.067
20191008-1157-FRANKFURT_1-01-388,Salto A,3037.382,1.17,8.65,7.64,-5.323,-0.947,-5.586,-8.67,138.9,-18.14,-16.042,331.834,-23.361,33.694,334.089,39.067
20191008-1157-FRANKFURT_1-01-388,Salto A,3037.55,1.338,5.68,6.65,-4.56,0.051,-2.113,-9.88,199.64,1.86,-16.042,331.834,-23.361,33.694,334.089,39.067
20191008-1157-FRANKFURT_1-01-388,Salto A,3037.718,1.506,3.62,4.84,-2.362,-1.003,1.96,-28.01,260.45,-41.05,-16.042,331.834,-23.361,33.694,334.089,39.067
20191008-1157-FRANKFURT_1-01-389,Rudi,3037.886,0.002,116.72,62.53,31.733,4.086,96.196,-28.77,-82.63,-4.34,127.635,65.446,531.935,143.77,350.276,560.663
20191008-1157-FRANKFURT_1-01-389,Rudi,3038.048,0.164,25.03,48.13,-16.072,4.708,-1.988,-27.67,-397.47,87.15,127.635,65.446,531.935,143.77,350.276,560.663
20191008-1157-FRANKFURT_1-01-389,Rudi,3038.21,0.326,15.02,12.09,-11.862,7.608,-5.122,17.1,-184.41,540.32,127.635,65.446,531.935,143.77,350.276,560.663
20191008-1157-FRANKFURT_1-01-389,Rudi,3038.372,0.488,27.03,21.51,-24.548,2.804,-2.51,231.34,-0.2,790.08,127.635,65.446,531.935,143.77,350.276,560.663
20191008-1157-FRANKFURT_1-01-389,Rudi,3038.534,0.65,27.43,25.65,-24.319,-3.196,8.903,346.04,-82.71,780.04,127.635,65.446,531.935,143.77,350.276,560.663
20191008-1157-FRANKFURT_1-01-389,Rudi,3038.696,0.812,19.22,19.9,-15.232,-8.004,-4.733,137.46,4.71,538.82,127.635,65.446,531.935,143.77,350.276,560.663
20191008-1157-FRANKFURT_1-01-389,Rudi,3038.858,0.974,11.84,11.95,-7.853,-6.767,-5.672,21.26,184.62,438.66,127.635,65.446,531.935,143.77,350.276,560.663
20191008-1157-FRANKFURT_1-01-389,Rudi,3039.02,1.136,7.83,9.0,-5.501,-2.424,-5.866,29.77,234.34,114.93,127.635,65.446,531.935,143.77,350.276,560.663
20191008-1157-FRANKFURT_1-01-389,Rudi,3039.182,1.298,9.79,9.27,-5.598,-0.551,-7.027,-3.59,280.49,5.51,127.635,65.446,531.935,143.77,350.276,560.663
20191008-1157-FRANKFURT_1-01-389,Rudi,3039.344,1.46,11.02,13.13,-6.788,-2.633,7.134,41.23,400.67,-89.39,127.635,65.446,531.935,143.77,350.276,560.663
20191008-1207-FRANKFURT_2-01-7,Salto A,142.358,0.002,109.44,65.86,0.164,14.12,96.54,14.31,131.54,-13.14,-2.241,335.482,-50.576,26.725,341.46,65.502
20191008-1207-FRANKFURT_2-01-7,Salto A,142.528,0.172,10.66,29.05,-0.029,-1.301,-4.684,-17.55,108.75,0.02,-2.241,335.482,-50.576,26.725,341.46,65.502
20191008-1207-FRANKFURT_2-01-7,Salto A,142.698,0.342,16.57,6.11,2.293,-2.945,-11.216,-4.07,21.99,-6.21,-2.241,335.482,-50.576,26.725,341.46,65.502
20191008-1207-FRANKFURT_2-01-7,Salto A,142.866,0.51,8.11,8.64,-4.682,-1.664,-7.391,1.75,199.36,-26.36,-2.241,335.482,-50.576,26.725,341.46,65.502
20191008-1207-FRANKFURT_2-01-7,Salto A,143.036,0.68,7.74,7.72,-4.338,-0.816,-5.912,34.02,272.96,-14.93,-2.241,335.482,-50.576,26.725,341.46,65.502
20191008-1207-FRANKFURT_2-01-7,Salto A,143.206,0.85,7.58,7.7,-4.14,-1.329,-5.457,13.33,236.4,-55.08,-2.241,335.482,-50.576,26.725,341.46,65.502
20191008-1207-FRANKFURT_2-01-7,Salto A,143.376,1.02,6.3,6.36,-3.899,-1.156,-4.596,-7.33,188.16,-40.37,-2.241,335.482,-50.576,26.725,341.46,65.502
20191008-1207-FRANKFURT_2-01-7,Salto A,143.546,1.19,6.92,6.49,-4.134,-0.994,-5.342,-6.28,144.83,-29.27,-2.241,335.482,-50.576,26.725,341.46,65.502
20191008-1207-FRANKFURT_2-01-7,Salto A,143.714,1.358,7.91,6.82,-4.639,-2.821,-6.266,-18.14,166.71,-70.67,-2.241,335.482,-50.576,26.725,341.46,65.502
20191008-1207-FRANKFURT_2-01-7,Salto A,143.884,1.528,6.67,9.65,-6.533,0.052,2.774,-19.21,379.37,-15.79,-2.241,335.482,-50.576,26.725,341.46,65.502
20191008-1207-FRANKFURT_2-01-9,Salto B,145.788,0.002,119.07,65.1,4.727,14.689,101.374,12.57,145.49,-20.74,11.656,356.295,-22.926,38.935,421.849,67.884
20191008-1207-FRANKFURT_2-01-9,Salto B,145.96,0.174,2.34,31.45,-2.24,-0.95,0.652,-16.29,31.6,-27.22,11.656,356.295,-22.926,38.935,421.849,67.884
20191008-1207-FRANKFURT_2-01-9,Salto B,146.134,0.348,16.2,8.22,-11.546,-2.094,-9.769,-26.25,-232.37,50.47,11.656,356.295,-22.926,38.935,421.849,67.884
20191008-1207-FRANKFURT_2-01-9,Salto B,146.306,0.52,8.36,8.38,6.127,-0.631,-3.993,-16.08,192.83,-37.21,11.656,356.295,-22.926,38.935,421.849,67.884
20191008-1207-FRANKFURT_2-01-9,Salto B,146.478,0.692,23.51,17.98,-15.753,-0.276,-17.733,32.15,585.87,-19.14,11.656,356.295,-22.926,38.935,421.849,67.884
20191008-1207-FRANKFURT_2-01-9,Salto B,146.652,0.866,25.21,33.29,-23.338,1.319,-3.991,44.8,533.74,-35.49,11.656,356.295,-22.926,38.935,421.849,67.884
20191008-1207-FRANKFURT_2-01-9,Salto B,146.824,1.038,3.58,7.02,-2.842,-0.766,0.425,15.4,154.34,-14.64,11.656,356.295,-22.926,38.935,421.849,67.884
20191008-1207-FRANKFURT_2-01-9,Salto B,146.996,1.21,4.88,4.49,-0.844,-1.361,-4.328,-4.51,86.49,-27.88,11.656,356.295,-22.926,38.935,421.849,67.884
20191008-1207-FRANKFURT_2-01-9,Salto B,147.168,1.382,6.36,4.54,-1.715,-1.212,-5.415,5.56,97.69,-46.32,11.656,356.295,-22.926,38.935,421.849,67.884
20191008-1207-FRANKFURT_2-01-9,Salto B,147.342,1.556,4.43,7.03,-4.445,-0.252,3.459,13.45,280.46,17.51,11.656,356.295,-22.926,38.935,421.849,67.884
20191008-1207-FRANKFURT_2-01-11,Salto A,149.238,0.002,109.04,65.71,-2.146,11.452,96.969,24.02,128.79,-53.15,8.592,340.122,-48.909,27.463,368.814,74.758
20191008-1207-FRANKFURT_2-01-11,Salto A,149.41,0.174,6.57,28.93,-1.871,-0.346,-3.767,-6.31,108.92,6.14,8.592,340.122,-48.909,27.463,368.814,74.758
20191008-1207-FRANKFURT_2-01-11,Salto A,149.58,0.344,10.23,5.43,1.356,-2.917,-8.495,-6.5,-89.32,-4.3,8.592,340.122,-48.909,27.463,368.814,74.758
20191008-1207-FRANKFURT_2-01-11,Salto A,149.75,0.514,9.66,9.18,-5.393,-1.083,-8.568,-5.29,182.82,-18.05,8.592,340.122,-48.909,27.463,368.814,74.758
20191008-1207-FRANKFURT_2-01-11,Salto A,149.922,0.686,9.1,11.04,-8.361,-1.829,-3.723,5.89,312.94,-21.75,8.592,340.122,-48.909,27.463,368.814,74.758
20191008-1207-FRANKFURT_2-01-11,Salto A,150.094,0.858,6.86,7.11,-4.864,-1.483,-3.357,21.66,251.6,-33.3,8.592,340.122,-48.909,27.463,368.814,74.758
20191008-1207-FRANKFURT_2-01-11,Salto A,150.264,1.028,6.57,5.18,-3.528,-1.27,-4.478,-7.64,158.98,-25.36,8.592,340.122,-48.909,27.463,368.814,74.758
20191008-1207-FRANKFURT_2-01-11,Salto A,150.434,1.198,5.89,6.39,-4.304,-1.071,-4.48,0.0,135.36,-22.54,8.592,340.122,-48.909,27.463,368.814,74.758
20191008-1207-FRANKFURT_2-01-11,Salto A,150.606,1.37,6.73,6.76,-4.805,-0.459,-5.667,-14.66,209.31,17.46,8.592,340.122,-48.909,27.463,368.814,74.758
20191008-1207-FRANKFURT_2-01-11,Salto A,150.778,1.542,7.95,8.59,-7.446,-1.735,0.62,39.37,426.45,-58.4,8.592,340.122,-48.909,27.463,368.814,74.758
20191008-1207-FRANKFURT_2-01-24,Salto A,472.374,0.002,116.61,67.96,5.38,12.359,102.17,16.1,100.99,-12.52,11.054,345.089,-30.433,24.223,355.162,43.554
20191008-1207-FRANKFURT_2-01-24,Salto A,472.548,0.176,12.44,27.78,-1.895,-2.988,-4.664,-8.04,95.37,-58.85,11.054,345.089,-30.433,24.223,355.162,43.554
20191008-1207-FRANKFURT_2-01-24,Salto A,472.72,0.348,16.07,8.28,2.428,-1.493,-12.169,-5.41,11.59,-27.8,11.054,345.089,-30.433,24.223,355.162,43.554
20191008-1207-FRANKFURT_2-01-24,Salto A,472.894,0.522,11.85,11.23,-7.214,-1.311,-8.321,15.45,305.82,-36.29,11.054,345.089,-30.433,24.223,355.162,43.554
20191008-1207-FRANKFURT_2-01-24,Salto A,473.068,0.696,4.78,6.8,-3.188,-1.38,-3.859,-9.48,247.5,-21.51,11.054,345.089,-30.433,24.223,355.162,43.554
20191008-1207-FRANKFURT_2-01-24,Salto A,473.242,0.87,5.61,5.23,-2.414,-1.082,-4.771,-12.28,204.18,-7.95,11.054,345.089,-30.433,24.223,355.162,43.554
20191008-1207-FRANKFURT_2-01-24,Salto A,473.414,1.042,6.91,6.2,-3.033,-0.989,-5.693,-5.82,167.34,-12.32,11.054,345.089,-30.433,24.223,355.162,43.554
20191008-1207-FRANKFURT_2-01-24,Salto A,473.588,1.216,6.74,6.57,-4.25,-1.131,-5.138,7.67,197.61,-3.27,11.054,345.089,-30.433,24.223,355.162,43.554
20191008-1207-FRANKFURT_2-01-24,Salto A,473.762,1.39,7.14,7.32,-4.952,-1.046,-5.548,4.06,184.81,-10.65,11.054,345.089,-30.433,24.223,355.162,43.554
20191008-1207-FRANKFURT_2-01-24,Salto A,473.934,1.562,3.04,5.49,-3.679,-0.143,-0.96,27.65,330.79,-7.85,11.054,345.089,-30.433,24.223,355.162,43.554
20191008-1207-FRANKFURT_2-01-26,Salto B,475.888,0.002,118.57,67.17,11.165,15.855,101.915,36.73,89.11,-21.68,27.049,350.522,-24.215,45.432,415.314,69.044
20191008-1207-FRANKFURT_2-01-26,Salto B,476.062,0.176,12.81,30.44,-1.277,-1.332,-3.227,-6.95,79.87,-48.01,27.049,350.522,-24.215,45.432,415.314,69.044
20191008-1207-FRANKFURT_2-01-26,Salto B,476.238,0.352,22.86,10.93,-13.814,-1.642,-10.515,-23.27,-191.59,22.89,27.049,350.522,-24.215,45.432,415.314,69.044
20191008-1207-FRANKFURT_2-01-26,Salto B,476.412,0.526,13.95,8.51,7.585,-2.004,-9.178,-0.35,297.35,-29.31,27.049,350.522,-24.215,45.432,415.314,69.044
20191008-1207-FRANKFURT_2-01-26,Salto B,476.588,0.702,27.64,21.69,-19.359,0.183,-21.654,56.24,634.74,-9.59,27.049,350.522,-24.215,45.432,415.314,69.044
20191008-1207-FRANKFURT_2-01-26,Salto B,476.762,0.876,14.53,29.23,-9.169,-0.053,7.345,37.03,381.07,-82.19,27.049,350.522,-24.215,45.432,415.314,69.044
20191008-1207-FRANKFURT_2-01-26,Salto B,476.936,1.05,7.11,4.11,0.32,-1.532,-5.785,28.48,138.54,3.81,27.049,350.522,-24.215,45.432,415.314,69.044
20191008-1207-FRANKFURT_2-01-26,Salto B,477.112,1.226,3.09,3.94,-1.025,-0.656,-3.274,1.27,122.06,-21.99,27.049,350.522,-24.215,45.432,415.314,69.044
20191008-1207-FRANKFURT_2-01-26,Salto B,477.286,1.4,5.55,4.68,-2.298,-0.017,-4.688,-9.48,98.66,-35.56,27.049,350.522,-24.215,45.432,415.314,69.044
20191008-1207-FRANKFURT_2-01-26,Salto B,477.462,1.576,2.87,6.53,-2.17,-0.131,2.561,9.75,211.56,25.39,27.049,350.522,-24.215,45.432,415.314,69.044
20191008-1207-FRANKFURT_2-01-28,Salto A,479.408,0.002,114.39,65.61,7.138,11.71,102.163,36.67,106.46,-23.34,28.261,345.403,-31.503,42.191,348.843,62.884
20191008-1207-FRANKFURT_2-01-28,Salto A,479.584,0.178,25.27,30.72,-1.363,0.54,-8.618,-16.21,105.16,-44.69,28.261,345.403,-31.503,42.191,348.843,62.884
20191008-1207-FRANKFURT_2-01-28,Salto A,479.758,0.352,10.78,6.58,0.794,-1.064,-10.032,12.09,25.08,-6.47,28.261,345.403,-31.503,42.191,348.843,62.884
20191008-1207-FRANKFURT_2-01-28,Salto A,479.932,0.526,10.41,10.43,-6.7,-0.715,-7.477,15.84,269.64,-27.83,28.261,345.403,-31.503,42.191,348.843,62.884
20191008-1207-FRANKFURT_2-01-28,Salto A,480.108,0.702,7.32,8.14,-4.826,-1.029,-5.415,25.42,284.6,-29.23,28.261,345.403,-31.503,42.191,348.843,62.884
20191008-1207-FRANKFURT_2-01-28,Salto A,480.284,0.878,6.04,6.24,-3.284,-0.67,-5.127,3.8,214.94,-20.01,28.261,345.403,-31.503,42.191,348.843,62.884
20191008-1207-FRANKFURT_2-01-28,Salto A,480.458,1.052,7.06,6.24,-2.883,-0.682,-5.729,14.2,200.83,-12.01,28.261,345.403,-31.503,42.191,348.843,62.884
20191008-1207-FRANKFURT_2-01-28,Salto A,480.632,1.226,6.26,6.32,-3.199,-1.562,-5.654,9.02,177.66,-27.94,28.261,345.403,-31.503,42.191,348.843,62.884
20191008-1207-FRANKFURT_2-01-28,Salto A,480.808,1.402,8.19,7.82,-6.453,-0.681,-4.508,-3.89,188.43,-16.32,28.261,345.403,-31.503,42.191,348.843,62.884
20191008-1207-FRANKFURT_2-01-28,Salto A,480.984,1.578,5.7,7.49,-2.346,-2.494,2.563,48.96,212.48,25.47,28.261,345.403,-31.503,42.191,348.843,62.884
20191008-1207-FRANKFURT_2-01-35,Salto A,491.598,0.002,110.38,64.45,7.341,12.4,97.661,42.17,112.74,-33.85,22.197,341.635,-40.255,30.453,344.626,61.909
20191008-1207-FRANKFURT_2-01-35,Salto A,491.768,0.172,15.34,31.1,-2.254,-1.112,-5.682,-2.68,133.56,-28.86,22.197,341.635,-40.255,30.453,344.626,61.909
20191008-1207-FRANKFURT_2-01-35,Salto A,491.938,0.342,9.23,8.05,2.041,-1.278,-9.202,3.42,96.26,-38.79,22.197,341.635,-40.255,30.453,344.626,61.909
20191008-1207-FRANKFURT_2-01-35,Salto A,492.11,0.514,8.72,9.19,-4.09,-0.901,-7.22,11.27,233.8,-22.44,22.197,341.635,-40.255,30.453,344.626,61.909
20191008-1207-FRANKFURT_2-01-35,Salto A,492.28,0.684,6.2,6.74,-1.979,-0.716,-6.096,18.35,245.97,0.59,22.197,341.635,-40.255,30.453,344.626,61.909
20191008-1207-FRANKFURT_2-01-35,Salto A,492.45,0.854,6.55,7.22,-2.743,-1.418,-5.895,30.55,225.94,-36.59,22.197,341.635,-40.255,30.453,344.626,61.909
20191008-1207-FRANKFURT_2-01-35,Salto A,492.62,1.024,5.59,6.68,-2.614,-0.802,-5.107,8.58,188.95,-26.63,22.197,341.635,-40.255,30.453,344.626,61.909
20191008-1207-FRANKFURT_2-01-35,Salto A,492.79,1.194,7.71,6.55,-2.827,-2.228,-6.561,2.36,173.38,-18.77,22.197,341.635,-40.255,30.453,344.626,61.909
20191008-1207-FRANKFURT_2-01-35,Salto A,492.962,1.366,9.73,7.32,-5.502,-0.731,-6.403,-9.6,137.18,-41.53,22.197,341.635,-40.255,30.453,344.626,61.909
20191008-1207-FRANKFURT_2-01-35,Salto A,493.132,1.536,4.59,8.26,-0.678,-0.697,3.058,16.71,271.17,14.62,22.197,341.635,-40.255,30.453,344.626,61.909
20191008-1207-FRANKFURT_2-01-37,Salto B,495.058,0.002,110.42,63.66,9.752,14.197,101.325,18.83,87.82,-6.61,38.678,346.548,-8.02,55.786,403.014,63.072
20191008-1207-FRANKFURT_2-01-37,Salto B,495.23,0.174,8.14,32.28,-2.128,-0.156,-2.442,-8.48,50.91,-2.24,38.678,346.548,-8.02,55.786,403.014,63.072
20191008-1207-FRANKFURT_2-01-37,Salto B,495.404,0.348,17.39,8.31,-10.284,-0.901,-9.39,-7.52,-188.45,24.34,38.678,346.548,-8.02,55.786,403.014,63.072
20191008-1207-FRANKFURT_2-01-37,Salto B,495.576,0.52,10.43,7.98,6.443,-2.133,-6.845,40.12,284.75,-31.18,38.678,346.548,-8.02,55.786,403.014,63.072
20191008-1207-FRANKFURT_2-01-37,Salto B,495.75,0.694,25.24,19.45,-16.36,-0.149,-19.056,58.5,597.28,-47.27,38.678,346.548,-8.02,55.786,403.014,63.072
20191008-1207-FRANKFURT_2-01-37,Salto B,495.922,0.866,19.77,31.13,-18.496,-1.137,-1.641,18.96,511.47,-52.55,38.678,346.548,-8.02,55.786,403.014,63.072
20191008-1207-FRANKFURT_2-01-37,Salto B,496.094,1.038,2.26,4.7,-0.094,-0.26,-2.542,-21.14,124.24,7.79,38.678,346.548,-8.02,55.786,403.014,63.072
20191008-1207-FRANKFURT_2-01-37,Salto B,496.268,1.212,4.99,5.0,-1.003,-0.028,-4.91,19.95,119.22,38.26,38.678,346.548,-8.02,55.786,403.014,63.072
20191008-1207-FRANKFURT_2-01-37,Salto B,496.44,1.384,5.55,6.08,-4.384,-0.235,-4.231,40.8,133.48,21.55,38.678,346.548,-8.02,55.786,403.014,63.072
20191008-1207-FRANKFURT_2-01-37,Salto B,496.614,1.558,2.88,5.72,-2.323,0.671,1.997,36.41,163.83,40.93,38.678,346.548,-8.02,55.786,403.014,63.072
20191008-1207-FRANKFURT_2-01-39,Salto A,498.512,0.002,113.38,65.99,14.083,10.367,98.387,18.94,92.73,-38.22,40.855,348.538,-30.853,47.312,351.28,52.297
20191008-1207-FRANKFURT_2-01-39,Salto A,498.682,0.172,17.58,29.87,-3.184,-1.272,-8.8,3.52,148.58,0.15,40.855,348.538,-30.853,47.312,351.28,52.297
20191008-1207-FRANKFURT_2-01-39,Salto A,498.852,0.342,11.84,4.74,0.293,-1.691,-9.822,-10.87,10.98,-12.52,40.855,348.538,-30.853,47.312,351.28,52.297
20191008-1207-FRANKFURT_2-01-39,Salto A,499.022,0.512,13.51,11.77,-7.806,-0.855,-9.734,12.74,299.28,-30.83,40.855,348.538,-30.853,47.312,351.28,52.297
20191008-1207-FRANKFURT_2-01-39,Salto A,499.192,0.682,6.54,9.34,-5.06,-1.106,-5.061,12.85,301.69,-11.25,40.855,348.538,-30.853,47.312,351.28,52.297
20191008-1207-FRANKFURT_2-01-39,Salto A,499.364,0.854,6.51,7.14,-3.002,-0.698,-5.772,19.79,247.43,-19.65,40.855,348.538,-30.853,47.312,351.28,52.297
20191008-1207-FRANKFURT_2-01-39,Salto A,499.534,1.024,6.97,6.79,-2.867,-0.553,-5.944,17.24,221.13,2.74,40.855,348.538,-30.853,47.312,351.28,52.297
20191008-1207-FRANKFURT_2-01-39,Salto A,499.704,1.194,7.61,6.58,-3.024,-0.59,-6.573,26.7,179.58,12.38,40.855,348.538,-30.853,47.312,351.28,52.297
20191008-1207-FRANKFURT_2-01-39,Salto A,499.874,1.364,7.82,8.11,-6.06,-0.404,-5.183,43.05,193.75,-35.31,40.855,348.538,-30.853,47.312,351.28,52.297
20191008-1207-FRANKFURT_2-01-39,Salto A,500.044,1.534,5.21,7.43,-3.813,0.18,0.954,63.15,217.7,3.24,40.855,348.538,-30.853,47.312,351.28,52.297
20191008-1207-FRANKFURT_2-01-45,Salto A,508.832,0.002,111.25,65.46,-2.254,13.724,96.774,49.65,132.53,-17.8,26.604,340.344,-36.3,35.044,347.771,55.497
20191008-1207-FRANKFURT_2-01-45,Salto A,509.0,0.17,9.66,30.45,-2.823,-3.543,-3.503,10.18,141.67,-84.19,26.604,340.344,-36.3,35.044,347.771,55.497
20191008-1207-FRANKFURT_2-01-45,Salto A,509.168,0.338,17.75,6.51,1.494,-3.595,-11.333,-24.59,6.64,-9.49,26.604,340.344,-36.3,35.044,347.771,55.497
20191008-1207-FRANKFURT_2-01-45,Salto A,509.336,0.506,9.68,9.48,-4.724,-0.81,-8.384,9.61,210.01,-0.52,26.604,340.344,-36.3,35.044,347.771,55.497
20191008-1207-FRANKFURT_2-01-45,Salto A,509.504,0.674,10.68,10.59,-7.318,-1.596,-5.604,54.4,316.35,-33.27,26.604,340.344,-36.3,35.044,347.771,55.497
20191008-1207-FRANKFURT_2-01-45,Salto A,509.674,0.844,6.49,7.39,-4.105,-0.648,-5.044,18.66,252.88,-29.5,26.604,340.344,-36.3,35.044,347.771,55.497
20191008-1207-FRANKFURT_2-01-45,Salto A,509.842,1.012,6.39,6.89,-3.139,-1.23,-5.728,10.5,229.17,-20.25,26.604,340.344,-36.3,35.044,347.771,55.497
20191008-1207-FRANKFURT_2-01-45,Salto A,510.01,1.18,6.79,6.88,-3.938,-0.525,-5.721,6.56,180.83,-27.07,26.604,340.344,-36.3,35.044,347.771,55.497
20191008-1207-FRANKFURT_2-01-45,Salto A,510.178,1.348,7.91,7.51,-5.281,-0.797,-5.46,14.04,150.76,-35.73,26.604,340.344,-36.3,35.044,347.771,55.497
20191008-1207-FRANKFURT_2-01-45,Salto A,510.346,1.516,6.03,7.2,0.221,-2.775,1.929,8.63,273.86,10.3,26.604,340.344,-36.3,35.044,347.771,55.497
20191008-1207-FRANKFURT_2-01-47,Salto B,512.258,0.002,116.94,66.48,7.824,14.788,99.34,35.52,133.68,-6.84,38.694,349.034,-24.805,56.137,430.721,62.497
20191008-1207-FRANKFURT_2-01-47,Salto B,512.428,0.172,11.19,29.54,-5.571,-0.825,-0.974,9.91,115.67,-87.62,38.694,349.034,-24.805,56.137,430.721,62.497
20191008-1207-FRANKFURT_2-01-47,Salto B,512.598,0.342,29.99,10.38,-12.24,-4.666,-14.121,-24.17,-277.9,14.73,38.694,349.034,-24.805,56.137,430.721,62.497
20191008-1207-FRANKFURT_2-01-47,Salto B,512.768,0.512,9.52,8.98,7.079,0.768,-2.32,-6.41,185.63,13.69,38.694,349.034,-24.805,56.137,430.721,62.497
20191008-1207-FRANKFURT_2-01-47,Salto B,512.938,0.682,25.6,20.45,-16.03,0.919,-20.53,36.53,680.47,-3.48,38.694,349.034,-24.805,56.137,430.721,62.497
20191008-1207-FRANKFURT_2-01-47,Salto B,513.11,0.854,26.09,35.84,-23.94,2.86,-6.72,86.82,529.04,-73.4,38.694,349.034,-24.805,56.137,430.721,62.497
20191008-1207-FRANKFURT_2-01-47,Salto B,513.28,1.024,3.13,6.34,-2.374,-0.784,-0.317,3.89,179.72,-22.04,38.694,349.034,-24.805,56.137,430.721,62.497
20191008-1207-FRANKFURT_2-01-47,Salto B,513.45,1.194,7.05,6.45,-0.98,-0.502,-6.302,10.93,127.31,8.68,38.694,349.034,-24.805,56.137,430.721,62.497
20191008-1207-FRANKFURT_2-01-47,Salto B,513.62,1.364,5.77,5.6,-4.455,-0.412,-2.903,27.92,135.11,-5.89,38.694,349.034,-24.805,56.137,430.721,62.497
20191008-1207-FRANKFURT_2-01-47,Salto B,513.79,1.534,1.79,4.24,-0.897,-0.788,0.887,38.67,149.55,-11.47,38.694,349.034,-24.805,56.137,430.721,62.497
20191008-1207-FRANKFURT_2-01-49,Salto A,515.646,0.002,112.94,66.51,15.795,13.927,95.535,37.93,114.52,-63.28,15.231,352.915,-55.914,30.111,373.65,66.751
20191008-1207-FRANKFURT_2-01-49,Salto A,515.814,0.17,12.88,29.34,-2.416,-0.72,-6.176,-9.21,147.8,-63.01,15.231,352.915,-55.914,30.111,373.65,66.751
20191008-1207-FRANKFURT_2-01-49,Salto A,515.98,0.336,16.55,7.74,1.871,-2.626,-12.138,5.3,-4.12,-11.78,15.231,352.915,-55.914,30.111,373.65,66.751
20191008-1207-FRANKFURT_2-01-49,Salto A,516.148,0.504,12.32,10.69,-6.613,-1.319,-9.194,13.24,255.65,3.93,15.231,352.915,-55.914,30.111,373.65,66.751
20191008-1207-FRANKFURT_2-01-49,Salto A,516.316,0.672,7.64,8.42,-4.518,-2.404,-5.324,48.51,252.39,-73.09,15.231,352.915,-55.914,30.111,373.65,66.751
20191008-1207-FRANKFURT_2-01-49,Salto A,516.482,0.838,6.49,6.88,-4.309,-0.92,-4.46,-14.99,231.0,-67.01,15.231,352.915,-55.914,30.111,373.65,66.751
20191008-1207-FRANKFURT_2-01-49,Salto A,516.65,1.006,6.88,6.11,-3.313,-1.225,-5.486,11.08,180.18,-13.61,15.231,352.915,-55.914,30.111,373.65,66.751
20191008-1207-FRANKFURT_2-01-49,Salto A,516.818,1.174,7.66,7.2,-4.437,-1.458,-5.876,-1.17,175.49,-25.52,15.231,352.915,-55.914,30.111,373.65,66.751
