SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_Abs_I_x LapEnd,DJump_Abs_I_y LapEnd,DJump_Abs_I_z LapEnd,0-ACC_N,0-ACC_N_ROT_filtered,0-Acc_x_Fil,0-Acc_y_Fil,0-Acc_z_Fil,0-Gyro_x_Fil,0-Gyro_y_Fil,0-Gyro_z_Fil,10-ACC_N,10-ACC_N_ROT_filtered,10-Acc_x_Fil,10-Acc_y_Fil,10-Acc_z_Fil,10-Gyro_x_Fil,10-Gyro_y_Fil,10-Gyro_z_Fil,20-ACC_N,20-ACC_N_ROT_filtered,20-Acc_x_Fil,20-Acc_y_Fil,20-Acc_z_Fil,20-Gyro_x_Fil,20-Gyro_y_Fil,20-Gyro_z_Fil,30-ACC_N,30-ACC_N_ROT_filtered,30-Acc_x_Fil,30-Acc_y_Fil,30-Acc_z_Fil,30-Gyro_x_Fil,30-Gyro_y_Fil,30-Gyro_z_Fil,40-ACC_N,40-ACC_N_ROT_filtered,40-Acc_x_Fil,40-Acc_y_Fil,40-Acc_z_Fil,40-Gyro_x_Fil,40-Gyro_y_Fil,40-Gyro_z_Fil,50-ACC_N,50-ACC_N_ROT_filtered,50-Acc_x_Fil,50-Acc_y_Fil,50-Acc_z_Fil,50-Gyro_x_Fil,50-Gyro_y_Fil,50-Gyro_z_Fil,60-ACC_N,60-ACC_N_ROT_filtered,60-Acc_x_Fil,60-Acc_y_Fil,60-Acc_z_Fil,60-Gyro_x_Fil,60-Gyro_y_Fil,60-Gyro_z_Fil,70-ACC_N,70-ACC_N_ROT_filtered,70-Acc_x_Fil,70-Acc_y_Fil,70-Acc_z_Fil,70-Gyro_x_Fil,70-Gyro_y_Fil,70-Gyro_z_Fil,80-ACC_N,80-ACC_N_ROT_filtered,80-Acc_x_Fil,80-Acc_y_Fil,80-Acc_z_Fil,80-Gyro_x_Fil,80-Gyro_y_Fil,80-Gyro_z_Fil,90-ACC_N,90-ACC_N_ROT_filtered,90-Acc_x_Fil,90-Acc_y_Fil,90-Acc_z_Fil,90-Gyro_x_Fil,90-Gyro_y_Fil,90-Gyro_z_Fil
0609-1-01-484,Salto C,27.889,363.133,-20.325,46.388,384.42,43.623,110.33,68.58,34.345,0.227,94.753,26.25,164.26,11.64,9.51,30.64,-0.392,-2.969,-1.234,19.75,44.81,-54.59,13.68,10.5,-7.474,-1.431,-9.242,-5.77,37.24,-24.31,22.21,15.36,-13.95,-0.305,-15.763,0.1,691.52,-16.03,21.75,21.95,-12.147,2.003,-13.387,50.16,401.94,57.35,3.33,4.18,-1.254,-0.07,-1.432,35.82,184.88,-31.19,3.47,3.13,0.373,-1.133,-2.323,28.2,134.75,-8.63,3.92,3.28,-0.037,-0.121,-3.2,3.04,82.3,-11.72,4.8,4.01,-2.843,-0.308,-2.995,-0.73,57.54,-16.51,3.37,5.87,0.315,-0.967,3.264,-15.93,96.72,-0.37
0609-1-01-485,Doppelsalto B,27.595,709.168,-11.257,68.7,737.821,69.272,122.15,66.04,28.763,6.651,101.105,38.61,154.9,12.4,11.8,27.9,0.893,1.069,-5.43,15.57,126.61,-45.86,23.14,18.38,-12.835,2.449,-17.879,-18.39,-109.34,-15.11,29.36,15.4,-27.523,-1.868,-3.112,-46.35,591.32,42.94,35.58,38.15,-36.455,-1.481,-4.172,-6.09,693.7,6.4,50.78,40.65,-36.076,-2.206,-31.073,0.53,892.47,-20.71,49.88,51.31,-36.536,1.466,-24.145,114.42,672.15,28.4,4.74,13.78,-4.715,0.869,-4.801,61.29,311.06,-7.83,12.11,11.21,-3.998,0.281,-10.345,30.42,147.13,-39.89,7.5,9.84,-6.363,1.708,0.341,-13.28,151.88,-3.66
0609-1-01-489,Salto C,36.618,360.11,-12.529,44.458,385.165,32.95,118.99,69.81,35.841,-1.801,96.779,27.71,165.42,4.95,9.34,29.1,-0.461,1.706,-4.402,18.38,57.49,4.15,8.52,10.26,-4.32,0.048,-7.467,-13.45,-23.41,-38.91,23.45,19.92,-17.559,2.065,-14.735,40.47,642.41,13.32,13.44,23.26,-12.263,0.476,-5.156,58.84,430.28,-11.88,4.0,4.16,-1.773,-0.576,-0.807,17.02,163.61,-13.16,2.87,3.27,-0.0,-0.471,-2.74,13.33,135.24,0.06,3.07,3.01,0.506,-0.302,-2.963,26.33,108.09,-5.78,5.78,3.66,-2.081,0.077,-4.819,3.84,46.89,-21.73,7.95,5.89,-3.481,-0.691,3.347,0.89,70.12,7.91
0609-1-01-490,Doppelsalto B,-4.608,700.176,-21.568,45.396,728.97,48.196,121.24,67.36,34.71,3.06,100.32,39.63,201.5,11.79,18.35,26.75,-1.443,-0.021,-6.776,18.09,176.08,-57.86,28.32,19.71,-14.467,-1.386,-13.418,3.85,-81.2,-26.18,30.42,15.27,-28.397,-2.284,-2.763,-21.92,611.5,-39.19,33.75,34.22,-32.598,-1.031,-5.464,-6.34,676.1,-1.31,47.17,45.47,-37.183,-1.198,-29.735,-53.13,824.36,-1.81,23.73,39.26,-19.062,-1.152,-8.502,1.9,553.74,-3.0,10.35,8.9,-0.798,-1.11,-9.787,-11.04,213.4,-13.83,12.81,9.42,-2.779,-1.247,-10.162,2.42,152.43,3.22,10.85,10.69,-4.617,-1.564,-9.029,23.57,229.66,-21.73
0609-1-01-494,Salto C,35.469,360.493,-6.905,45.486,384.954,38.526,116.06,69.13,37.343,-1.625,97.755,25.37,175.44,13.36,7.45,30.04,-0.883,-0.557,-2.958,19.07,9.06,-20.29,7.97,10.82,-1.751,-1.203,-7.683,9.44,56.64,-34.91,25.37,20.91,-18.866,0.132,-12.964,6.09,584.85,2.22,8.69,22.43,-8.219,0.51,-0.352,51.06,389.45,11.86,4.66,5.22,0.169,-1.405,-0.288,17.99,160.4,-18.95,3.67,2.76,-0.617,-0.417,-2.65,21.07,115.28,-5.7,3.43,2.54,0.715,-0.605,-2.464,13.37,105.74,-1.14,5.03,3.38,-1.594,-0.31,-3.928,11.89,67.91,-17.6,6.77,6.78,-3.512,0.598,2.562,-9.21,51.84,32.21
0609-1-01-495,Doppelsalto B,8.934,700.161,-14.743,79.528,730.212,66.633,117.81,67.46,36.696,0.754,100.145,51.94,195.43,-5.8,9.18,26.05,0.351,2.594,-3.791,22.53,146.51,-21.45,14.14,16.67,-13.092,0.091,-13.003,-29.1,-129.73,-21.82,27.65,13.86,-25.109,-3.337,-2.639,-61.71,559.04,10.08,32.26,34.28,-32.417,-3.647,-1.33,-68.39,639.92,20.28,49.06,39.17,-37.837,-0.541,-24.855,-3.56,853.37,44.11,31.91,43.67,-23.558,-0.156,-16.752,94.21,651.1,-27.24,8.23,8.22,-0.014,-0.963,-7.155,39.57,217.17,-7.95,8.31,9.27,-3.176,-0.672,-8.57,21.26,109.77,-15.33,9.62,9.97,-3.848,-0.489,-9.365,10.63,230.08,-45.49
0609-1-01-504,Salto C,25.93,358.358,-20.087,41.102,383.333,46.361,119.58,69.85,33.057,-3.731,98.06,22.66,155.01,12.48,10.96,29.42,-0.683,2.692,-3.237,25.05,50.38,4.31,13.95,10.86,-4.37,-0.606,-10.193,5.18,46.97,-63.04,19.21,16.7,-13.5,-0.435,-15.359,30.09,610.63,-10.54,7.38,23.11,-8.758,0.652,-2.488,38.83,382.99,-9.48,2.91,4.26,-0.338,0.197,-2.032,34.01,166.59,-15.27,3.11,3.04,-0.024,-0.47,-2.818,23.7,141.03,-4.67,4.06,3.11,0.386,-0.273,-3.231,12.59,103.88,-4.53,6.16,4.0,-2.227,-0.226,-4.33,-6.26,43.85,-32.88,1.62,5.78,-0.04,-0.153,2.558,-11.02,38.42,7.58
0609-1-01-505,Doppelsalto B,-5.762,697.16,-25.041,59.806,725.297,63.875,114.73,65.57,31.049,3.04,98.919,42.94,216.94,21.08,17.96,28.61,-1.175,5.802,-4.785,43.03,168.98,29.79,14.43,19.08,-12.536,-2.056,-12.72,20.21,-123.06,-42.69,28.49,14.6,-25.274,-0.967,-4.159,-29.08,542.96,13.06,35.03,35.32,-33.465,-3.299,-5.291,-65.66,668.12,-2.01,54.86,44.07,-39.243,0.689,-33.372,-5.55,854.93,42.63,23.62,41.15,-18.987,1.204,-14.173,79.84,617.68,-11.89,8.94,8.48,0.073,-2.615,-7.883,7.95,218.65,-48.97,14.64,9.86,-3.085,-1.484,-12.452,-6.06,97.61,-18.84,13.65,11.14,-3.378,-2.304,-11.971,-10.81,268.83,-16.86
0609-1-01-515,Salto C,26.028,359.13,-16.64,41.893,385.624,46.902,114.44,69.27,31.19,-2.227,96.49,37.06,191.75,-6.52,11.27,30.86,-1.228,-1.55,-3.162,11.46,51.43,-12.46,9.73,10.3,-3.951,-1.364,-7.876,-10.71,-9.0,-27.83,20.07,21.25,-16.391,0.556,-12.723,3.21,676.39,-13.14,21.5,25.59,-15.576,2.281,-10.545,63.63,451.05,7.93,2.13,4.66,-1.745,-0.452,-0.696,17.03,170.6,-17.7,3.45,2.93,-0.142,-0.398,-2.332,14.16,113.31,-18.1,2.86,2.94,-0.326,-0.546,-1.96,15.01,82.2,-2.74,4.53,3.39,-0.734,-0.516,-3.138,-4.61,55.69,-22.86,7.32,7.26,-3.162,1.251,2.376,-17.75,99.62,24.44
0609-1-01-516,Doppelsalto B,20.76,703.267,-27.682,75.437,741.082,78.419,119.73,68.92,34.42,0.969,99.547,54.1,242.86,37.9,19.66,26.13,0.341,1.776,-4.617,34.5,140.42,-59.43,34.53,20.5,-16.979,-1.412,-13.412,-20.97,-77.71,-51.15,30.82,16.25,-29.451,-3.236,-3.311,-74.5,654.43,-12.31,34.42,35.87,-32.655,-1.923,-10.438,-40.4,706.24,11.21,43.8,48.58,-35.87,1.863,-31.354,14.9,838.93,60.01,25.98,33.03,-16.881,2.625,-6.948,103.57,479.49,-69.4,10.27,10.49,-1.003,-0.954,-9.755,26.48,199.39,-20.07,11.06,10.52,-2.32,-1.223,-10.553,13.84,144.23,-37.52,16.9,14.94,-13.13,-0.213,-2.913,-20.89,260.92,0.45
0609-1-01-521,Salto C,39.939,364.702,-17.85,50.543,381.811,44.62,116.57,68.67,38.644,0.5,97.814,29.59,136.32,8.5,6.51,29.93,-0.677,1.022,-3.147,2.91,48.65,-4.37,14.78,10.48,-4.654,-1.684,-10.16,-4.57,41.44,-35.92,24.29,19.94,-18.152,1.148,-14.66,8.19,653.34,-6.68,7.39,21.55,-7.453,-1.209,-0.369,45.9,371.6,4.4,3.61,2.38,0.57,-0.72,-2.074,36.85,149.24,-6.21,5.01,2.94,0.4,-0.152,-3.26,38.69,141.85,-21.68,3.91,3.36,0.449,-0.083,-2.787,22.91,116.3,-14.93,4.37,3.87,-2.033,-0.539,-3.261,10.34,36.26,-13.74,5.63,5.02,-1.953,-0.567,2.923,-24.48,58.05,7.89
0609-1-01-522,Doppelsalto B,14.74,696.913,-19.678,64.031,730.386,65.11,118.5,69.28,29.074,4.132,101.443,57.54,189.83,-6.47,6.48,25.27,-2.346,-2.035,-1.283,18.03,189.93,-88.68,21.83,20.05,-12.708,-0.963,-12.303,-9.63,-110.58,-32.5,29.92,15.36,-27.629,-3.12,-1.643,-25.97,580.27,17.53,34.23,34.74,-33.781,-2.797,-2.587,-35.98,672.04,5.49,45.28,37.31,-34.342,-3.048,-25.789,-10.61,846.47,-24.1,44.76,39.24,-28.48,0.511,-26.189,66.54,574.51,29.85,9.55,13.64,-4.635,0.8,-5.988,44.05,241.44,4.2,9.13,9.59,-2.383,-1.051,-9.464,27.88,167.5,-41.68,15.02,11.09,-5.746,0.884,-9.283,6.86,287.01,-45.43
0609-1-01-526,Salto C,20.604,363.428,-18.807,37.028,378.412,44.472,116.14,66.66,36.385,-0.727,97.313,21.11,116.25,0.04,11.2,32.11,0.286,0.391,-5.629,20.2,56.36,19.8,9.19,9.21,-4.744,-0.213,-7.71,1.99,23.36,-48.58,22.63,16.28,-14.288,-1.311,-14.608,-6.04,639.44,2.8,17.11,25.98,-12.887,-1.547,-7.972,31.04,423.01,-24.12,1.98,3.79,-1.21,0.239,-0.318,3.65,184.58,-13.37,3.56,3.35,0.031,0.033,-3.207,16.96,131.38,11.8,4.07,3.24,0.169,-0.254,-3.304,18.01,100.3,2.44,5.11,3.73,-3.184,-0.144,-3.219,15.1,58.87,-12.96,0.65,5.33,-0.136,-0.351,2.279,4.91,53.66,-14.42
0609-1-01-527,Doppelsalto B,38.343,700.887,-26.67,79.766,727.279,71.949,119.1,65.93,26.245,0.428,100.279,32.95,194.68,18.24,12.9,28.8,0.743,4.478,-3.907,42.76,177.01,-9.98,18.08,19.27,-13.683,2.361,-12.787,21.44,-135.34,-15.71,31.47,17.61,-28.311,-2.917,-4.341,-31.11,584.56,-18.38,37.01,39.9,-35.87,-2.872,-8.024,-51.39,753.43,-8.56,53.19,51.91,-40.131,4.558,-37.285,25.22,822.69,61.3,21.16,40.58,-17.882,4.655,-9.573,130.54,581.39,-61.97,12.15,8.68,-0.294,-1.294,-10.781,34.72,222.91,-21.01,11.35,10.7,-3.545,-0.811,-11.011,26.48,130.67,-37.34,14.27,13.49,-7.186,-1.694,-10.122,5.92,272.68,-25.4
0609-1-01-532,Salto C,19.475,362.425,-23.01,40.55,391.567,41.18,110.32,67.94,29.959,1.886,96.03,28.09,169.39,-20.15,6.49,30.11,0.061,1.774,-0.583,6.67,42.96,-1.53,12.5,10.79,-5.081,-1.839,-10.012,-1.1,-5.29,-24.87,17.65,16.15,-13.524,-0.007,-14.159,25.2,617.14,-8.23,19.24,22.92,-11.294,0.09,-10.681,46.2,427.15,-25.7,2.55,4.18,-0.965,-0.706,-0.625,24.17,193.42,-31.27,4.35,3.14,-0.658,-0.443,-2.777,15.36,119.44,-13.8,4.99,3.22,-0.293,0.162,-3.396,6.61,77.13,-12.65,4.78,3.98,-1.037,0.455,-3.971,-16.85,66.61,-4.47,4.39,7.55,0.267,-0.553,3.39,0.18,132.3,20.56
0609-1-01-533,Doppelsalto B,28.201,693.832,-13.693,60.299,719.086,60.1,122.29,66.6,30.395,7.448,101.126,54.67,188.55,11.38,16.35,26.2,1.25,3.51,-3.964,22.63,111.71,-36.19,12.11,18.2,-12.046,0.086,-11.437,-15.3,-89.39,-21.99,24.92,15.4,-24.869,-1.257,-3.974,-38.24,550.79,45.57,31.89,34.11,-31.816,-1.707,-5.524,-28.6,661.96,10.54,47.17,39.8,-33.291,-1.084,-31.414,53.03,857.15,-39.53,26.51,44.58,-21.385,-0.088,-14.498,83.83,663.16,-32.94,8.35,8.8,-0.322,-0.261,-8.537,30.34,221.98,-11.6,10.43,9.44,-3.332,-0.438,-9.376,32.5,105.18,-14.19,10.19,10.98,-0.884,-0.187,-10.32,3.68,232.34,-16.59
0609-1-01-541,Salto C,32.548,363.139,-14.041,42.979,379.566,40.378,111.5,67.91,37.371,-2.009,93.701,22.7,163.05,1.21,6.67,30.05,-0.418,1.192,-1.87,10.38,55.61,0.01,11.82,9.07,-5.286,0.093,-8.449,-22.27,-1.45,13.17,22.92,18.23,-14.17,-0.238,-15.512,-1.4,665.48,-25.39,17.32,24.01,-14.463,2.635,-8.799,37.9,461.85,26.96,2.96,4.55,-1.895,-0.597,-0.45,26.98,173.19,-14.3,4.05,2.58,0.271,-0.295,-3.119,21.71,118.33,2.45,4.08,3.15,-0.328,0.512,-2.988,41.86,108.76,-1.83,5.76,3.65,-2.681,-0.649,-3.725,15.57,53.61,-19.61,2.31,4.91,-0.567,-1.114,2.65,-10.68,62.04,-10.55
0609-1-01-542,Doppelsalto B,6.237,708.416,-40.012,81.746,739.619,66.509,119.9,67.78,30.135,3.231,99.584,37.12,178.08,-10.76,13.49,25.65,0.773,-1.096,-2.96,33.52,130.7,-96.77,18.5,19.26,-13.33,-2.399,-12.822,10.03,-136.81,-34.12,32.17,16.45,-29.319,-3.288,-4.514,-49.16,576.73,-9.06,34.34,34.79,-34.021,-4.159,-3.418,-70.41,663.66,-7.99,45.99,39.08,-35.761,-4.806,-29.035,-40.03,882.63,-1.73,44.39,45.49,-32.31,0.955,-23.994,97.15,638.63,11.57,8.66,13.42,-4.858,-0.4,-7.341,46.8,277.71,-27.38,10.2,10.4,-3.394,-0.737,-10.55,31.28,139.08,-41.1,9.38,12.05,-8.319,0.178,0.229,3.69,207.75,2.87
0609-1-01-545,Salto C,20.984,366.503,-11.132,33.05,379.581,37.475,118.81,69.28,38.577,2.188,98.949,26.65,126.77,7.59,12.06,30.06,-2.452,0.804,-5.994,13.75,67.73,14.75,8.73,8.73,-3.139,-0.736,-7.564,-4.36,2.28,-50.46,19.43,19.28,-14.996,0.635,-13.181,3.96,641.25,5.56,19.6,23.0,-13.455,0.706,-10.87,38.89,434.26,15.28,1.92,4.26,-1.532,0.414,-0.043,12.68,156.55,0.45,2.51,2.63,-0.324,-0.393,-2.229,29.41,111.93,1.97,3.83,2.53,0.416,-0.396,-2.77,14.23,89.72,-17.97,5.84,3.96,-2.074,1.029,-3.759,-4.08,80.05,-19.18,7.82,6.09,-3.099,0.491,3.355,-8.41,68.21,15.79
0609-1-01-546,Doppelsalto B,-39.678,705.833,-7.622,82.636,728.524,60.021,122.55,69.21,31.798,5.842,103.167,32.4,168.61,14.84,16.98,26.44,-0.664,2.198,-8.415,2.78,142.97,-3.09,18.34,19.1,-12.648,-1.454,-10.783,-8.53,-47.18,-31.86,27.07,15.02,-26.034,-3.074,-1.7,-69.95,583.12,1.0,32.24,33.01,-31.888,-3.441,-2.114,-74.61,641.92,20.09,43.76,37.6,-35.939,-3.899,-21.354,-79.03,817.7,45.53,41.47,40.85,-27.567,0.377,-25.608,34.16,625.91,40.85,5.74,11.89,-3.121,-0.704,-6.188,21.12,247.8,-26.47,11.51,9.34,-1.811,-1.308,-10.586,0.49,141.59,-58.74,9.9,13.52,-7.392,0.894,-0.676,-4.54,209.46,22.1
0609-1-01-549,Salto C,25.094,361.579,-29.65,35.41,379.098,39.924,118.66,71.24,37.768,0.284,97.364,31.02,153.83,-5.27,5.68,28.53,-1.709,1.659,-2.238,1.33,53.92,2.24,9.41,9.56,-2.571,-0.907,-8.795,7.66,89.38,-21.45,19.11,16.41,-14.07,-0.885,-13.523,24.05,537.37,-45.29,8.32,20.13,-9.044,0.852,-3.773,32.2,391.52,-2.01,2.46,3.22,-1.3,0.199,-1.394,12.08,174.33,-21.53,3.13,3.12,-0.35,-0.25,-2.927,20.43,126.71,-0.61,3.63,3.01,0.095,-0.727,-2.786,16.35,112.2,-2.58,3.36,4.22,-1.5,-0.356,-3.595,13.06,71.59,-35.45,6.74,6.66,-3.751,0.439,2.834,-24.11,83.84,-0.52
0609-1-01-550,Doppelsalto B,31.524,703.472,-20.723,80.993,725.197,68.921,123.89,67.89,35.035,8.438,100.24,48.51,196.79,8.01,16.64,25.94,-2.108,2.744,-6.297,5.99,184.87,-17.6,25.17,18.51,-15.189,-1.153,-13.294,4.12,-85.44,-17.46,32.54,17.01,-31.383,-2.769,-3.73,-62.8,647.37,-13.43,36.03,37.88,-34.991,-1.116,-7.355,-36.47,711.24,32.33,42.83,47.97,-34.576,1.916,-29.763,51.3,849.08,-7.44,23.51,37.74,-17.545,1.151,-12.035,86.69,595.35,-69.51,11.07,7.98,0.597,-1.721,-10.035,37.35,211.45,-11.01,15.81,10.87,-2.742,-1.968,-13.077,3.25,141.1,-15.67,15.86,14.22,-11.503,2.631,-0.062,-12.09,230.91,3.91
0609-1-01-554,Salto C,34.422,358.971,-34.26,44.507,373.849,41.254,117.43,68.35,34.496,3.305,96.794,38.56,124.98,23.81,7.06,31.13,0.318,-0.893,-1.959,7.8,42.59,-24.08,10.65,9.39,-4.82,-2.135,-7.544,36.29,29.14,-17.78,16.57,13.23,-9.47,0.45,-12.969,30.89,625.39,-22.03,14.68,20.45,-12.719,-0.635,-9.174,52.05,400.08,-35.34,5.09,5.39,-2.188,-0.555,-2.437,28.69,202.08,-11.62,4.7,2.97,-1.118,-0.835,-2.964,17.9,129.23,-18.7,4.11,3.43,-0.502,-0.391,-3.444,10.47,104.59,-12.98,5.29,3.39,-2.078,0.122,-4.108,-3.25,89.44,-16.38,4.76,6.76,-2.225,-0.382,4.228,-1.87,130.76,-5.93
0609-1-01-555,Doppelsalto B,20.664,704.555,-28.688,76.005,740.823,59.694,117.04,66.02,27.335,5.343,97.817,37.86,213.63,1.34,18.19,31.33,1.726,-1.857,-1.883,43.91,151.09,-76.21,33.62,17.6,-7.763,-1.099,-23.523,-3.05,-142.76,31.36,28.5,15.81,-26.191,-2.297,-5.296,-46.51,562.12,8.74,40.44,42.08,-40.844,-4.785,-2.364,-73.93,728.68,-20.32,46.76,42.66,-37.782,-3.065,-28.116,4.29,877.01,3.57,53.67,46.47,-33.602,0.742,-31.729,106.94,627.28,10.8,10.35,14.65,-5.919,-0.448,-7.333,23.36,285.06,-41.98,12.64,12.42,-5.345,-0.533,-11.061,28.54,137.53,11.33,13.85,14.29,-9.283,2.347,-7.53,37.21,328.14,-8.39
0609-1-01-560,Salto C,32.246,361.447,-11.41,42.915,389.111,41.197,114.35,69.82,33.571,-3.526,97.204,36.76,165.06,22.9,12.91,29.22,-1.228,2.589,-4.132,14.32,55.97,-12.2,9.35,11.16,-4.044,-0.475,-8.912,1.44,59.68,-67.3,24.25,17.82,-15.74,1.988,-14.685,29.62,630.05,20.29,15.13,21.11,-11.02,1.673,-7.002,44.5,387.85,25.93,2.53,2.98,-1.358,0.225,-1.521,37.45,169.37,-8.58,4.21,3.13,0.092,-0.497,-3.186,17.56,130.02,-12.11,3.41,3.03,-0.272,-0.359,-2.481,20.05,96.21,-4.77,5.26,4.2,-2.075,-0.586,-3.955,9.46,72.27,-11.14,5.35,4.95,-1.547,-0.327,3.411,-2.63,70.5,6.75
0609-1-01-561,Doppelsalto B,11.759,709.288,-13.703,62.406,742.467,72.529,121.71,68.38,26.387,2.952,102.555,37.85,206.11,-6.97,21.71,28.95,-1.222,4.173,-6.238,33.72,166.59,-42.79,25.48,20.49,-15.236,-0.476,-12.53,0.54,-139.71,-42.55,30.47,15.88,-29.412,-2.161,-2.068,-35.79,586.35,34.68,35.44,36.13,-35.292,-1.729,-2.236,-30.5,668.2,35.88,44.73,38.12,-34.158,-2.647,-29.322,3.61,885.16,-2.88,47.26,46.79,-34.618,2.104,-23.324,103.12,656.68,29.88,11.09,12.97,-6.091,1.143,-6.626,55.7,292.16,-27.65,9.92,10.56,-2.592,-2.078,-9.42,8.0,100.02,-32.63,15.03,11.9,-9.562,1.284,-2.323,-21.25,210.34,6.78
0609-1-01-564,Salto C,11.742,361.428,-18.43,30.431,391.054,40.464,119.13,69.63,37.663,0.336,99.318,38.49,130.9,-2.04,4.91,28.55,-1.373,0.52,-0.982,20.27,45.86,-9.58,9.22,11.65,-4.137,-1.069,-8.483,-3.03,10.91,-40.22,17.12,19.03,-15.55,-0.409,-10.628,-14.94,636.98,-24.91,16.79,22.85,-14.108,0.943,-9.659,40.96,427.52,7.63,2.25,5.69,-0.312,-1.065,-0.469,9.1,166.54,-41.37,3.21,3.13,-0.258,-0.334,-2.234,0.55,100.49,-6.04,2.92,2.66,-0.396,-0.871,-2.165,2.77,89.96,-11.6,5.36,3.46,-0.008,-0.745,-3.405,-0.74,59.46,-24.34,7.36,6.9,-3.988,1.437,3.04,-15.83,101.77,39.39
0609-1-01-565,Doppelsalto B,9.74,710.108,-20.68,67.399,736.79,60.221,120.19,70.46,34.129,6.429,100.948,56.58,218.95,12.17,17.22,25.25,-1.529,4.389,-3.455,25.75,124.22,-28.81,22.61,19.47,-14.39,-2.175,-12.081,-13.68,-71.72,-38.72,33.47,17.1,-29.587,-3.068,-1.935,-44.88,603.66,-17.64,33.88,34.72,-32.984,-3.236,-5.206,-55.54,669.77,14.7,52.26,43.88,-40.288,-1.549,-27.925,-38.09,848.69,-25.18,25.22,44.19,-21.85,1.146,-15.174,82.84,641.9,-11.54,9.95,8.31,-1.574,-0.646,-9.021,43.4,232.73,-7.52,12.97,10.09,-1.767,-0.95,-10.939,19.83,125.35,-22.46,13.08,13.47,-9.808,0.412,-1.357,2.55,234.42,14.01
0609-1-01-568,Salto C,26.068,359.098,-15.204,44.448,382.4,40.433,114.57,67.01,31.878,0.419,98.597,34.21,136.49,8.12,3.72,31.6,-2.045,-0.339,-0.762,-10.05,35.26,1.09,10.23,9.24,-2.814,1.381,-7.92,-11.64,-20.3,-16.68,22.61,19.79,-17.366,0.316,-10.276,26.27,623.72,9.59,18.17,20.3,-14.865,0.567,-10.465,39.42,448.02,-0.53,3.82,7.28,-3.419,-0.106,0.36,43.38,223.1,-21.08,3.31,2.18,0.493,-0.78,-2.488,16.16,98.83,-21.77,4.33,2.84,-0.467,-0.868,-3.154,5.08,78.47,-32.18,4.35,2.9,-1.53,-1.159,-3.054,-16.64,53.43,-25.89,5.79,6.32,-2.359,-1.368,3.866,-18.87,116.14,17.6
0609-1-01-569,Doppelsalto B,16.555,705.903,-22.061,72.608,733.206,65.115,115.96,66.32,29.461,5.541,99.298,60.85,198.32,-5.76,15.67,29.03,-0.964,-0.179,-7.857,-27.49,166.92,-65.83,18.74,18.18,-13.352,-1.825,-12.054,-20.99,-159.58,-43.34,29.43,16.57,-26.67,-3.442,-4.027,-40.32,566.02,3.52,35.31,35.51,-34.94,-2.709,-3.658,-53.53,667.9,16.36,45.58,40.35,-35.364,-2.071,-29.192,-18.9,857.97,-16.39,37.08,45.63,-26.742,2.825,-24.645,55.62,605.31,50.53,8.31,12.26,-3.963,0.155,-7.423,50.87,260.35,-11.78,9.35,10.11,-2.346,-1.691,-10.51,28.56,130.73,-27.48,14.51,14.84,-11.444,2.526,-3.728,42.85,288.01,32.73
0609-1-01-572,Salto C,22.792,362.544,-19.36,36.55,386.64,50.433,112.72,68.5,34.199,-0.407,95.971,24.75,158.36,-5.34,4.45,29.65,-0.913,0.343,-0.367,24.28,82.81,-5.47,10.88,9.02,-5.073,-0.887,-8.251,-1.26,-16.9,-29.79,20.17,14.22,-11.464,-0.177,-13.598,3.67,607.21,6.57,25.52,23.23,-17.373,1.524,-12.558,34.14,437.31,-12.22,5.69,6.05,-1.843,-2.044,1.712,13.34,192.12,-18.0,3.44,2.83,-0.852,0.388,-2.376,17.15,120.5,-8.07,4.41,2.63,-0.16,-0.859,-3.092,9.92,27.69,-21.48,2.88,4.14,-1.203,-0.583,-2.928,23.03,71.46,-43.02,3.9,6.66,-1.566,0.633,2.691,-15.52,181.63,48.37
0609-1-01-573,Doppelsalto B,1.602,706.616,-36.967,64.982,735.774,73.585,121.34,66.85,33.623,7.022,99.763,40.72,172.09,10.64,10.9,26.5,0.52,-1.124,-4.392,-8.3,118.98,-84.32,16.89,14.31,-11.956,-2.194,-15.316,-7.07,-136.98,13.85,28.5,14.33,-25.321,-2.373,-5.291,-27.83,550.6,-5.43,36.55,36.69,-35.873,-3.143,-3.0,-68.34,670.92,-5.98,48.27,39.78,-38.546,-2.86,-24.649,12.5,856.54,-22.46,45.78,47.63,-31.539,1.217,-28.875,77.98,675.0,27.03,5.61,13.43,-4.645,-0.198,-3.952,41.2,289.89,-46.37,11.58,10.28,-2.088,-1.564,-11.112,1.43,105.59,-51.25,10.6,12.77,-7.096,-0.372,-1.691,8.41,208.17,26.64
