SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_I_ABS_x LapEnd,DJump_I_ABS_y LapEnd,DJump_I_ABS_z LapEnd,DJump_ABS_I_x LapEnd,DJump_ABS_I_y LapEnd,DJump_ABS_I_z LapEnd,DJump_SIG_I_S1_x LapEnd,DJump_SIG_I_S1_y LapEnd,DJump_SIG_I_S1_z LapEnd,DJump_SIG_I_S2_x LapEnd,DJump_SIG_I_S2_y LapEnd,DJump_SIG_I_S2_z LapEnd,DJump_SIG_I_S3_x LapEnd,DJump_SIG_I_S3_y LapEnd,DJump_SIG_I_S3_z LapEnd,DJump_SIG_I_S4_x LapEnd,DJump_SIG_I_S4_y LapEnd,DJump_SIG_I_S4_z LapEnd,DJump_I_ABS_S1_x LapEnd,DJump_I_ABS_S1_y LapEnd,DJump_I_ABS_S1_z LapEnd,DJump_I_ABS_S2_x LapEnd,DJump_I_ABS_S2_y LapEnd,DJump_I_ABS_S2_z LapEnd,DJump_I_ABS_S3_x LapEnd,DJump_I_ABS_S3_y LapEnd,DJump_I_ABS_S3_z LapEnd,DJump_I_ABS_S4_x LapEnd,DJump_I_ABS_S4_y LapEnd,DJump_I_ABS_S4_z LapEnd,DJump_ABS_I_S1_x LapEnd,DJump_ABS_I_S1_y LapEnd,DJump_ABS_I_S1_z LapEnd,DJump_ABS_I_S2_x LapEnd,DJump_ABS_I_S2_y LapEnd,DJump_ABS_I_S2_z LapEnd,DJump_ABS_I_S3_x LapEnd,DJump_ABS_I_S3_y LapEnd,DJump_ABS_I_S3_z LapEnd,DJump_ABS_I_S4_x LapEnd,DJump_ABS_I_S4_y LapEnd,DJump_ABS_I_S4_z LapEnd,0_Acc_N_Fil,0_Gyro_x_R,0_Gyro_y_R,0_Gyro_z_R,0_Gyro_x_Fil,0_Gyro_y_Fil,0_Gyro_z_Fil,20_Acc_N_Fil,20_Gyro_x_R,20_Gyro_y_R,20_Gyro_z_R,20_Gyro_x_Fil,20_Gyro_y_Fil,20_Gyro_z_Fil,40_Acc_N_Fil,40_Gyro_x_R,40_Gyro_y_R,40_Gyro_z_R,40_Gyro_x_Fil,40_Gyro_y_Fil,40_Gyro_z_Fil,60_Acc_N_Fil,60_Gyro_x_R,60_Gyro_y_R,60_Gyro_z_R,60_Gyro_x_Fil,60_Gyro_y_Fil,60_Gyro_z_Fil,80_Acc_N_Fil,80_Gyro_x_R,80_Gyro_y_R,80_Gyro_z_R,80_Gyro_x_Fil,80_Gyro_y_Fil,80_Gyro_z_Fil
0609-4-01-78,Salto C,-1.354,362.409,6.412,1.354,362.409,6.412,15.843,362.409,29.093,2.538,117.605,2.766,-5.824,67.794,-1.136,0.052,90.457,9.19,1.88,86.553,-4.408,2.538,117.605,2.766,0.747,67.794,-1.136,-0.052,90.457,9.19,-1.88,86.553,-4.408,4.32,117.605,9.098,5.824,67.794,3.529,2.338,90.457,9.19,3.361,86.553,7.276,97.051,30.84,54.96,20.16,22.59,76.35,20.73,7.003,2.84,269.8,-14.08,2.87,267.98,-15.54,7.19,-22.48,125.8,-4.84,-18.91,125.53,-5.34,6.744,-0.6,218.24,22.88,-0.87,217.69,22.27,7.043,6.72,224.0,-9.32,6.15,221.17,-8.79
0609-4-01-84,Schraubensalto C,108.514,184.187,398.401,108.514,184.187,398.401,167.623,281.966,409.052,54.776,72.37,67.686,47.536,-46.125,219.691,-17.346,67.678,94.073,23.548,90.264,16.951,54.776,72.37,67.686,47.536,-46.125,219.691,-17.346,67.678,94.073,23.548,90.264,16.951,54.776,72.37,67.686,71.852,51.654,219.691,17.346,67.678,94.073,23.65,90.264,27.602,95.081,2.6,137.8,66.16,13.75,151.4,64.49,4.751,173.92,101.88,183.8,172.52,92.45,184.48,15.981,-0.68,-180.64,523.76,10.47,-176.69,511.24,6.621,-39.2,164.92,204.88,-38.47,162.53,205.95,6.527,30.24,144.84,114.12,30.69,146.02,114.58
0609-4-01-86,Strecksprung,0.745,5.595,4.656,0.745,5.595,4.656,14.49,43.763,22.906,-0.472,12.477,5.381,-0.663,-8.168,-0.006,0.008,-4.137,1.375,1.872,5.423,-2.094,0.472,12.477,5.381,0.663,-8.168,-0.006,-0.008,-4.137,1.375,-0.382,5.423,-2.094,6.584,14.75,8.692,2.641,8.182,7.017,2.396,4.198,3.301,2.869,16.633,3.897,98.155,-2.52,55.92,8.76,2.79,65.66,10.12,0.817,4.88,18.96,22.44,2.23,11.21,18.23,0.884,-3.32,-10.96,-21.24,-1.29,-9.41,-18.2,0.848,-1.12,-14.32,24.72,-4.16,-12.21,20.47,0.971,4.76,-25.04,-8.6,5.02,-22.16,-8.62
0609-4-01-88,Schraubensalto C,88.31,180.868,399.809,88.31,180.868,399.809,155.628,280.357,400.177,44.296,74.657,61.808,62.189,-44.468,212.098,-25.71,66.758,107.264,7.534,83.921,18.639,44.296,74.657,61.808,62.189,-44.468,212.098,-25.71,66.758,107.264,7.534,83.921,18.639,44.296,74.657,61.808,77.581,54.998,212.098,25.71,66.78,107.264,8.041,83.921,19.006,100.078,16.04,129.88,69.72,18.32,144.38,69.13,4.843,122.16,82.12,163.28,127.89,94.23,158.36,16.484,90.88,-200.2,509.0,93.61,-193.32,505.67,8.135,-51.8,168.32,244.04,-55.1,166.49,245.92,6.464,10.0,155.16,55.88,9.53,152.35,56.49
0609-4-01-90,Strecksprung,-0.545,26.257,0.16,0.545,26.257,0.16,34.93,72.142,42.941,-3.781,14.04,4.006,3.464,-5.914,-12.362,3.504,5.993,7.422,-3.732,12.139,1.094,3.781,14.04,4.006,-3.464,-5.914,4.351,2.87,5.993,-7.422,-2.642,12.139,-0.774,9.23,20.477,8.162,10.134,17.861,15.762,10.894,12.762,8.153,4.673,21.042,10.865,100.598,-0.24,136.92,-1.8,-2.32,131.53,2.74,1.687,-2.8,-8.36,25.52,-3.52,-8.15,26.64,1.299,-10.48,-53.4,8.24,-9.64,-49.26,-2.65,1.039,-3.0,82.16,37.48,-0.08,62.31,28.91,1.131,-3.92,-15.72,19.96,-3.29,-15.7,19.1
0609-4-01-91,Schraubensalto C,109.35,179.147,406.754,109.35,179.147,406.754,157.456,283.383,410.726,40.085,73.003,69.101,67.013,-48.298,217.167,-17.828,69.813,104.171,20.08,84.629,16.314,40.085,73.003,69.101,67.013,-48.298,217.167,-17.828,69.813,104.171,20.08,84.629,16.314,40.158,73.003,69.101,79.064,55.939,217.167,18.155,69.813,104.171,20.08,84.629,20.286,99.919,-9.4,130.04,59.8,1.24,139.08,56.05,3.974,129.28,77.6,155.32,130.66,82.51,156.39,16.836,108.76,-205.6,516.48,102.48,-199.16,512.44,6.81,-40.16,181.84,217.92,-36.81,178.32,221.75,5.615,24.16,138.76,62.44,23.37,138.19,63.89
0609-4-01-94,Schraubensalto C,98.103,173.422,394.209,98.103,173.422,394.209,150.987,287.719,398.253,39.595,73.784,62.906,72.419,-52.914,204.969,-21.75,68.235,111.017,7.839,84.316,15.317,39.595,73.784,62.906,72.419,-52.914,204.969,-21.75,68.235,111.017,7.839,84.316,15.317,39.595,73.784,62.906,81.147,60.906,204.969,21.75,68.712,111.017,8.495,84.316,19.361,99.969,14.96,135.12,77.68,12.44,140.99,76.02,4.298,110.64,79.28,182.44,115.88,86.92,176.17,14.088,137.92,-216.16,477.24,139.58,-210.71,478.96,8.933,-55.8,170.52,250.16,-56.31,170.54,249.94,6.595,1.92,148.8,59.04,0.92,150.44,57.83
0609-4-01-97,Schraubensalto C,42.096,149.812,391.232,42.096,149.812,391.232,185.489,264.845,391.499,38.223,74.39,62.448,55.797,-49.304,177.484,-60.385,53.758,124.539,8.462,70.967,26.761,38.223,74.39,62.448,55.797,-49.304,177.484,-60.385,53.758,124.539,8.462,70.967,26.761,38.342,74.751,62.448,71.946,59.444,177.484,60.385,59.683,124.539,14.816,70.967,27.028,98.88,-10.88,133.28,42.48,-2.1,152.15,46.94,4.209,107.36,64.76,195.96,110.1,80.75,192.14,11.664,125.16,-199.48,418.48,122.31,-196.32,416.7,12.515,-167.56,148.6,311.16,-163.39,147.22,308.16,6.966,-5.92,123.4,82.68,-9.96,122.42,90.29
0609-4-01-104,Schraubensalto C,80.242,160.623,404.248,80.242,160.623,404.248,167.193,273.965,404.686,46.8,72.196,66.05,55.252,-52.626,203.073,-31.316,58.886,107.97,9.505,82.167,27.156,46.8,72.196,66.05,55.252,-52.626,203.073,-31.316,58.886,107.97,9.505,82.167,27.156,46.8,72.196,66.05,75.313,59.499,203.073,31.316,60.102,107.97,13.763,82.167,27.593,98.622,13.52,170.32,48.6,12.03,178.63,59.81,5.834,128.96,49.92,175.44,131.67,56.16,168.02,14.702,69.12,-202.2,495.16,69.09,-198.34,486.48,8.561,-64.0,143.36,244.76,-64.85,147.11,245.79,6.619,0.68,129.16,101.52,0.02,134.12,98.58
0609-4-01-107,Schraubensalto C,102.198,172.482,408.252,102.198,172.482,408.252,148.206,281.397,408.895,38.151,77.386,60.498,70.032,-49.626,214.256,-18.422,62.102,112.419,12.437,82.62,21.08,38.151,77.386,60.498,70.032,-49.626,214.256,-18.422,62.102,112.419,12.437,82.62,21.08,38.193,77.386,60.498,79.12,59.151,214.256,18.422,62.24,112.419,12.471,82.62,21.722,103.396,-7.72,90.4,68.72,-2.71,125.66,52.91,3.923,106.36,60.92,193.96,110.74,75.78,182.3,17.251,124.24,-213.76,482.76,121.47,-210.41,496.5,8.749,-50.92,140.64,270.24,-49.46,139.64,270.32,5.908,7.72,146.84,48.0,7.15,149.71,50.78
0609-4-01-110,Schraubensalto C,68.496,161.899,382.058,68.496,161.899,382.058,185.364,275.061,405.113,35.533,75.848,52.453,77.803,-39.456,173.841,-48.496,43.221,135.894,3.656,82.285,19.87,35.533,75.848,52.453,77.803,-39.456,173.841,-48.496,43.221,135.894,3.656,82.285,19.87,36.158,75.848,54.846,82.368,61.306,173.841,48.496,55.621,135.894,18.342,82.285,40.532,70.228,-9.72,219.96,-9.2,-1.13,174.9,18.04,3.41,95.68,100.88,141.4,93.63,102.29,131.28,9.522,189.8,-167.0,393.08,187.8,-166.97,391.05,11.36,-114.64,117.76,330.64,-115.79,116.27,329.46,6.06,-23.48,117.24,116.6,-22.74,118.24,118.54
0609-4-01-114,Schraubensalto C,50.163,140.433,406.173,50.163,140.433,406.173,161.608,274.807,406.954,31.48,78.781,68.385,59.212,-60.753,188.565,-45.991,48.479,126.346,5.462,73.927,22.877,31.48,78.781,68.385,59.212,-60.753,188.565,-45.991,48.479,126.346,5.462,73.927,22.877,31.48,78.781,68.385,72.449,68.127,188.565,45.991,53.972,126.346,11.688,73.927,23.658,102.36,5.52,138.64,64.24,6.7,152.29,60.21,4.581,91.84,82.76,182.28,97.69,89.24,188.42,13.529,129.16,-243.52,423.96,123.51,-233.09,428.19,10.232,-119.2,136.48,287.92,-117.78,132.74,289.58,5.881,-18.44,126.0,67.6,-17.39,130.12,69.27
0609-4-01-117,Schraubensalto C,74.787,170.049,394.961,74.787,170.049,394.961,169.154,285.099,397.777,47.893,78.081,68.876,57.888,-56.128,203.949,-36.634,76.574,103.623,5.641,71.522,18.513,47.893,78.081,68.876,57.888,-56.128,203.949,-36.634,76.574,103.623,5.641,71.522,18.513,47.941,78.081,68.876,74.485,58.761,203.949,36.634,76.574,103.623,10.094,71.682,21.329,100.417,-7.84,142.12,51.8,0.95,150.01,52.33,4.566,112.24,103.08,201.48,121.28,101.57,199.06,13.721,65.0,-197.16,464.6,67.55,-196.42,461.25,8.365,-75.68,196.12,213.68,-76.88,193.18,217.59,5.932,0.56,120.68,62.2,-0.92,117.9,62.15
0609-4-01-126,Schraubensalto C,73.091,181.313,400.411,73.091,181.313,400.411,160.14,272.233,400.709,44.04,73.579,67.781,58.829,-42.707,211.109,-29.431,63.974,99.132,-0.348,86.466,22.388,44.04,73.579,67.781,58.829,-42.707,211.109,-29.431,63.974,99.132,-0.348,86.466,22.388,44.04,73.579,67.781,80.629,47.931,211.109,29.431,64.256,99.132,6.041,86.466,22.687,97.038,22.76,134.76,68.64,19.05,149.54,77.26,2.74,117.64,72.52,160.16,122.45,80.19,161.61,18.053,87.48,-172.08,578.84,87.47,-169.37,568.09,8.024,-46.84,162.24,222.2,-54.86,161.38,227.81,7.293,-15.48,153.44,65.64,-15.36,153.27,70.6
0609-4-01-129,Schraubensalto C,94.198,179.284,408.017,94.198,179.284,408.017,159.828,286.303,408.246,43.83,77.548,69.174,61.378,-50.63,216.142,-25.65,70.417,100.037,14.639,81.948,22.664,43.83,77.548,69.174,61.378,-50.63,216.142,-25.65,70.417,100.037,14.639,81.948,22.664,43.83,77.548,69.174,75.708,56.39,216.142,25.65,70.417,100.037,14.639,81.948,22.893,101.823,13.96,131.36,53.56,13.5,151.03,58.82,4.906,126.48,86.56,190.44,131.75,88.67,185.34,15.419,66.12,-199.0,521.28,75.19,-193.53,513.64,6.488,-62.56,187.6,192.52,-63.41,182.61,201.87,5.728,8.0,138.0,86.28,9.13,139.29,85.33
0609-4-01-132,Schraubensalto C,66.284,145.956,398.21,66.284,145.956,398.21,178.724,256.813,425.197,36.73,72.267,72.755,62.326,-50.106,180.706,-49.03,49.077,128.638,16.259,74.718,16.111,36.73,72.267,72.755,62.326,-50.106,180.706,-49.03,49.077,128.638,16.259,74.718,16.111,37.457,72.267,72.755,72.757,57.428,180.706,49.03,52.4,128.638,19.479,74.718,43.098,98.921,-21.72,158.4,47.92,-15.36,164.28,51.93,4.373,94.36,87.48,197.48,102.85,87.8,197.46,11.182,122.24,-206.72,409.0,118.48,-197.76,407.64,10.544,-147.24,138.52,295.24,-140.74,134.26,294.33,5.952,2.36,85.56,97.72,3.11,89.29,102.16
0609-4-01-135,Schraubensalto C,93.973,191.077,415.272,93.973,191.077,415.272,159.479,284.794,417.885,44.99,83.28,73.48,60.124,-42.586,222.209,-22.168,66.998,98.655,11.029,83.385,20.928,44.99,83.28,73.48,60.124,-42.586,222.209,-22.168,66.998,98.655,11.029,83.385,20.928,45.029,83.28,73.48,78.816,51.131,222.209,22.173,66.998,98.655,13.462,83.385,23.541,102.67,-5.92,116.92,82.8,0.5,137.36,75.12,5.078,121.56,102.68,242.0,131.35,111.72,231.17,16.287,44.68,-175.76,532.84,54.25,-170.38,527.64,6.976,-68.28,153.32,230.72,-68.19,152.95,235.93,6.618,-13.36,177.56,40.04,-10.55,178.04,39.39
0609-4-01-138,Schraubensalto C,72.799,178.729,406.515,72.799,178.729,406.515,165.005,290.007,412.039,39.448,84.477,65.054,52.679,-51.308,216.803,-32.062,71.364,106.676,12.733,74.196,17.982,39.448,84.477,65.054,52.679,-51.308,216.803,-32.062,71.364,106.676,12.733,74.196,17.982,39.448,84.477,65.054,79.574,58.606,216.803,32.062,71.364,106.676,13.921,75.559,23.506,96.243,14.32,132.0,19.48,11.61,144.97,20.32,4.693,114.84,111.52,182.56,116.36,114.52,193.63,16.067,64.48,-198.32,522.6,67.03,-193.09,517.82,9.16,-85.68,190.56,229.84,-83.64,186.69,229.26,6.201,6.68,157.84,46.0,8.07,158.25,46.68
0609-4-01-146,Schraubensalto C,75.258,177.382,388.44,75.258,177.382,388.44,162.1,282.486,392.592,50.714,73.494,71.454,48.238,-49.581,208.362,-30.725,67.151,98.953,7.031,86.318,9.67,50.714,73.494,71.454,48.238,-49.581,208.362,-30.725,67.151,98.953,7.031,86.318,9.67,50.714,73.494,71.454,72.661,55.524,208.362,30.728,67.151,98.953,7.996,86.318,13.822,93.43,28.64,173.4,62.48,26.59,178.05,70.43,4.409,145.6,66.28,220.52,152.33,75.29,213.73,15.744,17.68,-196.0,493.84,24.58,-188.24,491.16,7.426,-94.32,159.4,201.52,-94.36,166.0,209.77,7.358,14.84,133.92,39.44,15.27,138.56,44.82
0609-4-01-149,Schraubensalto C,100.757,192.876,397.121,100.757,192.876,397.121,142.73,293.582,400.446,47.781,79.1,71.275,54.831,-46.776,225.586,-12.083,76.553,88.87,10.227,83.998,11.391,47.781,79.1,71.275,54.831,-46.776,225.586,-12.083,76.553,88.87,10.227,83.998,11.391,47.786,79.1,71.275,71.064,53.929,225.586,12.644,76.553,88.87,11.236,83.998,14.716,95.895,-0.04,147.44,65.48,1.6,155.33,58.81,5.135,144.04,91.04,209.88,147.48,99.47,204.66,16.819,28.04,-192.4,527.92,33.89,-185.51,525.42,7.271,-24.88,192.64,184.6,-25.81,191.23,188.59,6.151,5.72,152.6,46.48,6.36,152.19,49.84
0609-4-01-151,Strecksprung,0.55,21.982,3.377,0.55,21.982,3.377,19.352,65.416,29.587,-2.266,16.655,-1.383,-1.729,-12.059,0.543,3.646,2.889,1.434,0.898,14.498,2.783,2.266,16.655,1.383,1.729,-12.059,-0.543,-3.646,2.889,-0.246,0.201,14.498,2.783,7.391,18.552,8.019,3.028,14.886,6.309,4.59,7.462,4.663,4.344,24.516,10.596,96.967,-26.88,98.52,-11.8,-21.65,91.7,-11.49,1.448,20.24,14.76,-9.6,17.44,18.11,-15.2,1.309,-1.92,-35.24,20.76,-0.17,-39.19,20.34,1.259,20.76,52.68,33.12,20.67,45.24,14.86,1.362,4.84,-14.68,13.84,3.8,-15.93,17.01
0609-4-01-152,Schraubensalto C,68.806,163.373,396.141,68.806,163.373,396.141,176.655,268.942,399.125,42.385,69.309,73.223,59.276,-50.884,202.659,-40.961,70.633,104.326,8.105,74.315,15.933,42.385,69.309,73.223,59.276,-50.884,202.659,-40.961,70.633,104.326,8.105,74.315,15.933,43.124,69.309,73.223,80.603,54.685,202.659,40.961,70.633,104.326,11.967,74.315,18.917,99.716,-10.52,113.4,53.04,-7.08,132.39,57.07,3.993,130.4,71.76,200.72,132.11,73.42,198.63,14.376,67.0,-178.76,478.44,70.31,-177.06,476.54,9.768,-111.44,181.76,222.88,-110.3,181.97,224.87,6.716,-11.6,145.52,46.52,-8.81,146.01,49.24
0609-4-01-155,Schraubensalto C,96.316,165.457,398.319,96.316,165.457,398.319,161.045,279.204,404.974,40.664,77.63,65.842,70.517,-53.487,205.244,-25.607,60.119,113.551,10.742,81.195,13.682,40.664,77.63,65.842,70.517,-53.487,205.244,-25.607,60.119,113.551,10.742,81.195,13.682,40.809,77.63,65.842,83.034,59.833,205.244,25.607,60.545,113.551,11.595,81.195,20.338,99.29,-6.72,97.92,51.76,-1.15,110.29,46.43,4.81,122.48,113.44,188.04,124.49,115.14,193.13,14.685,103.92,-207.4,484.16,107.91,-200.95,482.78,7.561,-73.88,150.0,233.96,-72.51,148.01,240.34,6.543,15.48,154.68,67.24,16.56,158.15,66.92
0609-4-01-158,Schraubensalto C,80.39,170.954,400.41,80.39,170.954,400.41,170.713,275.188,405.922,39.733,77.997,67.847,60.954,-46.318,200.126,-36.725,56.807,115.189,16.428,82.467,17.247,39.733,77.997,67.847,60.954,-46.318,200.126,-36.725,56.807,115.189,16.428,82.467,17.247,39.733,77.997,67.847,76.941,56.915,200.126,36.725,57.808,115.189,17.313,82.467,22.759,92.959,1.8,125.64,77.96,6.06,138.03,70.45,4.414,109.08,87.12,169.8,107.94,84.47,174.62,13.8,107.72,-193.2,478.72,110.2,-188.56,478.53,8.477,-95.96,154.64,244.84,-96.0,152.1,247.78,6.141,30.24,132.0,99.16,29.81,134.35,100.09
0609-4-01-165,Schraubensalto C,67.924,180.523,390.728,67.924,180.523,390.728,165.363,285.713,393.394,40.099,78.601,65.706,60.603,-46.45,195.763,-38.489,60.91,115.948,5.711,87.462,13.312,40.099,78.601,65.706,60.603,-46.45,195.763,-38.489,60.91,115.948,5.711,87.462,13.312,40.803,78.602,66.364,77.765,57.283,195.763,38.489,62.365,115.948,8.305,87.462,15.319,75.29,-1.48,194.2,-55.0,-9.1,165.92,-5.15,4.605,97.68,86.24,199.16,98.41,95.23,188.2,12.344,107.6,-193.36,465.0,111.72,-188.76,459.84,9.148,-83.36,164.56,240.04,-88.48,161.45,247.8,6.512,4.72,153.16,45.4,2.06,154.33,51.03
0609-4-01-168,Schraubensalto C,76.882,157.363,399.318,76.882,157.363,399.318,155.078,284.468,402.191,37.654,80.628,61.792,61.146,-56.919,205.351,-28.103,54.085,113.392,6.185,79.569,18.783,37.654,80.628,61.792,61.146,-56.919,205.351,-28.103,54.085,113.392,6.185,79.569,18.783,37.899,80.628,61.792,78.788,68.379,205.351,28.177,55.893,113.392,10.214,79.569,21.657,97.658,-8.84,114.36,38.92,-1.4,131.64,35.49,4.551,103.84,105.84,186.24,107.46,107.41,180.88,15.11,89.56,-237.48,474.48,90.43,-226.9,473.25,8.165,-76.56,140.8,246.4,-75.97,137.56,249.42,6.184,-15.28,149.4,47.92,-12.22,148.96,55.35
0609-4-01-171,Schraubensalto C,102.076,185.736,393.839,102.076,185.736,393.839,152.31,288.236,394.67,45.737,75.115,66.27,65.173,-47.633,211.487,-17.749,71.405,102.563,8.915,86.849,13.518,45.737,75.115,66.27,65.173,-47.633,211.487,-17.749,71.405,102.563,8.915,86.849,13.518,45.783,75.115,66.27,78.642,54.866,211.487,17.756,71.405,102.563,10.128,86.849,14.35,98.754,-7.52,138.36,54.32,4.38,146.3,58.69,4.043,129.12,87.48,179.16,134.37,93.16,176.26,16.019,93.12,-203.24,510.12,94.54,-195.19,507.63,7.87,-34.84,166.6,221.96,-37.05,164.15,223.93,6.479,8.8,164.6,43.44,6.84,162.91,44.56
0609-4-01-174,Schraubensalto C,96.515,183.496,400.171,96.515,183.496,400.171,154.693,277.372,400.171,48.189,77.377,67.461,63.669,-43.382,212.087,-22.117,66.068,103.81,6.775,83.433,16.812,48.189,77.377,67.461,63.669,-43.382,212.087,-22.117,66.068,103.81,6.775,83.433,16.812,48.189,77.377,67.461,77.079,50.494,212.087,22.598,66.068,103.81,6.827,83.433,16.812,101.526,18.16,138.92,82.72,17.48,143.14,78.06,5.157,126.4,128.0,193.0,133.02,125.28,199.14,15.38,80.12,-187.52,502.04,80.43,-183.17,498.93,7.781,-56.36,167.28,235.56,-58.05,162.59,240.2,6.613,3.04,161.2,32.4,3.65,159.6,36.63
0609-4-01-177,Schraubensalto C,85.65,185.516,398.889,85.65,185.516,398.889,158.153,279.816,401.922,40.583,77.627,66.91,67.106,-43.155,217.381,-29.314,70.473,101.531,7.276,80.571,13.067,40.583,77.627,66.91,67.106,-43.155,217.381,-29.314,70.473,101.531,7.276,80.571,13.067,41.615,77.627,66.91,78.942,51.145,217.381,29.32,70.473,101.531,8.277,80.571,16.1,99.122,-20.8,135.08,28.76,-15.51,143.91,33.93,3.842,112.72,84.4,189.68,117.67,92.25,194.76,15.363,101.52,-170.48,501.32,98.3,-166.13,507.73,6.946,-77.12,176.72,206.52,-74.87,171.48,209.02,6.34,23.84,141.44,62.84,20.77,142.96,61.49
0609-4-01-180,Schraubensalto C,79.572,183.085,390.843,79.572,183.085,390.843,165.456,280.057,394.324,42.433,77.467,64.794,61.696,-43.766,206.053,-34.795,72.54,107.731,10.238,76.845,12.265,42.433,77.467,64.794,61.696,-43.766,206.053,-34.795,72.54,107.731,10.238,76.845,12.265,42.713,77.467,64.794,76.662,53.113,206.053,34.795,72.632,107.731,11.285,76.845,15.746,97.781,-13.84,152.76,37.56,-2.54,163.08,34.66,4.156,125.72,101.52,181.88,128.32,105.54,181.57,14.682,101.12,-189.16,501.08,99.41,-181.89,496.68,8.747,-93.12,199.72,217.64,-91.43,193.96,223.03,6.604,20.44,130.36,66.0,18.1,132.53,66.86
0609-4-01-183,Schraubensalto C,51.639,174.455,394.144,51.639,174.455,394.144,158.887,273.919,402.026,34.882,77.968,74.92,52.046,-45.642,196.306,-41.977,58.763,113.054,6.688,83.366,9.864,34.882,77.968,74.92,52.046,-45.642,196.306,-41.977,58.763,113.054,6.688,83.366,9.864,35.718,77.968,74.92,72.414,53.251,196.306,41.977,59.334,113.054,8.778,83.366,17.745,97.122,-27.84,139.88,66.56,-16.91,152.97,53.96,5.415,93.76,124.56,231.68,103.14,119.25,225.4,13.05,67.0,-186.84,453.84,67.75,-183.74,452.34,8.719,-107.32,159.84,225.56,-107.98,157.21,233.82,6.812,9.52,137.88,55.32,9.38,139.48,59.07
0609-4-01-186,Schraubensalto C,75.7,205.826,398.743,75.7,205.826,398.743,153.676,290.388,399.863,38.955,83.647,66.613,62.623,-35.317,225.508,-30.367,72.418,93.444,4.489,85.078,13.178,38.955,83.647,66.613,62.623,-35.317,225.508,-30.367,72.418,93.444,4.489,85.078,13.178,39.254,83.647,66.613,77.889,49.245,225.508,30.453,72.418,93.444,6.08,85.078,14.298,94.85,-15.76,144.24,61.8,-9.86,154.36,53.05,3.974,112.12,68.64,169.12,117.05,81.1,172.85,16.99,111.2,-152.2,516.84,97.27,-158.13,529.63,7.147,-99.24,182.4,172.28,-98.4,182.75,178.36,6.746,-4.0,167.36,34.72,-3.91,166.42,34.24
0609-4-01-188,Strecksprung,1.711,21.099,0.437,1.711,21.099,0.437,26.683,77.398,38.178,-2.892,20.613,-7.881,-3.543,-12.527,4.495,5.641,1.779,5.136,2.505,11.234,-1.313,2.892,20.613,7.881,3.543,-12.527,-4.495,-5.641,1.779,-1.635,0.917,11.234,-1.313,5.532,23.459,14.149,7.251,18.237,8.721,5.645,11.435,9.44,8.255,24.267,5.868,99.282,-9.12,106.48,22.92,-10.09,108.11,24.32,1.94,3.4,14.76,-50.4,0.03,15.34,-40.0,2.08,-32.12,-45.48,27.28,-29.65,-47.49,21.5,2.105,6.36,52.6,24.52,8.29,46.23,17.34,1.395,9.2,-17.24,-2.12,7.06,-18.33,1.75
0609-4-01-189,Schraubensalto C,103.699,183.048,396.566,103.699,183.048,396.566,143.311,287.555,400.566,41.755,75.984,65.6,63.515,-48.177,216.075,-13.816,62.457,105.17,12.245,92.784,9.721,41.755,75.984,65.6,63.515,-48.177,216.075,-13.816,62.457,105.17,12.245,92.784,9.721,42.082,75.984,65.6,74.548,56.33,216.075,14.038,62.457,105.17,12.643,92.784,13.721,99.689,-19.48,117.12,48.36,-8.17,137.03,51.7,3.944,117.12,92.6,176.88,120.89,93.72,175.93,16.486,99.52,-203.28,511.76,98.6,-201.94,513.24,7.954,-28.96,150.8,282.12,-27.63,151.94,274.73,6.556,15.92,162.44,57.88,17.92,162.75,52.77
0609-4-01-192,Schraubensalto C,62.691,144.301,387.645,62.691,144.301,387.645,165.786,272.225,389.399,40.204,77.819,64.241,59.247,-56.702,179.183,-43.168,49.971,127.87,6.407,73.214,16.352,40.204,77.819,64.241,59.247,-56.702,179.183,-43.168,49.971,127.87,6.407,73.214,16.352,40.204,77.819,64.241,72.915,64.418,179.183,43.168,56.774,127.87,9.499,73.214,18.106,100.876,5.48,95.84,45.28,5.64,115.34,51.08,4.299,89.96,107.56,207.12,99.13,106.75,200.52,12.086,139.36,-215.32,421.92,136.14,-210.22,418.25,10.902,-104.68,119.84,300.16,-104.59,116.85,297.7,7.564,3.4,147.56,72.4,1.91,147.3,73.4
0609-4-01-194,Strecksprung,-6.846,12.458,1.794,6.846,12.458,1.794,20.666,52.635,28.008,-4.098,2.324,-0.997,-3.24,-10.187,1.342,-3.031,12.297,-1.38,3.523,8.024,2.829,4.098,2.324,0.997,3.24,5.539,-0.653,3.031,-3.429,0.691,-3.523,8.024,0.758,8.08,14.691,6.886,3.24,13.445,5.064,4.677,12.297,6.943,4.669,12.202,9.115,95.451,-32.0,13.4,-4.2,-33.07,24.63,-3.43,1.449,1.24,-38.36,-6.72,-0.41,-36.18,-4.7,0.956,-4.08,-20.04,17.64,-3.34,-19.79,15.75,0.743,-5.68,38.92,4.08,-9.2,35.04,5.29,0.72,11.28,42.68,10.16,11.33,40.6,13.28
