SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_I_ABS_x LapEnd,DJump_I_ABS_y LapEnd,DJump_I_ABS_z LapEnd,DJump_ABS_I_x LapEnd,DJump_ABS_I_y LapEnd,DJump_ABS_I_z LapEnd,DJump_SIG_I_S1_x LapEnd,DJump_SIG_I_S1_y LapEnd,DJump_SIG_I_S1_z LapEnd,DJump_SIG_I_S2_x LapEnd,DJump_SIG_I_S2_y LapEnd,DJump_SIG_I_S2_z LapEnd,DJump_SIG_I_S3_x LapEnd,DJump_SIG_I_S3_y LapEnd,DJump_SIG_I_S3_z LapEnd,DJump_SIG_I_S4_x LapEnd,DJump_SIG_I_S4_y LapEnd,DJump_SIG_I_S4_z LapEnd,DJump_I_ABS_S1_x LapEnd,DJump_I_ABS_S1_y LapEnd,DJump_I_ABS_S1_z LapEnd,DJump_I_ABS_S2_x LapEnd,DJump_I_ABS_S2_y LapEnd,DJump_I_ABS_S2_z LapEnd,DJump_I_ABS_S3_x LapEnd,DJump_I_ABS_S3_y LapEnd,DJump_I_ABS_S3_z LapEnd,DJump_I_ABS_S4_x LapEnd,DJump_I_ABS_S4_y LapEnd,DJump_I_ABS_S4_z LapEnd,DJump_ABS_I_S1_x LapEnd,DJump_ABS_I_S1_y LapEnd,DJump_ABS_I_S1_z LapEnd,DJump_ABS_I_S2_x LapEnd,DJump_ABS_I_S2_y LapEnd,DJump_ABS_I_S2_z LapEnd,DJump_ABS_I_S3_x LapEnd,DJump_ABS_I_S3_y LapEnd,DJump_ABS_I_S3_z LapEnd,DJump_ABS_I_S4_x LapEnd,DJump_ABS_I_S4_y LapEnd,DJump_ABS_I_S4_z LapEnd,0_Acc_N_Fil,0_Gyro_x_R,0_Gyro_y_R,0_Gyro_z_R,0_Gyro_x_Fil,0_Gyro_y_Fil,0_Gyro_z_Fil,20_Acc_N_Fil,20_Gyro_x_R,20_Gyro_y_R,20_Gyro_z_R,20_Gyro_x_Fil,20_Gyro_y_Fil,20_Gyro_z_Fil,40_Acc_N_Fil,40_Gyro_x_R,40_Gyro_y_R,40_Gyro_z_R,40_Gyro_x_Fil,40_Gyro_y_Fil,40_Gyro_z_Fil,60_Acc_N_Fil,60_Gyro_x_R,60_Gyro_y_R,60_Gyro_z_R,60_Gyro_x_Fil,60_Gyro_y_Fil,60_Gyro_z_Fil,80_Acc_N_Fil,80_Gyro_x_R,80_Gyro_y_R,80_Gyro_z_R,80_Gyro_x_Fil,80_Gyro_y_Fil,80_Gyro_z_Fil
20191008-1207-FRANKFURT_2-01-160,Barani A,-97.335,34.043,205.179,97.335,34.043,205.179,118.993,301.873,226.404,-21.293,-73.727,28.738,-43.188,-49.602,63.351,-40.833,44.881,98.14,7.979,112.49,14.949,21.293,73.727,28.738,43.188,49.602,63.351,40.833,-44.881,98.14,-7.979,-44.405,14.949,23.828,92.043,45.545,43.188,49.602,63.351,40.833,47.738,98.14,11.144,112.49,19.368,44.978,-54.46,-190.277,73.213,-51.885,-184.477,66.629,9.021,-64.944,-140.344,87.193,-65.777,-140.629,89.607,10.488,-156.104,-28.003,260.863,-154.838,-27.911,259.403,9.391,-48.307,171.315,181.785,-48.693,170.669,181.011,17.538,27.95,294.374,19.682,28.628,290.645,21.447
20191008-1207-FRANKFURT_2-01-161,Salto A,52.806,347.344,-28.299,52.806,347.344,28.299,56.213,347.344,48.079,7.755,65.996,-5.333,10.071,83.472,-7.593,13.075,84.194,0.186,21.904,113.682,-15.559,7.755,65.996,5.333,10.071,83.472,7.593,13.075,84.194,-0.186,21.904,113.682,15.559,9.868,65.996,16.211,10.071,83.472,7.613,13.075,84.194,6.823,23.198,113.682,17.431,37.609,24.66,188.917,-16.155,23.522,190.617,-17.293,8.502,12.03,159.559,-10.587,12.585,161.17,-10.497,7.392,30.892,209.63,-16.134,30.824,209.449,-15.24,7.979,39.036,204.879,-0.52,38.583,204.599,-1.612,16.832,54.922,298.523,-41.771,56.835,294.224,-40.813
20191008-1207-FRANKFURT_2-01-162,Schraubensalto A,100.465,140.517,325.01,100.465,140.517,325.01,130.31,309.541,344.293,37.458,71.2,56.509,61.722,-54.972,104.118,-13.315,-9.028,141.193,14.6,133.317,23.19,37.458,71.2,56.509,61.722,-54.972,104.118,-13.315,-9.028,141.193,14.6,133.317,23.19,37.458,71.2,57.773,61.722,55.921,104.118,13.852,49.103,141.193,17.278,133.317,41.209,39.209,84.336,201.544,88.564,82.794,205.126,90.307,6.261,154.233,-50.647,250.945,153.391,-49.917,248.639,10.013,45.555,-182.422,322.353,46.348,-180.202,322.639,10.109,-29.442,104.131,282.133,-29.311,103.324,280.874,16.657,47.641,355.43,28.09,43.46,347.168,39.93
20191008-1207-FRANKFURT_2-01-168,Strecksprung,3.404,7.868,6.777,3.404,7.868,6.777,24.399,110.173,54.678,-0.432,24.888,3.784,0.454,-18.154,-9.399,3.049,-21.828,6.141,0.333,22.961,6.252,0.432,24.888,3.784,-0.41,-18.154,1.831,3.049,8.358,-5.09,0.333,-7.225,6.252,8.618,33.946,21.316,7.372,18.154,13.281,5.01,21.828,11.634,3.399,36.246,8.446,29.518,-2.964,73.441,9.098,-1.705,73.963,11.23,1.367,-4.14,-26.636,-29.469,-4.999,-26.447,-31.308,1.08,10.605,-54.273,22.822,10.537,-54.177,21.846,1.017,6.794,-43.373,0.591,6.662,-43.346,1.5,27.433,-0.37,74.783,16.139,-0.003,75.175,16.486
20191008-1207-FRANKFURT_2-01-171,Salto C,27.776,345.044,-32.625,27.776,345.044,32.625,45.19,407.497,65.623,-0.352,-6.888,-2.317,18.763,200.504,-9.998,10.333,81.95,-13.856,-0.969,69.478,-6.454,0.352,6.888,2.317,18.06,186.728,9.998,10.333,81.95,13.856,-0.969,69.478,6.454,6.372,53.51,16.319,21.23,202.559,14.637,10.595,81.95,14.729,6.992,69.478,19.938,28.904,5.251,11.204,-10.986,5.526,12.182,-9.289,15.505,-4.655,233.239,-19.128,-3.19,231.824,-17.535,21.16,68.718,467.947,-30.837,67.318,466.32,-31.141,4.621,12.254,120.682,-23.484,12.533,122.363,-24.49,18.415,-0.158,179.086,-11.441,1.243,174.887,-10.405
20191008-1207-FRANKFURT_2-01-172,Barani A,-125.3,30.09,188.5,125.3,30.09,188.5,148.59,272.096,208.931,-16.29,-72.645,30.422,-68.874,-42.562,55.152,-49.065,42.145,87.772,8.928,103.152,15.155,16.29,72.645,30.422,68.874,42.562,55.152,49.065,-42.145,87.772,-8.928,-42.971,15.155,19.363,80.086,41.807,68.874,42.562,55.152,49.065,46.297,87.772,11.289,103.152,24.2,42.422,-37.748,-194.777,67.967,-39.503,-189.244,67.038,8.422,-92.549,-105.791,102.773,-93.306,-106.534,102.905,10.439,-220.635,-26.798,217.778,-218.837,-26.592,217.171,8.427,-47.611,159.25,141.44,-48.251,158.718,141.296,14.892,30.45,258.202,25.022,30.762,257.118,24.28
20191008-1207-FRANKFURT_2-01-173,Salto A,61.664,355.751,-45.756,61.664,355.751,45.756,74.026,359.091,63.669,13.073,61.96,-18.319,13.766,96.321,-2.469,18.32,89.158,-11.928,16.505,108.313,-13.04,13.073,61.96,18.319,13.766,96.321,2.469,18.32,89.158,11.928,16.505,108.313,13.04,18.656,65.3,21.617,18.931,96.321,7.484,18.32,89.158,11.928,18.119,108.313,22.639,38.566,43.891,167.719,-49.485,41.665,166.57,-47.585,9.413,3.176,162.018,-2.793,5.303,164.47,-3.32,7.326,55.865,237.53,-25.963,55.378,236.672,-25.679,7.246,32.913,179.328,-30.9,32.8,178.693,-30.965,25.528,41.066,272.574,-22.17,40.263,275.436,-24.508
20191008-1207-FRANKFURT_2-01-174,Schraubensalto A,72.363,159.11,362.738,72.363,159.11,362.738,166.067,277.801,373.957,42.093,74.402,64.793,57.765,-43.274,121.371,-45.435,14.239,142.833,17.939,113.743,33.741,42.093,74.402,64.793,57.765,-43.274,121.371,-45.435,14.239,142.833,17.939,113.743,33.741,42.093,74.402,66.83,59.064,48.568,121.371,45.435,41.088,142.833,19.474,113.743,42.924,28.082,92.279,201.32,135.247,94.542,199.708,134.574,5.556,164.457,-29.268,228.26,162.187,-30.759,232.799,10.206,-21.726,-120.071,371.323,-20.461,-117.687,369.744,9.229,-79.205,126.328,268.486,-78.548,124.243,268.161,24.616,54.271,284.455,42.799,51.586,282.498,42.679
20191008-1207-FRANKFURT_2-01-185,Salto C,4.641,343.492,-16.512,4.641,343.492,16.512,27.437,416.983,54.304,2.839,-5.894,1.621,0.01,198.907,-14.326,-0.817,78.836,-4.522,2.609,71.643,0.715,2.839,5.894,1.621,0.01,187.119,11.085,-0.817,78.836,4.522,2.609,71.643,-0.715,7.278,64.01,15.689,8.798,202.494,18.075,7.195,78.836,12.132,4.167,71.643,8.408,26.878,8.963,16.219,-3.718,9.914,16.411,-1.727,16.054,-13.176,241.528,-22.393,-12.352,240.197,-23.691,22.013,3.619,464.086,-35.118,3.432,462.248,-32.894,4.267,8.777,99.064,6.025,8.111,100.011,5.185,14.75,5.122,198.316,6.947,5.498,193.357,6.308
20191008-1207-FRANKFURT_2-01-186,Barani A,-123.195,30.737,174.073,123.195,30.737,174.073,147.536,277.423,198.357,-2.327,-61.698,19.092,-63.89,-50.921,61.068,-61.63,34.124,76.163,4.652,109.231,17.749,2.327,61.698,19.092,63.89,50.921,61.068,61.63,-34.124,76.163,-4.652,-47.758,17.749,7.292,82.193,34.34,63.89,50.926,61.068,61.63,35.072,76.163,14.724,109.231,26.786,44.168,-3.11,-152.322,34.898,-3.272,-147.878,34.732,8.002,-93.09,-127.646,121.404,-93.422,-127.671,121.918,9.006,-189.766,-31.859,164.823,-189.095,-31.749,164.615,7.754,-89.135,124.934,152.5,-89.351,124.375,152.161,15.863,22.311,279.241,25.489,21.908,275.62,27.84
20191008-1207-FRANKFURT_2-01-187,Salto A,53.49,354.936,-28.774,53.49,354.936,28.774,55.979,358.737,53.832,11.067,65.669,-11.455,13.751,93.238,-11.59,10.423,81.203,-0.316,18.249,114.826,-5.412,11.067,65.669,11.455,13.751,93.238,11.59,10.423,81.203,0.316,18.249,114.826,5.412,12.97,69.47,19.076,13.798,93.238,11.882,10.962,81.203,7.036,18.249,114.826,15.838,38.87,31.117,188.95,-28.409,31.846,189.627,-31.389,8.984,22.203,144.865,-16.681,22.255,147.329,-16.203,6.511,22.05,229.393,-22.657,21.685,229.531,-22.381,7.161,32.379,178.528,-7.32,32.687,178.225,-7.247,17.339,46.888,279.022,-5.821,47.287,275.173,-6.892
20191008-1207-FRANKFURT_2-01-188,Schraubensalto A,63.728,154.767,361.176,63.728,154.767,361.176,144.852,304.134,380.948,35.252,84.464,56.594,54.323,-51.415,128.465,-38.406,5.593,148.576,12.56,116.125,27.54,35.252,84.464,56.594,54.323,-51.415,128.465,-38.406,5.593,148.576,12.56,116.125,27.54,35.252,84.464,58.791,54.621,56.379,128.465,38.406,47.167,148.576,16.573,116.125,45.116,35.939,83.469,220.006,99.129,82.23,223.91,100.519,5.159,124.887,-19.214,262.465,124.987,-19.486,262.095,11.166,2.484,-166.074,369.303,2.782,-163.658,367.948,9.198,-69.792,118.143,266.541,-69.457,115.837,266.513,26.274,39.995,286.961,30.859,38.983,284.071,31.161
20191008-1207-FRANKFURT_2-01-192,Strecksprung,-3.845,-1.53,2.896,3.845,1.53,2.896,21.67,101.903,39.956,2.807,12.134,8.307,0.621,-29.332,-6.517,2.737,-15.574,3.149,-10.01,31.241,-2.043,2.807,12.134,8.307,0.621,5.063,-6.517,2.737,15.574,3.149,-2.319,-31.241,-2.043,4.969,23.23,14.48,3.882,29.332,8.95,2.794,15.574,4.267,10.026,33.769,12.259,26.309,8.015,53.082,10.781,8.268,53.777,10.55,1.92,1.311,-66.403,14.206,0.885,-66.724,13.332,1.229,7.917,-74.117,-15.179,7.858,-73.07,-14.112,1.153,-1.014,-23.19,-1.683,-1.606,-22.865,-2.161,19.734,-29.409,106.391,1.826,-28.522,104.027,1.046
20191008-1207-FRANKFURT_2-01-202,Salto C,24.858,345.004,14.922,24.858,345.004,14.922,46.686,407.068,55.617,0.107,12.366,-2.127,7.931,162.424,17.954,8.631,97.324,0.488,8.189,72.89,-1.393,0.107,12.366,2.127,7.931,162.424,13.699,8.631,97.324,0.488,8.189,72.89,-1.393,7.562,62.55,15.915,20.338,174.304,21.672,10.012,97.324,9.501,8.775,72.89,8.529,41.749,1.77,98.41,-6.602,2.949,93.545,-8.24,13.178,-14.477,82.806,25.957,-13.535,89.915,24.876,25.93,59.955,535.371,24.148,58.586,530.681,24.326,4.516,1.093,99.862,0.405,1.73,102.624,0.855,10.955,24.261,191.517,-0.118,23.239,190.022,4.375
20191008-1207-FRANKFURT_2-01-203,Barani A,-140.493,60.618,180.193,140.493,60.618,180.193,154.415,289.589,195.694,-28.546,-49.243,27.262,-69.178,-48.336,50.861,-45.458,45.85,88.446,2.689,112.347,13.625,28.546,49.243,27.262,69.178,48.336,50.861,45.458,-45.85,88.446,-2.689,8.889,13.625,32.043,79.629,34.906,69.178,48.336,50.861,45.458,49.277,88.446,7.735,112.347,21.481,45.206,-65.976,-116.229,63.02,-65.093,-114.83,58.772,7.787,-100.714,-105.142,75.954,-101.639,-105.016,75.824,9.34,-197.315,-42.828,204.844,-195.675,-42.228,204.31,7.956,-44.65,159.473,142.814,-45.058,158.687,142.515,24.694,11.635,278.781,24.792,10.772,277.636,22.807
20191008-1207-FRANKFURT_2-01-204,Salto A,50.12,363.82,-22.063,50.12,363.82,22.063,54.244,363.824,41.015,7.617,60.676,-6.748,10.812,102.195,-3.238,12.622,84.694,-5.318,19.07,116.255,-6.759,7.617,60.676,6.748,10.812,102.195,3.238,12.622,84.694,5.318,19.07,116.255,6.759,10.248,60.68,14.486,10.848,102.195,3.755,12.622,84.694,7.392,20.527,116.255,15.381,29.342,23.536,159.891,-17.668,23.982,161.689,-15.771,8.929,12.545,180.108,-6.723,12.458,179.973,-5.595,6.572,32.203,240.868,-13.73,32.273,240.387,-14.089,6.877,28.266,164.011,-4.133,28.145,164.58,-4.628,25.418,47.41,299.659,-20.407,46.987,298.753,-19.779
20191008-1207-FRANKFURT_2-01-205,Schraubensalto A,51.031,133.873,365.608,51.031,133.873,365.608,148.344,283.766,378.226,33.971,76.982,65.839,48.418,-54.692,126.626,-44.673,2.648,141.94,13.315,108.934,31.203,33.971,76.982,65.839,48.418,-54.692,126.626,-44.673,2.648,141.94,13.315,108.934,31.203,33.971,78.154,68.259,51.609,55.873,126.626,44.673,40.806,141.94,18.091,108.934,41.401,28.971,80.654,222.46,133.331,80.879,223.549,132.578,6.66,137.271,-58.414,271.198,136.988,-59.396,272.683,11.257,-29.71,-154.562,374.621,-28.992,-151.956,373.0,9.687,-75.735,105.664,284.496,-75.424,103.274,283.739,13.193,40.154,288.426,41.473,42.163,284.794,45.078
20191008-1207-FRANKFURT_2-01-214,Salto C,7.49,346.187,-23.871,7.49,346.187,23.871,33.623,409.118,54.162,-1.045,-4.638,-2.822,2.252,194.43,-12.268,0.207,82.11,-5.394,6.076,74.285,-3.386,1.045,4.638,2.822,0.162,185.153,12.268,0.207,82.11,5.394,6.076,74.285,3.386,5.491,58.293,11.106,14.345,194.43,15.479,2.692,82.11,9.832,11.095,74.285,17.744,23.587,-1.317,16.293,-7.179,-0.28,17.511,-5.713,13.528,-10.304,229.78,-19.051,-10.116,226.971,-19.847,20.948,14.093,479.095,-28.385,13.619,477.909,-27.532,4.443,4.719,102.331,-5.173,4.702,103.598,-4.982,29.679,15.168,199.067,-10.288,13.938,194.543,-11.505
20191008-1207-FRANKFURT_2-01-215,Barani A,-132.742,25.328,179.91,132.742,25.328,179.91,141.971,288.861,191.529,-16.8,-77.053,28.785,-59.14,-54.451,55.883,-52.356,38.553,81.069,-4.446,118.28,14.173,16.8,77.053,28.785,59.14,54.451,55.883,52.356,-38.553,81.069,4.446,-67.623,14.173,17.16,77.577,34.722,59.14,54.451,55.883,52.356,38.553,81.069,13.315,118.28,19.854,27.266,-41.42,-208.483,68.142,-39.957,-203.123,70.046,7.583,-85.087,-134.914,89.587,-86.452,-134.643,89.693,10.083,-185.341,-34.481,209.166,-184.227,-34.515,207.938,8.406,-83.222,140.377,152.905,-82.556,140.514,153.004,29.584,-3.456,315.689,20.477,-5.731,315.182,17.097
20191008-1207-FRANKFURT_2-01-216,Salto A,30.484,356.639,-24.75,30.484,356.639,24.75,37.274,360.375,46.152,3.906,57.632,-6.501,11.691,105.543,-8.039,5.252,85.759,-4.375,9.635,107.704,-5.835,3.906,57.632,6.501,11.691,105.543,8.039,5.252,85.759,4.375,9.635,107.704,5.835,8.587,61.369,11.49,11.691,105.543,13.046,5.252,85.759,5.005,11.743,107.704,16.611,25.6,6.413,156.138,-16.908,8.997,157.251,-13.116,10.139,27.747,194.445,-5.144,26.521,192.87,-6.152,7.329,19.59,252.324,-31.679,20.101,252.14,-30.746,7.136,12.603,177.993,-7.586,12.784,178.624,-7.82,26.278,24.829,284.29,-12.192,24.645,282.792,-12.601
20191008-1207-FRANKFURT_2-01-217,Schraubensalto A,43.611,154.529,348.899,43.611,154.529,348.899,176.169,276.416,374.678,48.997,73.44,66.266,47.439,-48.885,132.662,-55.821,22.716,127.187,2.996,107.258,22.784,48.997,73.44,66.266,47.439,-48.885,132.662,-55.821,22.716,127.187,2.996,107.258,22.784,48.997,73.44,66.266,52.523,53.853,132.662,55.821,41.865,127.187,18.828,107.258,48.564,26.773,110.401,196.342,135.121,110.768,196.625,135.272,6.578,154.482,-42.269,267.724,153.08,-41.737,269.1,11.365,-53.259,-108.105,369.034,-51.771,-106.835,367.123,9.478,-104.979,132.246,228.607,-104.814,131.908,228.883,26.832,21.291,276.704,25.199,20.554,272.044,26.789
20191008-1207-FRANKFURT_2-01-227,Salto C,17.711,353.455,-9.126,17.711,353.455,9.126,41.148,410.389,50.198,-2.861,1.38,-4.474,9.426,206.871,1.582,6.049,74.462,-5.679,5.098,70.741,-0.556,2.861,1.38,4.474,3.704,206.871,-1.582,6.049,74.462,5.679,5.098,70.741,0.556,7.849,57.983,13.865,18.217,206.907,16.678,6.52,74.462,8.524,8.561,71.037,11.131,23.267,0.556,27.163,-10.216,1.195,28.627,-9.151,14.248,-15.272,281.193,12.159,-14.096,277.945,13.455,18.724,49.069,428.572,-16.232,48.161,427.597,-16.41,5.4,1.22,111.597,-16.164,1.946,112.862,-15.632,31.428,15.936,181.209,4.462,13.658,177.836,4.331
20191008-1207-FRANKFURT_2-01-228,Barani A,-119.468,8.216,195.231,119.468,8.216,195.231,129.116,307.515,218.945,-33.975,-79.104,20.57,-46.178,-68.131,62.94,-41.392,34.875,95.414,2.077,120.576,16.306,33.975,79.104,20.57,46.178,68.131,62.94,41.392,-34.875,95.414,-2.077,-104.143,16.306,34.116,79.104,33.894,46.178,68.131,62.94,41.392,39.704,95.414,7.43,120.576,26.696,27.315,-88.468,-210.544,60.187,-86.082,-206.952,59.672,7.964,-69.673,-172.144,58.685,-71.134,-171.211,60.577,10.222,-160.471,-53.204,270.057,-158.722,-53.582,267.902,8.41,-43.931,140.935,170.613,-44.894,140.82,170.995,27.464,6.375,320.332,23.315,5.753,318.839,20.177
20191008-1207-FRANKFURT_2-01-229,Salto A,17.966,358.262,-32.974,17.966,358.262,32.974,25.109,358.363,45.84,4.638,68.998,-6.191,5.462,90.518,-7.005,2.653,86.515,-9.749,5.213,112.231,-10.029,4.638,68.998,6.191,5.462,90.518,7.005,2.653,86.515,9.749,5.213,112.231,10.029,7.714,69.099,12.226,6.121,90.518,7.008,3.414,86.515,9.937,7.859,112.231,16.668,27.229,14.05,178.265,-11.583,14.901,180.454,-8.991,8.535,9.974,177.6,-17.979,9.99,176.207,-17.054,7.372,7.83,216.225,-28.037,7.863,216.142,-28.102,7.737,7.467,191.82,-15.691,7.317,192.052,-16.246,26.778,13.227,285.185,-23.473,12.698,285.334,-24.766
20191008-1207-FRANKFURT_2-01-230,Schraubensalto A,26.826,150.643,349.04,26.826,150.643,349.04,159.11,264.686,364.204,33.534,66.611,69.867,36.324,-37.991,128.821,-56.716,7.245,135.068,13.683,114.777,15.284,33.534,66.611,69.867,36.324,-37.991,128.821,-56.716,7.245,135.068,13.683,114.777,15.284,33.721,66.611,73.468,54.315,38.446,128.821,56.729,44.851,135.068,14.345,114.777,26.847,26.775,60.944,185.652,139.189,61.374,185.237,140.626,6.392,160.041,-30.114,273.932,157.924,-31.059,274.956,10.095,-109.357,-124.241,323.975,-106.963,-121.573,324.049,9.997,-72.095,115.557,262.349,-72.3,114.889,261.187,29.815,39.856,294.742,19.186,38.154,292.021,17.045
20191008-1207-FRANKFURT_2-01-240,Salto B,30.745,343.599,-17.709,30.745,343.599,17.709,51.634,406.873,50.825,-0.138,-7.966,1.735,21.677,212.371,-6.072,12.688,63.417,-9.637,-3.483,75.777,-3.735,0.138,7.966,1.735,21.402,196.439,2.603,12.688,63.417,9.637,-3.483,75.777,3.735,5.823,52.482,10.603,22.969,212.41,11.642,12.688,63.417,10.485,10.155,78.564,18.095,26.004,5.304,3.24,0.373,5.034,4.562,1.387,15.452,7.563,244.688,-2.953,9.415,242.779,-2.987,22.316,72.37,460.332,-19.028,71.124,460.044,-18.939,4.512,12.572,65.004,-29.925,12.146,65.545,-29.77,27.266,-9.896,205.243,1.153,-10.157,198.085,0.604
20191008-1207-FRANKFURT_2-01-241,Fliffis B,-34.857,-346.412,245.095,34.857,346.412,245.095,83.681,718.29,267.85,-19.223,-260.672,27.841,-22.123,-249.478,43.426,-9.912,17.265,153.256,16.402,146.472,20.572,19.223,260.672,27.841,22.123,249.478,43.426,9.912,-17.265,153.256,-16.402,-146.472,20.572,26.1,260.672,35.076,22.123,249.478,43.547,17.601,61.668,153.256,17.857,146.472,35.971,47.024,-43.736,-642.828,89.314,-42.769,-633.611,88.976,40.415,-46.048,-684.324,48.879,-47.318,-684.947,51.193,24.881,-47.163,-321.672,246.458,-45.071,-321.959,247.693,18.084,-19.664,161.6,370.35,-20.851,162.714,366.417,31.547,48.235,405.294,13.016,48.589,402.248,13.373
20191008-1207-FRANKFURT_2-01-242,Doppelsalto C,37.927,697.086,-19.953,37.927,697.086,19.953,53.046,707.758,72.878,6.693,71.732,-11.752,4.102,266.378,4.047,19.268,221.473,-10.067,7.865,137.503,-2.181,6.693,71.732,11.752,4.102,266.378,-4.047,19.268,221.473,10.067,7.865,137.503,2.181,11.425,82.403,30.904,12.566,266.378,13.747,19.268,221.473,10.277,9.786,137.503,17.95,32.221,22.439,183.285,-50.809,22.611,188.818,-49.286,36.452,-10.783,522.088,22.709,-10.806,518.58,20.627,48.401,50.619,746.225,-6.614,50.078,743.462,-5.976,21.056,35.565,356.107,-28.686,35.353,359.858,-27.646,36.139,21.487,385.263,0.752,19.387,379.527,-1.647
20191008-1207-FRANKFURT_2-01-251,Strecksprung,-2.214,28.178,9.82,2.214,28.178,9.82,21.823,96.819,42.661,-1.67,31.831,9.491,-1.181,-19.735,-1.951,1.177,-8.225,-2.907,-0.54,24.307,5.186,1.67,31.831,9.491,1.181,-19.735,-1.951,-1.177,-8.225,-2.907,0.54,24.307,5.186,7.663,34.723,12.887,6.759,21.097,11.897,3.557,8.597,10.102,3.843,32.403,7.775,26.432,-10.761,87.38,17.456,-9.591,87.681,18.104,2.117,10.531,-28.506,15.608,9.29,-28.698,15.465,1.555,-5.749,-40.251,-26.69,-5.559,-40.099,-26.706,1.337,0.794,-16.515,10.003,0.626,-16.73,9.048,27.618,-0.994,78.949,11.308,-0.307,78.722,10.324
20191008-1207-FRANKFURT_2-01-252,Salto B,35.934,337.126,-18.545,35.934,337.126,18.545,49.597,396.989,44.386,3.789,-4.495,-6.903,8.902,195.765,-2.593,8.823,68.73,-5.598,14.42,77.126,-3.451,3.789,4.495,6.903,8.902,186.775,2.593,8.823,68.73,5.598,14.42,77.126,3.451,8.673,53.792,13.662,17.115,197.341,11.859,8.887,68.73,7.295,14.922,77.126,11.569,26.056,15.142,18.003,-18.02,13.956,20.87,-17.878,14.259,-10.233,233.864,0.957,-8.976,231.148,2.412,20.609,51.545,438.318,-20.732,50.877,436.956,-20.348,4.61,8.939,90.669,1.105,9.074,92.112,-0.162,20.798,40.108,208.251,-17.944,40.326,201.324,-16.845
20191008-1207-FRANKFURT_2-01-253,Fliffis B,-8.627,-354.51,238.469,8.627,354.51,238.469,78.589,722.887,264.403,-14.574,-238.67,30.274,-18.094,-263.325,28.304,1.824,-3.733,155.646,22.217,151.217,24.244,14.574,238.67,30.274,18.094,263.325,28.304,-1.824,3.733,155.646,-22.217,-151.217,24.244,26.578,240.981,32.374,18.094,263.325,30.385,10.146,67.364,155.646,23.771,151.217,45.999,52.01,-19.982,-529.691,81.449,-20.063,-523.48,80.595,38.322,-57.242,-673.687,29.927,-57.613,-672.862,30.71,25.585,-23.2,-391.466,197.143,-22.551,-393.819,200.765,17.747,14.775,134.624,397.802,13.622,137.218,391.586,36.209,60.342,398.624,7.418,61.322,399.759,7.402
20191008-1207-FRANKFURT_2-01-254,Doppelsalto C,14.233,686.049,-35.938,14.233,686.049,35.938,38.338,690.93,64.02,0.771,62.201,-10.586,0.294,275.699,-0.383,13.695,237.0,-15.74,-0.526,111.15,-9.228,0.771,62.201,10.586,0.294,275.699,0.383,13.695,237.0,15.74,-0.526,111.15,9.228,11.502,66.046,20.275,5.268,275.699,8.426,13.695,237.0,17.161,7.873,112.185,18.158,27.983,7.991,133.425,-38.543,7.403,133.365,-35.644,35.372,-10.018,547.105,1.947,-9.319,546.046,1.094,46.303,19.157,733.681,1.97,19.617,730.512,1.472,22.086,26.202,399.6,-53.346,24.891,403.019,-51.347,31.921,0.349,294.441,-22.409,1.309,286.456,-20.517
20191008-1207-FRANKFURT_2-01-255,Fliffis C,-7.36,-354.572,208.807,7.36,354.572,208.807,90.608,674.645,272.913,5.296,-199.096,6.429,0.121,-249.779,25.804,-32.052,-45.102,154.61,19.274,139.405,21.963,5.296,199.096,6.429,0.121,249.779,25.804,21.216,45.102,154.61,-19.274,-139.405,21.963,15.901,199.096,36.059,13.772,249.779,28.715,36.969,86.366,154.61,23.966,139.405,53.529,39.125,4.982,-502.042,17.47,4.655,-495.037,15.199,45.859,34.798,-623.934,29.387,33.639,-623.542,29.305,42.158,-112.14,-531.487,238.207,-108.107,-526.424,240.282,21.206,-11.797,126.275,383.596,-14.324,122.17,379.624,28.92,59.962,377.894,11.233,58.397,372.951,13.61
20191008-1207-FRANKFURT_2-01-262,Strecksprung,5.802,25.179,4.295,5.802,25.179,4.295,25.372,114.055,57.743,8.882,39.18,12.569,-1.459,-27.742,-12.557,-3.182,-10.586,-2.232,1.561,24.328,6.515,8.882,39.18,12.569,-1.459,-27.742,-12.557,-3.182,-10.586,2.208,1.561,24.328,2.075,10.993,40.723,23.329,5.626,29.961,15.445,5.0,10.899,9.115,3.753,32.473,9.853,24.771,22.616,97.243,43.444,22.09,97.979,41.639,1.566,2.545,-24.74,-36.685,3.217,-25.766,-35.706,1.488,-11.188,-56.889,2.029,-11.318,-56.111,2.425,1.216,1.211,-18.435,-6.469,1.053,-18.632,-6.717,26.823,1.469,75.377,9.8,1.15,77.296,8.624
