SprungID,Sprungtyp,std_Acc_N_Fil,std_Gyro_x_R,std_Gyro_y_R,std_Gyro_z_R,std_Gyro_x_Fil,std_Gyro_y_Fil,std_Gyro_z_Fil
0609-1-01-710,Von Bauch in Stand,24.594,15.03,78.937,30.947,12.225,72.712,19.796
20191008-1207-FRANKFURT_2-01-368,Baby- Fliffis C,16.752,93.783,298.195,159.762,81.824,277.262,136.616
20191008-1157-FRANKFURT_1-01-159,Schraubensalto A,19.293,64.235,183.728,203.705,62.036,177.159,199.99
0609-1-01-785,Doppelsalto C,20.899,40.9,279.531,41.004,37.348,273.904,28.18
20190930-1247-FRANKFURT_2-01-267,Barani C,24.816,49.646,205.854,73.075,44.617,202.017,62.547
0609-1-01-270,Doppelsalto B,19.834,52.117,281.87,40.592,49.324,274.505,26.512
20191008-1157-FRANKFURT_1-01-354,Salto B,23.086,35.764,203.141,51.379,29.066,188.046,30.142
0609-4-01-398,Fliffis B,20.277,77.423,377.236,140.096,74.401,360.748,133.384
20191003-1152-FRANKFURT_1-01-146,Fliffis C,22.17,99.942,391.406,102.536,95.495,386.958,96.659
20191007-1150-FRANKFURT_2-01-38,Strecksprung,22.637,19.334,69.187,21.593,16.174,66.218,16.003
20191001-1148-FRANKFURT_1-01-166,Baby- Fliffis C,22.472,68.252,344.053,166.19,58.332,285.94,149.343
0115-MORITZ-03-74,Salto C,26.254,18.029,176.789,22.452,15.011,169.911,17.388
0609-4-01-353,Strecksprung,23.97,13.137,30.552,15.402,12.241,27.633,13.332
0827-BK2-02-28,Salto C,24.754,20.31,189.763,27.556,17.3,183.473,24.206
20190930-1153-FRANKFURT_1-01-203,Salto C,21.7,36.37,177.755,27.284,32.894,170.715,21.54
0609-4-01-522,Barani C,24.034,31.736,183.0,100.233,30.389,179.257,97.629
20190930-1153-FRANKFURT_1-01-184,Rudi,24.96,111.775,154.725,191.216,108.532,152.114,190.051
0609-4-01-152,Schraubensalto C,23.689,117.241,129.356,154.362,115.25,125.546,152.65
20190930-1616-FRANKFURT_1-01-126,Strecksprung,24.891,15.084,72.879,19.229,13.255,69.644,15.009
20190930-1616-FRANKFURT_1-01-226,Barani A,21.333,66.426,156.07,70.985,61.291,146.52,60.539
0609-4-01-413,Fliffis B,23.002,105.006,367.273,128.216,102.679,356.211,123.839
20191001-1202-FRANKFURT_2-01-46,Salto A,20.164,25.47,96.724,76.474,18.545,70.658,31.996
0609-1-01-536,Strecksprung,22.575,12.792,51.936,22.892,9.834,50.046,18.87
20191007-1524-FRANKFURT_1-01-93,Fliffis- Rudi C,17.344,232.12,477.518,409.74,221.909,453.816,394.59
20191007-1150-FRANKFURT_2-01-151,Salto A,18.703,17.324,55.654,25.513,13.6,46.866,16.22
0609-1-01-104,Doppelsalto C,21.692,33.6,282.151,37.933,28.873,276.846,24.54
20190930-1153-FRANKFURT_1-01-108,Doppelsalto C,22.751,26.738,269.33,40.551,21.663,263.589,30.9
0609-1-01-899,Doppelsalto C,19.12,41.872,266.381,40.255,39.196,261.213,32.94
0115-JANEIKE-01-129,Triffis B,23.925,153.518,434.43,174.558,150.654,428.772,170.446
20191008-1207-FRANKFURT_2-01-312,Salto C,23.292,47.131,196.686,55.829,42.828,187.182,41.75
0827-BK2-01-65,Salto B,24.583,17.479,203.42,16.997,14.749,197.702,12.619
20190930-1616-FRANKFURT_1-01-49,Salto C,20.762,23.598,200.264,39.839,17.817,193.044,29.206
20191007-1524-FRANKFURT_1-01-195,Doppelsalto B,23.089,40.405,269.891,60.179,36.087,256.284,36.524
20190930-1153-FRANKFURT_1-01-164,Barani A,24.187,85.651,156.613,79.204,84.246,153.885,76.063
0609-1-01-444,Strecksprung,25.322,11.242,51.091,21.321,9.779,47.813,18.032
20191008-1157-FRANKFURT_1-01-288,Strecksprung,22.135,17.692,84.399,30.817,15.618,82.078,28.28
0115-MORITZ-03-38,Voll- ein- Rudi- aus B,22.045,294.726,351.221,331.569,287.165,336.468,322.137
20191007-1159-FRANKFURT_1-01-387,3/4 Salto vw A,22.303,17.12,160.758,24.001,11.61,138.264,10.901
0110-MORITZ-01-126,Fliffis B,22.933,100.949,371.792,111.949,98.671,367.078,107.212
0609-1-01-655,Bauchsprung,22.676,13.647,75.13,22.289,10.842,67.805,13.944
0609-1-01-164,Von Bauch in Stand,22.713,16.909,55.037,26.057,13.338,48.779,16.182
0609-4-01-618,Barani C,25.612,63.0,183.288,95.799,60.152,177.442,88.874
20191007-1524-FRANKFURT_1-01-96,Doppelsalto B,24.984,33.664,154.217,106.646,27.688,126.254,54.062
0609-1-01-892,Bauchsprung,25.052,15.835,68.564,28.444,13.259,64.157,18.51
20191001-1148-FRANKFURT_1-01-111,Rudi,23.38,41.653,222.267,161.278,36.086,208.604,151.178
0609-4-01-305,Fliffis C,25.9,63.981,375.179,121.019,59.613,367.888,116.158
20191008-1157-FRANKFURT_1-01-128,Barani A,23.465,77.485,188.764,124.015,75.748,184.273,119.941
0609-1-01-471,Doppelsalto B,19.808,46.67,281.163,40.33,43.671,273.617,27.241
20191001-1202-FRANKFURT_2-01-176,Strecksprung,22.829,25.893,42.374,54.174,22.943,23.003,28.677
20190930-1153-FRANKFURT_1-01-183,Schraubensalto,23.089,88.743,158.026,113.38,87.376,156.109,111.437
20191007-1524-FRANKFURT_1-01-186,Strecksprung,21.839,16.139,97.826,38.687,12.964,93.354,30.433
0609-1-01-875,Bauchsprung,24.044,20.124,78.206,50.447,11.757,70.674,26.776
20190930-1153-FRANKFURT_1-01-185,Salto C,21.977,37.091,175.583,36.008,34.384,168.874,29.184
20191003-1152-FRANKFURT_1-01-47,Salto A,19.712,12.427,88.909,16.136,9.492,84.912,12.011
0110-JANEIKE-01-12,Halb ein Triffis C,26.995,227.162,447.134,219.081,224.792,442.553,213.617
20191001-1202-FRANKFURT_2-01-171,Salto A,20.483,27.168,70.31,93.333,21.074,58.432,32.359
0609-1-01-715,Von Bauch in Stand,25.976,21.438,78.318,37.957,16.413,71.048,21.861
0609-1-01-657,Doppelsalto C,22.75,30.183,284.217,29.35,26.811,276.809,18.415
0609-1-01-656,Von Bauch in Stand,24.131,18.922,64.434,38.371,14.048,58.743,24.743
0827-BK2-01-124,Salto A,21.592,36.664,72.992,26.003,33.403,65.825,20.396
0115-MORITZ-03-133,Voll- ein- halb- aus B,20.942,260.139,371.608,264.084,254.784,361.084,255.23
0609-1-01-819,Von Bauch in Stand,21.365,15.782,61.621,38.7,12.908,52.203,32.325
0609-1-01-811,Doppelsalto C,20.626,28.684,261.306,43.707,23.791,257.01,32.802
20190930-1153-FRANKFURT_1-01-127,Salto C,17.818,23.267,60.75,27.793,20.059,54.813,23.18
0110-MORITZ-01-112,Voll- ein- voll- aus B,21.562,220.26,353.939,304.698,214.808,345.098,295.684
0115-JANEIKE-01-22,Salto B,23.346,29.813,188.453,32.161,28.046,183.103,26.215
0609-1-01-367,Doppelsalto B,20.583,40.674,288.413,38.579,37.399,280.493,24.727
0827-BK1-01-10,Salto C,24.496,14.448,141.48,23.188,11.524,135.185,14.592
20191007-1150-FRANKFURT_2-01-222,Fliffis B,19.63,82.073,419.767,173.189,77.258,414.501,165.439
0827-BK2-01-61,Salto B,24.614,20.208,201.983,23.781,18.126,196.126,19.687
20191008-1207-FRANKFURT_2-01-116,Grätschwinkel,22.051,27.467,142.008,54.078,22.624,133.276,26.78
20191001-1148-FRANKFURT_1-01-77,00V,21.314,29.17,173.961,41.566,20.281,158.279,24.028
20191007-1150-FRANKFURT_2-01-130,Schraubensalto A,18.967,134.345,132.568,187.606,131.41,128.349,184.496
0827-BK1-01-35,Salto C,23.124,14.136,162.992,18.575,11.61,156.194,14.357
20191007-1534-FRANKFURT_2-01-104,Schraubensalto A,19.826,122.618,143.94,176.771,119.731,139.804,174.019
0609-4-01-570,Barani C,23.19,31.217,209.965,90.394,28.961,206.137,87.404
20191008-1207-FRANKFURT_2-01-336,Fliffis Rudi C,18.969,194.348,404.967,351.178,182.039,396.069,338.822
20191008-1207-FRANKFURT_2-01-24,Salto A,21.212,25.962,100.973,41.928,19.233,85.837,16.977
0609-1-01-742,Von Bauch in Stand,26.309,22.449,70.095,46.891,18.971,57.466,28.798
0827-BK2-02-44,Salto C,22.356,19.261,190.665,30.08,16.302,184.312,24.886
0609-4-01-117,Schraubensalto C,22.905,106.602,135.311,151.756,104.837,131.332,150.087
20191007-1159-FRANKFURT_1-01-305,Barani A,23.486,70.263,219.708,115.56,68.654,215.012,112.761
20191007-1159-FRANKFURT_1-01-385,Barani C,19.417,50.56,249.978,144.63,47.103,245.735,140.521
20190930-1153-FRANKFURT_1-01-126,Salto B,21.447,34.755,208.891,31.106,32.696,203.227,25.085
20190930-1153-FRANKFURT_1-01-200,Salto A,26.279,21.414,54.849,23.948,19.82,48.621,20.029
20191001-1148-FRANKFURT_1-01-181,Fliffis aus B,17.526,91.177,443.378,211.396,84.507,434.271,202.699
20191008-1157-FRANKFURT_1-01-389,Rudi,19.156,113.061,240.135,319.402,109.826,233.908,315.097
0609-1-01-251,Bauchsprung,26.334,21.027,73.275,36.351,18.666,63.75,26.171
20191008-1157-FRANKFURT_1-01-88,Barani A,22.964,66.144,197.2,102.691,64.163,193.563,100.187
0609-1-01-65,Salto C,24.311,24.865,204.715,31.174,21.755,197.998,22.774
20191008-1157-FRANKFURT_1-01-179,Barani A,20.092,55.062,206.168,127.461,52.71,201.822,124.987
20191007-1524-FRANKFURT_1-01-113,Fliffis B,20.022,109.639,447.526,197.412,101.211,432.135,171.639
0110-MORITZ-01-97,Fliffis B,23.894,70.197,396.837,132.159,63.373,393.292,128.437
0115-MORITZ-03-55,Strecksprung,25.182,16.39,60.179,21.892,14.483,55.329,17.358
0110-JANEIKE-01-28,Strecksprung,21.685,10.895,80.022,16.561,7.899,75.53,9.884
0609-1-01-241,Bauchsprung,25.136,18.611,93.053,27.642,15.824,83.655,17.107
20191003-1152-FRANKFURT_1-01-30,Salto B,19.598,37.431,239.475,34.391,35.157,233.136,27.805
0110-MORITZ-01-94,Salto C,25.081,22.979,174.836,24.496,20.166,167.246,17.578
0115-MORITZ-03-189,Fliffis- Rudi C,23.315,177.272,352.557,276.301,172.326,346.731,272.121
0609-1-01-552,Doppelsalto B,20.479,49.188,295.897,43.547,45.919,286.588,24.897
20190930-1247-FRANKFURT_2-01-316,Salto B,22.601,21.045,232.963,41.608,15.511,223.419,29.836
0110-JANEIKE-01-137,Schraubensalto,20.61,119.782,163.252,141.754,117.797,158.54,139.312
0115-JANEIKE-01-52,Strecksprung,23.216,9.591,19.512,25.459,8.033,17.2,23.336
0827-BK1-01-127,Salto A,22.845,12.287,56.321,19.413,9.937,47.37,13.778
20191008-1207-FRANKFURT_2-01-242,Doppelsalto C,20.267,30.479,256.06,76.14,24.491,241.317,35.702
20191008-1207-FRANKFURT_2-01-122,3/4 Salto vw A,23.436,23.442,123.911,92.697,22.082,107.936,26.1
20191007-1150-FRANKFURT_2-01-120,Rudi,18.089,130.108,222.141,302.003,125.414,217.382,297.259
20191007-1159-FRANKFURT_1-01-117,Barani B,24.886,43.046,257.043,171.518,40.72,252.89,167.498
0609-4-01-241,Schraubensalto C,18.373,114.252,131.784,175.515,112.055,127.194,174.049
20190930-1616-FRANKFURT_1-01-258,Barani A,20.684,58.691,147.352,57.809,57.982,137.208,49.122
20191001-1148-FRANKFURT_1-01-78,Strecksprung,24.476,20.184,48.493,44.591,15.537,32.986,33.85
20191007-1524-FRANKFURT_1-01-251,Fliffis- Rudi B,19.036,196.483,440.212,379.474,187.584,425.103,369.186
20191007-1534-FRANKFURT_2-01-92,Fliffis C,21.351,33.415,450.848,149.105,28.465,446.867,143.864
0827-BK1-01-71,Salto B,24.151,19.618,174.524,25.296,16.696,168.579,19.796
0609-1-01-260,Doppelsalto B,17.889,40.946,280.376,52.099,37.154,273.243,35.434
0609-1-01-289,Doppelsalto B,18.718,29.772,284.317,36.932,25.625,278.497,20.092
20191008-1207-FRANKFURT_2-01-361,Fliffis B,18.538,110.044,431.805,167.527,101.036,427.48,148.06
20191001-1148-FRANKFURT_1-01-125,3/4 Salto vw A,24.229,13.952,161.702,38.23,9.438,125.419,17.671
20190930-1616-FRANKFURT_1-01-165,Fliffis C,21.74,71.112,373.369,119.15,63.865,367.772,104.643
20191007-1159-FRANKFURT_1-01-169,Strecksprung,20.357,17.245,62.321,24.915,14.644,58.916,22.479
0827-BK2-01-57,Salto B,24.479,12.76,217.994,21.138,10.621,211.635,15.694
20191008-1207-FRANKFURT_2-01-314,Baby- Fliffis C,23.965,77.262,302.854,156.889,70.103,285.685,124.877
0609-1-01-391,Salto C,23.402,27.776,201.748,31.811,24.339,195.676,22.393
0609-1-01-40,Salto C,24.929,27.463,197.962,28.176,23.912,191.598,21.119
20191008-1157-FRANKFURT_1-01-19,Salto B,20.065,31.228,210.086,32.632,24.272,202.134,23.441
20191008-1207-FRANKFURT_2-01-161,Salto A,21.83,23.266,81.426,35.284,18.52,72.888,24.229
20190930-1153-FRANKFURT_1-01-220,Schraubensalto,22.879,82.521,167.88,100.999,81.32,165.802,98.987
0609-4-01-514,Barani C,21.565,43.341,199.853,95.466,40.351,193.593,88.795
20191001-1202-FRANKFURT_2-01-26,Bücksprung,21.106,34.573,169.89,61.208,28.84,153.268,26.073
0609-4-01-483,Fliffis B,19.976,81.664,378.115,141.689,78.011,369.511,138.161
0609-1-01-615,Doppelsalto B,20.431,47.509,265.138,46.789,43.79,257.699,36.016
0115-JANEIKE-01-20,Salto B,24.927,30.981,184.727,39.898,29.197,177.323,31.812
0115-CHARI-05-35,Strecksprung,23.919,9.132,67.218,21.135,7.241,65.099,18.835
0609-1-01-447,Doppelsalto B,22.98,39.047,291.975,38.055,34.749,284.894,26.429
20191008-1157-FRANKFURT_1-01-218,Salto A,22.471,17.56,84.691,28.362,13.299,72.995,19.168
20191008-1207-FRANKFURT_2-01-123,Baby- Fliffis C,23.643,64.826,292.934,117.808,55.594,277.505,97.541
20191001-1148-FRANKFURT_1-01-141,00V,22.312,29.648,162.549,39.735,19.297,151.876,28.342
20191007-1150-FRANKFURT_2-01-170,Salto A,21.17,19.713,51.309,36.755,15.62,46.037,26.58
0609-1-01-637,Doppelsalto C,20.805,41.553,271.656,42.84,37.771,265.149,29.619
20191007-1150-FRANKFURT_2-01-154,Fliffis C,20.223,73.06,398.451,178.469,68.035,393.783,172.943
20191003-1152-FRANKFURT_1-01-17,Salto B,20.867,22.779,235.083,29.449,18.067,228.748,19.718
0827-BK1-01-4,Salto C,23.826,14.466,179.707,21.517,10.896,172.545,13.632
0609-1-01-165,Doppelsalto C,21.526,32.592,272.693,34.729,29.53,268.368,23.41
0609-4-01-443,Strecksprung,24.528,10.216,70.768,18.537,7.799,66.539,10.02
0827-BK1-01-19,Salto C,24.539,22.602,160.018,27.131,19.097,152.608,19.84
0827-BK2-01-81,Salto B,20.975,22.913,199.34,26.336,20.269,193.305,19.662
20191007-1150-FRANKFURT_2-01-96,Barani A,20.168,86.245,183.525,87.229,83.483,179.79,82.928
0827-BK2-01-40,Salto C,25.576,19.657,183.043,22.346,17.27,175.373,17.954
20191008-1157-FRANKFURT_1-01-334,Salto A,22.382,20.953,81.511,31.155,15.951,65.714,22.067
20191008-1157-FRANKFURT_1-01-370,Rudi,17.158,98.874,237.618,329.779,94.937,231.499,324.63
0115-CHARI-05-167,1 3/4 Salto vw C,26.117,19.751,225.373,49.225,13.598,204.937,22.51
20191008-1157-FRANKFURT_1-01-230,Strecksprung,22.282,19.909,93.249,34.794,16.736,90.437,30.706
0609-4-01-486,Salto C,21.527,11.35,75.426,18.706,9.342,70.789,15.305
20191008-1207-FRANKFURT_2-01-263,Salto B,23.953,29.719,229.503,39.445,25.075,220.99,23.86
0609-1-01-151,Strecksprung,21.1,11.163,25.988,20.339,9.69,24.34,17.876
20191008-1207-FRANKFURT_2-01-162,Schraubensalto A,21.493,79.705,203.385,148.019,76.302,198.726,132.077
0609-1-01-1,Strecksprung,22.177,9.987,72.68,15.906,8.402,69.677,13.564
0115-MORITZ-03-140,Strecksprung,24.783,11.936,70.71,20.423,9.514,67.111,14.967
20191007-1524-FRANKFURT_1-01-216,Salto C,22.674,58.605,299.43,90.483,51.82,286.108,46.815
0115-CHARI-05-101,Fliffis- Rudi B,17.722,218.647,389.29,323.567,212.033,382.992,319.176
0609-1-01-543,Doppelsalto B,20.503,47.457,271.015,38.312,43.648,263.64,27.387
0609-1-01-492,Doppelsalto B,21.461,49.19,278.58,41.275,46.617,271.449,31.507
20191008-1207-FRANKFURT_2-01-188,Schraubensalto A,25.532,88.021,181.754,141.068,84.795,177.161,135.265
0609-4-01-278,Fliffis C,26.147,78.377,366.963,119.589,75.968,361.727,116.252
0115-MORITZ-03-146,Fliffis- Rudi B,20.647,200.535,386.79,298.486,195.761,379.614,294.119
0609-4-01-225,Schraubensalto C,23.068,113.05,129.796,153.955,111.404,126.349,152.76
0827-BK1-01-56,Salto B,26.081,23.672,175.605,28.524,19.891,168.628,23.032
20191007-1159-FRANKFURT_1-01-61,Salto C,21.065,19.024,73.647,28.64,15.555,62.704,21.738
20191001-1202-FRANKFURT_2-01-63,Bücksprung,20.04,21.803,168.029,62.345,16.845,152.23,26.503
0609-1-01-451,Strecksprung,24.32,14.983,64.901,29.951,13.019,61.555,26.487
0609-4-01-497,Fliffis B,22.601,86.769,368.943,141.057,84.362,360.352,137.701
20191007-1159-FRANKFURT_1-01-372,3/4 Salto vw A,23.331,16.113,144.149,42.636,13.052,122.838,13.761
0609-1-01-836,Strecksprung,22.132,14.966,29.434,18.641,12.532,28.045,15.941
20191001-1148-FRANKFURT_1-01-160,Salto rw A,23.132,25.803,88.19,32.99,21.02,64.953,18.274
0609-4-01-235,Schraubensalto C,21.683,106.788,136.393,156.712,105.025,132.07,155.351
20191007-1534-FRANKFURT_2-01-77,Fliffis C,22.08,49.296,449.534,147.567,44.519,446.415,143.507
0609-1-01-609,Doppelsalto B,20.8,47.507,266.169,35.135,45.212,257.366,24.863
20191008-1157-FRANKFURT_1-01-54,Salto A,22.037,25.183,70.389,36.996,19.486,60.864,23.599
0115-CHARI-05-83,Strecksprung,23.753,12.074,63.913,18.164,9.929,62.001,15.204
20191001-1148-FRANKFURT_1-01-164,Salto rw C,22.045,26.782,257.987,46.23,21.895,239.663,29.643
0609-4-01-542,Barani C,23.074,34.039,202.132,96.504,32.155,197.752,94.506
0609-1-01-486,Salto C,22.46,23.838,193.934,22.755,20.962,186.376,13.871
20191001-1202-FRANKFURT_2-01-64,Salto B,20.007,24.646,203.995,63.636,18.767,188.338,30.325
0609-4-01-452,Salto C,21.058,20.079,177.597,25.906,16.49,169.825,18.692
0609-4-01-262,Salto C,20.379,18.671,137.487,19.276,16.285,129.727,14.885
0115-MORITZ-03-85,Fliffis- Rudi B,21.785,208.485,384.2,300.411,203.618,376.885,296.114
20191007-1524-FRANKFURT_1-01-280,Fliffis B,19.587,120.622,453.787,187.952,112.247,439.172,168.021
20191008-1207-FRANKFURT_2-01-187,Salto A,23.643,20.869,87.426,40.001,17.607,76.678,26.338
0609-1-01-835,Doppelsalto C,21.526,27.341,281.885,43.716,21.611,275.782,26.184
0115-JANEIKE-01-87,Triffis B,20.677,157.805,443.391,180.123,155.463,435.48,175.275
0110-MORITZ-01-98,Voll- ein- voll- aus B,18.424,223.139,372.901,295.927,215.28,359.999,288.438
20191008-1207-FRANKFURT_2-01-202,Salto C,22.96,33.852,237.281,44.419,29.687,228.818,29.759
0609-1-01-808,Strecksprung,21.639,10.1,33.729,20.144,8.789,30.471,18.042
0609-4-01-282,Fliffis C,26.095,68.843,378.906,127.324,66.289,370.058,120.513
20191001-1148-FRANKFURT_1-01-221,Salto rw A,22.407,22.254,90.011,38.12,16.995,75.67,24.087
0609-1-01-704,Doppelsalto C,21.789,49.374,271.827,43.893,44.565,266.1,32.225
0110-MORITZ-01-30,Salto C,23.956,19.825,151.498,23.827,16.84,144.637,16.825
20191001-1148-FRANKFURT_1-01-73,Salto rw B,24.84,33.544,266.278,59.066,26.517,245.317,38.724
20191008-1207-FRANKFURT_2-01-203,Barani A,26.757,80.611,193.486,88.098,78.13,183.193,76.54
0115-CHARI-05-128,Strecksprung,22.341,15.805,76.491,27.618,14.086,73.593,25.211
20190930-1247-FRANKFURT_2-01-318,Schraubensalto,22.52,106.793,148.431,135.107,104.964,145.374,133.263
20191008-1157-FRANKFURT_1-01-217,Barani A,22.183,53.301,192.182,112.981,50.758,189.311,109.967
0609-1-01-671,Von Bauch in Stand,23.401,21.14,76.159,35.038,18.601,70.783,15.773
20191008-1157-FRANKFURT_1-01-177,Fliffis C,24.809,74.581,422.545,170.496,71.787,419.141,165.726
20191007-1524-FRANKFURT_1-01-252,Doppelsalto B,19.222,37.162,249.695,76.975,30.666,241.317,39.113
20191007-1159-FRANKFURT_1-01-228,Barani B,19.457,34.288,262.793,157.12,31.289,258.558,153.644
20191007-1150-FRANKFURT_2-01-68,Grätschwinkel,20.672,22.705,104.791,30.659,20.429,100.839,23.023
20190930-1247-FRANKFURT_2-01-119,Strecksprung,25.293,11.475,88.178,29.319,8.085,84.714,25.165
20191007-1150-FRANKFURT_2-01-106,Grätschwinkel,20.909,23.342,96.253,26.681,18.961,91.887,18.764
0827-BK1-01-123,Salto A,22.095,16.872,50.852,23.603,14.187,44.117,17.082
20190930-1153-FRANKFURT_1-01-165,Salto A,23.047,21.538,57.912,27.484,18.842,53.27,22.18
20191007-1534-FRANKFURT_2-01-140,1 3/4 Salto vw B,17.98,33.892,281.662,116.061,26.795,253.407,57.099
20190930-1247-FRANKFURT_2-01-44,Salto B,20.932,14.579,89.911,27.155,9.22,85.717,17.593
20191008-1157-FRANKFURT_1-01-141,Schraubensalto A,21.487,62.443,185.347,210.321,59.157,179.889,206.171
20191007-1524-FRANKFURT_1-01-163,Fliffis- Rudi B,21.522,165.163,421.969,368.304,155.53,413.309,359.93
0609-1-01-113,Doppelsalto C,21.589,30.901,290.659,40.33,27.034,284.54,24.946
20190930-1153-FRANKFURT_1-01-86,Strecksprung,24.226,10.489,59.039,19.919,7.73,56.552,15.89
0609-1-01-140,Doppelsalto C,21.236,26.785,277.004,34.194,21.805,272.598,20.413
20190930-1616-FRANKFURT_1-01-295,Barani A,22.865,69.933,164.361,69.107,68.918,156.134,58.337
0609-4-01-558,Barani C,21.463,45.088,209.092,100.033,42.254,203.896,95.195
0609-1-01-199,Doppelsalto B,18.249,41.693,289.358,45.566,37.089,282.346,29.537
20191007-1159-FRANKFURT_1-01-307,Schraubensalto A,20.611,130.794,249.881,289.598,128.033,242.136,284.078
20191001-1148-FRANKFURT_1-01-119,Strecksprung,23.72,23.649,79.935,50.349,19.591,74.055,34.802
20191007-1159-FRANKFURT_1-01-400,3/4 Salto vw A,24.813,11.384,156.861,35.078,8.028,128.784,12.002
0115-MORITZ-03-177,Salto C,25.089,18.028,167.909,26.355,15.223,159.945,20.189
20191008-1157-FRANKFURT_1-01-198,Fliffis C,23.364,70.54,439.414,190.356,65.696,434.665,184.358
0827-BK2-02-10,Salto C,22.039,18.314,191.418,25.691,16.064,185.059,20.325
0609-1-01-156,Bauchsprung,24.075,15.537,73.043,25.546,12.775,67.823,19.639
20191007-1159-FRANKFURT_1-01-417,Salto C,20.141,23.876,250.314,38.5,19.426,237.985,28.343
20191007-1524-FRANKFURT_1-01-183,Strecksprung,18.771,26.794,41.982,40.94,24.278,36.417,33.499
20190930-1153-FRANKFURT_1-01-166,Schraubensalto,20.189,102.613,155.161,119.0,101.004,152.304,115.91
20191007-1534-FRANKFURT_2-01-36,Barani A,22.619,64.309,191.913,103.595,62.743,188.443,98.43
0609-1-01-803,Bauchsprung,24.562,15.367,67.296,27.392,11.29,61.943,20.41
0609-4-01-584,Barani C,22.018,23.485,227.018,98.421,20.494,221.146,92.655
0115-JANEIKE-01-114,Salto B,24.528,33.609,186.503,38.827,28.809,177.894,34.249
0827-BK1-01-44,Salto C,22.849,14.611,163.838,20.214,11.557,157.624,15.608
0609-1-01-529,Salto C,22.896,25.986,193.274,24.235,22.009,184.726,15.188
0115-MORITZ-03-114,Fliffis- Rudi B,23.059,194.277,380.179,279.343,189.355,372.77,274.676
20190930-1616-FRANKFURT_1-01-188,Strecksprung,21.108,12.207,76.257,24.06,9.85,72.683,21.075
20191007-1150-FRANKFURT_2-01-214,Fliffis C,19.393,65.25,393.755,174.644,60.191,388.358,170.148
0827-BK2-02-134,Strecksprung,22.881,16.707,54.438,23.466,15.161,50.511,21.032
0609-1-01-648,Doppelsalto C,20.746,25.706,269.659,37.56,21.769,264.201,27.735
0609-4-01-417,Salto C,21.082,15.615,154.838,19.477,12.237,145.747,13.963
20191008-1207-FRANKFURT_2-01-139,Cody C,23.603,50.543,256.938,74.347,31.007,244.142,49.24
0609-4-01-470,Salto C,21.054,16.684,160.826,18.893,12.053,152.748,13.435
20191001-1148-FRANKFURT_1-01-92,Fliffis aus C,24.053,74.872,426.329,192.141,70.812,420.653,182.726
20191008-1207-FRANKFURT_2-01-341,Salto A,22.953,30.716,78.659,49.975,26.32,70.775,39.416
20191007-1150-FRANKFURT_2-01-223,Salto B,19.244,27.045,200.986,34.146,22.13,191.097,22.789
20191008-1157-FRANKFURT_1-01-216,Salto B,23.731,34.427,217.727,42.753,28.058,206.878,31.376
20190930-1247-FRANKFURT_2-01-172,Schraubensalto,22.238,121.777,129.595,133.019,120.031,125.91,128.819
20191007-1150-FRANKFURT_2-01-59,Salto B,18.502,23.103,188.756,30.886,18.791,177.781,21.724
20190930-1247-FRANKFURT_2-01-223,Rudi,22.808,144.013,212.525,241.248,140.796,207.228,232.998
20191007-1150-FRANKFURT_2-01-85,Schraubensalto A,17.778,104.717,165.909,185.753,102.126,160.257,181.842
0827-BK2-01-104,Salto A,22.273,19.168,73.427,21.496,15.893,66.2,16.766
20191007-1159-FRANKFURT_1-01-9,Salto C,18.357,21.77,217.701,32.537,17.52,201.235,20.586
20191007-1159-FRANKFURT_1-01-322,Strecksprung,23.954,15.146,53.262,30.261,12.1,51.157,25.551
20191001-1148-FRANKFURT_1-01-24,Strecksprung,23.111,22.996,90.93,45.377,20.518,87.95,38.916
20190930-1247-FRANKFURT_2-01-109,Salto B,22.214,21.555,221.04,39.305,16.474,212.027,25.892
0609-4-01-97,Schraubensalto C,18.558,118.548,135.915,143.605,116.992,131.102,142.514
0115-MORITZ-03-179,1/2 ein 1/2 aus C,21.44,202.935,360.47,180.289,200.558,355.4,173.188
20190930-1616-FRANKFURT_1-01-328,Salto C,23.256,21.248,204.785,54.758,15.028,193.415,27.115
0110-MORITZ-01-52,Strecksprung,19.891,17.058,70.07,18.548,15.716,65.345,14.154
20191007-1524-FRANKFURT_1-01-59,Barani A,27.843,63.219,196.29,115.641,59.067,189.502,99.529
0609-1-01-859,Bauchsprung,24.25,14.547,88.223,16.62,12.026,76.19,11.332
0609-1-01-285,Strecksprung,23.626,13.237,41.286,18.841,11.776,38.952,16.296
0827-BK1-01-87,Salto B,24.978,17.001,191.562,26.622,15.158,185.353,20.533
20190930-1616-FRANKFURT_1-01-17,Strecksprung,24.252,21.485,27.453,21.009,20.086,24.621,16.407
20191007-1524-FRANKFURT_1-01-71,Strecksprung,24.64,17.699,70.957,25.826,14.575,65.22,18.817
0609-1-01-6,Fliffis C,25.559,163.787,363.22,113.012,161.644,357.378,108.819
0609-1-01-854,Bauchsprung,24.757,18.564,67.713,23.115,16.189,61.882,14.822
0110-JANEIKE-01-37,Strecksprung,28.887,14.226,55.553,24.278,12.478,53.361,21.182
0609-4-01-341,Fliffis B,23.311,90.666,369.013,134.593,88.801,357.547,130.457
0609-4-01-48,Salto C,20.886,14.481,78.903,24.857,12.746,75.874,20.559
