SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_I_ABS_x LapEnd,DJump_I_ABS_y LapEnd,DJump_I_ABS_z LapEnd,DJump_ABS_I_x LapEnd,DJump_ABS_I_y LapEnd,DJump_ABS_I_z LapEnd,DJump_SIG_I_S1_x LapEnd,DJump_SIG_I_S1_y LapEnd,DJump_SIG_I_S1_z LapEnd,DJump_SIG_I_S2_x LapEnd,DJump_SIG_I_S2_y LapEnd,DJump_SIG_I_S2_z LapEnd,DJump_SIG_I_S3_x LapEnd,DJump_SIG_I_S3_y LapEnd,DJump_SIG_I_S3_z LapEnd,DJump_SIG_I_S4_x LapEnd,DJump_SIG_I_S4_y LapEnd,DJump_SIG_I_S4_z LapEnd,DJump_I_ABS_S1_x LapEnd,DJump_I_ABS_S1_y LapEnd,DJump_I_ABS_S1_z LapEnd,DJump_I_ABS_S2_x LapEnd,DJump_I_ABS_S2_y LapEnd,DJump_I_ABS_S2_z LapEnd,DJump_I_ABS_S3_x LapEnd,DJump_I_ABS_S3_y LapEnd,DJump_I_ABS_S3_z LapEnd,DJump_I_ABS_S4_x LapEnd,DJump_I_ABS_S4_y LapEnd,DJump_I_ABS_S4_z LapEnd,DJump_ABS_I_S1_x LapEnd,DJump_ABS_I_S1_y LapEnd,DJump_ABS_I_S1_z LapEnd,DJump_ABS_I_S2_x LapEnd,DJump_ABS_I_S2_y LapEnd,DJump_ABS_I_S2_z LapEnd,DJump_ABS_I_S3_x LapEnd,DJump_ABS_I_S3_y LapEnd,DJump_ABS_I_S3_z LapEnd,DJump_ABS_I_S4_x LapEnd,DJump_ABS_I_S4_y LapEnd,DJump_ABS_I_S4_z LapEnd,0_Acc_N_Fil,0_Gyro_x_R,0_Gyro_y_R,0_Gyro_z_R,0_Gyro_x_Fil,0_Gyro_y_Fil,0_Gyro_z_Fil,5_Acc_N_Fil,5_Gyro_x_R,5_Gyro_y_R,5_Gyro_z_R,5_Gyro_x_Fil,5_Gyro_y_Fil,5_Gyro_z_Fil,10_Acc_N_Fil,10_Gyro_x_R,10_Gyro_y_R,10_Gyro_z_R,10_Gyro_x_Fil,10_Gyro_y_Fil,10_Gyro_z_Fil,15_Acc_N_Fil,15_Gyro_x_R,15_Gyro_y_R,15_Gyro_z_R,15_Gyro_x_Fil,15_Gyro_y_Fil,15_Gyro_z_Fil,20_Acc_N_Fil,20_Gyro_x_R,20_Gyro_y_R,20_Gyro_z_R,20_Gyro_x_Fil,20_Gyro_y_Fil,20_Gyro_z_Fil,25_Acc_N_Fil,25_Gyro_x_R,25_Gyro_y_R,25_Gyro_z_R,25_Gyro_x_Fil,25_Gyro_y_Fil,25_Gyro_z_Fil,30_Acc_N_Fil,30_Gyro_x_R,30_Gyro_y_R,30_Gyro_z_R,30_Gyro_x_Fil,30_Gyro_y_Fil,30_Gyro_z_Fil,35_Acc_N_Fil,35_Gyro_x_R,35_Gyro_y_R,35_Gyro_z_R,35_Gyro_x_Fil,35_Gyro_y_Fil,35_Gyro_z_Fil,40_Acc_N_Fil,40_Gyro_x_R,40_Gyro_y_R,40_Gyro_z_R,40_Gyro_x_Fil,40_Gyro_y_Fil,40_Gyro_z_Fil,45_Acc_N_Fil,45_Gyro_x_R,45_Gyro_y_R,45_Gyro_z_R,45_Gyro_x_Fil,45_Gyro_y_Fil,45_Gyro_z_Fil,50_Acc_N_Fil,50_Gyro_x_R,50_Gyro_y_R,50_Gyro_z_R,50_Gyro_x_Fil,50_Gyro_y_Fil,50_Gyro_z_Fil,55_Acc_N_Fil,55_Gyro_x_R,55_Gyro_y_R,55_Gyro_z_R,55_Gyro_x_Fil,55_Gyro_y_Fil,55_Gyro_z_Fil,60_Acc_N_Fil,60_Gyro_x_R,60_Gyro_y_R,60_Gyro_z_R,60_Gyro_x_Fil,60_Gyro_y_Fil,60_Gyro_z_Fil,65_Acc_N_Fil,65_Gyro_x_R,65_Gyro_y_R,65_Gyro_z_R,65_Gyro_x_Fil,65_Gyro_y_Fil,65_Gyro_z_Fil,70_Acc_N_Fil,70_Gyro_x_R,70_Gyro_y_R,70_Gyro_z_R,70_Gyro_x_Fil,70_Gyro_y_Fil,70_Gyro_z_Fil,75_Acc_N_Fil,75_Gyro_x_R,75_Gyro_y_R,75_Gyro_z_R,75_Gyro_x_Fil,75_Gyro_y_Fil,75_Gyro_z_Fil,80_Acc_N_Fil,80_Gyro_x_R,80_Gyro_y_R,80_Gyro_z_R,80_Gyro_x_Fil,80_Gyro_y_Fil,80_Gyro_z_Fil,85_Acc_N_Fil,85_Gyro_x_R,85_Gyro_y_R,85_Gyro_z_R,85_Gyro_x_Fil,85_Gyro_y_Fil,85_Gyro_z_Fil,90_Acc_N_Fil,90_Gyro_x_R,90_Gyro_y_R,90_Gyro_z_R,90_Gyro_x_Fil,90_Gyro_y_Fil,90_Gyro_z_Fil,95_Acc_N_Fil,95_Gyro_x_R,95_Gyro_y_R,95_Gyro_z_R,95_Gyro_x_Fil,95_Gyro_y_Fil,95_Gyro_z_Fil
0827-BK1-01-41,Salto C,10.394,350.763,8.74,10.394,350.763,8.74,22.817,357.547,27.187,0.966,54.81,1.289,0.479,168.299,6.538,6.183,76.666,3.61,2.766,50.987,-2.698,0.966,54.81,1.289,0.479,168.299,6.538,6.183,76.666,3.61,2.766,50.987,-2.698,5.86,61.595,9.594,5.038,168.299,7.075,6.183,76.666,3.61,5.736,50.987,6.908,103.821,-30.64,47.68,47.92,-21.36,81.0,8.31,68.445,-7.68,147.28,23.44,-4.03,130.59,11.4,4.082,12.4,-33.28,47.6,13.5,-3.61,28.85,8.016,5.04,-5.92,5.36,7.93,-2.6,2.14,10.014,7.92,171.6,-15.44,5.99,170.59,-18.61,13.285,-48.16,519.52,25.76,-32.75,503.21,11.93,12.988,-8.48,499.44,24.4,-4.5,496.19,16.15,31.378,22.16,419.84,21.76,14.07,406.89,18.12,8.336,28.96,275.76,-7.68,17.26,261.99,6.54,3.375,-0.72,161.2,3.12,-2.46,164.49,5.78,3.95,5.92,167.28,4.72,4.86,168.13,4.05,3.655,12.0,167.52,10.24,12.92,167.68,9.63,3.47,17.36,162.64,9.36,16.95,163.47,9.83,3.432,14.16,157.76,6.96,13.71,158.43,7.65,3.078,8.96,137.44,6.88,9.61,136.58,5.84,3.449,7.84,98.08,2.56,10.21,99.11,0.98,3.671,15.92,74.64,-4.96,14.73,74.98,-7.54,4.454,10.4,51.36,-5.68,10.18,53.66,-5.64,3.282,-11.36,106.08,25.92,-4.73,94.11,18.06,21.965,12.08,163.04,-31.92,9.31,172.24,-12.67
0827-BK1-01-44,Salto C,-4.191,358.317,6.724,4.191,358.317,6.724,22.123,378.772,29.929,1.889,44.868,2.548,-3.783,185.282,2.41,0.379,80.746,-0.879,-2.676,47.422,2.646,1.889,44.868,2.548,0.006,185.282,2.41,-0.379,80.746,-0.879,2.676,47.422,2.646,7.058,65.323,11.377,5.803,185.282,7.152,3.071,80.746,2.265,6.191,47.422,9.135,100.389,-16.08,95.28,23.68,-15.26,102.83,0.27,60.487,15.28,173.52,-32.64,10.71,162.03,-21.24,6.366,20.32,-49.44,23.6,23.88,-24.13,26.73,9.611,-7.12,-47.76,47.12,-2.93,-50.54,36.27,9.958,12.24,85.12,-26.24,5.53,99.98,-17.41,16.478,-44.4,547.68,-27.04,-36.85,515.98,-11.79,16.686,-12.48,575.68,-2.24,-9.22,566.16,3.72,35.57,1.52,482.48,-3.6,-0.65,467.23,-3.74,10.826,17.68,306.16,23.84,7.68,306.99,20.81,3.825,-2.8,187.28,-6.72,-4.73,191.36,-0.04,4.246,-13.92,166.56,-8.16,-11.17,167.1,-8.18,4.249,8.56,167.6,7.52,8.82,168.6,5.11,4.133,4.08,168.24,2.72,5.15,169.27,1.94,4.182,-1.76,181.28,-0.8,-0.34,178.89,-3.2,3.072,0.48,166.32,-6.72,-2.4,163.07,-5.72,2.869,-14.4,110.0,-9.28,-12.5,111.18,-9.53,4.461,-10.08,69.92,-5.28,-10.75,71.62,-3.08,5.036,-12.32,43.76,26.64,-12.21,46.59,21.38,2.551,-1.28,131.76,41.2,1.21,112.72,34.17,25.586,21.44,216.0,-0.64,12.23,181.24,-4.06
0827-BK1-01-46,Salto C,-10.105,362.61,-2.586,10.105,362.61,2.586,28.092,367.667,26.622,4.266,45.819,-7.207,-6.019,120.725,-3.695,-3.753,106.296,-1.845,-4.599,89.769,10.161,4.266,45.819,7.207,-2.513,120.725,3.695,3.753,106.296,1.845,4.599,89.769,-10.161,11.043,50.877,7.6,6.019,120.725,4.285,3.753,106.296,2.572,7.278,89.769,12.165,95.876,-37.12,24.32,2.56,-33.67,33.94,-1.84,35.468,-14.0,-6.88,-48.88,-10.19,-6.8,-41.31,6.069,35.52,-23.68,-30.64,35.66,-11.25,-25.01,4.99,34.56,157.04,-9.76,32.26,152.17,-4.41,8.002,14.0,285.68,-10.72,13.23,278.36,-9.1,10.159,-4.88,300.0,-23.12,-4.22,300.48,-19.17,10.898,-4.72,316.08,-10.48,-7.28,313.99,-10.55,10.174,-18.56,299.28,-28.88,-18.19,303.06,-22.56,9.246,-23.76,305.6,1.36,-22.53,305.33,-3.31,8.475,-15.68,266.32,2.8,-14.56,268.26,0.86,7.088,-11.84,253.68,1.04,-11.37,254.05,1.17,6.732,-5.12,273.92,-2.08,-5.79,267.46,-1.76,6.376,-1.36,259.52,-6.48,-2.59,260.91,-4.97,7.377,-7.6,269.04,0.96,-7.75,265.64,0.23,6.307,-16.24,240.24,-11.84,-14.9,246.21,-11.15,6.623,-17.44,272.56,-11.44,-19.04,269.69,-14.04,6.791,-26.56,259.92,2.24,-25.18,268.67,-0.57,6.918,-23.2,267.6,4.96,-21.26,264.08,4.89,3.548,-16.56,239.12,21.6,-13.91,224.53,32.3,32.961,5.68,143.92,92.0,5.71,143.25,78.24
0827-BK1-01-53,Salto B,10.036,355.79,29.153,10.036,355.79,29.153,41.149,405.599,53.136,1.37,5.649,-2.36,-7.292,216.205,22.971,7.533,82.359,8.252,8.424,51.577,0.29,1.37,5.649,2.36,4.552,216.205,18.251,-4.311,82.359,8.252,8.424,51.577,0.29,9.33,55.458,12.632,15.093,216.205,23.507,7.537,82.359,8.252,9.189,51.577,8.744,104.213,-39.12,85.2,20.56,-23.28,117.38,-1.27,63.772,10.0,190.0,44.4,17.25,172.55,19.84,5.424,-2.08,15.28,17.84,6.14,2.9,5.24,10.695,1.12,-106.48,22.88,1.11,-110.67,14.81,8.973,2.48,-88.96,-62.96,-0.89,-94.57,-42.43,7.375,-30.64,127.68,-12.0,-34.49,144.97,-10.91,19.181,-65.36,617.6,66.4,-61.33,566.29,56.72,28.7,-11.68,589.6,81.12,-14.82,595.25,73.58,35.175,3.28,555.6,23.76,0.25,528.86,40.03,7.625,11.76,236.32,27.04,7.53,250.01,34.2,4.131,26.0,182.96,29.36,25.77,182.88,28.44,4.492,12.08,181.36,16.72,10.71,180.02,18.21,4.242,21.84,175.84,20.56,19.67,176.24,22.32,4.083,25.44,180.24,2.56,21.42,178.16,7.29,3.698,9.68,132.8,12.56,12.37,134.71,11.19,4.531,16.8,97.04,5.68,18.84,98.56,8.96,4.163,26.0,69.92,5.6,29.18,68.55,3.74,4.251,6.16,41.92,1.04,10.06,47.75,-4.76,1.096,22.24,77.28,16.8,18.84,89.95,12.91,22.526,11.92,157.12,0.64,10.92,168.65,12.95
0827-BK1-01-56,Salto B,18.63,359.386,24.312,18.63,359.386,24.312,43.988,401.703,48.468,-0.311,11.957,-3.343,-2.382,201.095,19.316,11.735,77.876,9.083,9.587,68.459,-0.745,0.311,11.957,3.343,2.382,201.095,12.63,6.35,77.876,9.083,9.587,68.459,-0.745,10.088,54.273,11.758,12.22,201.095,19.882,11.735,77.876,9.091,9.944,68.459,7.737,107.054,-39.28,86.0,21.44,-21.18,99.81,-10.69,59.579,20.16,158.0,-33.2,19.96,138.14,-19.86,3.337,1.28,-34.16,13.12,13.1,-4.69,15.43,12.881,-15.84,-168.64,10.32,-8.79,-151.06,16.2,3.952,-1.04,-19.36,-58.48,-7.77,-15.0,-44.17,17.587,-36.08,323.44,3.12,-37.29,321.22,3.54,20.182,-36.56,519.28,61.36,-32.97,517.69,58.61,43.533,35.04,609.44,60.96,23.66,587.12,49.93,19.029,-27.28,362.4,76.88,-11.69,370.54,65.85,3.039,-2.08,169.2,-1.84,2.53,179.46,9.85,4.611,8.48,173.52,20.56,8.81,169.64,20.35,3.586,14.08,159.44,20.64,14.61,164.04,21.78,3.894,12.56,168.88,22.16,16.69,165.52,19.68,3.73,24.32,156.64,21.76,24.19,152.79,20.2,3.229,31.44,132.24,22.08,32.54,132.69,18.51,2.553,26.0,98.88,-4.24,26.18,101.83,-1.95,3.904,16.32,82.4,-5.6,17.66,80.04,0.24,4.681,14.56,59.6,-1.44,13.6,61.37,-1.26,4.307,12.88,148.0,0.16,17.62,146.16,2.54,41.941,31.36,342.16,-31.6,27.01,284.89,-8.16
0827-BK1-01-59,Salto B,-0.223,353.149,24.087,0.223,353.149,24.087,31.968,393.555,46.126,-0.608,19.03,2.592,-5.988,193.6,16.046,3.607,85.554,3.612,2.766,54.964,1.838,0.608,19.03,2.592,5.988,193.6,16.046,-3.607,85.554,3.612,-2.766,54.964,1.838,11.102,59.436,17.881,11.781,193.6,16.247,3.655,85.554,3.68,5.43,54.964,8.318,106.618,-27.12,82.8,-8.72,-25.66,100.78,-9.68,61.994,39.92,191.52,4.4,31.0,172.14,3.12,5.888,14.56,-57.12,54.72,12.18,3.12,43.04,11.265,-4.32,-160.8,39.28,-0.05,-148.82,30.27,4.583,-33.04,-8.72,-69.52,-31.1,-6.7,-55.4,14.644,-34.4,293.76,-10.72,-34.85,303.84,-1.02,17.314,-54.32,551.76,46.8,-50.84,537.33,49.65,34.593,-8.24,503.28,47.44,-8.62,506.56,47.15,22.041,-17.6,466.56,41.52,-7.16,410.34,32.91,3.592,2.48,192.56,26.48,6.92,194.07,21.12,4.525,9.28,176.4,12.64,10.8,175.42,13.5,4.101,6.48,180.64,7.92,5.21,180.65,8.08,4.172,5.68,185.92,12.48,6.3,183.66,12.13,3.953,8.88,180.24,8.24,9.28,178.28,8.11,3.355,3.6,158.08,1.52,6.32,156.97,0.9,3.478,7.44,117.44,6.16,7.39,117.52,4.59,4.365,10.8,90.48,2.16,10.65,88.51,1.92,4.484,8.96,56.8,-1.36,8.9,59.12,-1.69,5.089,-3.28,88.56,19.6,-2.62,90.74,19.05,22.066,23.2,140.56,19.76,17.87,152.84,22.63
0827-BK1-01-62,Salto B,-2.655,357.021,11.374,2.655,357.021,11.374,25.461,388.575,40.96,1.377,16.558,2.245,-3.942,196.978,7.781,0.614,83.479,-1.452,-0.704,60.005,2.8,1.377,16.558,2.245,1.188,196.978,7.781,-0.614,83.479,-1.452,0.704,60.005,2.8,8.696,48.113,16.664,10.9,196.978,11.952,1.909,83.479,3.529,3.956,60.005,8.814,103.998,-19.6,119.2,-27.52,-25.0,128.86,-25.2,61.454,26.64,166.56,21.44,25.91,153.18,18.58,4.48,27.2,4.96,38.8,21.74,19.68,43.0,8.828,0.48,-46.0,33.76,-0.11,-57.99,31.05,9.435,5.2,-76.8,-35.84,-3.37,-64.04,-34.62,6.988,-53.44,206.0,-20.16,-48.37,209.16,-19.99,14.275,-47.6,530.16,50.24,-38.94,508.33,42.27,26.304,-6.96,504.08,25.76,-10.18,512.12,29.85,31.568,47.36,492.56,-24.16,30.02,477.91,2.21,7.254,8.0,229.44,-24.08,7.62,243.41,-9.22,4.101,3.92,170.72,1.2,2.71,171.57,-3.07,4.041,0.8,154.8,-6.8,0.94,159.17,-7.38,4.286,5.44,171.04,-1.28,6.56,170.52,-0.55,4.54,4.48,184.96,8.64,2.75,183.86,7.45,4.054,-3.68,173.52,-9.44,-3.48,173.06,-6.97,3.45,-2.08,128.48,-6.88,-3.02,128.88,-8.64,4.394,-10.08,89.28,-8.4,-8.96,90.55,-6.71,4.186,-1.28,66.96,0.72,-1.71,69.74,4.42,5.442,-8.24,105.28,45.28,-5.72,104.68,34.6,22.368,15.04,168.24,36.56,14.76,188.66,21.94
0827-BK1-01-63,Strecksprung,-5.615,0.86,-5.194,5.615,0.86,5.194,23.328,75.004,17.117,7.41,17.409,-2.664,-2.189,-13.08,2.13,-1.87,-12.331,1.752,-8.966,8.861,-6.411,7.41,17.409,2.664,-2.189,-13.08,-2.13,-1.87,3.672,0.684,2.265,-7.142,3.976,10.303,21.57,5.509,2.189,13.08,2.759,1.87,12.331,2.091,8.966,28.024,6.759,106.922,1.04,95.36,-3.68,1.03,121.76,-13.5,64.419,25.12,84.24,-14.96,25.36,90.41,-8.0,6.595,54.4,39.68,-4.8,46.95,29.55,-3.93,1.569,26.4,17.92,-12.56,18.84,11.93,-7.25,0.86,-5.84,6.08,-10.72,-7.06,6.75,-11.3,0.236,-3.92,-1.36,2.48,-3.75,-3.14,0.18,0.474,-5.12,-14.16,2.32,-5.0,-12.83,3.51,0.276,-2.8,-26.48,1.36,-3.89,-25.8,3.53,0.258,-0.48,-31.12,4.08,-2.08,-31.51,7.06,0.171,-2.8,-45.04,0.72,-3.46,-40.78,1.41,0.281,-5.44,-40.64,-4.4,-5.69,-39.95,-2.41,0.287,-5.68,-32.96,1.76,-5.19,-33.93,1.6,0.271,-2.16,-32.4,6.0,-2.98,-30.36,5.19,0.381,-1.84,-22.72,4.64,-1.83,-20.17,4.56,0.672,-4.08,-14.16,7.04,-3.85,-14.15,5.43,0.455,-4.16,-13.6,1.04,-4.08,-13.3,1.76,0.523,-2.08,-16.0,1.04,-1.9,-14.69,-0.62,0.919,-9.2,-17.84,-5.68,-10.37,-20.05,-5.61,2.272,-48.4,-82.08,-14.32,-43.68,-60.63,-16.88,37.784,-9.76,159.68,-33.12,-14.94,137.23,-37.25
0827-BK1-01-65,Salto B,-5.764,358.382,18.004,5.764,358.382,18.004,37.987,402.643,50.028,2.341,11.072,0.47,-12.719,198.83,17.418,3.532,81.278,4.515,1.081,67.201,-4.399,2.341,11.072,0.47,8.037,198.83,17.418,-3.532,81.278,4.515,-1.081,67.201,-4.399,11.479,55.333,15.138,18.348,198.83,21.064,3.675,81.278,4.515,4.485,67.201,9.311,104.434,-31.44,62.56,-6.64,-25.47,92.47,-14.53,58.743,48.4,165.2,-23.28,38.81,162.46,-15.62,7.647,16.96,32.96,-23.68,12.85,33.46,-11.88,10.024,21.36,-114.4,46.72,18.88,-114.55,43.01,7.592,-18.88,-59.2,-28.24,-17.01,-72.07,-17.07,10.67,-50.0,181.52,16.56,-46.13,189.75,-5.37,18.324,-69.12,540.48,72.08,-68.94,519.87,61.48,33.372,-39.52,564.64,55.36,-35.72,559.85,60.7,29.404,-27.36,517.28,71.04,-24.88,444.03,37.7,4.819,11.28,206.08,21.36,11.37,209.55,20.6,4.557,12.88,184.08,4.56,12.96,180.16,4.41,3.83,14.96,178.48,13.04,12.35,176.05,12.61,4.223,-0.48,172.88,7.76,3.27,169.67,7.97,4.069,5.44,156.72,8.48,4.08,157.3,10.39,3.531,0.48,144.16,6.32,2.76,143.17,6.05,2.962,10.08,128.72,5.68,8.79,127.85,6.01,3.049,-2.88,108.96,-5.12,-0.45,105.94,-2.45,4.339,0.48,65.44,6.32,-0.76,64.28,10.14,5.335,-2.8,114.64,-1.84,1.2,109.49,-1.88,27.821,16.4,290.4,-1.6,12.27,251.95,-15.76
0827-BK1-01-68,Salto B,9.803,354.732,18.899,9.803,354.732,18.899,40.407,401.328,41.894,0.713,21.027,3.739,-3.453,197.23,12.278,7.89,79.52,5.565,4.652,56.954,-2.683,0.713,21.027,3.739,2.026,197.23,12.278,2.411,79.52,5.565,4.652,56.954,-2.683,9.368,67.623,14.251,15.299,197.23,13.062,8.052,79.52,5.565,7.688,56.954,9.017,103.48,-37.2,96.08,-11.04,-27.4,124.39,-24.95,63.761,12.72,203.92,9.68,17.12,192.73,1.57,9.979,16.8,-33.52,63.44,20.61,7.17,41.89,10.06,-4.64,-113.68,54.72,-0.34,-121.81,48.84,8.444,-23.6,-30.64,-50.72,-22.46,-40.07,-27.4,12.787,-19.68,283.52,-13.68,-24.91,284.12,-13.21,15.919,-52.96,538.48,19.2,-51.5,524.89,23.26,32.142,-6.56,496.88,43.84,-2.13,500.87,43.09,21.123,57.76,506.96,43.6,49.66,463.65,35.74,4.625,-24.48,196.96,10.56,-16.79,200.24,13.77,3.853,6.88,147.52,9.2,3.64,150.83,8.3,4.419,-2.4,178.0,6.64,1.47,175.05,7.41,3.895,14.72,167.68,14.96,15.44,166.24,13.34,3.9,18.16,148.96,10.56,19.38,147.97,11.94,3.918,23.68,142.64,14.08,23.97,142.79,13.49,3.427,27.28,152.8,0.8,27.2,151.37,0.38,2.451,22.0,96.56,-3.92,18.59,98.08,-3.87,5.86,-2.32,51.76,-4.64,-0.22,51.13,-0.69,6.792,-13.04,65.84,5.2,-5.03,74.39,7.38,27.026,16.96,194.88,75.44,22.25,183.97,13.24
0827-BK1-01-71,Salto B,-6.569,356.483,9.996,6.569,356.483,9.996,27.961,407.854,35.796,0.698,7.583,-1.687,-9.629,200.011,10.134,1.171,66.881,-0.105,1.192,82.008,1.654,0.698,7.583,1.687,8.233,200.011,6.759,-1.171,66.881,-0.105,-1.192,82.008,1.654,9.779,58.955,9.834,11.591,200.011,13.898,2.134,66.881,1.789,4.458,82.008,10.275,101.88,-31.68,73.36,12.32,-29.97,114.8,-2.98,63.43,-6.64,199.28,-5.92,-6.14,185.75,0.48,9.346,27.28,-7.52,9.44,24.87,19.14,3.85,9.957,6.56,-144.88,44.0,8.8,-139.38,27.49,8.252,13.44,-88.56,-18.24,8.94,-91.28,-23.07,5.35,-39.76,147.52,-49.68,-38.24,153.18,-39.89,12.125,-46.4,476.08,52.24,-39.25,471.57,33.77,21.855,-20.96,480.56,45.84,-21.85,492.97,39.47,34.205,15.92,555.52,25.76,3.89,521.68,26.35,9.983,-0.24,269.84,8.32,-5.07,290.46,12.82,3.793,6.48,173.2,-9.2,4.52,182.51,-3.58,4.03,15.6,151.92,8.72,11.93,153.51,6.44,3.758,1.84,131.12,-4.64,2.3,131.29,-2.56,3.557,-5.6,120.8,2.56,-2.93,122.48,1.54,3.265,-3.68,121.28,0.96,-1.61,118.99,-0.92,3.18,-3.84,99.2,-5.2,-1.39,101.51,-6.16,3.593,-5.52,104.96,0.8,-4.02,99.71,1.71,3.975,-4.4,59.76,7.44,-4.04,73.48,13.34,3.804,6.16,191.04,34.24,8.16,184.37,27.56,21.68,20.48,347.6,27.04,15.19,328.62,13.73
0827-BK1-01-72,Strecksprung,-6.989,-12.765,-0.562,6.989,12.765,0.562,22.366,89.194,23.224,6.14,15.251,0.514,-1.868,-19.028,5.456,-3.591,-13.701,-3.831,-7.67,4.713,-2.702,6.14,15.251,0.514,-1.868,-11.474,5.456,-3.591,13.701,-3.831,6.308,-4.713,-1.577,7.588,22.644,8.767,2.735,19.028,5.646,3.997,13.701,3.874,8.046,33.821,4.937,105.542,-23.36,135.44,-4.8,-14.3,156.87,-24.48,64.352,29.36,90.16,-30.16,23.45,87.68,-18.89,5.325,40.56,56.64,-2.08,30.62,26.34,2.25,2.126,15.52,21.12,-18.0,9.39,13.56,-6.77,1.186,18.08,-28.8,4.48,14.04,-22.54,1.29,0.577,2.56,-28.08,34.08,3.24,-30.02,30.38,0.315,2.4,-48.16,-0.24,1.3,-51.34,6.6,0.585,-12.32,-28.48,9.36,-10.09,-41.62,10.99,0.368,-6.96,-28.8,14.56,-7.02,-30.67,11.27,0.208,-6.56,-24.16,5.84,-5.41,-24.21,5.54,0.568,-2.16,-34.64,-1.84,-3.12,-31.79,-2.4,0.489,-12.16,-38.24,-5.68,-11.49,-36.83,-5.5,0.388,-11.44,-36.56,-3.92,-11.83,-36.88,-5.89,0.239,-8.24,-25.6,-13.92,-8.98,-25.04,-14.52,0.546,-1.52,-15.2,-7.76,-1.57,-14.05,-9.78,0.753,1.76,-14.48,1.12,1.79,-15.7,0.06,0.602,-4.08,-23.68,-0.96,-3.81,-22.33,-1.65,1.3,-12.96,-28.88,-0.0,-12.3,-32.0,-1.99,1.27,-44.88,-75.76,21.6,-39.76,-69.85,11.71,30.051,-6.48,128.64,-16.08,-14.7,112.91,-14.8
0827-BK1-01-74,Salto B,-9.8,353.856,30.55,9.8,353.856,30.55,38.056,398.499,47.927,-1.049,17.001,2.028,-15.787,198.603,19.205,2.198,80.736,9.625,4.839,57.516,-0.308,1.049,17.001,2.028,15.787,198.603,19.205,-2.198,80.736,9.625,-4.839,57.516,-0.308,9.768,61.644,11.759,17.953,198.603,20.556,3.009,80.736,9.625,7.327,57.516,5.987,102.66,-26.0,61.84,-6.16,-23.87,100.95,-20.95,63.928,5.44,197.6,-12.88,5.95,179.29,-11.31,8.155,30.88,-13.2,68.64,29.3,2.13,35.76,10.459,6.8,-143.12,24.72,4.86,-145.31,21.3,6.29,-27.36,-19.84,-27.52,-26.64,-19.53,-22.36,12.377,-6.72,272.96,-27.36,-32.95,285.33,9.03,16.542,-53.92,545.04,66.8,-55.93,528.67,55.6,31.383,-24.48,500.48,56.72,-28.77,500.84,44.01,21.81,-52.24,406.72,61.44,-40.76,410.24,51.75,5.711,4.56,221.36,33.76,7.43,217.92,30.71,5.29,-6.72,147.6,21.28,-3.4,152.08,18.15,4.509,-2.0,173.28,35.52,0.38,170.76,32.5,4.002,1.76,159.44,20.64,2.08,159.72,20.99,3.782,0.96,156.32,15.44,1.28,156.02,15.73,3.239,10.8,162.72,8.16,8.34,157.92,10.11,3.565,13.92,113.12,7.68,14.51,115.64,8.42,4.468,20.32,84.8,0.88,17.89,83.23,1.22,6.178,3.6,38.88,-5.36,5.45,46.92,2.11,2.539,7.44,100.0,16.32,8.9,102.84,11.2,43.338,25.28,307.92,-11.28,14.4,250.76,-12.69
0827-BK1-01-76,Salto B,3.764,354.634,15.72,3.764,354.634,15.72,31.18,402.633,34.182,2.541,10.691,2.498,-8.708,207.219,11.257,3.063,67.399,4.365,6.868,69.325,-2.4,2.541,10.691,2.498,3.626,207.219,11.257,-3.063,67.399,4.365,0.66,69.325,-2.4,8.827,58.69,9.108,11.396,207.219,12.875,3.579,67.399,4.365,7.378,69.325,7.834,102.566,-40.72,76.08,-6.48,-38.5,97.01,-10.78,62.053,-5.76,218.32,-14.72,-8.79,195.41,-8.25,8.908,34.24,27.92,8.4,22.33,22.11,20.72,9.707,33.76,-137.84,20.56,31.51,-134.04,15.08,7.886,-1.28,-74.16,-26.56,0.78,-74.36,-17.77,6.96,-14.16,166.08,38.08,-14.91,169.47,24.7,12.5,-44.08,506.16,28.8,-38.08,472.7,20.64,22.459,-40.32,519.6,19.36,-36.18,522.12,16.81,35.514,9.44,593.28,10.72,-2.56,556.38,14.97,9.564,8.72,318.8,22.88,4.65,315.24,35.25,2.849,7.68,154.72,7.6,6.85,165.66,11.53,3.882,-0.24,143.92,8.8,-1.16,146.73,8.53,3.151,9.68,149.84,7.52,7.74,148.42,7.1,2.864,12.24,130.08,4.16,11.9,130.2,6.75,3.014,10.32,122.8,13.92,9.3,120.12,13.38,2.735,15.76,91.52,3.84,13.73,91.69,4.52,3.372,1.04,76.24,4.0,4.23,76.51,3.47,4.139,2.56,57.84,-7.12,5.54,63.89,-3.9,4.7,6.8,132.64,-9.36,11.8,131.58,-4.28,22.609,32.32,311.2,-6.48,29.32,283.58,-3.85
