SprungID,Sprungtyp,0_Acc_N_Fil,0_Gyro_x_R,0_Gyro_y_R,0_Gyro_z_R,0_Gyro_x_Fil,0_Gyro_y_Fil,0_Gyro_z_Fil,20_Acc_N_Fil,20_Gyro_x_R,20_Gyro_y_R,20_Gyro_z_R,20_Gyro_x_Fil,20_Gyro_y_Fil,20_Gyro_z_Fil,40_Acc_N_Fil,40_Gyro_x_R,40_Gyro_y_R,40_Gyro_z_R,40_Gyro_x_Fil,40_Gyro_y_Fil,40_Gyro_z_Fil,60_Acc_N_Fil,60_Gyro_x_R,60_Gyro_y_R,60_Gyro_z_R,60_Gyro_x_Fil,60_Gyro_y_Fil,60_Gyro_z_Fil,80_Acc_N_Fil,80_Gyro_x_R,80_Gyro_y_R,80_Gyro_z_R,80_Gyro_x_Fil,80_Gyro_y_Fil,80_Gyro_z_Fil
0609-1-01-562,Doppelsalto B,27.509,11.029,128.172,-28.419,11.018,131.734,-28.716,25.432,-49.324,481.149,-12.109,-48.341,477.482,-10.813,42.101,11.962,767.964,11.203,11.201,765.148,10.915,11.112,41.363,292.685,-19.849,41.418,293.848,-19.318,29.671,9.307,188.728,-5.579,9.228,189.203,-5.898
20191007-1524-FRANKFURT_1-01-53,Barani A,39.1,-54.132,-136.33,103.737,-52.036,-141.5,98.274,7.563,-65.759,-128.425,79.542,-67.644,-130.234,79.521,8.187,-205.176,-67.209,159.536,-202.628,-67.849,161.885,8.399,-72.482,86.255,205.683,-73.126,86.339,203.136,25.696,-16.489,305.588,-6.358,-14.602,309.178,5.504
0827-BK2-01-13,Salto C,35.64,-9.953,21.476,-4.542,-9.349,23.081,-3.415,15.73,21.388,439.136,0.26,21.053,434.027,-1.6,3.359,-10.017,141.429,-21.211,-10.225,144.321,-20.348,2.442,-13.748,58.983,-6.57,-13.729,59.609,-6.643,21.244,2.81,162.952,9.973,3.267,161.149,9.371
0827-BK2-01-75,Salto B,37.694,2.784,9.705,-5.463,3.866,9.769,-4.67,13.585,4.888,304.488,-45.616,3.465,303.812,-45.421,10.568,-29.659,268.904,13.341,-28.831,269.086,12.954,3.515,-2.262,113.886,-9.774,-2.156,113.768,-9.643,21.654,-8.931,141.956,-13.27,-8.672,141.66,-13.271
20190930-1153-FRANKFURT_1-01-244,Fliffis Rudi C,51.31,-1.422,-418.143,20.03,-2.16,-414.452,20.129,52.953,-73.412,-602.803,64.319,-72.138,-599.079,64.077,29.101,97.255,-106.323,665.207,96.265,-113.953,665.542,27.773,82.446,-138.055,704.883,82.506,-133.848,703.788,29.862,85.01,319.363,103.834,83.262,317.511,107.601
0609-1-01-150,Doppelsalto C,31.818,13.907,150.485,-3.674,15.487,150.912,-4.737,41.811,15.086,590.801,-30.402,14.02,590.314,-29.136,46.444,24.021,782.695,0.986,24.969,779.736,0.528,10.514,38.879,262.399,-33.319,38.058,264.957,-33.396,24.01,-10.7,193.474,-7.515,-11.158,191.466,-8.243
20190930-1153-FRANKFURT_1-01-201,Schraubensalto,28.435,51.223,176.37,141.085,51.008,176.276,139.828,4.321,167.48,17.754,258.075,166.711,16.841,258.186,11.427,-44.613,-146.523,373.178,-44.207,-144.663,372.219,9.095,-128.214,90.303,253.692,-127.579,89.406,253.673,19.537,8.341,175.899,48.747,8.256,172.047,49.802
20191008-1207-FRANKFURT_2-01-266,Fliffis C,42.776,20.5,-525.101,-0.496,21.299,-514.126,1.108,47.612,69.539,-626.182,35.951,67.745,-625.873,35.365,41.345,-135.766,-474.861,207.127,-132.075,-473.51,209.716,19.866,-84.7,64.25,382.869,-86.2,62.04,376.887,20.219,58.941,364.722,31.364,53.471,355.069,48.456
20191008-1207-FRANKFURT_2-01-308,Doppelsalto C,33.336,6.255,158.396,-29.405,7.772,165.013,-33.069,31.485,48.117,481.915,-45.663,46.133,478.705,-46.988,48.551,184.577,711.598,-66.893,184.876,710.63,-67.609,27.318,141.437,444.723,-132.644,140.434,445.728,-129.869,19.532,9.454,271.377,-75.71,11.037,264.909,-75.544
20191007-1150-FRANKFURT_2-01-98,Salto A,28.492,27.694,205.766,-12.8,28.79,206.221,-14.106,6.793,-2.41,174.05,-7.32,-2.014,174.577,-7.466,7.258,8.635,170.951,-7.493,8.481,171.186,-7.946,8.125,0.295,188.554,14.641,-0.063,189.747,14.369,22.833,-61.082,253.12,-44.169,-61.17,249.642,-42.911
20191008-1157-FRANKFURT_1-01-202,Rudi,30.791,7.852,-267.196,177.273,6.8,-263.614,178.547,16.286,70.1,-18.535,687.483,70.963,-21.656,684.493,16.849,88.208,-181.052,686.679,87.041,-174.976,682.103,9.722,30.375,199.698,143.136,29.322,196.956,148.791,29.034,11.085,315.951,-9.552,11.163,315.222,-10.184
0609-4-01-530,Barani C,34.073,14.077,-239.604,61.153,13.679,-238.556,61.466,13.165,4.797,-228.585,133.962,3.589,-229.095,135.184,7.917,-77.219,-13.758,257.898,-76.092,-12.914,255.775,5.066,-38.467,105.476,159.646,-38.407,104.898,159.658,26.366,9.389,141.813,35.629,9.432,142.089,35.685
0609-1-01-174,Von Bauch in Stand,31.871,-8.88,-39.639,16.484,-9.357,-37.851,15.708,0.883,4.117,23.765,2.748,4.152,23.953,3.626,0.912,7.282,24.782,3.346,7.155,24.669,2.63,1.027,6.422,21.547,-2.098,6.806,21.245,-1.594,23.799,11.251,73.516,11.745,11.127,74.354,11.01
20190930-1616-FRANKFURT_1-01-313,Barani C,35.381,-33.707,-192.362,32.338,-31.928,-193.672,31.736,15.01,-63.875,-278.57,96.587,-62.135,-276.067,97.252,8.721,-103.589,-26.118,148.338,-104.527,-26.105,147.67,5.831,-110.198,54.029,154.582,-110.363,53.634,154.001,27.332,-26.555,134.572,66.351,-27.821,133.122,66.303
20191008-1157-FRANKFURT_1-01-203,Grätschwinkel,29.686,-5.325,70.946,-4.549,-4.732,70.837,-4.704,2.718,-4.345,-116.191,6.756,-3.932,-117.681,7.586,9.062,-1.93,-122.662,-5.962,-1.809,-120.014,-5.976,5.494,-2.796,159.272,23.861,-3.404,157.072,22.995,24.648,-3.475,-41.805,-14.872,-2.921,-41.445,-11.888
20191007-1159-FRANKFURT_1-01-104,Strecksprung,21.357,9.132,76.337,1.52,8.959,75.854,0.357,1.091,-13.249,-13.277,7.969,-12.645,-12.773,8.536,1.099,5.902,-66.36,-6.551,5.697,-65.945,-6.302,1.072,2.811,-42.408,22.995,2.867,-42.39,22.827,24.622,-5.434,24.296,-13.372,-6.147,24.985,-13.245
20191007-1524-FRANKFURT_1-01-145,Salto C,25.029,62.967,223.128,-35.164,64.979,214.597,-38.692,24.839,8.867,256.607,-21.973,7.973,258.689,-21.905,42.721,90.194,749.344,-44.375,91.178,749.415,-43.33,39.056,101.85,606.807,-76.949,99.718,606.802,-76.182,19.245,38.645,358.371,-46.057,38.751,349.242,-39.238
0110-MORITZ-01-19,Voll- ein- voll- aus B,32.728,-241.879,253.947,-283.016,-240.755,249.27,-284.874,43.556,-420.932,68.631,-868.749,-419.872,65.399,-863.568,46.587,-404.777,-559.738,-309.554,-402.765,-547.141,-314.468,24.227,-48.286,44.992,-493.643,-52.411,41.238,-488.76,32.26,-32.583,308.529,-21.062,-32.83,302.44,-23.397
0115-CHARI-05-76,Fliffis- Rudi B,50.252,28.722,-445.521,7.427,28.538,-442.773,6.544,40.968,8.573,-634.776,143.74,11.519,-629.907,148.049,27.157,476.1,-54.783,670.4,467.488,-61.603,667.425,25.81,4.59,-8.415,549.755,10.493,-5.368,545.635,26.437,-16.493,346.749,-21.639,-17.221,343.246,-16.073
20190930-1616-FRANKFURT_1-01-272,Barani A,31.039,-39.254,-138.474,62.006,-37.587,-137.547,62.102,6.972,-107.409,-139.344,77.534,-107.969,-138.656,77.847,8.708,-194.358,-54.286,162.423,-193.26,-54.069,162.035,7.465,-85.831,113.966,148.194,-85.913,113.433,147.64,22.629,-16.759,198.029,35.007,-17.386,198.904,34.927
20190930-1153-FRANKFURT_1-01-242,Rudi,37.776,-24.831,-119.844,160.319,-25.012,-117.534,161.583,12.44,-56.075,-65.087,468.228,-54.406,-65.304,467.744,16.942,122.878,-136.227,582.815,120.607,-134.515,580.613,10.307,-86.776,45.995,329.948,-85.477,45.228,330.487,19.295,55.742,210.514,63.626,53.77,210.098,64.562
0115-MORITZ-03-147,Doppelsalto B,34.91,-7.508,117.436,9.66,-5.866,120.163,8.459,29.221,-11.742,445.715,-3.484,-12.102,443.848,-2.76,49.35,-16.611,754.219,44.058,-16.417,752.048,43.828,12.738,15.338,303.25,8.805,14.994,304.258,8.754,23.249,-0.537,225.381,26.24,-0.336,222.188,26.113
20190930-1247-FRANKFURT_2-01-127,3/4 Salto rw A,39.703,11.205,149.963,21.942,11.418,152.009,21.838,2.937,11.158,112.755,-15.071,11.18,112.602,-14.949,3.574,2.743,136.782,-9.226,2.795,136.521,-8.931,3.928,-1.662,156.632,-6.716,-1.8,157.402,-6.283,24.572,31.853,216.09,4.264,31.192,213.522,1.729
20191008-1207-FRANKFURT_2-01-102,Schraubensalto A,31.978,80.734,231.54,100.005,85.178,222.96,112.069,5.542,169.333,-7.108,243.151,169.611,-6.949,242.693,11.556,25.852,-157.584,415.855,26.19,-154.502,413.046,9.404,-52.049,109.777,292.283,-51.216,108.018,292.355,14.921,77.5,291.268,63.815,75.193,283.347,69.742
0609-4-01-155,Schraubensalto C,29.224,66.309,181.996,118.447,66.686,181.251,118.099,9.865,232.789,-48.308,364.249,230.15,-47.609,363.988,12.771,-45.623,-25.346,402.892,-43.712,-24.975,401.924,7.179,-24.773,160.968,156.123,-24.633,160.463,156.567,26.958,25.462,175.655,18.063,25.455,175.537,19.353
0609-4-01-544,Barani C,44.571,7.957,-180.466,27.566,7.772,-178.939,28.458,13.798,9.724,-280.782,120.875,8.513,-279.728,121.101,8.74,-35.516,-12.908,293.481,-34.434,-12.825,291.508,5.939,-13.591,132.139,140.312,-13.347,131.903,141.02,23.036,25.234,138.147,30.499,24.256,138.616,30.677
20191008-1207-FRANKFURT_2-01-182,Strecksprung,24.074,-1.425,68.536,-0.184,-0.268,68.221,1.751,1.411,7.537,-36.222,20.23,6.564,-35.919,17.698,0.878,0.711,-49.844,2.256,0.447,-49.629,2.49,1.0,2.843,-36.855,-2.85,2.875,-36.907,-3.041,26.785,-11.8,59.731,-1.522,-11.432,59.885,-0.999
20191007-1159-FRANKFURT_1-01-222,Strecksprung,29.088,-2.192,57.415,8.264,-1.479,57.431,8.278,1.298,2.451,-22.634,7.532,2.717,-23.169,7.529,1.324,0.817,-68.827,20.618,0.104,-68.406,20.186,1.552,-18.522,-39.528,-27.452,-18.105,-39.334,-26.505,25.169,13.306,60.63,2.409,13.504,60.101,2.553
20191008-1207-FRANKFURT_2-01-240,Salto B,26.004,5.304,3.24,0.373,5.034,4.562,1.387,15.452,7.563,244.688,-2.953,9.415,242.779,-2.987,22.316,72.37,460.332,-19.028,71.124,460.044,-18.939,4.512,12.572,65.004,-29.925,12.146,65.545,-29.77,27.266,-9.896,205.243,1.153,-10.157,198.085,0.604
0609-4-01-412,Salto C,32.957,-7.742,77.883,3.212,-7.423,79.066,3.356,12.052,-0.089,353.522,11.501,-0.369,351.15,11.387,6.736,-12.159,258.266,5.344,-12.176,258.961,5.583,2.777,1.024,72.635,-1.105,0.872,72.804,-1.013,9.332,11.933,147.746,1.954,11.526,142.383,2.2
20191007-1159-FRANKFURT_1-01-164,Barani B,40.831,65.884,-427.742,23.131,64.344,-423.724,23.209,10.994,33.464,-136.577,95.501,34.062,-139.652,99.089,12.645,-66.926,104.785,387.736,-65.727,105.414,383.187,6.833,-15.588,223.267,112.098,-15.305,221.109,110.995,30.289,14.951,45.747,-36.82,13.77,48.545,-33.991
0609-1-01-430,Doppelsalto B,28.426,5.386,150.202,-19.174,6.092,150.38,-20.407,25.577,-39.791,443.359,21.342,-39.174,443.19,22.129,42.929,26.286,768.026,5.224,26.121,765.188,4.87,11.312,28.006,265.009,-15.14,28.088,267.506,-14.87,21.151,8.992,268.847,-12.489,8.694,264.199,-10.713
20191008-1207-FRANKFURT_2-01-265,Doppelsalto C,32.253,41.427,186.038,-40.633,41.161,194.056,-40.481,36.696,25.401,535.005,-42.205,24.983,532.691,-43.975,48.48,40.398,742.45,-35.517,40.775,740.04,-34.59,20.414,48.914,355.74,-45.744,47.645,358.108,-44.826,30.757,5.781,295.458,-7.786,6.481,284.609,-8.589
0609-4-01-550,Barani C,31.285,4.075,-256.706,39.842,3.902,-255.503,39.759,12.943,-1.84,-236.533,141.757,-2.774,-236.725,142.558,8.098,-53.925,-14.116,270.66,-52.522,-13.112,269.013,5.35,-11.899,115.768,164.551,-12.287,114.952,164.694,25.839,20.776,159.049,27.988,20.507,158.655,28.355
0609-4-01-57,Salto C,31.897,-7.516,82.498,16.479,-7.525,86.382,16.075,15.864,4.071,422.587,-0.906,3.734,414.884,-0.668,3.725,-1.038,131.917,16.986,-0.938,135.023,16.644,3.0,8.7,115.597,10.217,8.671,115.442,9.973,30.23,3.856,134.708,-16.865,4.33,131.066,-16.907
20191007-1534-FRANKFURT_2-01-32,Barani A,34.024,-35.909,-216.757,102.612,-34.351,-215.074,100.708,9.591,-88.671,-80.696,176.104,-89.202,-81.878,175.474,9.617,-166.536,37.739,231.282,-165.222,38.215,231.803,9.217,-27.874,194.039,106.997,-29.094,193.813,106.695,23.833,-7.002,275.494,-39.18,-7.375,270.966,-38.79
0827-BK1-01-63,Strecksprung,32.734,19.257,40.978,-3.894,19.269,43.0,-4.269,0.472,-3.992,-11.09,1.523,-4.247,-11.634,1.465,0.298,-4.447,-36.177,1.592,-4.444,-36.155,1.855,0.463,-2.932,-16.973,3.981,-2.985,-17.027,3.804,23.446,-22.166,25.716,-16.204,-22.005,25.552,-16.156
0115-MORITZ-03-11,Salto C,35.054,2.847,13.942,12.894,2.09,19.133,12.255,16.322,-16.869,440.171,23.917,-16.3,433.824,23.71,3.41,5.193,157.906,11.855,5.04,159.215,11.949,2.623,9.379,120.243,0.458,9.294,119.782,0.502,23.349,2.262,80.473,2.711,2.028,77.795,2.342
0609-1-01-235,Doppelsalto B,27.414,20.02,172.586,-17.945,21.66,171.613,-17.493,22.811,-8.517,340.189,-4.804,-9.971,340.726,-5.199,37.656,44.188,739.926,41.536,43.979,737.737,40.957,29.934,76.871,539.778,8.968,77.026,540.787,8.695,19.863,33.355,233.38,-21.504,33.368,231.292,-20.059
20190930-1247-FRANKFURT_2-01-248,Strecksprung,33.856,-12.962,19.661,7.175,-13.671,22.712,7.455,0.895,-2.507,-0.478,-3.408,-2.611,-0.219,-3.495,0.981,21.269,10.208,-24.884,21.168,10.143,-24.846,0.733,12.754,18.309,-32.774,12.658,17.95,-32.999,23.104,-21.945,-25.072,33.071,-21.228,-24.605,33.825
20191008-1207-FRANKFURT_2-01-205,Schraubensalto A,28.971,80.654,222.46,133.331,80.879,223.549,132.578,6.66,137.271,-58.414,271.198,136.988,-59.396,272.683,11.257,-29.71,-154.562,374.621,-28.992,-151.956,373.0,9.687,-75.735,105.664,284.496,-75.424,103.274,283.739,13.193,40.154,288.426,41.473,42.163,284.794,45.078
20191008-1157-FRANKFURT_1-01-262,3/4 Salto vw A,22.524,0.799,-37.213,-8.104,0.419,-37.802,-9.056,1.394,3.767,-60.05,17.312,3.942,-59.752,16.059,1.429,0.544,-170.469,6.134,0.536,-171.112,6.369,8.53,11.741,-355.019,35.554,11.817,-352.505,34.861,25.761,-0.7,-188.066,2.497,-0.612,-189.623,2.349
20190930-1247-FRANKFURT_2-01-317,Barani C,44.893,-11.834,-131.542,32.3,-11.15,-126.848,29.916,13.953,-51.392,-342.544,73.545,-51.442,-341.954,74.573,10.245,-59.542,4.747,185.881,-59.641,2.74,185.187,5.452,-100.475,71.511,151.767,-100.307,71.536,151.319,21.655,-16.914,156.43,57.986,-17.861,156.233,59.075
20190930-1153-FRANKFURT_1-01-221,Rudi,36.783,-25.62,-118.548,163.153,-26.013,-116.987,164.072,12.637,-72.155,-42.376,444.954,-69.542,-42.979,444.681,15.879,94.216,-175.502,531.708,92.609,-173.376,530.912,10.982,-49.53,9.955,353.894,-49.23,9.26,353.22,27.465,59.871,225.996,60.623,58.441,225.18,59.855
0609-1-01-590,Strecksprung,33.752,4.046,46.854,2.351,3.513,48.078,3.058,0.801,-3.316,-3.448,-6.438,-3.212,-3.811,-6.528,0.837,5.337,-52.326,7.467,5.351,-51.581,7.123,0.977,4.402,-10.783,-15.474,4.306,-11.129,-14.738,24.33,-5.679,42.533,13.796,-5.53,43.176,13.367
20191007-1524-FRANKFURT_1-01-177,Fliffis- Rudi B,57.835,-25.001,-528.377,57.49,-25.194,-526.708,54.355,41.486,17.588,-688.45,53.611,18.369,-685.168,57.385,35.524,379.1,-142.635,763.571,375.781,-152.979,757.296,30.991,173.406,-100.083,687.716,177.062,-93.023,686.437,35.232,97.71,406.208,67.715,93.053,403.26,73.438
20191001-1202-FRANKFURT_2-01-77,Barani A,35.187,21.715,164.218,51.255,21.964,162.222,49.526,9.988,101.053,149.809,132.005,101.442,150.606,133.283,12.205,134.104,-2.942,318.365,132.244,-3.715,316.042,10.114,-5.419,-191.51,127.025,-4.665,-191.606,128.152,19.148,-46.892,-228.951,-13.576,-45.642,-225.574,-10.788
20190930-1616-FRANKFURT_1-01-114,1/2 ein 1/2 aus C,33.9,142.031,201.598,177.501,142.928,201.184,177.425,28.853,416.146,-313.844,-27.408,414.203,-313.091,-24.955,46.269,47.517,-584.631,89.242,49.834,-580.516,89.902,16.716,-38.196,45.04,331.224,-39.279,43.148,328.523,27.281,-9.236,262.8,41.435,-10.91,260.051,42.584
0827-BK2-01-120,Salto A,33.504,15.504,119.588,-7.334,15.463,119.468,-7.167,7.443,7.951,186.009,-21.084,7.931,185.108,-21.682,6.072,4.635,214.148,-24.557,4.233,214.462,-24.165,5.572,-12.097,162.068,2.678,-11.822,162.189,2.304,22.141,10.437,189.019,-16.173,10.575,187.467,-16.001
20191007-1534-FRANKFURT_2-01-28,Barani A,32.036,-33.885,-209.571,123.448,-32.971,-207.434,119.122,9.509,-114.689,-73.204,165.949,-114.508,-73.827,165.201,10.202,-181.616,49.009,221.191,-180.692,49.115,221.58,8.901,-43.527,185.975,106.742,-44.282,185.596,106.288,21.937,6.757,259.605,-18.633,4.85,256.34,-17.08
20191001-1148-FRANKFURT_1-01-244,Fliffis aus B,50.245,83.944,-538.873,-36.648,83.099,-535.916,-34.106,38.912,141.368,-659.009,-83.99,142.619,-659.271,-84.773,24.858,210.962,-446.194,65.975,212.997,-450.743,70.706,21.742,293.629,103.295,341.723,288.893,100.554,340.26,35.159,-7.043,362.986,27.637,-3.793,376.52,25.406
20191008-1157-FRANKFURT_1-01-371,Grätschwinkel,29.626,-5.297,69.359,11.573,-3.458,70.763,11.642,4.256,-5.486,-130.992,4.043,-5.196,-132.06,3.314,12.177,-4.814,-157.084,-5.716,-5.333,-153.178,-3.999,7.916,-5.133,190.97,-5.265,-4.846,186.911,-5.674,24.356,12.085,34.581,21.78,11.517,44.266,19.912
20190930-1616-FRANKFURT_1-01-181,Fliffis C,50.99,-35.939,-384.879,23.688,-33.57,-383.226,22.234,55.675,-11.04,-694.935,18.827,-12.357,-692.708,19.21,24.63,-76.813,-212.289,193.763,-74.649,-217.288,192.633,13.465,-112.717,121.93,240.691,-114.009,124.765,240.754,24.067,-9.874,259.531,11.529,-9.944,261.128,13.912
20190930-1616-FRANKFURT_1-01-242,Barani A,31.673,-42.96,-123.323,43.653,-41.613,-120.978,44.274,6.477,-101.874,-126.58,84.594,-102.268,-125.761,84.617,7.85,-165.786,-32.804,174.585,-164.952,-33.369,174.331,6.574,-40.715,100.928,133.624,-40.937,101.93,133.841,25.729,16.67,238.405,6.426,16.234,237.229,6.875
0609-1-01-753,Doppelsalto C,33.213,9.035,157.792,-20.979,9.047,158.509,-20.932,38.137,-6.913,545.589,-5.754,-6.37,546.273,-4.615,49.826,44.182,786.436,-27.016,43.972,783.57,-26.989,15.352,37.742,362.834,-10.532,37.073,364.298,-11.536,17.38,-7.347,185.319,-14.953,-6.785,182.469,-13.821
0115-JANEIKE-01-88,Salto B,39.594,18.754,51.161,-39.459,19.859,58.671,-35.375,14.307,3.863,289.212,-2.82,4.133,288.533,-3.554,9.713,75.621,323.586,-19.133,75.17,324.42,-18.29,3.82,26.715,110.698,-8.837,26.68,110.901,-9.551,19.359,21.019,118.966,-6.617,18.984,116.237,-7.177
0115-MORITZ-03-36,Strecksprung,30.057,7.725,83.932,-9.663,7.934,84.244,-10.503,1.106,-0.306,-40.923,5.45,-0.47,-39.921,5.915,1.077,1.07,-20.674,22.554,1.381,-20.968,22.778,0.889,-1.196,-9.255,5.249,-1.382,-9.536,5.209,21.235,-7.232,15.248,-3.632,-7.633,15.222,-2.307
20191007-1534-FRANKFURT_2-01-78,Salto A,21.811,-34.234,268.318,-17.767,-33.108,262.435,-16.698,7.386,-10.304,195.95,-18.651,-10.287,196.582,-18.886,7.966,-15.597,198.669,-35.65,-15.598,199.016,-35.466,8.329,-21.66,195.585,-10.658,-21.442,195.561,-11.277,31.627,-7.816,200.208,-28.113,-8.763,196.889,-26.528
0115-JANEIKE-01-89,Triffis C,52.722,-69.54,-440.902,-7.917,-67.274,-437.62,-6.421,77.212,-148.327,-845.231,77.865,-148.712,-845.147,76.768,81.693,-150.824,-880.662,-18.356,-147.639,-877.571,-20.61,38.926,149.459,-233.378,-403.487,146.081,-233.95,-399.384,33.695,92.948,322.319,-129.808,90.634,318.489,-131.332
0609-4-01-365,Strecksprung,29.883,-7.109,49.271,4.6,-7.274,50.131,5.066,0.951,5.004,-18.633,3.271,5.029,-17.903,3.281,0.726,1.494,-21.906,3.272,1.604,-22.181,3.401,1.06,3.424,-20.016,0.069,3.337,-20.15,0.044,19.909,-1.674,28.559,5.068,-1.253,28.721,5.038
20191008-1157-FRANKFURT_1-01-280,Salto C,24.787,-6.254,70.524,15.942,-8.439,65.379,9.203,10.539,-0.305,472.958,-4.921,-0.754,465.698,-4.765,10.338,20.927,225.624,-27.957,20.877,227.504,-28.537,4.401,-34.569,77.725,-18.783,-33.87,78.88,-18.231,31.003,-24.757,167.39,-1.419,-23.834,167.084,-1.096
20191007-1150-FRANKFURT_2-01-132,Rudi,31.348,-43.178,-240.897,141.964,-42.43,-236.109,140.689,21.239,-7.067,-99.665,564.962,-4.72,-101.734,565.249,23.493,245.203,-11.448,755.732,240.452,-9.992,751.507,14.147,-30.408,179.631,316.488,-27.87,179.252,319.099,20.477,73.071,333.328,75.808,70.29,328.877,71.186
0609-1-01-675,Bauchsprung,28.092,-5.828,-2.168,3.191,-6.017,-2.464,3.449,1.143,-5.412,-88.808,-4.081,-5.505,-89.063,-4.104,1.152,24.64,-98.595,-18.788,24.19,-98.025,-18.612,1.818,-9.659,-16.989,18.822,-9.373,-16.709,17.941,27.123,-25.949,102.141,-18.188,-24.901,101.0,-17.02
0827-BK1-01-68,Salto B,36.867,7.656,21.929,17.773,7.041,25.483,15.401,18.763,-16.34,396.573,13.02,-16.491,390.75,13.542,5.978,5.131,200.673,13.174,5.508,202.646,13.616,3.56,22.245,145.904,7.948,22.095,145.124,7.907,22.039,5.345,106.359,-5.729,5.846,105.727,-4.928
0609-4-01-612,Barani C,34.048,21.58,-281.066,63.679,21.23,-280.03,63.805,14.508,19.852,-234.648,138.484,18.606,-236.48,139.191,8.195,-39.157,-15.448,302.638,-37.861,-12.76,300.955,6.861,-26.264,132.781,139.227,-26.24,132.255,140.647,27.445,2.175,168.114,45.943,2.668,167.906,45.07
20191007-1159-FRANKFURT_1-01-230,Barani A,29.442,-0.995,-225.933,-6.414,-2.729,-223.153,-7.869,9.311,-64.897,-157.197,188.041,-64.148,-155.8,188.599,10.439,-12.168,50.468,330.453,-12.741,49.234,326.946,9.688,2.579,241.952,7.766,3.047,240.776,10.915,33.25,-2.473,284.019,-31.356,-1.941,284.746,-32.724
20190930-1247-FRANKFURT_2-01-263,3/4 Salto rw A,27.735,11.058,136.193,17.14,10.775,135.649,16.96,3.475,11.444,130.548,-13.469,11.401,130.717,-13.397,3.516,6.757,149.652,-5.991,6.819,149.552,-6.2,3.875,-4.265,173.284,-12.008,-4.406,173.15,-10.747,22.447,33.384,205.391,19.788,33.814,202.323,15.499
0609-1-01-897,Bauchsprung,28.708,4.231,8.495,6.573,3.545,8.324,5.943,1.305,-17.929,-95.671,-5.901,-17.441,-94.785,-5.337,1.148,3.064,-92.567,-14.509,3.077,-92.173,-14.668,1.705,9.183,-17.375,0.269,8.835,-17.377,0.291,26.277,-13.389,97.809,-9.442,-12.352,95.176,-7.924
20190930-1247-FRANKFURT_2-01-175,Salto C,38.288,-9.463,55.553,2.038,-6.261,59.507,0.528,11.549,20.451,261.015,-46.557,20.726,260.031,-45.754,10.1,-1.925,315.002,-12.561,-1.991,314.903,-12.745,4.186,0.334,128.362,4.57,0.134,129.432,4.582,25.984,19.953,184.14,2.682,18.261,181.021,2.626
20191001-1148-FRANKFURT_1-01-124,Salto rw C,26.555,-4.007,73.477,29.236,-2.777,64.962,25.439,13.731,34.206,451.504,-35.052,32.275,447.596,-35.618,8.824,13.634,230.782,-4.382,14.063,232.564,-2.981,4.648,8.287,127.273,0.708,8.558,127.939,0.469,29.469,-9.207,171.156,-16.36,-9.531,173.143,-19.08
0609-1-01-641,Bauchsprung,29.805,2.849,2.455,10.97,2.724,2.565,10.348,0.91,-1.303,-21.871,-30.158,-1.447,-23.011,-28.549,2.042,-1.523,-107.231,40.967,-1.462,-106.315,39.238,1.839,3.936,-65.668,1.273,3.25,-65.338,1.339,30.925,-10.058,106.867,-46.015,-9.071,106.117,-44.861
20191008-1157-FRANKFURT_1-01-210,Strecksprung,25.321,-1.998,94.637,-40.725,-1.987,94.21,-40.699,1.074,-2.041,-4.253,27.911,-2.15,-4.11,28.018,1.625,1.074,-101.108,5.496,1.05,-100.107,6.247,1.369,-2.544,-76.694,25.88,-2.701,-76.433,25.377,24.413,6.976,84.893,-13.918,7.701,84.055,-12.946
20191007-1159-FRANKFURT_1-01-151,Barani B,39.677,50.2,-365.86,9.973,49.899,-365.705,9.354,8.827,38.721,-143.76,149.204,37.927,-143.57,153.466,9.997,56.093,87.37,388.889,56.327,85.889,382.884,7.68,4.957,208.638,6.397,5.918,210.213,8.979,29.243,-11.534,217.89,-28.621,-10.878,215.165,-28.583
0115-MORITZ-03-191,Fliffis aus C,42.539,7.944,-332.392,-11.419,7.627,-330.938,-10.048,55.68,-45.676,-730.778,22.558,-44.318,-725.344,20.591,21.81,55.804,-151.391,-263.385,55.682,-154.514,-261.825,13.291,110.417,180.329,-197.377,109.945,178.354,-196.785,27.025,-8.744,222.408,-5.483,-8.665,224.286,-7.011
0110-JANEIKE-01-82,Halb ein Triffis C,30.714,-222.638,142.617,-213.596,-223.711,138.846,-210.532,64.205,-492.196,-637.981,147.289,-490.031,-635.37,143.611,76.071,-227.35,-846.742,-72.447,-226.378,-840.462,-71.165,24.346,135.438,-66.165,-384.095,132.985,-71.958,-382.969,30.634,2.772,260.621,-87.937,2.544,258.451,-91.229
20190930-1153-FRANKFURT_1-01-135,Strecksprung,30.486,3.18,103.037,-4.266,2.705,103.331,-4.149,0.944,5.086,4.709,20.362,5.147,4.451,19.989,0.913,-8.984,-38.587,14.358,-8.949,-38.555,14.428,0.904,-18.605,-54.852,2.122,-18.511,-55.044,2.346,21.123,-6.007,-14.286,-16.065,-5.78,-14.198,-16.021
0609-4-01-329,Salto C,29.118,-20.003,224.049,2.981,-19.793,223.703,4.623,7.77,-21.813,217.972,14.769,-20.734,216.954,13.856,7.846,-2.555,190.843,23.533,-3.653,191.162,23.458,7.988,-1.678,234.631,25.104,-1.543,234.709,25.082,19.489,18.588,244.344,18.567,17.723,241.478,17.674
