SprungID,Sprungtyp,0_mean_Acc_N_Fil,0_std_Acc_N_Fil,0_mean_Gyro_x_R,0_std_Gyro_x_R,0_mean_Gyro_y_R,0_std_Gyro_y_R,0_mean_Gyro_z_R,0_std_Gyro_z_R,0_mean_Gyro_x_Fil,0_std_Gyro_x_Fil,0_mean_Gyro_y_Fil,0_std_Gyro_y_Fil,0_mean_Gyro_z_Fil,0_std_Gyro_z_Fil,20_mean_Acc_N_Fil,20_std_Acc_N_Fil,20_mean_Gyro_x_R,20_std_Gyro_x_R,20_mean_Gyro_y_R,20_std_Gyro_y_R,20_mean_Gyro_z_R,20_std_Gyro_z_R,20_mean_Gyro_x_Fil,20_std_Gyro_x_Fil,20_mean_Gyro_y_Fil,20_std_Gyro_y_Fil,20_mean_Gyro_z_Fil,20_std_Gyro_z_Fil,40_mean_Acc_N_Fil,40_std_Acc_N_Fil,40_mean_Gyro_x_R,40_std_Gyro_x_R,40_mean_Gyro_y_R,40_std_Gyro_y_R,40_mean_Gyro_z_R,40_std_Gyro_z_R,40_mean_Gyro_x_Fil,40_std_Gyro_x_Fil,40_mean_Gyro_y_Fil,40_std_Gyro_y_Fil,40_mean_Gyro_z_Fil,40_std_Gyro_z_Fil,60_mean_Acc_N_Fil,60_std_Acc_N_Fil,60_mean_Gyro_x_R,60_std_Gyro_x_R,60_mean_Gyro_y_R,60_std_Gyro_y_R,60_mean_Gyro_z_R,60_std_Gyro_z_R,60_mean_Gyro_x_Fil,60_std_Gyro_x_Fil,60_mean_Gyro_y_Fil,60_std_Gyro_y_Fil,60_mean_Gyro_z_Fil,60_std_Gyro_z_Fil,80_mean_Acc_N_Fil,80_std_Acc_N_Fil,80_mean_Gyro_x_R,80_std_Gyro_x_R,80_mean_Gyro_y_R,80_std_Gyro_y_R,80_mean_Gyro_z_R,80_std_Gyro_z_R,80_mean_Gyro_x_Fil,80_std_Gyro_x_Fil,80_mean_Gyro_y_Fil,80_std_Gyro_y_Fil,80_mean_Gyro_z_Fil,80_std_Gyro_z_Fil
20191008-1207-FRANKFURT_2-01-160,Barani A,44.978,37.443,-54.46,50.629,-190.277,227.365,73.213,172.752,-51.885,36.328,-184.477,194.553,66.629,60.269,9.021,0.727,-64.944,32.389,-140.344,27.358,87.193,40.88,-65.777,30.6,-140.629,22.04,89.607,39.68,10.488,0.422,-156.104,13.138,-28.003,74.078,260.863,28.205,-154.838,12.626,-27.911,72.75,259.403,27.812,9.391,0.507,-48.307,34.406,171.315,29.965,181.785,70.068,-48.693,34.464,170.669,29.321,181.011,68.232,17.538,19.83,27.95,27.847,294.374,77.203,19.682,36.292,28.628,22.525,290.645,63.09,21.447,24.321
0609-4-01-367,Fliffis B,54.063,37.73,-10.044,26.084,-381.585,322.989,23.8,63.069,-8.48,13.361,-375.035,283.906,22.018,32.634,36.661,7.429,24.697,17.293,-605.708,81.509,43.202,44.574,24.54,14.449,-598.732,68.935,44.577,39.124,17.473,3.335,-76.354,87.62,-101.702,125.535,210.433,85.46,-76.4,83.8,-106.552,112.253,210.118,81.655,17.12,2.592,-157.811,61.548,120.649,98.113,281.091,70.065,-157.361,60.66,118.118,98.098,280.056,68.543,20.446,13.625,-1.059,20.139,281.15,83.481,55.686,71.638,-2.121,18.334,275.904,75.175,57.995,65.114
20191001-1202-FRANKFURT_2-01-198,Salto A,29.775,30.083,-6.763,34.054,-225.886,133.93,10.546,121.138,-7.191,17.97,-231.876,92.582,-1.17,31.012,9.639,0.716,-4.831,10.897,-180.394,78.605,-16.916,23.308,-4.699,6.688,-181.247,71.971,-16.773,12.206,7.574,0.608,-14.983,9.806,-214.196,39.701,2.709,10.994,-14.826,8.497,-213.925,36.72,2.464,9.683,8.986,0.464,-18.643,13.306,-201.135,12.609,-0.58,8.679,-18.452,11.672,-201.446,12.374,-0.883,6.66,24.463,28.495,-31.731,19.14,-237.805,102.638,-37.876,178.72,-30.297,11.092,-235.481,52.287,-32.743,28.382
0609-1-01-559,Strecksprung,34.021,40.126,-0.225,21.324,58.008,51.176,-11.705,22.75,-0.123,16.941,58.319,42.63,-12.265,16.864,1.37,0.378,7.482,17.934,-61.562,45.792,-2.518,35.513,7.096,14.44,-61.88,40.292,-3.163,31.272,1.116,0.592,4.114,13.825,-24.655,21.703,-27.416,51.43,4.122,7.977,-23.798,17.575,-27.036,46.261,0.452,0.268,-0.736,5.935,-3.332,6.504,17.752,10.191,-0.476,5.082,-3.681,3.326,17.942,8.077,21.971,30.748,4.83,10.85,5.772,67.012,25.016,34.476,4.688,4.95,5.415,57.331,24.688,21.324
20190930-1247-FRANKFURT_2-01-150,Grätschwinkel,39.968,39.192,3.344,34.459,72.766,80.305,34.603,35.477,2.618,25.693,75.113,81.61,31.678,22.48,4.793,3.0,-13.318,12.184,-179.159,67.607,-17.599,40.481,-13.499,9.168,-175.759,63.477,-16.14,32.492,7.172,3.633,12.301,19.855,60.395,99.296,-9.551,12.083,12.247,17.154,57.531,97.897,-10.141,8.587,2.008,1.366,-14.641,5.53,32.071,31.929,-7.377,6.682,-14.184,4.117,32.357,30.99,-7.467,5.412,11.162,14.99,1.558,19.941,59.785,110.627,2.614,31.37,1.206,8.3,58.046,89.999,4.112,9.875
0827-BK2-01-124,Salto A,31.311,35.09,27.959,25.038,131.387,95.559,-0.113,31.092,28.384,18.854,130.384,78.203,-1.222,19.131,6.766,1.163,-4.017,21.112,173.35,80.172,-33.799,22.387,-3.829,14.207,172.692,76.106,-33.337,17.633,5.621,0.323,7.239,9.832,213.829,13.247,-8.501,8.863,7.072,8.403,214.457,12.491,-8.383,5.824,4.843,0.483,6.981,9.017,133.83,39.123,-11.728,5.639,7.118,7.213,134.047,37.526,-11.695,3.851,17.511,24.243,-46.341,49.432,177.672,68.8,-36.761,27.523,-45.356,43.957,175.073,59.042,-35.607,19.936
0609-1-01-856,Doppelsalto C,30.568,25.82,15.616,18.572,156.859,113.23,-24.755,46.308,16.331,14.191,158.516,100.459,-25.187,26.514,40.37,11.356,2.661,24.729,554.942,237.7,-26.44,44.708,2.0,18.194,553.066,229.457,-26.135,29.967,52.443,6.104,32.462,44.784,813.341,74.748,3.8,32.809,32.396,38.834,810.722,65.628,4.003,20.34,15.136,8.426,50.392,21.721,345.248,149.464,-24.857,25.783,50.029,19.686,346.473,145.072,-24.825,12.2,21.465,21.878,-14.652,22.504,188.755,84.071,-18.235,34.499,-13.728,15.211,187.968,66.232,-16.504,23.915
0609-1-01-175,Doppelsalto C,31.842,26.526,13.443,21.65,152.169,129.298,-21.563,34.567,14.898,16.113,155.0,112.004,-20.808,18.741,43.191,11.135,32.806,24.943,611.675,233.503,-22.88,34.055,31.463,15.748,608.885,227.217,-23.262,18.829,52.767,10.327,-4.182,39.549,807.629,96.609,1.292,50.525,-4.246,32.262,805.274,86.879,1.732,34.204,10.558,5.414,48.941,33.402,296.51,135.207,-16.588,28.022,48.745,30.158,297.806,129.078,-16.747,19.46,20.153,20.784,-2.691,19.08,157.786,73.708,-4.229,55.477,-1.989,17.144,157.366,51.855,-4.435,41.184
0609-1-01-795,Doppelsalto C,32.598,27.453,2.978,15.619,161.094,115.195,-8.011,38.405,3.365,11.576,162.586,95.222,-7.798,25.623,42.374,11.938,-21.484,13.891,606.484,238.534,4.115,17.844,-21.482,10.879,605.397,229.438,4.08,7.804,45.773,11.423,5.932,39.602,756.546,126.268,5.173,39.053,5.952,30.023,754.875,115.227,4.386,17.831,11.474,5.657,31.371,26.023,259.232,120.834,-16.85,16.338,31.267,23.79,260.499,111.846,-16.795,11.444,21.585,24.73,1.539,20.908,232.511,39.341,-15.32,38.963,1.292,14.382,228.925,30.959,-15.287,29.398
0115-JANEIKE-01-129,Triffis B,59.214,26.738,-103.15,51.68,-577.212,305.123,31.835,39.424,-102.456,49.72,-573.503,292.394,32.686,32.518,55.712,0.657,-253.443,45.736,-729.455,44.274,51.455,37.279,-253.59,43.785,-731.351,34.985,50.206,30.436,47.579,12.96,-240.095,104.575,-726.944,156.07,-69.678,52.827,-238.309,101.371,-723.676,144.6,-70.552,52.738,22.649,5.023,52.151,83.134,-69.925,149.712,-389.531,116.673,49.677,71.393,-72.052,141.584,-386.728,104.915,37.344,32.836,65.94,38.68,260.288,120.937,-98.646,88.984,66.355,32.296,259.743,93.449,-98.597,78.881
0609-1-01-424,Salto C,30.14,31.937,11.602,25.174,47.662,116.554,-9.338,31.078,12.389,20.393,51.149,106.104,-10.343,15.406,17.561,5.093,10.997,24.806,477.465,189.83,-2.565,42.216,11.015,20.892,472.663,177.136,-2.526,28.632,3.68,2.135,29.643,11.046,199.3,72.876,1.286,13.805,29.274,7.801,200.76,73.181,1.781,10.067,3.472,0.779,21.989,9.104,94.352,8.831,-11.0,16.315,21.669,8.092,94.38,6.849,-11.407,15.416,27.398,33.638,6.006,21.894,141.627,90.136,-3.876,37.79,5.314,17.586,142.906,78.228,-4.15,32.001
0827-BK2-02-65,Salto B,30.592,32.92,3.803,13.961,10.827,108.482,-39.405,29.114,3.999,7.551,11.075,102.66,-38.886,15.677,15.203,9.379,-26.762,14.996,302.184,294.392,-30.284,23.065,-26.133,9.529,300.742,282.758,-30.356,13.567,13.1,9.245,22.764,16.16,344.911,156.764,-39.885,29.641,22.033,13.82,345.137,153.879,-40.407,25.168,3.443,0.479,-5.242,13.385,71.136,20.312,-38.309,11.817,-5.22,12.679,72.32,19.197,-38.154,9.475,18.182,24.996,-19.347,14.953,182.643,71.557,-11.78,23.689,-19.113,10.743,181.229,59.494,-11.742,17.319
0609-1-01-340,Salto C,31.381,31.629,9.101,16.069,31.636,128.482,-10.234,26.998,9.512,11.621,35.622,112.99,-12.611,15.136,21.867,6.853,-12.516,21.269,526.848,194.008,-21.741,36.526,-12.412,16.311,520.189,180.217,-19.226,24.445,3.322,1.578,12.073,14.003,197.454,73.51,-4.978,18.63,12.166,12.494,199.991,74.921,-5.55,13.203,3.142,0.59,10.309,4.348,102.142,24.838,-8.68,9.164,9.858,3.093,102.068,23.93,-8.602,7.523,26.834,32.306,3.943,22.508,112.294,72.826,5.837,26.399,3.837,18.427,113.897,65.522,5.097,11.51
0609-1-01-430,Doppelsalto B,28.426,30.148,5.386,19.933,150.202,198.161,-19.174,49.815,6.092,11.868,150.38,182.013,-20.407,29.518,25.577,10.019,-39.791,22.24,443.359,317.658,21.342,31.154,-39.174,16.503,443.19,305.439,22.129,18.244,42.929,8.847,26.286,25.13,768.026,100.048,5.224,35.869,26.121,19.867,765.188,88.812,4.87,19.605,11.312,3.132,28.006,13.92,265.009,125.439,-15.14,10.891,28.088,10.858,267.506,123.118,-14.87,5.032,21.151,21.52,8.992,11.247,268.847,93.535,-12.489,26.722,8.694,6.448,264.199,81.531,-10.713,16.927
20191007-1524-FRANKFURT_1-01-37,Barani A,46.216,38.164,-81.049,105.987,-109.038,110.04,112.087,134.46,-80.386,89.07,-108.491,87.107,111.936,78.149,7.215,0.843,-135.267,33.723,-76.59,32.92,74.988,36.311,-136.238,31.069,-76.746,23.294,75.876,32.03,7.672,0.485,-183.616,42.305,2.65,58.498,169.584,31.351,-182.309,40.726,3.689,56.179,169.611,28.985,7.848,0.319,-50.112,20.763,165.682,19.38,109.616,59.99,-50.79,20.196,164.639,18.291,108.624,57.052,11.786,14.73,2.327,31.332,294.122,122.512,-33.234,100.169,3.287,21.829,287.115,105.877,-22.336,35.342
0609-1-01-479,Strecksprung,30.714,32.119,-4.175,11.216,66.051,72.959,-5.332,26.297,-3.557,8.122,66.734,69.298,-4.164,18.649,0.588,0.299,-4.408,6.289,-14.628,12.304,-4.892,8.232,-4.428,4.995,-15.372,7.762,-5.23,5.327,0.429,0.239,-2.599,4.772,-25.548,6.648,2.612,7.167,-2.641,3.871,-25.301,4.537,2.371,5.254,0.357,0.067,3.603,6.705,-30.563,8.531,2.859,5.673,3.558,6.142,-30.447,7.401,2.876,4.745,20.761,27.157,5.097,20.575,19.137,76.364,-4.298,25.187,4.968,11.937,18.523,69.63,-3.87,14.034
20191007-1159-FRANKFURT_1-01-337,Strecksprung,26.356,31.985,-3.585,11.674,94.234,37.259,-4.237,31.78,-4.064,7.434,92.716,30.149,-4.174,24.534,1.255,0.488,-5.495,10.478,-8.232,11.278,22.745,12.396,-4.977,7.417,-8.115,11.082,22.692,7.292,1.011,0.496,-3.851,3.109,-72.082,14.648,-0.676,9.984,-4.165,2.242,-71.355,14.067,-0.158,7.66,1.024,0.509,-1.409,3.084,-63.083,14.653,-1.357,18.162,-1.342,1.781,-63.357,12.995,-1.328,16.081,25.228,31.932,-6.272,9.4,52.98,83.069,-7.504,29.405,-6.362,6.612,52.508,74.371,-7.513,26.048
0609-1-01-659,Strecksprung,28.023,30.887,-19.776,19.357,47.171,23.139,-0.962,16.468,-19.65,16.385,47.086,19.677,-1.271,13.919,0.414,0.202,13.339,4.391,-2.174,11.624,0.923,7.223,12.918,4.143,-2.087,10.494,0.698,4.495,0.558,0.176,4.705,4.7,-8.144,7.404,-9.446,7.3,4.948,2.879,-7.995,5.334,-9.086,4.377,0.492,0.198,1.141,3.124,0.966,12.036,20.397,10.407,0.88,1.768,0.949,8.279,19.94,10.347,19.108,25.944,7.96,19.908,24.338,32.088,15.748,16.36,7.932,16.445,24.368,22.597,16.04,12.151
20191008-1157-FRANKFURT_1-01-262,3/4 Salto vw A,22.524,29.654,0.799,21.495,-37.213,83.102,-8.104,34.613,0.419,13.847,-37.802,68.426,-9.056,24.246,1.394,0.565,3.767,10.523,-60.05,55.491,17.312,13.771,3.942,7.862,-59.752,54.361,16.059,9.964,1.429,0.461,0.544,4.916,-170.469,12.082,6.134,9.113,0.536,4.396,-171.112,12.929,6.369,7.391,8.53,3.443,11.741,18.448,-355.019,64.879,35.554,17.006,11.817,16.178,-352.505,60.13,34.861,13.79,25.761,30.262,-0.7,20.728,-188.066,216.473,2.497,115.656,-0.612,7.515,-189.623,97.148,2.349,11.517
20191007-1524-FRANKFURT_1-01-280,Fliffis B,50.536,22.399,-148.896,99.575,-579.717,251.369,61.336,138.157,-145.013,78.842,-578.589,204.317,59.304,82.877,43.963,2.975,-76.727,14.428,-668.047,70.266,81.216,46.466,-78.247,13.545,-666.611,51.795,81.143,41.507,31.244,8.904,-120.787,35.829,-432.535,208.14,255.869,118.357,-116.853,36.769,-429.77,200.987,255.479,107.949,21.039,2.921,37.021,55.868,121.624,110.413,406.773,97.585,33.276,41.183,120.354,105.016,403.506,93.002,38.189,28.412,128.612,65.308,365.493,271.391,32.078,173.445,123.308,56.56,385.187,124.67,27.627,101.205
0609-1-01-665,Bauchsprung,25.744,29.88,-3.895,7.765,-16.43,28.94,7.749,16.773,-3.744,4.755,-16.126,25.828,7.36,11.827,0.808,0.301,-3.473,8.916,-54.194,20.363,6.998,11.759,-3.467,7.609,-54.169,19.507,6.467,9.146,1.524,0.544,4.635,12.75,-89.954,16.808,-5.333,21.146,4.206,10.3,-89.552,14.847,-4.59,18.231,2.135,0.859,-9.037,9.64,-59.839,26.136,8.183,33.532,-8.655,6.654,-59.564,24.142,7.198,31.037,26.49,32.197,-20.084,17.711,101.822,81.38,-38.02,48.896,-18.856,12.165,100.078,63.894,-36.32,25.325
0609-1-01-164,Von Bauch in Stand,30.982,37.043,3.973,25.955,-28.208,52.722,2.005,42.268,4.028,16.45,-27.3,37.167,0.275,15.898,1.108,0.455,-11.792,10.345,8.827,6.868,5.415,8.934,-11.97,8.782,8.822,4.141,5.35,5.367,0.899,0.205,12.649,6.694,23.175,6.277,18.36,3.255,12.566,5.906,23.065,5.922,17.97,2.82,1.072,0.478,10.545,5.664,28.09,8.466,-13.605,8.821,10.404,3.725,28.081,7.301,-13.091,7.513,17.456,21.846,4.473,14.463,60.988,89.769,12.841,29.272,4.439,11.197,60.459,79.856,13.028,19.594
20190930-1247-FRANKFURT_2-01-220,Barani C,45.535,38.149,-28.774,57.09,-148.286,169.658,48.201,57.93,-28.516,52.906,-150.011,166.19,48.092,42.049,13.102,5.467,-83.616,13.936,-317.068,201.689,108.868,75.054,-82.355,8.36,-313.126,192.948,108.827,71.926,7.64,3.662,-70.184,75.683,1.618,52.278,155.335,57.149,-71.577,66.294,1.031,30.641,155.323,33.425,4.965,0.376,-79.661,36.089,73.893,25.608,137.282,18.371,-79.736,35.154,73.437,24.891,136.847,17.644,22.471,30.324,-15.26,35.516,162.344,103.892,66.289,57.271,-16.553,24.889,161.291,87.802,66.339,30.406
20191007-1524-FRANKFURT_1-01-233,Doppelsalto B,43.557,34.609,29.303,70.963,148.712,140.003,-66.511,92.633,32.607,64.726,158.721,102.791,-69.416,47.798,34.925,7.059,11.777,23.953,539.107,218.035,-20.19,55.026,11.722,17.695,538.745,203.721,-20.047,35.659,48.497,3.248,102.608,26.013,727.744,38.118,-9.625,36.256,100.635,23.002,726.085,32.653,-10.682,30.529,16.725,8.189,34.17,27.292,338.984,170.68,-26.344,46.163,35.893,26.477,339.973,162.28,-25.548,35.974,29.583,33.413,55.769,40.505,259.037,100.144,-42.711,125.318,54.384,34.013,256.877,73.778,-40.906,96.726
0609-1-01-770,Bauchsprung,30.991,31.789,-5.794,15.23,3.312,57.816,-2.739,13.553,-5.67,12.34,2.337,48.204,-2.716,7.691,0.8,0.474,-5.03,5.137,-58.021,31.139,-4.194,18.444,-5.363,4.517,-58.314,29.302,-4.116,15.243,1.659,0.43,-0.038,12.908,-102.317,33.19,-5.568,14.735,-0.034,11.295,-102.407,30.16,-5.175,11.536,1.402,0.309,3.27,8.371,-52.587,33.226,7.396,9.189,3.129,7.607,-51.691,31.155,7.204,5.076,28.869,34.907,-14.158,19.547,107.066,76.233,-23.632,48.959,-13.939,9.624,105.642,50.21,-22.017,23.584
20191007-1150-FRANKFURT_2-01-152,Rudi,35.329,32.931,-32.362,43.487,-184.742,124.469,90.009,102.459,-32.446,39.303,-179.307,120.56,91.75,88.866,19.045,5.451,-50.133,94.764,-111.804,86.506,528.218,196.756,-47.212,91.401,-110.716,83.18,526.019,176.193,23.835,1.777,222.17,116.53,-32.064,80.615,767.497,92.368,217.709,108.779,-30.04,69.531,766.356,77.043,15.077,2.844,-7.106,42.134,156.018,41.393,344.624,195.571,-4.114,35.148,154.153,38.656,348.036,189.932,20.842,22.117,96.058,48.816,293.567,53.401,57.573,86.91,92.979,39.368,291.141,35.123,57.346,76.894
20190930-1247-FRANKFURT_2-01-200,Fliffis C,54.54,28.643,-41.03,51.486,-380.648,296.888,-8.352,62.097,-36.851,44.425,-380.28,270.304,-5.753,33.982,58.404,9.995,-0.826,48.875,-705.193,63.001,11.862,74.057,-2.966,45.095,-703.595,49.239,11.184,65.653,31.106,16.218,-100.494,94.489,-271.305,324.432,107.226,87.853,-100.561,68.154,-281.992,260.673,112.592,64.27,15.087,1.562,-153.258,47.328,3.269,191.605,274.791,58.575,-151.307,40.854,14.166,141.128,267.956,29.218,23.098,22.87,-67.988,37.01,245.096,77.769,11.15,148.289,-69.765,21.088,241.222,50.955,16.283,127.642
20191007-1159-FRANKFURT_1-01-227,Barani B,37.755,27.2,13.999,15.699,-396.03,155.475,20.938,63.808,13.028,13.595,-393.668,143.499,20.8,56.238,8.187,3.221,-4.662,41.883,-192.762,131.994,121.631,66.379,-3.08,39.631,-193.988,127.461,125.231,65.618,9.91,1.357,56.165,38.197,62.306,76.757,370.52,90.236,55.028,35.659,63.199,74.074,365.356,84.82,7.713,0.259,-9.862,4.532,200.96,25.459,57.423,45.094,-9.116,3.12,200.167,21.416,59.364,45.317,30.13,32.39,-13.036,33.912,209.444,132.488,-11.084,42.298,-12.685,25.418,207.818,117.473,-12.67,25.581
0115-CHARI-05-22,Doppelsalto B,29.578,32.317,-14.42,19.002,141.624,113.038,4.05,25.013,-15.374,15.583,140.313,104.451,2.986,21.974,25.612,9.266,7.973,14.388,377.711,263.323,-8.815,20.681,8.552,8.64,379.049,251.972,-8.999,16.731,45.906,9.831,20.024,16.519,775.92,76.77,-4.147,17.209,19.249,14.098,772.854,70.209,-4.973,10.795,12.692,4.397,-7.39,13.535,266.063,140.1,-13.084,10.966,-6.851,10.836,268.434,134.762,-12.427,6.139,24.818,22.309,-43.804,21.634,255.845,75.846,-21.729,19.694,-43.285,18.585,254.248,66.939,-21.177,17.376
20191003-1152-FRANKFURT_1-01-123,Strecksprung,29.665,32.355,-11.283,13.568,50.564,44.336,-3.034,17.403,-10.998,10.938,51.132,39.345,-2.768,14.14,1.118,0.372,14.701,5.591,-17.59,11.438,-4.13,14.016,14.476,4.586,-18.028,9.819,-4.862,12.377,0.662,0.306,17.22,6.024,-23.158,12.617,-5.929,32.765,17.138,5.313,-23.372,10.743,-5.787,30.766,1.109,0.651,-2.738,10.17,-52.446,19.599,27.178,7.059,-2.063,8.472,-51.907,18.215,27.568,3.769,21.446,26.956,-8.671,30.807,45.703,65.703,6.389,18.767,-9.537,25.79,45.089,61.785,5.446,14.555
20190930-1247-FRANKFURT_2-01-172,Schraubensalto,31.776,36.532,18.482,50.077,203.813,54.542,70.513,41.103,19.798,45.213,203.528,44.359,72.786,31.747,4.937,0.436,179.935,55.431,91.776,21.464,164.97,44.484,179.77,54.119,90.689,22.076,166.03,43.839,9.049,2.098,119.235,115.425,-98.031,50.996,382.008,32.454,118.234,112.818,-96.047,48.278,380.202,31.83,10.231,0.758,-107.422,21.155,88.832,82.052,290.775,65.212,-106.38,19.881,88.23,80.312,290.026,65.003,20.948,25.797,-35.715,34.185,224.069,75.216,73.875,65.327,-36.011,28.591,223.614,58.188,74.981,35.664
20190930-1616-FRANKFURT_1-01-358,Strecksprung,28.72,35.987,-5.781,9.328,74.705,48.125,5.683,32.119,-5.83,8.231,75.179,44.656,5.151,20.046,1.807,0.752,13.413,17.544,-16.114,19.102,22.999,48.177,13.375,14.665,-16.454,14.441,23.25,42.644,0.968,0.344,-17.091,5.794,-37.346,7.154,-5.551,11.477,-16.963,5.294,-37.124,6.317,-5.941,10.725,1.042,0.118,-12.758,10.531,-24.871,6.432,-12.937,4.679,-12.917,9.822,-25.124,5.824,-12.591,4.12,20.383,29.121,-1.606,15.81,2.292,60.012,7.451,15.144,-1.666,13.369,1.648,53.564,7.697,10.847
0609-1-01-278,Bauchsprung,31.337,34.709,-7.149,8.339,14.074,38.399,-3.282,25.043,-6.395,7.173,13.866,28.369,-3.221,21.372,0.5,0.181,-1.139,2.224,-40.99,20.346,-5.605,6.149,-1.394,1.476,-40.933,19.671,-5.531,4.834,0.747,0.234,2.254,7.679,-79.568,12.613,-8.57,7.928,2.481,7.112,-79.369,10.441,-8.503,6.068,1.428,0.461,11.424,9.941,-61.278,19.793,3.411,22.786,11.067,8.207,-61.195,17.561,2.312,18.328,24.943,33.452,-17.944,28.589,65.126,86.825,-11.821,44.208,-16.414,17.851,63.448,67.149,-11.407,18.548
0609-4-01-318,Salto C,33.539,35.859,-10.011,25.37,86.668,135.627,8.241,24.962,-9.121,20.214,90.665,119.318,7.922,18.093,14.161,4.786,1.139,24.423,410.618,126.839,9.936,28.641,0.516,19.407,404.313,114.268,10.925,21.118,4.184,1.206,4.039,7.256,149.393,26.37,16.907,4.135,3.956,6.269,151.669,20.745,16.404,2.747,3.12,0.245,17.568,4.511,120.642,19.256,10.299,7.793,17.246,4.151,120.537,19.28,10.1,7.566,13.216,17.216,12.641,9.565,135.977,102.671,-8.924,18.008,11.989,5.087,131.478,86.406,-8.488,12.818
0827-BK2-02-129,Salto A,25.055,31.167,12.061,19.9,188.621,56.761,-56.014,22.084,12.177,16.773,188.022,44.326,-55.355,16.364,5.292,1.002,-17.3,10.928,191.846,43.951,-20.246,24.416,-17.284,8.062,192.109,39.74,-20.896,18.262,5.868,0.471,15.187,12.271,212.368,10.488,-22.8,12.058,14.951,10.708,212.267,9.588,-22.751,10.133,5.994,0.473,5.577,4.86,165.149,19.339,-36.107,8.637,5.488,4.376,165.026,18.794,-35.929,6.518,24.794,29.281,2.032,13.163,153.709,50.128,-10.331,23.689,1.552,9.639,153.773,32.658,-10.599,19.215
0110-JANEIKE-01-53,Halb ein Triffis C,31.757,29.834,-227.184,169.238,124.986,222.798,-253.803,100.492,-228.59,166.492,121.456,215.03,-248.916,90.735,62.169,12.02,-530.45,56.963,-613.545,129.297,180.991,70.053,-528.015,51.777,-611.534,129.896,176.788,65.338,75.556,4.589,-268.076,120.976,-835.778,59.541,-21.01,117.0,-266.972,119.725,-829.356,61.054,-21.111,114.56,25.39,7.822,133.95,61.308,-117.475,164.715,-377.515,80.446,131.616,51.993,-122.402,166.732,-374.838,62.923,29.137,26.63,-0.094,24.503,240.783,97.809,-107.589,115.961,0.453,18.156,238.981,89.037,-109.933,113.136
20190930-1247-FRANKFURT_2-01-45,Salto A,32.754,34.538,21.205,32.44,195.373,37.382,14.686,46.501,19.548,21.368,195.743,17.498,13.645,32.813,6.768,0.744,7.608,12.087,183.71,29.983,-35.347,20.699,8.41,8.453,184.035,25.006,-34.836,14.942,7.041,0.31,4.922,9.507,199.332,14.616,-22.136,9.458,4.564,7.413,199.417,11.427,-22.445,5.808,7.882,0.363,-20.766,10.015,177.379,19.808,-23.758,20.578,-20.68,9.355,177.957,18.015,-23.668,18.552,26.747,29.853,-10.14,23.985,261.115,47.336,-12.76,49.341,-10.689,16.829,260.362,39.596,-12.881,28.535
