SprungID,Sprungtyp,mean_Acc_N_Fil,std_Acc_N_Fil,mean_Gyro_x_R,std_Gyro_x_R,mean_Gyro_y_R,std_Gyro_y_R,mean_Gyro_z_R,std_Gyro_z_R,mean_Gyro_x_Fil,std_Gyro_x_Fil,mean_Gyro_y_Fil,std_Gyro_y_Fil,mean_Gyro_z_Fil,std_Gyro_z_Fil
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,36.73,3.346,-24.394,29.922,-140.533,205.436,22.573,123.151,-8.583,5.842,-102.767,27.839,21.373,12.939
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,28.962,3.307,-9.708,38.659,-65.823,205.622,36.449,94.468,-11.086,4.844,-116.462,27.2,22.993,9.921
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,24.908,1.79,-14.014,28.826,-205.37,156.869,24.085,82.39,-12.882,5.873,-143.771,20.61,16.268,9.932
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,22.278,1.827,-21.325,24.474,-128.606,137.124,-27.44,67.742,-13.585,4.984,-143.16,17.48,7.038,7.281
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,18.545,1.249,-13.25,11.706,-118.131,65.543,27.457,71.621,-10.621,2.782,-146.792,14.607,13.668,8.655
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,16.548,0.78,-3.504,10.688,-156.092,40.354,33.716,35.124,-6.016,2.933,-164.679,12.718,15.697,4.094
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,16.37,0.367,-0.493,5.357,-181.182,25.875,-5.418,17.814,-2.492,2.41,-189.691,12.651,7.815,3.773
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,16.338,0.338,1.714,4.572,-219.393,18.771,-0.535,12.643,-0.257,2.111,-218.679,14.011,6.072,2.878
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,16.97,0.313,1.741,3.689,-253.706,17.37,8.432,11.707,0.986,1.977,-248.662,12.798,8.645,2.386
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,18.055,0.354,2.825,3.921,-279.219,15.798,15.967,11.984,1.658,1.9,-275.879,11.23,10.831,1.635
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,19.262,0.413,1.537,3.519,-306.817,16.132,8.269,9.585,1.781,1.705,-300.499,9.556,10.976,1.724
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,20.556,0.39,0.445,2.488,-324.882,12.474,10.55,7.04,1.961,1.535,-321.81,8.72,11.826,1.739
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,21.929,0.454,1.288,3.407,-345.815,10.333,11.828,13.438,2.852,1.542,-341.255,7.472,13.059,2.126
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,23.399,0.438,4.286,2.454,-359.821,7.755,12.202,5.515,4.625,1.472,-358.053,6.159,15.403,1.766
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,24.853,0.454,7.236,2.204,-376.567,6.19,17.828,3.034,6.668,1.351,-373.556,5.554,19.772,1.939
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,26.303,0.45,9.07,1.547,-392.068,5.465,22.979,4.138,8.441,1.298,-387.456,4.741,25.42,2.397
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,27.639,0.395,10.111,1.951,-402.901,4.36,30.116,3.968,9.837,1.393,-398.574,4.03,32.44,2.704
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,28.749,0.354,12.204,2.298,-413.303,5.386,36.579,4.707,10.928,1.602,-406.996,3.887,40.839,3.12
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,29.665,0.328,13.226,2.735,-420.137,4.378,48.048,6.282,11.302,1.687,-411.941,3.95,51.546,3.783
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,30.335,0.306,11.556,2.684,-419.321,5.698,63.916,7.033,10.674,1.666,-412.253,3.953,63.985,4.045
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,30.588,0.269,10.351,2.215,-414.354,5.255,77.804,6.112,9.574,1.67,-408.57,4.074,76.606,3.973
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,30.409,0.262,10.16,3.755,-404.209,6.25,91.516,6.024,8.069,2.216,-401.588,4.483,88.659,3.569
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,29.938,0.284,7.876,4.125,-394.144,5.379,105.449,4.847,5.358,2.636,-392.756,4.701,99.065,2.815
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,29.133,0.369,3.055,3.945,-386.355,5.635,111.418,5.806,1.075,2.587,-382.825,5.466,106.094,2.811
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,27.93,0.45,-4.701,3.407,-376.627,6.597,111.317,5.951,-4.26,2.279,-370.84,6.834,110.128,3.925
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,26.482,0.496,-10.734,3.428,-361.41,10.655,110.774,6.561,-9.388,2.062,-355.638,8.861,113.341,4.537
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,24.999,0.492,-16.119,4.034,-341.326,12.072,112.799,7.917,-13.736,2.433,-337.072,10.204,117.934,4.692
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,23.685,0.509,-18.157,3.836,-316.29,13.385,122.032,7.666,-16.774,2.386,-316.329,10.772,125.326,4.255
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,22.603,0.503,-17.774,3.105,-294.622,11.458,132.065,7.782,-18.98,2.348,-295.037,10.532,134.812,4.118
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,21.692,0.447,-21.268,3.275,-276.152,11.436,141.463,6.853,-21.616,2.392,-273.542,10.478,146.142,4.314
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,20.913,0.43,-24.492,3.994,-256.078,11.296,157.954,7.738,-24.488,2.444,-250.635,10.437,160.069,4.693
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,20.23,0.41,-27.674,4.159,-226.927,11.809,173.666,7.276,-27.235,2.412,-225.157,10.847,175.359,4.916
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,19.58,0.435,-28.919,3.803,-197.387,12.935,188.288,8.313,-29.929,2.388,-198.556,10.597,192.016,5.785
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,18.883,0.547,-32.127,4.317,-165.792,11.974,210.343,10.714,-33.228,2.897,-172.365,9.512,210.86,6.53
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,17.997,0.573,-36.302,4.586,-139.524,8.073,237.984,10.597,-37.078,3.313,-150.038,7.357,229.626,6.586
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,16.846,0.657,-39.26,4.417,-127.091,9.013,253.28,11.454,-41.355,3.452,-133.799,6.545,244.163,6.611
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,15.694,0.579,-44.074,5.472,-120.249,8.471,254.289,10.695,-46.834,3.877,-121.465,6.29,253.829,6.568
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,14.944,0.472,-52.779,6.592,-111.658,10.844,256.925,11.79,-53.945,3.934,-109.873,6.369,262.678,6.418
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,14.413,0.459,-66.12,6.634,-100.059,8.655,276.407,12.25,-61.56,4.084,-97.399,5.887,274.268,6.069
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,14.131,0.488,-75.861,7.536,-86.347,11.075,290.302,12.076,-66.762,4.261,-83.353,6.517,285.075,6.144
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,13.872,0.513,-77.009,9.837,-68.967,9.84,295.588,10.901,-66.997,4.771,-67.567,6.117,292.702,5.313
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,13.579,0.468,-66.216,10.074,-51.43,14.447,290.171,15.366,-61.628,4.943,-51.269,6.145,298.924,5.857
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,13.218,0.366,-50.814,9.779,-28.241,12.451,301.637,11.53,-53.416,5.8,-35.43,5.539,309.527,6.148
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,13.2,0.238,-42.935,8.388,-13.233,9.914,331.779,14.204,-46.584,5.245,-23.506,5.091,323.823,5.36
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,13.196,0.281,-41.986,6.23,-13.337,10.997,342.059,10.62,-41.408,4.406,-16.429,4.841,335.205,4.267
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,12.755,0.308,-37.529,6.65,-13.157,7.256,347.011,8.768,-35.977,3.789,-11.503,3.621,342.844,3.534
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,12.287,0.279,-26.039,5.7,-8.59,9.116,352.724,8.275,-30.03,3.439,-5.766,3.926,347.802,2.683
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,11.85,0.256,-21.393,5.377,4.11,7.651,351.18,8.563,-25.962,3.125,1.301,3.928,350.134,2.838
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,11.646,0.211,-21.012,4.499,6.938,8.206,353.894,7.251,-24.512,3.044,7.264,4.473,351.644,3.049
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,11.516,0.213,-25.383,4.93,12.461,7.976,355.273,7.462,-24.903,3.107,13.232,4.844,351.899,3.054
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,11.526,0.313,-27.498,4.273,17.988,8.445,351.689,7.66,-25.083,3.066,20.027,4.787,350.406,3.068
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,11.595,0.223,-24.271,4.465,26.546,6.52,347.301,6.007,-24.226,2.911,27.944,4.17,347.959,3.007
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,11.452,0.162,-22.498,3.872,35.199,6.037,350.061,6.887,-23.222,2.459,36.718,3.304,345.025,3.666
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,11.32,0.191,-24.192,3.408,46.298,5.708,344.053,7.424,-22.599,2.108,46.359,3.345,339.375,4.474
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,11.308,0.159,-22.625,2.966,59.46,5.878,336.31,6.923,-21.267,1.845,55.85,3.617,330.963,4.64
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,11.194,0.109,-20.076,2.762,65.25,4.423,325.425,7.739,-19.069,2.049,63.486,3.017,319.677,4.931
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,10.99,0.166,-15.982,2.957,70.846,3.981,310.128,6.74,-16.294,2.177,69.882,2.787,305.061,5.428
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,10.697,0.157,-12.915,2.699,77.086,4.237,290.103,7.698,-13.587,2.093,75.768,2.801,287.528,5.742
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,10.308,0.137,-10.171,2.417,80.969,3.453,268.957,8.396,-11.286,1.95,81.136,2.815,268.504,6.253
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,10.019,0.15,-7.709,2.082,85.098,3.932,250.518,7.305,-9.673,1.767,86.72,2.696,248.902,6.219
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,9.799,0.127,-7.68,1.941,93.155,3.703,228.22,7.531,-9.21,1.673,92.82,2.535,228.687,6.202
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,9.524,0.104,-9.213,2.08,99.587,3.04,208.008,6.92,-9.623,1.682,98.888,2.462,208.718,6.18
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,9.237,0.086,-10.92,2.264,105.516,3.212,187.251,6.455,-10.301,1.798,104.56,2.369,189.18,5.986
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,9.036,0.084,-11.46,2.097,110.267,2.621,168.605,6.126,-10.747,1.736,109.605,2.242,170.598,5.552
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,8.875,0.084,-11.514,1.91,113.982,2.625,151.29,5.621,-10.751,1.557,114.387,2.23,153.208,5.158
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,8.722,0.087,-10.609,2.122,117.414,3.492,133.849,5.73,-10.305,1.555,119.475,2.464,136.869,4.828
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,8.617,0.085,-9.025,1.666,123.379,3.332,118.38,4.673,-9.73,1.43,125.534,2.644,122.424,4.049
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,8.566,0.081,-8.776,1.94,133.026,4.473,107.169,4.977,-9.454,1.4,132.6,2.801,110.315,3.542
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,8.502,0.08,-9.357,2.149,142.796,4.178,96.259,4.042,-9.497,1.323,139.38,2.563,100.106,2.82
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,8.397,0.101,-10.577,1.554,144.445,4.498,88.239,4.117,-9.514,1.272,144.562,2.306,92.064,2.583
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,8.279,0.11,-10.745,2.075,145.958,4.245,83.918,4.658,-8.849,1.33,149.877,2.718,86.222,2.393
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,8.232,0.109,-8.073,2.241,154.624,5.877,82.921,3.301,-7.164,1.462,157.139,3.43,81.724,2.174
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,8.304,0.096,-4.5,2.461,165.389,4.411,75.847,4.528,-5.004,1.491,165.754,3.605,76.797,2.244
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,8.492,0.137,-2.558,2.504,171.587,5.608,71.336,5.393,-3.064,1.524,175.077,3.777,72.177,2.549
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,8.763,0.13,-2.273,3.066,183.661,5.66,65.71,4.922,-1.41,1.481,186.205,4.277,68.202,2.33
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,9.075,0.139,0.346,2.079,197.303,7.013,66.353,5.166,0.678,1.343,198.894,4.96,65.448,2.203
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,9.416,0.151,2.163,2.474,212.323,7.996,61.716,4.8,3.038,1.334,212.545,5.499,62.572,2.231
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,9.724,0.191,5.518,3.114,227.079,7.038,60.408,4.727,5.76,1.363,226.017,5.295,59.934,2.171
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,10.085,0.199,8.719,2.483,237.716,8.063,59.902,5.961,8.728,1.327,239.408,5.819,56.65,2.978
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,10.348,0.216,11.638,2.592,251.307,8.018,57.129,5.803,11.677,1.461,253.691,6.048,51.077,3.062
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,10.383,0.233,14.585,2.762,270.286,7.539,46.021,5.844,14.532,1.764,269.035,6.186,42.362,3.318
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,10.298,0.21,16.389,3.09,286.242,7.365,34.4,5.636,17.389,1.957,283.916,5.723,31.333,3.865
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,10.151,0.229,20.301,3.042,302.176,6.859,22.338,6.679,20.751,1.906,297.255,5.328,18.324,4.547
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,9.908,0.326,26.229,3.368,316.62,7.793,7.649,9.106,24.143,2.102,307.79,5.673,2.83,5.506
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,10.09,0.574,29.607,5.543,328.644,13.886,-21.185,17.16,26.149,2.826,312.956,6.489,-14.79,6.287
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,12.055,1.129,28.511,7.099,325.795,15.12,-42.496,22.022,26.319,3.319,309.176,6.802,-28.066,7.625
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,16.739,2.04,27.327,6.803,308.087,25.477,-26.713,21.51,25.469,3.136,295.205,7.002,-35.578,7.921
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,24.739,3.054,30.118,6.401,291.988,20.529,-56.789,23.1,23.346,2.878,273.804,8.342,-45.744,6.13
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,36.32,3.948,19.5,7.181,255.215,23.855,-65.263,21.366,18.033,3.3,243.166,12.794,-50.604,5.792
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,49.567,4.066,11.788,8.908,206.455,25.934,-54.277,22.717,11.375,3.108,205.181,14.538,-46.487,6.024
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,61.911,3.452,-2.674,7.226,157.28,19.471,-30.387,18.249,5.133,3.164,166.409,14.185,-38.73,5.662
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,72.066,2.873,-6.684,11.464,137.338,20.211,-41.23,16.357,3.158,3.815,131.555,14.244,-33.832,4.612
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,80.428,2.478,11.057,20.82,71.045,59.882,-19.79,35.917,5.885,4.037,94.923,14.931,-26.615,5.601
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,85.896,1.692,12.008,28.239,9.718,106.687,-40.005,99.094,5.989,3.594,74.212,10.853,-20.317,7.319
generated_Mean_Fliffis aus B,Fliffis aus B,108.956,0.978,-4.102,5.766,-36.84,25.793,-24.134,18.711,-0.105,1.882,-31.173,13.585,-28.03,3.841
generated_Mean_Fliffis aus B,Fliffis aus B,107.782,2.043,4.136,3.132,-79.2,22.906,-39.658,4.988,5.956,2.257,-76.552,14.048,-32.59,3.036
generated_Mean_Fliffis aus B,Fliffis aus B,100.665,3.342,12.293,3.43,-123.692,9.145,-36.983,6.726,13.688,2.521,-118.909,11.769,-32.704,2.976
generated_Mean_Fliffis aus B,Fliffis aus B,88.541,4.26,20.978,3.597,-153.507,9.88,-34.227,7.942,22.548,2.91,-156.975,11.58,-29.536,3.489
generated_Mean_Fliffis aus B,Fliffis aus B,73.317,4.895,32.653,4.818,-183.955,12.186,-27.065,8.161,32.411,3.196,-197.601,13.498,-22.645,3.498
generated_Mean_Fliffis aus B,Fliffis aus B,57.041,4.936,46.924,4.989,-234.704,20.012,-16.994,6.208,41.618,2.716,-248.778,17.706,-11.345,4.916
generated_Mean_Fliffis aus B,Fliffis aus B,41.312,4.596,52.857,3.93,-298.47,22.044,5.203,12.207,47.123,1.995,-312.277,20.836,4.695,6.617
generated_Mean_Fliffis aus B,Fliffis aus B,28.042,3.303,53.616,6.754,-393.876,35.046,24.538,11.308,48.982,3.09,-383.915,21.787,20.796,5.707
generated_Mean_Fliffis aus B,Fliffis aus B,25.526,2.729,55.029,11.86,-468.975,31.437,49.035,20.709,45.847,4.291,-447.893,17.366,32.091,3.901
generated_Mean_Fliffis aus B,Fliffis aus B,31.807,2.553,29.196,9.491,-516.783,43.17,41.041,25.408,36.599,3.605,-497.848,13.249,31.108,6.024
generated_Mean_Fliffis aus B,Fliffis aus B,31.697,2.367,29.715,4.11,-516.301,32.499,16.217,30.756,31.617,2.335,-537.771,13.014,20.517,7.823
generated_Mean_Fliffis aus B,Fliffis aus B,26.827,1.988,30.937,6.264,-627.792,78.408,-4.989,27.613,29.514,1.626,-589.054,15.721,13.442,4.723
generated_Mean_Fliffis aus B,Fliffis aus B,27.557,1.772,28.554,7.748,-611.14,80.638,35.438,35.137,26.567,2.286,-614.319,9.18,20.984,5.73
generated_Mean_Fliffis aus B,Fliffis aus B,30.6,1.432,18.73,5.6,-634.874,54.813,21.997,18.696,22.024,2.205,-637.383,9.581,21.702,3.135
generated_Mean_Fliffis aus B,Fliffis aus B,33.289,0.972,18.76,2.892,-664.356,28.97,16.541,11.69,19.06,1.901,-667.066,9.358,16.942,2.229
generated_Mean_Fliffis aus B,Fliffis aus B,35.438,0.768,17.462,3.627,-713.705,18.198,9.395,6.607,16.627,1.932,-695.943,7.046,13.285,1.84
generated_Mean_Fliffis aus B,Fliffis aus B,37.223,0.478,16.558,3.666,-715.513,12.207,11.137,8.305,13.301,2.241,-713.457,5.275,11.421,1.884
generated_Mean_Fliffis aus B,Fliffis aus B,38.248,0.308,8.935,4.511,-732.147,9.301,7.942,9.335,7.74,2.629,-728.08,4.816,10.785,1.996
generated_Mean_Fliffis aus B,Fliffis aus B,39.039,0.312,1.658,3.295,-742.979,6.926,9.282,7.562,1.465,2.233,-739.826,4.024,12.212,1.53
generated_Mean_Fliffis aus B,Fliffis aus B,39.659,0.276,-3.349,3.474,-754.683,6.321,14.781,7.666,-4.773,1.982,-749.325,4.8,15.145,2.636
generated_Mean_Fliffis aus B,Fliffis aus B,39.939,0.324,-12.723,4.424,-762.377,9.426,25.668,7.576,-11.205,2.029,-755.801,6.033,18.054,2.112
generated_Mean_Fliffis aus B,Fliffis aus B,39.873,0.27,-16.909,4.1,-763.802,10.42,21.886,12.37,-16.214,1.42,-757.757,5.415,16.9,2.915
generated_Mean_Fliffis aus B,Fliffis aus B,39.814,0.217,-22.099,4.526,-760.443,6.315,20.03,15.886,-20.214,1.794,-754.422,3.695,13.079,3.505
generated_Mean_Fliffis aus B,Fliffis aus B,40.044,0.176,-27.395,2.771,-751.439,6.636,2.344,14.953,-23.099,1.65,-745.333,4.655,5.704,3.86
generated_Mean_Fliffis aus B,Fliffis aus B,40.613,0.276,-27.047,4.085,-730.462,11.797,-3.434,14.549,-23.338,1.626,-731.386,5.574,-2.325,3.48
generated_Mean_Fliffis aus B,Fliffis aus B,41.506,0.283,-18.852,3.543,-713.706,7.083,-15.749,14.636,-21.528,1.504,-717.18,3.974,-8.892,2.46
generated_Mean_Fliffis aus B,Fliffis aus B,42.191,0.168,-19.738,3.506,-705.608,4.994,-6.521,10.051,-21.478,1.527,-705.029,3.649,-12.362,1.543
generated_Mean_Fliffis aus B,Fliffis aus B,42.654,0.168,-25.047,2.448,-690.154,7.119,-20.516,9.028,-22.529,1.213,-693.021,4.002,-18.488,2.374
generated_Mean_Fliffis aus B,Fliffis aus B,42.954,0.184,-26.235,2.419,-681.537,5.462,-25.938,5.413,-21.432,1.262,-681.787,4.052,-24.232,1.679
generated_Mean_Fliffis aus B,Fliffis aus B,42.581,0.385,-20.08,3.4,-671.4,5.588,-27.118,6.266,-16.765,1.938,-670.141,5.074,-28.375,2.55
generated_Mean_Fliffis aus B,Fliffis aus B,41.263,0.599,-10.183,4.453,-659.337,8.433,-34.33,6.032,-9.553,2.503,-655.86,6.997,-32.573,2.175
generated_Mean_Fliffis aus B,Fliffis aus B,39.128,0.929,-1.633,3.555,-643.126,12.774,-37.364,8.027,-1.4,2.686,-637.07,9.877,-35.777,2.531
generated_Mean_Fliffis aus B,Fliffis aus B,36.294,1.2,7.193,4.777,-622.958,14.783,-34.201,11.457,6.943,2.496,-610.833,12.833,-38.941,3.083
generated_Mean_Fliffis aus B,Fliffis aus B,33.093,1.089,14.532,4.158,-580.362,16.843,-43.106,7.487,15.061,2.531,-574.713,14.065,-45.326,2.902
generated_Mean_Fliffis aus B,Fliffis aus B,29.956,0.947,23.04,5.557,-535.054,16.632,-54.05,7.129,23.677,2.774,-534.326,14.188,-53.156,2.883
generated_Mean_Fliffis aus B,Fliffis aus B,27.287,0.745,34.894,4.213,-493.772,17.353,-64.202,7.11,32.878,2.722,-493.228,13.983,-59.931,2.505
generated_Mean_Fliffis aus B,Fliffis aus B,25.773,0.391,42.006,5.082,-448.562,14.986,-62.896,8.997,40.437,2.151,-452.459,12.761,-63.117,2.238
generated_Mean_Fliffis aus B,Fliffis aus B,25.662,0.381,45.464,5.863,-413.645,9.199,-63.967,11.552,46.666,2.647,-415.098,11.006,-65.845,3.976
generated_Mean_Fliffis aus B,Fliffis aus B,25.933,0.493,54.83,5.092,-379.532,12.909,-65.764,10.725,53.628,2.518,-380.067,10.69,-71.598,3.882
generated_Mean_Fliffis aus B,Fliffis aus B,25.904,0.642,62.336,5.239,-340.581,12.978,-77.684,10.133,59.697,2.472,-347.037,9.249,-83.482,6.13
generated_Mean_Fliffis aus B,Fliffis aus B,26.405,0.772,67.355,4.913,-317.148,10.784,-102.028,11.029,63.629,2.076,-320.191,7.259,-100.919,7.292
generated_Mean_Fliffis aus B,Fliffis aus B,27.102,0.706,68.017,4.614,-299.007,11.174,-117.526,9.955,64.563,2.011,-297.27,7.779,-119.335,8.295
generated_Mean_Fliffis aus B,Fliffis aus B,27.357,0.664,65.96,4.901,-266.987,13.019,-143.921,11.721,62.476,3.57,-274.724,8.956,-138.619,9.174
generated_Mean_Fliffis aus B,Fliffis aus B,27.269,0.758,56.265,7.709,-249.617,11.316,-162.837,14.501,58.443,4.454,-258.568,8.336,-154.104,8.698
generated_Mean_Fliffis aus B,Fliffis aus B,27.17,0.625,53.81,5.754,-247.545,10.553,-171.343,13.466,56.185,3.732,-250.772,7.608,-163.292,7.415
generated_Mean_Fliffis aus B,Fliffis aus B,26.2,0.617,49.716,5.173,-246.883,14.289,-173.681,11.809,57.584,3.97,-247.415,9.483,-164.968,6.201
generated_Mean_Fliffis aus B,Fliffis aus B,23.931,0.907,58.415,7.203,-246.077,12.687,-159.693,9.427,66.071,6.208,-244.747,8.761,-158.586,5.927
generated_Mean_Fliffis aus B,Fliffis aus B,21.682,0.997,83.48,10.685,-249.474,11.44,-145.794,17.045,81.171,7.928,-240.432,6.657,-150.27,5.878
generated_Mean_Fliffis aus B,Fliffis aus B,20.41,0.909,103.08,9.936,-232.328,14.971,-147.604,16.195,95.803,8.61,-231.214,6.55,-144.13,6.301
generated_Mean_Fliffis aus B,Fliffis aus B,19.596,0.689,107.455,13.487,-218.035,9.351,-131.98,13.089,105.919,10.159,-220.107,6.163,-137.012,6.548
generated_Mean_Fliffis aus B,Fliffis aus B,19.041,0.499,112.502,11.964,-213.29,5.054,-135.145,12.324,114.338,9.767,-210.005,4.776,-131.981,5.518
generated_Mean_Fliffis aus B,Fliffis aus B,18.805,0.543,120.83,9.974,-203.822,10.781,-138.796,11.262,122.604,7.971,-198.69,5.815,-126.464,5.397
generated_Mean_Fliffis aus B,Fliffis aus B,18.394,0.663,128.9,5.723,-182.41,11.368,-114.975,10.713,131.674,5.137,-184.295,6.387,-115.132,5.918
generated_Mean_Fliffis aus B,Fliffis aus B,17.802,0.627,138.137,7.101,-164.646,11.658,-103.767,13.583,142.129,4.738,-169.403,5.25,-101.356,7.232
generated_Mean_Fliffis aus B,Fliffis aus B,17.769,0.625,149.608,5.303,-160.388,8.247,-88.298,7.13,155.086,5.166,-154.877,5.176,-85.682,6.118
generated_Mean_Fliffis aus B,Fliffis aus B,18.569,0.524,168.306,9.641,-139.222,14.41,-79.844,11.232,171.247,6.396,-135.938,8.691,-68.036,6.648
generated_Mean_Fliffis aus B,Fliffis aus B,19.413,0.372,188.176,6.553,-113.632,15.951,-52.17,12.822,188.512,6.375,-113.736,11.011,-42.562,9.2
generated_Mean_Fliffis aus B,Fliffis aus B,19.943,0.301,203.213,7.877,-82.94,12.492,-9.226,14.686,205.571,6.76,-91.644,10.942,-9.694,10.53
generated_Mean_Fliffis aus B,Fliffis aus B,20.248,0.364,221.368,7.977,-68.838,12.885,33.242,11.266,222.885,6.37,-74.594,9.734,22.186,8.706
generated_Mean_Fliffis aus B,Fliffis aus B,20.554,0.36,239.52,7.617,-65.355,14.644,54.435,10.467,239.462,6.264,-61.16,9.271,46.717,6.937
generated_Mean_Fliffis aus B,Fliffis aus B,20.918,0.449,257.295,8.35,-56.754,11.186,70.337,11.386,254.819,6.452,-46.086,8.147,66.247,5.784
generated_Mean_Fliffis aus B,Fliffis aus B,21.125,0.519,270.388,8.958,-31.376,13.239,87.548,7.504,268.438,7.231,-25.193,8.594,83.925,5.017
generated_Mean_Fliffis aus B,Fliffis aus B,21.079,0.365,284.626,7.449,4.476,14.04,104.502,7.414,280.514,6.017,-1.097,7.99,98.794,4.197
generated_Mean_Fliffis aus B,Fliffis aus B,20.661,0.292,298.262,5.86,21.67,8.832,115.785,7.565,289.499,5.032,19.227,7.363,110.016,3.322
generated_Mean_Fliffis aus B,Fliffis aus B,20.13,0.37,304.117,5.833,29.28,7.705,122.972,5.094,293.287,4.147,38.466,7.371,117.759,3.327
generated_Mean_Fliffis aus B,Fliffis aus B,19.889,0.362,301.228,6.532,49.524,12.042,130.881,4.594,289.906,4.947,62.611,8.636,122.241,3.486
