SprungID,Sprungtyp,Acc_N_Fil,Gyro_x_R,Gyro_y_R,Gyro_z_R,Gyro_x_Fil,Gyro_y_Fil,Gyro_z_Fil
generated_Mean_Voll- ein 1 3/4 Salto vw C,Voll- ein 1 3/4 Salto vw C,18.853,90.28,-344.64,46.92,97.278,-354.448,49.085
generated_Mean_Voll- ein 1 3/4 Salto vw C,Voll- ein 1 3/4 Salto vw C,17.968,87.28,-350.747,60.093,85.69,-347.042,51.977
generated_Mean_Voll- ein 1 3/4 Salto vw C,Voll- ein 1 3/4 Salto vw C,17.111,74.733,-338.053,53.387,73.577,-337.443,51.565
generated_Mean_Voll- ein 1 3/4 Salto vw C,Voll- ein 1 3/4 Salto vw C,16.302,56.973,-324.693,48.32,61.097,-328.505,49.958
generated_Mean_Voll- ein 1 3/4 Salto vw C,Voll- ein 1 3/4 Salto vw C,15.222,49.72,-321.653,48.0,51.207,-323.065,49.302
generated_Mean_Voll- ein 1 3/4 Salto vw C,Voll- ein 1 3/4 Salto vw C,14.514,41.347,-327.387,49.253,42.875,-317.493,50.29
generated_Mean_Voll- ein 1 3/4 Salto vw C,Voll- ein 1 3/4 Salto vw C,14.548,35.467,-313.133,57.813,35.953,-305.432,51.277
generated_Mean_Voll- ein 1 3/4 Salto vw C,Voll- ein 1 3/4 Salto vw C,14.692,29.533,-289.587,44.147,29.202,-284.9,47.638
generated_Mean_Voll- ein 1 3/4 Salto vw C,Voll- ein 1 3/4 Salto vw C,14.197,21.12,-255.533,43.627,22.478,-261.015,45.02
generated_Mean_Voll- ein 1 3/4 Salto vw C,Voll- ein 1 3/4 Salto vw C,13.075,17.027,-225.293,46.053,16.922,-242.285,43.662
generated_Mean_Voll- ein 1 3/4 Salto vw C,Voll- ein 1 3/4 Salto vw C,12.183,13.027,-232.293,42.213,11.38,-236.76,40.793
generated_Mean_Voll- ein 1 3/4 Salto vw C,Voll- ein 1 3/4 Salto vw C,11.78,2.067,-242.467,34.453,4.853,-235.81,37.115
generated_Mean_Voll- ein 1 3/4 Salto vw C,Voll- ein 1 3/4 Salto vw C,11.493,-5.427,-235.507,35.867,0.713,-229.872,35.727
generated_Mean_Voll- ein 1 3/4 Salto vw C,Voll- ein 1 3/4 Salto vw C,10.877,-1.773,-214.4,39.053,1.142,-220.728,34.637
generated_Mean_Voll- ein 1 3/4 Salto vw C,Voll- ein 1 3/4 Salto vw C,9.594,3.44,-206.707,27.987,4.353,-216.148,30.407
generated_Mean_Voll- ein 1 3/4 Salto vw C,Voll- ein 1 3/4 Salto vw C,8.343,9.413,-214.307,23.84,8.333,-219.18,27.38
generated_Mean_Voll- ein 1 3/4 Salto vw C,Voll- ein 1 3/4 Salto vw C,7.919,13.133,-215.08,24.0,10.865,-228.06,26.688
generated_Mean_Voll- ein 1 3/4 Salto vw C,Voll- ein 1 3/4 Salto vw C,8.976,10.92,-219.973,25.653,11.823,-248.057,28.498
generated_Mean_Voll- ein 1 3/4 Salto vw C,Voll- ein 1 3/4 Salto vw C,13.471,8.44,-536.627,-54.12,12.915,-279.593,24.31
generated_Mean_Voll- ein 1 3/4 Salto vw C,Voll- ein 1 3/4 Salto vw C,20.075,14.493,-105.44,24.467,10.655,-192.398,20.277
generated_Mean_Voll- ein 1 3/4 Salto vw C,Voll- ein 1 3/4 Salto vw C,23.87,30.28,106.307,-64.92,9.113,-162.528,12.38
generated_Mean_Voll- ein 1 3/4 Salto vw C,Voll- ein 1 3/4 Salto vw C,26.941,-9.907,-279.44,-4.813,-1.01,-202.523,-3.253
generated_Mean_Voll- ein 1 3/4 Salto vw C,Voll- ein 1 3/4 Salto vw C,31.43,-4.947,-199.28,-17.92,-2.503,-190.548,-13.337
generated_Mean_Voll- ein 1 3/4 Salto vw C,Voll- ein 1 3/4 Salto vw C,37.566,5.107,-171.787,-14.0,-0.885,-162.81,-18.322
generated_Mean_Voll- ein 1 3/4 Salto vw C,Voll- ein 1 3/4 Salto vw C,46.3,-13.0,-122.44,-35.667,-1.633,-129.898,-24.333
generated_Mean_Voll- ein 1 3/4 Salto vw C,Voll- ein 1 3/4 Salto vw C,56.078,8.893,-107.04,-30.533,2.183,-101.702,-22.272
generated_Mean_Voll- ein 1 3/4 Salto vw C,Voll- ein 1 3/4 Salto vw C,65.064,4.12,-81.213,-13.587,3.295,-71.075,-12.995
generated_Mean_Voll- ein 1 3/4 Salto vw C,Voll- ein 1 3/4 Salto vw C,74.803,4.333,-33.493,0.827,4.013,-30.695,-3.405
generated_Mean_Voll- ein 1 3/4 Salto vw C,Voll- ein 1 3/4 Salto vw C,84.992,5.76,40.547,1.333,4.607,10.523,3.537
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,94.786,-14.944,-15.024,-45.888,-7.702,-6.106,-51.47
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,100.077,-0.064,-39.296,-61.328,0.736,-41.916,-48.016
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,100.345,12.144,-80.944,-46.656,12.282,-76.308,-37.028
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,93.62,27.92,-106.88,-22.096,23.46,-106.144,-19.538
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,82.899,36.24,-130.528,7.248,30.74,-136.114,-1.246
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,69.463,39.312,-156.32,10.896,33.082,-171.326,11.672
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,53.86,36.336,-209.088,23.408,29.512,-221.386,23.452
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,37.814,20.544,-289.408,40.608,20.608,-280.528,34.728
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,22.619,8.128,-358.096,52.032,11.05,-333.92,40.578
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,13.203,0.064,-388.416,37.824,4.072,-364.696,37.144
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,9.208,1.792,-379.616,26.352,-0.066,-375.704,29.546
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,9.369,-2.656,-371.872,22.8,-4.46,-380.574,20.852
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,10.595,-14.24,-383.184,14.96,-10.16,-390.688,11.344
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,13.025,-20.304,-400.784,-3.536,-13.298,-408.692,-1.516
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,16.276,-14.64,-436.864,-19.44,-9.59,-433.242,-12.952
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,19.213,-1.936,-459.52,-26.048,-1.24,-455.86,-19.462
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,21.8,9.952,-464.672,-26.848,7.776,-476.822,-20.556
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,24.453,18.656,-497.328,-14.752,14.886,-505.834,-17.084
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,27.327,20.896,-543.264,-12.608,18.796,-543.83,-14.608
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,30.281,20.928,-583.968,-16.368,20.714,-582.054,-13.178
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,33.52,22.432,-621.68,-9.792,22.54,-617.974,-9.29
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,36.359,24.272,-660.064,1.104,24.562,-649.4,-6.34
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,39.046,25.824,-688.368,-12.928,26.864,-672.428,-8.004
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,41.706,31.024,-696.016,-18.272,29.942,-682.57,-5.746
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,43.904,36.272,-695.04,10.224,32.042,-680.466,5.62
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,45.875,29.344,-670.784,45.36,31.078,-666.826,14.208
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,47.616,27.216,-631.904,-10.896,31.268,-652.28,5.484
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,48.681,35.984,-639.536,1.216,33.892,-656.198,4.872
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,49.556,36.272,-671.456,7.808,35.276,-675.646,8.826
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,50.036,37.136,-704.688,9.104,35.532,-697.054,13.81
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,50.218,34.464,-721.424,21.872,34.644,-711.908,22.414
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,50.125,32.752,-726.832,33.232,33.758,-718.728,32.486
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,49.51,35.632,-727.2,39.968,33.274,-718.29,42.056
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,47.783,35.04,-725.904,57.28,30.524,-708.822,52.302
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,44.503,26.064,-710.848,67.008,23.354,-682.948,56.934
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,39.831,13.136,-654.336,56.368,13.338,-631.51,52.396
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,34.238,0.176,-580.624,47.184,3.778,-559.942,42.846
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,29.097,-6.992,-477.424,32.288,-2.722,-472.89,28.596
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,24.644,-7.152,-371.312,5.936,-6.128,-377.9,11.674
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,21.412,-7.888,-279.456,-6.464,-8.37,-290.366,-1.208
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,19.223,-11.2,-201.072,-15.792,-11.104,-212.522,-8.864
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,17.693,-16.416,-128.672,-12.704,-13.63,-146.244,-10.554
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,16.311,-15.616,-75.712,-5.648,-14.1,-96.368,-10.746
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,14.855,-13.424,-51.776,-10.16,-13.348,-63.52,-14.488
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,13.771,-10.08,-33.584,-24.592,-13.012,-43.372,-20.614
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,13.152,-13.84,-21.904,-25.696,-14.896,-31.67,-25.792
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,12.866,-21.2,-29.824,-36.288,-17.672,-27.426,-29.884
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,13.364,-19.584,-19.52,-26.352,-17.874,-22.848,-28.686
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,13.18,-16.912,-20.48,-34.624,-15.734,-20.226,-29.466
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,11.139,-14.656,-3.536,-28.416,-12.12,-21.714,-28.378
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,8.453,0.416,-17.184,-27.936,-7.04,-37.644,-25.746
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,6.572,-5.424,-70.256,-29.744,-5.334,-69.704,-21.648
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,5.079,-7.664,-97.424,-6.32,-4.454,-104.5,-16.778
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,3.591,-2.32,-134.752,-24.912,-1.56,-145.31,-17.388
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,3.329,4.48,-192.496,-14.752,1.832,-193.84,-13.152
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,3.905,4.32,-269.616,-4.96,3.294,-241.65,-7.178
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,4.361,2.128,-291.616,-4.096,3.678,-267.314,-1.976
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,5.303,9.072,-275.648,6.368,4.332,-271.016,2.916
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,4.431,1.392,-262.112,3.456,2.608,-271.086,4.562
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,3.536,-1.184,-272.992,2.56,1.798,-278.366,6.772
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,3.424,2.816,-300.976,14.704,3.388,-289.312,12.18
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,4.095,7.264,-295.008,23.04,5.522,-292.214,15.182
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,4.595,8.672,-287.616,13.824,6.046,-291.794,11.93
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,4.522,5.792,-287.744,3.904,4.474,-294.696,6.546
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,4.416,0.912,-298.448,2.496,1.886,-303.562,2.934
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,4.454,-1.664,-318.624,0.208,0.128,-316.426,-0.514
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,4.817,-1.856,-329.072,-5.056,0.242,-328.724,-4.872
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,5.371,0.64,-340.368,-9.728,2.106,-339.628,-9.032
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,6.08,4.112,-350.592,-13.248,4.986,-349.76,-12.054
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,6.861,7.792,-358.528,-16.064,8.474,-359.16,-13.734
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,7.584,13.76,-370.944,-16.992,12.31,-368.856,-13.222
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,8.31,16.544,-377.696,-10.4,14.998,-376.87,-9.732
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,9.175,17.088,-385.568,-2.88,16.35,-384.38,-5.446
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,10.006,18.448,-396.72,-2.4,16.84,-390.468,-3.212
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,10.591,17.872,-396.336,-3.904,16.044,-391.428,-2.046
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,11.031,14.032,-388.8,-0.064,13.528,-387.89,0.12
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,11.4,10.72,-384.128,3.6,10.52,-382.812,2.674
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,11.647,7.344,-379.072,4.256,7.482,-377.41,5.238
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,11.692,3.312,-370.688,9.408,4.42,-371.472,8.486
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,11.527,1.568,-364.912,11.168,2.046,-366.38,11.51
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,11.316,-0.032,-361.792,17.296,0.26,-362.64,13.808
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,10.947,-3.04,-361.424,14.944,-1.164,-358.76,13.756
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,10.245,-1.984,-352.096,11.248,-1.09,-353.864,12.888
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,9.441,0.096,-348.384,12.896,0.012,-350.094,13.422
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,8.879,2.224,-343.424,19.312,1.208,-347.956,14.6
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,8.533,2.752,-346.432,16.592,1.794,-349.428,11.848
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,8.343,0.976,-352.688,1.376,1.596,-353.738,5.194
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,8.789,2.096,-359.328,-4.848,1.59,-358.682,1.39
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,11.005,1.936,-365.968,-5.408,1.246,-362.556,3.562
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,16.771,20.0,-142.56,139.312,-1.23,-364.128,8.426
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,21.089,-0.24,-71.504,92.656,-11.616,-310.594,-10.746
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,24.821,-36.496,-170.512,-40.448,-22.566,-271.954,-27.414
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,25.982,-52.608,-322.0,-94.336,-29.356,-283.11,-46.532
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,28.929,-34.64,-287.696,-63.424,-23.366,-271.668,-46.448
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,33.86,-13.824,-270.544,-40.064,-5.918,-239.158,-31.404
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,43.254,34.224,-191.488,-5.584,14.628,-178.45,-10.28
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,56.56,23.648,-103.664,9.04,21.766,-108.574,9.876
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,71.526,35.28,-25.472,50.08,23.204,-40.752,28.274
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,83.428,19.44,60.992,43.312,15.684,12.676,29.278
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,90.496,-4.528,63.712,20.4,6.162,22.758,17.528
generated_Mean_Triffis B,Triffis B,119.513,-3.728,85.28,-17.792,-8.292,66.414,-19.34
generated_Mean_Triffis B,Triffis B,119.594,-22.864,26.368,-34.352,-23.926,17.256,-21.346
generated_Mean_Triffis B,Triffis B,112.241,-42.192,-21.216,-26.56,-40.174,-40.348,-14.75
generated_Mean_Triffis B,Triffis B,99.297,-53.968,-71.728,10.192,-54.704,-114.164,-0.24
generated_Mean_Triffis B,Triffis B,80.261,-64.64,-207.744,28.064,-70.728,-229.788,8.354
generated_Mean_Triffis B,Triffis B,58.768,-86.288,-373.424,-8.32,-90.198,-363.222,4.746
generated_Mean_Triffis B,Triffis B,36.92,-128.864,-526.896,33.84,-112.95,-489.542,2.364
generated_Mean_Triffis B,Triffis B,27.559,-160.912,-637.712,-59.664,-121.976,-584.194,-21.414
generated_Mean_Triffis B,Triffis B,30.711,-96.672,-640.496,-27.76,-104.814,-634.282,-26.48
generated_Mean_Triffis B,Triffis B,35.176,-71.296,-680.208,-41.664,-90.15,-669.108,-16.708
generated_Mean_Triffis B,Triffis B,38.297,-77.36,-689.296,-2.592,-89.57,-701.552,8.156
generated_Mean_Triffis B,Triffis B,41.507,-95.584,-746.032,49.872,-99.15,-742.134,37.336
generated_Mean_Triffis B,Triffis B,45.796,-116.768,-788.608,72.624,-111.632,-778.864,55.99
generated_Mean_Triffis B,Triffis B,50.186,-124.208,-821.712,63.456,-121.01,-806.756,61.842
generated_Mean_Triffis B,Triffis B,53.345,-123.808,-830.016,56.224,-127.13,-821.714,65.43
generated_Mean_Triffis B,Triffis B,54.968,-130.976,-829.424,68.928,-135.418,-829.368,76.446
generated_Mean_Triffis B,Triffis B,55.047,-149.952,-844.592,101.984,-145.716,-834.646,92.088
generated_Mean_Triffis B,Triffis B,53.946,-153.36,-847.44,107.664,-153.48,-831.388,101.624
generated_Mean_Triffis B,Triffis B,52.524,-170.08,-826.432,119.088,-159.698,-814.604,105.02
generated_Mean_Triffis B,Triffis B,52.542,-157.152,-805.776,111.024,-159.062,-788.074,99.338
generated_Mean_Triffis B,Triffis B,53.662,-147.872,-748.64,71.728,-160.232,-750.462,88.18
generated_Mean_Triffis B,Triffis B,54.252,-168.0,-707.664,77.824,-170.476,-710.144,90.41
generated_Mean_Triffis B,Triffis B,54.527,-183.056,-643.36,117.872,-183.544,-671.86,105.526
generated_Mean_Triffis B,Triffis B,55.432,-193.168,-627.408,145.616,-197.362,-656.718,113.0
generated_Mean_Triffis B,Triffis B,56.569,-215.888,-657.28,103.184,-213.9,-666.384,100.678
generated_Mean_Triffis B,Triffis B,56.653,-232.528,-690.704,75.312,-229.432,-685.152,85.024
generated_Mean_Triffis B,Triffis B,55.663,-242.352,-703.136,66.0,-242.512,-700.118,74.75
generated_Mean_Triffis B,Triffis B,55.18,-261.312,-715.984,63.712,-255.806,-712.084,69.384
generated_Mean_Triffis B,Triffis B,55.147,-267.28,-723.104,68.0,-266.062,-721.194,67.316
generated_Mean_Triffis B,Triffis B,55.246,-275.328,-723.376,71.472,-274.56,-727.924,66.064
generated_Mean_Triffis B,Triffis B,55.476,-282.48,-735.936,70.144,-283.272,-735.936,63.212
generated_Mean_Triffis B,Triffis B,55.348,-293.152,-748.976,64.56,-293.068,-744.284,57.986
generated_Mean_Triffis B,Triffis B,55.268,-304.816,-753.792,47.248,-301.766,-749.732,50.366
generated_Mean_Triffis B,Triffis B,55.138,-309.84,-754.368,43.888,-307.868,-752.272,44.832
generated_Mean_Triffis B,Triffis B,55.22,-312.8,-752.0,46.496,-313.002,-753.356,41.094
generated_Mean_Triffis B,Triffis B,55.164,-317.392,-754.368,33.44,-318.336,-755.536,35.712
generated_Mean_Triffis B,Triffis B,55.142,-324.576,-761.744,26.016,-324.09,-759.866,29.842
generated_Mean_Triffis B,Triffis B,55.146,-331.68,-770.592,24.256,-328.774,-762.992,24.904
generated_Mean_Triffis B,Triffis B,55.158,-330.848,-760.112,17.744,-331.042,-761.292,21.106
generated_Mean_Triffis B,Triffis B,55.304,-330.496,-756.144,24.944,-333.536,-760.304,18.944
generated_Mean_Triffis B,Triffis B,55.473,-339.424,-763.12,15.968,-338.114,-762.022,13.83
generated_Mean_Triffis B,Triffis B,55.454,-343.6,-765.664,3.952,-341.942,-762.898,6.526
generated_Mean_Triffis B,Triffis B,55.313,-345.36,-759.504,0.704,-344.11,-761.85,0.338
generated_Mean_Triffis B,Triffis B,55.285,-344.944,-761.008,-3.84,-344.906,-762.102,-5.936
generated_Mean_Triffis B,Triffis B,55.214,-347.568,-762.816,-10.752,-345.18,-763.548,-14.174
generated_Mean_Triffis B,Triffis B,55.295,-345.824,-763.056,-25.008,-344.076,-765.792,-24.79
generated_Mean_Triffis B,Triffis B,55.34,-341.44,-768.864,-36.176,-341.276,-769.498,-35.624
generated_Mean_Triffis B,Triffis B,55.255,-339.76,-775.328,-45.376,-337.488,-773.734,-46.75
generated_Mean_Triffis B,Triffis B,55.174,-333.872,-774.752,-56.96,-331.694,-777.914,-58.142
generated_Mean_Triffis B,Triffis B,55.177,-326.288,-781.952,-70.272,-323.816,-784.404,-69.902
generated_Mean_Triffis B,Triffis B,55.169,-317.76,-792.976,-83.76,-314.332,-792.976,-81.622
generated_Mean_Triffis B,Triffis B,54.909,-306.32,-804.56,-92.096,-301.4,-801.368,-92.446
generated_Mean_Triffis B,Triffis B,54.256,-286.368,-809.984,-102.368,-284.318,-807.026,-103.486
generated_Mean_Triffis B,Triffis B,52.781,-269.44,-819.344,-117.168,-265.212,-809.194,-115.196
generated_Mean_Triffis B,Triffis B,49.918,-254.128,-826.864,-125.6,-241.328,-801.874,-125.976
generated_Mean_Triffis B,Triffis B,45.649,-224.656,-820.096,-134.144,-206.19,-770.864,-136.788
generated_Mean_Triffis B,Triffis B,40.022,-158.896,-737.184,-158.688,-157.38,-701.1,-149.282
generated_Mean_Triffis B,Triffis B,33.542,-102.016,-594.976,-166.288,-108.478,-605.862,-155.974
generated_Mean_Triffis B,Triffis B,27.318,-56.944,-505.312,-152.848,-63.37,-513.088,-151.226
generated_Mean_Triffis B,Triffis B,22.93,-16.096,-410.72,-121.76,-23.338,-431.598,-142.776
generated_Mean_Triffis B,Triffis B,21.241,22.08,-348.496,-130.192,8.046,-368.232,-148.674
generated_Mean_Triffis B,Triffis B,21.438,38.464,-302.672,-160.848,28.718,-321.792,-174.102
generated_Mean_Triffis B,Triffis B,23.228,49.712,-280.4,-208.496,39.442,-292.518,-211.684
generated_Mean_Triffis B,Triffis B,25.426,48.736,-271.488,-236.896,39.49,-275.386,-252.528
generated_Mean_Triffis B,Triffis B,27.485,43.056,-245.648,-307.024,28.876,-262.218,-305.46
generated_Mean_Triffis B,Triffis B,28.883,4.416,-266.576,-375.136,6.564,-258.622,-357.048
generated_Mean_Triffis B,Triffis B,29.129,-20.896,-257.008,-377.968,-11.876,-252.97,-393.044
generated_Mean_Triffis B,Triffis B,28.858,-33.712,-247.824,-450.176,-23.266,-241.676,-437.584
generated_Mean_Triffis B,Triffis B,29.51,-45.904,-249.328,-492.208,-23.998,-217.558,-472.382
generated_Mean_Triffis B,Triffis B,29.284,-27.168,-164.032,-501.456,-4.476,-171.34,-487.542
generated_Mean_Triffis B,Triffis B,27.195,41.664,-135.456,-507.808,31.574,-124.01,-495.026
generated_Mean_Triffis B,Triffis B,25.451,69.136,-41.696,-487.664,61.378,-75.714,-496.89
generated_Mean_Triffis B,Triffis B,24.378,92.304,-50.192,-514.256,83.144,-44.92,-496.85
generated_Mean_Triffis B,Triffis B,24.91,103.072,-5.84,-498.96,98.36,-11.082,-484.394
generated_Mean_Triffis B,Triffis B,23.636,111.344,25.536,-462.496,109.83,20.582,-460.356
generated_Mean_Triffis B,Triffis B,21.936,120.976,46.976,-439.792,118.456,45.536,-433.374
generated_Mean_Triffis B,Triffis B,20.205,129.216,74.784,-384.672,125.152,68.804,-401.914
generated_Mean_Triffis B,Triffis B,19.286,138.768,87.136,-387.824,127.966,87.34,-379.66
generated_Mean_Triffis B,Triffis B,18.822,129.056,103.76,-351.44,121.966,105.212,-354.498
generated_Mean_Triffis B,Triffis B,18.474,107.472,127.792,-331.392,110.098,123.252,-326.29
generated_Mean_Triffis B,Triffis B,17.989,94.064,149.264,-288.48,100.398,137.42,-295.138
generated_Mean_Triffis B,Triffis B,17.651,98.384,132.336,-257.072,94.88,144.072,-269.978
generated_Mean_Triffis B,Triffis B,18.599,90.272,140.48,-251.472,86.65,156.972,-253.804
generated_Mean_Triffis B,Triffis B,20.263,74.592,190.704,-245.84,74.858,180.332,-239.174
generated_Mean_Triffis B,Triffis B,21.18,64.864,188.432,-224.336,63.322,196.472,-218.212
generated_Mean_Triffis B,Triffis B,21.324,43.584,208.72,-204.192,51.808,214.09,-188.512
generated_Mean_Triffis B,Triffis B,21.256,43.136,249.504,-147.648,46.938,234.53,-154.49
generated_Mean_Triffis B,Triffis B,21.833,44.704,240.592,-141.392,45.582,249.9,-126.338
generated_Mean_Triffis B,Triffis B,23.09,39.632,272.752,-84.912,44.382,272.596,-90.956
generated_Mean_Triffis B,Triffis B,22.668,42.736,284.368,-50.416,46.208,296.76,-64.278
generated_Mean_Triffis B,Triffis B,22.179,47.024,336.88,-51.824,51.644,330.584,-47.582
generated_Mean_Triffis B,Triffis B,20.874,51.568,368.624,-6.48,63.044,362.498,-31.576
generated_Mean_Triffis B,Triffis B,19.095,84.816,391.296,-29.808,81.986,389.458,-32.55
generated_Mean_Triffis B,Triffis B,17.742,103.6,428.096,-32.352,98.4,411.596,-40.066
generated_Mean_Triffis B,Triffis B,18.126,110.96,426.368,-59.12,109.482,419.598,-53.64
generated_Mean_Triffis B,Triffis B,24.558,123.696,451.504,-66.176,116.658,417.104,-63.898
generated_Mean_Triffis B,Triffis B,38.74,129.84,407.984,-106.896,118.122,393.67,-65.01
generated_Mean_Triffis B,Triffis B,55.718,104.016,398.592,-53.312,111.418,353.748,-40.09
generated_Mean_Triffis B,Triffis B,72.424,100.288,321.552,35.872,109.856,276.362,-8.3
generated_Mean_Triffis B,Triffis B,91.642,139.792,111.888,37.552,111.5,173.228,-5.304
generated_Mean_Bauchsprung,Bauchsprung,83.24,11.899,76.285,10.834,10.969,80.867,10.364
