SprungID,Sprungtyp,0_mean_Acc_N_Fil,0_std_Acc_N_Fil,0_mean_Gyro_x_R,0_std_Gyro_x_R,0_mean_Gyro_y_R,0_std_Gyro_y_R,0_mean_Gyro_z_R,0_std_Gyro_z_R,0_mean_Gyro_x_Fil,0_std_Gyro_x_Fil,0_mean_Gyro_y_Fil,0_std_Gyro_y_Fil,0_mean_Gyro_z_Fil,0_std_Gyro_z_Fil,25_mean_Acc_N_Fil,25_std_Acc_N_Fil,25_mean_Gyro_x_R,25_std_Gyro_x_R,25_mean_Gyro_y_R,25_std_Gyro_y_R,25_mean_Gyro_z_R,25_std_Gyro_z_R,25_mean_Gyro_x_Fil,25_std_Gyro_x_Fil,25_mean_Gyro_y_Fil,25_std_Gyro_y_Fil,25_mean_Gyro_z_Fil,25_std_Gyro_z_Fil,50_mean_Acc_N_Fil,50_std_Acc_N_Fil,50_mean_Gyro_x_R,50_std_Gyro_x_R,50_mean_Gyro_y_R,50_std_Gyro_y_R,50_mean_Gyro_z_R,50_std_Gyro_z_R,50_mean_Gyro_x_Fil,50_std_Gyro_x_Fil,50_mean_Gyro_y_Fil,50_std_Gyro_y_Fil,50_mean_Gyro_z_Fil,50_std_Gyro_z_Fil,75_mean_Acc_N_Fil,75_std_Acc_N_Fil,75_mean_Gyro_x_R,75_std_Gyro_x_R,75_mean_Gyro_y_R,75_std_Gyro_y_R,75_mean_Gyro_z_R,75_std_Gyro_z_R,75_mean_Gyro_x_Fil,75_std_Gyro_x_Fil,75_mean_Gyro_y_Fil,75_std_Gyro_y_Fil,75_mean_Gyro_z_Fil,75_std_Gyro_z_Fil
20191001-1202-FRANKFURT_2-01-138,Strecksprung,28.136,32.824,6.812,11.976,-65.699,65.719,7.744,56.019,5.739,8.071,-65.568,57.985,1.896,13.562,0.958,0.232,-8.105,8.384,25.531,7.433,9.357,10.932,-8.137,7.403,24.727,4.693,9.322,6.379,1.003,0.417,-12.996,19.027,28.264,17.591,9.317,22.592,-12.859,17.749,28.606,16.02,9.415,19.637,13.583,20.549,18.05,19.209,17.532,80.503,0.792,64.853,18.084,11.441,19.386,52.142,1.649,19.331
20191001-1202-FRANKFURT_2-01-141,Salto A,28.289,29.662,-10.25,20.567,-194.212,93.683,9.138,56.989,-9.788,13.7,-191.729,70.335,6.056,24.373,7.925,0.815,-5.032,9.345,-207.632,35.56,-18.987,13.54,-5.705,7.499,-207.252,29.051,-19.237,7.908,9.111,1.208,-23.221,8.085,-199.844,43.294,-7.654,11.608,-22.962,5.988,-200.294,41.076,-8.05,10.543,20.416,20.711,-14.873,17.539,-265.339,68.178,-50.237,149.191,-14.918,8.571,-261.097,21.219,-44.301,19.415
20191001-1202-FRANKFURT_2-01-142,Salto A,27.273,28.53,-2.551,27.301,-205.489,158.6,4.904,79.454,-2.594,17.693,-210.257,115.789,-2.167,36.92,9.025,0.916,-4.772,6.473,-231.361,39.221,-25.467,28.394,-4.671,4.388,-230.454,33.23,-23.995,22.259,8.772,0.378,-7.155,18.765,-203.007,18.908,0.292,20.808,-7.307,17.726,-203.432,17.523,0.326,18.5,21.739,24.526,-28.602,23.011,-248.961,89.94,-39.001,159.745,-28.491,9.364,-248.399,46.762,-31.124,33.977
20191001-1202-FRANKFURT_2-01-143,Salto A,26.441,27.325,-5.331,43.473,-187.071,167.367,25.467,115.731,-4.991,27.944,-189.923,119.997,14.154,53.266,8.785,0.843,-6.579,8.975,-218.941,52.349,-9.902,26.043,-7.049,6.965,-218.354,47.272,-9.536,21.411,8.195,0.276,-21.163,10.129,-195.465,12.068,-2.702,17.676,-20.884,9.444,-195.665,11.103,-2.103,15.916,20.939,24.263,-14.019,26.551,-262.134,121.589,-26.451,125.696,-14.681,18.144,-258.5,57.92,-23.481,31.902
20191001-1202-FRANKFURT_2-01-154,Salto A,28.238,30.02,-7.311,21.043,-209.757,76.932,8.518,42.468,-7.642,16.984,-206.093,67.409,7.175,28.177,8.745,0.869,-9.809,19.069,-211.854,59.246,-15.118,22.892,-9.43,14.287,-212.29,52.966,-15.764,14.625,8.472,0.393,-16.122,12.334,-218.936,55.2,-1.865,8.393,-16.313,10.182,-218.965,50.558,-1.781,5.39,20.382,23.728,-39.347,24.244,-229.42,89.841,-37.306,159.598,-38.777,13.036,-225.583,50.062,-27.517,36.527
20191001-1202-FRANKFURT_2-01-155,Salto A,25.688,28.362,-12.085,23.568,-195.468,133.737,19.057,107.68,-12.417,13.617,-199.463,96.225,8.231,61.589,7.686,1.045,-13.364,10.464,-193.683,32.056,-22.05,18.308,-13.764,8.065,-193.099,25.19,-21.286,9.502,9.288,1.312,-4.588,7.896,-203.665,56.217,-12.021,8.408,-4.631,6.106,-203.708,53.972,-11.785,6.02,22.701,21.978,-23.363,22.501,-289.475,79.686,-30.478,171.356,-24.051,11.114,-285.294,50.698,-23.591,34.744
20191001-1202-FRANKFURT_2-01-156,Salto A,25.482,29.943,-17.696,20.758,-203.495,126.864,10.439,122.734,-16.701,7.751,-207.52,90.272,3.769,44.76,8.529,0.607,-16.259,19.417,-203.647,50.387,-5.346,22.261,-16.162,15.038,-203.64,45.548,-5.782,14.391,8.187,0.509,-28.276,5.555,-202.232,10.913,-7.567,6.724,-28.604,4.216,-202.489,10.007,-7.208,5.507,20.071,22.919,-32.981,19.792,-229.564,70.849,-36.951,162.788,-31.921,11.786,-226.21,34.857,-30.23,42.348
20191001-1202-FRANKFURT_2-01-167,Strecksprung,25.626,32.638,-0.552,24.289,-48.988,49.968,8.5,16.746,-0.429,18.638,-49.923,45.786,8.962,8.977,1.531,0.349,-0.33,10.496,18.005,23.017,12.171,27.102,-0.017,8.759,17.675,20.513,12.297,24.173,0.637,0.097,-3.474,3.279,43.076,18.218,1.181,17.499,-3.414,3.142,42.771,17.164,1.282,16.968,13.095,20.477,9.926,22.073,6.911,81.884,-13.223,54.031,9.947,13.757,8.43,46.933,-12.327,14.994
20191001-1202-FRANKFURT_2-01-171,Salto A,28.577,29.539,-8.205,27.947,-174.335,88.842,9.931,57.185,-8.083,19.972,-170.444,66.025,7.858,30.686,8.272,0.663,-6.157,15.866,-245.444,41.583,-18.493,17.977,-7.032,13.608,-244.122,36.718,-18.515,11.622,8.41,0.843,-22.31,7.607,-173.001,23.153,10.354,19.973,-22.053,6.026,-174.184,21.635,10.04,18.577,21.281,22.565,-37.176,35.375,-262.485,55.472,-41.895,170.62,-37.599,23.331,-259.946,31.946,-32.834,38.39
20191001-1202-FRANKFURT_2-01-172,Salto A,26.587,28.428,-9.789,34.71,-192.42,136.274,17.335,123.437,-9.514,23.174,-194.297,95.927,6.524,52.594,8.353,0.721,-15.682,13.56,-220.891,52.771,-18.4,17.824,-15.576,11.27,-220.97,43.438,-16.105,9.586,8.538,0.697,-11.683,8.898,-187.647,34.143,-1.582,15.678,-11.679,7.333,-188.409,32.081,-2.025,13.112,22.392,22.715,-37.788,32.508,-284.124,72.603,-24.377,173.054,-38.428,17.912,-279.041,36.692,-12.573,45.487
20191001-1202-FRANKFURT_2-01-173,Salto A,26.955,29.819,-12.003,26.73,-153.188,145.386,13.126,93.069,-11.529,15.12,-157.35,114.548,0.456,35.232,9.06,0.859,-6.174,15.188,-241.347,95.542,-23.321,24.193,-6.027,9.008,-240.792,88.728,-22.315,15.829,8.528,0.313,-10.027,10.254,-204.115,11.864,-4.058,17.075,-10.051,9.015,-205.084,11.531,-3.749,14.917,21.422,24.74,-24.642,27.914,-250.811,108.001,-22.15,170.119,-24.532,18.031,-249.107,46.451,-16.669,39.294
20191001-1202-FRANKFURT_2-01-174,Strecksprung,25.253,32.665,8.856,25.954,-45.605,78.46,19.099,92.892,9.053,11.826,-49.617,52.466,11.287,23.996,0.83,0.244,-0.278,5.098,15.594,12.089,4.957,10.851,-0.47,4.27,15.713,12.126,4.706,9.091,0.936,0.376,-8.511,11.46,57.159,10.942,-8.186,9.956,-8.362,10.158,56.961,9.644,-7.733,6.912,13.003,20.892,0.374,19.381,2.2,65.996,-0.597,52.094,1.039,12.134,3.756,30.04,0.212,11.444
20191001-1202-FRANKFURT_2-01-183,Salto A,27.987,29.344,-2.352,20.497,-203.253,90.416,13.573,63.436,-2.43,13.167,-200.731,74.276,8.766,35.212,8.127,1.039,3.113,8.436,-238.473,24.151,-12.069,21.127,2.05,5.96,-235.899,21.264,-11.149,14.861,8.787,1.153,-15.322,5.53,-165.948,52.93,0.428,21.151,-14.674,4.127,-166.904,49.85,0.328,19.339,21.995,22.267,-17.373,23.724,-276.443,73.746,-35.18,155.884,-18.479,8.714,-272.557,29.051,-24.828,26.555
20191001-1202-FRANKFURT_2-01-184,Salto A,26.853,29.099,-15.176,42.928,-214.291,145.455,16.948,103.606,-13.98,26.48,-219.327,98.6,7.04,39.921,9.101,0.965,-12.968,12.713,-223.401,48.626,-11.315,15.065,-13.643,8.97,-222.787,39.043,-11.353,9.439,8.432,0.251,-20.808,8.384,-195.976,20.846,10.449,10.322,-20.704,7.223,-196.798,18.735,9.554,8.094,20.708,20.841,-22.8,20.917,-250.313,68.275,-39.818,161.974,-22.416,8.752,-244.599,31.415,-29.42,35.036
20191001-1202-FRANKFURT_2-01-185,Salto A,29.01,28.598,-6.406,38.624,-202.624,154.854,6.568,122.5,-7.09,20.361,-207.973,114.436,-3.816,51.164,9.278,0.292,-4.952,16.311,-199.071,55.152,-29.606,11.986,-4.646,12.77,-199.168,52.417,-28.93,8.838,10.048,0.5,27.631,15.324,-253.719,14.123,-16.032,17.0,27.533,13.863,-253.753,11.962,-16.134,15.598,19.879,21.432,2.786,27.478,-221.801,63.437,-24.048,122.973,2.58,15.438,-218.86,32.447,-17.081,59.697
20191001-1202-FRANKFURT_2-01-195,Strecksprung,24.374,31.352,-1.998,11.005,-43.873,48.75,17.079,24.999,-1.928,7.284,-44.97,45.761,17.286,13.548,1.006,0.272,-4.762,7.539,29.704,12.463,-7.552,9.714,-4.781,6.433,29.402,11.314,-7.362,8.308,1.015,0.272,-4.418,11.903,-4.641,9.762,0.971,7.595,-4.421,11.006,-4.71,7.669,0.887,6.58,13.162,21.251,10.036,20.12,-8.984,56.495,4.572,61.852,10.349,13.399,-11.974,15.665,5.776,17.197
20191001-1202-FRANKFURT_2-01-196,Salto A,28.372,29.425,-8.377,16.286,-194.416,98.277,10.445,47.293,-8.263,9.264,-192.141,81.723,6.485,22.602,8.633,0.677,-11.976,20.284,-227.856,28.384,-17.873,23.121,-12.178,16.616,-226.995,25.483,-16.44,11.036,8.306,0.419,1.834,19.569,-179.782,21.25,-0.541,32.206,1.705,17.993,-180.16,19.038,-0.354,29.248,19.901,19.935,-17.826,21.652,-248.595,84.53,-18.699,144.735,-18.165,12.489,-244.349,30.572,-10.085,38.33
20191001-1202-FRANKFURT_2-01-197,Salto A,25.223,29.469,-1.297,23.126,-219.794,139.601,7.682,52.934,-0.581,14.457,-223.511,109.709,-0.089,11.743,7.385,1.302,-4.324,8.874,-191.248,47.827,-1.792,24.148,-4.883,6.823,-191.371,40.759,-2.873,16.506,8.883,1.395,-10.086,5.942,-209.685,48.236,-4.551,9.103,-10.348,5.047,-209.551,45.856,-4.206,7.352,21.767,24.027,-36.889,25.746,-276.301,86.942,-35.702,168.652,-36.304,13.267,-271.171,38.418,-26.396,33.801
20191001-1202-FRANKFURT_2-01-198,Salto A,25.609,28.182,-6.484,30.532,-200.145,130.902,4.549,109.086,-6.908,16.087,-205.655,98.3,-3.966,28.544,8.96,1.32,-8.027,12.811,-223.945,60.601,-12.424,21.348,-7.719,9.688,-222.997,54.373,-13.046,11.731,8.331,0.713,-13.605,6.27,-190.162,12.398,4.329,10.073,-14.107,5.813,-190.88,11.532,4.342,8.406,21.491,26.178,-33.447,17.507,-233.269,92.276,-30.2,160.61,-31.64,10.337,-231.643,47.414,-26.673,28.2
20191003-1152-FRANKFURT_1-01-14,3/4 Salto rw A,24.288,31.344,-7.184,7.077,99.046,39.051,6.986,16.71,-6.821,6.314,99.481,33.084,6.7,11.17,4.752,0.86,-8.305,6.817,184.431,86.192,-0.748,6.425,-8.29,4.637,184.323,84.208,-0.983,3.322,4.681,0.669,-13.633,11.955,233.945,44.75,1.404,23.579,-13.573,9.756,233.981,42.699,1.762,19.094,19.629,30.434,9.651,27.581,170.742,62.352,-3.173,55.281,10.129,21.816,167.819,61.473,-2.5,48.937
20191003-1152-FRANKFURT_1-01-15,Cody C,38.251,36.048,5.979,18.254,-17.596,168.113,17.672,42.579,4.514,10.364,-8.747,161.051,16.88,21.729,25.706,13.891,-33.787,23.434,547.721,159.551,-8.886,17.875,-32.448,20.205,541.441,151.04,-8.849,11.313,7.143,0.651,-14.534,5.586,196.162,28.296,-2.258,14.086,-14.72,6.018,196.667,28.734,-2.389,12.502,15.948,18.351,-43.98,30.396,189.272,57.506,-10.038,19.495,-42.967,26.085,186.539,48.512,-10.335,11.654
20191003-1152-FRANKFURT_1-01-16,Grätschwinkel,28.404,31.966,7.655,16.803,26.203,21.246,-0.363,32.381,6.297,14.449,28.877,23.909,-0.115,23.003,4.611,2.669,6.952,9.81,-166.318,95.199,22.289,49.908,7.218,7.04,-163.945,89.426,22.197,39.118,8.825,3.057,-14.797,24.264,93.939,80.135,3.241,30.631,-14.74,20.617,91.413,77.16,2.283,20.381,14.914,21.407,-5.219,14.315,71.401,37.958,-5.522,24.914,-5.905,10.688,71.467,30.867,-4.179,16.109
20191003-1152-FRANKFURT_1-01-17,Salto B,28.334,28.341,-4.316,15.657,39.21,144.12,14.109,37.797,-4.429,6.627,39.574,136.476,13.683,24.206,18.201,11.853,-27.014,15.662,349.406,318.91,4.862,23.459,-26.906,11.928,349.14,307.942,5.249,17.627,13.361,12.204,-20.986,17.813,301.799,186.778,10.262,23.064,-20.668,12.42,301.405,182.348,9.864,14.211,18.337,23.212,4.044,25.507,152.065,59.723,5.346,30.267,3.776,19.075,151.555,51.473,4.491,20.2
20191003-1152-FRANKFURT_1-01-18,Strecksprung,25.175,30.7,-2.299,7.723,-2.712,40.92,3.981,13.515,-2.029,6.515,-1.177,39.266,4.819,10.949,1.029,0.142,-2.394,4.878,-23.199,12.668,1.524,8.326,-2.199,4.331,-22.977,10.697,1.244,7.331,1.181,0.242,0.573,4.637,-3.022,16.001,-1.672,15.749,0.39,3.902,-3.612,14.002,-2.001,12.246,15.21,22.733,-7.632,10.63,-4.534,26.172,6.295,22.141,-7.516,8.786,-5.428,17.75,6.986,17.126
20191003-1152-FRANKFURT_1-01-27,3/4 Salto rw A,23.63,30.653,-10.753,8.964,95.026,38.344,9.37,13.925,-10.498,7.132,95.23,33.877,9.278,9.101,5.066,1.177,-1.66,13.61,181.608,105.703,10.593,8.584,-1.729,12.686,181.5,102.87,10.597,4.779,4.356,0.854,-13.829,7.586,233.911,40.719,-0.378,15.946,-13.916,5.229,234.003,36.426,-0.503,7.596,19.087,27.758,-23.51,15.845,188.386,49.574,10.401,27.213,-21.839,10.48,186.266,48.17,10.728,16.582
20191003-1152-FRANKFURT_1-01-28,Cody C,39.719,34.772,7.3,36.111,-23.672,192.193,16.741,35.195,5.106,26.464,-16.158,181.712,17.083,17.221,24.394,13.408,-45.028,14.311,534.841,143.212,-4.197,19.71,-44.297,8.255,529.062,134.56,-4.671,15.52,7.309,0.581,-27.462,6.53,191.761,43.322,-7.927,8.9,-27.653,5.79,192.453,43.514,-7.929,7.242,15.458,16.828,-35.528,17.171,199.246,52.163,-10.428,28.202,-34.929,13.442,196.997,45.117,-9.204,21.116
20191003-1152-FRANKFURT_1-01-29,Grätschwinkel,28.773,31.889,-2.649,9.79,46.949,35.415,18.837,10.627,-3.158,8.719,48.664,34.643,17.598,7.54,4.813,3.482,10.014,34.423,-178.682,106.457,11.436,36.407,8.749,29.291,-176.393,98.972,10.479,29.243,9.242,4.152,-33.36,33.681,82.131,68.73,-6.633,30.616,-31.549,26.503,80.588,67.182,-7.262,19.094,16.041,23.287,4.409,22.552,86.131,41.42,8.872,44.8,4.175,16.807,86.348,32.914,10.153,29.609
20191003-1152-FRANKFURT_1-01-30,Salto B,27.154,28.054,-1.007,18.192,39.947,142.367,-11.841,38.793,-1.755,13.45,40.023,132.159,-10.487,29.026,18.042,11.327,-39.805,34.062,328.408,329.495,22.15,28.899,-39.466,31.878,327.67,320.304,20.807,23.392,13.887,12.811,-52.101,43.117,279.812,212.439,26.468,29.589,-52.075,39.757,280.228,205.604,26.499,19.04,14.69,18.712,-3.972,17.381,136.639,59.605,0.38,23.271,-3.74,15.744,134.229,54.916,0.575,21.232
20191003-1152-FRANKFURT_1-01-39,Strecksprung,24.053,32.026,0.97,21.379,66.658,27.768,0.633,21.743,1.04,17.187,66.674,24.815,0.552,14.268,1.261,0.54,2.293,12.219,-16.744,10.071,-0.187,8.368,1.82,9.902,-16.503,9.524,0.124,5.374,0.748,0.37,-2.469,8.95,-54.964,10.049,15.466,19.007,-2.537,8.069,-54.714,9.276,15.041,16.523,15.923,23.992,-10.97,18.203,-0.937,64.198,-11.89,9.967,-10.327,15.363,-1.284,60.69,-11.413,6.506
20191003-1152-FRANKFURT_1-01-42,3/4 Salto rw A,24.208,31.522,-12.531,8.251,99.653,29.388,11.069,19.374,-12.257,6.486,100.003,24.409,11.126,12.221,4.38,0.995,-6.769,7.745,179.11,91.011,16.953,13.263,-6.668,4.968,178.586,88.305,16.595,10.628,4.483,0.696,-3.857,5.499,234.56,36.605,7.943,16.579,-3.987,3.328,234.893,35.119,7.812,14.757,17.965,26.96,-19.052,17.181,171.358,59.504,2.707,51.374,-19.319,10.064,169.488,54.935,4.243,29.448
20191003-1152-FRANKFURT_1-01-43,Cody C,38.676,35.234,15.836,22.84,-10.961,167.756,17.235,36.276,15.306,13.763,-3.517,151.397,16.222,22.896,24.227,12.345,-43.513,10.85,530.226,144.214,-19.468,16.938,-42.656,8.455,524.103,136.083,-19.668,11.915,7.079,0.676,-17.004,9.74,186.554,40.507,-7.061,5.43,-16.967,9.502,187.435,40.53,-7.087,3.956,20.406,23.522,-26.909,17.08,203.347,65.85,-1.502,32.458,-26.658,11.326,201.913,57.793,-1.483,21.77
20191003-1152-FRANKFURT_1-01-44,Grätschwinkel,24.107,30.281,0.991,8.397,13.481,56.331,2.501,27.757,0.969,4.043,13.535,57.35,2.074,21.904,7.55,3.653,2.525,14.402,-174.244,105.387,12.1,30.002,1.763,12.355,-171.236,98.87,13.386,21.639,5.427,2.511,-12.154,11.858,95.614,25.507,-4.893,22.801,-12.268,7.59,93.763,24.009,-5.356,14.642,15.163,22.657,-7.302,16.089,76.729,31.217,1.985,28.853,-6.898,12.141,77.322,26.522,1.729,21.007
20191003-1152-FRANKFURT_1-01-45,Salto B,26.949,28.066,-10.591,14.985,55.579,127.9,13.993,31.652,-10.342,9.712,54.471,121.984,13.579,20.542,18.005,11.002,-17.792,15.143,305.065,341.234,9.967,32.481,-18.396,9.409,305.343,329.383,10.623,25.864,14.91,11.87,-18.492,13.881,290.252,207.628,7.332,18.985,-17.832,10.966,291.157,201.661,7.574,12.501,17.644,23.498,-2.975,24.143,187.657,76.966,-7.916,26.478,-3.248,20.098,184.28,68.839,-8.124,20.11
20191003-1152-FRANKFURT_1-01-46,Barani A,27.422,30.562,15.039,29.082,-146.757,69.312,-13.159,27.854,15.363,27.391,-144.228,67.361,-13.64,18.598,9.699,1.476,154.038,44.482,-142.877,28.334,-120.335,55.993,154.348,43.75,-141.259,26.562,-120.269,53.536,9.802,0.803,146.264,73.383,52.435,67.284,-183.202,30.64,145.319,71.085,51.946,66.877,-182.09,29.62,21.16,23.123,12.161,27.122,248.483,77.396,-45.777,43.713,12.281,22.237,247.5,66.579,-47.512,31.039
20191003-1152-FRANKFURT_1-01-47,Salto A,23.35,28.078,-11.718,9.976,145.672,52.511,0.237,17.041,-11.588,6.144,146.396,48.013,1.405,12.006,10.395,1.61,-3.902,11.76,284.404,110.316,11.107,5.788,-3.643,8.866,283.446,105.809,10.297,3.305,7.085,0.417,-3.272,8.526,201.902,55.523,-10.683,7.735,-3.539,6.077,203.187,54.244,-10.179,5.956,20.321,24.184,-15.085,14.37,211.264,62.573,-5.732,19.894,-14.799,10.507,208.894,54.306,-5.954,12.047
20191003-1152-FRANKFURT_1-01-54,Strecksprung,24.96,31.124,-0.561,25.808,24.656,75.414,-0.23,16.44,-1.021,21.938,24.669,70.071,-0.318,8.978,1.06,0.383,8.683,8.11,-13.793,8.515,2.609,22.13,8.549,7.34,-13.733,6.18,2.86,20.42,0.947,0.248,2.085,5.454,-28.363,15.995,0.213,9.608,2.331,4.424,-28.432,14.585,0.633,7.679,17.425,25.851,-9.204,27.965,12.436,55.677,-0.993,13.67,-9.033,25.665,12.269,50.61,-1.294,8.693
20191003-1152-FRANKFURT_1-01-61,3/4 Salto rw A,24.322,30.372,-15.422,8.521,94.832,51.183,12.826,16.679,-15.171,6.789,95.341,45.051,12.498,9.507,5.193,0.857,-2.976,9.263,185.151,75.465,15.862,11.08,-2.847,7.465,184.555,74.322,15.796,8.745,4.685,0.795,-7.978,13.374,231.462,28.656,-3.298,24.976,-8.074,11.971,231.628,26.027,-3.036,21.861,18.84,27.89,-1.995,18.299,170.084,74.945,-5.263,34.137,-1.687,13.582,167.27,70.118,-3.637,24.805
20191003-1152-FRANKFURT_1-01-62,Cody C,38.376,34.058,-0.556,26.564,-15.257,190.247,21.96,62.98,-0.949,15.707,-5.859,169.312,20.775,27.658,26.314,14.334,-40.276,15.003,567.444,156.373,5.534,18.036,-40.072,11.006,559.882,148.171,4.805,11.351,6.995,0.531,-17.969,10.327,176.934,43.26,3.823,7.524,-18.007,9.941,177.923,43.849,3.902,5.454,16.8,18.662,-20.35,12.937,213.4,68.171,-11.117,33.901,-20.346,9.617,210.939,59.999,-11.542,27.411
20191003-1152-FRANKFURT_1-01-63,Grätschwinkel,27.627,31.811,-3.287,16.774,22.965,33.747,1.294,25.222,-3.603,14.156,24.858,37.072,1.729,20.179,5.735,3.581,8.337,16.094,-179.058,98.217,19.194,34.536,8.304,11.844,-175.567,90.096,18.799,24.918,7.503,4.0,-19.99,16.89,103.874,46.769,-10.675,27.868,-19.354,10.495,101.312,44.926,-10.466,22.71,16.672,23.987,-8.198,17.541,74.864,40.316,4.352,20.119,-8.844,10.156,74.772,33.129,4.391,11.442
20191003-1152-FRANKFURT_1-01-64,Salto B,27.514,28.007,-2.985,11.631,15.513,124.817,-2.415,33.185,-3.488,8.082,16.538,117.115,-1.764,24.461,19.158,11.964,-19.967,13.294,370.359,313.25,22.767,29.981,-18.713,10.81,368.19,304.568,22.2,23.86,12.327,10.322,-4.809,11.126,250.413,199.936,-20.724,22.768,-5.57,8.739,251.506,193.154,-20.425,18.742,15.142,19.255,-42.439,27.354,197.392,68.796,-5.707,20.686,-42.338,20.762,194.705,60.916,-6.694,12.249
20191003-1152-FRANKFURT_1-01-65,Barani A,30.579,32.251,17.475,56.255,-131.115,86.099,-49.026,23.639,17.458,52.855,-128.914,84.804,-48.618,17.982,8.73,1.579,168.877,64.401,-102.737,37.639,-138.893,57.883,168.803,62.346,-101.926,35.335,-138.87,55.999,10.286,0.541,134.943,85.9,82.291,65.785,-195.943,42.24,134.777,84.224,82.808,65.575,-195.106,40.737,21.018,24.022,-19.471,26.418,239.536,68.216,-40.787,35.944,-18.947,21.581,237.531,57.503,-41.595,27.276
20191003-1152-FRANKFURT_1-01-66,Salto A,25.152,27.534,1.726,16.783,109.592,47.927,21.077,31.83,1.311,11.044,111.327,42.313,21.334,22.997,9.504,0.766,-4.163,7.358,316.033,52.192,0.998,10.169,-3.975,6.484,314.271,48.882,0.95,6.78,7.351,0.856,2.04,4.418,210.139,33.815,-9.304,8.465,1.975,3.52,211.986,33.075,-9.317,6.89,24.571,24.173,-15.63,30.523,203.517,114.626,-8.757,44.526,-15.556,24.511,203.624,104.011,-8.758,40.368
20191003-1152-FRANKFURT_1-01-76,Barani A,27.311,29.41,32.686,28.551,-173.296,70.074,-25.089,17.747,33.341,24.473,-172.329,65.412,-25.445,9.785,10.317,1.374,169.883,41.851,-146.852,23.735,-115.366,52.057,169.397,41.586,-145.364,21.12,-114.794,50.118,9.931,1.094,138.197,87.394,52.19,55.467,-194.95,35.71,138.076,84.394,51.872,55.325,-194.406,31.798,21.044,22.837,1.916,19.066,248.017,69.306,-37.342,37.508,1.812,12.27,246.407,59.865,-37.955,28.0
20191003-1152-FRANKFURT_1-01-77,Salto A,23.445,27.786,-8.896,29.028,180.76,39.468,-8.777,22.088,-9.132,26.733,181.4,29.768,-8.775,13.087,6.811,0.493,-24.986,8.409,227.858,29.042,-3.239,10.923,-24.9,7.044,228.042,24.561,-3.245,9.413,8.246,0.235,-22.429,4.829,202.1,10.254,-11.178,6.973,-22.374,4.359,202.134,8.091,-11.092,3.89,19.789,22.102,-35.916,9.114,217.868,81.391,-7.732,22.975,-35.288,5.18,215.921,75.95,-7.226,12.446
20191003-1152-FRANKFURT_1-01-88,Barani A,27.859,29.758,28.813,41.732,-170.893,71.716,-47.657,30.753,30.135,39.285,-169.094,66.752,-47.344,19.815,10.549,2.355,192.032,53.783,-126.763,29.848,-109.605,30.023,191.014,53.253,-125.784,26.441,-108.683,29.017,10.2,0.8,164.629,86.736,58.684,62.958,-171.319,24.003,164.379,84.791,58.151,63.044,-170.712,21.972,21.431,23.592,15.369,16.677,210.204,52.272,-44.584,49.821,15.489,13.153,209.416,40.878,-45.594,39.499
20191003-1152-FRANKFURT_1-01-89,Salto A,23.478,28.003,2.813,22.621,162.446,46.205,-3.26,16.092,2.923,19.508,163.105,38.998,-2.983,10.252,8.198,1.291,-5.626,8.927,279.562,94.585,15.283,14.568,-5.698,7.637,278.122,89.713,15.422,11.907,7.038,1.043,-0.996,8.706,163.109,36.693,-6.824,9.096,-0.921,7.394,165.14,36.888,-6.322,6.619,21.218,23.14,-16.346,12.554,255.755,62.703,11.718,22.893,-16.785,5.87,254.466,52.862,9.873,8.542
20191003-1152-FRANKFURT_1-01-90,Schraubensalto A,24.76,27.723,-112.893,61.679,210.336,62.32,-125.887,82.296,-112.198,59.039,209.62,56.411,-125.629,82.339,11.917,2.731,-92.634,125.453,-94.029,72.289,-386.578,32.071,-92.429,120.851,-91.778,70.839,-385.575,30.894,11.375,1.868,138.58,51.142,50.403,81.809,-276.732,89.247,137.592,49.16,50.421,80.3,-275.627,87.589,18.337,18.19,4.48,32.678,258.389,53.125,-51.502,49.236,5.741,27.006,254.308,50.78,-53.518,38.1
20191003-1152-FRANKFURT_1-01-91,Barani C,35.985,30.142,22.379,29.456,-267.542,147.463,-29.173,45.151,21.565,26.628,-263.348,145.065,-29.122,34.712,11.265,0.791,81.142,20.879,-143.847,100.494,-214.605,58.677,81.364,17.62,-144.108,98.706,-213.293,56.971,8.864,0.403,77.917,28.733,94.691,53.057,-205.983,43.57,77.445,27.318,94.793,52.436,-205.914,42.96,19.045,23.155,-15.793,19.857,216.735,85.642,-46.617,45.449,-15.045,14.939,213.455,78.763,-47.176,39.61
20191003-1152-FRANKFURT_1-01-93,Strecksprung,25.201,27.805,-0.39,14.266,43.873,70.523,2.842,33.514,-0.918,8.297,43.884,66.139,3.276,24.578,0.805,0.178,2.27,6.295,-26.648,11.831,2.909,7.404,2.501,4.612,-26.831,10.358,2.689,4.169,0.835,0.109,4.306,3.82,-49.85,5.802,11.066,6.495,4.355,2.86,-49.545,4.824,10.832,4.755,15.806,21.576,-6.828,17.602,31.54,74.945,-9.8,18.973,-6.896,14.34,31.162,69.904,-9.209,14.42
