SprungID,Sprungtyp,0_Acc_N_Fil,0_Gyro_x_R,0_Gyro_y_R,0_Gyro_z_R,0_Gyro_x_Fil,0_Gyro_y_Fil,0_Gyro_z_Fil,25_Acc_N_Fil,25_Gyro_x_R,25_Gyro_y_R,25_Gyro_z_R,25_Gyro_x_Fil,25_Gyro_y_Fil,25_Gyro_z_Fil,50_Acc_N_Fil,50_Gyro_x_R,50_Gyro_y_R,50_Gyro_z_R,50_Gyro_x_Fil,50_Gyro_y_Fil,50_Gyro_z_Fil,75_Acc_N_Fil,75_Gyro_x_R,75_Gyro_y_R,75_Gyro_z_R,75_Gyro_x_Fil,75_Gyro_y_Fil,75_Gyro_z_Fil
20191007-1534-FRANKFURT_2-01-141,Baby- Fliffis C,41.398,-11.589,-306.751,20.309,-11.819,-308.059,21.186,24.624,-49.603,-343.185,198.368,-48.884,-340.189,197.8,10.063,-52.368,90.918,247.142,-52.991,89.619,246.356,23.726,3.097,238.063,47.604,2.654,236.412,47.507
0609-1-01-798,Bauchsprung,22.559,-8.489,-7.659,-3.692,-8.329,-8.678,-3.144,0.919,-5.182,-75.588,-12.234,-5.069,-74.665,-12.591,1.129,14.766,-57.98,11.184,14.282,-57.879,11.031,22.95,-15.924,62.62,-26.907,-14.495,61.844,-26.589
20191008-1157-FRANKFURT_1-01-221,Barani C,33.436,58.59,-349.681,52.064,58.199,-349.453,52.011,10.769,-69.56,-68.393,281.337,-68.626,-69.015,282.561,6.833,-21.617,96.583,153.516,-22.116,96.732,152.363,19.973,-15.334,244.542,-20.136,-15.604,244.066,-20.823
0827-BK1-01-105,Salto A,27.601,4.013,157.656,2.092,4.132,157.439,1.62,6.622,-0.277,211.618,-10.206,-0.226,211.709,-10.279,5.713,1.794,208.28,-2.828,1.57,207.655,-2.918,18.491,-2.075,136.003,3.824,-1.629,135.484,3.275
0609-1-01-736,Bauchsprung,20.497,-4.883,-2.462,4.897,-4.884,-2.568,4.633,1.134,-6.563,-106.162,-18.433,-6.404,-105.721,-18.352,1.726,17.577,-55.24,-1.947,16.398,-55.34,-1.19,22.379,-9.297,78.695,-7.87,-7.997,77.542,-8.313
0609-1-01-71,Strecksprung,23.346,-8.66,74.88,7.392,-8.499,73.985,7.267,0.646,2.64,-49.892,-0.857,2.814,-48.616,-0.76,0.494,-0.099,-34.006,-4.393,-0.154,-34.269,-4.383,17.068,10.076,1.949,-9.195,9.725,1.592,-9.419
20191001-1202-FRANKFURT_2-01-198,Salto A,25.609,-6.484,-200.145,4.549,-6.908,-205.655,-3.966,8.96,-8.027,-223.945,-12.424,-7.719,-222.997,-13.046,8.331,-13.605,-190.162,4.329,-14.107,-190.88,4.342,21.491,-33.447,-233.269,-30.2,-31.64,-231.643,-26.673
0609-4-01-37,Fliffis B,51.44,-14.941,-433.647,16.912,-14.577,-428.311,15.353,26.083,7.497,-302.714,110.925,5.612,-304.421,111.619,18.315,-213.345,60.331,262.865,-211.042,60.337,262.313,27.085,-15.626,247.032,54.853,-16.315,245.539,55.563
0115-JANEIKE-01-133,Voll- ein- halb- aus B,45.884,-105.555,-368.131,-140.107,-103.505,-366.404,-145.387,47.911,-440.221,-286.091,-533.295,-439.979,-286.508,-530.181,35.412,-82.638,-352.98,-334.339,-82.634,-351.675,-331.772,27.57,99.256,264.318,-149.765,97.413,261.287,-152.976
20191008-1157-FRANKFURT_1-01-181,Rudi,31.474,-8.71,-230.88,280.001,-6.581,-227.965,282.95,19.298,205.789,-48.944,742.152,202.094,-46.642,739.381,11.342,-3.257,119.635,345.569,-2.016,117.622,344.832,28.784,14.735,283.234,16.935,14.577,282.717,16.692
20191007-1524-FRANKFURT_1-01-266,Fliffis- Rudi C,52.019,-93.282,-480.072,86.932,-91.285,-488.12,75.571,51.909,-93.322,-633.548,126.435,-91.861,-627.577,133.912,42.209,334.187,-111.8,948.484,326.655,-109.738,942.834,29.633,80.229,369.192,366.932,83.542,349.575,377.247
20191008-1207-FRANKFURT_2-01-12,Strecksprung,25.184,-0.815,60.928,36.215,1.907,54.222,24.213,1.242,-0.993,-41.033,-17.236,-0.922,-41.158,-15.752,1.343,-11.153,-16.861,-2.79,-11.439,-16.48,-2.98,21.462,-0.851,20.099,16.755,-1.336,18.451,16.56
20191008-1157-FRANKFURT_1-01-112,Salto A,19.36,-6.685,219.524,-40.066,-7.056,217.816,-39.234,6.514,-7.843,155.438,6.53,-7.751,155.909,6.566,7.71,-17.327,205.223,5.162,-17.407,204.882,4.513,26.101,0.128,242.228,7.921,0.217,242.447,7.846
20190930-1247-FRANKFURT_2-01-236,Strecksprung,25.033,-5.015,67.651,9.328,-4.853,68.228,9.443,0.925,-5.299,-27.224,12.292,-5.586,-27.126,12.319,1.027,-7.486,-41.559,0.135,-7.562,-41.527,0.132,15.854,2.386,10.391,-16.743,1.933,10.083,-16.921
0609-1-01-788,Bauchsprung,24.991,-0.466,1.931,1.628,-0.209,1.507,1.606,1.274,-3.45,-93.145,-8.61,-3.524,-92.543,-8.803,1.695,-0.82,-53.692,8.646,-0.079,-53.482,8.735,21.857,-7.003,63.466,-21.112,-6.995,61.915,-19.857
20190930-1616-FRANKFURT_1-01-229,Strecksprung,23.892,-1.407,50.491,13.559,-1.546,50.536,13.138,0.98,-9.551,-43.197,-0.676,-9.486,-42.734,-0.544,0.72,2.842,-40.291,-3.973,2.654,-40.399,-4.089,16.193,-4.66,23.5,1.344,-4.857,22.72,1.168
20190930-1247-FRANKFURT_2-01-222,Salto A,25.594,16.478,200.227,2.487,16.828,200.283,3.443,6.219,17.564,203.605,-5.492,17.267,203.435,-5.353,6.308,3.797,158.217,-2.335,3.901,158.495,-2.435,20.49,10.747,196.612,5.878,9.964,194.805,5.009
20191007-1524-FRANKFURT_1-01-41,Barani A,36.212,-59.262,-157.068,79.083,-58.923,-156.107,78.0,8.034,-130.866,-118.05,118.671,-130.897,-117.01,119.25,8.694,-119.806,67.664,215.509,-119.426,66.703,214.169,22.007,-23.554,277.075,9.502,-23.503,275.194,14.815
20190930-1153-FRANKFURT_1-01-236,3/4 Salto rw A,21.697,5.926,128.128,11.519,6.255,127.629,11.794,3.227,26.091,132.732,-5.393,25.768,132.707,-5.148,3.508,10.972,156.377,-16.481,10.984,156.48,-16.35,19.218,6.733,175.425,-11.482,6.821,170.893,-10.077
0609-4-01-596,Barani C,31.261,9.026,-262.93,43.094,9.088,-261.876,43.663,12.01,14.587,-174.631,192.806,14.891,-175.157,192.75,5.69,-6.99,84.526,218.936,-7.012,85.081,218.53,20.724,6.051,158.817,38.101,5.791,157.819,38.48
20191007-1150-FRANKFURT_2-01-110,Salto A,25.685,25.21,223.275,-25.65,25.912,225.146,-23.977,8.992,-2.318,239.942,-2.704,-2.472,237.318,-2.988,9.02,4.109,171.463,3.02,4.195,172.601,3.224,23.545,25.523,236.291,3.115,25.257,235.705,3.101
0609-4-01-462,Salto C,29.768,-1.245,155.839,13.071,-0.962,155.443,13.294,6.638,-1.908,208.963,-0.867,-1.821,208.865,-0.758,6.261,10.151,210.899,17.045,10.106,211.006,16.927,18.89,19.673,206.171,-9.082,19.044,204.886,-9.534
20191007-1534-FRANKFURT_2-01-132,Fliffis B,52.046,-24.551,-649.332,68.902,-24.233,-646.933,67.698,32.748,-48.942,-571.696,140.834,-48.157,-570.92,141.955,18.334,-59.488,68.889,337.665,-59.581,67.509,335.682,25.721,23.147,335.845,30.129,22.349,331.873,33.103
20191007-1159-FRANKFURT_1-01-324,Salto A,20.136,-0.042,235.331,-26.811,0.085,233.061,-25.871,7.646,-11.495,213.949,8.147,-11.299,213.829,8.384,7.196,-3.607,167.141,-3.738,-3.564,167.055,-3.521,20.725,-16.737,206.406,-22.834,-16.369,204.292,-24.137
0609-4-01-207,Schraubensalto C,17.786,103.446,156.75,156.315,103.948,155.788,157.229,12.178,109.98,-106.292,426.781,108.555,-104.469,424.932,8.993,-88.198,137.705,230.297,-87.628,136.472,230.447,20.838,14.427,169.511,35.634,13.957,168.895,36.187
20190930-1247-FRANKFURT_2-01-195,Barani C,30.021,-61.708,-258.446,42.929,-60.996,-256.128,43.351,9.275,-83.53,-91.439,125.597,-83.84,-93.446,126.694,6.066,-109.319,40.378,160.995,-108.815,41.254,159.036,18.28,-22.789,173.924,55.583,-23.91,173.532,56.076
20191007-1159-FRANKFURT_1-01-11,Salto C,33.684,-0.501,79.657,16.614,-1.937,80.733,17.909,16.37,-4.428,308.55,0.39,-4.921,303.367,-0.507,13.266,-36.816,256.444,25.381,-35.439,259.454,25.362,12.614,8.381,203.352,8.577,9.046,202.185,8.04
0110-MORITZ-01-18,Fliffis aus C,49.039,23.939,-447.987,1.591,24.116,-444.366,2.323,33.95,-21.085,-511.489,-53.61,-22.62,-511.855,-55.61,18.124,82.635,128.553,-305.677,83.971,128.448,-303.259,24.993,-11.453,243.802,-26.169,-11.486,243.994,-28.008
20191003-1152-FRANKFURT_1-01-64,Salto B,27.514,-2.985,15.513,-2.415,-3.488,16.538,-1.764,19.158,-19.967,370.359,22.767,-18.713,368.19,22.2,12.327,-4.809,250.413,-20.724,-5.57,251.506,-20.425,15.142,-42.439,197.392,-5.707,-42.338,194.705,-6.694
20191001-1202-FRANKFURT_2-01-142,Salto A,27.273,-2.551,-205.489,4.904,-2.594,-210.257,-2.167,9.025,-4.772,-231.361,-25.467,-4.671,-230.454,-23.995,8.772,-7.155,-203.007,0.292,-7.307,-203.432,0.326,21.739,-28.602,-248.961,-39.001,-28.491,-248.399,-31.124
20190930-1616-FRANKFURT_1-01-202,Barani A,27.861,-56.826,-114.583,63.872,-56.382,-114.197,62.651,8.283,-144.147,-141.959,91.875,-143.916,-141.51,91.479,9.206,-161.491,58.393,176.199,-161.206,57.74,175.394,17.924,-32.731,161.699,46.174,-33.348,160.035,46.286
0115-JANEIKE-01-130,Salto B,23.009,4.569,64.168,-35.327,5.335,65.888,-35.855,13.509,40.336,371.73,-8.377,39.646,369.345,-8.915,3.361,18.949,139.457,-19.495,19.403,139.682,-19.352,22.632,4.741,122.179,-2.618,3.08,119.91,-2.769
20191008-1157-FRANKFURT_1-01-201,Salto A,23.975,-8.876,239.706,-24.535,-9.226,240.098,-24.715,7.266,-8.958,206.233,7.409,-9.236,205.773,6.965,6.51,-0.276,136.053,-9.959,-0.286,137.37,-9.543,27.414,-24.721,223.104,-22.393,-23.725,219.854,-21.648
0827-BK2-01-98,Salto A,28.174,15.623,122.082,-2.504,15.074,122.207,-2.366,6.261,-4.646,219.625,-14.978,-4.711,219.012,-14.907,5.329,4.675,182.106,-9.738,4.729,181.943,-9.517,16.079,-8.645,153.972,-6.737,-8.181,152.337,-6.564
20190930-1247-FRANKFURT_2-01-86,Barani C,37.607,-53.318,-238.54,32.663,-52.509,-236.023,32.418,13.294,-62.921,-199.688,155.82,-63.363,-201.679,153.592,6.766,-104.53,22.992,163.868,-103.665,25.184,165.697,17.007,-18.11,147.568,86.304,-18.354,146.453,86.198
20191007-1524-FRANKFURT_1-01-111,Fliffis- Rudi C,49.061,-32.45,-503.793,55.219,-30.971,-508.891,45.719,51.154,-92.735,-571.134,250.024,-90.076,-572.39,256.686,40.358,355.635,-55.798,935.913,348.568,-50.48,926.148,31.138,138.16,364.014,189.309,140.699,358.176,192.251
20190930-1153-FRANKFURT_1-01-91,Salto A,23.898,15.021,184.953,3.404,15.23,185.132,3.646,6.366,35.794,213.649,-8.109,35.67,212.962,-8.074,6.053,9.977,152.481,-5.08,10.152,152.904,-5.028,24.643,13.011,180.762,-29.417,13.662,179.026,-28.546
20191007-1159-FRANKFURT_1-01-187,Strecksprung,19.683,-1.761,76.979,3.893,-1.582,75.805,4.164,0.771,6.208,-16.522,17.539,5.787,-16.253,17.405,1.25,-18.819,-62.562,9.025,-18.682,-62.185,8.831,19.494,-3.327,14.195,-22.075,-3.001,13.955,-21.19
0115-CHARI-05-24,Strecksprung,22.754,-5.075,67.56,-35.873,-5.152,66.729,-35.113,1.194,-2.812,-51.605,-12.002,-2.749,-51.044,-12.216,0.627,0.243,-70.707,-9.641,0.466,-70.695,-9.411,17.821,7.262,23.61,-3.651,7.203,23.113,-4.162
20191008-1207-FRANKFURT_2-01-43,Strecksprung,24.482,9.355,73.581,16.208,9.253,73.896,16.124,1.076,4.528,-42.859,-7.84,4.296,-42.451,-7.658,0.962,-14.037,-36.201,16.757,-13.711,-36.408,16.17,16.79,-5.533,16.335,-17.302,-4.744,15.653,-16.076
0827-BK2-01-38,Strecksprung,23.608,-1.837,2.799,-12.187,-1.439,3.132,-11.872,0.785,-0.398,-28.812,-17.62,-0.59,-29.386,-17.653,0.737,-14.31,-72.837,-12.436,-14.009,-72.155,-12.414,16.099,-3.213,47.581,-17.594,-3.145,46.766,-17.124
0115-MORITZ-03-113,Salto C,28.771,3.596,120.993,-12.489,3.888,121.628,-11.682,10.947,5.559,310.602,14.341,5.283,310.107,14.229,3.285,19.852,148.827,14.137,19.944,148.577,13.93,16.724,20.409,78.731,2.167,20.186,76.352,2.869
20191007-1534-FRANKFURT_2-01-135,Salto A,25.023,-12.184,256.156,-5.969,-12.429,258.845,-8.997,8.944,-3.114,211.259,-21.297,-3.04,211.599,-21.255,8.46,-20.045,195.756,-13.999,-19.971,195.72,-13.731,20.492,1.698,192.133,-6.91,1.125,189.699,-6.857
20191007-1159-FRANKFURT_1-01-227,Barani B,32.093,5.278,-393.959,34.53,4.824,-390.561,34.805,9.068,38.038,-79.648,252.522,37.773,-80.752,251.556,8.171,4.254,165.736,167.042,4.597,165.195,167.597,25.624,-13.487,215.006,-6.551,-12.656,212.941,-7.492
0609-1-01-372,Doppelsalto B,27.264,8.442,120.055,-24.618,8.387,122.991,-24.025,33.864,-10.769,676.441,0.482,-10.456,672.724,-0.761,29.411,63.174,566.284,-7.358,63.12,565.265,-7.255,21.084,32.92,176.952,-2.126,31.667,177.993,-1.533
20190930-1616-FRANKFURT_1-01-354,Strecksprung,23.312,-12.305,56.407,12.352,-11.991,56.747,12.566,0.809,-3.043,-36.41,-8.141,-2.971,-36.413,-7.769,0.828,8.905,-39.15,-0.909,8.756,-39.109,-0.881,16.677,4.412,19.937,5.137,3.917,19.85,4.649
20191007-1524-FRANKFURT_1-01-180,Salto B,30.539,-2.319,59.332,-16.451,0.91,71.744,-24.859,13.964,17.378,307.076,10.776,17.409,306.446,9.625,12.182,26.077,288.891,-3.332,26.31,288.527,-3.228,24.359,35.764,172.905,-1.018,33.629,170.523,0.431
20191008-1157-FRANKFURT_1-01-239,Salto A,27.346,-5.533,231.037,-17.996,-5.888,230.791,-18.228,8.094,-17.91,203.774,1.392,-16.891,203.479,1.459,6.805,-3.916,169.624,-11.646,-3.82,169.966,-11.364,20.437,-13.364,204.483,-19.83,-13.808,202.597,-20.684
20191001-1202-FRANKFURT_2-01-81,3/4 Salto vw A,25.951,25.673,60.486,27.937,25.606,56.612,24.353,2.058,22.821,85.6,4.773,22.954,85.968,4.338,5.41,35.298,285.319,-15.884,35.061,284.755,-15.225,22.261,15.129,221.645,5.275,15.678,223.028,4.991
20191007-1159-FRANKFURT_1-01-399,Salto C,22.703,11.742,76.877,11.203,11.359,78.274,10.45,12.537,29.588,471.708,-16.116,29.639,468.293,-16.161,3.903,1.147,99.188,-17.371,1.314,99.567,-17.225,24.095,-10.372,176.06,-11.85,-9.692,174.762,-12.586
0609-1-01-129,Von Bauch in Stand,22.834,5.798,-17.248,-0.025,5.485,-16.683,-1.037,0.5,-4.919,17.416,5.263,-4.502,17.399,5.35,0.768,1.672,3.238,-3.043,1.594,3.307,-2.937,16.26,-4.347,81.336,4.972,-4.843,81.959,5.254
0115-JANEIKE-01-78,Strecksprung,22.51,-8.979,72.306,1.821,-8.711,72.136,1.72,0.4,0.269,-39.656,9.095,0.118,-39.2,9.123,0.507,-4.055,-35.205,-13.404,-3.97,-35.263,-13.229,19.747,5.437,7.765,-1.142,5.718,7.143,-1.169
20191008-1207-FRANKFURT_2-01-26,Salto B,34.681,6.1,24.281,-8.177,7.254,28.78,-10.855,19.74,32.117,411.201,-14.864,31.569,406.897,-16.248,5.386,14.742,185.032,-30.155,15.199,187.393,-29.018,17.738,10.688,160.146,9.262,9.212,163.153,6.006
0115-JANEIKE-01-21,Fliffis B,47.153,-113.841,-510.2,45.065,-113.787,-507.16,43.009,30.608,-123.876,-461.633,-49.01,-123.471,-462.271,-50.666,18.698,193.6,-7.928,-339.878,192.897,-8.001,-336.869,23.93,48.941,248.583,-99.572,49.133,248.429,-98.589
0609-1-01-766,Von Bauch in Stand,31.838,13.187,-26.757,3.278,12.57,-24.835,3.213,0.912,8.984,28.806,-0.014,9.316,27.878,0.282,0.886,-6.095,29.961,11.503,-6.102,29.791,11.251,21.969,-5.26,65.668,2.177,-5.274,66.932,1.594
0115-MORITZ-03-82,Salto C,29.051,-4.562,105.2,5.857,-4.254,106.178,6.1,11.634,-1.113,320.663,22.432,-1.705,320.022,21.919,3.124,8.356,133.316,1.017,8.316,133.046,1.064,18.384,4.15,94.839,0.44,3.841,92.351,0.004
20191008-1157-FRANKFURT_1-01-260,Barani C,30.616,10.255,-326.484,58.059,8.977,-326.391,58.456,9.565,-55.881,-39.782,256.979,-55.113,-42.274,255.217,6.396,-41.065,122.701,148.076,-41.735,122.593,147.928,24.338,-25.558,250.207,-3.362,-25.199,250.236,-3.751
0110-MORITZ-01-32,Doppelsalto B,26.827,-7.537,99.66,4.033,-7.32,103.377,4.518,31.934,-54.746,600.941,21.363,-54.216,598.044,21.255,29.992,-29.517,530.533,22.672,-29.454,529.9,22.403,22.229,-5.864,204.867,13.707,-6.423,201.666,12.691
0609-4-01-314,Fliffis C,54.305,-11.822,-389.026,12.544,-11.645,-386.179,11.895,33.632,-76.483,-374.9,149.277,-76.98,-373.144,149.799,17.152,-185.152,90.194,264.793,-183.576,89.736,263.937,17.665,-9.963,252.432,64.653,-11.516,247.256,65.305
20191008-1157-FRANKFURT_1-01-259,Grätschwinkel,20.782,-4.067,18.036,-0.88,-2.848,14.303,0.234,7.477,2.448,-190.365,-1.661,2.511,-188.185,-1.521,5.345,-5.607,133.255,4.045,-5.565,131.901,4.254,21.855,6.944,11.92,-4.065,7.181,14.218,-2.777
20191007-1159-FRANKFURT_1-01-326,Grätschwinkel,18.741,-2.704,40.885,14.353,-1.746,38.552,13.194,5.486,8.886,-224.06,18.239,8.454,-221.452,18.494,6.905,-11.52,115.206,-7.094,-11.256,113.306,-6.832,21.813,-2.993,66.466,24.651,-3.888,69.026,22.878
20191007-1150-FRANKFURT_2-01-117,Barani A,30.205,-42.559,-205.498,63.117,-42.103,-204.778,64.164,11.608,-164.926,-51.972,212.686,-164.244,-50.929,211.497,10.708,-78.735,140.769,122.507,-78.992,140.187,123.654,19.896,20.086,263.156,41.414,19.869,262.254,40.941
0609-4-01-158,Schraubensalto C,25.162,84.336,166.975,146.525,84.984,165.561,146.321,11.656,129.294,-96.404,426.778,127.875,-95.034,425.182,9.119,-77.653,122.082,246.826,-76.922,120.896,247.148,23.035,34.815,176.74,39.217,33.981,176.236,39.3
20191008-1207-FRANKFURT_2-01-216,Salto A,22.684,9.299,137.219,-15.479,10.738,137.98,-12.569,8.952,27.97,252.495,-19.232,27.774,251.409,-18.72,6.875,12.565,205.166,-10.465,13.006,204.937,-11.094,22.669,23.112,257.677,-13.712,22.927,257.021,-14.041
0115-CHARI-05-51,Fliffis- Rudi B,42.676,40.143,-530.017,0.205,38.972,-527.506,0.189,32.764,159.989,-369.761,363.981,161.471,-367.32,362.44,25.88,297.899,-102.174,644.36,296.166,-103.303,641.56,26.658,-8.358,349.466,50.638,-8.769,347.129,55.122
20191007-1524-FRANKFURT_1-01-182,Doppelsalto C,38.454,22.965,212.181,-21.892,26.825,222.503,-32.74,38.222,13.931,608.011,-52.049,13.913,605.934,-50.515,32.911,55.782,567.114,-1.786,55.006,565.595,-1.829,25.12,22.567,261.658,-30.453,22.96,262.262,-31.416
20191008-1157-FRANKFURT_1-01-178,Salto B,20.229,1.455,40.51,10.497,1.77,40.52,9.86,14.16,68.31,390.001,-1.737,67.25,385.93,-3.5,9.677,16.307,218.252,-56.811,17.122,219.163,-55.11,21.221,-12.978,169.742,-23.234,-12.402,169.046,-23.024
0609-1-01-57,Salto C,26.104,4.721,59.87,-23.94,4.371,65.269,-23.997,16.552,9.069,493.077,-12.2,9.291,486.997,-11.753,2.422,8.288,126.769,-8.729,8.506,127.179,-8.876,21.541,-4.727,57.484,-2.596,-5.461,56.378,-2.178
20191001-1202-FRANKFURT_2-01-108,Barani A,31.162,24.968,141.173,55.962,24.174,142.631,57.953,10.002,118.024,119.415,187.475,117.669,117.222,187.582,10.679,78.997,-111.266,202.753,78.679,-111.18,202.115,21.497,-8.087,-262.839,37.466,-7.982,-263.896,38.888
0110-JANEIKE-01-117,Schraubensalto,26.437,-50.743,196.039,-177.176,-51.262,194.936,-176.992,9.586,-133.34,-129.285,-382.965,-130.786,-127.446,-382.442,11.558,117.481,-27.555,-351.094,115.175,-28.336,-350.679,18.666,-1.141,193.179,-83.065,-0.599,191.146,-84.172
20191007-1159-FRANKFURT_1-01-10,Salto C,34.577,0.467,96.939,19.818,-0.061,94.215,18.065,17.011,-12.119,344.396,-23.26,-12.263,346.967,-22.847,9.765,-20.386,188.429,-0.321,-20.109,188.14,0.199,12.052,-8.661,199.12,-0.527,-7.989,199.967,-0.677
0609-1-01-754,Strecksprung,28.763,-2.999,25.87,-1.653,-2.806,28.242,-2.943,0.65,-0.567,1.869,-15.015,-0.622,2.192,-14.508,1.042,1.837,13.676,-6.12,1.749,13.581,-5.731,12.783,-1.134,-3.943,24.572,-1.454,-4.094,23.754
0110-MORITZ-01-14,Voll- ein- Rudi- aus B,49.499,-42.8,-295.876,-213.646,-41.611,-283.639,-214.681,36.735,-526.777,-236.357,-436.242,-528.227,-240.003,-438.292,39.203,-523.236,-55.131,-782.179,-521.272,-56.675,-773.836,30.413,-34.134,340.515,-106.109,-35.134,336.849,-111.266
0609-4-01-332,Strecksprung,24.349,2.099,39.569,9.105,2.093,39.21,8.49,1.082,-4.887,-24.603,-5.245,-4.73,-24.801,-4.889,1.078,4.656,-34.514,8.541,4.541,-33.996,8.075,17.876,-0.151,33.034,3.532,-0.084,32.54,3.527
20191008-1157-FRANKFURT_1-01-261,Salto C,23.789,-10.916,70.915,14.447,-10.926,75.7,15.034,14.016,-7.044,524.204,-14.115,-6.85,517.144,-14.547,3.726,-1.193,80.907,-6.483,-1.539,83.083,-5.182,25.755,-4.643,156.449,-0.349,-4.566,155.581,0.922
20191008-1207-FRANKFURT_2-01-340,Fliffis C,43.055,-60.033,-504.56,124.683,-57.84,-502.34,117.146,53.071,-129.548,-630.121,199.245,-128.803,-624.902,201.326,23.928,-144.307,-19.146,334.185,-143.879,-21.017,332.945,23.173,61.95,322.44,45.795,60.439,319.889,49.965
0827-BK2-02-137,Salto A,20.897,17.15,175.785,-43.217,16.896,176.023,-42.202,6.345,4.394,214.998,-19.955,4.538,214.059,-19.845,5.799,16.606,183.099,-23.944,16.424,183.404,-24.379,25.319,-1.121,162.433,-22.929,-0.834,162.25,-22.893
0609-1-01-856,Doppelsalto C,29.437,13.891,163.532,-17.377,14.642,166.797,-17.823,49.61,-2.337,738.912,-23.745,-1.665,734.76,-24.101,30.214,63.913,559.318,-11.455,62.288,558.257,-10.513,18.724,-6.283,185.553,-19.812,-5.643,185.582,-18.481
0609-4-01-502,Salto C,27.396,-0.799,127.045,0.5,-0.803,129.938,0.818,10.914,15.539,355.746,8.616,15.133,351.735,8.507,3.574,-2.463,130.346,2.501,-2.168,130.498,2.644,10.367,2.694,139.022,-2.338,2.375,133.625,-2.425
20191008-1207-FRANKFURT_2-01-76,Salto A,31.78,28.319,127.814,-41.06,24.212,134.196,-40.036,9.76,19.995,231.642,-45.756,19.748,229.036,-44.752,7.343,18.226,231.023,-20.087,18.422,231.335,-20.657,20.446,32.851,220.62,-30.773,31.438,220.272,-27.465
0115-CHARI-05-158,Voll- ein 1 3/4 Salto vw C,27.219,-43.548,-196.699,77.947,-44.282,-195.651,78.012,19.305,64.332,-11.7,432.36,64.51,-15.9,429.451,32.986,318.528,-521.64,-11.141,317.631,-515.679,-9.447,28.95,11.489,-162.218,1.1,12.731,-163.722,2.385
20190930-1616-FRANKFURT_1-01-150,Fliffis C,46.215,-18.306,-429.811,18.85,-17.363,-428.68,15.827,55.402,-42.33,-662.261,22.221,-41.493,-659.126,24.524,17.764,-100.698,-18.889,270.109,-101.386,-21.536,267.077,23.339,-31.266,212.742,66.287,-32.629,210.594,69.256
0609-1-01-562,Doppelsalto B,24.683,3.496,125.371,-32.563,3.444,128.151,-31.196,33.826,-38.573,673.347,-0.825,-38.567,669.561,-0.586,24.331,44.407,503.297,0.557,44.529,503.747,-0.332,25.907,10.047,184.264,-10.978,10.117,183.798,-10.957
20191007-1524-FRANKFURT_1-01-53,Barani A,32.968,-51.494,-127.31,93.286,-50.214,-132.903,88.602,8.06,-134.458,-126.966,115.186,-133.982,-126.604,115.963,8.208,-126.67,23.982,202.995,-126.678,24.319,202.199,22.102,-18.288,279.1,21.453,-16.811,280.828,31.134
