SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_I_ABS_x LapEnd,DJump_I_ABS_y LapEnd,DJump_I_ABS_z LapEnd,DJump_ABS_I_x LapEnd,DJump_ABS_I_y LapEnd,DJump_ABS_I_z LapEnd,DJump_SIG_I_S1_x LapEnd,DJump_SIG_I_S1_y LapEnd,DJump_SIG_I_S1_z LapEnd,DJump_SIG_I_S2_x LapEnd,DJump_SIG_I_S2_y LapEnd,DJump_SIG_I_S2_z LapEnd,DJump_SIG_I_S3_x LapEnd,DJump_SIG_I_S3_y LapEnd,DJump_SIG_I_S3_z LapEnd,DJump_SIG_I_S4_x LapEnd,DJump_SIG_I_S4_y LapEnd,DJump_SIG_I_S4_z LapEnd,DJump_I_ABS_S1_x LapEnd,DJump_I_ABS_S1_y LapEnd,DJump_I_ABS_S1_z LapEnd,DJump_I_ABS_S2_x LapEnd,DJump_I_ABS_S2_y LapEnd,DJump_I_ABS_S2_z LapEnd,DJump_I_ABS_S3_x LapEnd,DJump_I_ABS_S3_y LapEnd,DJump_I_ABS_S3_z LapEnd,DJump_I_ABS_S4_x LapEnd,DJump_I_ABS_S4_y LapEnd,DJump_I_ABS_S4_z LapEnd,DJump_ABS_I_S1_x LapEnd,DJump_ABS_I_S1_y LapEnd,DJump_ABS_I_S1_z LapEnd,DJump_ABS_I_S2_x LapEnd,DJump_ABS_I_S2_y LapEnd,DJump_ABS_I_S2_z LapEnd,DJump_ABS_I_S3_x LapEnd,DJump_ABS_I_S3_y LapEnd,DJump_ABS_I_S3_z LapEnd,DJump_ABS_I_S4_x LapEnd,DJump_ABS_I_S4_y LapEnd,DJump_ABS_I_S4_z LapEnd,0_Acc_N_Fil,0_Gyro_x_R,0_Gyro_y_R,0_Gyro_z_R,0_Gyro_x_Fil,0_Gyro_y_Fil,0_Gyro_z_Fil,10_Acc_N_Fil,10_Gyro_x_R,10_Gyro_y_R,10_Gyro_z_R,10_Gyro_x_Fil,10_Gyro_y_Fil,10_Gyro_z_Fil,20_Acc_N_Fil,20_Gyro_x_R,20_Gyro_y_R,20_Gyro_z_R,20_Gyro_x_Fil,20_Gyro_y_Fil,20_Gyro_z_Fil,30_Acc_N_Fil,30_Gyro_x_R,30_Gyro_y_R,30_Gyro_z_R,30_Gyro_x_Fil,30_Gyro_y_Fil,30_Gyro_z_Fil,40_Acc_N_Fil,40_Gyro_x_R,40_Gyro_y_R,40_Gyro_z_R,40_Gyro_x_Fil,40_Gyro_y_Fil,40_Gyro_z_Fil,50_Acc_N_Fil,50_Gyro_x_R,50_Gyro_y_R,50_Gyro_z_R,50_Gyro_x_Fil,50_Gyro_y_Fil,50_Gyro_z_Fil,60_Acc_N_Fil,60_Gyro_x_R,60_Gyro_y_R,60_Gyro_z_R,60_Gyro_x_Fil,60_Gyro_y_Fil,60_Gyro_z_Fil,70_Acc_N_Fil,70_Gyro_x_R,70_Gyro_y_R,70_Gyro_z_R,70_Gyro_x_Fil,70_Gyro_y_Fil,70_Gyro_z_Fil,80_Acc_N_Fil,80_Gyro_x_R,80_Gyro_y_R,80_Gyro_z_R,80_Gyro_x_Fil,80_Gyro_y_Fil,80_Gyro_z_Fil,90_Acc_N_Fil,90_Gyro_x_R,90_Gyro_y_R,90_Gyro_z_R,90_Gyro_x_Fil,90_Gyro_y_Fil,90_Gyro_z_Fil
20191001-1148-FRANKFURT_1-01-52,Salto rw B,-2.767,342.639,-23.839,2.767,342.639,23.839,31.232,439.387,59.039,3.041,9.043,1.113,5.301,185.267,-14.486,-2.393,70.81,-6.09,-8.715,77.519,-4.377,3.041,9.043,1.113,5.301,185.267,12.259,-2.393,70.81,6.09,-3.181,77.519,4.377,5.658,95.01,15.244,8.969,186.08,17.452,5.098,70.81,7.021,11.507,87.487,19.322,95.762,31.92,-131.92,-86.64,-13.14,98.5,-7.08,6.025,33.12,212.12,-43.88,22.0,132.85,0.95,14.022,1.6,-488.68,32.08,8.99,-350.81,10.83,11.723,33.52,300.0,5.52,36.51,332.87,-19.76,23.61,7.92,574.48,-61.16,1.9,571.41,-53.51,23.897,3.52,408.36,12.4,7.21,439.37,-11.68,3.77,-5.92,133.12,-3.04,-7.77,130.83,-7.05,6.441,-12.0,98.76,-11.36,-7.58,97.94,-12.47,4.447,7.16,210.2,-2.32,1.51,199.46,-8.5,7.509,-30.84,269.0,-32.48,-38.87,284.85,-24.16
20190930-1247-FRANKFURT_2-01-22,Strecksprung,-2.574,1.272,-7.599,2.574,1.272,7.599,13.974,94.25,27.138,-2.722,27.895,2.705,1.13,-15.193,-2.56,0.345,-15.023,-2.629,-1.327,3.591,-5.114,2.722,27.895,2.705,-1.13,-15.193,-2.56,-0.345,-10.383,2.34,1.327,-1.048,5.114,4.937,34.376,8.473,2.626,15.193,5.593,3.539,15.023,5.667,2.872,29.66,7.405,81.536,-17.28,119.92,-30.8,-14.67,126.71,-30.77,15.329,11.0,135.4,50.64,10.66,120.42,40.45,0.866,-19.48,-6.28,7.52,-16.51,-10.72,9.77,1.137,-2.6,-35.12,-17.48,-2.5,-36.52,-17.2,0.56,2.0,-13.4,-8.0,2.11,-16.46,-4.3,0.778,18.6,-43.04,17.48,17.58,-42.2,18.7,0.983,-2.56,-31.2,-12.96,-1.82,-32.22,-13.38,1.0,0.88,-25.2,-6.6,-0.83,-26.43,-4.22,1.024,-0.44,-49.92,5.56,-1.38,-52.62,3.08,8.308,-9.68,-53.0,-49.4,-7.3,-21.89,-26.27
20191007-1534-FRANKFURT_2-01-139,Salto C,31.352,356.076,-15.927,31.352,356.076,15.927,46.041,374.637,47.917,-1.828,19.608,13.204,26.1,206.711,-16.822,2.473,63.443,-1.584,4.607,66.313,-10.726,1.828,19.608,13.204,22.444,206.711,-9.586,2.473,63.443,1.584,4.607,66.313,10.726,11.172,36.338,14.815,26.1,206.711,17.836,3.171,63.443,2.186,5.598,68.145,13.081,85.449,-27.28,196.96,36.56,-31.75,229.4,-6.55,12.886,-7.56,22.08,9.8,-14.04,29.54,35.8,11.559,31.52,-19.04,41.64,30.54,-8.77,43.18,19.474,75.4,606.76,-72.24,73.04,574.97,-57.75,21.969,63.68,573.12,-78.68,61.9,562.07,-48.63,5.686,18.2,279.76,-2.04,21.76,281.46,-13.52,3.335,-2.72,126.12,0.36,-0.74,131.91,-2.04,4.798,11.6,126.48,-0.52,10.78,122.96,2.73,5.604,19.6,116.72,-6.64,15.5,116.26,-9.0,5.379,4.84,194.48,-33.44,8.63,202.9,-38.11
0110-MORITZ-01-30,Salto C,1.028,343.449,21.089,1.028,343.449,21.089,27.238,370.561,38.493,-6.5,67.119,0.468,-0.831,153.704,13.75,3.848,76.255,4.826,4.512,46.371,2.044,6.5,67.119,0.468,0.831,153.704,13.75,-3.848,76.255,4.826,-2.455,46.371,2.044,12.041,89.053,11.373,4.692,153.704,13.75,3.901,76.255,4.826,6.604,51.549,8.543,114.28,-18.84,84.4,-7.56,-15.49,99.75,-15.32,7.076,-5.92,-70.68,-50.92,0.71,-45.84,-7.02,9.979,-32.16,266.12,-19.44,-34.78,264.18,-14.79,18.234,0.92,418.32,53.28,-2.28,422.17,47.67,4.896,20.12,207.88,12.88,15.74,213.39,15.29,3.827,-0.68,161.68,8.04,1.65,161.0,7.36,3.568,11.0,153.36,12.4,9.48,153.95,11.9,2.887,8.2,127.84,11.92,8.06,129.17,11.21,2.207,7.24,48.08,10.4,6.83,48.14,9.83,5.637,2.88,26.92,7.4,5.58,32.28,6.32
0609-1-01-491,Salto C,35.013,357.976,-7.192,35.013,357.976,7.192,45.031,382.437,38.238,4.93,47.209,-6.189,17.651,210.115,3.809,9.882,55.738,-3.615,2.551,44.914,-1.197,4.93,47.209,6.189,17.651,210.115,-3.809,9.882,55.738,3.615,2.551,44.914,1.197,7.51,71.671,11.978,18.541,210.115,8.802,9.882,55.738,4.191,9.098,44.914,13.267,102.836,14.64,178.4,19.12,23.09,182.05,11.98,5.298,31.68,0.8,13.68,22.03,-16.65,-21.27,7.801,19.28,39.04,-51.2,9.78,80.98,-35.35,22.962,-15.44,580.48,4.24,5.23,579.79,7.94,7.668,43.76,391.52,17.92,51.45,380.66,12.18,1.562,7.76,152.56,-21.12,16.4,156.27,-18.9,2.872,17.04,110.48,-5.52,20.65,115.73,-4.97,2.664,9.76,102.24,-4.16,13.01,105.15,-1.45,4.251,14.96,66.96,-18.0,11.89,67.91,-17.6,4.676,-10.32,60.48,36.08,-10.46,49.62,31.97
0609-4-01-10,Salto C,5.027,363.998,19.185,5.027,363.998,19.185,27.751,376.246,33.217,-5.755,71.581,7.237,4.96,161.966,9.944,2.118,68.357,4.112,3.704,62.094,-2.109,5.755,71.581,7.237,-4.96,161.966,9.944,0.528,68.357,4.112,3.704,62.094,-2.109,8.707,83.829,9.171,10.05,161.966,11.161,2.665,68.357,4.897,6.329,62.094,7.989,107.954,-12.28,134.64,-12.76,-8.2,148.27,-4.89,4.049,-27.4,-4.28,-2.44,-27.01,32.91,5.48,8.354,-11.52,76.72,-3.56,-17.16,100.11,6.23,21.592,49.6,454.16,30.16,40.35,456.85,25.97,7.395,-18.88,262.88,18.56,-13.59,255.47,13.54,3.259,5.88,197.68,28.2,9.88,195.95,23.02,3.51,6.08,133.72,11.48,5.65,136.89,9.04,3.246,4.64,118.04,10.92,5.3,115.44,10.31,3.436,-5.72,78.96,-1.08,-3.9,78.73,0.82,8.725,17.64,75.24,32.4,18.11,86.63,21.0
0609-1-01-300,Bauchsprung,-5.152,-37.51,-8.457,5.152,37.51,8.457,31.125,126.278,39.002,-1.396,3.026,-1.603,-1.317,-38.248,-0.005,7.315,-35.97,1.636,-9.754,33.682,-8.485,1.396,3.026,1.603,1.317,32.197,0.005,1.889,35.97,-1.58,0.55,-33.682,8.429,5.45,15.401,6.778,2.255,38.248,5.603,8.986,36.586,10.496,14.434,36.042,16.126,90.529,-6.32,54.56,33.36,3.51,61.3,27.52,1.906,-8.4,22.88,15.36,-3.5,0.72,-2.03,0.728,-2.16,-15.52,-1.44,-3.99,-16.76,-3.18,0.842,0.24,-55.12,3.12,-0.66,-53.59,4.77,1.287,-6.96,-88.48,-3.84,-6.18,-85.01,-1.05,1.775,9.6,-147.68,-31.92,8.4,-150.29,-25.49,2.948,38.4,-62.4,44.24,35.77,-60.94,34.81,2.213,-6.32,-33.2,-30.48,-4.73,-27.23,-13.82,2.159,-7.2,-22.72,30.4,-6.31,8.01,10.93,0.71,-33.12,148.08,-48.72,-45.2,159.15,-24.46
20191001-1148-FRANKFURT_1-01-110,Salto rw A,-18.582,329.411,-15.804,18.582,329.411,15.804,30.183,338.577,41.297,-6.29,93.902,-14.837,-8.321,89.495,6.562,-1.053,57.901,-3.26,-2.917,88.113,-4.27,6.29,93.902,14.837,8.321,89.495,-6.562,1.053,57.901,3.26,2.917,88.113,4.27,10.432,93.902,17.354,8.339,89.495,6.806,1.61,57.901,3.304,9.802,97.278,13.833,99.601,-46.28,114.44,-123.76,6.8,122.74,25.22,6.742,3.68,259.4,-52.0,4.63,249.54,-52.74,5.769,-55.72,171.52,-17.08,-48.45,179.37,-23.06,6.831,-48.92,194.2,5.52,-43.06,202.97,14.3,6.055,-1.88,225.96,21.36,-5.71,219.01,23.5,5.608,-9.24,204.56,5.0,-7.36,202.9,6.66,4.583,4.08,155.6,2.8,3.14,153.86,0.51,6.917,-1.36,75.4,-9.84,-2.68,77.99,-10.1,5.753,-38.52,164.2,-1.68,-32.0,161.75,-2.8,5.35,27.4,388.8,4.28,14.9,380.34,3.85
20191007-1159-FRANKFURT_1-01-409,Strecksprung,-4.663,1.798,-2.034,4.663,1.798,2.034,19.066,121.654,36.195,-4.356,34.636,3.356,-2.855,-17.112,-10.174,1.382,-35.923,8.959,1.166,20.197,-4.174,4.356,34.636,3.356,2.855,-17.112,3.463,-1.382,0.874,-4.678,-1.166,-16.6,-0.106,5.156,34.887,9.539,4.234,17.112,10.174,5.875,35.923,9.89,3.801,33.733,6.591,90.801,12.08,152.68,-94.36,3.39,144.66,-60.08,2.956,-28.8,119.2,48.84,-25.64,110.18,41.67,1.794,-3.56,18.0,16.12,-3.57,23.98,18.11,0.812,-5.6,-42.08,-8.32,-4.16,-37.82,-10.13,0.865,-4.6,-33.76,-16.52,-6.04,-36.59,-16.65,1.555,-11.48,-81.56,-22.52,-9.83,-78.33,-23.58,1.548,27.6,-92.44,60.84,24.6,-89.91,56.9,0.871,-15.96,-76.76,12.68,-14.83,-82.53,11.94,0.394,0.4,-42.08,0.6,-1.72,-40.81,0.02,8.18,18.64,90.08,5.48,16.88,94.15,1.81
0110-MORITZ-01-48,Doppelsalto C,-1.644,709.809,8.697,1.644,709.809,8.697,47.736,713.618,37.216,-5.823,77.423,-3.816,-14.694,309.726,7.537,4.726,213.854,5.598,14.147,108.805,-0.622,5.823,77.423,3.816,14.694,309.726,-0.095,-4.726,213.854,5.598,-14.147,108.805,-0.622,9.636,81.232,9.438,14.694,309.726,7.537,9.043,213.854,6.029,14.363,108.805,14.213,114.501,-54.4,188.32,-22.8,-41.27,218.07,-36.28,8.936,8.04,-47.24,1.16,2.24,-3.09,3.77,19.163,-1.36,226.56,-15.36,-5.86,228.36,-4.2,35.728,-33.36,605.04,28.6,-33.22,602.1,23.75,42.463,-27.68,661.04,5.12,-27.35,659.64,7.63,44.396,-28.48,718.56,15.4,-26.42,712.88,12.51,20.906,5.84,462.96,25.12,10.1,465.13,12.94,10.625,13.88,231.88,15.48,20.78,235.94,8.87,8.642,35.24,244.76,-3.76,35.15,251.78,-0.93,2.996,18.24,182.84,-13.96,22.94,198.63,-1.89
20190930-1153-FRANKFURT_1-01-91,Salto A,34.351,337.075,-23.13,34.351,337.075,23.13,42.294,337.075,47.538,7.019,85.182,0.279,16.534,98.325,-4.994,4.709,70.31,-3.607,6.089,83.258,-14.808,7.019,85.182,0.279,16.534,98.325,4.437,4.709,70.31,3.607,6.089,83.258,14.808,8.292,85.182,9.358,16.534,98.325,5.768,5.184,70.31,6.682,12.285,83.258,25.73,95.41,36.04,146.88,-28.56,20.29,160.08,-23.04,7.32,43.16,216.84,22.88,31.59,225.36,20.28,7.115,20.12,162.68,15.56,16.68,156.07,15.02,5.918,48.2,211.56,-1.36,44.42,214.34,-1.67,6.096,38.28,216.24,-15.4,36.34,220.54,-12.01,6.182,29.28,201.2,-12.44,28.13,198.88,-11.97,5.589,10.28,145.92,-13.96,9.43,145.35,-14.82,6.735,-0.12,138.92,5.4,0.63,137.93,6.0,7.454,38.8,187.44,47.2,38.91,185.85,40.78,2.203,5.2,208.96,-37.12,5.24,215.38,-61.0
20190930-1153-FRANKFURT_1-01-186,Fliffis- Rudi C,104.049,-422.483,562.687,104.049,422.483,562.687,174.23,654.933,597.943,-12.134,-222.737,4.007,-11.73,-228.533,96.906,100.907,-85.692,378.138,27.006,114.48,83.637,12.134,222.737,4.007,11.73,228.533,96.906,53.179,85.692,378.138,27.006,-114.48,83.637,18.635,222.764,15.285,16.276,228.533,115.537,108.848,89.155,378.138,30.472,114.48,88.983,102.721,-9.24,2.04,18.56,3.67,4.83,4.8,23.855,-26.76,-575.36,33.68,-37.8,-568.6,34.32,45.952,-48.48,-652.04,-10.08,-46.46,-637.85,-19.76,56.905,7.4,-664.08,-94.36,2.06,-650.75,-69.93,40.471,-120.32,-582.2,291.92,-87.61,-553.1,269.45,33.985,46.48,-235.52,837.04,60.23,-201.12,856.85,26.359,511.6,-127.16,789.92,484.41,-134.45,807.97,32.678,-16.56,-303.16,896.96,-4.36,-290.88,876.85,16.721,5.12,161.96,305.92,7.23,170.9,317.72,16.801,143.04,361.24,112.96,137.23,360.32,123.44
0609-1-01-41,Fliffis C,85.605,-322.343,-182.093,85.605,322.343,182.093,234.317,548.07,221.472,-36.15,-208.004,2.516,-20.352,-209.27,-44.43,132.096,5.763,-91.089,10.011,89.168,-49.09,36.15,208.004,2.516,20.352,209.27,39.399,19.091,-5.763,91.089,10.011,-89.168,49.09,36.156,211.639,23.318,48.242,209.27,57.07,132.096,37.993,91.089,17.823,89.168,49.996,106.642,-32.32,67.52,10.16,-19.42,61.6,-3.33,12.274,-2.24,-379.84,-88.32,-26.53,-392.89,-57.12,51.468,-112.0,-789.68,101.68,-108.39,-775.25,95.35,66.279,-148.88,-839.84,17.76,-146.22,-842.62,15.69,20.882,14.16,-182.72,-162.24,-12.17,-201.39,-127.49,14.375,227.92,-115.36,-275.84,216.24,-113.36,-268.05,19.959,332.88,-6.16,-185.2,340.74,-9.93,-186.32,13.687,257.44,94.16,-157.84,253.34,99.8,-165.12,11.585,67.2,104.24,-153.28,67.38,111.93,-161.44,10.544,-26.4,240.0,-44.56,-18.33,243.44,-61.95
20191007-1534-FRANKFURT_2-01-140,1 3/4 Salto vw B,-41.816,-645.647,76.069,41.816,645.647,76.069,55.091,680.5,126.086,-1.347,-226.931,33.355,-21.545,-184.001,35.857,-2.989,-53.411,-9.278,-15.935,-181.305,16.135,1.347,226.931,33.355,21.545,184.001,35.857,2.989,53.411,-9.278,15.935,181.305,16.135,5.926,226.931,35.058,21.545,184.001,35.857,10.247,76.783,16.842,17.373,192.786,38.33,92.307,36.76,-134.44,42.64,11.16,-75.87,19.41,37.221,-51.16,-547.84,110.64,-12.13,-570.96,83.37,32.866,2.44,-724.64,124.32,-2.53,-719.11,124.67,27.552,-55.96,-574.0,109.0,-54.77,-577.42,108.9,17.413,-52.68,-458.28,78.84,-53.76,-448.48,80.7,7.47,-59.72,-66.64,44.12,-53.44,-78.3,43.35,10.805,-33.68,150.92,-100.52,-24.82,111.89,-86.42,13.432,25.6,-397.8,2.68,22.97,-393.65,6.47,31.609,-8.08,-661.8,88.0,-14.85,-658.03,82.96,25.887,69.0,985.36,-994.04,-56.83,-381.86,12.67
20191007-1524-FRANKFURT_1-01-146,Fliffis C,6.914,-349.603,224.771,114.111,680.312,299.158,6.914,349.603,224.771,-2.265,-174.718,5.948,9.004,-257.526,28.644,-34.027,-48.579,154.45,34.201,131.22,35.729,2.265,174.718,5.948,4.475,257.526,28.644,20.547,48.579,154.45,-20.373,-131.22,35.729,28.843,194.16,45.332,13.965,257.526,30.658,34.027,83.201,154.45,37.276,145.424,68.718,78.079,30.2,157.76,60.8,40.71,314.18,-99.22,15.393,-120.96,-618.68,91.2,-112.04,-609.29,72.39,38.461,6.64,-614.52,-112.36,23.04,-606.45,-38.47,50.527,17.24,-647.08,-15.6,27.22,-631.88,10.89,57.541,41.2,-716.12,33.92,39.33,-709.86,39.01,49.317,-78.2,-652.28,203.2,-64.02,-633.63,192.8,32.113,-75.24,-188.56,386.44,-82.06,-152.79,398.89,20.746,-107.6,85.12,441.84,-92.26,107.98,438.79,16.639,26.52,228.56,181.0,21.22,248.43,196.54,19.045,94.52,494.88,151.04,134.23,480.66,117.53
20191008-1207-FRANKFURT_2-01-345,Baby- Fliffis C,-38.332,-6.491,221.612,38.332,6.491,221.612,127.575,391.403,298.328,-8.788,-89.569,32.299,-44.071,-95.302,102.763,-18.434,76.591,105.183,32.961,101.79,-18.633,8.788,89.569,32.299,44.071,95.302,102.763,18.434,-76.591,105.183,-32.961,-101.79,-18.633,20.433,106.656,59.543,44.071,98.561,102.763,29.802,76.591,105.183,33.269,109.595,30.839,123.409,-14.52,40.24,28.28,-5.99,52.07,29.33,10.592,-5.48,-79.16,-105.6,24.98,-70.16,-20.38,23.431,-78.36,-457.08,143.24,-78.31,-447.3,133.63,27.536,-160.2,-480.08,230.72,-160.8,-468.82,220.09,26.404,-33.92,-27.72,214.64,-42.54,-72.67,229.62,16.838,-149.92,73.92,376.12,-146.41,52.92,392.22,13.238,-57.32,225.0,308.76,-59.72,214.87,309.98,11.043,34.16,252.48,144.08,35.52,249.37,142.38,13.108,57.08,242.56,12.56,54.86,246.21,5.39,9.482,125.48,385.56,3.24,123.42,364.9,-35.0
20191008-1207-FRANKFURT_2-01-276,Strecksprung,-0.262,5.668,3.193,0.262,5.668,3.193,31.434,111.352,57.432,4.515,29.795,-1.223,4.782,-14.763,8.82,-8.339,-25.909,-0.268,-1.221,16.546,-4.136,4.515,29.795,1.223,4.782,-14.763,6.374,-8.339,-4.154,-0.268,-0.697,-5.21,-4.136,11.349,33.128,25.675,5.403,15.654,14.602,8.339,25.909,7.229,6.343,36.66,9.925,102.009,20.96,56.8,-22.72,26.89,70.42,-8.63,7.353,-3.48,30.28,89.88,12.67,63.72,64.1,2.43,4.6,46.96,56.72,-9.04,27.04,22.48,1.748,6.04,-4.56,1.0,5.41,-6.97,-0.72,0.749,15.84,-56.24,39.68,17.14,-50.7,38.16,1.206,-2.32,-41.68,41.64,-1.98,-42.82,38.23,1.42,-36.24,-72.04,-16.44,-33.54,-71.72,-16.57,0.576,-21.72,-56.44,9.56,-18.94,-54.36,6.64,1.312,-10.16,-22.92,-3.48,-12.07,-22.44,-3.0,7.09,8.32,-11.52,58.44,7.02,8.32,20.96
20191001-1148-FRANKFURT_1-01-244,Fliffis aus B,239.969,-389.382,99.729,239.969,389.382,99.729,256.787,770.02,254.962,36.205,-238.94,-14.935,82.525,-248.843,-43.048,119.352,-64.498,155.917,1.885,162.899,1.796,36.205,238.94,14.935,82.525,248.843,43.048,119.352,64.498,39.95,1.885,-162.899,1.796,36.849,238.94,19.816,82.525,248.843,43.53,119.352,119.339,156.054,18.06,162.899,35.561,104.999,-26.4,-244.36,21.76,-14.87,-170.48,-4.2,38.762,131.28,-629.8,-25.16,118.59,-608.01,-24.33,38.372,130.36,-775.16,-14.2,120.05,-764.83,-14.13,38.809,123.2,-573.56,-82.92,126.03,-600.03,-84.82,40.73,238.52,-661.4,-155.48,236.47,-650.04,-159.87,23.517,181.52,-440.64,2.88,200.35,-452.13,15.46,20.442,227.76,-263.24,542.36,250.51,-267.78,518.08,22.679,396.28,224.8,483.32,375.95,182.49,457.02,13.466,13.48,594.8,-84.8,5.38,505.52,-50.09,12.284,48.76,486.44,12.76,43.71,477.86,38.61
0609-1-01-738,Doppelsalto C,7.067,708.833,-12.887,7.067,708.833,12.887,73.14,714.137,69.583,3.278,74.72,-3.686,-20.745,339.703,6.365,33.466,218.128,-9.72,-8.932,76.282,-5.846,3.278,74.72,3.686,14.188,339.703,-1.006,-1.467,218.128,4.361,-8.932,76.282,5.846,5.712,80.024,17.084,23.497,339.703,11.924,33.474,218.128,23.946,10.457,76.282,16.629,82.938,28.0,234.24,-12.64,31.79,236.67,-10.74,7.689,12.96,121.6,84.16,12.8,195.99,49.34,23.791,3.92,57.44,-3.6,1.99,62.37,-7.58,46.538,-72.48,814.48,-20.08,-62.34,755.38,-4.23,55.835,-49.2,828.0,32.24,-49.77,817.81,22.52,57.859,104.64,892.64,1.52,59.31,906.72,30.94,27.931,109.84,483.44,11.44,120.43,525.0,18.75,11.516,61.36,283.92,-74.64,53.65,278.77,-68.98,8.637,-19.6,109.2,-95.52,-20.98,123.52,-81.1,8.193,15.68,253.52,23.6,-0.42,237.06,22.42
0609-1-01-213,Von Bauch in Stand,6.227,35.833,4.568,6.227,35.833,4.568,17.584,75.085,31.775,1.256,-10.117,0.917,-0.167,4.574,1.743,2.823,12.441,-1.198,2.315,28.934,3.105,1.256,10.117,0.917,-0.167,-4.574,1.743,2.823,1.356,-1.198,2.315,28.934,3.105,6.067,21.136,12.096,2.561,4.579,5.755,3.791,12.441,7.182,5.164,36.929,6.742,110.663,-19.6,-75.6,19.36,-0.67,-40.74,-12.74,3.138,26.08,-119.6,-78.08,12.59,-88.01,-17.65,0.686,-2.8,-8.56,4.96,-2.25,7.55,1.49,0.745,0.72,11.04,25.44,0.95,8.32,22.53,0.745,-7.2,10.16,-4.4,-7.05,10.45,-6.67,0.94,15.44,25.68,15.44,14.81,26.16,17.34,0.413,4.24,39.04,-14.88,5.51,37.93,-11.87,0.566,-1.04,19.68,-15.92,-1.74,18.06,-16.73,1.854,10.8,3.84,-4.64,9.9,0.87,-4.76,6.885,-6.72,6.16,-7.68,-7.26,8.54,6.23
20191008-1157-FRANKFURT_1-01-224,Baby- Fliffis C,-11.107,-92.097,177.799,11.107,92.097,177.799,57.546,443.615,228.491,1.632,-137.18,-9.559,-2.561,-118.654,84.941,-8.585,53.46,100.178,-1.592,110.278,2.239,1.632,137.18,9.559,-0.703,118.654,65.823,8.585,-53.46,100.178,1.592,-110.278,2.239,13.837,160.863,24.145,26.826,118.654,84.941,8.946,53.82,100.178,7.937,110.278,19.228,117.561,-2.64,-29.44,2.44,0.57,-0.37,10.54,14.992,-32.68,-197.56,-110.36,-27.52,-241.7,-74.21,26.497,42.08,-552.84,-58.84,42.72,-555.24,-41.61,35.631,-33.96,-631.24,162.52,-17.63,-597.88,142.34,14.389,-79.72,-125.28,176.8,-74.29,-138.4,193.47,13.672,-41.8,-27.0,416.6,-6.91,-26.95,391.98,11.738,-6.64,156.56,385.6,-6.77,156.64,373.91,8.137,-28.96,170.36,35.76,-24.94,173.79,49.0,8.168,-11.92,258.12,48.36,-9.52,254.11,48.93,7.617,6.16,339.52,-39.2,3.04,349.42,-47.95
0827-BK2-02-145,Salto A,6.175,333.713,-54.207,6.175,333.713,54.207,26.708,333.713,57.311,-0.743,79.888,-22.454,2.253,88.625,-8.508,2.87,71.107,-13.53,1.796,94.094,-9.715,0.743,79.888,22.454,0.766,88.625,8.508,2.87,71.107,13.53,1.796,94.094,9.715,7.975,79.888,22.594,7.386,88.625,8.997,4.107,71.107,13.53,7.239,94.094,12.19,95.479,6.16,99.68,-21.44,13.34,108.65,-24.8,4.772,-3.76,289.12,-64.24,6.61,250.82,-52.64,4.329,-22.24,97.28,-80.24,-18.71,107.63,-64.92,6.833,-20.64,164.8,-7.2,-16.72,167.73,-10.92,6.403,-3.12,211.2,16.16,4.94,209.85,-2.97,5.913,22.32,217.44,-28.24,17.66,216.71,-30.12,5.069,-4.64,179.52,-36.56,-4.4,177.93,-34.75,5.836,22.32,105.84,-20.32,19.68,110.17,-20.6,7.595,-9.52,134.72,-81.12,-4.95,149.86,-65.03,3.112,-0.4,250.88,-2.4,-3.19,261.0,-8.42
20190930-1616-FRANKFURT_1-01-230,Strecksprung,3.586,0.04,-0.245,3.586,0.04,0.245,20.863,89.737,19.022,-3.503,18.557,0.894,2.29,-10.155,0.086,2.796,-16.835,0.689,2.003,8.473,-1.914,3.503,18.557,0.894,-2.29,-10.155,0.086,0.37,0.031,0.689,2.003,-8.393,-1.424,8.616,23.171,7.096,3.728,10.155,2.565,2.796,16.835,1.541,5.723,39.577,7.82,85.766,9.28,65.0,-22.08,9.48,87.84,-21.17,10.734,-32.76,58.32,6.24,-26.83,65.84,13.77,0.822,17.96,-12.32,-1.52,15.16,-11.99,-2.28,1.03,14.16,-18.56,4.72,14.92,-16.58,1.97,0.569,2.08,-30.24,-0.32,1.67,-28.52,1.34,1.086,6.2,-36.52,2.6,5.72,-35.81,5.46,0.643,2.84,-40.84,7.28,2.88,-40.35,8.09,0.938,7.76,-39.28,2.44,7.27,-40.47,2.37,1.592,8.68,-45.0,12.96,9.7,-50.67,12.29,14.524,21.92,-15.88,10.04,18.18,-4.2,8.02
