SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_I_ABS_x LapEnd,DJump_I_ABS_y LapEnd,DJump_I_ABS_z LapEnd,DJump_ABS_I_x LapEnd,DJump_ABS_I_y LapEnd,DJump_ABS_I_z LapEnd,DJump_SIG_I_S1_x LapEnd,DJump_SIG_I_S1_y LapEnd,DJump_SIG_I_S1_z LapEnd,DJump_SIG_I_S2_x LapEnd,DJump_SIG_I_S2_y LapEnd,DJump_SIG_I_S2_z LapEnd,DJump_SIG_I_S3_x LapEnd,DJump_SIG_I_S3_y LapEnd,DJump_SIG_I_S3_z LapEnd,DJump_SIG_I_S4_x LapEnd,DJump_SIG_I_S4_y LapEnd,DJump_SIG_I_S4_z LapEnd,DJump_I_ABS_S1_x LapEnd,DJump_I_ABS_S1_y LapEnd,DJump_I_ABS_S1_z LapEnd,DJump_I_ABS_S2_x LapEnd,DJump_I_ABS_S2_y LapEnd,DJump_I_ABS_S2_z LapEnd,DJump_I_ABS_S3_x LapEnd,DJump_I_ABS_S3_y LapEnd,DJump_I_ABS_S3_z LapEnd,DJump_I_ABS_S4_x LapEnd,DJump_I_ABS_S4_y LapEnd,DJump_I_ABS_S4_z LapEnd,DJump_ABS_I_S1_x LapEnd,DJump_ABS_I_S1_y LapEnd,DJump_ABS_I_S1_z LapEnd,DJump_ABS_I_S2_x LapEnd,DJump_ABS_I_S2_y LapEnd,DJump_ABS_I_S2_z LapEnd,DJump_ABS_I_S3_x LapEnd,DJump_ABS_I_S3_y LapEnd,DJump_ABS_I_S3_z LapEnd,DJump_ABS_I_S4_x LapEnd,DJump_ABS_I_S4_y LapEnd,DJump_ABS_I_S4_z LapEnd,0_Acc_N_Fil,0_Gyro_x_R,0_Gyro_y_R,0_Gyro_z_R,0_Gyro_x_Fil,0_Gyro_y_Fil,0_Gyro_z_Fil,10_Acc_N_Fil,10_Gyro_x_R,10_Gyro_y_R,10_Gyro_z_R,10_Gyro_x_Fil,10_Gyro_y_Fil,10_Gyro_z_Fil,20_Acc_N_Fil,20_Gyro_x_R,20_Gyro_y_R,20_Gyro_z_R,20_Gyro_x_Fil,20_Gyro_y_Fil,20_Gyro_z_Fil,30_Acc_N_Fil,30_Gyro_x_R,30_Gyro_y_R,30_Gyro_z_R,30_Gyro_x_Fil,30_Gyro_y_Fil,30_Gyro_z_Fil,40_Acc_N_Fil,40_Gyro_x_R,40_Gyro_y_R,40_Gyro_z_R,40_Gyro_x_Fil,40_Gyro_y_Fil,40_Gyro_z_Fil,50_Acc_N_Fil,50_Gyro_x_R,50_Gyro_y_R,50_Gyro_z_R,50_Gyro_x_Fil,50_Gyro_y_Fil,50_Gyro_z_Fil,60_Acc_N_Fil,60_Gyro_x_R,60_Gyro_y_R,60_Gyro_z_R,60_Gyro_x_Fil,60_Gyro_y_Fil,60_Gyro_z_Fil,70_Acc_N_Fil,70_Gyro_x_R,70_Gyro_y_R,70_Gyro_z_R,70_Gyro_x_Fil,70_Gyro_y_Fil,70_Gyro_z_Fil,80_Acc_N_Fil,80_Gyro_x_R,80_Gyro_y_R,80_Gyro_z_R,80_Gyro_x_Fil,80_Gyro_y_Fil,80_Gyro_z_Fil,90_Acc_N_Fil,90_Gyro_x_R,90_Gyro_y_R,90_Gyro_z_R,90_Gyro_x_Fil,90_Gyro_y_Fil,90_Gyro_z_Fil
20191007-1524-FRANKFURT_1-01-55,Barani A,-117.637,53.628,168.177,135.983,278.825,216.177,117.637,53.628,168.177,-18.753,-59.785,28.7,-56.867,-51.453,59.168,-45.862,40.563,83.84,3.845,124.303,-3.531,18.753,59.785,28.7,56.867,51.453,59.168,45.862,-40.563,83.84,-3.845,-17.047,-3.531,21.288,62.087,38.797,56.867,51.453,59.168,45.862,40.606,83.84,11.966,124.679,34.371,78.005,-4.469,-86.441,13.521,-7.472,-84.577,20.998,8.339,-70.365,-213.14,117.331,-67.722,-208.032,110.191,7.3,-68.13,-86.024,75.485,-70.283,-89.148,77.96,7.303,-126.375,-167.821,93.932,-124.646,-164.381,96.357,9.038,-161.091,-79.584,199.84,-159.09,-78.202,197.859,8.305,-157.015,52.051,212.029,-156.973,49.786,211.268,7.688,-90.476,104.04,199.331,-90.478,104.429,197.461,7.025,-20.105,161.539,100.395,-21.415,160.765,100.479,8.487,-12.734,250.73,13.881,-10.72,253.671,17.162,41.0,41.472,371.839,-71.837,40.14,368.09,-46.333
20191008-1207-FRANKFURT_2-01-26,Salto B,28.073,349.937,-18.392,28.073,349.937,18.392,46.456,418.161,72.531,2.733,10.878,-3.663,14.388,184.218,-6.659,6.617,82.681,-13.428,4.335,72.16,5.359,2.733,10.878,3.663,14.388,184.218,6.659,6.617,82.681,13.428,4.335,72.16,-5.359,11.564,68.354,22.045,18.642,189.467,10.505,7.513,82.681,15.532,8.737,77.658,24.45,73.861,33.713,155.604,-8.56,35.087,155.568,-16.242,5.183,-3.756,16.228,-21.066,-3.081,15.303,-21.084,10.765,-24.27,-115.227,13.076,-23.305,-98.481,13.594,15.458,15.295,425.491,-26.486,15.609,418.074,-25.623,30.411,74.263,606.679,-14.84,72.455,598.704,-18.618,6.6,16.437,257.347,-52.884,19.008,262.146,-47.282,4.844,20.711,147.345,-9.432,19.388,147.195,-11.705,4.267,-6.2,108.82,-38.013,-5.73,109.878,-36.737,6.019,-2.27,118.053,13.578,-2.461,121.02,11.359,35.943,34.819,230.495,34.795,30.739,235.21,27.085
20191001-1148-FRANKFURT_1-01-54,Salto rw A,-18.662,336.335,-1.867,18.662,336.335,1.867,30.881,354.085,44.49,-9.662,108.363,2.528,-1.497,93.692,5.6,-0.903,61.967,-3.341,-6.601,72.313,-6.655,9.662,108.363,2.528,1.497,93.692,5.6,0.903,61.967,-3.341,6.601,72.313,-2.92,12.674,108.363,12.411,4.991,93.692,7.73,3.262,61.967,4.138,9.955,90.063,20.211,35.576,-34.373,381.06,19.786,-33.114,354.208,17.094,3.857,-6.309,222.722,-0.184,-6.833,228.097,-0.856,9.424,-21.721,149.847,10.303,-21.711,156.004,10.745,7.862,8.463,238.677,32.929,7.656,237.857,30.583,7.19,-10.051,225.038,-0.96,-8.925,224.271,-0.301,7.022,-6.314,159.214,-10.491,-7.477,160.231,-10.951,6.029,0.178,137.916,-4.769,0.858,137.734,-3.929,5.182,4.185,172.009,7.104,4.568,173.798,7.163,3.569,1.196,254.607,-14.803,-0.563,253.418,-16.095,54.757,-42.332,78.571,-24.582,-38.866,88.51,-29.251
0609-4-01-442,Strecksprung,-5.068,0.915,-1.498,5.068,0.915,1.498,19.592,93.593,37.122,-2.551,16.943,4.939,1.315,-17.469,3.01,-3.507,-13.589,-1.825,-0.325,15.029,-7.622,2.551,16.943,4.939,-1.315,-16.418,3.01,3.507,13.589,-1.825,0.325,-13.199,-4.626,6.182,32.348,9.066,3.419,17.469,3.534,3.738,13.589,11.587,6.255,30.188,12.934,55.417,8.898,126.925,21.712,5.598,124.013,21.106,2.893,-22.073,-21.842,6.505,-20.085,-18.883,6.477,1.337,-4.462,-22.167,8.284,-4.397,-22.34,9.057,1.063,1.22,-40.014,12.552,1.224,-39.21,11.792,0.792,8.985,-38.157,9.39,8.053,-38.344,10.124,0.869,-15.913,-35.942,28.047,-14.844,-36.075,26.775,1.622,-2.4,-27.486,-19.386,-2.648,-27.108,-18.581,1.123,-3.765,-16.61,-21.616,-3.655,-16.899,-21.763,2.499,-3.823,-18.997,-15.94,-2.754,-19.016,-14.134,36.75,4.086,119.829,-7.333,3.181,118.585,-7.767
0609-4-01-86,Strecksprung,0.745,5.595,4.656,0.745,5.595,4.656,14.49,43.763,22.906,-0.472,12.477,5.381,-0.663,-8.168,-0.006,0.008,-4.137,1.375,1.872,5.423,-2.094,0.472,12.477,5.381,0.663,-8.168,-0.006,-0.008,-4.137,1.375,-0.382,5.423,-2.094,6.584,14.75,8.692,2.641,8.182,7.017,2.396,4.198,3.301,2.869,16.633,3.897,47.988,-9.1,57.8,14.586,-7.861,57.28,14.168,1.604,6.418,12.556,5.59,5.626,13.242,4.832,0.775,-6.285,-16.19,21.44,-6.056,-15.736,20.981,1.22,1.181,-19.834,-3.689,0.817,-19.241,-2.846,0.376,1.828,-11.489,-9.319,1.538,-12.016,-9.643,1.109,-2.651,-14.342,4.551,-2.428,-14.441,4.34,1.004,-0.349,-5.877,1.874,-0.425,-5.967,2.365,1.0,5.77,-7.316,-1.526,5.72,-7.546,-1.802,1.482,3.333,-21.405,-8.564,3.488,-20.765,-7.99,41.978,4.002,56.478,-0.064,4.317,55.403,-0.321
0115-CHARI-05-26,Strecksprung,-5.429,-11.816,-30.056,5.429,11.816,30.056,16.289,110.092,34.414,-1.976,32.918,-11.646,-3.673,-13.891,-10.113,1.874,-31.068,-3.639,-1.654,0.224,-4.658,1.976,32.918,11.646,3.673,-13.891,10.113,-1.874,-6.987,3.639,1.654,-0.224,4.658,7.57,33.323,13.638,3.7,13.891,10.113,2.191,31.068,4.586,2.828,31.81,6.077,51.849,6.804,121.415,-40.998,6.145,121.063,-40.241,2.042,-18.214,56.737,-10.801,-16.469,57.112,-10.538,1.446,-5.049,-2.74,-30.006,-5.398,-1.906,-29.554,0.698,-8.277,-18.444,-22.547,-8.25,-18.933,-22.726,0.751,-5.962,-53.556,-13.903,-5.732,-53.359,-13.74,0.992,1.868,-67.595,-15.259,1.835,-67.5,-14.969,0.833,8.351,-71.089,-0.47,7.901,-70.763,-1.353,0.622,1.099,-58.768,-10.561,1.017,-58.519,-9.935,0.868,-3.949,-45.65,-5.976,-3.455,-45.279,-5.956,42.45,-6.611,77.966,-13.863,-6.48,76.484,-15.241
0115-JANEIKE-01-15,Triffis C,-54.292,-748.319,-151.824,54.292,748.319,151.824,235.491,987.896,271.185,-48.419,-240.045,11.472,-80.775,-405.253,37.06,23.753,-220.537,-131.781,51.149,117.516,-68.575,48.419,240.045,11.472,80.775,405.253,37.06,-23.753,220.537,34.716,-51.149,-117.516,68.575,48.52,241.245,30.198,80.775,405.253,37.06,55.047,222.779,131.786,51.149,118.619,72.141,57.445,-78.205,-203.01,-45.563,-73.163,-207.429,-41.905,44.367,-104.836,-698.455,67.629,-107.326,-687.625,61.135,75.438,-165.412,-829.673,83.757,-164.824,-832.56,86.67,82.39,-172.339,-886.828,98.787,-172.472,-885.865,97.975,83.625,-183.149,-898.106,60.065,-181.498,-898.827,58.585,79.697,-69.237,-872.502,-114.419,-66.694,-860.632,-114.704,38.293,140.423,-330.363,-381.566,138.695,-333.067,-381.11,24.465,131.563,61.785,-400.115,130.975,56.083,-394.433,22.03,99.23,238.085,-183.596,98.833,238.606,-184.456,43.032,108.379,342.415,-15.597,103.7,341.245,-24.464
20191008-1207-FRANKFURT_2-01-45,Salto A,29.395,344.377,-34.46,29.395,344.377,34.46,37.835,352.275,58.929,7.878,52.886,-9.128,7.925,101.066,-10.124,5.224,96.288,-10.493,8.369,94.138,-4.716,7.878,52.886,9.128,7.925,101.066,10.124,5.224,96.288,10.493,8.369,94.138,4.716,13.395,55.098,17.567,9.398,101.066,10.459,5.224,96.288,10.493,9.818,99.824,20.41,71.389,47.619,179.201,-15.06,46.29,182.407,-17.889,5.051,10.362,123.905,-35.688,10.152,122.125,-33.642,9.285,-16.995,30.355,-7.689,-14.755,39.185,-8.57,10.194,13.572,251.128,-8.678,14.343,246.408,-9.666,8.302,36.068,300.539,-43.614,34.766,298.482,-42.201,6.8,16.636,251.554,-22.124,16.298,251.83,-22.908,6.794,11.743,215.94,-24.928,11.497,215.916,-24.936,7.213,5.373,164.533,-25.447,5.995,165.735,-26.337,6.596,4.405,168.525,-11.433,4.505,172.454,-10.408,39.54,40.639,297.368,-4.732,35.889,298.641,-7.603
0115-MORITZ-03-181,Strecksprung,-2.026,0.873,6.113,2.026,0.873,6.113,20.548,101.836,24.352,6.381,22.637,-0.065,-4.134,-12.897,-1.325,0.073,-17.653,4.039,-4.347,8.785,3.463,6.381,22.637,0.065,-4.134,-12.897,1.325,0.073,-1.827,1.26,-0.294,-7.04,3.463,7.189,26.497,7.409,4.628,13.495,4.736,2.271,17.653,4.039,6.46,44.191,8.168,59.895,6.686,106.765,4.937,7.453,108.252,2.582,6.228,18.797,20.961,-17.957,18.843,21.377,-15.314,1.076,3.126,-1.335,16.672,3.8,-1.775,15.005,0.85,-10.784,-30.584,-11.925,-11.061,-30.17,-11.064,0.82,-5.343,-41.695,0.552,-4.84,-41.795,0.899,0.648,6.073,-43.693,10.289,5.47,-43.376,9.871,1.037,-5.194,-37.965,8.235,-4.852,-37.954,7.798,0.817,-2.497,-35.124,13.12,-2.942,-35.936,13.194,3.054,-25.444,-80.09,15.336,-23.324,-70.159,16.009,51.956,3.402,148.54,-5.083,1.357,138.964,-5.28
0115-CHARI-05-109,Voll- ein 1 3/4 Salto vw C,189.297,-434.408,298.819,189.297,434.408,298.819,351.65,499.052,323.436,-29.63,-109.427,57.168,79.752,-14.017,224.546,128.745,-214.31,-0.791,10.431,-96.654,17.896,29.63,109.427,57.168,20.492,14.017,224.546,128.745,214.31,-0.791,10.431,96.654,17.896,43.747,109.427,60.108,165.72,76.888,224.546,128.745,214.31,16.986,13.439,98.427,21.797,50.333,31.737,-225.462,75.965,26.536,-220.599,71.21,11.597,-96.88,-202.214,77.8,-95.25,-205.772,84.69,22.098,-224.313,-231.996,373.992,-220.789,-225.359,369.356,26.194,-4.465,91.454,588.901,0.735,85.662,584.562,23.595,550.251,-71.864,346.186,540.811,-76.329,346.169,37.372,446.92,-533.268,-40.164,445.085,-525.335,-34.318,27.205,180.097,-440.716,13.513,182.489,-439.508,12.916,15.149,69.684,-281.528,38.844,70.319,-284.849,39.27,11.927,17.577,-261.176,47.358,16.001,-250.963,45.316,49.459,10.452,-99.747,29.236,11.625,-109.599,27.759
20191007-1150-FRANKFURT_2-01-72,Salto A,17.844,353.138,-20.576,17.844,353.138,20.576,30.86,353.138,39.757,14.715,88.148,-6.145,2.145,72.817,-4.675,0.603,83.896,-4.2,0.381,108.276,-5.557,14.715,88.148,6.145,2.145,72.817,4.675,0.603,83.896,4.2,0.381,108.276,5.557,15.738,88.148,17.511,4.644,72.817,6.739,3.713,83.896,5.719,6.766,108.276,9.789,60.468,52.278,230.246,4.476,53.165,235.887,2.138,8.046,25.032,238.211,-19.335,25.08,233.772,-19.889,5.14,10.434,122.859,-22.31,11.937,127.952,-23.249,8.223,-4.427,187.947,0.285,-4.014,185.887,-0.575,8.002,18.995,195.64,-13.765,18.2,195.222,-13.13,7.93,7.708,204.846,-10.912,8.222,205.283,-11.142,8.528,-6.854,204.397,-7.355,-6.638,204.91,-7.6,10.01,5.965,209.893,-0.988,4.823,211.065,-1.346,7.772,-11.289,269.574,11.427,-9.083,268.69,9.317,37.136,11.812,277.587,-35.787,11.12,268.773,-31.256
0609-1-01-569,Salto C,23.125,363.894,-19.26,23.125,363.894,19.26,36.883,387.99,50.533,3.738,35.242,-10.81,9.678,214.022,-0.532,6.405,42.243,-6.57,3.304,72.387,-1.348,3.738,35.242,10.81,9.678,214.022,0.532,6.405,42.243,6.57,3.304,72.387,1.348,6.487,59.338,15.639,12.826,214.022,8.924,6.405,42.243,7.359,11.165,72.387,18.611,50.935,2.532,173.314,-20.282,4.936,167.924,-21.868,6.73,19.661,-50.272,-8.742,18.193,-42.106,-7.741,11.978,-10.799,335.418,-28.237,-9.868,331.649,-26.063,20.771,28.373,520.934,-0.115,28.058,519.52,0.609,8.343,30.199,321.829,-2.083,28.833,319.761,-2.881,2.362,15.588,129.764,-12.84,16.429,132.383,-12.743,2.513,10.875,71.754,-21.453,10.785,72.612,-20.503,3.702,16.919,58.746,-13.078,16.983,58.615,-14.747,4.952,-5.383,110.549,-2.715,-5.678,112.712,-2.263,48.466,13.472,232.472,8.796,13.075,233.277,8.809
0609-4-01-305,Fliffis C,-90.423,-313.254,255.596,90.423,313.254,255.596,113.446,628.384,270.101,-11.347,-182.563,12.443,-15.571,-258.943,58.727,-66.848,17.604,150.108,3.344,110.649,34.318,11.347,182.563,12.443,15.571,258.943,58.727,66.848,-17.604,150.108,-3.344,-110.649,34.318,15.169,191.756,22.5,21.346,260.517,58.727,66.848,65.462,150.108,10.082,110.649,38.767,81.242,-2.267,-93.191,13.939,-0.765,-83.063,15.495,23.585,-48.257,-518.127,20.92,-46.91,-515.963,20.986,51.363,-22.615,-653.061,66.327,-23.912,-653.645,64.849,58.34,-56.699,-800.279,98.049,-56.22,-782.4,99.137,23.653,-4.596,-142.177,173.204,-10.597,-162.395,176.373,15.013,-136.224,-118.448,348.579,-131.297,-112.267,343.46,14.911,-156.045,107.223,306.962,-154.545,106.018,305.953,10.798,-59.3,198.954,185.746,-59.603,197.099,185.657,12.005,0.218,187.732,72.713,0.41,189.212,75.181,20.473,32.639,282.111,27.67,30.8,272.61,28.328
0609-1-01-830,Doppelsalto C,1.058,701.812,-43.071,1.058,701.812,43.071,44.252,703.911,57.168,5.867,67.697,-7.793,-9.935,312.753,-11.164,10.991,223.125,-8.471,-5.865,98.237,-15.643,5.867,67.697,7.793,-1.799,312.753,11.164,2.854,223.125,8.471,-5.865,98.237,15.643,9.792,69.796,14.435,10.567,312.753,14.786,12.572,223.125,10.651,11.321,98.237,17.296,45.173,35.838,258.435,-12.267,34.083,254.29,-15.819,12.769,1.492,62.696,-25.363,3.019,69.0,-20.865,29.602,-24.706,368.166,-27.465,-23.686,371.301,-24.04,49.537,-11.753,766.075,-5.682,-13.16,760.668,-9.736,55.036,-25.254,826.512,-43.047,-24.123,826.982,-42.363,49.663,11.897,760.919,-17.311,10.383,760.446,-17.026,21.667,39.352,468.371,-25.245,38.512,463.302,-24.121,10.023,20.133,196.695,-20.664,21.189,201.654,-21.598,10.263,7.944,233.974,-58.247,5.23,233.97,-57.662,33.137,-49.178,270.487,-23.561,-46.545,262.79,-24.413
20191003-1152-FRANKFURT_1-01-93,Strecksprung,0.646,0.29,-1.976,0.646,0.29,1.976,14.113,82.503,23.172,0.032,17.8,-0.08,1.124,-10.4,-0.054,1.901,-19.689,3.207,-2.41,12.579,-5.049,0.032,17.8,0.08,1.124,-10.4,0.054,1.901,4.889,2.939,-2.41,-11.999,-1.097,3.996,28.706,10.216,2.369,10.4,2.361,2.037,19.689,3.467,5.711,23.707,7.127,56.25,0.292,114.273,-5.34,-0.719,112.92,-5.994,6.184,-3.094,7.403,17.992,-3.386,9.434,18.364,0.969,-2.1,-16.81,-0.049,-0.94,-18.399,-0.647,0.779,5.388,-25.376,1.262,4.948,-24.838,1.518,0.831,4.27,-36.55,0.549,4.097,-36.591,1.713,0.87,2.626,-51.206,14.788,2.595,-50.901,14.247,0.839,4.019,-51.931,6.987,4.042,-51.623,6.992,0.908,10.916,-35.487,9.542,10.518,-36.062,9.055,2.497,-4.066,-18.9,-4.884,-4.511,-16.225,-4.373,36.487,-19.884,111.57,-23.25,-19.074,108.686,-21.841
0609-1-01-206,Doppelsalto B,1.292,706.889,-3.904,1.292,706.889,3.904,53.788,741.399,75.675,7.079,59.003,-10.45,-20.743,232.75,10.319,8.711,298.292,9.613,6.245,116.843,-13.386,7.079,59.003,10.45,6.584,232.75,-10.319,-8.711,298.292,9.351,-3.661,116.843,-5.579,9.688,93.306,24.983,20.743,232.958,20.045,16.224,298.292,15.266,7.133,116.843,15.382,51.494,29.025,330.61,-3.098,29.25,324.202,-7.462,6.539,16.703,52.985,-48.591,15.465,57.978,-42.861,14.431,-24.229,31.215,-27.783,-24.986,43.178,-27.483,26.768,-60.525,585.305,34.827,-59.997,572.925,31.223,31.083,-38.322,649.235,44.218,-37.492,650.108,43.999,35.3,-10.212,707.822,18.68,-9.35,710.621,18.598,38.663,12.599,737.169,31.671,12.686,729.492,30.779,20.496,64.024,385.052,-34.994,61.716,386.254,-31.731,10.776,10.381,227.562,-31.609,11.595,232.943,-33.108,28.408,8.02,290.525,-4.435,8.531,282.565,-4.471
20190930-1153-FRANKFURT_1-01-244,Fliffis- Rudi C,70.086,-347.119,566.899,70.086,347.119,566.899,204.3,639.677,605.55,-4.259,-210.907,4.334,-36.418,-203.171,115.802,85.668,-66.816,367.69,25.095,133.775,79.073,4.259,210.907,4.334,36.418,203.171,115.802,4.315,66.816,367.69,25.095,-133.775,79.073,21.723,216.506,18.409,36.418,203.171,122.754,106.419,86.225,367.69,39.741,133.775,96.696,72.575,41.472,-215.923,-1.754,37.997,-213.189,1.169,29.811,-44.787,-622.586,42.054,-42.759,-617.926,39.297,54.805,-47.694,-607.547,-16.544,-48.346,-610.135,-15.346,51.1,-99.129,-598.059,145.182,-95.931,-588.024,143.499,32.285,-74.543,-219.072,504.11,-72.517,-224.98,511.709,25.951,267.186,5.2,824.553,263.213,-4.133,817.702,28.898,246.353,-328.777,803.015,240.77,-312.716,801.498,26.647,-81.461,52.666,606.751,-75.758,45.019,606.077,20.428,50.978,268.753,225.885,51.088,270.476,225.545,39.193,118.672,369.423,-16.891,115.086,364.034,-9.061
0609-1-01-788,Bauchsprung,-5.161,-35.697,-8.514,5.161,35.697,8.514,25.531,117.745,32.172,-0.205,0.849,0.716,-1.518,-40.984,-3.788,-0.359,-23.517,3.787,-3.079,27.954,-9.228,0.205,0.849,0.716,1.518,39.285,2.356,0.359,23.517,-2.358,3.079,-27.954,7.799,3.446,20.07,4.921,3.273,40.984,9.036,6.991,23.517,4.274,11.82,33.174,13.941,57.226,5.463,56.935,6.807,6.049,54.265,6.876,4.667,-3.952,-27.301,-0.637,-3.751,-27.534,-1.09,1.004,-6.655,-53.528,-9.4,-6.547,-51.781,-9.575,1.189,-6.205,-74.554,-16.382,-6.361,-75.73,-16.52,1.577,1.559,-129.59,2.156,1.276,-126.812,2.317,1.76,12.099,-78.8,9.81,12.363,-79.436,10.281,1.595,4.138,-35.957,7.611,3.143,-37.151,7.518,1.89,-21.28,-22.899,4.063,-19.885,-21.625,3.137,2.455,-5.19,94.935,-16.388,-5.887,91.465,-17.329,51.183,-9.178,66.872,-36.246,-7.276,67.536,-31.394
0115-CHARI-05-189,Voll- ein 1 3/4 Salto vw C,185.783,-433.517,298.259,185.783,433.517,298.259,341.587,500.135,350.338,-38.343,-111.796,69.518,131.998,-41.332,211.67,97.385,-176.604,5.794,-5.257,-103.785,11.277,38.343,111.796,69.518,55.311,41.332,211.67,97.385,176.604,5.794,-5.257,103.785,11.277,49.652,112.282,74.031,184.675,100.989,213.692,97.385,176.604,37.185,9.875,110.26,25.431,68.305,18.931,-168.345,49.427,17.042,-164.042,47.246,13.03,-118.32,-267.255,98.97,-118.243,-267.325,104.324,22.03,-204.587,-209.155,376.223,-199.438,-204.786,377.257,24.067,146.025,115.328,616.109,149.871,105.778,604.421,25.876,607.161,-260.898,182.42,594.608,-258.382,184.187,37.992,349.983,-510.325,-83.411,351.579,-502.361,-77.325,17.683,109.847,-267.484,50.474,112.03,-271.541,49.324,10.779,15.994,-255.523,65.164,16.517,-254.517,64.787,10.209,-25.316,-287.006,11.541,-22.617,-272.331,15.655,51.73,-8.851,-99.267,-27.98,-10.468,-115.272,-29.753
20191007-1534-FRANKFURT_2-01-104,Schraubensalto A,88.156,191.34,336.213,88.156,191.34,336.213,170.516,266.676,355.366,33.316,89.907,39.401,70.927,-33.043,161.258,-37.203,40.749,126.459,21.115,93.726,9.094,33.316,89.907,39.401,70.927,-33.043,161.258,-37.203,40.749,126.459,21.115,93.726,9.094,34.559,89.907,46.955,76.288,39.59,161.258,38.554,43.452,126.459,21.115,93.726,20.694,55.585,2.902,261.421,-0.042,6.899,260.354,0.106,4.662,103.974,231.826,94.254,103.94,232.091,100.234,6.451,206.848,75.728,309.331,206.697,76.035,305.974,8.453,270.862,-78.462,363.614,264.364,-77.945,364.878,13.214,53.564,-142.855,460.15,54.773,-137.454,457.284,13.18,-143.28,31.135,416.323,-138.358,29.755,414.765,10.903,-85.242,138.581,270.991,-84.746,136.981,271.674,8.242,21.893,162.03,136.201,18.932,162.966,135.891,8.77,34.381,230.386,31.636,34.98,230.463,30.542,37.272,75.313,260.652,-26.865,72.057,249.825,-25.584
0609-4-01-534,Barani C,-48.863,-73.329,222.979,48.863,73.329,222.979,69.527,279.262,231.407,3.195,-122.898,21.516,-15.803,-50.154,85.787,-37.381,35.396,94.022,1.126,64.328,21.654,3.195,122.898,21.516,9.413,50.154,85.787,37.381,-35.396,94.022,-1.126,-64.328,21.654,8.05,126.386,25.98,18.046,50.154,85.787,37.381,38.393,94.022,6.049,64.328,25.618,60.206,19.571,-73.339,32.175,18.428,-73.502,34.635,13.102,-8.449,-372.712,55.109,-7.695,-370.249,53.457,11.942,-1.036,-366.367,93.906,-1.09,-360.107,94.607,11.293,-5.605,-51.759,170.342,-6.786,-59.09,169.847,7.985,-72.123,-60.986,242.685,-71.4,-58.563,241.288,7.601,-103.639,27.235,233.146,-103.612,26.575,233.221,5.85,-81.194,108.085,202.107,-80.463,107.148,201.572,5.016,-23.52,114.709,133.972,-23.976,113.68,133.9,6.852,7.934,104.887,64.03,8.119,106.903,63.962,47.859,4.529,194.646,6.485,4.368,191.496,7.278
20191007-1150-FRANKFURT_2-01-231,Strecksprung,2.395,2.258,-2.822,2.395,2.258,2.822,21.538,93.685,39.357,-2.406,39.888,6.075,-0.186,-13.774,-9.257,-1.461,-18.824,-5.537,6.449,-5.031,5.897,2.406,39.888,6.075,0.186,-13.774,-2.893,1.461,-18.824,5.537,-1.658,-5.031,-5.897,5.413,39.888,16.534,2.412,17.481,10.199,2.806,18.824,5.584,10.907,17.491,7.04,58.909,-10.503,116.24,-9.441,-9.697,116.667,-7.358,2.681,-4.375,96.182,53.026,-4.739,94.751,49.47,1.592,0.417,21.233,-9.349,0.219,22.45,-8.375,0.807,-1.773,-30.913,-37.997,-1.424,-30.008,-35.941,0.969,3.018,-51.988,-0.051,2.856,-51.457,-0.558,0.92,1.434,-35.615,-3.705,1.347,-35.988,-3.602,1.114,-8.578,-45.567,-17.256,-8.082,-44.913,-16.402,0.821,14.499,-35.102,3.686,14.334,-35.883,2.82,1.689,22.891,-31.613,19.545,22.863,-32.378,18.586,37.015,-2.305,24.376,14.354,-1.706,24.869,13.315
0609-1-01-492,Doppelsalto B,8.109,698.77,-16.882,8.109,698.77,16.882,78.703,728.821,64.493,3.584,54.762,-16.799,-30.109,299.775,11.062,26.704,251.407,-2.403,7.93,92.826,-8.742,3.584,54.762,16.799,22.942,299.775,-11.062,-26.347,251.407,2.403,7.93,92.826,8.742,11.669,84.813,23.174,30.384,299.775,13.477,26.745,251.407,12.399,9.905,92.826,15.444,51.178,27.406,276.209,-32.404,27.841,270.645,-33.766,9.698,-3.244,20.304,-20.746,-3.412,21.406,-23.12,14.257,-34.236,155.274,-28.453,-35.66,165.435,-24.651,32.01,-69.402,641.439,15.985,-68.973,634.831,16.832,35.579,-57.606,735.884,35.754,-55.563,734.956,34.859,43.365,52.012,771.538,23.842,50.091,770.175,23.145,13.577,71.192,432.073,-32.542,70.684,432.244,-30.973,8.742,24.987,157.932,-17.446,25.611,159.956,-17.521,10.087,17.489,146.544,-28.328,17.58,147.922,-28.755,33.331,14.422,270.777,-0.745,13.629,261.383,1.411
