Time,TimeInJump,ACC_N,ACC_N_ROT_filtered,Acc_x_Fil,Acc_y_Fil,Acc_z_Fil,Gyro_x_Fil,Gyro_y_Fil,Gyro_z_Fil,SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_Abs_I_x LapEnd,DJump_Abs_I_y LapEnd,DJump_Abs_I_z LapEnd
417.034,0.446,10.6,9.74,2.234,-0.205,-9.449,-4.79,136.1,-20.27,20190930-1616-FRANKFURT_1-01-59,Salto C,-19.386,331.287,5.7,37.752,373.005,42.191
417.478,0.89,9.47,33.58,-5.036,1.209,5.154,-11.67,252.75,-16.8,20190930-1616-FRANKFURT_1-01-59,Salto C,-19.386,331.287,5.7,37.752,373.005,42.191
417.924,1.336,3.38,3.79,-1.826,-0.857,-3.008,-0.2,98.67,-7.44,20190930-1616-FRANKFURT_1-01-59,Salto C,-19.386,331.287,5.7,37.752,373.005,42.191
7838.444,0.002,99.55,57.13,24.764,-0.711,83.596,18.14,183.02,-35.2,0609-1-01-775,Doppelsalto C,26.3,705.202,-38.461,44.544,706.593,62.046
7838.872,0.43,30.9,25.7,-28.209,-0.311,-17.363,-36.87,431.44,26.7,0609-1-01-775,Doppelsalto C,26.3,705.202,-38.461,44.544,706.593,62.046
7839.3,0.858,59.99,59.33,-43.811,-2.552,-39.151,8.74,871.88,-75.41,0609-1-01-775,Doppelsalto C,26.3,705.202,-38.461,44.544,706.593,62.046
7839.728,1.286,11.99,9.56,-4.328,0.041,-8.819,14.09,187.4,-50.28,0609-1-01-775,Doppelsalto C,26.3,705.202,-38.461,44.544,706.593,62.046
924.732,0.002,125.83,70.9,-93.736,-20.076,50.038,-48.32,129.86,-32.81,20191001-1202-FRANKFURT_2-01-26,Cody C,-47.967,-401.157,-11.66,67.113,472.567,67.656
925.132,0.402,37.0,20.28,29.653,-1.717,-14.39,-24.33,-588.46,-25.12,20191001-1202-FRANKFURT_2-01-26,Cody C,-47.967,-401.157,-11.66,67.113,472.567,67.656
925.532,0.802,22.74,28.26,8.431,-3.32,5.118,-35.68,-404.42,-3.2,20191001-1202-FRANKFURT_2-01-26,Cody C,-47.967,-401.157,-11.66,67.113,472.567,67.656
925.932,1.202,7.09,6.64,2.945,-0.168,-7.152,-31.75,-112.62,-2.28,20191001-1202-FRANKFURT_2-01-26,Cody C,-47.967,-401.157,-11.66,67.113,472.567,67.656
2239.382,0.002,117.54,63.99,37.75,11.842,97.699,43.76,105.29,44.76,20190930-1616-FRANKFURT_1-01-202,Barani A,-179.738,-14.012,166.655,186.675,240.4,184.031
2239.838,0.458,4.81,6.07,-3.606,0.562,-3.818,-79.46,-146.89,40.49,20190930-1616-FRANKFURT_1-01-202,Barani A,-179.738,-14.012,166.655,186.675,240.4,184.031
2240.294,0.914,10.14,9.59,-0.202,-0.562,-9.952,-221.39,-74.69,163.91,20190930-1616-FRANKFURT_1-01-202,Barani A,-179.738,-14.012,166.655,186.675,240.4,184.031
2240.752,1.372,8.65,8.55,-3.627,-3.3,-6.903,-53.1,154.92,98.1,20190930-1616-FRANKFURT_1-01-202,Barani A,-179.738,-14.012,166.655,186.675,240.4,184.031
3452.666,0.002,117.46,65.81,39.872,10.733,95.66,58.28,53.71,72.11,20190930-1247-FRANKFURT_2-01-176,Fliffis C,-110.142,-398.826,153.706,134.826,661.339,206.856
3453.108,0.444,61.79,46.88,-56.813,-3.08,-12.155,1.04,-624.19,-21.22,20190930-1247-FRANKFURT_2-01-176,Fliffis C,-110.142,-398.826,153.706,134.826,661.339,206.856
3453.55,0.886,13.44,30.47,-5.373,4.816,-14.571,-57.69,-153.56,93.18,20190930-1247-FRANKFURT_2-01-176,Fliffis C,-110.142,-398.826,153.706,134.826,661.339,206.856
3453.992,1.328,12.77,14.35,-4.725,-7.083,-9.699,-102.67,167.44,295.43,20190930-1247-FRANKFURT_2-01-176,Fliffis C,-110.142,-398.826,153.706,134.826,661.339,206.856
1233.568,0.002,106.56,69.63,-45.578,-7.402,81.921,-9.31,-36.67,-7.32,20191001-1202-FRANKFURT_2-01-66,Barani A,96.547,-45.554,175.839,121.298,252.804,207.904
1233.984,0.418,7.76,7.07,5.595,-3.644,-3.687,91.0,194.59,93.97,20191001-1202-FRANKFURT_2-01-66,Barani A,96.547,-45.554,175.839,121.298,252.804,207.904
1234.4,0.834,11.6,10.59,2.022,1.468,-10.97,188.7,-13.51,274.96,20191001-1202-FRANKFURT_2-01-66,Barani A,96.547,-45.554,175.839,121.298,252.804,207.904
1234.814,1.248,7.97,8.74,6.431,1.18,-5.671,-16.24,-179.21,21.25,20191001-1202-FRANKFURT_2-01-66,Barani A,96.547,-45.554,175.839,121.298,252.804,207.904
4006.682,0.002,135.32,75.39,62.403,6.95,100.75,20.07,-18.66,13.04,0609-4-01-377,Fliffis B,-121.65,-154.42,230.873,160.848,598.624,248.26
4007.162,0.482,41.99,42.94,-42.065,-1.509,-1.98,1.1,-583.45,-48.77,0609-4-01-377,Fliffis B,-121.65,-154.42,230.873,160.848,598.624,248.26
4007.642,0.962,23.9,18.6,-9.46,-2.778,-20.844,-263.11,-103.4,379.01,0609-4-01-377,Fliffis B,-121.65,-154.42,230.873,160.848,598.624,248.26
4008.124,1.444,13.46,14.18,-6.636,-2.03,-11.625,-34.9,224.82,100.12,0609-4-01-377,Fliffis B,-121.65,-154.42,230.873,160.848,598.624,248.26
4974.628,0.002,135.2,84.31,86.611,-2.358,83.348,48.84,-92.89,-77.85,20190930-1247-FRANKFURT_2-01-314,Cody C,-10.49,386.318,6.346,50.623,486.413,75.497
4975.098,0.472,22.84,14.18,-14.906,1.434,-12.328,-23.76,432.34,-18.6,20190930-1247-FRANKFURT_2-01-314,Cody C,-10.49,386.318,6.346,50.623,486.413,75.497
4975.568,0.942,24.2,22.23,-18.457,0.344,-8.055,-14.58,420.27,-7.15,20190930-1247-FRANKFURT_2-01-314,Cody C,-10.49,386.318,6.346,50.623,486.413,75.497
4976.036,1.41,5.48,4.97,-2.464,-0.378,-4.679,-8.41,130.27,19.74,20190930-1247-FRANKFURT_2-01-314,Cody C,-10.49,386.318,6.346,50.623,486.413,75.497
1334.254,0.002,155.69,62.76,17.674,22.085,101.734,77.97,102.5,-74.13,20191007-1524-FRANKFURT_1-01-92,Doppelsalto C,59.877,682.454,-75.427,71.19,697.297,91.295
1334.666,0.414,33.5,31.0,-32.35,1.444,-13.973,7.46,497.47,-86.33,20191007-1524-FRANKFURT_1-01-92,Doppelsalto C,59.877,682.454,-75.427,71.19,697.297,91.295
1335.078,0.826,46.74,51.17,-34.875,0.069,-31.664,76.8,766.48,-36.22,20191007-1524-FRANKFURT_1-01-92,Doppelsalto C,59.877,682.454,-75.427,71.19,697.297,91.295
1335.492,1.24,9.9,12.15,-6.64,-0.058,-9.637,10.65,145.56,-34.94,20191007-1524-FRANKFURT_1-01-92,Doppelsalto C,59.877,682.454,-75.427,71.19,697.297,91.295
3880.078,0.002,122.1,64.63,37.261,30.056,95.67,49.65,-85.4,24.8,20191008-1207-FRANKFURT_2-01-307,Fliffis B,-105.054,-307.744,274.385,164.585,671.133,324.972
3880.472,0.396,42.34,39.47,-42.823,5.522,-5.564,-91.9,-629.67,84.45,20191008-1207-FRANKFURT_2-01-307,Fliffis B,-105.054,-307.744,274.385,164.585,671.133,324.972
3880.866,0.79,14.23,28.56,-13.031,4.164,-9.689,-116.25,-331.45,185.57,20191008-1207-FRANKFURT_2-01-307,Fliffis B,-105.054,-307.744,274.385,164.585,671.133,324.972
3881.262,1.186,17.83,16.94,-8.733,-6.91,-12.722,-45.27,221.85,248.77,20191008-1207-FRANKFURT_2-01-307,Fliffis B,-105.054,-307.744,274.385,164.585,671.133,324.972
3150.79,0.002,124.01,73.73,-95.768,4.399,54.243,6.08,36.3,40.8,20191007-1159-FRANKFURT_1-01-349,Baby- Fliffis C,-21.566,-80.493,163.738,59.76,411.329,219.641
3151.194,0.406,29.55,23.77,-27.108,-3.089,-11.729,69.28,-578.72,-28.64,20191007-1159-FRANKFURT_1-01-349,Baby- Fliffis C,-21.566,-80.493,163.738,59.76,411.329,219.641
3151.6,0.812,7.31,14.86,-2.997,-0.498,-8.901,-96.94,-111.28,330.09,20191007-1159-FRANKFURT_1-01-349,Baby- Fliffis C,-21.566,-80.493,163.738,59.76,411.329,219.641
3152.006,1.218,7.61,7.78,-4.307,-0.56,-6.248,2.15,213.98,3.87,20191007-1159-FRANKFURT_1-01-349,Baby- Fliffis C,-21.566,-80.493,163.738,59.76,411.329,219.641
4015.768,0.002,121.65,64.5,8.814,5.784,92.901,25.61,18.76,-66.79,20191007-1524-FRANKFURT_1-01-281,Doppelsalto C,86.033,675.794,-82.908,97.543,705.167,114.918
4016.154,0.388,19.99,18.72,-13.523,0.009,-12.186,0.73,24.33,43.71,20191007-1524-FRANKFURT_1-01-281,Doppelsalto C,86.033,675.794,-82.908,97.543,705.167,114.918
4016.54,0.774,37.26,38.29,-37.126,2.888,-5.165,85.73,653.87,-47.94,20191007-1524-FRANKFURT_1-01-281,Doppelsalto C,86.033,675.794,-82.908,97.543,705.167,114.918
4016.926,1.16,38.29,47.58,-36.485,1.006,-13.101,59.47,615.26,-129.35,20191007-1524-FRANKFURT_1-01-281,Doppelsalto C,86.033,675.794,-82.908,97.543,705.167,114.918
1778.47,0.002,119.04,62.35,26.004,-1.312,94.298,-2.51,-107.31,-24.97,20191007-1159-FRANKFURT_1-01-246,Barani B,3.734,-38.454,193.967,52.294,323.234,216.367
1778.872,0.404,5.97,12.09,-0.588,-2.651,-5.077,-19.3,-290.62,19.86,20191007-1159-FRANKFURT_1-01-246,Barani B,3.734,-38.454,193.967,52.294,323.234,216.367
1779.274,0.806,10.36,10.08,-6.372,-2.089,-7.438,-70.8,91.74,388.22,20191007-1159-FRANKFURT_1-01-246,Barani B,3.734,-38.454,193.967,52.294,323.234,216.367
1779.674,1.206,8.38,8.19,-7.307,-1.703,-2.971,-4.43,196.45,39.77,20191007-1159-FRANKFURT_1-01-246,Barani B,3.734,-38.454,193.967,52.294,323.234,216.367
4012.64,0.002,114.92,65.64,17.552,10.453,96.15,104.64,-5.0,-62.88,20191007-1524-FRANKFURT_1-01-279,Salto B,48.533,324.782,-30.423,74.282,399.219,75.569
4013.04,0.402,14.19,12.05,-10.33,1.475,-7.851,-52.95,-97.63,20.89,20191007-1524-FRANKFURT_1-01-279,Salto B,48.533,324.782,-30.423,74.282,399.219,75.569
4013.44,0.802,31.65,27.58,-25.707,-0.657,-14.987,66.47,531.82,-12.73,20191007-1524-FRANKFURT_1-01-279,Salto B,48.533,324.782,-30.423,74.282,399.219,75.569
4013.842,1.204,6.51,5.48,-2.863,-0.244,-5.352,-2.52,98.72,58.66,20191007-1524-FRANKFURT_1-01-279,Salto B,48.533,324.782,-30.423,74.282,399.219,75.569
87.884,0.002,109.68,70.77,30.335,-0.082,96.199,47.56,185.63,-24.71,0609-1-01-5,Salto C,44.143,348.12,-20.238,57.153,371.926,41.386
88.356,0.474,15.81,10.51,-2.456,-0.12,-14.045,1.62,557.51,11.68,0609-1-01-5,Salto C,44.143,348.12,-20.238,57.153,371.926,41.386
88.83,0.948,3.24,3.07,-1.826,0.355,-1.781,38.2,185.4,-13.01,0609-1-01-5,Salto C,44.143,348.12,-20.238,57.153,371.926,41.386
89.304,1.422,4.55,3.81,-0.421,-0.409,-4.01,15.07,105.69,-19.57,0609-1-01-5,Salto C,44.143,348.12,-20.238,57.153,371.926,41.386
867.416,0.002,116.26,74.07,32.81,3.064,102.591,10.24,-76.93,-38.74,0115-CHARI-05-62,Fliffis- Rudi B,181.961,-314.237,503.543,235.19,678.009,528.625
867.872,0.458,46.35,47.24,-45.154,0.799,-9.198,29.2,-708.25,43.88,0115-CHARI-05-62,Fliffis- Rudi B,181.961,-314.237,503.543,235.19,678.009,528.625
868.328,0.914,29.91,30.75,-26.217,7.004,3.034,539.86,106.03,772.73,0115-CHARI-05-62,Fliffis- Rudi B,181.961,-314.237,503.543,235.19,678.009,528.625
868.784,1.37,16.36,24.25,-9.462,-4.12,-12.698,-3.07,233.98,314.57,0115-CHARI-05-62,Fliffis- Rudi B,181.961,-314.237,503.543,235.19,678.009,528.625
3766.26,0.002,110.96,65.28,28.645,5.445,97.818,36.31,178.49,-10.66,0609-1-01-408,Doppelsalto B,-4.887,693.284,-33.359,51.932,723.419,53.998
3766.728,0.47,8.71,18.52,-9.383,0.247,-3.707,-27.85,163.44,-7.57,0609-1-01-408,Doppelsalto B,-4.887,693.284,-33.359,51.932,723.419,53.998
3767.198,0.94,48.78,37.33,-32.927,-1.585,-34.186,-32.75,871.48,7.77,0609-1-01-408,Doppelsalto B,-4.887,693.284,-33.359,51.932,723.419,53.998
3767.668,1.41,9.2,7.62,-2.332,-1.097,-8.212,10.33,172.36,-24.48,0609-1-01-408,Doppelsalto B,-4.887,693.284,-33.359,51.932,723.419,53.998
4980.222,0.002,124.97,63.03,30.331,7.293,101.513,35.32,117.44,18.2,20190930-1247-FRANKFURT_2-01-317,Barani C,-96.121,-104.532,186.223,120.83,326.493,200.614
4980.688,0.468,21.35,17.58,-17.627,1.971,-10.866,-54.92,-490.81,47.97,20190930-1247-FRANKFURT_2-01-317,Barani C,-96.121,-104.532,186.223,120.83,326.493,200.614
4981.154,0.934,18.44,24.5,-3.993,4.83,-6.741,-117.41,-79.99,231.82,20190930-1247-FRANKFURT_2-01-317,Barani C,-96.121,-104.532,186.223,120.83,326.493,200.614
4981.618,1.398,5.07,5.26,-2.035,-1.76,-4.314,-60.84,87.78,145.08,20190930-1247-FRANKFURT_2-01-317,Barani C,-96.121,-104.532,186.223,120.83,326.493,200.614
3032.812,0.002,118.54,65.28,8.831,5.131,101.531,-7.25,95.11,2.2,20191008-1157-FRANKFURT_1-01-386,Salto B,0.439,332.692,-22.79,61.749,388.247,67.233
3033.24,0.43,13.83,18.23,0.159,-0.412,-3.092,26.97,50.3,34.95,20191008-1157-FRANKFURT_1-01-386,Salto B,0.439,332.692,-22.79,61.749,388.247,67.233
3033.668,0.858,34.06,22.85,-21.944,-1.571,-15.935,9.13,363.97,-115.67,20191008-1157-FRANKFURT_1-01-386,Salto B,0.439,332.692,-22.79,61.749,388.247,67.233
3034.096,1.286,4.18,5.57,-1.876,-1.454,-4.1,-37.77,129.6,-5.51,20191008-1157-FRANKFURT_1-01-386,Salto B,0.439,332.692,-22.79,61.749,388.247,67.233
1470.742,0.002,95.4,57.09,12.831,9.607,86.601,-74.83,226.76,0.95,20191007-1534-FRANKFURT_2-01-93,Salto A,-32.526,345.131,-25.272,41.157,345.131,42.109
1471.152,0.412,7.54,4.97,2.558,-1.106,-6.23,-24.37,183.95,-7.24,20191007-1534-FRANKFURT_2-01-93,Salto A,-32.526,345.131,-25.272,41.157,345.131,42.109
1471.562,0.822,7.03,7.39,-2.392,-1.691,-6.415,-27.77,182.59,-27.91,20191007-1534-FRANKFURT_2-01-93,Salto A,-32.526,345.131,-25.272,41.157,345.131,42.109
1471.972,1.232,7.78,8.57,-5.69,-1.726,-5.889,-9.79,211.35,-13.47,20191007-1534-FRANKFURT_2-01-93,Salto A,-32.526,345.131,-25.272,41.157,345.131,42.109
3327.666,0.002,122.18,71.93,29.937,-6.448,100.184,-22.42,-200.57,-8.88,20191001-1148-FRANKFURT_1-01-196,Fliffis aus B,154.334,-361.372,98.899,167.593,765.456,229.601
3328.07,0.406,44.26,36.23,-39.649,-6.499,-1.527,82.96,-621.63,-89.12,20191001-1148-FRANKFURT_1-01-196,Fliffis aus B,154.334,-361.372,98.899,167.593,765.456,229.601
3328.474,0.81,6.92,28.16,-8.996,0.53,-9.682,10.06,-390.47,87.21,20191001-1148-FRANKFURT_1-01-196,Fliffis aus B,154.334,-361.372,98.899,167.593,765.456,229.601
3328.876,1.212,16.42,18.86,-13.443,-1.772,-7.305,75.31,343.58,73.77,20191001-1148-FRANKFURT_1-01-196,Fliffis aus B,154.334,-361.372,98.899,167.593,765.456,229.601
3119.98,0.002,134.66,76.39,56.255,6.066,105.017,11.35,49.92,-5.67,0609-4-01-319,Fliffis C,-126.359,-219.164,234.272,143.875,596.236,251.982
3120.482,0.504,63.44,57.63,-57.288,2.953,-28.441,-31.75,-748.03,83.75,0609-4-01-319,Fliffis C,-126.359,-219.164,234.272,143.875,596.236,251.982
3120.984,1.006,16.07,18.85,-6.605,0.111,-14.676,-230.31,-76.77,300.67,0609-4-01-319,Fliffis C,-126.359,-219.164,234.272,143.875,596.236,251.982
3121.484,1.506,11.18,11.64,-5.361,-1.278,-9.346,-46.91,195.51,115.52,0609-4-01-319,Fliffis C,-126.359,-219.164,234.272,143.875,596.236,251.982
133.496,0.002,118.47,62.01,32.136,-3.089,100.019,34.85,262.89,-25.47,0110-MORITZ-01-17,Doppelsalto B,-58.431,699.891,13.873,78.371,723.268,56.744
133.976,0.482,11.59,14.44,-13.048,-1.197,-1.817,-23.24,293.53,-17.08,0110-MORITZ-01-17,Doppelsalto B,-58.431,699.891,13.873,78.371,723.268,56.744
134.456,0.962,42.15,44.17,-40.947,-2.642,-15.09,-103.81,752.74,68.37,0110-MORITZ-01-17,Doppelsalto B,-58.431,699.891,13.873,78.371,723.268,56.744
134.936,1.442,9.37,9.94,-5.709,-1.213,-8.032,-32.49,206.53,7.29,0110-MORITZ-01-17,Doppelsalto B,-58.431,699.891,13.873,78.371,723.268,56.744
4392.024,0.002,107.78,66.61,30.337,0.063,93.469,18.63,187.34,36.63,0609-1-01-455,Salto C,20.24,361.261,-25.306,33.446,378.66,46.298
4392.492,0.47,16.35,9.81,-3.381,-0.507,-13.183,-13.46,369.9,-11.96,0609-1-01-455,Salto C,20.24,361.261,-25.306,33.446,378.66,46.298
4392.96,0.938,2.49,9.16,-1.617,-0.214,0.351,13.98,177.58,-18.27,0609-1-01-455,Salto C,20.24,361.261,-25.306,33.446,378.66,46.298
4393.428,1.406,4.31,3.2,-0.959,-0.374,-3.604,2.52,84.97,-19.94,0609-1-01-455,Salto C,20.24,361.261,-25.306,33.446,378.66,46.298
2630.526,0.002,132.59,61.22,-6.653,10.683,104.714,9.03,232.19,-8.24,20191008-1207-FRANKFURT_2-01-230,Schraubensalto A,26.302,150.755,348.796,158.586,264.798,364.113
2630.952,0.428,3.96,7.21,-3.094,-1.833,-2.188,163.85,9.28,262.8,20191008-1207-FRANKFURT_2-01-230,Schraubensalto A,26.302,150.755,348.796,158.586,264.798,364.113
2631.378,0.854,10.85,9.9,-2.955,-1.841,-9.809,-136.17,-131.05,300.2,20191008-1207-FRANKFURT_2-01-230,Schraubensalto A,26.302,150.755,348.796,158.586,264.798,364.113
2631.806,1.282,7.78,9.32,-3.436,-4.102,-5.711,-5.98,169.94,168.53,20191008-1207-FRANKFURT_2-01-230,Schraubensalto A,26.302,150.755,348.796,158.586,264.798,364.113
1550.386,0.002,130.04,71.43,87.444,13.268,77.619,-13.31,-70.43,-2.28,20191003-1152-FRANKFURT_1-01-43,Cody C,-28.918,390.389,-11.403,45.568,447.067,39.374
1550.81,0.426,27.83,19.23,-21.19,-1.934,-19.769,-24.03,558.88,-21.61,20191003-1152-FRANKFURT_1-01-43,Cody C,-28.918,390.389,-11.403,45.568,447.067,39.374
1551.234,0.85,7.68,8.46,-3.486,-1.722,-6.781,-37.08,265.3,-10.47,20191003-1152-FRANKFURT_1-01-43,Cody C,-28.918,390.389,-11.403,45.568,447.067,39.374
1551.656,1.272,7.46,6.3,-3.618,-1.04,-6.602,-2.74,137.49,-3.65,20191003-1152-FRANKFURT_1-01-43,Cody C,-28.918,390.389,-11.403,45.568,447.067,39.374
3097.798,0.002,116.36,68.63,66.222,2.748,83.558,10.87,213.6,20.54,0609-4-01-308,Salto C,12.337,367.224,-0.221,25.737,394.129,26.125
3098.31,0.514,15.7,12.48,-11.032,1.903,-9.234,22.01,484.68,11.25,0609-4-01-308,Salto C,12.337,367.224,-0.221,25.737,394.129,26.125
3098.822,1.026,3.62,3.56,-1.115,-0.7,-3.459,3.96,149.79,12.26,0609-4-01-308,Salto C,12.337,367.224,-0.221,25.737,394.129,26.125
3099.336,1.54,3.27,2.68,-1.228,-0.383,-2.584,8.07,84.3,-5.08,0609-4-01-308,Salto C,12.337,367.224,-0.221,25.737,394.129,26.125
1473.352,0.002,103.24,72.67,-36.354,-10.685,81.251,-20.58,-195.6,2.91,20191001-1202-FRANKFURT_2-01-93,Salto A,-23.56,-344.86,-27.161,32.935,349.611,62.168
1473.756,0.406,8.85,8.97,0.394,1.261,-8.295,-4.99,-61.68,-23.66,20191001-1202-FRANKFURT_2-01-93,Salto A,-23.56,-344.86,-27.161,32.935,349.611,62.168
1474.16,0.81,8.94,8.4,4.825,-0.523,-7.036,-5.42,-249.82,1.17,20191001-1202-FRANKFURT_2-01-93,Salto A,-23.56,-344.86,-27.161,32.935,349.611,62.168
1474.564,1.214,8.02,8.24,5.718,-1.149,-5.71,-21.6,-156.77,-41.75,20191001-1202-FRANKFURT_2-01-93,Salto A,-23.56,-344.86,-27.161,32.935,349.611,62.168
2214.314,0.002,95.22,63.78,16.621,0.805,86.374,-1.44,-63.34,-6.07,20191007-1150-FRANKFURT_2-01-129,Barani A,-113.418,73.457,167.753,135.908,277.233,179.949
2214.73,0.418,8.16,8.15,-5.681,1.862,-5.034,-100.25,-76.57,176.01,20191007-1150-FRANKFURT_2-01-129,Barani A,-113.418,73.457,167.753,135.908,277.233,179.949
2215.144,0.832,12.27,14.27,-2.773,-5.245,-11.058,-193.59,109.34,262.84,20191007-1150-FRANKFURT_2-01-129,Barani A,-113.418,73.457,167.753,135.908,277.233,179.949
2215.558,1.246,10.55,10.07,-8.107,-0.886,-6.458,-21.34,188.22,40.96,20191007-1150-FRANKFURT_2-01-129,Barani A,-113.418,73.457,167.753,135.908,277.233,179.949
3565.22,0.002,113.54,63.35,31.853,2.297,92.916,6.38,-105.93,-29.19,20191007-1159-FRANKFURT_1-01-370,Barani C,-15.313,-15.267,191.444,53.561,327.849,206.845
3565.624,0.406,9.45,12.14,-5.726,-0.814,-8.386,-33.02,-307.92,111.26,20191007-1159-FRANKFURT_1-01-370,Barani C,-15.313,-15.267,191.444,53.561,327.849,206.845
3566.03,0.812,8.89,7.91,-3.252,-2.282,-7.217,-89.11,67.71,285.85,20191007-1159-FRANKFURT_1-01-370,Barani C,-15.313,-15.267,191.444,53.561,327.849,206.845
3566.436,1.218,7.97,7.45,-6.934,-0.391,-3.321,-2.38,148.71,29.06,20191007-1159-FRANKFURT_1-01-370,Barani C,-15.313,-15.267,191.444,53.561,327.849,206.845
7589.246,0.002,116.43,71.11,84.94,-1.091,62.027,-15.34,-77.71,-12.97,0609-1-01-745,Von Bauch in Stand,4.6,36.037,5.767,27.917,74.54,54.109
7589.67,0.426,2.48,3.11,-0.497,-0.642,-0.99,12.03,-3.37,-5.04,0609-1-01-745,Von Bauch in Stand,4.6,36.037,5.767,27.917,74.54,54.109
7590.094,0.85,1.1,0.64,0.52,0.343,-0.422,4.67,14.47,17.2,0609-1-01-745,Von Bauch in Stand,4.6,36.037,5.767,27.917,74.54,54.109
7590.52,1.276,2.24,1.3,-0.495,-0.735,-0.934,18.24,39.88,-34.48,0609-1-01-745,Von Bauch in Stand,4.6,36.037,5.767,27.917,74.54,54.109
3668.098,0.002,99.28,65.86,21.808,1.939,90.069,1.83,-184.75,20.73,20191007-1150-FRANKFURT_2-01-188,Fliffis B,-46.104,-383.706,209.69,128.679,711.547,236.233
3668.502,0.406,43.79,41.19,-43.101,5.931,-2.138,-98.04,-656.24,12.51,20191007-1150-FRANKFURT_2-01-188,Fliffis B,-46.104,-383.706,209.69,128.679,711.547,236.233
3668.904,0.808,26.23,38.08,-23.255,4.307,-11.727,-86.16,-428.02,170.08,20191007-1150-FRANKFURT_2-01-188,Fliffis B,-46.104,-383.706,209.69,128.679,711.547,236.233
3669.306,1.21,22.97,23.44,-13.029,-6.235,-17.258,-50.46,255.04,313.23,20191007-1150-FRANKFURT_2-01-188,Fliffis B,-46.104,-383.706,209.69,128.679,711.547,236.233
1787.39,0.002,111.54,72.04,30.353,14.244,99.191,31.34,32.21,26.73,20190930-1616-FRANKFURT_1-01-167,Fliffis C,-65.417,-419.889,175.43,107.824,684.378,207.163
1787.838,0.45,56.56,43.1,-51.768,-1.735,-15.364,25.68,-644.07,5.2,20190930-1616-FRANKFURT_1-01-167,Fliffis C,-65.417,-419.889,175.43,107.824,684.378,207.163
1788.286,0.898,23.02,43.31,-5.087,2.591,-22.672,-131.15,-309.14,123.23,20190930-1616-FRANKFURT_1-01-167,Fliffis C,-65.417,-419.889,175.43,107.824,684.378,207.163
1788.732,1.344,12.28,14.18,-5.249,-3.238,-11.262,-99.89,168.26,297.73,20190930-1616-FRANKFURT_1-01-167,Fliffis C,-65.417,-419.889,175.43,107.824,684.378,207.163
865.482,0.002,113.56,69.19,21.736,7.373,102.705,-4.35,89.41,-33.81,0115-CHARI-05-61,Salto B,0.817,330.679,-18.621,31.492,397.11,49.738
865.966,0.486,18.07,14.88,12.788,1.692,-8.033,9.96,207.87,18.57,0115-CHARI-05-61,Salto B,0.817,330.679,-18.621,31.492,397.11,49.738
866.448,0.968,3.53,8.76,-2.66,-0.108,-0.668,-12.54,197.81,-20.15,0115-CHARI-05-61,Salto B,0.817,330.679,-18.621,31.492,397.11,49.738
866.93,1.45,4.84,4.34,-3.102,0.832,-2.591,14.37,98.02,-40.36,0115-CHARI-05-61,Salto B,0.817,330.679,-18.621,31.492,397.11,49.738
6591.97,0.002,113.28,67.33,33.091,0.803,99.322,31.82,201.31,5.48,0609-1-01-612,Doppelsalto B,2.708,708.808,-23.975,73.867,739.358,53.605
6592.444,0.476,2.6,14.56,-5.445,-0.412,-2.537,-49.46,208.8,-19.57,0609-1-01-612,Doppelsalto B,2.708,708.808,-23.975,73.867,739.358,53.605
6592.918,0.95,38.31,34.93,-34.177,0.951,-18.035,-19.5,763.47,53.65,0609-1-01-612,Doppelsalto B,2.708,708.808,-23.975,73.867,739.358,53.605
6593.394,1.426,15.11,9.97,-2.389,-0.733,-11.626,35.35,152.56,-12.7,0609-1-01-612,Doppelsalto B,2.708,708.808,-23.975,73.867,739.358,53.605
2855.752,0.002,113.07,63.13,26.206,-3.599,95.272,12.77,173.47,4.62,20190930-1153-FRANKFURT_1-01-144,Schraubensalto,50.134,109.881,400.445,169.367,256.861,424.184
2856.228,0.478,2.83,4.01,-1.549,0.433,-2.424,133.58,101.83,193.0,20190930-1153-FRANKFURT_1-01-144,Schraubensalto,50.134,109.881,400.445,169.367,256.861,424.184
2856.702,0.952,10.81,10.16,-8.612,-2.32,-6.872,-24.4,-215.81,357.19,20190930-1153-FRANKFURT_1-01-144,Schraubensalto,50.134,109.881,400.445,169.367,256.861,424.184
2857.176,1.426,8.4,9.27,-3.956,-2.407,-6.699,-64.08,130.24,252.9,20190930-1153-FRANKFURT_1-01-144,Schraubensalto,50.134,109.881,400.445,169.367,256.861,424.184
6193.414,0.002,109.66,64.75,43.268,1.873,91.365,-20.11,33.83,-24.42,0609-4-01-574,Barani C,-5.951,-74.958,226.247,49.588,308.775,242.837
6193.878,0.466,19.15,16.86,-17.942,0.013,-4.291,-1.0,-460.05,134.83,0609-4-01-574,Barani C,-5.951,-74.958,226.247,49.588,308.775,242.837
6194.34,0.928,3.65,8.77,-2.693,-2.361,-1.514,-32.11,-14.17,240.23,0609-4-01-574,Barani C,-5.951,-74.958,226.247,49.588,308.775,242.837
6194.802,1.39,3.79,3.95,-2.02,-0.665,-3.383,-3.32,104.3,90.49,0609-4-01-574,Barani C,-5.951,-74.958,226.247,49.588,308.775,242.837
