SprungID,Sprungtyp,avg_Acc_N_Fil,avg_Gyro_x_R,avg_Gyro_y_R,avg_Gyro_z_R,avg_Gyro_x_Fil,avg_Gyro_y_Fil,avg_Gyro_z_Fil,avg_DJump_SIG_I_x LapEnd,avg_DJump_SIG_I_y LapEnd,avg_DJump_SIG_I_z LapEnd,avg_DJump_I_ABS_x LapEnd,avg_DJump_I_ABS_y LapEnd,avg_DJump_I_ABS_z LapEnd,avg_DJump_ABS_I_x LapEnd,avg_DJump_ABS_I_y LapEnd,avg_DJump_ABS_I_z LapEnd,avg_DJump_SIG_I_S1_x LapEnd,avg_DJump_SIG_I_S1_y LapEnd,avg_DJump_SIG_I_S1_z LapEnd,avg_DJump_SIG_I_S2_x LapEnd,avg_DJump_SIG_I_S2_y LapEnd,avg_DJump_SIG_I_S2_z LapEnd,avg_DJump_SIG_I_S3_x LapEnd,avg_DJump_SIG_I_S3_y LapEnd,avg_DJump_SIG_I_S3_z LapEnd,avg_DJump_SIG_I_S4_x LapEnd,avg_DJump_SIG_I_S4_y LapEnd,avg_DJump_SIG_I_S4_z LapEnd,avg_DJump_I_ABS_S1_x LapEnd,avg_DJump_I_ABS_S1_y LapEnd,avg_DJump_I_ABS_S1_z LapEnd,avg_DJump_I_ABS_S2_x LapEnd,avg_DJump_I_ABS_S2_y LapEnd,avg_DJump_I_ABS_S2_z LapEnd,avg_DJump_I_ABS_S3_x LapEnd,avg_DJump_I_ABS_S3_y LapEnd,avg_DJump_I_ABS_S3_z LapEnd,avg_DJump_I_ABS_S4_x LapEnd,avg_DJump_I_ABS_S4_y LapEnd,avg_DJump_I_ABS_S4_z LapEnd,avg_DJump_ABS_I_S1_x LapEnd,avg_DJump_ABS_I_S1_y LapEnd,avg_DJump_ABS_I_S1_z LapEnd,avg_DJump_ABS_I_S2_x LapEnd,avg_DJump_ABS_I_S2_y LapEnd,avg_DJump_ABS_I_S2_z LapEnd,avg_DJump_ABS_I_S3_x LapEnd,avg_DJump_ABS_I_S3_y LapEnd,avg_DJump_ABS_I_S3_z LapEnd,avg_DJump_ABS_I_S4_x LapEnd,avg_DJump_ABS_I_S4_y LapEnd,avg_DJump_ABS_I_S4_z LapEnd
0609-1-01-103,Von Bauch in Stand,11.695,1.473,24.589,1.933,1.037,24.878,1.934,2.617,43.4,3.327,2.617,43.4,3.327,22.31,73.534,46.275,7.049,-2.882,-3.049,0.99,5.389,1.996,-3.34,4.271,-4.845,-2.082,36.622,9.224,7.049,2.882,3.049,0.99,-0.374,-1.996,-3.34,4.271,4.845,-2.082,36.622,-2.571,9.295,20.43,17.673,2.197,7.463,3.673,4.102,9.02,5.461,6.717,36.622,19.468
0609-1-01-104,Doppelsalto C,29.192,28.098,390.4,-3.516,28.342,389.411,-3.203,49.386,686.851,-6.263,49.386,686.851,6.263,57.917,692.022,48.253,5.288,70.706,-3.735,16.508,344.514,7.683,23.26,170.137,-4.568,4.331,101.494,-5.643,5.288,70.706,3.735,16.508,344.514,0.213,23.26,170.137,-3.328,4.331,101.494,5.643,11.886,75.876,18.824,17.364,344.514,11.723,23.286,170.137,8.642,5.381,101.494,9.064
0609-1-01-107,Strecksprung,10.644,2.53,-0.056,-4.651,2.637,-0.023,-4.426,4.508,-0.191,-8.337,4.508,0.191,8.337,22.224,54.304,55.5,-4.476,14.618,-24.221,2.067,-5.513,5.176,6.202,-11.128,3.815,0.715,1.831,6.893,4.476,14.618,24.221,-2.067,-5.513,-5.176,1.383,-7.083,-3.815,0.715,-1.831,-6.893,7.138,20.574,25.081,3.615,5.824,10.729,6.202,11.128,3.98,5.269,16.778,15.711
0609-1-01-111,Bauchsprung,12.73,-2.196,-19.371,-2.337,-2.132,-19.756,-2.207,-4.094,-36.731,-4.355,4.094,36.731,4.355,23.117,124.531,31.047,0.151,6.673,-0.611,-1.9,-30.561,2.677,-0.361,-37.469,-8.47,-1.984,24.625,2.05,0.151,6.673,0.611,1.598,17.214,1.454,0.361,37.469,4.339,1.984,-24.625,-2.05,7.831,22.871,8.497,2.426,30.561,3.368,5.005,37.469,9.576,7.856,33.631,9.606
0609-1-01-112,Von Bauch in Stand,11.599,1.545,22.186,4.116,1.468,22.688,4.071,2.62,38.289,7.16,2.62,38.289,7.16,30.54,68.234,36.16,-7.556,-8.008,1.282,4.39,2.44,-4.091,3.865,9.115,5.273,1.921,34.742,4.695,7.556,8.008,1.282,-4.39,-2.44,1.527,-2.467,-2.02,-0.345,1.921,34.742,4.695,9.404,14.553,10.655,5.11,6.982,4.874,4.805,11.805,5.41,11.222,34.894,15.222
0609-1-01-113,Doppelsalto C,29.972,29.403,397.623,-8.655,29.342,396.725,-8.645,51.19,693.684,-15.246,51.19,693.684,15.246,58.198,704.663,51.296,6.703,63.54,-8.882,13.17,333.871,3.086,25.354,198.721,-2.869,5.963,97.553,-6.581,6.703,63.54,8.882,13.17,333.871,-3.086,25.354,198.721,2.869,5.963,97.553,6.581,9.983,74.519,22.456,16.599,333.871,9.431,25.354,198.721,7.749,6.263,97.553,11.661
0609-1-01-114,Strecksprung,10.28,0.236,8.03,1.747,0.293,8.701,1.851,0.408,14.571,3.092,0.408,14.571,3.092,23.343,27.703,35.551,-2.514,8.951,5.244,-7.524,-1.604,8.423,4.332,-0.753,-10.253,6.114,7.977,-0.322,2.514,8.951,5.244,7.524,-1.604,8.423,-4.332,-0.753,-10.253,-5.298,7.977,-0.322,4.379,13.399,8.922,7.524,2.297,8.913,4.797,2.481,10.253,6.644,9.526,7.463
0609-1-01-117,Strecksprung,8.433,-0.842,-2.499,-2.1,-0.767,-2.425,-2.151,-1.381,-4.363,-3.36,1.381,4.363,3.36,17.378,82.106,14.177,-1.873,19.424,-1.081,-0.663,-13.601,-2.733,0.926,-14.527,-1.364,0.23,4.34,1.818,1.873,19.424,1.081,0.663,-13.601,2.733,-0.926,2.88,1.364,-0.23,-4.34,-1.818,7.623,28.236,3.349,2.031,13.601,3.201,1.463,14.527,1.975,6.261,25.743,5.651
0609-1-01-119,Strecksprung,11.434,2.681,3.768,-0.077,2.408,3.752,-0.113,4.82,6.699,-0.126,4.82,6.699,0.126,16.521,56.291,47.746,2.795,19.228,7.887,-0.616,-2.982,-9.247,2.267,-10.887,-2.71,0.374,1.339,3.944,2.795,19.228,7.887,-0.616,-2.982,-6.527,2.267,-10.887,2.71,0.374,1.339,-3.944,7.697,21.787,19.71,2.669,5.339,16.63,2.91,10.887,6.126,3.245,18.277,5.28
0609-1-01-121,Bauchsprung,10.617,-1.309,-20.814,-4.331,-1.053,-20.989,-4.05,-2.397,-39.096,-8.047,2.397,39.096,8.047,26.186,123.438,40.42,-0.511,3.29,2.928,-3.986,-30.552,-3.967,3.791,-31.914,-6.636,-1.692,20.079,-0.372,0.511,3.29,2.928,3.986,23.971,-1.889,-3.791,31.914,6.636,1.692,-20.079,0.372,5.776,25.746,8.151,4.019,30.552,4.349,6.048,31.914,7.054,10.343,35.227,20.867
0609-1-01-122,Von Bauch in Stand,12.37,2.024,16.981,3.53,1.848,17.55,3.232,3.431,29.506,6.183,3.431,29.506,6.183,24.88,74.443,47.383,7.347,-1.523,4.392,-2.612,6.27,9.582,-2.039,-6.066,-8.098,0.735,30.826,0.307,7.347,1.523,4.392,-2.612,3.223,9.582,-2.039,-3.427,-8.098,0.735,28.187,0.307,10.404,16.802,10.66,3.385,7.079,14.001,3.631,19.382,11.29,7.459,31.18,11.431
0609-1-01-123,Doppelsalto C,30.366,20.127,391.171,-11.661,20.12,390.703,-11.832,36.501,709.908,-21.296,36.501,709.908,21.296,49.311,715.54,62.443,5.61,80.097,-5.813,6.322,358.97,-8.609,25.486,186.906,-1.917,-0.917,83.934,-4.958,5.61,80.097,5.813,6.322,358.97,8.609,25.486,186.906,1.917,-0.917,83.934,4.958,7.798,85.73,19.4,10.711,358.97,17.642,25.486,186.906,14.981,5.316,83.934,10.419
0609-1-01-128,Bauchsprung,11.936,1.013,-23.655,-3.903,1.033,-23.843,-3.593,1.818,-44.39,-7.173,1.818,44.39,7.173,17.162,133.021,35.111,-2.127,0.333,-4.181,0.499,-27.797,0.575,3.424,-48.465,-2.657,0.021,31.539,-0.909,2.127,0.333,4.181,-0.499,27.131,-0.575,0.169,48.465,2.657,0.021,-31.539,0.909,5.864,15.416,6.887,1.128,27.797,2.446,3.726,48.465,11.054,6.445,41.343,14.724
0609-1-01-129,Von Bauch in Stand,10.091,-0.449,21.185,1.792,-0.567,21.496,1.658,-0.863,36.701,3.122,0.863,36.701,3.122,20.73,70.523,34.105,2.539,-7.555,-0.011,-2.155,7.628,2.305,0.732,1.418,-1.333,-1.98,35.209,2.161,2.539,7.555,0.011,-2.155,-7.481,2.283,0.732,1.418,-1.333,-0.253,35.209,2.161,6.693,24.176,14.663,2.442,7.63,3.242,3.534,3.186,6.19,8.06,35.531,10.01
0609-1-01-130,Doppelsalto C,30.785,10.263,396.585,-15.098,10.397,395.807,-15.362,18.209,708.011,-26.966,18.209,708.011,26.966,42.32,713.197,63.127,4.888,72.707,-1.356,0.955,348.768,-15.497,15.704,210.722,-2.891,-3.339,75.814,-7.222,4.888,72.707,1.356,0.955,348.768,15.497,15.704,210.722,2.891,-3.339,75.814,7.222,7.197,77.893,17.303,8.841,348.768,16.708,19.265,210.722,15.372,7.017,75.814,13.743
0609-1-01-138,Bauchsprung,11.261,-0.528,-23.144,-3.077,-0.182,-23.252,-2.945,-0.686,-42.901,-5.861,0.686,42.901,5.861,34.301,126.553,41.556,2.383,-0.722,1.889,-6.587,-31.145,-5.834,10.858,-39.883,6.172,-7.341,28.849,-8.087,2.383,0.722,1.889,1.821,31.145,2.057,2.45,39.883,-1.72,-5.968,-28.849,3.635,3.369,20.825,8.942,6.587,31.145,7.117,11.989,39.883,14.091,12.356,34.701,11.407
0609-1-01-139,Von Bauch in Stand,11.811,3.783,22.934,5.149,3.596,23.312,4.868,6.612,39.642,9.051,6.612,39.642,9.051,24.044,73.271,57.862,0.61,-7.587,3.291,0.806,1.572,2.802,-0.289,10.595,-0.172,5.486,35.061,3.13,0.61,7.587,3.291,0.806,-1.572,2.802,-0.289,-1.434,-0.172,5.486,35.061,3.13,8.129,21.329,20.457,3.581,3.867,19.323,4.004,13.014,7.153,8.331,35.061,10.929
0609-1-01-140,Doppelsalto C,30.465,21.732,402.77,-8.951,21.691,402.066,-8.863,37.659,700.374,-15.681,37.659,700.374,15.681,49.256,703.232,44.815,4.638,68.275,-9.881,7.163,319.23,-1.955,19.828,232.706,3.342,6.029,80.164,-7.187,4.638,68.275,9.881,7.163,319.23,1.955,19.828,232.706,-3.342,6.029,80.164,7.187,12.477,71.132,16.976,9.99,319.23,7.833,20.067,232.706,11.451,6.722,80.164,8.555
0609-1-01-148,Bauchsprung,10.762,-0.033,-23.293,-1.371,-0.058,-23.528,-0.967,-0.061,-43.509,-2.387,0.061,43.509,2.387,19.504,112.918,33.017,-1.724,-0.622,-0.222,-2.464,-27.292,-1.263,6.374,-34.606,-7.083,-2.247,19.011,6.18,1.724,0.622,0.222,2.464,27.292,1.263,-2.002,34.606,7.083,-2.125,-19.011,-6.18,3.191,17.32,4.86,2.839,27.292,1.961,7.189,34.606,10.699,6.285,33.7,15.498
0609-1-01-149,Von Bauch in Stand,11.396,-0.01,22.931,0.047,-0.057,23.52,-0.237,-0.155,39.557,-0.183,0.155,39.557,0.183,24.482,65.985,31.637,5.217,-3.818,-3.192,-1.109,6.893,1.399,-1.352,7.483,-3.871,-2.911,28.999,5.482,5.217,3.818,3.192,-1.109,-0.742,-1.399,-1.352,7.483,3.871,-2.602,28.999,-5.482,7.921,18.808,13.675,3.007,6.893,2.647,2.549,8.4,4.809,11.005,31.884,10.506
0609-1-01-150,Doppelsalto C,30.919,16.238,395.971,-14.785,16.275,395.477,-14.997,28.833,704.612,-26.458,28.833,704.612,26.458,50.209,709.522,55.383,8.694,70.271,-3.208,5.638,344.961,-9.747,19.562,211.711,-8.041,-5.061,77.669,-5.462,8.694,70.271,3.208,5.638,344.961,9.747,19.562,211.711,8.041,-5.061,77.669,5.462,14.166,75.181,18.239,6.888,344.961,11.399,20.722,211.711,14.393,8.434,77.669,11.353
0609-1-01-153,Strecksprung,10.216,0.718,0.107,-0.653,0.52,0.276,-0.467,1.271,-0.108,-1.24,1.271,0.108,1.24,15.293,44.25,19.715,-1.383,10.143,-5.534,1.33,-6.59,-1.108,0.29,-6.035,3.661,1.034,2.375,1.741,1.383,10.143,5.534,-1.33,-6.59,1.108,0.185,-1.07,-3.661,1.034,-2.375,-1.741,5.844,15.249,6.188,3.814,6.607,3.925,1.663,7.102,4.665,3.972,15.292,4.938
0609-1-01-156,Bauchsprung,10.538,-3.704,-19.879,-5.139,-3.611,-20.275,-4.672,-6.904,-37.289,-9.831,6.904,37.289,9.831,17.312,119.122,37.022,0.424,-0.441,-0.469,-1.044,-33.95,-1.001,1.028,-29.905,-10.251,-7.313,27.007,1.89,0.424,0.441,0.469,0.196,33.95,1.001,-0.211,29.905,10.251,6.496,-27.007,-1.89,2.769,20.039,8.252,1.711,33.95,4.007,4.015,29.905,11.978,8.817,35.228,12.785
0609-1-01-157,Von Bauch in Stand,11.255,4.554,19.062,6.141,4.53,19.633,5.789,8.041,33.594,10.89,8.041,33.594,10.89,22.728,63.69,30.291,7.755,-9.431,2.814,-0.469,7.34,2.154,-1.276,8.213,0.958,2.031,27.472,4.963,7.755,9.431,2.814,-0.469,-7.34,2.154,-1.276,4.031,0.958,2.031,27.472,4.963,9.229,20.069,14.641,2.627,7.34,2.488,3.761,8.213,2.7,7.11,28.068,10.461
0609-1-01-158,Doppelsalto C,30.885,37.16,384.647,-5.485,37.112,384.315,-5.647,67.205,696.109,-9.986,67.205,696.109,9.986,68.429,697.034,51.838,9.537,73.652,-7.857,9.801,340.298,-6.664,31.578,205.982,10.408,16.289,76.178,-5.873,9.537,73.652,7.857,9.801,340.298,6.664,31.578,205.982,-10.408,16.289,76.178,5.873,9.936,74.577,14.963,9.858,340.298,9.394,32.345,205.982,19.316,16.289,76.178,8.165
0609-1-01-163,Bauchsprung,11.02,0.478,-21.319,-3.863,0.515,-21.474,-3.515,0.959,-40.01,-7.353,0.959,40.01,7.353,19.021,120.635,47.238,-0.47,3.734,1.195,-3.018,-41.235,-8.675,5.275,-31.675,5.63,-0.829,29.166,-5.503,0.47,3.734,1.195,3.018,33.768,6.285,-1.701,31.675,-5.63,-0.829,-29.166,5.503,5.097,12.518,7.635,3.505,41.235,8.768,5.507,31.675,14.183,4.912,35.207,16.652
0609-1-01-164,Von Bauch in Stand,10.303,3.97,18.575,5.003,3.894,18.626,4.707,6.908,31.88,8.837,6.908,31.88,8.837,24.266,59.74,33.445,0.452,-8.78,1.872,-1.835,5.129,4.101,5.864,13.282,-0.265,2.427,22.25,3.129,0.452,8.78,1.872,0.931,-5.129,4.101,3.099,5.979,-0.265,2.427,22.25,3.129,8.881,17.298,11.721,5.162,5.408,5.135,5.864,13.282,7.02,4.359,23.752,9.569
0609-1-01-165,Doppelsalto C,30.131,28.018,391.172,-0.922,28.143,390.604,-0.828,50.372,703.553,-1.775,50.372,703.553,1.775,61.895,709.309,49.408,2.994,61.95,-8.393,15.071,323.756,9.578,27.876,233.114,4.512,4.431,84.734,-7.473,2.994,61.95,8.393,15.071,323.756,-7.207,27.876,233.114,4.512,4.431,84.734,-3.922,10.903,67.705,16.113,16.58,323.756,15.46,27.876,233.114,9.404,6.537,84.734,8.431
0609-1-01-173,Bauchsprung,11.221,0.216,-20.182,-6.188,0.419,-20.587,-6.198,0.451,-38.05,-11.658,0.451,38.05,11.658,26.67,117.286,38.685,-2.76,-1.271,-4.286,0.384,-40.226,-5.972,3.368,-22.162,0.55,-0.541,25.609,-1.95,2.76,1.271,4.286,-0.384,40.226,5.972,-1.384,22.162,-0.55,-0.541,-25.609,1.95,6.211,20.724,7.391,6.045,40.226,7.948,3.858,22.162,9.63,10.557,34.173,13.716
0609-1-01-174,Von Bauch in Stand,11.698,4.038,20.794,6.445,3.977,21.274,6.276,7.128,36.617,11.391,7.128,36.617,11.391,28.629,77.024,35.667,-1.646,-12.131,6.181,-0.184,9.79,2.479,4.371,12.163,-1.805,4.587,26.794,4.537,1.646,12.131,6.181,0.184,-9.79,2.479,0.711,7.483,-1.805,4.587,26.794,4.537,12.71,22.728,17.696,4.833,9.79,6.5,4.549,12.163,4.072,6.536,32.342,7.399
0609-1-01-175,Doppelsalto C,31.691,17.717,405.266,-12.809,17.825,404.977,-12.721,30.841,706.673,-22.347,30.841,706.673,22.347,53.506,711.055,65.205,7.884,74.912,-9.601,3.336,342.915,-10.225,19.928,219.664,2.401,-0.306,69.182,-4.922,7.884,74.912,9.601,3.336,342.915,10.225,19.928,219.664,-2.401,-0.306,69.182,4.922,10.668,79.293,14.661,14.516,342.915,17.387,21.891,219.664,13.203,6.431,69.182,19.955
0609-1-01-180,Bauchsprung,13.508,-4.147,-19.76,-5.651,-3.83,-19.869,-5.243,-8.172,-39.216,-11.37,8.172,39.216,11.37,28.438,123.354,47.493,0.433,4.916,9.11,-6.89,-31.609,-6.873,1.789,-34.971,-9.082,-3.503,22.448,-4.525,0.433,4.916,9.11,6.025,21.777,-6.873,-1.789,34.971,4.608,3.503,-22.448,4.525,4.744,23.562,11.725,6.89,31.609,7.207,4.093,34.971,9.244,12.711,33.212,19.317
0609-1-01-181,Von Bauch in Stand,10.818,2.021,23.599,5.115,1.743,24.027,4.638,3.562,42.083,9.191,3.562,42.083,9.191,24.869,79.414,40.469,7.993,-7.522,3.862,-2.91,1.617,-3.389,-1.689,4.271,0.12,0.169,43.716,8.598,7.993,7.522,3.862,-2.91,-1.617,-3.389,-1.689,-4.271,0.12,0.169,40.449,8.598,11.036,17.901,15.724,3.598,6.539,4.192,3.298,9.096,8.252,6.937,45.878,12.3
0609-1-01-182,Doppelsalto C,30.09,32.46,392.207,-7.709,32.445,391.742,-7.538,57.921,701.03,-13.999,57.921,701.03,13.999,63.204,704.73,52.904,6.364,74.769,-5.017,15.28,354.655,1.205,34.361,196.533,-2.678,1.916,75.073,-7.51,6.364,74.769,5.017,15.28,354.655,-1.205,34.361,196.533,2.678,1.916,75.073,7.51,9.24,78.47,16.828,15.28,354.655,10.774,34.361,196.533,13.349,4.323,75.073,11.953
0609-1-01-188,Bauchsprung,9.729,-1.762,-22.973,-4.072,-1.59,-22.654,-4.087,-3.356,-43.02,-7.44,3.356,43.02,7.44,22.914,137.542,45.457,-3.186,9.05,-0.978,-2.283,-50.88,-5.844,1.028,-32.14,-0.488,1.085,30.95,-0.13,3.186,9.05,0.978,2.283,32.78,5.844,-1.028,32.14,0.488,-1.085,-30.95,0.13,3.727,19.867,7.443,2.568,50.88,5.844,4.582,32.14,13.38,12.037,34.655,18.79
0609-1-01-189,Von Bauch in Stand,13.481,4.216,25.055,-0.038,4.019,24.957,0.039,7.805,46.314,-0.108,7.805,46.314,0.108,26.951,92.836,37.384,-3.59,-10.457,-7.027,5.04,2.613,-2.837,-0.534,-0.747,3.184,6.89,54.905,6.572,3.59,10.457,7.027,-2.141,-2.613,2.837,-0.534,0.747,-3.184,6.89,37.724,-6.572,8.05,24.731,14.503,5.799,6.209,7.103,4.901,6.99,4.01,8.201,54.905,11.768
0609-1-01-190,Doppelsalto C,28.935,-1.991,399.409,-10.93,-1.854,398.506,-10.87,-3.478,699.513,-19.223,3.478,699.513,19.223,49.373,702.397,56.062,-0.302,69.519,-7.811,-12.89,322.098,-1.141,15.594,238.46,-4.229,-5.879,69.436,-6.042,0.302,69.519,7.811,12.89,322.098,1.141,-10.791,238.46,4.229,1.076,69.436,6.042,9.988,72.403,16.688,12.994,322.098,9.942,19.212,238.46,20.717,7.179,69.436,8.715
0609-1-01-197,Bauchsprung,10.819,-2.553,-24.485,-5.694,-2.445,-24.767,-5.738,-4.707,-45.666,-10.507,4.707,45.666,10.507,21.058,126.758,35.273,-1.5,2.261,-0.373,-2.997,-46.272,-5.186,6.381,-23.778,-1.029,-6.59,22.122,-3.919,1.5,2.261,0.373,2.997,41.749,5.186,-2.613,23.778,1.029,2.823,-22.122,3.919,3.194,25.631,5.72,3.108,46.272,5.612,6.788,23.778,9.793,7.969,31.077,14.149
0609-1-01-198,Von Bauch in Stand,12.679,5.361,27.257,7.343,5.341,27.93,6.988,9.534,48.667,13.202,9.534,48.667,13.202,31.846,84.177,44.086,4.553,-1.937,-0.746,-0.464,1.871,1.783,2.588,9.481,6.477,2.858,39.252,5.688,4.553,1.937,0.746,-0.464,-1.871,0.29,2.588,9.348,6.477,2.858,39.252,5.688,8.217,24.102,16.578,2.801,8.12,4.077,6.99,12.703,11.612,13.837,39.252,11.819
0609-1-01-199,Doppelsalto B,27.188,24.481,399.352,-12.009,24.467,398.442,-11.464,41.882,684.229,-20.59,41.882,684.229,20.59,63.644,705.685,60.974,8.144,54.723,-16.617,-6.407,265.799,0.914,28.931,281.468,2.626,11.214,82.239,-7.513,8.144,54.723,16.617,-6.407,265.799,-0.914,28.931,281.468,-2.626,11.214,82.239,7.513,14.946,76.179,25.087,8.552,265.799,10.747,28.931,281.468,16.202,11.215,82.239,8.938
0609-1-01-204,Bauchsprung,13.271,-3.353,-17.116,-3.289,-3.06,-17.088,-3.571,-6.618,-33.554,-6.413,6.618,33.554,6.413,21.06,119.898,37.567,-3.163,8.686,-2.331,1.377,-30.9,0.923,-1.002,-31.636,-2.141,-3.83,20.296,-2.864,3.163,8.686,2.331,-1.377,13.529,-0.923,1.002,31.636,2.141,3.83,-20.296,2.864,5.586,22.323,9.242,2.23,30.9,2.344,6.464,31.636,8.327,6.781,35.039,17.655
0609-1-01-205,Von Bauch in Stand,10.816,1.866,16.54,0.66,1.76,16.802,0.965,3.248,28.735,1.076,3.248,28.735,1.076,25.779,60.462,37.053,7.5,-4.915,3.816,-0.533,4.135,1.26,3.206,5.364,-1.946,-6.925,24.152,-2.054,7.5,4.915,3.816,-0.533,-4.135,1.26,3.206,3.803,-1.946,-6.925,24.152,-2.054,7.867,19.011,12.247,4.243,5.138,9.534,4.725,5.618,6.762,8.943,30.696,8.51
0609-1-01-206,Doppelsalto B,26.386,0.745,399.546,-2.134,0.74,398.833,-2.268,1.292,706.889,-3.904,1.292,706.889,3.904,53.788,741.399,75.675,7.079,59.003,-10.45,-20.743,232.75,10.319,8.711,298.292,9.613,6.245,116.843,-13.386,7.079,59.003,10.45,6.584,232.75,-10.319,-8.711,298.292,9.351,-3.661,116.843,-5.579,9.688,93.306,24.983,20.743,232.958,20.045,16.224,298.292,15.266,7.133,116.843,15.382
0609-1-01-212,Bauchsprung,11.973,-2.097,-17.479,-3.503,-2.025,-17.697,-3.609,-3.992,-33.653,-6.878,3.992,33.653,6.878,23.044,112.189,36.44,-1.959,2.433,-0.357,-0.091,-28.894,-0.81,2.096,-29.06,-4.432,-4.038,21.868,-1.28,1.959,2.433,0.357,0.091,24.028,0.81,-2.004,29.06,4.432,3.946,-21.868,1.28,7.293,18.889,8.404,1.835,28.894,1.722,6.061,29.06,6.843,7.855,35.346,19.471
0609-1-01-213,Von Bauch in Stand,10.908,3.442,19.945,2.539,3.401,20.323,2.505,6.227,35.833,4.568,6.227,35.833,4.568,17.584,75.085,31.775,1.256,-10.117,0.917,-0.167,4.574,1.743,2.823,12.441,-1.198,2.315,28.934,3.105,1.256,10.117,0.917,-0.167,-4.574,1.743,2.823,1.356,-1.198,2.315,28.934,3.105,6.067,21.136,12.096,2.561,4.579,5.755,3.791,12.441,7.182,5.164,36.929,6.742
0609-1-01-214,Doppelsalto B,27.475,19.281,398.35,-6.979,19.467,397.548,-6.953,33.708,698.442,-12.265,33.708,698.442,12.265,57.092,716.278,60.822,7.204,62.294,-8.484,-4.071,253.434,-2.076,21.002,285.674,7.921,9.573,97.04,-9.627,7.204,62.294,8.484,-4.071,253.434,2.076,21.002,285.674,-7.921,9.573,97.04,9.627,12.523,80.128,17.278,5.385,253.436,11.421,28.179,285.674,20.206,11.005,97.04,11.917
0609-1-01-222,Bauchsprung,12.37,-1.924,-19.23,-2.178,-1.797,-19.432,-2.333,-3.691,-37.434,-4.297,3.691,37.434,4.297,19.863,130.738,37.869,0.4,9.697,0.115,-2.873,-27.529,-2.066,1.914,-35.366,-0.6,-3.133,15.763,-1.746,0.4,9.697,0.115,2.072,8.135,1.836,-1.914,35.366,0.6,3.133,-15.763,1.746,5.634,27.074,8.239,2.874,27.529,2.626,2.814,35.366,7.012,8.54,40.77,19.992
0609-1-01-223,Von Bauch in Stand,11.912,3.692,21.705,2.27,3.473,22.71,2.252,6.413,37.846,4.266,6.413,37.846,4.266,27.198,109.333,43.793,3.895,-4.962,2.606,-2.872,-3.92,1.704,2.668,21.33,-1.139,2.723,25.397,1.095,3.895,4.962,2.606,-2.872,3.92,1.704,2.668,3.567,-1.139,2.723,25.397,1.095,7.419,20.984,14.33,7.629,28.944,14.87,4.474,33.948,9.01,7.676,25.456,5.583
0609-1-01-224,Doppelsalto B,27.774,9.031,393.184,-13.607,9.096,391.522,-13.272,15.758,691.874,-24.072,15.758,691.874,24.072,61.043,724.644,70.943,5.014,60.12,-12.462,-9.13,229.788,1.243,17.555,295.579,4.38,2.319,106.388,-17.233,5.014,60.12,12.462,-0.898,229.788,-1.243,9.323,295.579,-4.38,2.319,106.388,17.233,13.301,91.923,21.231,10.776,230.754,12.462,26.938,295.579,16.622,10.028,106.388,20.628
0609-1-01-233,Bauchsprung,11.409,-1.864,-20.24,-4.064,-1.735,-20.357,-3.82,-3.401,-38.184,-7.58,3.401,38.184,7.58,19.215,126.076,31.25,-3.948,6.87,-4.055,1.376,-34.741,0.206,2.693,-39.557,-5.197,-3.522,29.244,1.466,3.948,6.87,4.055,-1.376,21.001,-0.206,-2.452,39.557,5.197,3.28,-29.244,-1.466,4.625,16.607,7.662,3.244,34.741,6.021,4.258,39.557,7.9,7.089,35.172,9.666
0609-1-01-234,Von Bauch in Stand,11.976,2.279,24.447,2.984,2.221,24.953,2.789,3.922,42.921,5.29,3.922,42.921,5.29,19.133,121.261,33.711,2.227,-8.789,-4.202,1.289,-1.781,3.228,-1.805,-0.466,-0.105,2.211,53.958,6.37,2.227,8.789,4.202,1.289,1.781,-3.228,-1.805,0.466,0.105,2.211,31.884,4.211,5.777,23.283,12.979,2.54,13.799,4.555,3.09,28.225,4.952,7.727,55.954,11.226
0609-1-01-235,Doppelsalto B,27.536,33.183,405.172,1.25,33.212,404.431,1.38,56.693,692.35,2.078,56.693,692.35,2.078,72.688,716.359,59.518,7.517,51.44,-7.179,-0.402,244.444,12.266,34.258,292.016,6.556,15.32,104.449,-9.566,7.517,51.44,7.179,-0.402,244.444,-2.092,34.258,292.016,6.556,15.32,104.449,-9.566,13.311,75.449,13.965,9.79,244.444,21.836,34.258,292.016,12.952,15.33,104.449,10.765
0609-1-01-236,Strecksprung,11.303,-1.466,6.465,-5.534,-1.437,7.032,-5.805,-2.669,11.462,-10.074,2.669,11.462,10.074,14.483,26.935,38.022,2.556,12.141,-2.451,-0.041,-3.615,-10.458,-1.996,-2.359,-6.62,-3.188,5.295,9.456,2.556,12.141,2.451,-0.041,-3.615,10.458,-1.996,-2.359,6.62,2.15,5.295,-9.456,4.43,14.947,9.694,3.429,3.622,10.458,2.004,2.664,6.809,4.619,5.702,11.061
0609-1-01-241,Bauchsprung,11.744,-2.264,-18.0,-4.493,-2.343,-18.311,-3.995,-4.325,-34.573,-8.675,4.325,34.573,8.675,28.915,136.802,35.232,0.514,5.209,3.292,-5.331,-44.913,-4.932,7.974,-30.783,-0.317,-7.483,35.914,-6.719,0.514,5.209,3.292,4.302,34.495,-1.653,-1.659,30.783,0.317,1.168,-35.914,6.719,4.891,23.167,8.58,5.487,44.913,5.141,8.45,30.799,9.304,10.087,37.923,12.206
