ACC_N,ACC_N_ROT_filtered,Acc_x_Fil,Acc_y_Fil,Acc_z_Fil,Gyro_x_Fil,Gyro_y_Fil,Gyro_z_Fil,SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_Abs_I_x LapEnd,DJump_Abs_I_y LapEnd,DJump_Abs_I_z LapEnd
6.139,5.908,-4.069,-0.39,-4.519,-2.366,183.203,-5.424,0609-4-01-462,Salto C,12.03,356.044,3.679,22.705,356.044,25.99
6.897,6.923,-5.419,-0.508,-4.216,5.318,239.068,10.129,0609-4-01-462,Salto C,12.03,356.044,3.679,22.705,356.044,25.99
5.63,5.91,-4.592,-0.328,-3.237,12.381,188.793,16.855,0609-4-01-462,Salto C,12.03,356.044,3.679,22.705,356.044,25.99
25.608,12.764,9.562,-0.43,15.427,18.332,208.384,-15.818,0609-4-01-462,Salto C,12.03,356.044,3.679,22.705,356.044,25.99
32.635,44.168,0.61,4.155,13.247,-5.081,144.626,-40.312,20191008-1207-FRANKFURT_2-01-339,Doppelsalto C,154.882,672.56,-106.531,164.61,681.336,127.238
34.625,29.965,-30.45,1.802,-15.594,63.613,554.446,-38.137,20191008-1207-FRANKFURT_2-01-339,Doppelsalto C,154.882,672.56,-106.531,164.61,681.336,127.238
49.861,49.38,-41.926,8.937,-24.949,214.079,725.36,-58.857,20191008-1207-FRANKFURT_2-01-339,Doppelsalto C,154.882,672.56,-106.531,164.61,681.336,127.238
23.574,30.813,-19.106,1.25,-12.828,111.633,378.787,-101.38,20191008-1207-FRANKFURT_2-01-339,Doppelsalto C,154.882,672.56,-106.531,164.61,681.336,127.238
30.637,16.426,4.016,4.852,18.596,89.154,261.769,-83.97,20191008-1207-FRANKFURT_2-01-339,Doppelsalto C,154.882,672.56,-106.531,164.61,681.336,127.238
51.573,61.588,-16.963,2.619,15.453,-27.22,-571.053,86.304,20191008-1207-FRANKFURT_2-01-253,Fliffis B,-9.083,-356.087,238.542,77.268,721.303,263.05
38.451,37.706,-37.672,2.301,-6.805,-55.618,-669.184,30.542,20191008-1207-FRANKFURT_2-01-253,Fliffis B,-9.083,-356.087,238.542,77.268,721.303,263.05
25.214,29.7,-22.338,4.259,-9.846,-21.68,-385.203,205.03,20191008-1207-FRANKFURT_2-01-253,Fliffis B,-9.083,-356.087,238.542,77.268,721.303,263.05
18.364,18.428,-11.141,-0.636,-12.835,13.418,137.037,394.567,20191008-1207-FRANKFURT_2-01-253,Fliffis B,-9.083,-356.087,238.542,77.268,721.303,263.05
34.822,21.879,-9.091,1.175,19.344,62.473,404.167,11.814,20191008-1207-FRANKFURT_2-01-253,Fliffis B,-9.083,-356.087,238.542,77.268,721.303,263.05
49.956,60.851,-14.947,7.075,11.643,-155.038,-550.335,76.206,20191007-1524-FRANKFURT_1-01-181,Fliffis B,-106.962,-380.156,225.872,167.383,668.873,279.762
38.584,37.49,-36.001,6.841,-11.624,-132.319,-638.976,40.544,20191007-1524-FRANKFURT_1-01-181,Fliffis B,-106.962,-380.156,225.872,167.383,668.873,279.762
29.485,33.718,-25.161,6.356,-13.191,-122.217,-475.962,189.752,20191007-1524-FRANKFURT_1-01-181,Fliffis B,-106.962,-380.156,225.872,167.383,668.873,279.762
18.971,19.289,-10.271,1.771,-14.182,-10.347,73.475,406.208,20191007-1524-FRANKFURT_1-01-181,Fliffis B,-106.962,-380.156,225.872,167.383,668.873,279.762
36.445,22.761,-5.534,0.748,12.999,77.782,368.539,19.971,20191007-1524-FRANKFURT_1-01-181,Fliffis B,-106.962,-380.156,225.872,167.383,668.873,279.762
35.59,46.83,2.144,2.049,23.151,20.966,-287.112,65.1,0609-4-01-612,Barani C,-7.87,-84.287,235.718,45.96,312.544,241.433
14.797,15.19,-11.805,0.781,-7.336,18.743,-232.663,140.531,0609-4-01-612,Barani C,-7.87,-84.287,235.718,45.96,312.544,241.433
8.466,9.991,-5.499,-0.524,-5.677,-38.228,-12.286,301.236,0609-4-01-612,Barani C,-7.87,-84.287,235.718,45.96,312.544,241.433
6.862,7.104,-4.171,-1.31,-5.198,-26.119,132.509,139.839,0609-4-01-612,Barani C,-7.87,-84.287,235.718,45.96,312.544,241.433
27.877,16.581,4.725,-0.817,19.998,2.564,168.553,45.206,0609-4-01-612,Barani C,-7.87,-84.287,235.718,45.96,312.544,241.433
32.224,47.949,21.808,-0.045,15.585,16.858,-17.594,14.625,0609-1-01-208,Von Bauch in Stand,3.461,29.851,1.173,25.991,61.941,37.297
1.886,1.836,-0.39,-0.08,-0.636,-2.903,12.762,1.364,0609-1-01-208,Von Bauch in Stand,3.461,29.851,1.173,25.991,61.941,37.297
1.558,1.462,0.07,-0.28,0.122,12.465,9.176,-11.305,0609-1-01-208,Von Bauch in Stand,3.461,29.851,1.173,25.991,61.941,37.297
1.987,1.286,0.384,-0.509,-0.596,-5.514,9.254,0.953,0609-1-01-208,Von Bauch in Stand,3.461,29.851,1.173,25.991,61.941,37.297
24.0,12.138,10.94,0.062,16.687,-11.976,72.596,-0.642,0609-1-01-208,Von Bauch in Stand,3.461,29.851,1.173,25.991,61.941,37.297
30.905,43.976,-2.482,1.644,21.473,4.962,6.979,-8.245,20191008-1207-FRANKFURT_2-01-171,Salto C,28.785,348.116,-31.295,46.2,410.659,67.164
17.544,14.843,-4.576,-0.83,-11.715,-0.527,262.179,-17.613,20191008-1207-FRANKFURT_2-01-171,Salto C,28.785,348.116,-31.295,46.2,410.659,67.164
20.447,25.042,-16.687,0.98,-7.552,65.776,435.487,-30.992,20191008-1207-FRANKFURT_2-01-171,Salto C,28.785,348.116,-31.295,46.2,410.659,67.164
5.113,4.64,-1.407,-0.779,-4.478,9.445,120.264,-27.312,20191008-1207-FRANKFURT_2-01-171,Salto C,28.785,348.116,-31.295,46.2,410.659,67.164
29.317,14.318,2.797,0.94,23.395,2.716,170.512,-2.955,20191008-1207-FRANKFURT_2-01-171,Salto C,28.785,348.116,-31.295,46.2,410.659,67.164
47.097,55.908,-6.784,0.482,21.932,-8.967,-390.293,18.533,0609-4-01-282,Fliffis C,-93.153,-264.562,249.061,108.796,622.756,265.74
53.98,56.529,-45.677,1.137,-25.982,-30.96,-661.885,98.364,0609-4-01-282,Fliffis C,-93.153,-264.562,249.061,108.796,622.756,265.74
20.453,21.889,-10.327,1.105,-14.921,-116.709,-49.89,312.037,0609-4-01-282,Fliffis C,-93.153,-264.562,249.061,108.796,622.756,265.74
13.043,14.086,-6.569,-1.988,-11.152,-85.101,197.966,183.982,0609-4-01-282,Fliffis C,-93.153,-264.562,249.061,108.796,622.756,265.74
29.902,17.524,0.932,-0.722,16.774,4.476,240.587,38.236,0609-4-01-282,Fliffis C,-93.153,-264.562,249.061,108.796,622.756,265.74
28.47,42.714,2.984,9.305,21.568,102.681,237.054,84.773,20191008-1207-FRANKFURT_2-01-311,Schraubensalto A,73.71,197.402,312.484,165.121,283.581,364.02
8.52,7.635,-6.467,-3.509,-2.378,161.611,6.003,295.565,20191008-1207-FRANKFURT_2-01-311,Schraubensalto A,73.71,197.402,312.484,165.121,283.581,364.02
13.701,13.035,-5.89,-5.187,-10.67,-83.635,-92.763,391.925,20191008-1207-FRANKFURT_2-01-311,Schraubensalto A,73.71,197.402,312.484,165.121,283.581,364.02
9.055,10.076,-5.251,-4.207,-6.004,-23.319,164.369,215.795,20191008-1207-FRANKFURT_2-01-311,Schraubensalto A,73.71,197.402,312.484,165.121,283.581,364.02
28.852,14.142,1.756,5.005,20.223,64.067,276.042,-51.495,20191008-1207-FRANKFURT_2-01-311,Schraubensalto A,73.71,197.402,312.484,165.121,283.581,364.02
50.795,66.032,-32.999,-1.61,12.965,-4.689,-167.048,14.451,20191007-1159-FRANKFURT_1-01-373,Baby- Fliffis C,53.102,-121.054,189.795,77.723,473.873,224.938
27.276,24.119,-23.592,-1.855,-11.954,39.365,-578.036,62.407,20191007-1159-FRANKFURT_1-01-373,Baby- Fliffis C,53.102,-121.054,189.795,77.723,473.873,224.938
12.948,16.573,-8.233,1.299,-9.029,65.569,-120.302,337.266,20191007-1159-FRANKFURT_1-01-373,Baby- Fliffis C,53.102,-121.054,189.795,77.723,473.873,224.938
7.906,9.125,-4.188,-4.335,-3.934,41.647,115.459,189.531,20191007-1159-FRANKFURT_1-01-373,Baby- Fliffis C,53.102,-121.054,189.795,77.723,473.873,224.938
26.644,14.053,3.355,0.441,12.91,24.431,354.519,14.707,20191007-1159-FRANKFURT_1-01-373,Baby- Fliffis C,53.102,-121.054,189.795,77.723,473.873,224.938
32.742,46.131,2.357,2.015,24.314,-39.428,-115.411,59.014,20190930-1616-FRANKFURT_1-01-344,Barani A,-153.433,48.925,155.91,156.334,260.49,165.471
7.05,6.395,-2.048,1.222,-6.238,-119.502,-139.133,101.042,20190930-1616-FRANKFURT_1-01-344,Barani A,-153.433,48.925,155.91,156.334,260.49,165.471
8.336,8.433,-1.058,-1.279,-7.98,-156.521,10.384,180.6,20190930-1616-FRANKFURT_1-01-344,Barani A,-153.433,48.925,155.91,156.334,260.49,165.471
7.302,7.452,-2.692,-3.056,-6.018,-61.976,164.692,84.6,20190930-1616-FRANKFURT_1-01-344,Barani A,-153.433,48.925,155.91,156.334,260.49,165.471
25.354,13.15,2.457,0.19,17.053,-33.991,210.557,6.03,20190930-1616-FRANKFURT_1-01-344,Barani A,-153.433,48.925,155.91,156.334,260.49,165.471
58.84,66.13,-22.626,2.808,13.886,-35.119,-610.528,102.801,20191007-1534-FRANKFURT_2-01-75,Fliffis B,-59.225,-313.144,243.675,90.223,693.541,269.174
41.428,42.875,-40.306,4.526,-6.281,-87.599,-707.103,115.065,20191007-1534-FRANKFURT_2-01-75,Fliffis B,-59.225,-313.144,243.675,90.223,693.541,269.174
21.19,24.77,-15.871,7.998,-9.763,-40.034,-192.512,301.724,20191007-1534-FRANKFURT_2-01-75,Fliffis B,-59.225,-313.144,243.675,90.223,693.541,269.174
17.548,18.158,-8.293,-3.65,-14.506,-39.768,205.515,249.884,20191007-1534-FRANKFURT_2-01-75,Fliffis B,-59.225,-313.144,243.675,90.223,693.541,269.174
33.775,23.176,-6.501,2.223,16.921,22.839,355.383,-28.084,20191007-1534-FRANKFURT_2-01-75,Fliffis B,-59.225,-313.144,243.675,90.223,693.541,269.174
27.727,41.776,-1.888,0.219,21.022,-9.739,236.411,-24.497,20191008-1157-FRANKFURT_1-01-21,Salto A,-15.032,342.55,-6.261,23.74,342.55,33.641
8.361,8.253,-0.122,-0.775,-7.893,-14.388,213.709,11.268,20191008-1157-FRANKFURT_1-01-21,Salto A,-15.032,342.55,-6.261,23.74,342.55,33.641
6.765,6.937,-1.637,-1.176,-6.281,-2.881,195.22,-4.238,20191008-1157-FRANKFURT_1-01-21,Salto A,-15.032,342.55,-6.261,23.74,342.55,33.641
7.379,7.063,-4.12,-1.153,-5.618,-3.832,149.43,-9.079,20191008-1157-FRANKFURT_1-01-21,Salto A,-15.032,342.55,-6.261,23.74,342.55,33.641
26.032,12.448,2.665,-0.349,22.394,-14.217,236.145,7.984,20191008-1157-FRANKFURT_1-01-21,Salto A,-15.032,342.55,-6.261,23.74,342.55,33.641
32.108,42.58,-1.033,1.211,17.944,19.684,134.922,-36.883,0609-1-01-522,Doppelsalto B,14.74,696.913,-19.678,64.031,730.386,65.11
24.805,23.022,-23.245,-1.479,-3.035,-36.683,444.211,2.845,0609-1-01-522,Doppelsalto B,14.74,696.913,-19.678,64.031,730.386,65.11
38.965,37.771,-31.619,-1.492,-19.421,-7.378,748.089,1.945,0609-1-01-522,Doppelsalto B,14.74,696.913,-19.678,64.031,730.386,65.11
15.04,19.553,-8.77,0.03,-9.642,48.559,306.764,-6.679,0609-1-01-522,Doppelsalto B,14.74,696.913,-19.678,64.031,730.386,65.11
30.112,17.581,5.154,1.433,14.415,15.137,210.798,-15.681,0609-1-01-522,Doppelsalto B,14.74,696.913,-19.678,64.031,730.386,65.11
35.333,46.48,3.758,1.235,24.83,15.72,-217.213,59.573,0609-4-01-582,Barani C,-17.247,-48.785,221.201,47.477,309.611,238.288
13.459,14.051,-9.854,0.811,-7.468,-3.641,-235.963,173.394,0609-4-01-582,Barani C,-17.247,-48.785,221.201,47.477,309.611,238.288
8.354,9.525,-4.366,-1.071,-4.899,-25.666,32.483,243.619,0609-4-01-582,Barani C,-17.247,-48.785,221.201,47.477,309.611,238.288
5.146,5.209,-2.752,-1.523,-4.035,-21.918,125.046,124.707,0609-4-01-582,Barani C,-17.247,-48.785,221.201,47.477,309.611,238.288
25.658,12.588,8.445,-0.345,18.156,-11.1,172.873,11.633,0609-4-01-582,Barani C,-17.247,-48.785,221.201,47.477,309.611,238.288
30.618,42.829,0.496,1.748,24.669,-19.041,107.35,10.77,20191008-1157-FRANKFURT_1-01-216,Salto B,-13.269,347.939,-8.427,44.759,402.791,54.804
14.393,13.13,-1.036,-0.365,-8.078,17.567,149.562,4.154,20191008-1157-FRANKFURT_1-01-216,Salto B,-13.269,347.939,-8.427,44.759,402.791,54.804
24.597,25.931,-13.951,-1.842,-14.262,-16.841,477.913,-39.425,20191008-1157-FRANKFURT_1-01-216,Salto B,-13.269,347.939,-8.427,44.759,402.791,54.804
4.58,5.595,-2.49,-1.077,-3.121,-1.172,103.794,9.387,20191008-1157-FRANKFURT_1-01-216,Salto B,-13.269,347.939,-8.427,44.759,402.791,54.804
26.211,12.211,3.95,0.074,22.4,-19.842,178.313,-9.734,20191008-1157-FRANKFURT_1-01-216,Salto B,-13.269,347.939,-8.427,44.759,402.791,54.804
27.766,41.079,4.421,0.99,22.489,13.899,201.242,-50.318,0827-BK2-02-141,Salto A,10.113,335.652,-61.571,20.496,335.652,62.837
6.729,5.821,-1.019,0.696,-5.159,3.916,165.877,-24.338,0827-BK2-02-141,Salto A,10.113,335.652,-61.571,20.496,335.652,62.837
6.64,6.153,-2.166,-0.023,-5.025,3.818,212.159,-33.64,0827-BK2-02-141,Salto A,10.113,335.652,-61.571,20.496,335.652,62.837
6.133,5.18,-2.557,0.177,-4.666,6.751,135.218,-32.102,0827-BK2-02-141,Salto A,10.113,335.652,-61.571,20.496,335.652,62.837
26.521,13.357,2.964,0.36,18.525,-0.588,201.501,-26.68,0827-BK2-02-141,Salto A,10.113,335.652,-61.571,20.496,335.652,62.837
29.123,41.979,2.723,0.745,21.557,11.672,178.634,-15.433,20190930-1153-FRANKFURT_1-01-143,Salto A,45.314,354.6,-8.622,48.445,354.6,36.365
7.479,7.581,-2.462,-0.427,-6.642,25.285,201.622,8.775,20190930-1153-FRANKFURT_1-01-143,Salto A,45.314,354.6,-8.622,48.445,354.6,36.365
6.692,6.687,-1.951,-0.536,-6.27,34.568,230.979,-5.421,20190930-1153-FRANKFURT_1-01-143,Salto A,45.314,354.6,-8.622,48.445,354.6,36.365
6.257,6.22,-2.669,-0.342,-5.52,10.468,144.92,10.055,20190930-1153-FRANKFURT_1-01-143,Salto A,45.314,354.6,-8.622,48.445,354.6,36.365
24.648,12.155,4.279,-0.887,18.992,35.828,182.858,-7.114,20190930-1153-FRANKFURT_1-01-143,Salto A,45.314,354.6,-8.622,48.445,354.6,36.365
28.229,42.805,-0.287,-0.786,19.354,-0.224,220.4,-14.803,20191001-1148-FRANKFURT_1-01-120,40/,1.853,332.5,-13.166,25.328,337.961,43.398
8.186,8.104,-0.976,-0.77,-7.25,-5.243,224.723,17.938,20191001-1148-FRANKFURT_1-01-120,40/,1.853,332.5,-13.166,25.328,337.961,43.398
6.395,6.716,-1.047,-0.565,-6.275,11.841,205.981,6.662,20191001-1148-FRANKFURT_1-01-120,40/,1.853,332.5,-13.166,25.328,337.961,43.398
6.694,6.608,-3.283,-0.759,-5.6,13.817,157.848,-13.181,20191001-1148-FRANKFURT_1-01-120,40/,1.853,332.5,-13.166,25.328,337.961,43.398
29.166,14.605,3.728,-0.197,23.065,-11.909,191.605,-19.55,20191001-1148-FRANKFURT_1-01-120,40/,1.853,332.5,-13.166,25.328,337.961,43.398
26.102,38.889,1.425,-0.818,22.237,-16.419,234.719,-131.802,0110-JANEIKE-01-155,Schraubensalto,-19.439,104.721,-415.955,141.698,269.221,416.078
5.13,3.911,-3.508,0.132,-1.205,-133.253,28.19,-268.851,0110-JANEIKE-01-155,Schraubensalto,-19.439,104.721,-415.955,141.698,269.221,416.078
13.743,12.042,-10.86,1.994,-6.064,-29.154,-198.408,-437.95,0110-JANEIKE-01-155,Schraubensalto,-19.439,104.721,-415.955,141.698,269.221,416.078
9.966,11.08,-4.907,2.998,-7.588,104.444,51.609,-289.884,0110-JANEIKE-01-155,Schraubensalto,-19.439,104.721,-415.955,141.698,269.221,416.078
26.577,13.535,7.179,1.275,16.569,18.941,181.762,-65.134,0110-JANEIKE-01-155,Schraubensalto,-19.439,104.721,-415.955,141.698,269.221,416.078
31.487,46.245,0.5,1.168,21.194,18.413,-170.02,61.032,20191008-1157-FRANKFURT_1-01-200,Barani A,-88.213,69.675,158.92,110.705,290.334,208.112
8.769,8.645,-2.894,0.891,-7.662,-143.726,-141.999,145.746,20191008-1157-FRANKFURT_1-01-200,Barani A,-88.213,69.675,158.92,110.705,290.334,208.112
9.689,10.234,-2.699,-2.419,-8.434,-120.826,65.592,273.631,20191008-1157-FRANKFURT_1-01-200,Barani A,-88.213,69.675,158.92,110.705,290.334,208.112
7.576,7.768,-3.449,-2.725,-5.918,-9.625,166.064,24.046,20191008-1157-FRANKFURT_1-01-200,Barani A,-88.213,69.675,158.92,110.705,290.334,208.112
27.26,14.34,-2.124,0.564,19.722,-10.336,294.197,-22.877,20191008-1157-FRANKFURT_1-01-200,Barani A,-88.213,69.675,158.92,110.705,290.334,208.112
30.907,41.394,2.539,0.808,18.07,10.517,187.227,-7.006,0609-1-01-273,Doppelsalto B,23.211,696.168,-25.088,69.148,715.957,61.692
27.42,23.374,-24.655,-0.788,-5.894,-18.643,392.651,-23.976,0609-1-01-273,Doppelsalto B,23.211,696.168,-25.088,69.148,715.957,61.692
45.64,43.34,-38.198,-1.052,-20.23,-9.748,790.396,14.909,0609-1-01-273,Doppelsalto B,23.211,696.168,-25.088,69.148,715.957,61.692
21.164,28.129,-14.842,0.347,-13.933,87.661,393.559,-36.654,0609-1-01-273,Doppelsalto B,23.211,696.168,-25.088,69.148,715.957,61.692
29.77,17.231,5.59,-0.183,12.636,-3.091,221.385,-18.744,0609-1-01-273,Doppelsalto B,23.211,696.168,-25.088,69.148,715.957,61.692
33.229,46.18,3.874,-1.211,20.181,10.575,34.761,3.51,0827-BK1-01-16,Salto C,17.786,355.702,0.272,31.175,387.02,28.357
19.307,18.414,-11.604,0.119,-9.765,6.645,439.338,3.613,0827-BK1-01-16,Salto C,17.786,355.702,0.272,31.175,387.02,28.357
3.834,5.18,-2.118,0.05,-2.107,14.494,163.759,3.53,0827-BK1-01-16,Salto C,17.786,355.702,0.272,31.175,387.02,28.357
3.284,2.841,-1.718,-0.124,-2.119,10.684,126.33,-5.258,0827-BK1-01-16,Salto C,17.786,355.702,0.272,31.175,387.02,28.357
25.515,12.191,8.544,-1.08,19.414,0.724,113.83,-4.339,0827-BK1-01-16,Salto C,17.786,355.702,0.272,31.175,387.02,28.357
32.564,44.222,1.642,-0.199,22.788,1.646,4.937,14.042,20190930-1247-FRANKFURT_2-01-292,Salto B,10.908,353.294,-17.002,27.752,424.494,54.83
19.497,17.615,-7.078,-0.975,-12.516,14.322,355.763,-28.527,20190930-1247-FRANKFURT_2-01-292,Salto B,10.908,353.294,-17.002,27.752,424.494,54.83
14.701,18.105,-9.759,-0.652,-5.465,5.374,309.808,-23.203,20190930-1247-FRANKFURT_2-01-292,Salto B,10.908,353.294,-17.002,27.752,424.494,54.83
4.819,4.846,-1.957,-0.911,-4.193,2.005,123.995,-9.336,20190930-1247-FRANKFURT_2-01-292,Salto B,10.908,353.294,-17.002,27.752,424.494,54.83
28.574,14.896,6.2,1.056,20.013,8.323,155.233,16.028,20190930-1247-FRANKFURT_2-01-292,Salto B,10.908,353.294,-17.002,27.752,424.494,54.83
30.657,43.501,3.813,1.525,21.725,-31.904,-180.628,42.93,20191007-1150-FRANKFURT_2-01-60,Barani A,-113.436,43.316,166.186,131.283,253.873,184.151
8.575,7.645,-3.74,2.698,-6.812,-130.115,-107.3,142.313,20191007-1150-FRANKFURT_2-01-60,Barani A,-113.436,43.316,166.186,131.283,253.873,184.151
12.434,12.565,-1.876,-0.21,-11.486,-179.886,-3.676,220.883,20191007-1150-FRANKFURT_2-01-60,Barani A,-113.436,43.316,166.186,131.283,253.873,184.151
10.463,10.465,-5.146,-2.513,-8.019,-33.273,139.162,120.44,20191007-1150-FRANKFURT_2-01-60,Barani A,-113.436,43.316,166.186,131.283,253.873,184.151
25.685,13.877,2.975,-2.392,18.379,18.137,295.465,10.572,20191007-1150-FRANKFURT_2-01-60,Barani A,-113.436,43.316,166.186,131.283,253.873,184.151
31.48,43.618,6.775,-1.65,21.385,-1.746,137.814,8.671,0827-BK1-01-109,Salto A,4.439,357.46,0.074,20.024,358.712,24.66
7.349,7.474,-3.98,-0.345,-5.319,1.848,203.653,-2.069,0827-BK1-01-109,Salto A,4.439,357.46,0.074,20.024,358.712,24.66
6.541,6.194,-3.858,-0.253,-4.589,5.812,219.704,-6.105,0827-BK1-01-109,Salto A,4.439,357.46,0.074,20.024,358.712,24.66
5.514,5.236,-3.218,-0.181,-3.852,3.662,179.445,-2.78,0827-BK1-01-109,Salto A,4.439,357.46,0.074,20.024,358.712,24.66
26.122,13.179,7.725,-1.363,19.084,1.517,133.86,2.288,0827-BK1-01-109,Salto A,4.439,357.46,0.074,20.024,358.712,24.66
27.431,40.295,-0.231,3.589,19.587,96.919,206.423,97.616,20191007-1150-FRANKFURT_2-01-130,Schraubensalto A,62.37,209.397,352.371,194.868,271.955,361.816
5.868,5.341,-4.556,-1.696,-2.14,195.513,23.32,282.728,20191007-1150-FRANKFURT_2-01-130,Schraubensalto A,62.37,209.397,352.371,194.868,271.955,361.816
16.687,15.067,-9.777,-2.563,-12.043,-95.724,0.592,517.9,20191007-1150-FRANKFURT_2-01-130,Schraubensalto A,62.37,209.397,352.371,194.868,271.955,361.816
12.015,13.55,-6.966,-3.259,-8.568,-77.668,144.795,145.247,20191007-1150-FRANKFURT_2-01-130,Schraubensalto A,62.37,209.397,352.371,194.868,271.955,361.816
24.491,12.61,2.575,-1.41,19.307,71.902,264.388,33.786,20191007-1150-FRANKFURT_2-01-130,Schraubensalto A,62.37,209.397,352.371,194.868,271.955,361.816
34.283,46.129,0.053,1.601,23.362,-6.184,0.414,9.493,20190930-1247-FRANKFURT_2-01-78,Salto B,12.3,348.681,-11.038,25.039,403.74,41.176
13.703,12.754,-6.568,-0.881,-9.298,13.387,292.791,-22.219,20190930-1247-FRANKFURT_2-01-78,Salto B,12.3,348.681,-11.038,25.039,403.74,41.176
15.613,18.45,-12.606,-0.291,-6.931,11.568,396.919,-11.035,20190930-1247-FRANKFURT_2-01-78,Salto B,12.3,348.681,-11.038,25.039,403.74,41.176
5.002,4.838,-1.444,-0.481,-4.511,-0.004,121.713,6.612,20190930-1247-FRANKFURT_2-01-78,Salto B,12.3,348.681,-11.038,25.039,403.74,41.176
26.238,13.051,4.341,0.106,19.807,15.361,159.603,3.762,20190930-1247-FRANKFURT_2-01-78,Salto B,12.3,348.681,-11.038,25.039,403.74,41.176
35.793,46.935,0.0,2.173,17.515,29.706,151.068,-27.169,20191007-1524-FRANKFURT_1-01-252,Doppelsalto B,84.388,672.67,-57.471,89.592,681.79,81.66
33.998,29.722,-28.502,2.13,-17.397,63.062,531.856,-38.82,20191007-1524-FRANKFURT_1-01-252,Doppelsalto B,84.388,672.67,-57.471,89.592,681.79,81.66
46.422,46.394,-37.028,2.784,-27.027,88.34,726.424,-27.281,20191007-1524-FRANKFURT_1-01-252,Doppelsalto B,84.388,672.67,-57.471,89.592,681.79,81.66
18.496,24.806,-13.652,0.196,-11.419,49.623,352.194,-37.271,20191007-1524-FRANKFURT_1-01-252,Doppelsalto B,84.388,672.67,-57.471,89.592,681.79,81.66
28.379,15.119,3.285,0.901,14.431,28.019,272.882,-41.605,20191007-1524-FRANKFURT_1-01-252,Doppelsalto B,84.388,672.67,-57.471,89.592,681.79,81.66
37.879,50.331,1.599,-0.874,22.791,17.814,-279.606,-28.509,20191003-1152-FRANKFURT_1-01-91,Barani C,66.714,-39.028,-202.891,83.002,290.444,207.263
11.341,11.55,-7.501,-3.69,-7.267,83.525,-223.689,-161.415,20191003-1152-FRANKFURT_1-01-91,Barani C,66.714,-39.028,-202.891,83.002,290.444,207.263
9.955,10.563,-3.367,-1.98,-8.874,82.593,5.435,-257.846,20191003-1152-FRANKFURT_1-01-91,Barani C,66.714,-39.028,-202.891,83.002,290.444,207.263
8.568,8.739,-4.885,0.437,-6.735,47.398,152.664,-154.594,20191003-1152-FRANKFURT_1-01-91,Barani C,66.714,-39.028,-202.891,83.002,290.444,207.263
23.511,11.987,1.702,-0.767,16.041,-20.443,215.251,-31.286,20191003-1152-FRANKFURT_1-01-91,Barani C,66.714,-39.028,-202.891,83.002,290.444,207.263
34.299,45.162,0.199,-0.151,18.77,6.276,123.946,-20.591,0609-1-01-546,Doppelsalto B,-39.678,705.833,-7.622,82.636,728.524,60.021
23.731,21.85,-22.654,-2.544,-2.86,-61.912,442.862,4.6,0609-1-01-546,Doppelsalto B,-39.678,705.833,-7.622,82.636,728.524,60.021
38.742,36.976,-31.83,-2.851,-18.873,-62.525,737.546,25.433,0609-1-01-546,Doppelsalto B,-39.678,705.833,-7.622,82.636,728.524,60.021
14.189,18.771,-8.021,-1.028,-9.206,29.833,317.409,-25.721,0609-1-01-546,Doppelsalto B,-39.678,705.833,-7.622,82.636,728.524,60.021
29.936,17.041,3.369,-0.63,16.538,-13.792,210.808,-3.085,0609-1-01-546,Doppelsalto B,-39.678,705.833,-7.622,82.636,728.524,60.021
32.282,41.765,2.261,-0.954,17.594,19.452,156.76,-15.033,0609-1-01-902,Doppelsalto C,14.944,711.051,1.842,57.581,711.051,54.388
39.459,33.388,-35.228,-1.025,-15.05,-32.763,563.772,-6.21,0609-1-01-902,Doppelsalto C,14.944,711.051,1.842,57.581,711.051,54.388
49.553,50.835,-41.333,0.655,-25.597,0.47,775.452,55.786,0609-1-01-902,Doppelsalto C,14.944,711.051,1.842,57.581,711.051,54.388
16.961,21.899,-11.988,-0.111,-10.61,46.999,334.569,-13.176,0609-1-01-902,Doppelsalto C,14.944,711.051,1.842,57.581,711.051,54.388
30.125,17.904,1.885,1.023,17.635,8.874,241.484,-15.642,0609-1-01-902,Doppelsalto C,14.944,711.051,1.842,57.581,711.051,54.388
34.456,45.236,2.329,5.027,14.546,3.171,167.517,-38.369,20191008-1207-FRANKFURT_2-01-362,Doppelsalto C,134.627,678.794,-114.927,152.294,684.478,144.142
35.129,30.938,-30.158,1.791,-16.819,71.394,550.875,-39.64,20191008-1207-FRANKFURT_2-01-362,Doppelsalto C,134.627,678.794,-114.927,152.294,684.478,144.142
49.508,48.835,-40.323,6.884,-27.334,195.348,713.045,-87.155,20191008-1207-FRANKFURT_2-01-362,Doppelsalto C,134.627,678.794,-114.927,152.294,684.478,144.142
23.721,30.533,-18.065,0.545,-13.894,83.164,373.83,-104.824,20191008-1207-FRANKFURT_2-01-362,Doppelsalto C,134.627,678.794,-114.927,152.294,684.478,144.142
