SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_Abs_I_x LapEnd,DJump_Abs_I_y LapEnd,DJump_Abs_I_z LapEnd,0-mean_ACC_N,0-std_ACC_N,0-mean_ACC_N_ROT_filtered,0-std_ACC_N_ROT_filtered,0-mean_Acc_x_Fil,0-std_Acc_x_Fil,0-mean_Acc_y_Fil,0-std_Acc_y_Fil,0-mean_Acc_z_Fil,0-std_Acc_z_Fil,0-mean_Gyro_x_Fil,0-std_Gyro_x_Fil,0-mean_Gyro_y_Fil,0-std_Gyro_y_Fil,0-mean_Gyro_z_Fil,0-std_Gyro_z_Fil,20-mean_ACC_N,20-std_ACC_N,20-mean_ACC_N_ROT_filtered,20-std_ACC_N_ROT_filtered,20-mean_Acc_x_Fil,20-std_Acc_x_Fil,20-mean_Acc_y_Fil,20-std_Acc_y_Fil,20-mean_Acc_z_Fil,20-std_Acc_z_Fil,20-mean_Gyro_x_Fil,20-std_Gyro_x_Fil,20-mean_Gyro_y_Fil,20-std_Gyro_y_Fil,20-mean_Gyro_z_Fil,20-std_Gyro_z_Fil,40-mean_ACC_N,40-std_ACC_N,40-mean_ACC_N_ROT_filtered,40-std_ACC_N_ROT_filtered,40-mean_Acc_x_Fil,40-std_Acc_x_Fil,40-mean_Acc_y_Fil,40-std_Acc_y_Fil,40-mean_Acc_z_Fil,40-std_Acc_z_Fil,40-mean_Gyro_x_Fil,40-std_Gyro_x_Fil,40-mean_Gyro_y_Fil,40-std_Gyro_y_Fil,40-mean_Gyro_z_Fil,40-std_Gyro_z_Fil,60-mean_ACC_N,60-std_ACC_N,60-mean_ACC_N_ROT_filtered,60-std_ACC_N_ROT_filtered,60-mean_Acc_x_Fil,60-std_Acc_x_Fil,60-mean_Acc_y_Fil,60-std_Acc_y_Fil,60-mean_Acc_z_Fil,60-std_Acc_z_Fil,60-mean_Gyro_x_Fil,60-std_Gyro_x_Fil,60-mean_Gyro_y_Fil,60-std_Gyro_y_Fil,60-mean_Gyro_z_Fil,60-std_Gyro_z_Fil,80-mean_ACC_N,80-std_ACC_N,80-mean_ACC_N_ROT_filtered,80-std_ACC_N_ROT_filtered,80-mean_Acc_x_Fil,80-std_Acc_x_Fil,80-mean_Acc_y_Fil,80-std_Acc_y_Fil,80-mean_Acc_z_Fil,80-std_Acc_z_Fil,80-mean_Gyro_x_Fil,80-std_Gyro_x_Fil,80-mean_Gyro_y_Fil,80-std_Gyro_y_Fil,80-mean_Gyro_z_Fil,80-std_Gyro_z_Fil
20191007-1524-FRANKFURT_1-01-97,Fliffis C,-80.497,-399.372,264.888,108.247,638.91,325.446,45.068,28.207,55.959,24.89,-10.013,23.541,5.602,8.049,17.506,34.337,-48.548,59.719,-472.611,188.409,111.993,107.988,50.479,7.66,45.825,7.214,-45.215,4.573,-1.372,2.393,-21.423,5.733,-20.262,20.814,-661.252,47.356,85.802,25.941,45.844,13.091,51.802,7.864,-33.292,14.368,4.107,2.018,-29.66,4.078,-140.375,52.666,-508.399,230.031,274.904,82.621,19.601,6.393,22.605,4.961,-9.41,2.886,-3.006,4.74,-15.032,5.134,-72.283,40.021,80.773,92.469,367.426,56.333,32.314,31.404,19.219,10.219,1.86,15.757,1.351,7.806,16.828,33.563,22.187,17.888,275.291,88.233,13.374,114.363
20191007-1524-FRANKFURT_1-01-98,Salto A,2.535,350.836,-41.349,26.149,360.99,67.495,28.588,33.295,42.583,32.231,8.547,15.26,4.142,7.986,17.698,30.59,-2.552,28.523,140.58,52.557,-8.469,33.174,7.695,2.803,7.094,1.27,-4.358,2.47,-0.794,0.673,-5.968,1.184,-13.873,10.612,211.355,103.704,-28.814,30.907,9.833,3.023,10.249,1.374,-8.278,1.775,-1.116,0.216,-4.428,0.804,16.074,8.396,307.677,55.148,-29.606,11.868,5.137,0.99,5.723,1.192,-4.106,0.452,-1.057,0.367,-2.875,0.388,5.63,3.53,188.337,7.228,-21.69,10.353,25.974,35.912,11.378,13.233,7.179,15.007,1.143,3.292,20.594,31.561,1.041,8.243,236.158,98.673,-41.06,26.936
20191007-1524-FRANKFURT_1-01-109,Fliffis- Rudi B,164.648,-345.486,552.843,262.769,716.533,594.141,52.259,26.523,61.941,24.621,-19.529,25.757,4.91,4.05,12.445,40.696,-101.723,50.881,-641.01,199.642,89.606,42.212,37.482,10.601,41.176,6.342,-35.92,10.171,3.269,1.425,-8.825,2.331,-38.691,37.312,-608.023,121.031,94.457,84.427,33.121,5.811,31.874,4.764,-28.167,6.006,4.843,11.129,-2.085,7.129,379.156,145.615,-106.502,167.721,818.836,179.271,30.225,11.484,32.466,6.381,-24.283,10.179,-7.878,4.824,-12.722,5.667,163.946,170.874,-87.2,368.358,641.423,177.642,34.635,35.355,22.096,9.817,-7.557,10.696,0.994,6.19,14.607,37.847,97.818,19.858,396.71,112.947,38.788,139.443
20191007-1524-FRANKFURT_1-01-110,Doppelsalto C,75.987,679.039,-42.299,89.011,706.117,88.616,35.044,31.55,46.578,31.387,-1.236,6.991,1.96,7.123,13.79,39.827,20.57,32.855,177.657,124.96,-26.445,48.348,37.501,6.987,33.11,6.646,-31.757,6.374,-1.061,0.672,-18.985,4.022,-5.076,11.828,585.141,150.752,-30.663,23.671,46.09,6.477,47.885,3.197,-36.295,6.07,0.734,0.38,-27.572,3.87,66.186,22.09,730.009,71.0,-21.957,18.593,14.113,7.471,18.803,9.802,-9.313,5.714,0.376,1.284,-9.583,4.662,42.853,26.501,260.582,114.407,-15.881,20.681,33.45,37.59,18.89,13.664,4.602,20.245,2.055,4.412,20.499,34.907,96.567,22.454,228.173,147.777,-30.577,66.004
20191007-1524-FRANKFURT_1-01-111,Fliffis- Rudi C,147.961,-313.717,580.895,281.448,680.128,665.574,52.625,31.064,62.951,20.762,-12.793,31.251,3.963,5.358,12.608,33.33,-51.768,69.834,-528.183,180.191,46.673,90.881,56.662,7.967,52.922,6.604,-48.268,4.305,-0.156,4.858,-27.041,7.247,-24.412,64.617,-678.742,42.094,135.244,78.258,39.182,8.477,43.648,8.414,-27.802,9.692,6.898,7.482,-18.807,12.119,20.099,230.963,-152.35,281.205,683.079,237.168,40.84,11.125,42.7,4.615,-34.137,10.4,-14.265,8.559,1.078,9.829,370.2,174.021,4.134,232.984,883.156,142.637,33.064,32.435,22.325,10.608,-6.483,9.042,0.017,6.318,17.549,36.857,148.424,55.219,376.845,83.546,65.556,228.22
20191007-1524-FRANKFURT_1-01-112,Salto B,38.171,325.192,-45.703,53.253,388.312,108.056,29.02,33.652,42.952,33.705,-0.253,5.346,2.863,6.266,21.591,33.618,-0.147,14.582,84.074,145.666,-16.962,59.078,14.397,5.13,12.364,2.684,-3.363,7.173,-0.836,1.5,-10.307,5.664,6.04,20.789,195.543,277.609,-17.729,54.209,19.51,13.14,22.622,8.638,-14.591,8.691,0.658,1.249,-9.851,10.522,72.989,48.662,422.751,148.847,-48.886,41.267,5.254,1.14,4.854,0.453,-2.089,0.66,-0.615,0.569,-4.452,0.67,-4.659,4.433,101.877,22.754,-14.228,25.173,29.651,39.337,13.731,15.293,7.816,16.187,1.908,7.086,22.88,34.625,41.842,16.816,166.961,120.166,-32.224,79.016
20191007-1524-FRANKFURT_1-01-113,Fliffis B,9.72,-358.008,229.641,144.972,710.351,301.481,49.71,28.101,61.639,23.151,-13.369,26.586,5.091,5.773,10.852,37.678,-70.625,63.765,-542.74,179.321,93.373,108.659,38.294,2.37,36.853,2.69,-36.99,1.969,2.068,1.255,-9.364,1.431,-40.659,28.763,-656.955,21.994,50.17,44.846,28.267,8.942,32.703,7.445,-24.546,8.851,5.662,2.012,-11.661,2.135,-91.686,37.759,-464.966,174.488,235.271,104.303,19.28,3.799,19.572,2.01,-11.839,2.829,0.543,6.562,-12.631,0.978,93.843,35.224,131.336,139.458,375.106,63.719,36.9,33.233,23.897,11.629,-7.829,13.866,2.369,4.405,15.401,36.165,135.162,46.724,390.074,110.217,-12.406,148.843
20191007-1524-FRANKFURT_1-01-114,Doppelsalto B,30.341,330.816,-30.893,49.169,344.957,59.562,31.942,35.283,46.728,33.566,4.625,9.276,3.398,6.407,21.178,35.794,-3.144,18.691,126.76,118.703,-36.933,49.724,11.35,2.783,10.458,0.902,-6.543,2.467,-0.248,0.418,-9.193,1.532,10.054,29.012,301.093,173.135,-4.645,19.135,13.59,9.967,15.473,7.02,-7.888,6.755,-0.387,1.232,-5.31,7.006,47.364,32.316,288.161,118.652,-29.113,21.183,5.014,1.088,4.883,0.384,-2.607,0.7,-1.001,0.238,-4.048,0.708,5.319,4.906,127.384,16.678,-17.524,9.226,25.251,34.637,11.475,11.091,7.427,14.999,2.73,5.438,18.532,30.035,38.939,30.631,169.718,82.098,-8.501,15.822
20191007-1524-FRANKFURT_1-01-115,Fliffis C,-97.265,-352.521,259.29,126.968,631.736,321.477,45.194,30.123,54.571,25.291,-4.695,26.146,6.648,7.568,19.722,34.797,-64.058,69.692,-410.522,176.345,88.826,101.73,47.138,6.816,42.784,6.885,-40.862,4.154,-0.968,2.641,-22.127,5.861,-29.541,19.117,-630.443,59.138,74.932,29.187,42.595,12.617,48.199,8.029,-29.457,13.775,3.196,1.995,-29.118,4.295,-137.97,49.992,-481.102,236.081,246.121,64.847,19.49,4.055,21.456,3.12,-8.752,1.687,-3.362,4.753,-15.07,4.298,-97.722,36.597,57.648,89.977,362.209,44.783,33.408,39.419,19.547,12.218,-3.341,12.802,-0.33,6.105,15.068,36.284,25.085,26.317,346.248,129.735,37.019,102.737
20191007-1524-FRANKFURT_1-01-116,Salto A,30.906,346.448,-45.728,40.322,369.641,84.837,30.346,35.384,45.901,33.965,4.818,12.491,4.188,7.608,20.067,32.786,23.646,23.265,252.505,89.679,-10.266,58.846,6.702,1.173,6.522,0.675,-0.18,1.133,-1.0,0.488,-6.208,0.577,0.726,4.194,172.601,9.882,-40.901,18.593,7.374,0.428,7.167,0.205,-3.066,1.095,-0.98,0.212,-6.535,0.217,-2.044,6.429,170.813,20.489,-16.557,10.936,9.284,1.747,8.558,0.702,-6.391,1.65,-1.456,0.39,-6.267,0.45,24.599,13.666,230.726,26.172,8.838,19.853,31.51,39.925,16.209,14.594,6.372,18.488,3.299,6.579,22.728,34.45,44.889,9.641,229.048,106.522,-74.118,44.785
20191007-1524-FRANKFURT_1-01-140,Fliffis- Rudi B,188.527,-363.249,577.132,278.92,721.085,615.87,52.722,27.26,62.669,24.417,-19.138,25.707,3.936,4.12,12.773,41.367,-79.46,42.807,-625.437,198.915,73.601,42.478,39.082,9.099,42.068,4.599,-36.68,9.453,3.06,1.748,-10.773,2.354,-51.241,24.171,-623.258,103.108,117.34,74.076,36.254,11.062,32.966,7.296,-29.252,9.539,6.178,12.36,-0.371,9.493,367.399,203.478,-120.536,156.211,810.334,220.04,29.161,8.649,33.292,5.816,-23.023,6.821,-8.921,3.712,-13.401,5.394,148.451,136.22,-95.287,324.729,663.34,148.288,33.154,28.691,22.868,7.128,-9.943,9.662,2.316,4.943,14.429,35.372,176.649,53.462,383.367,88.212,67.929,163.797
20191007-1524-FRANKFURT_1-01-141,Doppelsalto B,81.172,677.929,-63.548,83.798,702.567,77.866,35.776,34.006,46.472,31.505,0.143,6.044,3.265,7.513,17.673,41.069,25.049,22.358,149.728,140.83,-51.863,31.467,33.916,7.591,29.943,6.898,-29.169,7.968,1.05,1.55,-16.178,3.012,42.426,17.745,533.63,204.144,-44.041,32.666,46.837,2.645,46.46,2.323,-38.325,3.095,1.581,0.806,-26.041,2.619,69.973,28.072,735.435,38.748,-27.519,11.937,17.443,9.706,23.801,12.242,-13.563,8.4,0.439,1.155,-9.797,3.949,55.63,39.027,323.171,170.342,-31.3,12.764,28.602,35.493,14.899,11.349,2.589,17.064,1.371,2.863,16.598,34.306,51.801,23.437,269.977,133.805,-27.64,25.931
20191007-1524-FRANKFURT_1-01-142,Fliffis- Rudi C,165.613,-329.57,587.792,273.836,680.059,688.156,55.227,30.392,63.235,22.428,-11.178,31.075,2.507,5.375,18.287,38.248,-31.282,81.183,-492.765,210.933,21.614,91.45,55.277,9.283,52.562,5.979,-47.305,4.334,-2.517,4.361,-26.804,6.534,15.093,53.016,-674.039,52.985,115.662,73.175,40.899,8.073,44.295,7.793,-31.378,9.035,8.85,5.862,-17.165,13.209,55.624,243.893,-220.283,262.736,741.138,282.206,43.395,17.539,47.535,9.983,-34.583,16.083,-15.474,10.767,-1.817,13.33,275.887,202.344,35.855,219.558,867.651,227.383,34.917,32.329,22.588,11.282,-6.609,10.315,1.774,5.975,18.329,36.597,188.301,68.618,340.512,99.225,51.71,199.276
20191007-1524-FRANKFURT_1-01-143,Salto B,24.867,344.152,-41.476,43.175,403.907,82.665,28.303,34.815,43.705,33.974,-0.073,5.681,3.612,6.16,21.92,32.726,17.707,17.226,111.252,159.536,-35.189,26.991,12.983,4.978,10.916,2.535,-3.544,6.503,-1.62,0.935,-8.581,4.971,-8.441,8.514,101.585,244.293,-17.255,44.181,25.413,9.923,26.37,6.126,-19.272,7.097,-0.261,0.984,-13.169,9.865,44.199,32.883,524.94,109.734,-41.196,18.813,5.119,1.217,6.2,2.621,-2.751,1.063,-0.573,0.441,-3.634,1.777,-6.855,3.894,132.324,47.627,-21.344,26.142,26.89,34.791,12.635,11.965,5.45,11.923,0.641,4.939,20.449,32.597,33.336,14.954,174.551,90.295,-22.177,45.899
20191007-1524-FRANKFURT_1-01-144,Fliffis B,28.111,-375.201,226.271,113.03,709.845,288.073,54.638,29.818,64.025,19.106,-15.882,26.32,3.774,5.866,15.462,41.795,-51.936,45.974,-578.563,208.999,55.469,66.774,41.45,2.78,39.806,2.912,-40.213,2.434,-1.328,1.229,-8.931,1.977,22.151,34.687,-690.528,31.142,29.9,56.41,29.648,9.583,34.487,8.624,-25.203,11.239,4.227,3.101,-12.269,1.353,-57.673,16.055,-454.557,203.024,244.041,104.275,20.414,5.669,20.851,3.356,-11.554,4.658,1.281,6.321,-14.18,1.02,38.992,41.781,100.941,121.465,405.635,62.744,32.428,29.286,20.999,8.577,-7.591,10.445,1.992,4.142,16.486,34.588,139.493,35.439,406.042,91.669,2.665,124.476
20191007-1524-FRANKFURT_1-01-145,Salto C,93.43,670.713,-68.125,112.4,712.774,108.357,30.423,30.96,42.967,28.354,-1.571,7.74,3.275,7.656,16.62,32.045,61.617,73.739,204.984,171.627,-39.436,67.409,26.693,8.263,21.916,4.307,-21.193,10.773,0.749,2.534,-9.82,7.23,14.187,42.708,292.727,321.355,-20.85,29.312,43.723,3.734,41.633,2.386,-40.349,2.35,3.689,0.854,-13.218,9.457,95.466,18.339,758.139,54.326,-42.011,13.812,35.912,13.986,41.6,9.854,-29.217,10.394,1.284,1.235,-20.064,7.829,85.598,59.407,548.195,185.449,-75.123,37.398,33.763,34.0,21.491,9.797,0.709,18.488,0.816,3.54,17.363,34.368,41.794,18.827,324.954,125.098,-39.709,57.618
20191007-1524-FRANKFURT_1-01-146,Fliffis C,4.764,-357.748,224.792,111.961,670.118,295.602,49.564,30.309,58.153,20.286,-11.605,26.193,1.615,4.02,17.427,33.493,-20.368,62.508,-522.703,178.179,14.218,70.0,51.66,8.295,48.147,5.024,-46.11,4.329,-3.924,1.905,-21.518,5.988,31.615,21.59,-642.397,45.336,49.802,27.345,44.458,11.7,49.893,9.196,-30.129,13.293,2.228,3.143,-30.831,3.511,-52.937,59.284,-485.969,210.548,246.88,126.891,20.715,4.401,23.998,4.972,-10.594,1.909,-6.03,3.694,-15.979,4.522,-56.098,35.195,108.201,105.032,384.941,106.888,38.055,30.003,24.682,12.744,-6.995,12.056,1.814,5.349,18.186,37.435,110.597,73.926,372.557,122.835,31.296,138.854
20191007-1524-FRANKFURT_1-01-147,Salto A,24.315,332.526,-50.599,43.644,352.329,69.817,28.664,32.517,43.787,31.824,3.026,6.86,3.118,7.308,19.057,32.002,14.669,22.575,245.794,86.495,-45.252,36.568,7.941,1.013,7.946,0.576,0.011,2.187,-1.039,0.547,-6.96,0.688,8.127,8.67,185.101,16.289,-43.701,19.566,7.327,0.543,7.231,0.222,-2.165,0.59,-1.873,0.381,-6.702,0.136,0.213,10.001,186.61,11.466,-20.652,5.757,8.503,0.574,8.219,0.438,-5.181,1.266,-1.035,0.479,-6.478,0.543,-0.307,18.165,189.7,11.546,12.146,7.597,32.082,37.335,16.835,14.426,6.853,16.534,2.652,5.43,23.192,33.318,58.551,9.879,219.69,96.627,-40.414,38.146
20191007-1524-FRANKFURT_1-01-163,Fliffis- Rudi B,116.715,-380.569,568.145,193.473,693.226,609.099,51.486,27.449,60.97,25.095,-20.436,21.576,1.35,3.759,15.005,41.956,-18.832,23.832,-648.37,192.355,35.153,27.873,39.971,8.15,42.529,3.719,-38.291,8.248,2.474,2.087,-9.251,2.427,-19.873,18.432,-633.514,83.401,93.884,84.284,31.555,5.745,30.12,4.049,-26.478,6.313,7.581,8.449,-5.497,7.504,240.558,168.207,-92.87,114.833,767.79,220.031,31.604,7.925,34.38,4.047,-20.773,8.025,-11.619,3.737,-16.417,9.344,59.6,214.591,-154.392,238.313,711.975,161.887,36.22,30.804,24.283,9.516,-9.932,7.428,-0.337,4.326,16.4,39.225,87.176,65.784,392.154,80.881,99.009,183.025
20191007-1524-FRANKFURT_1-01-164,Doppelsalto B,94.816,685.831,-34.503,99.807,691.934,69.468,33.593,31.555,45.851,31.598,-2.87,3.785,1.752,5.918,13.68,39.841,8.997,14.309,147.453,113.986,-14.707,25.715,35.77,7.695,31.233,7.17,-30.09,7.259,1.769,0.909,-18.415,4.413,59.791,15.768,568.223,183.126,-36.166,33.018,47.175,3.549,47.581,2.349,-36.728,4.118,3.613,0.903,-28.395,2.675,100.082,16.725,729.821,50.155,-8.35,13.365,15.708,8.238,21.65,11.482,-11.147,6.645,0.314,1.139,-10.211,2.919,48.009,34.747,301.677,145.087,-38.361,26.199,31.972,36.894,17.298,13.197,0.316,12.723,1.127,3.525,21.102,38.271,67.645,39.025,297.476,105.375,-3.766,40.182
20191007-1524-FRANKFURT_1-01-165,Fliffis- Rudi C,82.699,-325.825,575.869,248.889,691.448,642.567,53.448,29.13,62.566,22.1,-20.677,22.904,5.069,4.996,15.76,38.998,-102.499,70.817,-559.045,183.007,56.351,86.201,55.781,8.533,54.141,5.385,-47.115,5.865,2.777,4.075,-27.838,5.566,-66.471,36.39,-683.224,28.147,82.705,61.425,39.492,4.222,41.847,5.257,-31.912,7.513,8.942,5.823,-14.358,12.273,112.694,236.542,-195.834,243.011,736.493,306.526,39.404,11.298,42.702,3.676,-31.044,11.339,-13.83,6.993,-6.312,11.625,204.936,221.116,21.021,241.552,875.568,206.436,37.82,39.667,25.133,11.223,-6.64,13.719,0.766,5.934,16.28,38.568,114.041,36.663,387.696,98.583,73.976,171.971
20191007-1524-FRANKFURT_1-01-177,Fliffis- Rudi B,217.575,-364.704,556.018,248.825,745.251,583.387,51.925,27.351,61.509,25.135,-20.751,21.997,1.788,3.569,12.961,42.28,-37.851,23.538,-657.786,186.462,48.204,33.583,39.911,8.788,42.787,4.231,-38.298,8.557,-0.497,2.124,-9.41,2.611,28.197,23.493,-649.43,75.86,84.418,84.975,39.304,12.633,34.858,9.205,-32.512,10.163,7.643,11.856,3.131,10.495,425.284,215.2,-131.556,174.885,815.913,242.899,30.277,8.568,35.703,8.112,-22.907,8.48,-10.595,4.268,-13.549,6.556,145.475,183.62,-66.0,311.347,666.135,151.157,37.067,30.367,25.189,10.981,-10.835,7.667,1.104,5.784,17.377,38.272,94.797,41.493,409.139,85.757,65.991,106.405
20191007-1524-FRANKFURT_1-01-178,Doppelsalto B,71.644,687.675,-46.233,75.414,693.739,71.338,35.064,31.11,46.897,30.931,-3.446,4.441,2.473,6.195,13.855,39.894,18.9,13.915,144.175,108.23,-34.04,46.171,37.31,7.645,32.871,6.702,-31.475,7.178,0.849,1.325,-18.845,4.939,39.313,12.416,571.716,189.719,-43.451,38.653,50.191,3.389,50.355,2.217,-39.701,3.566,2.033,0.799,-29.527,3.505,72.413,22.979,752.488,42.977,-13.374,16.46,16.562,7.972,22.968,12.073,-11.809,6.898,-0.218,0.625,-11.161,4.092,38.161,24.099,313.376,157.524,-28.738,23.753,31.273,36.033,17.066,12.644,1.812,12.934,0.898,2.809,22.127,36.914,49.642,23.962,274.137,100.766,-18.931,24.075
20191007-1524-FRANKFURT_1-01-179,Fliffis- Rudi C,90.845,-352.03,580.212,204.562,669.892,663.702,53.602,27.67,62.506,20.663,-19.278,23.172,1.535,5.704,15.605,38.527,-6.83,57.684,-562.192,171.432,24.603,75.375,55.491,7.16,52.857,5.063,-46.864,4.155,-1.411,5.142,-26.449,6.421,1.869,63.95,-665.579,35.845,105.2,69.926,40.02,8.706,43.616,6.477,-28.391,10.386,8.832,8.133,-18.133,11.247,26.37,209.095,-192.422,246.217,704.746,305.823,36.576,7.65,38.732,2.982,-27.881,8.023,-12.834,5.089,-7.712,13.107,186.832,212.709,-63.936,176.794,849.95,103.504,39.603,37.839,27.093,11.31,-8.401,11.766,-1.24,6.785,16.55,40.665,75.448,57.401,390.215,113.545,131.797,236.554
20191007-1524-FRANKFURT_1-01-180,Salto B,31.736,347.61,-5.065,54.682,398.725,63.314,28.275,33.184,44.69,35.479,0.969,6.19,1.348,2.644,21.599,33.554,-3.939,39.298,87.045,113.294,-26.913,41.107,9.878,4.847,8.7,2.28,-3.46,4.947,-0.877,1.133,-6.526,4.206,1.325,17.477,107.55,223.957,15.327,17.497,23.594,6.709,23.252,5.248,-18.494,5.359,0.816,0.858,-12.146,6.903,50.352,8.102,526.244,79.066,-10.788,19.352,5.086,1.463,6.852,4.095,-3.355,1.594,-0.885,0.712,-2.48,2.455,10.934,9.08,121.427,76.772,-1.424,29.636,27.749,37.66,12.335,14.571,5.871,12.386,2.337,3.943,23.032,34.772,38.075,27.078,208.498,109.761,9.78,37.566
20191007-1524-FRANKFURT_1-01-181,Fliffis B,-106.962,-380.156,225.872,167.383,668.873,279.762,49.956,28.875,60.851,23.886,-14.947,20.861,7.075,3.94,11.643,41.446,-155.038,71.12,-550.335,181.653,76.206,78.802,38.584,2.745,37.49,2.448,-36.001,1.878,6.841,1.166,-11.624,2.126,-132.319,16.648,-638.976,37.503,40.544,15.775,29.485,8.784,33.718,6.782,-25.161,9.092,6.356,1.054,-13.191,1.554,-122.217,14.027,-475.962,164.016,189.752,95.835,18.971,3.184,19.289,1.647,-10.271,1.943,1.771,5.277,-14.182,1.397,-10.347,36.738,73.475,100.245,406.208,23.553,36.445,36.461,22.761,10.723,-5.534,13.615,0.748,6.567,12.999,37.178,77.782,34.6,368.539,110.422,19.971,142.246
20191007-1524-FRANKFURT_1-01-182,Doppelsalto C,47.792,690.089,-42.232,65.388,692.824,79.511,35.826,31.3,48.329,30.76,3.827,13.518,3.398,8.863,12.935,38.344,18.174,31.844,198.453,66.584,-18.999,43.172,34.359,4.586,31.215,5.59,-29.099,5.296,0.669,0.925,-17.347,2.35,34.395,28.609,537.542,113.352,-61.077,37.893,43.132,2.105,42.483,2.275,-36.319,1.923,1.016,0.484,-22.815,0.545,17.63,43.801,666.729,15.744,17.379,42.94,22.699,7.925,28.064,8.434,-18.427,6.605,-0.336,0.849,-13.076,4.26,56.643,17.072,416.244,169.769,-32.847,16.907,27.495,24.117,17.635,10.781,7.574,15.627,1.059,3.03,13.103,26.719,18.765,8.373,286.73,81.21,-36.507,17.051
20191007-1524-FRANKFURT_1-01-194,Fliffis- Rudi B,171.558,-353.957,585.006,287.611,711.17,620.734,52.162,27.536,61.981,24.791,-20.817,22.189,5.128,6.003,13.228,41.922,-85.585,61.749,-645.005,188.601,113.64,58.788,38.716,10.36,42.171,5.182,-36.972,9.904,4.5,1.091,-9.395,2.413,-72.602,32.709,-626.963,95.542,103.128,59.627,34.222,8.316,31.711,5.886,-28.876,6.694,4.779,11.798,-0.985,8.163,378.627,163.231,-106.68,139.096,803.31,192.124,30.846,9.419,33.827,5.422,-23.455,7.913,-9.751,4.29,-15.238,5.708,127.945,161.494,-90.998,296.793,698.13,177.878,35.773,30.564,23.892,10.815,-9.045,9.963,3.555,5.553,16.117,37.647,170.165,42.487,403.572,85.667,48.11,141.326
20191007-1524-FRANKFURT_1-01-195,Doppelsalto B,67.666,679.579,-45.896,76.29,687.636,67.684,35.112,31.135,46.612,30.81,-1.736,4.753,2.614,6.73,13.724,39.721,33.957,45.915,151.782,110.186,-63.721,46.703,36.466,7.894,32.264,6.675,-30.864,7.537,-0.051,1.008,-18.053,4.868,8.293,10.592,562.94,211.133,-26.934,13.281,47.696,4.579,48.528,2.528,-37.672,4.884,0.781,0.506,-28.59,2.736,55.207,24.977,743.657,45.868,-10.897,12.855,16.162,8.546,21.793,11.486,-10.869,6.892,0.107,0.941,-10.984,5.118,34.412,29.492,296.194,149.927,-23.346,21.798,31.284,36.53,16.951,12.257,2.103,14.555,0.319,1.845,20.841,37.306,67.76,27.798,269.014,98.107,-11.789,42.951
20191007-1524-FRANKFURT_1-01-196,Fliffis- Rudi C,123.165,-348.483,575.445,237.958,679.335,657.081,52.247,28.457,61.695,22.46,-16.766,23.728,1.414,4.19,16.459,38.448,-20.131,77.426,-548.8,173.778,0.332,56.314,54.444,9.459,51.647,6.194,-45.94,4.911,-1.798,4.704,-26.887,7.139,-10.035,66.731,-658.021,46.316,130.798,71.005,38.394,7.198,42.35,6.902,-27.816,8.941,7.459,7.671,-17.551,11.781,36.976,222.39,-192.572,237.4,710.576,292.827,36.69,8.206,38.313,2.071,-29.725,6.757,-12.482,4.133,-6.083,11.731,257.699,185.617,-72.025,222.943,849.765,134.577,38.245,32.652,26.823,11.451,-8.945,11.012,1.27,7.271,17.524,38.165,121.857,80.84,392.16,85.939,103.552,210.04
20191007-1524-FRANKFURT_1-01-197,Salto B,13.482,339.708,-30.775,56.43,385.443,64.392,29.683,32.71,45.67,33.062,0.26,4.798,4.701,9.983,21.747,32.524,41.746,49.976,131.562,134.135,-7.383,55.665,12.056,4.162,10.348,1.944,-3.039,5.627,-1.018,1.255,-8.795,3.806,-39.019,19.422,109.486,244.242,-36.219,27.575,22.37,9.364,23.464,5.648,-16.46,6.153,-0.525,0.764,-11.812,9.747,30.663,27.738,481.415,99.008,-27.501,25.8,5.29,1.486,6.003,1.938,-2.703,0.437,-0.594,0.774,-4.15,1.694,-8.945,4.445,107.012,45.15,-13.714,20.628,27.706,37.382,12.467,13.226,7.135,13.961,0.922,3.848,21.504,34.29,16.639,9.085,212.969,109.75,-11.857,35.801
20191007-1524-FRANKFURT_1-01-198,Fliffis B,-58.358,-317.502,227.584,131.309,691.909,289.264,51.159,27.542,61.653,20.232,-15.333,25.019,5.469,3.935,13.212,38.548,-111.382,67.701,-577.935,179.038,77.176,89.101,39.429,2.373,38.224,2.417,-38.226,1.966,3.043,1.469,-8.48,2.098,-57.229,22.494,-650.784,27.838,65.257,47.688,28.743,8.324,32.752,7.66,-23.515,9.3,7.696,2.084,-13.007,1.396,-121.596,38.701,-410.494,172.917,251.413,86.877,22.402,3.374,22.167,2.085,-12.731,3.741,-0.255,6.763,-16.094,1.09,33.532,30.04,146.024,119.32,372.221,95.661,34.118,27.535,24.101,6.723,-9.46,12.018,0.356,3.718,14.733,33.439,66.362,46.452,462.324,46.891,-16.001,126.145
