ACC_N,ACC_N_ROT_filtered,Acc_x_Fil,Acc_y_Fil,Acc_z_Fil,Gyro_x_Fil,Gyro_y_Fil,Gyro_z_Fil,SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_Abs_I_x LapEnd,DJump_Abs_I_y LapEnd,DJump_Abs_I_z LapEnd
4.449,8.319,-3.893,0.944,-1.625,29.736,237.864,1.677,0110-MORITZ-01-48,Doppelsalto C,-1.343,711.669,9.378,48.037,715.478,37.896
9.58,4.948,5.958,-0.649,4.329,23.453,156.806,-0.849,0110-MORITZ-01-48,Doppelsalto C,-1.343,711.669,9.378,48.037,715.478,37.896
75.404,30.451,33.934,-0.638,63.033,18.463,167.185,9.316,0110-MORITZ-01-48,Doppelsalto C,-1.343,711.669,9.378,48.037,715.478,37.896
84.834,89.544,15.36,-6.57,78.313,-42.527,338.939,-97.906,0110-MORITZ-01-127,Voll- ein- voll- aus B,-381.794,36.294,-673.965,463.26,595.048,692.208
21.703,58.709,-5.595,-10.593,11.56,-164.452,336.602,-229.696,0110-MORITZ-01-127,Voll- ein- voll- aus B,-381.794,36.294,-673.965,463.26,595.048,692.208
13.043,18.435,-11.652,-4.535,-0.347,-340.957,158.009,-332.479,0110-MORITZ-01-127,Voll- ein- voll- aus B,-381.794,36.294,-673.965,463.26,595.048,692.208
26.956,17.649,-25.595,2.083,7.265,-401.077,-48.873,-607.999,0110-MORITZ-01-127,Voll- ein- voll- aus B,-381.794,36.294,-673.965,463.26,595.048,692.208
43.271,33.811,-42.344,3.407,-1.333,-385.737,-279.656,-875.387,0110-MORITZ-01-127,Voll- ein- voll- aus B,-381.794,36.294,-673.965,463.26,595.048,692.208
57.584,49.104,-52.056,2.065,-14.832,-356.363,139.164,-1048.151,0110-MORITZ-01-127,Voll- ein- voll- aus B,-381.794,36.294,-673.965,463.26,595.048,692.208
36.43,49.521,-34.406,-4.582,-3.993,-558.293,425.341,-716.34,0110-MORITZ-01-127,Voll- ein- voll- aus B,-381.794,36.294,-673.965,463.26,595.048,692.208
38.677,36.226,-28.358,9.7,14.004,-800.385,-37.682,-515.167,0110-MORITZ-01-127,Voll- ein- voll- aus B,-381.794,36.294,-673.965,463.26,595.048,692.208
52.106,43.972,-35.447,30.154,-15.412,-479.623,-528.078,-300.415,0110-MORITZ-01-127,Voll- ein- voll- aus B,-381.794,36.294,-673.965,463.26,595.048,692.208
49.641,51.399,-40.503,15.732,-22.401,-277.256,-760.455,-115.009,0110-MORITZ-01-127,Voll- ein- voll- aus B,-381.794,36.294,-673.965,463.26,595.048,692.208
43.008,47.334,-38.98,11.575,-10.065,-262.31,-670.707,-182.352,0110-MORITZ-01-127,Voll- ein- voll- aus B,-381.794,36.294,-673.965,463.26,595.048,692.208
26.465,37.576,-23.979,3.687,-10.696,-121.38,-321.798,-398.515,0110-MORITZ-01-127,Voll- ein- voll- aus B,-381.794,36.294,-673.965,463.26,595.048,692.208
28.295,24.906,-17.59,-11.606,-13.998,-77.882,8.172,-530.888,0110-MORITZ-01-127,Voll- ein- voll- aus B,-381.794,36.294,-673.965,463.26,595.048,692.208
23.281,28.328,-14.435,-6.415,-13.716,-51.977,167.48,-454.566,0110-MORITZ-01-127,Voll- ein- voll- aus B,-381.794,36.294,-673.965,463.26,595.048,692.208
17.873,21.667,-5.72,4.263,-16.0,169.733,200.313,-240.654,0110-MORITZ-01-127,Voll- ein- voll- aus B,-381.794,36.294,-673.965,463.26,595.048,692.208
16.716,17.321,-7.423,3.109,-14.595,110.017,157.276,-229.097,0110-MORITZ-01-127,Voll- ein- voll- aus B,-381.794,36.294,-673.965,463.26,595.048,692.208
19.027,17.436,-10.057,2.94,-15.6,14.048,130.252,-124.471,0110-MORITZ-01-127,Voll- ein- voll- aus B,-381.794,36.294,-673.965,463.26,595.048,692.208
20.517,19.636,-15.086,1.985,-11.756,0.629,272.103,-23.049,0110-MORITZ-01-127,Voll- ein- voll- aus B,-381.794,36.294,-673.965,463.26,595.048,692.208
23.591,20.84,-8.382,0.593,11.694,28.951,424.675,38.131,0110-MORITZ-01-127,Voll- ein- voll- aus B,-381.794,36.294,-673.965,463.26,595.048,692.208
86.776,42.463,36.881,-1.171,74.029,50.598,251.603,26.92,0110-MORITZ-01-127,Voll- ein- voll- aus B,-381.794,36.294,-673.965,463.26,595.048,692.208
88.22,92.036,69.517,0.98,47.77,5.999,-7.745,-6.852,0609-1-01-97,Von Bauch in Stand,8.051,45.989,2.767,23.614,85.698,32.349
28.693,69.114,26.158,-0.537,8.064,-3.186,-87.72,14.65,0609-1-01-97,Von Bauch in Stand,8.051,45.989,2.767,23.614,85.698,32.349
6.596,20.961,-1.032,-0.164,-1.616,17.171,-22.256,-7.257,0609-1-01-97,Von Bauch in Stand,8.051,45.989,2.767,23.614,85.698,32.349
3.38,5.934,-1.352,0.378,-1.713,18.914,33.805,15.764,0609-1-01-97,Von Bauch in Stand,8.051,45.989,2.767,23.614,85.698,32.349
2.572,2.823,-1.148,0.282,-0.457,26.294,28.142,25.951,0609-1-01-97,Von Bauch in Stand,8.051,45.989,2.767,23.614,85.698,32.349
1.982,2.095,-0.385,-0.68,-0.312,23.168,21.558,24.548,0609-1-01-97,Von Bauch in Stand,8.051,45.989,2.767,23.614,85.698,32.349
1.735,1.373,0.628,-0.384,-0.359,10.156,18.57,0.306,0609-1-01-97,Von Bauch in Stand,8.051,45.989,2.767,23.614,85.698,32.349
1.546,1.382,0.331,-0.043,-0.595,7.677,25.32,-4.211,0609-1-01-97,Von Bauch in Stand,8.051,45.989,2.767,23.614,85.698,32.349
1.042,0.961,0.013,-0.098,-0.13,5.462,30.074,5.133,0609-1-01-97,Von Bauch in Stand,8.051,45.989,2.767,23.614,85.698,32.349
1.64,0.831,0.244,-0.144,-0.664,3.237,30.96,14.406,0609-1-01-97,Von Bauch in Stand,8.051,45.989,2.767,23.614,85.698,32.349
1.564,1.002,0.034,-0.653,-0.299,2.332,31.338,0.97,0609-1-01-97,Von Bauch in Stand,8.051,45.989,2.767,23.614,85.698,32.349
1.838,0.937,-0.063,-0.578,-0.63,-4.213,32.882,-11.046,0609-1-01-97,Von Bauch in Stand,8.051,45.989,2.767,23.614,85.698,32.349
1.284,1.182,0.071,-0.227,-0.121,-6.789,26.206,-12.436,0609-1-01-97,Von Bauch in Stand,8.051,45.989,2.767,23.614,85.698,32.349
1.311,1.028,-0.262,0.004,-0.286,-4.16,13.094,-13.125,0609-1-01-97,Von Bauch in Stand,8.051,45.989,2.767,23.614,85.698,32.349
2.157,1.3,-0.301,-0.239,-0.873,-3.194,-0.851,-6.984,0609-1-01-97,Von Bauch in Stand,8.051,45.989,2.767,23.614,85.698,32.349
1.46,1.465,-0.399,0.067,-0.27,-7.57,-10.135,15.532,0609-1-01-97,Von Bauch in Stand,8.051,45.989,2.767,23.614,85.698,32.349
3.079,1.742,-2.468,0.196,-0.414,-14.168,-24.528,15.191,0609-1-01-97,Von Bauch in Stand,8.051,45.989,2.767,23.614,85.698,32.349
4.956,3.556,-1.515,0.373,1.1,-28.536,-6.439,-4.817,0609-1-01-97,Von Bauch in Stand,8.051,45.989,2.767,23.614,85.698,32.349
20.321,10.266,16.541,-2.543,12.859,3.761,145.927,-12.915,0609-1-01-97,Von Bauch in Stand,8.051,45.989,2.767,23.614,85.698,32.349
73.056,34.64,26.344,-1.749,64.666,38.32,249.041,-18.672,0609-1-01-97,Von Bauch in Stand,8.051,45.989,2.767,23.614,85.698,32.349
89.178,91.597,11.239,3.379,83.725,-15.509,-120.574,46.403,20191008-1207-FRANKFURT_2-01-172,Barani A,-122.441,37.053,185.687,151.448,278.929,209.674
32.375,70.258,-6.987,1.438,14.653,-74.743,-359.49,60.738,20191008-1207-FRANKFURT_2-01-172,Barani A,-122.441,37.053,185.687,151.448,278.929,209.674
27.86,35.769,-0.353,2.4,-5.545,-45.781,-240.169,83.353,20191008-1207-FRANKFURT_2-01-172,Barani A,-122.441,37.053,185.687,151.448,278.929,209.674
10.935,21.363,-6.884,2.061,-6.577,-44.066,-101.549,102.365,20191008-1207-FRANKFURT_2-01-172,Barani A,-122.441,37.053,185.687,151.448,278.929,209.674
9.54,10.315,-5.45,0.6,-6.712,-41.21,-66.691,77.258,20191008-1207-FRANKFURT_2-01-172,Barani A,-122.441,37.053,185.687,151.448,278.929,209.674
5.49,8.1,-2.212,-0.418,-5.597,-77.753,-98.384,81.348,20191008-1207-FRANKFURT_2-01-172,Barani A,-122.441,37.053,185.687,151.448,278.929,209.674
9.059,7.147,-0.904,1.536,-8.645,-134.903,-150.373,124.618,20191008-1207-FRANKFURT_2-01-172,Barani A,-122.441,37.053,185.687,151.448,278.929,209.674
10.661,9.409,-0.147,0.123,-10.292,-199.49,-124.516,161.413,20191008-1207-FRANKFURT_2-01-172,Barani A,-122.441,37.053,185.687,151.448,278.929,209.674
10.552,10.435,-0.611,-0.342,-10.62,-241.272,-88.029,156.713,20191008-1207-FRANKFURT_2-01-172,Barani A,-122.441,37.053,185.687,151.448,278.929,209.674
10.621,10.801,-0.787,-0.789,-10.374,-250.924,-31.239,215.549,20191008-1207-FRANKFURT_2-01-172,Barani A,-122.441,37.053,185.687,151.448,278.929,209.674
10.547,10.463,-3.127,-2.446,-9.49,-201.854,24.936,278.97,20191008-1207-FRANKFURT_2-01-172,Barani A,-122.441,37.053,185.687,151.448,278.929,209.674
10.262,10.368,-2.947,-3.261,-9.171,-134.622,92.093,255.527,20191008-1207-FRANKFURT_2-01-172,Barani A,-122.441,37.053,185.687,151.448,278.929,209.674
8.837,9.871,-3.238,-3.578,-7.564,-76.252,138.69,199.136,20191008-1207-FRANKFURT_2-01-172,Barani A,-122.441,37.053,185.687,151.448,278.929,209.674
8.183,8.885,-3.543,-2.991,-6.693,-38.04,164.898,127.282,20191008-1207-FRANKFURT_2-01-172,Barani A,-122.441,37.053,185.687,151.448,278.929,209.674
7.93,8.091,-4.723,-1.881,-5.934,-17.186,180.782,88.976,20191008-1207-FRANKFURT_2-01-172,Barani A,-122.441,37.053,185.687,151.448,278.929,209.674
7.427,7.755,-5.588,-1.589,-4.493,-5.336,195.837,49.603,20191008-1207-FRANKFURT_2-01-172,Barani A,-122.441,37.053,185.687,151.448,278.929,209.674
7.182,7.392,-6.177,-0.491,-3.195,17.028,216.979,36.663,20191008-1207-FRANKFURT_2-01-172,Barani A,-122.441,37.053,185.687,151.448,278.929,209.674
5.825,6.753,-4.803,-1.054,-0.949,23.631,238.239,32.349,20191008-1207-FRANKFURT_2-01-172,Barani A,-122.441,37.053,185.687,151.448,278.929,209.674
12.21,7.015,3.003,0.579,11.806,46.086,322.763,-1.145,20191008-1207-FRANKFURT_2-01-172,Barani A,-122.441,37.053,185.687,151.448,278.929,209.674
85.931,31.586,-2.218,8.735,80.773,76.125,259.892,0.509,20191008-1207-FRANKFURT_2-01-172,Barani A,-122.441,37.053,185.687,151.448,278.929,209.674
85.193,90.041,12.039,-0.169,80.437,6.515,155.774,-22.064,20190930-1153-FRANKFURT_1-01-219,Salto A,31.561,347.337,1.274,37.636,347.337,32.579
17.672,60.364,-1.628,-0.899,17.82,7.115,216.518,-8.33,20190930-1153-FRANKFURT_1-01-219,Salto A,31.561,347.337,1.274,37.636,347.337,32.579
5.607,12.598,-0.437,0.244,-3.057,14.881,143.066,26.069,20190930-1153-FRANKFURT_1-01-219,Salto A,31.561,347.337,1.274,37.636,347.337,32.579
5.081,5.069,1.306,-1.24,-4.362,1.208,78.507,26.941,20190930-1153-FRANKFURT_1-01-219,Salto A,31.561,347.337,1.274,37.636,347.337,32.579
7.47,5.719,-0.909,-1.118,-6.611,7.806,137.758,32.075,20190930-1153-FRANKFURT_1-01-219,Salto A,31.561,347.337,1.274,37.636,347.337,32.579
6.17,6.876,-2.851,-0.613,-5.409,30.618,212.233,-0.044,20190930-1153-FRANKFURT_1-01-219,Salto A,31.561,347.337,1.274,37.636,347.337,32.579
6.096,6.228,-2.323,-0.2,-5.158,18.395,227.377,-10.401,20190930-1153-FRANKFURT_1-01-219,Salto A,31.561,347.337,1.274,37.636,347.337,32.579
5.19,5.9,-1.693,-0.392,-4.834,23.846,220.733,-14.748,20190930-1153-FRANKFURT_1-01-219,Salto A,31.561,347.337,1.274,37.636,347.337,32.579
5.456,5.286,-1.628,-0.525,-5.094,16.56,204.963,-2.757,20190930-1153-FRANKFURT_1-01-219,Salto A,31.561,347.337,1.274,37.636,347.337,32.579
6.066,5.709,-1.676,-0.567,-5.678,13.804,205.203,-3.148,20190930-1153-FRANKFURT_1-01-219,Salto A,31.561,347.337,1.274,37.636,347.337,32.579
5.678,5.926,-2.248,-0.296,-5.145,19.902,199.409,-0.29,20190930-1153-FRANKFURT_1-01-219,Salto A,31.561,347.337,1.274,37.636,347.337,32.579
5.028,5.41,-2.426,-0.556,-4.238,29.058,181.371,2.898,20190930-1153-FRANKFURT_1-01-219,Salto A,31.561,347.337,1.274,37.636,347.337,32.579
4.252,4.592,-2.343,-0.751,-3.49,16.626,140.452,-12.22,20190930-1153-FRANKFURT_1-01-219,Salto A,31.561,347.337,1.274,37.636,347.337,32.579
4.888,4.611,-2.429,0.052,-4.086,-1.502,102.375,-5.01,20190930-1153-FRANKFURT_1-01-219,Salto A,31.561,347.337,1.274,37.636,347.337,32.579
5.429,5.039,-1.598,-0.612,-4.998,-8.17,86.297,11.207,20190930-1153-FRANKFURT_1-01-219,Salto A,31.561,347.337,1.274,37.636,347.337,32.579
5.323,5.377,-1.605,-0.477,-5.056,-9.308,116.015,8.696,20190930-1153-FRANKFURT_1-01-219,Salto A,31.561,347.337,1.274,37.636,347.337,32.579
5.87,5.401,-2.148,0.11,-5.529,2.336,158.635,16.453,20190930-1153-FRANKFURT_1-01-219,Salto A,31.561,347.337,1.274,37.636,347.337,32.579
8.791,6.907,-4.451,-1.655,-6.823,34.471,218.046,36.919,20190930-1153-FRANKFURT_1-01-219,Salto A,31.561,347.337,1.274,37.636,347.337,32.579
12.724,9.636,-6.324,-1.268,5.56,61.286,336.215,7.203,20190930-1153-FRANKFURT_1-01-219,Salto A,31.561,347.337,1.274,37.636,347.337,32.579
81.676,34.812,24.002,-3.598,72.213,30.783,218.496,-17.355,20190930-1153-FRANKFURT_1-01-219,Salto A,31.561,347.337,1.274,37.636,347.337,32.579
81.896,86.714,-1.315,10.863,75.921,23.277,294.664,-21.136,20191007-1524-FRANKFURT_1-01-164,Doppelsalto B,94.816,685.831,-34.503,99.807,691.934,69.468
14.005,61.7,-1.901,-0.41,11.07,15.583,187.477,7.816,20191007-1524-FRANKFURT_1-01-164,Doppelsalto B,94.816,685.831,-34.503,99.807,691.934,69.468
16.337,18.347,0.294,-2.794,-13.781,-5.792,29.821,-38.397,20191007-1524-FRANKFURT_1-01-164,Doppelsalto B,94.816,685.831,-34.503,99.807,691.934,69.468
21.669,17.02,-8.536,-0.702,-18.551,3.078,78.805,-6.573,20191007-1524-FRANKFURT_1-01-164,Doppelsalto B,94.816,685.831,-34.503,99.807,691.934,69.468
25.352,21.617,-19.045,1.407,-16.4,61.947,274.763,0.109,20191007-1524-FRANKFURT_1-01-164,Doppelsalto B,94.816,685.831,-34.503,99.807,691.934,69.468
34.648,28.28,-30.917,1.857,-13.664,74.625,605.712,-77.23,20191007-1524-FRANKFURT_1-01-164,Doppelsalto B,94.816,685.831,-34.503,99.807,691.934,69.468
37.262,34.853,-32.607,0.795,-18.9,51.117,699.169,-50.606,20191007-1524-FRANKFURT_1-01-164,Doppelsalto B,94.816,685.831,-34.503,99.807,691.934,69.468
45.57,39.954,-37.53,3.01,-24.649,51.526,686.262,-16.075,20191007-1524-FRANKFURT_1-01-164,Doppelsalto B,94.816,685.831,-34.503,99.807,691.934,69.468
48.387,45.655,-39.759,3.837,-27.268,76.776,724.291,-1.327,20191007-1524-FRANKFURT_1-01-164,Doppelsalto B,94.816,685.831,-34.503,99.807,691.934,69.468
51.444,49.334,-41.239,4.611,-29.298,95.406,757.821,-13.845,20191007-1524-FRANKFURT_1-01-164,Doppelsalto B,94.816,685.831,-34.503,99.807,691.934,69.468
46.428,49.807,-34.19,2.968,-31.036,112.112,775.032,-12.991,20191007-1524-FRANKFURT_1-01-164,Doppelsalto B,94.816,685.831,-34.503,99.807,691.934,69.468
42.356,45.432,-31.677,3.029,-25.889,115.854,660.353,-4.988,20191007-1524-FRANKFURT_1-01-164,Doppelsalto B,94.816,685.831,-34.503,99.807,691.934,69.468
27.412,38.27,-20.475,1.907,-14.734,98.19,522.44,-31.495,20191007-1524-FRANKFURT_1-01-164,Doppelsalto B,94.816,685.831,-34.503,99.807,691.934,69.468
14.303,24.392,-11.808,-0.797,-8.857,56.161,307.87,-64.097,20191007-1524-FRANKFURT_1-01-164,Doppelsalto B,94.816,685.831,-34.503,99.807,691.934,69.468
9.793,13.532,-6.0,-0.127,-7.826,25.407,202.008,-50.989,20191007-1524-FRANKFURT_1-01-164,Doppelsalto B,94.816,685.831,-34.503,99.807,691.934,69.468
11.216,10.13,-6.188,0.271,-9.408,11.406,171.285,-6.097,20191007-1524-FRANKFURT_1-01-164,Doppelsalto B,94.816,685.831,-34.503,99.807,691.934,69.468
13.427,11.888,-8.82,-1.336,-9.265,13.19,204.372,39.702,20191007-1524-FRANKFURT_1-01-164,Doppelsalto B,94.816,685.831,-34.503,99.807,691.934,69.468
9.644,12.555,-8.146,-2.377,-2.494,63.146,314.468,2.375,20191007-1524-FRANKFURT_1-01-164,Doppelsalto B,94.816,685.831,-34.503,99.807,691.934,69.468
12.604,9.673,-3.1,3.231,13.495,102.8,428.181,-15.973,20191007-1524-FRANKFURT_1-01-164,Doppelsalto B,94.816,685.831,-34.503,99.807,691.934,69.468
91.752,34.896,21.25,5.043,82.492,92.28,245.993,-41.457,20191007-1524-FRANKFURT_1-01-164,Doppelsalto B,94.816,685.831,-34.503,99.807,691.934,69.468
84.997,86.213,25.825,-7.996,75.688,-10.197,268.51,-23.764,0115-MORITZ-03-86,Doppelsalto B,-22.838,709.015,8.854,53.346,726.318,45.845
15.566,60.78,-0.163,0.277,16.604,21.497,228.834,8.653,0115-MORITZ-03-86,Doppelsalto B,-22.838,709.015,8.854,53.346,726.318,45.845
10.861,14.121,-7.393,-0.021,-5.151,-8.392,58.064,31.204,0115-MORITZ-03-86,Doppelsalto B,-22.838,709.015,8.854,53.346,726.318,45.845
18.794,13.355,-12.384,-0.065,-12.108,0.753,-52.591,25.63,0115-MORITZ-03-86,Doppelsalto B,-22.838,709.015,8.854,53.346,726.318,45.845
14.835,17.35,-11.706,-1.846,-9.721,-10.892,45.795,-6.973,0115-MORITZ-03-86,Doppelsalto B,-22.838,709.015,8.854,53.346,726.318,45.845
24.967,17.117,-24.542,-0.512,-4.179,-19.739,432.052,6.056,0115-MORITZ-03-86,Doppelsalto B,-22.838,709.015,8.854,53.346,726.318,45.845
40.775,30.592,-39.897,-2.444,2.901,-13.078,656.266,27.196,0115-MORITZ-03-86,Doppelsalto B,-22.838,709.015,8.854,53.346,726.318,45.845
43.517,41.885,-42.917,-3.693,4.346,-35.767,655.202,10.118,0115-MORITZ-03-86,Doppelsalto B,-22.838,709.015,8.854,53.346,726.318,45.845
42.433,43.061,-42.061,-4.481,2.792,-53.381,660.278,9.316,0115-MORITZ-03-86,Doppelsalto B,-22.838,709.015,8.854,53.346,726.318,45.845
42.219,42.241,-41.991,-3.921,-4.263,-62.558,714.723,14.006,0115-MORITZ-03-86,Doppelsalto B,-22.838,709.015,8.854,53.346,726.318,45.845
49.3,44.437,-45.696,-3.862,-16.732,-50.854,779.686,11.721,0115-MORITZ-03-86,Doppelsalto B,-22.838,709.015,8.854,53.346,726.318,45.845
56.381,51.009,-49.257,-1.877,-25.479,-21.953,844.255,11.528,0115-MORITZ-03-86,Doppelsalto B,-22.838,709.015,8.854,53.346,726.318,45.845
44.15,54.906,-39.79,-4.385,-13.219,0.381,638.964,-31.287,0115-MORITZ-03-86,Doppelsalto B,-22.838,709.015,8.854,53.346,726.318,45.845
13.995,32.818,-14.572,-1.982,-3.406,13.316,345.691,-54.779,0115-MORITZ-03-86,Doppelsalto B,-22.838,709.015,8.854,53.346,726.318,45.845
9.753,12.845,-7.782,-0.567,-5.912,25.189,204.498,-20.656,0115-MORITZ-03-86,Doppelsalto B,-22.838,709.015,8.854,53.346,726.318,45.845
11.683,10.362,-6.261,-3.14,-9.122,-15.272,161.708,-4.229,0115-MORITZ-03-86,Doppelsalto B,-22.838,709.015,8.854,53.346,726.318,45.845
14.052,12.405,-8.426,-1.007,-10.761,-43.448,207.255,-19.086,0115-MORITZ-03-86,Doppelsalto B,-22.838,709.015,8.854,53.346,726.318,45.845
11.895,13.735,-8.374,0.928,-8.326,-24.084,327.638,18.432,0115-MORITZ-03-86,Doppelsalto B,-22.838,709.015,8.854,53.346,726.318,45.845
18.077,12.738,-0.225,1.641,7.106,17.7,369.102,51.082,0115-MORITZ-03-86,Doppelsalto B,-22.838,709.015,8.854,53.346,726.318,45.845
70.232,33.848,30.492,-0.031,59.072,44.564,150.584,31.715,0115-MORITZ-03-86,Doppelsalto B,-22.838,709.015,8.854,53.346,726.318,45.845
87.242,85.211,10.816,1.607,82.067,-18.764,209.652,97.311,20190930-1247-FRANKFURT_2-01-153,Schraubensalto,88.255,169.979,365.451,138.72,278.016,369.336
18.747,64.23,-1.668,-2.105,20.118,6.472,236.9,101.313,20190930-1247-FRANKFURT_2-01-153,Schraubensalto,88.255,169.979,365.451,138.72,278.016,369.336
9.983,16.177,-1.341,-0.128,-7.38,38.443,196.138,101.525,20190930-1247-FRANKFURT_2-01-153,Schraubensalto,88.255,169.979,365.451,138.72,278.016,369.336
4.252,7.257,0.131,1.317,-2.544,70.144,164.26,105.913,20190930-1247-FRANKFURT_2-01-153,Schraubensalto,88.255,169.979,365.451,138.72,278.016,369.336
5.775,4.952,1.488,3.704,-3.114,106.823,102.654,157.787,20190930-1247-FRANKFURT_2-01-153,Schraubensalto,88.255,169.979,365.451,138.72,278.016,369.336
3.483,5.013,-1.427,0.165,-2.388,144.57,84.857,180.552,20190930-1247-FRANKFURT_2-01-153,Schraubensalto,88.255,169.979,365.451,138.72,278.016,369.336
4.018,3.746,-3.41,-1.151,-1.427,188.677,70.342,199.137,20190930-1247-FRANKFURT_2-01-153,Schraubensalto,88.255,169.979,365.451,138.72,278.016,369.336
4.326,4.091,-3.523,-0.434,-1.956,200.258,9.715,232.117,20190930-1247-FRANKFURT_2-01-153,Schraubensalto,88.255,169.979,365.451,138.72,278.016,369.336
5.157,4.446,-4.934,0.223,-1.448,199.521,-63.113,260.975,20190930-1247-FRANKFURT_2-01-153,Schraubensalto,88.255,169.979,365.451,138.72,278.016,369.336
7.191,5.791,-6.811,-0.945,-1.804,164.916,-105.994,312.352,20190930-1247-FRANKFURT_2-01-153,Schraubensalto,88.255,169.979,365.451,138.72,278.016,369.336
9.221,7.824,-7.532,-2.393,-4.435,63.044,-129.331,337.151,20190930-1247-FRANKFURT_2-01-153,Schraubensalto,88.255,169.979,365.451,138.72,278.016,369.336
9.976,9.48,-6.582,-1.151,-7.479,-26.323,-157.433,384.315,20190930-1247-FRANKFURT_2-01-153,Schraubensalto,88.255,169.979,365.451,138.72,278.016,369.336
12.342,10.83,-7.491,-2.209,-9.209,-16.974,-100.742,447.746,20190930-1247-FRANKFURT_2-01-153,Schraubensalto,88.255,169.979,365.451,138.72,278.016,369.336
12.968,12.382,-8.124,-6.052,-7.265,16.603,51.862,444.551,20190930-1247-FRANKFURT_2-01-153,Schraubensalto,88.255,169.979,365.451,138.72,278.016,369.336
11.357,12.546,-5.394,-8.408,-4.573,-18.502,178.813,303.194,20190930-1247-FRANKFURT_2-01-153,Schraubensalto,88.255,169.979,365.451,138.72,278.016,369.336
7.017,9.893,-2.605,-3.946,-5.11,-54.538,189.227,136.81,20190930-1247-FRANKFURT_2-01-153,Schraubensalto,88.255,169.979,365.451,138.72,278.016,369.336
6.67,6.92,-2.705,-0.905,-5.936,-48.782,222.092,71.236,20190930-1247-FRANKFURT_2-01-153,Schraubensalto,88.255,169.979,365.451,138.72,278.016,369.336
7.864,6.871,-2.423,-1.125,-7.17,-23.829,253.481,87.41,20190930-1247-FRANKFURT_2-01-153,Schraubensalto,88.255,169.979,365.451,138.72,278.016,369.336
17.148,9.426,3.997,-0.795,4.748,-20.354,283.18,29.878,20190930-1247-FRANKFURT_2-01-153,Schraubensalto,88.255,169.979,365.451,138.72,278.016,369.336
76.766,33.871,35.009,1.66,65.379,-2.448,174.858,18.356,20190930-1247-FRANKFURT_2-01-153,Schraubensalto,88.255,169.979,365.451,138.72,278.016,369.336
85.887,88.145,29.962,6.011,76.333,32.85,-17.646,56.169,0609-4-01-566,Barani C,-37.148,-72.155,234.723,65.194,286.689,241.7
23.026,64.721,4.677,0.002,21.994,20.201,-170.476,90.758,0609-4-01-566,Barani C,-37.148,-72.155,234.723,65.194,286.689,241.7
15.24,20.11,-10.328,-0.037,-2.882,-33.494,-360.652,47.832,0609-4-01-566,Barani C,-37.148,-72.155,234.723,65.194,286.689,241.7
17.071,15.118,-16.259,1.294,-0.034,-16.031,-426.899,53.276,0609-4-01-566,Barani C,-37.148,-72.155,234.723,65.194,286.689,241.7
16.012,16.693,-14.267,0.513,-5.167,-6.027,-406.221,94.425,0609-4-01-566,Barani C,-37.148,-72.155,234.723,65.194,286.689,241.7
11.145,14.43,-7.671,-1.211,-8.109,-15.246,-282.715,127.015,0609-4-01-566,Barani C,-37.148,-72.155,234.723,65.194,286.689,241.7
11.165,11.016,-5.454,1.797,-9.124,4.795,-107.099,178.821,0609-4-01-566,Barani C,-37.148,-72.155,234.723,65.194,286.689,241.7
9.593,10.863,-6.555,1.561,-7.113,-3.23,-40.201,184.843,0609-4-01-566,Barani C,-37.148,-72.155,234.723,65.194,286.689,241.7
11.291,10.231,-6.693,1.194,-7.787,-37.059,-43.285,258.123,0609-4-01-566,Barani C,-37.148,-72.155,234.723,65.194,286.689,241.7
5.932,9.231,-3.563,-2.254,-4.185,-79.824,-36.126,267.018,0609-4-01-566,Barani C,-37.148,-72.155,234.723,65.194,286.689,241.7
8.185,6.99,-3.113,-1.122,-7.046,-95.482,12.831,245.315,0609-4-01-566,Barani C,-37.148,-72.155,234.723,65.194,286.689,241.7
6.686,7.493,-3.165,-1.419,-5.728,-90.85,73.289,236.553,0609-4-01-566,Barani C,-37.148,-72.155,234.723,65.194,286.689,241.7
5.778,6.403,-2.935,-1.552,-4.72,-73.518,110.107,207.669,0609-4-01-566,Barani C,-37.148,-72.155,234.723,65.194,286.689,241.7
4.99,5.541,-2.725,-1.006,-4.089,-44.731,121.354,174.101,0609-4-01-566,Barani C,-37.148,-72.155,234.723,65.194,286.689,241.7
4.978,4.914,-2.622,-0.839,-4.131,-22.563,115.289,144.121,0609-4-01-566,Barani C,-37.148,-72.155,234.723,65.194,286.689,241.7
5.201,5.045,-3.301,-1.138,-3.989,-2.276,103.92,104.326,0609-4-01-566,Barani C,-37.148,-72.155,234.723,65.194,286.689,241.7
6.836,5.743,-5.088,-1.32,-4.246,10.275,102.125,67.836,0609-4-01-566,Barani C,-37.148,-72.155,234.723,65.194,286.689,241.7
6.362,7.144,-5.053,-1.296,-1.737,25.753,142.021,44.882,0609-4-01-566,Barani C,-37.148,-72.155,234.723,65.194,286.689,241.7
