SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_Abs_I_x LapEnd,DJump_Abs_I_y LapEnd,DJump_Abs_I_z LapEnd,0-ACC_N,0-ACC_N_ROT_filtered,0-Acc_x_Fil,0-Acc_y_Fil,0-Acc_z_Fil,0-Gyro_x_Fil,0-Gyro_y_Fil,0-Gyro_z_Fil,5-ACC_N,5-ACC_N_ROT_filtered,5-Acc_x_Fil,5-Acc_y_Fil,5-Acc_z_Fil,5-Gyro_x_Fil,5-Gyro_y_Fil,5-Gyro_z_Fil,10-ACC_N,10-ACC_N_ROT_filtered,10-Acc_x_Fil,10-Acc_y_Fil,10-Acc_z_Fil,10-Gyro_x_Fil,10-Gyro_y_Fil,10-Gyro_z_Fil,15-ACC_N,15-ACC_N_ROT_filtered,15-Acc_x_Fil,15-Acc_y_Fil,15-Acc_z_Fil,15-Gyro_x_Fil,15-Gyro_y_Fil,15-Gyro_z_Fil,20-ACC_N,20-ACC_N_ROT_filtered,20-Acc_x_Fil,20-Acc_y_Fil,20-Acc_z_Fil,20-Gyro_x_Fil,20-Gyro_y_Fil,20-Gyro_z_Fil,25-ACC_N,25-ACC_N_ROT_filtered,25-Acc_x_Fil,25-Acc_y_Fil,25-Acc_z_Fil,25-Gyro_x_Fil,25-Gyro_y_Fil,25-Gyro_z_Fil,30-ACC_N,30-ACC_N_ROT_filtered,30-Acc_x_Fil,30-Acc_y_Fil,30-Acc_z_Fil,30-Gyro_x_Fil,30-Gyro_y_Fil,30-Gyro_z_Fil,35-ACC_N,35-ACC_N_ROT_filtered,35-Acc_x_Fil,35-Acc_y_Fil,35-Acc_z_Fil,35-Gyro_x_Fil,35-Gyro_y_Fil,35-Gyro_z_Fil,40-ACC_N,40-ACC_N_ROT_filtered,40-Acc_x_Fil,40-Acc_y_Fil,40-Acc_z_Fil,40-Gyro_x_Fil,40-Gyro_y_Fil,40-Gyro_z_Fil,45-ACC_N,45-ACC_N_ROT_filtered,45-Acc_x_Fil,45-Acc_y_Fil,45-Acc_z_Fil,45-Gyro_x_Fil,45-Gyro_y_Fil,45-Gyro_z_Fil,50-ACC_N,50-ACC_N_ROT_filtered,50-Acc_x_Fil,50-Acc_y_Fil,50-Acc_z_Fil,50-Gyro_x_Fil,50-Gyro_y_Fil,50-Gyro_z_Fil,55-ACC_N,55-ACC_N_ROT_filtered,55-Acc_x_Fil,55-Acc_y_Fil,55-Acc_z_Fil,55-Gyro_x_Fil,55-Gyro_y_Fil,55-Gyro_z_Fil,60-ACC_N,60-ACC_N_ROT_filtered,60-Acc_x_Fil,60-Acc_y_Fil,60-Acc_z_Fil,60-Gyro_x_Fil,60-Gyro_y_Fil,60-Gyro_z_Fil,65-ACC_N,65-ACC_N_ROT_filtered,65-Acc_x_Fil,65-Acc_y_Fil,65-Acc_z_Fil,65-Gyro_x_Fil,65-Gyro_y_Fil,65-Gyro_z_Fil,70-ACC_N,70-ACC_N_ROT_filtered,70-Acc_x_Fil,70-Acc_y_Fil,70-Acc_z_Fil,70-Gyro_x_Fil,70-Gyro_y_Fil,70-Gyro_z_Fil,75-ACC_N,75-ACC_N_ROT_filtered,75-Acc_x_Fil,75-Acc_y_Fil,75-Acc_z_Fil,75-Gyro_x_Fil,75-Gyro_y_Fil,75-Gyro_z_Fil,80-ACC_N,80-ACC_N_ROT_filtered,80-Acc_x_Fil,80-Acc_y_Fil,80-Acc_z_Fil,80-Gyro_x_Fil,80-Gyro_y_Fil,80-Gyro_z_Fil,85-ACC_N,85-ACC_N_ROT_filtered,85-Acc_x_Fil,85-Acc_y_Fil,85-Acc_z_Fil,85-Gyro_x_Fil,85-Gyro_y_Fil,85-Gyro_z_Fil,90-ACC_N,90-ACC_N_ROT_filtered,90-Acc_x_Fil,90-Acc_y_Fil,90-Acc_z_Fil,90-Gyro_x_Fil,90-Gyro_y_Fil,90-Gyro_z_Fil,95-ACC_N,95-ACC_N_ROT_filtered,95-Acc_x_Fil,95-Acc_y_Fil,95-Acc_z_Fil,95-Gyro_x_Fil,95-Gyro_y_Fil,95-Gyro_z_Fil
20191008-1157-FRANKFURT_1-01-242,Barani C,-49.509,-23.871,188.77,62.885,316.343,206.973,90.232,87.76,24.507,3.967,81.558,-3.679,-101.588,-37.357,90.232,87.76,24.507,3.967,81.558,-3.679,-101.588,-37.357,90.232,87.76,24.507,3.967,81.558,-3.679,-101.588,-37.357,90.232,87.76,24.507,3.967,81.558,-3.679,-101.588,-37.357,90.232,87.76,24.507,3.967,81.558,-3.679,-101.588,-37.357,90.232,87.76,24.507,3.967,81.558,-3.679,-101.588,-37.357,90.232,87.76,24.507,3.967,81.558,-3.679,-101.588,-37.357,90.232,87.76,24.507,3.967,81.558,-3.679,-101.588,-37.357,90.232,87.76,24.507,3.967,81.558,-3.679,-101.588,-37.357,90.232,87.76,24.507,3.967,81.558,-3.679,-101.588,-37.357,90.232,87.76,24.507,3.967,81.558,-3.679,-101.588,-37.357,90.232,87.76,24.507,3.967,81.558,-3.679,-101.588,-37.357,90.232,87.76,24.507,3.967,81.558,-3.679,-101.588,-37.357,90.232,87.76,24.507,3.967,81.558,-3.679,-101.588,-37.357,90.232,87.76,24.507,3.967,81.558,-3.679,-101.588,-37.357,90.232,87.76,24.507,3.967,81.558,-3.679,-101.588,-37.357,90.232,87.76,24.507,3.967,81.558,-3.679,-101.588,-37.357,90.232,87.76,24.507,3.967,81.558,-3.679,-101.588,-37.357,90.232,87.76,24.507,3.967,81.558,-3.679,-101.588,-37.357,90.232,87.76,24.507,3.967,81.558,-3.679,-101.588,-37.357
0827-BK2-02-75,Salto B,28.031,333.817,-53.353,48.964,373.058,69.265,78.596,81.51,14.012,3.093,74.08,26.581,214.407,-9.606,78.596,81.51,14.012,3.093,74.08,26.581,214.407,-9.606,78.596,81.51,14.012,3.093,74.08,26.581,214.407,-9.606,78.596,81.51,14.012,3.093,74.08,26.581,214.407,-9.606,78.596,81.51,14.012,3.093,74.08,26.581,214.407,-9.606,78.596,81.51,14.012,3.093,74.08,26.581,214.407,-9.606,78.596,81.51,14.012,3.093,74.08,26.581,214.407,-9.606,78.596,81.51,14.012,3.093,74.08,26.581,214.407,-9.606,78.596,81.51,14.012,3.093,74.08,26.581,214.407,-9.606,78.596,81.51,14.012,3.093,74.08,26.581,214.407,-9.606,78.596,81.51,14.012,3.093,74.08,26.581,214.407,-9.606,78.596,81.51,14.012,3.093,74.08,26.581,214.407,-9.606,78.596,81.51,14.012,3.093,74.08,26.581,214.407,-9.606,78.596,81.51,14.012,3.093,74.08,26.581,214.407,-9.606,78.596,81.51,14.012,3.093,74.08,26.581,214.407,-9.606,78.596,81.51,14.012,3.093,74.08,26.581,214.407,-9.606,78.596,81.51,14.012,3.093,74.08,26.581,214.407,-9.606,78.596,81.51,14.012,3.093,74.08,26.581,214.407,-9.606,78.596,81.51,14.012,3.093,74.08,26.581,214.407,-9.606,78.596,81.51,14.012,3.093,74.08,26.581,214.407,-9.606
0609-1-01-859,Doppelsalto C,29.574,711.453,-30.27,54.54,711.814,60.866,71.797,72.193,8.663,0.947,67.845,29.605,253.059,-8.26,71.797,72.193,8.663,0.947,67.845,29.605,253.059,-8.26,71.797,72.193,8.663,0.947,67.845,29.605,253.059,-8.26,71.797,72.193,8.663,0.947,67.845,29.605,253.059,-8.26,71.797,72.193,8.663,0.947,67.845,29.605,253.059,-8.26,71.797,72.193,8.663,0.947,67.845,29.605,253.059,-8.26,71.797,72.193,8.663,0.947,67.845,29.605,253.059,-8.26,71.797,72.193,8.663,0.947,67.845,29.605,253.059,-8.26,71.797,72.193,8.663,0.947,67.845,29.605,253.059,-8.26,71.797,72.193,8.663,0.947,67.845,29.605,253.059,-8.26,71.797,72.193,8.663,0.947,67.845,29.605,253.059,-8.26,71.797,72.193,8.663,0.947,67.845,29.605,253.059,-8.26,71.797,72.193,8.663,0.947,67.845,29.605,253.059,-8.26,71.797,72.193,8.663,0.947,67.845,29.605,253.059,-8.26,71.797,72.193,8.663,0.947,67.845,29.605,253.059,-8.26,71.797,72.193,8.663,0.947,67.845,29.605,253.059,-8.26,71.797,72.193,8.663,0.947,67.845,29.605,253.059,-8.26,71.797,72.193,8.663,0.947,67.845,29.605,253.059,-8.26,71.797,72.193,8.663,0.947,67.845,29.605,253.059,-8.26,71.797,72.193,8.663,0.947,67.845,29.605,253.059,-8.26
0609-4-01-393,Fliffis B,-95.182,-214.821,242.076,140.013,607.912,263.749,94.189,102.161,33.79,5.089,82.329,4.615,-151.874,28.784,94.189,102.161,33.79,5.089,82.329,4.615,-151.874,28.784,94.189,102.161,33.79,5.089,82.329,4.615,-151.874,28.784,94.189,102.161,33.79,5.089,82.329,4.615,-151.874,28.784,94.189,102.161,33.79,5.089,82.329,4.615,-151.874,28.784,94.189,102.161,33.79,5.089,82.329,4.615,-151.874,28.784,94.189,102.161,33.79,5.089,82.329,4.615,-151.874,28.784,94.189,102.161,33.79,5.089,82.329,4.615,-151.874,28.784,94.189,102.161,33.79,5.089,82.329,4.615,-151.874,28.784,94.189,102.161,33.79,5.089,82.329,4.615,-151.874,28.784,94.189,102.161,33.79,5.089,82.329,4.615,-151.874,28.784,94.189,102.161,33.79,5.089,82.329,4.615,-151.874,28.784,94.189,102.161,33.79,5.089,82.329,4.615,-151.874,28.784,94.189,102.161,33.79,5.089,82.329,4.615,-151.874,28.784,94.189,102.161,33.79,5.089,82.329,4.615,-151.874,28.784,94.189,102.161,33.79,5.089,82.329,4.615,-151.874,28.784,94.189,102.161,33.79,5.089,82.329,4.615,-151.874,28.784,94.189,102.161,33.79,5.089,82.329,4.615,-151.874,28.784,94.189,102.161,33.79,5.089,82.329,4.615,-151.874,28.784,94.189,102.161,33.79,5.089,82.329,4.615,-151.874,28.784
20191001-1148-FRANKFURT_1-01-94,41/,-106.444,76.419,172.236,118.85,287.374,201.154,87.152,87.101,23.584,-0.93,78.136,2.426,-120.161,20.761,87.152,87.101,23.584,-0.93,78.136,2.426,-120.161,20.761,87.152,87.101,23.584,-0.93,78.136,2.426,-120.161,20.761,87.152,87.101,23.584,-0.93,78.136,2.426,-120.161,20.761,87.152,87.101,23.584,-0.93,78.136,2.426,-120.161,20.761,87.152,87.101,23.584,-0.93,78.136,2.426,-120.161,20.761,87.152,87.101,23.584,-0.93,78.136,2.426,-120.161,20.761,87.152,87.101,23.584,-0.93,78.136,2.426,-120.161,20.761,87.152,87.101,23.584,-0.93,78.136,2.426,-120.161,20.761,87.152,87.101,23.584,-0.93,78.136,2.426,-120.161,20.761,87.152,87.101,23.584,-0.93,78.136,2.426,-120.161,20.761,87.152,87.101,23.584,-0.93,78.136,2.426,-120.161,20.761,87.152,87.101,23.584,-0.93,78.136,2.426,-120.161,20.761,87.152,87.101,23.584,-0.93,78.136,2.426,-120.161,20.761,87.152,87.101,23.584,-0.93,78.136,2.426,-120.161,20.761,87.152,87.101,23.584,-0.93,78.136,2.426,-120.161,20.761,87.152,87.101,23.584,-0.93,78.136,2.426,-120.161,20.761,87.152,87.101,23.584,-0.93,78.136,2.426,-120.161,20.761,87.152,87.101,23.584,-0.93,78.136,2.426,-120.161,20.761,87.152,87.101,23.584,-0.93,78.136,2.426,-120.161,20.761
0609-4-01-351,Fliffis B,-94.722,-218.66,230.641,141.74,608.344,262.071,93.548,101.07,36.752,3.885,80.171,0.298,-128.746,8.996,93.548,101.07,36.752,3.885,80.171,0.298,-128.746,8.996,93.548,101.07,36.752,3.885,80.171,0.298,-128.746,8.996,93.548,101.07,36.752,3.885,80.171,0.298,-128.746,8.996,93.548,101.07,36.752,3.885,80.171,0.298,-128.746,8.996,93.548,101.07,36.752,3.885,80.171,0.298,-128.746,8.996,93.548,101.07,36.752,3.885,80.171,0.298,-128.746,8.996,93.548,101.07,36.752,3.885,80.171,0.298,-128.746,8.996,93.548,101.07,36.752,3.885,80.171,0.298,-128.746,8.996,93.548,101.07,36.752,3.885,80.171,0.298,-128.746,8.996,93.548,101.07,36.752,3.885,80.171,0.298,-128.746,8.996,93.548,101.07,36.752,3.885,80.171,0.298,-128.746,8.996,93.548,101.07,36.752,3.885,80.171,0.298,-128.746,8.996,93.548,101.07,36.752,3.885,80.171,0.298,-128.746,8.996,93.548,101.07,36.752,3.885,80.171,0.298,-128.746,8.996,93.548,101.07,36.752,3.885,80.171,0.298,-128.746,8.996,93.548,101.07,36.752,3.885,80.171,0.298,-128.746,8.996,93.548,101.07,36.752,3.885,80.171,0.298,-128.746,8.996,93.548,101.07,36.752,3.885,80.171,0.298,-128.746,8.996,93.548,101.07,36.752,3.885,80.171,0.298,-128.746,8.996
0115-CHARI-05-141,Voll- ein 1 3/4 Salto vw C,213.755,-438.518,290.816,372.482,521.523,335.061,86.726,87.142,18.835,8.814,80.583,54.04,-103.449,7.052,86.726,87.142,18.835,8.814,80.583,54.04,-103.449,7.052,86.726,87.142,18.835,8.814,80.583,54.04,-103.449,7.052,86.726,87.142,18.835,8.814,80.583,54.04,-103.449,7.052,86.726,87.142,18.835,8.814,80.583,54.04,-103.449,7.052,86.726,87.142,18.835,8.814,80.583,54.04,-103.449,7.052,86.726,87.142,18.835,8.814,80.583,54.04,-103.449,7.052,86.726,87.142,18.835,8.814,80.583,54.04,-103.449,7.052,86.726,87.142,18.835,8.814,80.583,54.04,-103.449,7.052,86.726,87.142,18.835,8.814,80.583,54.04,-103.449,7.052,86.726,87.142,18.835,8.814,80.583,54.04,-103.449,7.052,86.726,87.142,18.835,8.814,80.583,54.04,-103.449,7.052,86.726,87.142,18.835,8.814,80.583,54.04,-103.449,7.052,86.726,87.142,18.835,8.814,80.583,54.04,-103.449,7.052,86.726,87.142,18.835,8.814,80.583,54.04,-103.449,7.052,86.726,87.142,18.835,8.814,80.583,54.04,-103.449,7.052,86.726,87.142,18.835,8.814,80.583,54.04,-103.449,7.052,86.726,87.142,18.835,8.814,80.583,54.04,-103.449,7.052,86.726,87.142,18.835,8.814,80.583,54.04,-103.449,7.052,86.726,87.142,18.835,8.814,80.583,54.04,-103.449,7.052
20190930-1247-FRANKFURT_2-01-313,3/4 Salto rw A,28.942,318.828,-11.946,38.179,320.809,51.313,85.81,94.354,16.547,-4.542,79.991,-13.956,154.262,16.618,85.81,94.354,16.547,-4.542,79.991,-13.956,154.262,16.618,85.81,94.354,16.547,-4.542,79.991,-13.956,154.262,16.618,85.81,94.354,16.547,-4.542,79.991,-13.956,154.262,16.618,85.81,94.354,16.547,-4.542,79.991,-13.956,154.262,16.618,85.81,94.354,16.547,-4.542,79.991,-13.956,154.262,16.618,85.81,94.354,16.547,-4.542,79.991,-13.956,154.262,16.618,85.81,94.354,16.547,-4.542,79.991,-13.956,154.262,16.618,85.81,94.354,16.547,-4.542,79.991,-13.956,154.262,16.618,85.81,94.354,16.547,-4.542,79.991,-13.956,154.262,16.618,85.81,94.354,16.547,-4.542,79.991,-13.956,154.262,16.618,85.81,94.354,16.547,-4.542,79.991,-13.956,154.262,16.618,85.81,94.354,16.547,-4.542,79.991,-13.956,154.262,16.618,85.81,94.354,16.547,-4.542,79.991,-13.956,154.262,16.618,85.81,94.354,16.547,-4.542,79.991,-13.956,154.262,16.618,85.81,94.354,16.547,-4.542,79.991,-13.956,154.262,16.618,85.81,94.354,16.547,-4.542,79.991,-13.956,154.262,16.618,85.81,94.354,16.547,-4.542,79.991,-13.956,154.262,16.618,85.81,94.354,16.547,-4.542,79.991,-13.956,154.262,16.618,85.81,94.354,16.547,-4.542,79.991,-13.956,154.262,16.618
0609-1-01-237,Von Bauch in Stand,3.774,42.137,5.308,18.865,120.478,33.671,91.755,94.061,71.26,3.348,50.363,15.58,-28.197,-10.21,91.755,94.061,71.26,3.348,50.363,15.58,-28.197,-10.21,91.755,94.061,71.26,3.348,50.363,15.58,-28.197,-10.21,91.755,94.061,71.26,3.348,50.363,15.58,-28.197,-10.21,91.755,94.061,71.26,3.348,50.363,15.58,-28.197,-10.21,91.755,94.061,71.26,3.348,50.363,15.58,-28.197,-10.21,91.755,94.061,71.26,3.348,50.363,15.58,-28.197,-10.21,91.755,94.061,71.26,3.348,50.363,15.58,-28.197,-10.21,91.755,94.061,71.26,3.348,50.363,15.58,-28.197,-10.21,91.755,94.061,71.26,3.348,50.363,15.58,-28.197,-10.21,91.755,94.061,71.26,3.348,50.363,15.58,-28.197,-10.21,91.755,94.061,71.26,3.348,50.363,15.58,-28.197,-10.21,91.755,94.061,71.26,3.348,50.363,15.58,-28.197,-10.21,91.755,94.061,71.26,3.348,50.363,15.58,-28.197,-10.21,91.755,94.061,71.26,3.348,50.363,15.58,-28.197,-10.21,91.755,94.061,71.26,3.348,50.363,15.58,-28.197,-10.21,91.755,94.061,71.26,3.348,50.363,15.58,-28.197,-10.21,91.755,94.061,71.26,3.348,50.363,15.58,-28.197,-10.21,91.755,94.061,71.26,3.348,50.363,15.58,-28.197,-10.21,91.755,94.061,71.26,3.348,50.363,15.58,-28.197,-10.21
0609-1-01-712,Bauchsprung,-0.501,-34.951,-13.175,24.779,126.47,44.795,73.32,73.315,11.728,-2.607,69.318,5.516,111.75,5.833,73.32,73.315,11.728,-2.607,69.318,5.516,111.75,5.833,73.32,73.315,11.728,-2.607,69.318,5.516,111.75,5.833,73.32,73.315,11.728,-2.607,69.318,5.516,111.75,5.833,73.32,73.315,11.728,-2.607,69.318,5.516,111.75,5.833,73.32,73.315,11.728,-2.607,69.318,5.516,111.75,5.833,73.32,73.315,11.728,-2.607,69.318,5.516,111.75,5.833,73.32,73.315,11.728,-2.607,69.318,5.516,111.75,5.833,73.32,73.315,11.728,-2.607,69.318,5.516,111.75,5.833,73.32,73.315,11.728,-2.607,69.318,5.516,111.75,5.833,73.32,73.315,11.728,-2.607,69.318,5.516,111.75,5.833,73.32,73.315,11.728,-2.607,69.318,5.516,111.75,5.833,73.32,73.315,11.728,-2.607,69.318,5.516,111.75,5.833,73.32,73.315,11.728,-2.607,69.318,5.516,111.75,5.833,73.32,73.315,11.728,-2.607,69.318,5.516,111.75,5.833,73.32,73.315,11.728,-2.607,69.318,5.516,111.75,5.833,73.32,73.315,11.728,-2.607,69.318,5.516,111.75,5.833,73.32,73.315,11.728,-2.607,69.318,5.516,111.75,5.833,73.32,73.315,11.728,-2.607,69.318,5.516,111.75,5.833,73.32,73.315,11.728,-2.607,69.318,5.516,111.75,5.833
0827-BK2-02-125,Salto A,0.412,337.179,-51.971,25.733,337.179,61.593,82.499,85.768,16.199,2.292,77.18,20.764,177.258,-4.56,82.499,85.768,16.199,2.292,77.18,20.764,177.258,-4.56,82.499,85.768,16.199,2.292,77.18,20.764,177.258,-4.56,82.499,85.768,16.199,2.292,77.18,20.764,177.258,-4.56,82.499,85.768,16.199,2.292,77.18,20.764,177.258,-4.56,82.499,85.768,16.199,2.292,77.18,20.764,177.258,-4.56,82.499,85.768,16.199,2.292,77.18,20.764,177.258,-4.56,82.499,85.768,16.199,2.292,77.18,20.764,177.258,-4.56,82.499,85.768,16.199,2.292,77.18,20.764,177.258,-4.56,82.499,85.768,16.199,2.292,77.18,20.764,177.258,-4.56,82.499,85.768,16.199,2.292,77.18,20.764,177.258,-4.56,82.499,85.768,16.199,2.292,77.18,20.764,177.258,-4.56,82.499,85.768,16.199,2.292,77.18,20.764,177.258,-4.56,82.499,85.768,16.199,2.292,77.18,20.764,177.258,-4.56,82.499,85.768,16.199,2.292,77.18,20.764,177.258,-4.56,82.499,85.768,16.199,2.292,77.18,20.764,177.258,-4.56,82.499,85.768,16.199,2.292,77.18,20.764,177.258,-4.56,82.499,85.768,16.199,2.292,77.18,20.764,177.258,-4.56,82.499,85.768,16.199,2.292,77.18,20.764,177.258,-4.56,82.499,85.768,16.199,2.292,77.18,20.764,177.258,-4.56
0609-4-01-241,Schraubensalto C,84.087,186.259,398.081,157.455,275.581,399.753,78.82,80.918,16.825,2.214,73.083,3.74,218.979,68.391,78.82,80.918,16.825,2.214,73.083,3.74,218.979,68.391,78.82,80.918,16.825,2.214,73.083,3.74,218.979,68.391,78.82,80.918,16.825,2.214,73.083,3.74,218.979,68.391,78.82,80.918,16.825,2.214,73.083,3.74,218.979,68.391,78.82,80.918,16.825,2.214,73.083,3.74,218.979,68.391,78.82,80.918,16.825,2.214,73.083,3.74,218.979,68.391,78.82,80.918,16.825,2.214,73.083,3.74,218.979,68.391,78.82,80.918,16.825,2.214,73.083,3.74,218.979,68.391,78.82,80.918,16.825,2.214,73.083,3.74,218.979,68.391,78.82,80.918,16.825,2.214,73.083,3.74,218.979,68.391,78.82,80.918,16.825,2.214,73.083,3.74,218.979,68.391,78.82,80.918,16.825,2.214,73.083,3.74,218.979,68.391,78.82,80.918,16.825,2.214,73.083,3.74,218.979,68.391,78.82,80.918,16.825,2.214,73.083,3.74,218.979,68.391,78.82,80.918,16.825,2.214,73.083,3.74,218.979,68.391,78.82,80.918,16.825,2.214,73.083,3.74,218.979,68.391,78.82,80.918,16.825,2.214,73.083,3.74,218.979,68.391,78.82,80.918,16.825,2.214,73.083,3.74,218.979,68.391,78.82,80.918,16.825,2.214,73.083,3.74,218.979,68.391
20191003-1152-FRANKFURT_1-01-66,Salto A,-5.757,334.226,-5.325,19.878,334.48,35.132,78.507,70.95,25.872,6.427,69.597,7.169,83.51,36.521,78.507,70.95,25.872,6.427,69.597,7.169,83.51,36.521,78.507,70.95,25.872,6.427,69.597,7.169,83.51,36.521,78.507,70.95,25.872,6.427,69.597,7.169,83.51,36.521,78.507,70.95,25.872,6.427,69.597,7.169,83.51,36.521,78.507,70.95,25.872,6.427,69.597,7.169,83.51,36.521,78.507,70.95,25.872,6.427,69.597,7.169,83.51,36.521,78.507,70.95,25.872,6.427,69.597,7.169,83.51,36.521,78.507,70.95,25.872,6.427,69.597,7.169,83.51,36.521,78.507,70.95,25.872,6.427,69.597,7.169,83.51,36.521,78.507,70.95,25.872,6.427,69.597,7.169,83.51,36.521,78.507,70.95,25.872,6.427,69.597,7.169,83.51,36.521,78.507,70.95,25.872,6.427,69.597,7.169,83.51,36.521,78.507,70.95,25.872,6.427,69.597,7.169,83.51,36.521,78.507,70.95,25.872,6.427,69.597,7.169,83.51,36.521,78.507,70.95,25.872,6.427,69.597,7.169,83.51,36.521,78.507,70.95,25.872,6.427,69.597,7.169,83.51,36.521,78.507,70.95,25.872,6.427,69.597,7.169,83.51,36.521,78.507,70.95,25.872,6.427,69.597,7.169,83.51,36.521,78.507,70.95,25.872,6.427,69.597,7.169,83.51,36.521
20191007-1534-FRANKFURT_2-01-139,Salto C,32.221,350.307,-15.952,45.095,368.467,47.379,75.01,77.582,11.208,4.97,70.011,-38.061,134.172,7.85,75.01,77.582,11.208,4.97,70.011,-38.061,134.172,7.85,75.01,77.582,11.208,4.97,70.011,-38.061,134.172,7.85,75.01,77.582,11.208,4.97,70.011,-38.061,134.172,7.85,75.01,77.582,11.208,4.97,70.011,-38.061,134.172,7.85,75.01,77.582,11.208,4.97,70.011,-38.061,134.172,7.85,75.01,77.582,11.208,4.97,70.011,-38.061,134.172,7.85,75.01,77.582,11.208,4.97,70.011,-38.061,134.172,7.85,75.01,77.582,11.208,4.97,70.011,-38.061,134.172,7.85,75.01,77.582,11.208,4.97,70.011,-38.061,134.172,7.85,75.01,77.582,11.208,4.97,70.011,-38.061,134.172,7.85,75.01,77.582,11.208,4.97,70.011,-38.061,134.172,7.85,75.01,77.582,11.208,4.97,70.011,-38.061,134.172,7.85,75.01,77.582,11.208,4.97,70.011,-38.061,134.172,7.85,75.01,77.582,11.208,4.97,70.011,-38.061,134.172,7.85,75.01,77.582,11.208,4.97,70.011,-38.061,134.172,7.85,75.01,77.582,11.208,4.97,70.011,-38.061,134.172,7.85,75.01,77.582,11.208,4.97,70.011,-38.061,134.172,7.85,75.01,77.582,11.208,4.97,70.011,-38.061,134.172,7.85,75.01,77.582,11.208,4.97,70.011,-38.061,134.172,7.85
20190930-1153-FRANKFURT_1-01-237,Cody C,49.902,402.207,15.292,66.164,502.792,54.157,101.206,102.877,85.998,-0.85,35.286,-10.38,-224.784,25.903,101.206,102.877,85.998,-0.85,35.286,-10.38,-224.784,25.903,101.206,102.877,85.998,-0.85,35.286,-10.38,-224.784,25.903,101.206,102.877,85.998,-0.85,35.286,-10.38,-224.784,25.903,101.206,102.877,85.998,-0.85,35.286,-10.38,-224.784,25.903,101.206,102.877,85.998,-0.85,35.286,-10.38,-224.784,25.903,101.206,102.877,85.998,-0.85,35.286,-10.38,-224.784,25.903,101.206,102.877,85.998,-0.85,35.286,-10.38,-224.784,25.903,101.206,102.877,85.998,-0.85,35.286,-10.38,-224.784,25.903,101.206,102.877,85.998,-0.85,35.286,-10.38,-224.784,25.903,101.206,102.877,85.998,-0.85,35.286,-10.38,-224.784,25.903,101.206,102.877,85.998,-0.85,35.286,-10.38,-224.784,25.903,101.206,102.877,85.998,-0.85,35.286,-10.38,-224.784,25.903,101.206,102.877,85.998,-0.85,35.286,-10.38,-224.784,25.903,101.206,102.877,85.998,-0.85,35.286,-10.38,-224.784,25.903,101.206,102.877,85.998,-0.85,35.286,-10.38,-224.784,25.903,101.206,102.877,85.998,-0.85,35.286,-10.38,-224.784,25.903,101.206,102.877,85.998,-0.85,35.286,-10.38,-224.784,25.903,101.206,102.877,85.998,-0.85,35.286,-10.38,-224.784,25.903,101.206,102.877,85.998,-0.85,35.286,-10.38,-224.784,25.903
20191008-1157-FRANKFURT_1-01-111,Barani A,-80.225,57.279,190.228,106.628,289.402,205.171,87.419,87.557,23.676,-0.145,78.422,22.523,-156.076,5.838,87.419,87.557,23.676,-0.145,78.422,22.523,-156.076,5.838,87.419,87.557,23.676,-0.145,78.422,22.523,-156.076,5.838,87.419,87.557,23.676,-0.145,78.422,22.523,-156.076,5.838,87.419,87.557,23.676,-0.145,78.422,22.523,-156.076,5.838,87.419,87.557,23.676,-0.145,78.422,22.523,-156.076,5.838,87.419,87.557,23.676,-0.145,78.422,22.523,-156.076,5.838,87.419,87.557,23.676,-0.145,78.422,22.523,-156.076,5.838,87.419,87.557,23.676,-0.145,78.422,22.523,-156.076,5.838,87.419,87.557,23.676,-0.145,78.422,22.523,-156.076,5.838,87.419,87.557,23.676,-0.145,78.422,22.523,-156.076,5.838,87.419,87.557,23.676,-0.145,78.422,22.523,-156.076,5.838,87.419,87.557,23.676,-0.145,78.422,22.523,-156.076,5.838,87.419,87.557,23.676,-0.145,78.422,22.523,-156.076,5.838,87.419,87.557,23.676,-0.145,78.422,22.523,-156.076,5.838,87.419,87.557,23.676,-0.145,78.422,22.523,-156.076,5.838,87.419,87.557,23.676,-0.145,78.422,22.523,-156.076,5.838,87.419,87.557,23.676,-0.145,78.422,22.523,-156.076,5.838,87.419,87.557,23.676,-0.145,78.422,22.523,-156.076,5.838,87.419,87.557,23.676,-0.145,78.422,22.523,-156.076,5.838
